symbol,entry_ts,r,funding,year,tf,cb,ap,hb,am,exit_ts,overlap,date
CELOUSDT,1663084800000,-0.1317067358229507,0.0001,2022,8h,15,20,15,2.0,1663516800000,True,2022-09-13
CELOUSDT,1665446400000,0.4691307352072145,0.0001,2022,8h,15,20,15,2.0,1665878400000,True,2022-10-11
CELOUSDT,1666137600000,0.0218997214476468,0.0001,2022,8h,15,20,15,2.0,1666569600000,True,2022-10-19
CELOUSDT,1672185600000,-0.5258703462720222,0.0001,2022,8h,15,20,15,2.0,1672617600000,True,2022-12-28
CELOUSDT,1683360000000,1.1848047379949356,0.0001,2023,8h,15,20,15,2.0,1683792000000,True,2023-05-06
CELOUSDT,1684656000000,0.6164466256985933,0.0001,2023,8h,15,20,15,2.0,1685088000000,True,2023-05-21
CELOUSDT,1685520000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1685952000000,True,2023-05-31
CELOUSDT,1685980800000,2.424797182290048,0.0001,2023,8h,15,20,15,2.0,1686412800000,True,2023-06-05
CELOUSDT,1692115200000,1.335324818549486,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
CELOUSDT,1694419200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1694851200000,True,2023-09-11
CELOUSDT,1696377600000,-0.1572859539365461,0.0001,2023,8h,15,20,15,2.0,1696809600000,True,2023-10-04
CELOUSDT,1696838400000,0.0963266711853504,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
CELOUSDT,1720051200000,1.055084940900241,0.0001,2024,8h,15,20,15,2.0,1720483200000,True,2024-07-04
CELOUSDT,1721836800000,-0.1741808600750904,0.0001,2024,8h,15,20,15,2.0,1722268800000,False,2024-07-24
CELOUSDT,1722470400000,3.1493536138794678,0.0001,2024,8h,15,20,15,2.0,1722902400000,True,2024-08-01
CELOUSDT,1723737600000,-0.2705589654579508,0.0001,2024,8h,15,20,15,2.0,1724169600000,True,2024-08-15
CELOUSDT,1724745600000,0.9086819523398164,0.0001,2024,8h,15,20,15,2.0,1725177600000,True,2024-08-27
CELOUSDT,1725379200000,0.4460640942562232,0.0001,2024,8h,15,20,15,2.0,1725811200000,True,2024-09-03
CELOUSDT,1740412800000,-0.1183339743127634,0.0001,2025,8h,15,20,15,2.0,1740844800000,True,2025-02-24
CELOUSDT,1743120000000,0.9941740107994652,0.0001,2025,8h,15,20,15,2.0,1743552000000,True,2025-03-28
CELOUSDT,1743609600000,0.9856362572610928,0.0001,2025,8h,15,20,15,2.0,1744041600000,True,2025-04-02
CELOUSDT,1749139200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1749571200000,True,2025-06-05
CELOUSDT,1749744000000,0.7791698031083383,0.0001,2025,8h,15,20,15,2.0,1750176000000,True,2025-06-12
CELOUSDT,1750521600000,0.0445741444826758,0.0001,2025,8h,15,20,15,2.0,1750953600000,True,2025-06-21
CELOUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,True,2025-09-15
CELOUSDT,1758499200000,0.8113218093451251,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
CELOUSDT,1759219200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1759651200000,True,2025-09-30
CELOUSDT,1764547200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1764979200000,True,2025-12-01
CELOUSDT,1765411200000,1.8395487911102557,0.0001,2025,8h,15,20,15,2.0,1765843200000,True,2025-12-11
CELOUSDT,1767196800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1767628800000,True,2025-12-31
CELOUSDT,1768780800000,0.3816420909040989,0.0001,2026,8h,15,20,15,2.0,1769212800000,False,2026-01-19
CELOUSDT,1770278400000,0.0,0.0001,2026,8h,15,20,15,2.0,1770710400000,True,2026-02-05
CELOUSDT,1771488000000,0.574805292022367,0.0001,2026,8h,15,20,15,2.0,1771920000000,True,2026-02-19
CELOUSDT,1772899200000,-0.3071463004386074,0.0001,2026,8h,15,20,15,2.0,1773331200000,False,2026-03-07
CELOUSDT,1779811200000,0.0870602093840979,0.0001,2026,8h,15,20,15,2.0,1780243200000,True,2026-05-26
CELOUSDT,1780387200000,1.644354489465072,0.0001,2026,8h,15,20,15,2.0,1780819200000,True,2026-06-02
CELRUSDT,1626220800000,-0.1208362166952365,0.0001,2021,8h,15,20,15,2.0,1626652800000,True,2021-07-14
CELRUSDT,1651248000000,0.8156197631377237,0.0001,2022,8h,15,20,15,2.0,1651680000000,True,2022-04-29
CELRUSDT,1652227200000,0.4976519919383368,0.0001,2022,8h,15,20,15,2.0,1652659200000,False,2022-05-11
CELRUSDT,1656547200000,-0.4016162218515021,0.0001,2022,8h,15,20,15,2.0,1656979200000,True,2022-06-30
CELRUSDT,1657555200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1657987200000,True,2022-07-11
CELRUSDT,1658822400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659254400000,True,2022-07-26
CELRUSDT,1661702400000,-0.4210017499930101,0.0001,2022,8h,15,20,15,2.0,1662134400000,True,2022-08-28
CELRUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
CELRUSDT,1663084800000,0.2099434138118307,0.0001,2022,8h,15,20,15,2.0,1663516800000,True,2022-09-13
CELRUSDT,1665417600000,0.9234187978564374,0.0001,2022,8h,15,20,15,2.0,1665849600000,True,2022-10-10
CELRUSDT,1667347200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1667779200000,True,2022-11-02
CELRUSDT,1670889600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1671321600000,True,2022-12-13
CELRUSDT,1671177600000,1.1890741617727911,0.0001,2022,8h,15,20,15,2.0,1671609600000,True,2022-12-16
CELRUSDT,1672185600000,0.5548808005740384,0.0001,2022,8h,15,20,15,2.0,1672617600000,True,2022-12-28
CELRUSDT,1692115200000,1.9670375996340788,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
CELRUSDT,1696838400000,-0.0469864040275537,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
CELRUSDT,1697644800000,-1.0,0.0001,2023,8h,15,20,15,2.0,1698076800000,False,2023-10-18
CELRUSDT,1719936000000,1.4121545534130588,0.0001,2024,8h,15,20,15,2.0,1720368000000,True,2024-07-02
CELRUSDT,1721836800000,-0.3643067580386642,0.0001,2024,8h,15,20,15,2.0,1722268800000,True,2024-07-24
CELRUSDT,1722441600000,3.101515982420149,0.0001,2024,8h,15,20,15,2.0,1722873600000,True,2024-07-31
CELRUSDT,1723737600000,-1.0,0.0001,2024,8h,15,20,15,2.0,1724169600000,True,2024-08-15
CELRUSDT,1726473600000,-1.0,0.0001,2024,8h,15,20,15,2.0,1726905600000,True,2024-09-16
CELRUSDT,1727769600000,0.6159592574565824,0.0001,2024,8h,15,20,15,2.0,1728201600000,False,2024-10-01
CELRUSDT,1743120000000,0.9175849593555738,0.0001,2025,8h,15,20,15,2.0,1743552000000,True,2025-03-28
CELRUSDT,1743609600000,0.8625302762020368,0.0001,2025,8h,15,20,15,2.0,1744041600000,True,2025-04-02
CELRUSDT,1746288000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1746720000000,False,2025-05-03
CELRUSDT,1750521600000,-1.0,0.0001,2025,8h,15,20,15,2.0,1750953600000,True,2025-06-21
CELRUSDT,1757894400000,0.0192649796205274,0.0001,2025,8h,15,20,15,2.0,1758326400000,True,2025-09-15
CELRUSDT,1758499200000,0.2765646922226531,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
CELRUSDT,1759824000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1760256000000,True,2025-10-07
CELRUSDT,1761811200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762243200000,True,2025-10-30
CELRUSDT,1762156800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762588800000,True,2025-11-03
CELRUSDT,1764432000000,0.7638157307336746,0.00050458,2025,8h,15,20,15,2.0,1764864000000,True,2025-11-29
CELRUSDT,1765526400000,-1.0,0.0001,2025,8h,15,20,15,2.0,1765958400000,True,2025-12-12
CELRUSDT,1765785600000,0.1731318445339287,0.0001,2025,8h,15,20,15,2.0,1766217600000,True,2025-12-15
CELRUSDT,1768752000000,0.8995771001914123,0.0001,2026,8h,15,20,15,2.0,1769184000000,True,2026-01-18
CELRUSDT,1769673600000,0.7269507892065922,0.0001,2026,8h,15,20,15,2.0,1770105600000,True,2026-01-29
CELRUSDT,1770278400000,0.2828486646307069,0.0001,2026,8h,15,20,15,2.0,1770710400000,True,2026-02-05
CELRUSDT,1771776000000,-1.0,0.0001,2026,8h,15,20,15,2.0,1772208000000,True,2026-02-22
CELRUSDT,1772265600000,-1.0,0.0001,2026,8h,15,20,15,2.0,1772697600000,True,2026-02-28
CELRUSDT,1774195200000,-1.0,0.0001,2026,8h,15,20,15,2.0,1774627200000,False,2026-03-22
CELRUSDT,1774771200000,-1.0,0.0001,2026,8h,15,20,15,2.0,1775203200000,True,2026-03-29
CFXUSDT,1685808000000,1.5486155336348917,0.0001,2023,8h,15,20,15,2.0,1686240000000,True,2023-06-03
CFXUSDT,1686355200000,0.1688381154545428,0.0001,2023,8h,15,20,15,2.0,1686787200000,True,2023-06-10
CFXUSDT,1688947200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1689379200000,True,2023-07-10
CFXUSDT,1690185600000,-0.1574902463973706,0.0001,2023,8h,15,20,15,2.0,1690617600000,True,2023-07-24
CFXUSDT,1691366400000,-0.3840648466876424,0.0001,2023,8h,15,20,15,2.0,1691798400000,True,2023-08-07
CFXUSDT,1692172800000,3.0020793988413503,0.0001,2023,8h,15,20,15,2.0,1692604800000,True,2023-08-16
CFXUSDT,1694419200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1694851200000,True,2023-09-11
CFXUSDT,1696838400000,0.2778894722189394,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
CFXUSDT,1717776000000,0.5454107258378136,0.00023215,2024,8h,15,20,15,2.0,1718208000000,False,2024-06-07
CFXUSDT,1720051200000,1.1071246464173434,0.0001,2024,8h,15,20,15,2.0,1720483200000,True,2024-07-04
CFXUSDT,1721750400000,-1.0,0.0001,2024,8h,15,20,15,2.0,1722182400000,False,2024-07-23
CFXUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1730304000000,True,2024-10-25
CFXUSDT,1743120000000,0.4936735527614824,0.0001,2025,8h,15,20,15,2.0,1743552000000,True,2025-03-28
CFXUSDT,1743955200000,0.0222804953080363,0.0001,2025,8h,15,20,15,2.0,1744387200000,True,2025-04-06
CFXUSDT,1744732800000,-0.3938669263738066,0.0001,2025,8h,15,20,15,2.0,1745164800000,True,2025-04-15
CFXUSDT,1749715200000,0.7126556521769256,0.0001,2025,8h,15,20,15,2.0,1750147200000,True,2025-06-12
CHILLGUYUSDT,1770278400000,0.1420136699042264,0.00023991,2026,8h,15,20,15,2.0,1770710400000,True,2026-02-05
CHRUSDT,1657497600000,0.0185157137821951,0.0001,2022,8h,15,20,15,2.0,1657929600000,True,2022-07-11
CHRUSDT,1660492800000,2.1408856002212326,0.0001,2022,8h,15,20,15,2.0,1660924800000,False,2022-08-14
CHRUSDT,1663056000000,0.1066124774151702,0.0001,2022,8h,15,20,15,2.0,1663488000000,True,2022-09-13
CHRUSDT,1665417600000,1.3358227160852003,0.0001,2022,8h,15,20,15,2.0,1665849600000,True,2022-10-10
CHRUSDT,1670889600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1671321600000,True,2022-12-13
CHRUSDT,1671206400000,0.5002604309994259,0.0001,2022,8h,15,20,15,2.0,1671638400000,True,2022-12-16
CHRUSDT,1692115200000,2.1962648716146838,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
CHRUSDT,1693555200000,-1.0,0.0001,2023,8h,15,20,15,2.0,1693987200000,True,2023-09-01
CHRUSDT,1696723200000,1.3083807229945603,0.0001,2023,8h,15,20,15,2.0,1697155200000,True,2023-10-08
CHRUSDT,1727683200000,1.1364128160520064,0.0001,2024,8h,15,20,15,2.0,1728115200000,False,2024-09-30
CHRUSDT,1729670400000,0.7967394164433886,0.0001,2024,8h,15,20,15,2.0,1730102400000,True,2024-10-23
CHRUSDT,1730620800000,-1.0,0.0001,2024,8h,15,20,15,2.0,1731052800000,True,2024-11-03
CHRUSDT,1740700800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1741132800000,False,2025-02-28
CHRUSDT,1743235200000,1.374824558425897,0.0001,2025,8h,15,20,15,2.0,1743667200000,True,2025-03-29
CHRUSDT,1743926400000,0.0845833084298086,0.0001,2025,8h,15,20,15,2.0,1744358400000,True,2025-04-06
CHRUSDT,1746259200000,0.1860414292726352,0.0001,2025,8h,15,20,15,2.0,1746691200000,True,2025-05-03
CHRUSDT,1749772800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1750204800000,True,2025-06-13
CHRUSDT,1750521600000,-1.0,0.0001,2025,8h,15,20,15,2.0,1750953600000,True,2025-06-21
CHRUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,False,2025-09-15
CHRUSDT,1758470400000,2.221373000272255,0.0001,2025,8h,15,20,15,2.0,1758902400000,True,2025-09-21
CHRUSDT,1759996800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1760428800000,True,2025-10-09
CHRUSDT,1764518400000,0.165115864456459,0.0001,2025,8h,15,20,15,2.0,1764950400000,True,2025-11-30
CHRUSDT,1765728000000,2.269414584443837,0.0001,2025,8h,15,20,15,2.0,1766160000000,True,2025-12-14
CHRUSDT,1768204800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1768636800000,True,2026-01-12
CHRUSDT,1769068800000,0.4664100692001028,0.0001,2026,8h,15,20,15,2.0,1769500800000,False,2026-01-22
CHRUSDT,1769644800000,1.5583176037806514,0.0001,2026,8h,15,20,15,2.0,1770076800000,True,2026-01-29
CHRUSDT,1770307200000,-1.0,0.0001,2026,8h,15,20,15,2.0,1770739200000,True,2026-02-05
CHRUSDT,1771142400000,0.8398314964044127,0.0001,2026,8h,15,20,15,2.0,1771574400000,True,2026-02-15
CHRUSDT,1771718400000,2.364708158141529,0.0001,2026,8h,15,20,15,2.0,1772150400000,True,2026-02-22
CHRUSDT,1772784000000,0.0549285370824114,0.0001,2026,8h,15,20,15,2.0,1773216000000,True,2026-03-06
CHRUSDT,1773907200000,0.5003874943066243,0.0001,2026,8h,15,20,15,2.0,1774339200000,True,2026-03-19
CHZUSDT,1642550400000,2.747327469196909,0.0001,2022,8h,15,20,15,2.0,1642982400000,True,2022-01-19
CHZUSDT,1645315200000,1.148601924426212,0.0001,2022,8h,15,20,15,2.0,1645747200000,True,2022-02-20
CHZUSDT,1650844800000,-1.0,0.0001,2022,8h,15,20,15,2.0,1651276800000,True,2022-04-25
CHZUSDT,1651248000000,0.3409240800823285,0.0001,2022,8h,15,20,15,2.0,1651680000000,True,2022-04-29
CHZUSDT,1677801600000,0.4856135631763111,0.0001,2023,8h,15,20,15,2.0,1678233600000,True,2023-03-03
CHZUSDT,1683504000000,1.4186659938067918,0.0001,2023,8h,15,20,15,2.0,1683936000000,True,2023-05-08
CHZUSDT,1684886400000,-0.1665823736870299,0.0001,2023,8h,15,20,15,2.0,1685318400000,True,2023-05-24
CHZUSDT,1685952000000,4.585970456612114,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
CHZUSDT,1687968000000,-1.0,0.0001,2023,8h,15,20,15,2.0,1688400000000,True,2023-06-28
CHZUSDT,1692115200000,2.0315878404280125,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
CHZUSDT,1694304000000,0.2766493647113572,0.0001,2023,8h,15,20,15,2.0,1694736000000,True,2023-09-10
CHZUSDT,1697097600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1697529600000,True,2023-10-12
CHZUSDT,1720022400000,1.203992364831967,0.0001,2024,8h,15,20,15,2.0,1720454400000,True,2024-07-03
CHZUSDT,1722700800000,0.5772434539132655,0.0001,2024,8h,15,20,15,2.0,1723132800000,True,2024-08-03
CHZUSDT,1757923200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1758355200000,True,2025-09-15
CHZUSDT,1762156800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762588800000,True,2025-11-03
CKBUSDT,1686355200000,0.3916344256032212,0.0001,2023,8h,15,20,15,2.0,1686787200000,True,2023-06-10
CKBUSDT,1687910400000,-1.0,0.0001,2023,8h,15,20,15,2.0,1688342400000,True,2023-06-28
CKBUSDT,1689177600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1689609600000,True,2023-07-12
CKBUSDT,1696838400000,0.2585173400072578,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
CKBUSDT,1729872000000,-1.0,0.0001,2024,8h,15,20,15,2.0,1730304000000,True,2024-10-25
CKBUSDT,1730419200000,-0.0109583242114172,0.0001,2024,8h,15,20,15,2.0,1730851200000,True,2024-11-01
CKBUSDT,1736294400000,0.0808343072391695,0.0001,2025,8h,15,20,15,2.0,1736726400000,True,2025-01-08
CKBUSDT,1737302400000,-0.0503315094091035,0.0001,2025,8h,15,20,15,2.0,1737734400000,False,2025-01-19
CKBUSDT,1738425600000,1.8970355626288893,0.0001,2025,8h,15,20,15,2.0,1738857600000,True,2025-02-01
CKBUSDT,1743926400000,0.0048156315048353,0.0001,2025,8h,15,20,15,2.0,1744358400000,True,2025-04-06
CKBUSDT,1748563200000,0.9448516106024422,0.0001,2025,8h,15,20,15,2.0,1748995200000,True,2025-05-30
CKBUSDT,1749139200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1749571200000,True,2025-06-05
CKBUSDT,1759996800000,2.6766178077940337,0.0001,2025,8h,15,20,15,2.0,1760428800000,True,2025-10-09
CKBUSDT,1765526400000,0.4402934886095764,0.0001,2025,8h,15,20,15,2.0,1765958400000,True,2025-12-12
CKBUSDT,1768752000000,0.6507620319671569,0.0001,2026,8h,15,20,15,2.0,1769184000000,True,2026-01-18
CKBUSDT,1769846400000,0.5494172155936734,0.0001,2026,8h,15,20,15,2.0,1770278400000,False,2026-01-31
CKBUSDT,1771459200000,0.6698359868204548,0.0001,2026,8h,15,20,15,2.0,1771891200000,True,2026-02-19
CKBUSDT,1772236800000,-1.0,0.0001,2026,8h,15,20,15,2.0,1772668800000,True,2026-02-28
CKBUSDT,1772870400000,-1.0,0.0001,2026,8h,15,20,15,2.0,1773302400000,True,2026-03-07
CKBUSDT,1773820800000,1.078185136817717,0.0001,2026,8h,15,20,15,2.0,1774252800000,True,2026-03-18
CKBUSDT,1779955200000,-0.381833688085934,0.0001,2026,8h,15,20,15,2.0,1780387200000,True,2026-05-28
CKBUSDT,1780416000000,1.358540535731562,0.0001,2026,8h,15,20,15,2.0,1780848000000,True,2026-06-02
COMPUSDT,1602806400000,0.761748544175049,0.0001,2020,8h,15,20,15,2.0,1603238400000,True,2020-10-16
COMPUSDT,1604016000000,0.2464078617433336,0.0001,2020,8h,15,20,15,2.0,1604448000000,False,2020-10-30
COMPUSDT,1636185600000,0.1044217111362958,0.00048893,2021,8h,15,20,15,2.0,1636617600000,False,2021-11-06
COMPUSDT,1637049600000,0.1810520393822888,0.00022067,2021,8h,15,20,15,2.0,1637481600000,True,2021-11-16
COMPUSDT,1637913600000,-1.0,0.00029429,2021,8h,15,20,15,2.0,1638345600000,True,2021-11-26
COMPUSDT,1638547200000,1.2511024656544885,0.00020233,2021,8h,15,20,15,2.0,1638979200000,True,2021-12-03
COMPUSDT,1639065600000,0.2639781997387383,0.0001,2021,8h,15,20,15,2.0,1639497600000,True,2021-12-09
COMPUSDT,1640707200000,0.0068524608905997,0.0001,2021,8h,15,20,15,2.0,1641139200000,True,2021-12-28
COMPUSDT,1642492800000,3.272112006043595,0.0001,2022,8h,15,20,15,2.0,1642924800000,True,2022-01-18
COMPUSDT,1643558400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1643990400000,True,2022-01-30
COMPUSDT,1651219200000,1.0531399810214923,0.0001,2022,8h,15,20,15,2.0,1651651200000,True,2022-04-29
COMPUSDT,1653523200000,-0.0681511210705323,0.0001,2022,8h,15,20,15,2.0,1653955200000,True,2022-05-26
COMPUSDT,1654848000000,4.098491527360569,0.0001,2022,8h,15,20,15,2.0,1655280000000,True,2022-06-10
COMPUSDT,1658707200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1659139200000,True,2022-07-25
COMPUSDT,1669593600000,-0.7362307368781036,0.0001,2022,8h,15,20,15,2.0,1670025600000,True,2022-11-28
COMPUSDT,1670371200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1670803200000,True,2022-12-07
COMPUSDT,1671206400000,0.3309638691934447,0.0001,2022,8h,15,20,15,2.0,1671638400000,True,2022-12-16
COMPUSDT,1683360000000,1.388443348247722,0.0001,2023,8h,15,20,15,2.0,1683792000000,True,2023-05-06
COMPUSDT,1685952000000,3.555144116682506,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
COMPUSDT,1727712000000,0.5238590701103633,0.0001,2024,8h,15,20,15,2.0,1728144000000,False,2024-09-30
COMPUSDT,1729670400000,0.3481667169675245,0.0001,2024,8h,15,20,15,2.0,1730102400000,True,2024-10-23
COMPUSDT,1759824000000,4.112379129625676,0.0001,2025,8h,15,20,15,2.0,1760256000000,True,2025-10-07
COMPUSDT,1767225600000,-1.0,0.0001,2026,8h,15,20,15,2.0,1767657600000,True,2026-01-01
COMPUSDT,1769673600000,1.4265320956585608,0.0001,2026,8h,15,20,15,2.0,1770105600000,False,2026-01-29
COTIUSDT,1624003200000,0.8886815914479352,0.0001,2021,8h,15,20,15,2.0,1624435200000,True,2021-06-18
COTIUSDT,1626451200000,0.4380763796175581,0.0001,2021,8h,15,20,15,2.0,1626883200000,True,2021-07-16
COTIUSDT,1650787200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1651219200000,True,2022-04-24
COTIUSDT,1660723200000,1.825805854985234,0.0001,2022,8h,15,20,15,2.0,1661155200000,False,2022-08-17
COTIUSDT,1661529600000,-0.2952357277947809,0.0001,2022,8h,15,20,15,2.0,1661961600000,True,2022-08-26
COTIUSDT,1662480000000,-1.0,0.0001,2022,8h,15,20,15,2.0,1662912000000,True,2022-09-06
COTIUSDT,1670371200000,-0.1778217702458836,0.0001,2022,8h,15,20,15,2.0,1670803200000,True,2022-12-07
COTIUSDT,1670889600000,-1.0,0.0001,2022,8h,15,20,15,2.0,1671321600000,True,2022-12-13
COTIUSDT,1671177600000,1.6633918084978607,0.0001,2022,8h,15,20,15,2.0,1671609600000,True,2022-12-16
COTIUSDT,1672416000000,0.5035143485467867,0.0001,2022,8h,15,20,15,2.0,1672848000000,True,2022-12-30
COTIUSDT,1684656000000,0.2527229539031724,0.0001,2023,8h,15,20,15,2.0,1685088000000,True,2023-05-21
COTIUSDT,1685808000000,3.343011053557787,0.0001,2023,8h,15,20,15,2.0,1686240000000,True,2023-06-03
COTIUSDT,1687910400000,-1.0,0.00019609,2023,8h,15,20,15,2.0,1688342400000,False,2023-06-28
COTIUSDT,1692115200000,1.934118396188218,0.0001,2023,8h,15,20,15,2.0,1692547200000,True,2023-08-15
COTIUSDT,1695801600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1696233600000,True,2023-09-27
COTIUSDT,1696377600000,-1.0,0.0001,2023,8h,15,20,15,2.0,1696809600000,True,2023-10-04
COTIUSDT,1748534400000,0.938065816657276,0.0001,2025,8h,15,20,15,2.0,1748966400000,True,2025-05-29
COTIUSDT,1749139200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1749571200000,True,2025-06-05
COTIUSDT,1749715200000,1.1095561029441368,0.0001,2025,8h,15,20,15,2.0,1750147200000,True,2025-06-12
COTIUSDT,1751616000000,-1.0,0.0001,2025,8h,15,20,15,2.0,1752048000000,True,2025-07-04
COTIUSDT,1756137600000,-0.3499572027887515,0.0001,2025,8h,15,20,15,2.0,1756569600000,False,2025-08-25
COTIUSDT,1756742400000,0.2120576620973273,0.0001,2025,8h,15,20,15,2.0,1757174400000,True,2025-09-01
COTIUSDT,1758499200000,0.658610629929609,0.0001,2025,8h,15,20,15,2.0,1758931200000,True,2025-09-22
COTIUSDT,1759219200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1759651200000,True,2025-09-30
COTIUSDT,1761811200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762243200000,False,2025-10-30
COTIUSDT,1762156800000,-1.0,0.0001,2025,8h,15,20,15,2.0,1762588800000,True,2025-11-03
COTIUSDT,1765526400000,0.656557945553458,0.0001,2025,8h,15,20,15,2.0,1765958400000,True,2025-12-12
COTIUSDT,1765987200000,-0.3844626646083857,0.0001,2025,8h,15,20,15,2.0,1766419200000,True,2025-12-17
COTIUSDT,1767139200000,-1.0,0.0001,2025,8h,15,20,15,2.0,1767571200000,True,2025-12-31
COTIUSDT,1768147200000,-1.0,0.0001,2026,8h,15,20,15,2.0,1768579200000,True,2026-01-11
COTIUSDT,1768752000000,-1.0,0.0001,2026,8h,15,20,15,2.0,1769184000000,True,2026-01-18
COTIUSDT,1769270400000,1.4249244814946005,0.0001,2026,8h,15,20,15,2.0,1769702400000,True,2026-01-24
COTIUSDT,1769846400000,0.5271765108401467,0.0001,2026,8h,15,20,15,2.0,1770278400000,True,2026-01-31
COTIUSDT,1770307200000,-0.0220401085233744,0.0001,2026,8h,15,20,15,2.0,1770739200000,True,2026-02-05
COTIUSDT,1771488000000,-1.0,0.0001,2026,8h,15,20,15,2.0,1771920000000,True,2026-02-19
COTIUSDT,1774108800000,0.0517453562929016,0.0001,2026,8h,15,20,15,2.0,1774540800000,False,2026-03-21
COTIUSDT,1777449600000,-0.7744718522403276,0.0001,2026,8h,15,20,15,2.0,1777881600000,True,2026-04-29
COTIUSDT,1779897600000,-1.0,0.0001,2026,8h,15,20,15,2.0,1780329600000,True,2026-05-27
CRVUSDT,1608537600000,1.263473404140208,0.00064908,2020,8h,15,20,15,2.0,1608969600000,False,2020-12-21
CRVUSDT,1657555200000,-1.0,0.0001,2022,8h,15,20,15,2.0,1657987200000,False,2022-07-11
CRVUSDT,1660838400000,-0.3678761655299346,0.0001,2022,8h,15,20,15,2.0,1661270400000,False,2022-08-18
CRVUSDT,1663516800000,0.4338301282267913,0.0001,2022,8h,15,20,15,2.0,1663948800000,True,2022-09-18
CRVUSDT,1664726400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1665158400000,True,2022-10-02
CRVUSDT,1665388800000,1.0338350024827048,0.0001,2022,8h,15,20,15,2.0,1665820800000,True,2022-10-10
CRVUSDT,1671177600000,1.1033416746328364,0.0001,2022,8h,15,20,15,2.0,1671609600000,True,2022-12-16
CRVUSDT,1672358400000,-1.0,0.0001,2022,8h,15,20,15,2.0,1672790400000,True,2022-12-30
CRVUSDT,1685952000000,4.338600180429332,0.0001,2023,8h,15,20,15,2.0,1686384000000,True,2023-06-05
CRVUSDT,1690704000000,4.138732280296888,0.0001,2023,8h,15,20,15,2.0,1691136000000,True,2023-07-30
CRVUSDT,1696838400000,0.4993890354840936,0.0001,2023,8h,15,20,15,2.0,1697270400000,True,2023-10-09
CRVUSDT,1697644800000,-1.0,0.0001,2023,8h,15,20,15,2.0,1698076800000,True,2023-10-18
CRVUSDT,1720108800000,-1.0,0.0001,2024,8h,15,20,15,2.0,1720540800000,True,2024-07-04
CRVUSDT,1721836800000,0.0854564644941537,0.0001,2024,8h,15,20,15,2.0,1722268800000,True,2024-07-24
CRVUSDT,1726646400000,-1.0,0.0001,2024,8h,15,20,15,2.0,1727078400000,True,2024-09-18
