symbol,entry_ts,r,funding,year,tf,ob_thresh,hold_bars,atr_mult
ADAUSDT,1672963200000,-0.17212988848482452,0.0001,2023,4h,70,10,2.0
ADAUSDT,1767369600000,-0.4013428540602488,0.0001,2026,4h,70,10,2.0
AGLDUSDT,1713916800000,1.5835579638874893,0.0001,2024,4h,70,10,2.0
AGLDUSDT,1721073600000,-1.0,0.0001,2024,4h,70,10,2.0
AGLDUSDT,1721188800000,-1.0,0.0001,2024,4h,70,10,2.0
AGLDUSDT,1725897600000,-0.04507348904726593,0.0001,2024,4h,70,10,2.0
AGLDUSDT,1761537600000,2.6441960332252727,0.0001,2025,4h,70,10,2.0
AKTUSDT,1757376000000,-0.04695055726810128,0.00023415,2025,4h,70,10,2.0
ALCHUSDT,1740556800000,-1.0,0.00018855,2025,4h,70,10,2.0
ALCHUSDT,1740585600000,-1.0,0.00039596,2025,4h,70,10,2.0
ALCHUSDT,1759507200000,-1.0,0.00016983,2025,4h,70,10,2.0
ALCHUSDT,1761451200000,-1.0,0.0005608,2025,4h,70,10,2.0
ALCHUSDT,1768003200000,1.1357162320221854,0.00014582,2026,4h,70,10,2.0
ALGOUSDT,1604678400000,-1.0,0.00018015,2020,4h,70,10,2.0
ALGOUSDT,1640332800000,-1.0,0.0001,2021,4h,70,10,2.0
ALGOUSDT,1644235200000,1.1975401341330418,0.0001,2022,4h,70,10,2.0
ALGOUSDT,1662249600000,0.9135476307789973,0.0001,2022,4h,70,10,2.0
ALGOUSDT,1672776000000,-1.0,0.0001,2023,4h,70,10,2.0
ALGOUSDT,1672819200000,0.7573247531182576,0.0001,2023,4h,70,10,2.0
ALGOUSDT,1673107200000,-1.0,0.0001,2023,4h,70,10,2.0
ALGOUSDT,1687363200000,-0.30289958413627127,0.0001,2023,4h,70,10,2.0
ALGOUSDT,1687521600000,-1.0,0.0001,2023,4h,70,10,2.0
ALGOUSDT,1691366400000,-1.0,0.0001,2023,4h,70,10,2.0
ALGOUSDT,1707393600000,-1.0,0.0001,2024,4h,70,10,2.0
ALGOUSDT,1713916800000,-1.0,0.0001,2024,4h,70,10,2.0
ALGOUSDT,1742803200000,-1.0,0.0001,2025,4h,70,10,2.0
ALGOUSDT,1759363200000,-0.35601270694144943,0.0001,2025,4h,70,10,2.0
ALICEUSDT,1625371200000,0.565216292638691,0.0001,2021,4h,70,10,2.0
ALICEUSDT,1640304000000,-0.23037865036447464,0.0001,2021,4h,70,10,2.0
ALICEUSDT,1644048000000,-1.0,0.0001,2022,4h,70,10,2.0
ALICEUSDT,1644105600000,-1.0,0.0001,2022,4h,70,10,2.0
ALICEUSDT,1647489600000,-0.04006129876107895,0.0001,2022,4h,70,10,2.0
ALICEUSDT,1647691200000,1.24081500936307,0.0001,2022,4h,70,10,2.0
ALICEUSDT,1653940800000,0.6951904860096614,0.0001,2022,4h,70,10,2.0
ALICEUSDT,1666843200000,-0.6328271481448549,0.0001,2022,4h,70,10,2.0
ALICEUSDT,1687392000000,-0.12632911690791868,0.0001,2023,4h,70,10,2.0
ALICEUSDT,1687564800000,-1.0,0.0001,2023,4h,70,10,2.0
ALICEUSDT,1697457600000,0.2595336953682404,0.0001,2023,4h,70,10,2.0
ALICEUSDT,1707321600000,-0.32026738667176574,0.0001,2024,4h,70,10,2.0
ALICEUSDT,1716235200000,-1.0,0.0001,2024,4h,70,10,2.0
ALICEUSDT,1720987200000,-1.0,0.0001,2024,4h,70,10,2.0
ALICEUSDT,1721059200000,-1.0,0.0001,2024,4h,70,10,2.0
ALICEUSDT,1735963200000,-0.0810557516318483,0.0001,2025,4h,70,10,2.0
ALTUSDT,1735963200000,0.2914978737327807,0.00011457,2025,4h,70,10,2.0
ANKRUSDT,1669248000000,-1.0,0.0001,2022,4h,70,10,2.0
ANKRUSDT,1672804800000,0.6464781767754239,0.0001,2023,4h,70,10,2.0
ANKRUSDT,1684137600000,1.1271513992350435,0.0001,2023,4h,70,10,2.0
ANKRUSDT,1685304000000,-1.0,0.0001,2023,4h,70,10,2.0
ANKRUSDT,1687291200000,-1.0,0.0001,2023,4h,70,10,2.0
ANKRUSDT,1687363200000,0.2600894485090702,0.0001,2023,4h,70,10,2.0
ANKRUSDT,1694822400000,0.5784099950104609,0.0001,2023,4h,70,10,2.0
ANKRUSDT,1721001600000,-1.0,0.0001,2024,4h,70,10,2.0
ANKRUSDT,1721088000000,-1.0,0.0001,2024,4h,70,10,2.0
ANKRUSDT,1730880000000,-0.4068493355418955,0.0001,2024,4h,70,10,2.0
ANKRUSDT,1752076800000,-1.0,0.0001,2025,4h,70,10,2.0
ANKRUSDT,1767384000000,-1.0,0.0001,2026,4h,70,10,2.0
APEUSDT,1689292800000,-1.0,0.0001,2023,4h,70,10,2.0
APEUSDT,1695916800000,-1.0,0.0001,2023,4h,70,10,2.0
APEUSDT,1697529600000,0.4004723905047505,0.0001,2023,4h,70,10,2.0
APEUSDT,1745136000000,-1.0,0.0001,2025,4h,70,10,2.0
APEUSDT,1754625600000,-1.0,0.0001,2025,4h,70,10,2.0
APEUSDT,1759334400000,0.009767368667476774,0.0001,2025,4h,70,10,2.0
API3USDT,1653940800000,0.3228661709378002,0.0001,2022,4h,70,10,2.0
API3USDT,1673208000000,-1.0,0.0001,2023,4h,70,10,2.0
API3USDT,1687363200000,0.16241136258304606,0.0001,2023,4h,70,10,2.0
APTUSDT,1685260800000,0.08481190821322752,0.0001,2023,4h,70,10,2.0
APTUSDT,1687003200000,0.5451134361749557,0.0001,2023,4h,70,10,2.0
APTUSDT,1720929600000,-1.0,0.0001,2024,4h,70,10,2.0
APTUSDT,1735920000000,-0.03989477303932256,0.0001,2025,4h,70,10,2.0
APTUSDT,1736236800000,2.9390228489426873,0.0001,2025,4h,70,10,2.0
APTUSDT,1772035200000,0.6511045508827384,0.0001,2026,4h,70,10,2.0
ARBUSDT,1685232000000,-1.0,0.0001,2023,4h,70,10,2.0
ARBUSDT,1695153600000,1.3254477826342772,0.0001,2023,4h,70,10,2.0
ARBUSDT,1697889600000,-1.0,0.0001,2023,4h,70,10,2.0
ARBUSDT,1715947200000,0.7444309348806307,0.0001,2024,4h,70,10,2.0
ARBUSDT,1721016000000,-1.0,0.0001,2024,4h,70,10,2.0
ARBUSDT,1724428800000,-1.0,0.0001,2024,4h,70,10,2.0
ARBUSDT,1735905600000,-1.0,0.0001,2025,4h,70,10,2.0
ARBUSDT,1745208000000,0.0575515989698731,0.0001,2025,4h,70,10,2.0
ARBUSDT,1761523200000,1.3041069741159974,0.0001,2025,4h,70,10,2.0
ARBUSDT,1765296000000,1.7224721518310093,0.0001,2025,4h,70,10,2.0
ARBUSDT,1771084800000,1.3749877459862823,0.0001,2026,4h,70,10,2.0
ARKMUSDT,1698105600000,-1.0,0.0001,2023,4h,70,10,2.0
ARKMUSDT,1721073600000,-1.0,0.0001,2024,4h,70,10,2.0
ARKMUSDT,1735905600000,0.4011440962868286,0.0001,2025,4h,70,10,2.0
ARKMUSDT,1749542400000,1.3496472820397813,0.0001,2025,4h,70,10,2.0
ARKMUSDT,1751227200000,1.3931403557459192,0.0001,2025,4h,70,10,2.0
ARKMUSDT,1767384000000,-1.0,0.0001,2026,4h,70,10,2.0
ARKMUSDT,1772035200000,1.3582042812832542,0.0001,2026,4h,70,10,2.0
ARKUSDT,1703318400000,0.6647747829780669,0.00064105,2023,4h,70,10,2.0
ARKUSDT,1713859200000,0.8997117621160848,0.0001,2024,4h,70,10,2.0
ARKUSDT,1721289600000,-1.0,0.0001,2024,4h,70,10,2.0
ARKUSDT,1723262400000,1.0651997725456908,0.0001,2024,4h,70,10,2.0
ARPAUSDT,1640289600000,0.09410473946475935,0.0001,2021,4h,70,10,2.0
ARPAUSDT,1640620800000,-1.0,0.0001,2021,4h,70,10,2.0
ARPAUSDT,1644019200000,-0.1365632457243993,0.0001,2022,4h,70,10,2.0
ARPAUSDT,1644192000000,-1.0,0.0001,2022,4h,70,10,2.0
ARPAUSDT,1669449600000,0.6503669017059986,0.0001,2022,4h,70,10,2.0
ARPAUSDT,1697889600000,-1.0,0.0001,2023,4h,70,10,2.0
ARPAUSDT,1721059200000,-1.0,0.0001,2024,4h,70,10,2.0
ARPAUSDT,1721188800000,1.2193028967610169,0.0001,2024,4h,70,10,2.0
ARPAUSDT,1745265600000,-0.6253976146655535,0.0001,2025,4h,70,10,2.0
ARUSDT,1639713600000,-1.0,0.0001,2021,4h,70,10,2.0
ARUSDT,1643731200000,1.4435729670169426,0.0001,2022,4h,70,10,2.0
ARUSDT,1656100800000,-0.12361741751787408,0.0001,2022,4h,70,10,2.0
ARUSDT,1662681600000,0.005942483236176141,0.0001,2022,4h,70,10,2.0
ARUSDT,1672804800000,0.970860177684975,0.0001,2023,4h,70,10,2.0
ARUSDT,1685304000000,0.07690090979900223,0.0001,2023,4h,70,10,2.0
ARUSDT,1687363200000,0.9950712841472436,0.0001,2023,4h,70,10,2.0
ARUSDT,1694793600000,-1.0,0.0001,2023,4h,70,10,2.0
ARUSDT,1730923200000,-1.0,0.0001,2024,4h,70,10,2.0
ARUSDT,1730980800000,-1.0,0.0001,2024,4h,70,10,2.0
ARUSDT,1738252800000,-1.0,0.0001,2025,4h,70,10,2.0
ARUSDT,1766894400000,1.402431153966031,0.0001,2025,4h,70,10,2.0
ARUSDT,1773259200000,-1.0,0.0001,2026,4h,70,10,2.0
ARUSDT,1773360000000,0.6083316064557374,0.0001,2026,4h,70,10,2.0
ASTRUSDT,1687363200000,-1.0,0.0001,2023,4h,70,10,2.0
ASTRUSDT,1698076800000,-1.0,0.0001,2023,4h,70,10,2.0
ASTRUSDT,1712577600000,-1.0,0.0001,2024,4h,70,10,2.0
ASTRUSDT,1719849600000,-1.0,0.0001,2024,4h,70,10,2.0
ASTRUSDT,1730923200000,0.16429805901413366,0.0001,2024,4h,70,10,2.0
ASTRUSDT,1752177600000,-1.0,0.0001,2025,4h,70,10,2.0
ASTRUSDT,1764244800000,-1.0,0.0001,2025,4h,70,10,2.0
ASTRUSDT,1767484800000,-0.3158298560020063,0.0001,2026,4h,70,10,2.0
ATOMUSDT,1586131200000,-1.0,0.0003155,2020,4h,70,10,2.0
ATOMUSDT,1586188800000,-1.0,0.0001,2020,4h,70,10,2.0
ATOMUSDT,1586260800000,-0.0735197006800032,0.0001,2020,4h,70,10,2.0
ATOMUSDT,1622692800000,0.7917553642131627,0.0001,2021,4h,70,10,2.0
ATOMUSDT,1624953600000,-0.06247728085939489,0.0001,2021,4h,70,10,2.0
ATOMUSDT,1640131200000,-1.0,0.0001,2021,4h,70,10,2.0
ATOMUSDT,1697889600000,-1.0,0.0001,2023,4h,70,10,2.0
ATOMUSDT,1724472000000,-1.0,0.0001,2024,4h,70,10,2.0
AVAXUSDT,1625544000000,-0.1460559351162568,0.0001,2021,4h,70,10,2.0
AVAXUSDT,1627257600000,-1.0,0.0001,2021,4h,70,10,2.0
AVAXUSDT,1644033600000,0.41981835981561044,0.0001,2022,4h,70,10,2.0
AVAXUSDT,1656100800000,-0.48952129096500047,0.0001,2022,4h,70,10,2.0
AVAXUSDT,1687305600000,-1.0,0.0001,2023,4h,70,10,2.0
AVAXUSDT,1687521600000,-0.5813028978154297,0.0001,2023,4h,70,10,2.0
AVAXUSDT,1714982400000,1.7220568380769745,0.0001,2024,4h,70,10,2.0
AVAXUSDT,1719792000000,1.1984052447531006,0.0001,2024,4h,70,10,2.0
AVAXUSDT,1735804800000,-0.7418090620646086,0.0001,2025,4h,70,10,2.0
AVAXUSDT,1764216000000,0.14056995263963767,0.0001,2025,4h,70,10,2.0
AVAXUSDT,1772035200000,0.7405243037712238,0.0001,2026,4h,70,10,2.0
AXSUSDT,1653940800000,-1.0,0.0001,2022,4h,70,10,2.0
AXSUSDT,1653969600000,1.3594309672112646,0.0001,2022,4h,70,10,2.0
AXSUSDT,1707451200000,-0.6014448574720572,0.0001,2024,4h,70,10,2.0
AXSUSDT,1745366400000,-0.29887910863136613,0.0001,2025,4h,70,10,2.0
AXSUSDT,1745553600000,0.16263303392315662,0.0001,2025,4h,70,10,2.0
AXSUSDT,1759420800000,0.4243640650270193,0.0001,2025,4h,70,10,2.0
AXSUSDT,1762545600000,0.8064928076836916,0.0001,2025,4h,70,10,2.0
AXSUSDT,1767312000000,0.02410624609655197,0.0001,2026,4h,70,10,2.0
BANDUSDT,1604678400000,-1.0,0.00011438,2020,4h,70,10,2.0
BANDUSDT,1625544000000,-1.0,0.0001,2021,4h,70,10,2.0
BANDUSDT,1633104000000,-1.0,0.0001,2021,4h,70,10,2.0
BANDUSDT,1640592000000,2.2666423658833503,0.0001,2021,4h,70,10,2.0
BANDUSDT,1641254400000,-1.0,0.0001,2022,4h,70,10,2.0
BANDUSDT,1644004800000,0.07098761381284319,0.0001,2022,4h,70,10,2.0
BANDUSDT,1653940800000,0.2410035256195845,0.0001,2022,4h,70,10,2.0
BANDUSDT,1656144000000,1.4600270076912072,0.0001,2022,4h,70,10,2.0
BANDUSDT,1666713600000,-1.0,0.0001,2022,4h,70,10,2.0
BANDUSDT,1673222400000,-1.0,0.0001,2023,4h,70,10,2.0
BANDUSDT,1678795200000,1.5978365365072567,0.0001,2023,4h,70,10,2.0
BANDUSDT,1685779200000,-1.0,0.0001,2023,4h,70,10,2.0
BANDUSDT,1687392000000,-0.21537421114798083,0.0001,2023,4h,70,10,2.0
BANDUSDT,1719777600000,-0.1672779725029472,0.0001,2024,4h,70,10,2.0
BANDUSDT,1719936000000,1.848744305202646,0.0001,2024,4h,70,10,2.0
BANDUSDT,1749499200000,-1.0,0.0001,2025,4h,70,10,2.0
BANDUSDT,1759363200000,-1.0,0.0001,2025,4h,70,10,2.0
BANDUSDT,1764518400000,-1.0,0.0001,2025,4h,70,10,2.0
BATUSDT,1586160000000,-1.0,0.0001,2020,4h,70,10,2.0
BATUSDT,1586203200000,-1.0,0.00032182,2020,4h,70,10,2.0
BATUSDT,1604649600000,-1.0,0.0001,2020,4h,70,10,2.0
BATUSDT,1604736000000,0.828841810084031,0.0001,2020,4h,70,10,2.0
BATUSDT,1633176000000,-1.0,0.0001,2021,4h,70,10,2.0
BATUSDT,1644019200000,0.33550631614316045,0.0001,2022,4h,70,10,2.0
BATUSDT,1653955200000,0.3878310903512104,0.0001,2022,4h,70,10,2.0
BATUSDT,1715990400000,0.9452252462345836,0.0001,2024,4h,70,10,2.0
BATUSDT,1773691200000,0.8531799394221864,0.0001,2026,4h,70,10,2.0
BATUSDT,1774353600000,-1.0,0.0001,2026,4h,70,10,2.0
BCHUSDT,1584633600000,-1.0,0.0001,2020,4h,70,10,2.0
BCHUSDT,1584705600000,0.10336421513364888,0.0001,2020,4h,70,10,2.0
BCHUSDT,1585886400000,0.14576486410464115,0.00013008,2020,4h,70,10,2.0
BCHUSDT,1633118400000,-1.0,0.0001,2021,4h,70,10,2.0
BCHUSDT,1633276800000,0.4667113786924643,0.0001,2021,4h,70,10,2.0
BCHUSDT,1640606400000,1.7885405921499755,0.0001,2021,4h,70,10,2.0
BCHUSDT,1644048000000,-1.0,0.0001,2022,4h,70,10,2.0
BCHUSDT,1644206400000,-1.0,0.0001,2022,4h,70,10,2.0
BCHUSDT,1653940800000,-1.0,0.0001,2022,4h,70,10,2.0
BCHUSDT,1658073600000,-1.0,0.0001,2022,4h,70,10,2.0
BELUSDT,1640260800000,-1.0,0.0001,2021,4h,70,10,2.0
BELUSDT,1644249600000,0.03069553146574219,0.0001,2022,4h,70,10,2.0
BELUSDT,1707451200000,-0.4677895598809262,0.0001,2024,4h,70,10,2.0
BELUSDT,1721073600000,-1.0,0.0001,2024,4h,70,10,2.0
BELUSDT,1746849600000,0.03316323034738072,0.0001,2025,4h,70,10,2.0
BICOUSDT,1715788800000,-1.0,0.0001,2024,4h,70,10,2.0
BICOUSDT,1721044800000,-1.0,0.0001,2024,4h,70,10,2.0
BICOUSDT,1721088000000,-1.0,0.0001,2024,4h,70,10,2.0
BICOUSDT,1721203200000,0.7273393972831028,0.0001,2024,4h,70,10,2.0
BICOUSDT,1730289600000,-1.0,0.0001,2024,4h,70,10,2.0
BICOUSDT,1745064000000,-1.0,0.0001,2025,4h,70,10,2.0
BICOUSDT,1767369600000,-0.25059885108067065,0.0001,2026,4h,70,10,2.0
BICOUSDT,1767528000000,-1.0,0.0001,2026,4h,70,10,2.0
BICOUSDT,1773259200000,0.03944266114344861,0.0001,2026,4h,70,10,2.0
BIGTIMEUSDT,1711440000000,1.2396154514907025,0.00011552,2024,4h,70,10,2.0
BLURUSDT,1687392000000,0.7724731803410336,0.0001,2023,4h,70,10,2.0
BLURUSDT,1689278400000,-1.0,0.0001,2023,4h,70,10,2.0
BLURUSDT,1693180800000,1.2628124235377975,0.0001,2023,4h,70,10,2.0
BLURUSDT,1694851200000,1.4276307710618668,0.0001,2023,4h,70,10,2.0
BLURUSDT,1696190400000,-1.0,0.0001,2023,4h,70,10,2.0
BLURUSDT,1712635200000,2.236192923450847,0.0001,2024,4h,70,10,2.0
BLURUSDT,1721044800000,-1.0,0.0001,2024,4h,70,10,2.0
BLURUSDT,1721145600000,0.3470747090657753,0.0001,2024,4h,70,10,2.0
BLURUSDT,1735934400000,0.3554367143081011,0.0001,2025,4h,70,10,2.0
BLURUSDT,1752091200000,-1.0,0.0001,2025,4h,70,10,2.0
BLURUSDT,1772035200000,0.9227642262842636,0.0001,2026,4h,70,10,2.0
BNBUSDT,1586160000000,-1.0,0.00012984,2020,4h,70,10,2.0
BNBUSDT,1766966400000,0.37841945926452214,0.00010964,2025,4h,70,10,2.0
BNTUSDT,1721001600000,-1.0,0.0001,2024,4h,70,10,2.0
BNTUSDT,1759348800000,-0.29504396903091146,0.0001,2025,4h,70,10,2.0
BNTUSDT,1761523200000,0.5618703132530578,0.0001,2025,4h,70,10,2.0
BNTUSDT,1764504000000,-1.0,0.0001,2025,4h,70,10,2.0
BNTUSDT,1772035200000,0.5716456652472067,0.0001,2026,4h,70,10,2.0
BSVUSDT,1754726400000,-1.0,0.00021836,2025,4h,70,10,2.0
BTCDOMUSDT,1631016000000,-1.0,0.00024779,2021,4h,70,10,2.0
BTCDOMUSDT,1661011200000,-0.09324256828976972,0.00020655,2022,4h,70,10,2.0
BTCDOMUSDT,1704153600000,-1.0,0.0001,2024,4h,70,10,2.0
BTCDOMUSDT,1705996800000,-1.0,0.0001,2024,4h,70,10,2.0
BTCDOMUSDT,1717416000000,0.23278553037335156,0.0001,2024,4h,70,10,2.0
BTCDOMUSDT,1733774400000,-1.0,0.0001,2024,4h,70,10,2.0
BTCDOMUSDT,1754078400000,-1.0,0.0001,2025,4h,70,10,2.0
BTCDOMUSDT,1754164800000,1.0639940620807027,0.0001878,2025,4h,70,10,2.0
BTCUSDT,1640318400000,0.051874210920497904,0.0001,2021,4h,70,10,2.0
BTCUSDT,1653868800000,-1.0,0.0001,2022,4h,70,10,2.0
BTCUSDT,1653955200000,0.9125473258104473,0.0001,2022,4h,70,10,2.0
BTCUSDT,1657209600000,0.16033641086197395,0.0001,2022,4h,70,10,2.0
BTCUSDT,1662710400000,-1.0,0.0001,2022,4h,70,10,2.0
BTCUSDT,1719792000000,1.073843697573263,0.0001,2024,4h,70,10,2.0
C98USDT,1638403200000,1.3398962995392467,0.0001,2021,4h,70,10,2.0
C98USDT,1640174400000,-1.0,0.0001,2021,4h,70,10,2.0
C98USDT,1644019200000,0.508681922296438,0.0001,2022,4h,70,10,2.0
C98USDT,1644235200000,1.0197076986446465,0.0001,2022,4h,70,10,2.0
C98USDT,1646179200000,0.8896341785831337,0.0001,2022,4h,70,10,2.0
C98USDT,1647460800000,-1.0,0.0001,2022,4h,70,10,2.0
C98USDT,1654516800000,0.4425124749678723,0.0001,2022,4h,70,10,2.0
C98USDT,1673208000000,-1.0,0.0001,2023,4h,70,10,2.0
C98USDT,1673294400000,-0.011554866364698864,0.0001,2023,4h,70,10,2.0
C98USDT,1678795200000,1.7868239731857043,0.0001,2023,4h,70,10,2.0
C98USDT,1685332800000,1.201974518778095,0.0001,2023,4h,70,10,2.0
C98USDT,1687363200000,0.7052837658381536,0.0001,2023,4h,70,10,2.0
C98USDT,1721001600000,-1.0,0.0001,2024,4h,70,10,2.0
C98USDT,1724140800000,-1.0,0.0001,2024,4h,70,10,2.0
C98USDT,1739246400000,-1.0,0.0001,2025,4h,70,10,2.0
C98USDT,1749585600000,2.1036569741508595,0.0001,2025,4h,70,10,2.0
C98USDT,1776398400000,-1.0,0.0001,2026,4h,70,10,2.0
CELOUSDT,1644278400000,0.6065527390981401,0.0001,2022,4h,70,10,2.0
CELOUSDT,1662753600000,0.045728404233044834,0.0001,2022,4h,70,10,2.0
CELOUSDT,1672776000000,0.8245793578940717,0.0001,2023,4h,70,10,2.0
CELOUSDT,1684209600000,0.5248629575742937,0.0001,2023,4h,70,10,2.0
CELOUSDT,1687305600000,-1.0,0.0001,2023,4h,70,10,2.0
CELOUSDT,1687377600000,0.10012633609348247,0.0001,2023,4h,70,10,2.0
CELOUSDT,1693368000000,-1.0,0.0001,2023,4h,70,10,2.0
CELOUSDT,1697875200000,-1.0,0.0001,2023,4h,70,10,2.0
CELOUSDT,1713931200000,1.5064752625618458,0.0001,2024,4h,70,10,2.0
CELOUSDT,1721001600000,-1.0,0.0001,2024,4h,70,10,2.0
CELOUSDT,1724256000000,-1.0,0.0001,2024,4h,70,10,2.0
CELOUSDT,1725897600000,0.5148058371255549,0.0001,2024,4h,70,10,2.0
CELOUSDT,1730937600000,0.16413136935742614,0.0001,2024,4h,70,10,2.0
CELOUSDT,1751515200000,1.5950033495275295,0.0001,2025,4h,70,10,2.0
CELOUSDT,1757404800000,0.30273614935032883,0.0001,2025,4h,70,10,2.0
CELOUSDT,1759363200000,-1.0,0.0001,2025,4h,70,10,2.0
CELRUSDT,1625659200000,1.461783376490964,0.0001,2021,4h,70,10,2.0
CELRUSDT,1639699200000,1.0456481858847433,0.0001,2021,4h,70,10,2.0
CELRUSDT,1642046400000,-1.0,0.0001,2022,4h,70,10,2.0
CELRUSDT,1644019200000,0.2237714307181266,0.0001,2022,4h,70,10,2.0
CELRUSDT,1644206400000,1.3232263821020989,0.0001,2022,4h,70,10,2.0
CELRUSDT,1647633600000,0.22640676063450066,0.0001,2022,4h,70,10,2.0
CELRUSDT,1656057600000,-1.0,0.0001,2022,4h,70,10,2.0
CELRUSDT,1672790400000,0.6922996392509755,0.0001,2023,4h,70,10,2.0
CELRUSDT,1678723200000,-1.0,0.0001,2023,4h,70,10,2.0
CELRUSDT,1687363200000,0.2878439757549512,0.0001,2023,4h,70,10,2.0
CELRUSDT,1687536000000,-0.45022323933847264,0.0001,2023,4h,70,10,2.0
CELRUSDT,1707321600000,-1.0,0.0001,2024,4h,70,10,2.0
CELRUSDT,1721001600000,-1.0,0.0001,2024,4h,70,10,2.0
CELRUSDT,1721088000000,-1.0,0.0001,2024,4h,70,10,2.0
CELRUSDT,1724212800000,-1.0,0.0001,2024,4h,70,10,2.0
CELRUSDT,1737144000000,3.0737646206817653,0.0001,2025,4h,70,10,2.0
CELRUSDT,1740124800000,-0.20663198412710826,0.0001,2025,4h,70,10,2.0
CELRUSDT,1749499200000,-1.0,0.0001,2025,4h,70,10,2.0
CELRUSDT,1767312000000,-0.6806750555943927,0.0001,2026,4h,70,10,2.0
CFXUSDT,1687305600000,-1.0,0.0001,2023,4h,70,10,2.0
CFXUSDT,1689134400000,-0.13939544432410614,0.0001,2023,4h,70,10,2.0
CFXUSDT,1698091200000,-1.0,0.0001,2023,4h,70,10,2.0
CFXUSDT,1716076800000,0.8626867072688765,0.0001,2024,4h,70,10,2.0
CFXUSDT,1719489600000,0.13347584561622416,0.0001,2024,4h,70,10,2.0
CFXUSDT,1720972800000,-1.0,0.0001,2024,4h,70,10,2.0
CFXUSDT,1745236800000,-1.0,0.0001,2025,4h,70,10,2.0
CFXUSDT,1761537600000,1.157435506291767,0.0001,2025,4h,70,10,2.0
CFXUSDT,1762531200000,-1.0,0.0001,2025,4h,70,10,2.0
CHILLGUYUSDT,1740225600000,1.060924040016169,0.00014355,2025,4h,70,10,2.0
CHILLGUYUSDT,1771099200000,0.9002325438793327,0.00017156,2026,4h,70,10,2.0
CHRUSDT,1644019200000,-1.0,0.0001,2022,4h,70,10,2.0
CHRUSDT,1647504000000,0.18394030460533223,0.0001,2022,4h,70,10,2.0
CHRUSDT,1653868800000,-1.0,0.0001,2022,4h,70,10,2.0
CHRUSDT,1655812800000,-0.005223140041309906,0.0001,2022,4h,70,10,2.0
CHRUSDT,1678795200000,1.3375151797201639,0.0001,2023,4h,70,10,2.0
CHRUSDT,1687305600000,-1.0,0.0001,2023,4h,70,10,2.0
CHRUSDT,1689292800000,0.7471753565452972,0.0001,2023,4h,70,10,2.0
CHRUSDT,1694116800000,-1.0,0.0001,2023,4h,70,10,2.0
CHRUSDT,1697889600000,-1.0,0.0001,2023,4h,70,10,2.0
CHRUSDT,1723968000000,-1.0,0.0001,2024,4h,70,10,2.0
CHRUSDT,1749542400000,0.9677926819895936,0.0001,2025,4h,70,10,2.0
CHRUSDT,1759420800000,0.589491537021098,0.0001,2025,4h,70,10,2.0
CHRUSDT,1767312000000,-0.4228080423752609,0.0001,2026,4h,70,10,2.0
CHRUSDT,1767528000000,0.14187031123502675,0.0001,2026,4h,70,10,2.0
CHZUSDT,1633118400000,-0.1674733197121727,0.0001,2021,4h,70,10,2.0
CHZUSDT,1640275200000,0.0621654935073991,0.0001,2021,4h,70,10,2.0
CHZUSDT,1640462400000,-1.0,0.0001,2021,4h,70,10,2.0
CHZUSDT,1644004800000,-1.0,0.0001,2022,4h,70,10,2.0
CHZUSDT,1644048000000,-1.0,0.0001,2022,4h,70,10,2.0
CHZUSDT,1653969600000,0.7416614911724477,0.0001,2022,4h,70,10,2.0
CHZUSDT,1673265600000,-1.0,0.0001,2023,4h,70,10,2.0
CHZUSDT,1673352000000,-0.32429431416590193,0.0001,2023,4h,70,10,2.0
CHZUSDT,1687305600000,-1.0,0.0001,2023,4h,70,10,2.0
CHZUSDT,1687406400000,-0.6702290666319745,0.0001,2023,4h,70,10,2.0
CHZUSDT,1687564800000,-1.0,0.0001,2023,4h,70,10,2.0
CHZUSDT,1687665600000,0.9746118494921086,0.0001,2023,4h,70,10,2.0
CHZUSDT,1694822400000,0.9412933444316314,0.0001,2023,4h,70,10,2.0
CHZUSDT,1713916800000,-1.0,0.0001,2024,4h,70,10,2.0
CHZUSDT,1724414400000,-1.0,0.0001,2024,4h,70,10,2.0
CKBUSDT,1687392000000,-0.05716675164211342,0.0001,2023,4h,70,10,2.0
CKBUSDT,1687550400000,-0.23787820540209836,0.0001,2023,4h,70,10,2.0
CKBUSDT,1724385600000,-1.0,0.0001,2024,4h,70,10,2.0
CKBUSDT,1730923200000,0.5026706751760295,0.0001,2024,4h,70,10,2.0
CKBUSDT,1742673600000,-1.0,0.0001,2025,4h,70,10,2.0
CKBUSDT,1749542400000,0.6793324088887408,0.0001,2025,4h,70,10,2.0
CKBUSDT,1764273600000,-1.0,0.0001,2025,4h,70,10,2.0
CKBUSDT,1766894400000,0.7840156598074306,0.0001,2025,4h,70,10,2.0
CKBUSDT,1775073600000,-0.1879224481628311,0.0001,2026,4h,70,10,2.0
COMPUSDT,1603785600000,0.8066496687411077,0.0001,2020,4h,70,10,2.0
COMPUSDT,1604736000000,0.9668287285532928,0.0001,2020,4h,70,10,2.0
COMPUSDT,1617048000000,0.7963356109380123,0.0001,2021,4h,70,10,2.0
COMPUSDT,1624881600000,-1.0,0.0001,2021,4h,70,10,2.0
COMPUSDT,1640260800000,-1.0,0.0001,2021,4h,70,10,2.0
COMPUSDT,1644048000000,-0.17692842665078073,0.0001,2022,4h,70,10,2.0
