run_date,bar_ts_ms,event,symbol,detail,close,funding,entry_price,stop,risk_amount,equity,gross_r,pnl_usdt,dd_pct,arbitrator_reject_reason
2026-07-17,1784232000000,SIGNAL,KNCUSDT,cross_down ema20<ema30  close=0.1095  ema200=0.115249  funding=0.0100%  stop=0.112357,0.1095,0.0001,,,,,,,
2026-07-17,1784232000000,ENTRY,KNCUSDT,"price=0.1095  stop=0.112357  risk=$26.43  funding=0.0100%  equity=$10,069.81",,,0.1095,0.11235714,26.4332,10069.81,,,
2026-07-17,1784232000000,SIGNAL_SKIPPED,LQTYUSDT,duplicate_cross_system,,,,,,,,,
2026-07-17,1784232000000,SIGNAL_SKIPPED,LUMIAUSDT,duplicate_cross_system,,,,,,,,,
2026-07-17,1784232000000,ENTRY,MANAUSDT,"price=0.06956  stop=0.0726514  risk=$26.43  funding=0.0100%  equity=$10,069.81",,,0.06956,0.07265142,26.4332,10069.81,,,
2026-07-17,1784232000000,EXIT,MANAUSDT,"reason=stop_hit  bars=4  R=-1.000  pnl=$-26.43  equity=$10,043.37",,,,,,10043.37,-1.0,-26.4332,-1.0321
2026-07-17,1784232000000,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system,,,,,,,,,
2026-07-17,1784232000000,SIGNAL,MTLUSDT,cross_down ema20<ema30  close=0.2242  ema200=0.238636  funding=0.0100%  stop=0.229514,0.2242,0.0001,,,,,,,
2026-07-17,1784232000000,ENTRY,MTLUSDT,"price=0.2242  stop=0.229514  risk=$26.36  funding=0.0100%  equity=$10,043.37",,,0.2242,0.22951428,26.3639,10043.37,,,
2026-07-17,1784232000000,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system,,,,,,,,,
2026-07-17,1784232000000,SIGNAL_SKIPPED,NMRUSDT,duplicate_cross_system,,,,,,,,,
2026-07-17,1784232000000,SIGNAL_SKIPPED,ONEUSDT,duplicate_cross_system,,,,,,,,,
2026-07-17,1784232000000,SIGNAL_SKIPPED,PHAUSDT,duplicate_cross_system,,,,,,,,,
2026-07-17,1784232000000,SIGNAL_SKIPPED,PORTALUSDT,duplicate_cross_system,,,,,,,,,
2026-07-17,1784232000000,SIGNAL_SKIPPED,QTUMUSDT,duplicate_cross_system,,,,,,,,,
2026-07-17,1784232000000,SIGNAL_SKIPPED,REZUSDT,duplicate_cross_system,,,,,,,,,
2026-07-17,1784232000000,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system,,,,,,,,,
2026-07-17,1784232000000,ENTRY,RLCUSDT,"price=0.2924  stop=0.307643  risk=$26.36  funding=0.0100%  equity=$10,043.37",,,0.2924,0.30764286,26.3639,10043.37,,,
2026-07-17,1784232000000,SIGNAL_SKIPPED,SPELLUSDT,duplicate_cross_system,,,,,,,,,
2026-07-17,1784232000000,SIGNAL,STXUSDT,cross_down ema20<ema30  close=0.1672  ema200=0.179047  funding=0.0100%  stop=0.174071,0.1672,0.0001,,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,1000FLOKIUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,AAVEUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,ADAUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,AEROUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,AKTUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,ALCHUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,ALGOUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,ARBUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL,ASTRUSDT,cross_down ema20<ema30  close=0.005062  ema200=0.00547574  funding=0.0100%  stop=0.00524986,0.005062,0.0001,,,,
2026-07-18,1784318400000,ENTRY,ASTRUSDT,"price=0.00506  stop=0.00524786  risk=$26.36  funding=0.0100%  equity=$10,043.37",,,0.00506,0.00524786,26.3639,10043.37
2026-07-18,1784318400000,SIGNAL_SKIPPED,AVAXUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,BCHUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,BELUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,BTCUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,CATIUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,CELRUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,CHZUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,CKBUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,COTIUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,DASHUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,DEXEUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,DOGEUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,DOTUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,DRIFTUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,ETCUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,ETHUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,FETUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,HBARUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,HFTUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,IOSTUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,JTOUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,LQTYUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,LUMIAUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,NMRUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL,PEOPLEUSDT,cross_down ema20<ema30  close=0.005374  ema200=0.00553263  funding=0.0100%  stop=0.00561814,0.005374,0.0001,,,,
2026-07-18,1784318400000,ENTRY,PEOPLEUSDT,"price=0.005374  stop=0.00561814  risk=$26.36  funding=0.0100%  equity=$10,043.37",,,0.005374,0.00561814,26.3639,10043.37
2026-07-18,1784318400000,SIGNAL_SKIPPED,PHAUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,PORTALUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,QTUMUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,REZUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,SIGNAL,RSRUSDT,cross_down ema20<ema30  close=0.001196  ema200=0.00128684  funding=0.0100%  stop=0.00124229,0.001196,0.0001,,,,
2026-07-18,1784318400000,ENTRY,RSRUSDT,"price=0.001196  stop=0.00124228  risk=$26.36  funding=0.0100%  equity=$10,043.37",,,0.001196,0.00124228,26.3639,10043.37
2026-07-18,1784318400000,SIGNAL_SKIPPED,SPELLUSDT,duplicate_cross_system,,,,,,
2026-07-18,1784318400000,ENTRY,STXUSDT,"price=0.1672  stop=0.174071  risk=$26.36  funding=0.0100%  equity=$10,043.37",,,0.1672,0.17407142,26.3639,10043.37
2026-07-18,1784318400000,SIGNAL,VETUSDT,cross_down ema20<ema30  close=0.004679  ema200=0.00491709  funding=0.0100%  stop=0.00481871,0.004679,0.0001,,,,
2026-07-18,1784318400000,ENTRY,VETUSDT,"price=0.00468  stop=0.00481972  risk=$26.36  funding=0.0100%  equity=$10,043.37",,,0.00468,0.00481972,26.3639,10043.37
2026-07-18,1784318400000,SIGNAL_SKIPPED,WLDUSDT,duplicate_cross_system,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,1000FLOKIUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL,1INCHUSDT,cross_down ema20<ema30  close=0.07171  ema200=0.0731559  funding=0.0100%  stop=0.0739743,0.07171,0.0001,,,,,
2026-07-19,1784404800000,ENTRY,1INCHUSDT,"price=0.07171  stop=0.0739743  risk=$26.36  funding=0.0100%  equity=$10,043.37",,,0.07171,0.07397428,26.3639,10043.37,
2026-07-19,1784404800000,SIGNAL_SKIPPED,AAVEUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL,ACHUSDT,cross_down ema20<ema30  close=0.004312  ema200=0.00475958  funding=0.0100%  stop=0.00452943,0.004312,0.0001,,,,,
2026-07-19,1784404800000,ENTRY,ACHUSDT,"price=0.004311  stop=0.00452842  risk=$26.36  funding=0.0100%  equity=$10,043.37",,,0.004311,0.00452842,26.3639,10043.37,
2026-07-19,1784404800000,SIGNAL_SKIPPED,ADAUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,AEROUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,AKTUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,ALCHUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,ALGOUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,ARBUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,AVAXUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL,BANDUSDT,cross_down ema20<ema30  close=0.1637  ema200=0.165396  funding=0.0100%  stop=0.171629,0.1637,0.0001,,,,,
2026-07-19,1784404800000,ENTRY,BANDUSDT,"price=0.1636  stop=0.171529  risk=$26.36  funding=0.0100%  equity=$10,043.37",,,0.1636,0.17152858,26.3639,10043.37,
2026-07-19,1784404800000,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,BCHUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,BELUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,BTCUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL,C98USDT,cross_down ema20<ema30  close=0.01293  ema200=0.0138486  funding=0.0100%  stop=0.0134457,0.01293,0.0001,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,C98USDT,arbitrator: system_heat_exceeded  sys_heat=502  adding=26  limit=502,,,,,,,system_heat_exceeded  sys_heat=502  adding=26  limit=502
2026-07-19,1784404800000,SIGNAL_SKIPPED,CATIUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,CELRUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,CHZUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,COTIUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,DASHUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,DEXEUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,DOGEUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,DOTUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,DRIFTUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,ETCUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,ETHUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,FETUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,HBARUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,IOSTUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,LQTYUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL,MANAUSDT,cross_down ema20<ema30  close=0.06975  ema200=0.0706751  funding=0.0100%  stop=0.0729943,0.06975,0.0001,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,NMRUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,REZUSDT,duplicate_cross_system,,,,,,,
2026-07-19,1784404800000,SIGNAL_SKIPPED,WLDUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,1000FLOKIUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,EXIT,1INCHUSDT,"reason=stop_hit  bars=9  R=-1.000  pnl=$-26.36  equity=$10,017.01",-1.0,-26.3639,10017.01,-1.2919,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,AAVEUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,ADAUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,AEROUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,AKTUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,ALCHUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,ALGOUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,ARBUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,AVAXUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,BATUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,BCHUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,BELUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,BTCUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,CATIUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,CELRUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,CHZUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,COTIUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,DEXEUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,DOGEUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,DOTUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,DRIFTUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,ETCUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,ETHUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,FETUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,IOSTUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,IOTXUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,JTOUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,LQTYUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,LUMIAUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,MANAUSDT,arbitrator: system_heat_exceeded  sys_heat=502  adding=26  limit=502,,,,,system_heat_exceeded  sys_heat=502  adding=26  limit=502,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,MAVUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL,MINAUSDT,cross_down ema20<ema30  close=0.04396  ema200=0.0448402  funding=0.0100%  stop=0.0464714,,,,,,0.04396,0.0001
2026-07-20,1784491200000,SIGNAL_SKIPPED,MINAUSDT,arbitrator: system_heat_exceeded  sys_heat=502  adding=26  limit=502,,,,,system_heat_exceeded  sys_heat=502  adding=26  limit=502,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,MORPHOUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,NEARUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,NMRUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,PHAUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,PORTALUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,RIFUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL_SKIPPED,SPELLUSDT,duplicate_cross_system,,,,,,,
2026-07-20,1784491200000,SIGNAL,ZENUSDT,cross_down ema20<ema30  close=4.152  ema200=4.40541  funding=0.0100%  stop=4.29257,,,,,,4.152,0.0001
2026-07-20,1784491200000,SIGNAL_SKIPPED,ZENUSDT,arbitrator: system_heat_exceeded  sys_heat=502  adding=26  limit=502,,,,,system_heat_exceeded  sys_heat=502  adding=26  limit=502,,
2026-07-26,1785009600000,EXIT,1000RATSUSDT,"reason=time_exit_35bars  bars=35  R=0.946  pnl=$25.01  equity=$10,042.02",0.946137,25.0094,10042.02,-1.0454,,,
2026-07-26,1785009600000,EXIT,ACHUSDT,"reason=time_exit_35bars  bars=35  R=0.920  pnl=$24.25  equity=$10,066.27",0.919879,24.2516,10066.27,-0.8065,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,AEROUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,AKTUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,ALCHUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL,ALGOUSDT,cross_down ema20<ema30  close=0.08248  ema200=0.0878547  funding=0.0100%  stop=0.0845857,,,,,0.08248,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,ALGOUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,SIGNAL,APEUSDT,cross_down ema20<ema30  close=0.1428  ema200=0.144342  funding=0.0100%  stop=0.149729,,,,,0.1428,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,APEUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,SIGNAL_SKIPPED,ARCUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,EXIT,ARUSDT,"reason=time_exit_35bars  bars=35  R=1.349  pnl=$35.66  equity=$10,101.93",1.349037,35.6594,10101.93,-0.4551,,,
2026-07-26,1785009600000,EXIT,ASTRUSDT,"reason=stop_hit  bars=24  R=-1.000  pnl=$-26.36  equity=$10,075.57",-1.0,-26.3639,10075.57,-0.7149,,,
2026-07-26,1785009600000,SIGNAL,ASTRUSDT,cross_down ema20<ema30  close=0.005078  ema200=0.00534592  funding=0.0100%  stop=0.00519814,,,,,0.005078,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,ASTRUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,EXIT,BANDUSDT,"reason=time_exit_35bars  bars=35  R=0.744  pnl=$19.62  equity=$10,095.19",0.744143,19.6185,10095.19,-0.5215,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,BELUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,BICOUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL,BNTUSDT,cross_down ema20<ema30  close=0.2728  ema200=0.274207  funding=0.0100%  stop=0.281686,,,,,0.2728,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,BNTUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,SIGNAL_SKIPPED,BTCDOMUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL,C98USDT,cross_down ema20<ema30  close=0.01281  ema200=0.0135947  funding=0.0100%  stop=0.0132329,,,,,0.01281,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,C98USDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,SIGNAL_SKIPPED,CATIUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,CHRUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,CHZUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL,CKBUSDT,cross_down ema20<ema30  close=0.000889  ema200=0.00096776  funding=0.0100%  stop=0.00091614,,,,,0.000889,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,CKBUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,SIGNAL,COMPUSDT,cross_down ema20<ema30  close=16.79  ema200=17.1665  funding=0.0100%  stop=17.2457,,,,,16.79,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,COMPUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,EXIT,CTSIUSDT,"reason=stop_hit  bars=27  R=-1.000  pnl=$-26.57  equity=$10,068.61",-1.0,-26.5726,10068.61,-0.7834,,,
2026-07-26,1785009600000,SIGNAL,CTSIUSDT,cross_down ema20<ema30  close=0.02262  ema200=0.0234605  funding=0.0100%  stop=0.02329,,,,,0.02262,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,CTSIUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,SIGNAL_SKIPPED,DASHUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,DEXEUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,DODOXUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL,DOGEUSDT,cross_down ema20<ema30  close=0.07218  ema200=0.0772947  funding=0.0100%  stop=0.07436,,,,,0.07218,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,DOGEUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,SIGNAL_SKIPPED,DRIFTUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,DUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,EXIT,EDUUSDT,"reason=time_exit_35bars  bars=35  R=-0.093  pnl=$-2.45  equity=$10,066.16",-0.092628,-2.4485,10066.16,-0.8075,,,
2026-07-26,1785009600000,SIGNAL,ENSUSDT,cross_down ema20<ema30  close=4.346  ema200=4.51935  funding=0.0100%  stop=4.507,,,,,4.346,0.0001,
2026-07-26,1785009600000,SIGNAL_SKIPPED,ENSUSDT,arbitrator: system_heat_exceeded  sys_heat=475  adding=26  limit=501,,,,,,,system_heat_exceeded  sys_heat=475  adding=26  limit=501
2026-07-26,1785009600000,SIGNAL_SKIPPED,FETUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL_SKIPPED,HIGHUSDT,duplicate_cross_system,,,,,,,
2026-07-26,1785009600000,SIGNAL,JASMYUSDT,cross_down ema20<ema30  close=0.004471  ema200=0.00463691  funding=0.0100%  stop=0.00468029,,,,,0.004471,0.0001,
