symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mae_r,mfe_r,atr_pct_at_entry,month,year
JST/USDT,2025-12-01 00:00:00+00:00,2025-12-03 00:00:00+00:00,0.04342,0.041350946101784816,0.041350946101784816,0.002069053898215182,initial_stop,3,-1.000000000000001,-2.474560959681447,0.7636340461516957,0.5515873015873016,2025-12,2025
JST/USDT,2025-12-31 00:00:00+00:00,2026-01-01 00:00:00+00:00,0.04189,0.03950513591618155,0.03950513591618155,0.0023848640838184483,initial_stop,2,-0.9999999999999989,-1.1279468789235951,0.06708977718504677,0.48412698412698413,2026-01,2026
ZEC/USDT,2025-12-27 00:00:00+00:00,2026-01-07 00:00:00+00:00,516.1,469.52,424.27306590875435,91.82693409124568,midline_exit,12,-0.5072585778995397,-0.5314344912300885,0.47807324108608334,0.7896825396825397,2026-01,2026
JST/USDT,2026-01-07 00:00:00+00:00,2026-01-11 00:00:00+00:00,0.04287,0.04024379695957957,0.04024379695957957,0.0026262030404204328,initial_stop,5,-0.9999999999999996,-1.283221422004176,0.7691712974624445,0.623015873015873,2026-01,2026
DUSK/USDT,2026-01-12 00:00:00+00:00,2026-01-13 00:00:00+00:00,0.0756,0.06669744002078133,0.06669744002078133,0.008902559979218669,initial_stop,2,-1.0,-1.1906687542396435,0.5167053084436182,0.5277777777777778,2026-01,2026
DEXE/USDT,2026-03-17 00:00:00+00:00,2026-04-08 00:00:00+00:00,5.598,7.305100340102756,4.73072912126617,0.8672708787338304,chandelier_stop,23,1.9683588852827993,-0.25251626149344336,4.175166131816242,0.6150793650793651,2026-04,2026
ZEC/USDT,2026-04-09 00:00:00+00:00,2026-04-19 00:00:00+00:00,366.68,318.050730808108,318.050730808108,48.62926919189199,initial_stop,11,-0.9999999999999997,-1.379827439627402,0.5646804991381283,0.4444444444444444,2026-04,2026
DUSK/USDT,2026-03-23 00:00:00+00:00,2026-04-23 00:00:00+00:00,0.1076,0.136,0.08830527512450068,0.019294724875499318,midline_exit,32,1.4719048954184717,-0.30578305925947125,3.5398276182070982,0.75,2026-04,2026
ZEC/USDT,2026-05-03 00:00:00+00:00,2026-05-16 00:00:00+00:00,413.2,508.15308384790484,359.09364367664074,54.10635632335926,chandelier_stop,14,1.754933991127229,-0.2931263732714672,4.247190452571444,0.4007936507936508,2026-05,2026
JST/USDT,2026-05-27 00:00:00+00:00,2026-05-28 00:00:00+00:00,0.09584,0.09387,0.08951896687776953,0.0063210331222304725,end_of_data,2,-0.31165791444308316,-0.4682778815997581,0.21199066261610863,0.75,2026-05,2026
TRX/USDT,2026-03-29 00:00:00+00:00,2026-05-28 00:00:00+00:00,0.322,0.3538,0.30794883428702274,0.01405116571297726,end_of_data,61,2.2631574240584476,-0.7828531970013506,3.949850221234083,0.5158730158730159,2026-05,2026
NEAR/USDT,2026-05-21 00:00:00+00:00,2026-05-28 00:00:00+00:00,1.927,2.3798499129564514,1.7347163577016709,0.1922836422983292,chandelier_stop,8,2.355114078054815,-0.046805853542323514,5.465883563664597,0.5238095238095238,2026-05,2026
