symbol,trades,total_r,avg_r,best_trade_r,worst_trade_r
ZBT/USDT,17,-10.308792036588653,-0.6063995315640384,3.971525423728816,-1.0200000000000031
DOT/USDT,19,-10.672126542772034,-0.5616908706722124,5.393533834586467,-1.0200000000000031
XRP/USDT,16,-10.714550307894964,-0.6696593942434352,3.375028850421669,-1.020000000000006
XLM/USDT,18,-10.892715980924924,-0.6051508878291625,3.003622047244101,-1.0200000000000042
AI/USDT,17,-11.177209302325588,-0.6574829001367993,5.142790697674409,-1.0200000000000014
AAVE/USDT,18,-11.520159284522991,-0.6400088491401662,2.5186565272496835,-1.020000000000002
RAD/USDT,12,-12.240000000000004,-1.0200000000000002,-1.0199999999999965,-1.0200000000000022
ASTER/USDT,18,-13.546354353323256,-0.752575241851292,2.5770149253731263,-1.0200000000000036
DOGE/USDT,18,-14.210176678445233,-0.7894542599136241,3.12982332155478,-1.0200000000000025
AVAX/USDT,18,-14.96674157303371,-0.8314856429463172,2.373258426966288,-1.0200000000000036
SHIB/USDT,15,-15.3,-1.02,-1.019999999999996,-1.020000000000003
ADA/USDT,19,-16.264105960264896,-0.8560055768560472,2.095894039735103,-1.0200000000000036
ETH/USDT,20,-16.419497188925437,-0.8209748594462718,2.960502811074576,-1.020000000000006
LINK/USDT,20,-16.722580645161294,-0.8361290322580647,2.657419354838708,-1.0200000000000031
LTC/USDT,21,-18.331654135338354,-0.8729359112065883,2.0683458646616497,-1.0200000000000031
