symbol,trades,total_r,avg_r,best_trade_r,worst_trade_r
SAGA/USDT,11,4.323212587616511,0.3930193261469555,5.10543252595156,-1.020000000000001
XPL/USDT,10,4.196736297122276,0.41967362971222755,3.835034722222219,-1.0200000000000002
HBAR/USDT,12,4.0304785362584745,0.33587321135487286,5.582483069977425,-1.0200000000000014
AAVE/USDT,9,3.934838219809558,0.43720424664550644,7.185491413602414,-1.0200000000000005
ASTER/USDT,5,3.8614170811076325,0.7722834162215265,3.566885245901639,-1.0200000000000014
SHIB/USDT,11,3.2414593016815516,0.2946781183346865,4.259126213592231,-1.020000000000001
PUMP/USDT,5,2.9988247178509333,0.5997649435701866,3.4174163959487864,-1.020000000000001
FET/USDT,13,2.5341917545602377,0.19493782727386444,8.238064516129032,-1.020000000000001
UNI/USDT,8,2.4346372598163204,0.30432965747704005,4.640565338276184,-1.0200000000000011
PNUT/USDT,13,1.8451189309719296,0.1419322254593792,4.494625228519199,-1.020000000000001
APT/USDT,2,1.743080923971239,0.8715404619856195,2.763080923971239,-1.02
TIA/USDT,13,1.6117458171099028,0.12398044746999252,5.435252918287932,-1.0200000000000011
TAO/USDT,7,1.5476404494382032,0.22109149277688617,7.6676404494382,-1.0200000000000005
SOL/USDT,9,1.5328067930963953,0.17031186589959948,5.391241031092211,-1.0200000000000002
VIRTUAL/USDT,8,1.4396803267092106,0.17996004083865133,3.915355500530597,-1.0200000000000011
NOT/USDT,9,1.4073572524616924,0.15637302805129916,4.882465166130757,-1.0200000000000011
SPK/USDT,11,1.386729671812361,0.12606633380112373,4.989505614836214,-1.0200000000000018
DOT/USDT,2,1.100950137416568,0.550475068708284,2.120950137416569,-1.020000000000001
INJ/USDT,11,0.8823988958380276,0.08021808143982069,5.458849407783419,-1.0200000000000011
AI/USDT,2,0.8636827195467416,0.4318413597733708,1.883682719546742,-1.0200000000000005
OSMO/USDT,2,0.5013161801088577,0.25065809005442885,1.5213161801088566,-1.019999999999999
DODO/USDT,2,0.444306569343065,0.2221532846715325,1.464306569343066,-1.020000000000001
RENDER/USDT,9,0.4379279941219665,0.04865866601355183,8.597927994121967,-1.0200000000000018
KITE/USDT,4,0.10486916951080705,0.026217292377701762,3.1648691695108084,-1.0200000000000005
LAYER/USDT,15,0.07080217592920324,0.004720145061946883,4.780221975582686,-1.020000000000001
CFX/USDT,5,-0.11137894002613302,-0.022275788005226605,2.132302243211336,-1.0200000000000011
ZEC/USDT,7,-0.1614191973817518,-0.023059885340250257,2.520975799818174,-1.0200000000000005
PENGU/USDT,14,-0.20520642325200678,-0.014657601660857627,3.641477291818336,-1.020000000000001
WLD/USDT,4,-0.5670623145400571,-0.14176557863501427,2.4929376854599408,-1.0199999999999998
FF/USDT,5,-0.7981689308919131,-0.15963378617838261,3.281831069108089,-1.0200000000000014
SAPIEN/USDT,6,-0.81165487977369,-0.135275813295615,4.288345120226308,-1.0200000000000002
U/USDT,1,-1.0199999999997915,-1.0199999999997915,-1.0199999999997915,-1.0199999999997915
BNB/USDT,13,-1.3552932447987713,-0.10425332652298241,6.742090337120855,-1.020000000000003
TRX/USDT,4,-1.6923711340206193,-0.42309278350515483,1.3676288659793856,-1.0200000000000031
NEAR/USDT,7,-1.851864406779663,-0.26455205811138044,4.268135593220339,-1.0200000000000016
DOGS/USDT,10,-1.9602193419740852,-0.19602193419740851,4.513898305084744,-1.0200000000000014
币安人生/USDT,2,-2.04,-1.02,-1.0199999999999996,-1.0200000000000002
BFUSD/USDT,2,-2.040000000000208,-1.020000000000104,-1.02,-1.020000000000208
ONDO/USDT,15,-2.231913918575928,-0.14879426123839518,4.4971475231355456,-1.0200000000000016
SAHARA/USDT,4,-2.331616111387367,-0.5829040278468417,0.72838388861263,-1.0199999999999996
MLN/USDT,7,-2.5082678311499293,-0.35832397587856135,3.6117321688500734,-1.0200000000000011
DASH/USDT,8,-3.5109615384615402,-0.43887019230769253,3.629038461538461,-1.0200000000000014
LTC/USDT,9,-3.9361099796334034,-0.4373455532926004,4.2238900203666,-1.0200000000000016
FIL/USDT,9,-4.016642087351106,-0.446293565261234,4.143357912648894,-1.020000000000001
XUSD/USDT,6,-6.12000000000006,-1.02000000000001,-1.019999999999902,-1.020000000000148
