symbol,trades,total_r,avg_r,best_trade_r,worst_trade_r
PENGU/USDT,16,-3.918197334419102,-0.24488733340119387,5.068622754491016,-1.0200000000000014
APT/USDT,15,-4.093076156432978,-0.2728717437621985,4.697908082408872,-1.020000000000001
SOL/USDT,17,-4.519632284679992,-0.26586072262823485,8.329852507374632,-1.0200000000000018
SAGA/USDT,13,-4.880942659049956,-0.3754571276192274,3.7374257425742567,-1.020000000000001
NEAR/USDT,15,-5.01973044279856,-0.3346486961865706,6.757202072538866,-1.0200000000000016
DOT/USDT,19,-5.032156801081664,-0.2648503579516665,4.958723404255323,-1.0200000000000014
XRP/USDT,17,-5.641789649395022,-0.3318699793761778,7.802806036892117,-1.0200000000000022
U/USDT,7,-6.373333333333355,-0.9104761904761937,-0.2533333333333333,-1.020000000000148
DASH/USDT,10,-6.443350733283625,-0.6443350733283625,2.736649266716379,-1.020000000000001
BNB/USDT,19,-6.517982066173387,-0.34305168769333616,10.858456668458471,-1.0200000000000036
BFUSD/USDT,9,-7.246666666667415,-0.8051851851852683,0.913333333332366,-1.020000000000208
MLN/USDT,19,-7.5187116439748,-0.39572166547235793,3.198045112781958,-1.0200000000000025
VIRTUAL/USDT,20,-8.725895577185943,-0.4362947788592971,5.557226606538895,-1.020000000000002
ADA/USDT,18,-9.393050131486563,-0.5218361184159201,5.065626911314991,-1.020000000000003
AI/USDT,17,-9.632758487156321,-0.566632852185666,3.5233070866141745,-1.0200000000000011
RAD/USDT,13,-9.714545454545455,-0.7472727272727273,2.525454545454547,-1.0200000000000011
SPK/USDT,19,-9.93961011101714,-0.52313737426406,1.8367626800250487,-1.0200000000000011
LINK/USDT,21,-10.435934592439185,-0.4969492663066279,6.212620320855614,-1.0200000000000031
FIL/USDT,15,-10.9208460129294,-0.72805640086196,2.867533875338752,-1.020000000000001
DODO/USDT,17,-11.506661293962152,-0.6768624290565972,2.1740298507462703,-1.0200000000000016
DOGE/USDT,19,-11.553808756062782,-0.6080951976875149,4.157244403415648,-1.0200000000000018
CFX/USDT,23,-11.917789701999865,-0.5181647696521681,4.081130279595481,-1.0200000000000014
XLM/USDT,20,-13.433167495854065,-0.6716583747927032,5.946832504145938,-1.020000000000003
AAVE/USDT,19,-16.179547425985294,-0.8515551276834366,2.180452574014712,-1.0200000000000031
