symbol,entry_ts,exit_ts,r,year,side
BNBUSDT,1684454400000,1685664000000,-0.069962,2023,long
ETHUSDT,1684454400000,1685664000000,0.832073,2023,long
MASKUSDT,1684454400000,1685664000000,0.24433,2023,long
CELRUSDT,1684454400000,1685664000000,-1.367521,2023,long
BTCUSDT,1684454400000,1685664000000,0.212995,2023,long
INJUSDT,1684454400000,1685664000000,1.971196,2023,long
BELUSDT,1684454400000,1685664000000,2.656783,2023,long
RLCUSDT,1684454400000,1685664000000,-0.775788,2023,long
WOOUSDT,1684454400000,1685664000000,0.222922,2023,long
CTSIUSDT,1684454400000,1685664000000,-0.51046,2023,long
BLURUSDT,1684454400000,1685664000000,-0.529301,2023,short
LQTYUSDT,1684454400000,1685664000000,0.502793,2023,short
JOEUSDT,1684454400000,1685664000000,-2.008186,2023,short
JASMYUSDT,1684454400000,1685664000000,0.466775,2023,short
IDUSDT,1684454400000,1685664000000,0.414201,2023,short
IMXUSDT,1684454400000,1685664000000,-0.518392,2023,short
HFTUSDT,1684454400000,1685664000000,-0.124064,2023,short
OPUSDT,1684454400000,1685664000000,1.319261,2023,short
FETUSDT,1684454400000,1685664000000,-0.31734,2023,short
RSRUSDT,1684454400000,1685664000000,0.728477,2023,short
INJUSDT,1685664000000,1686873600000,-3.222293,2023,long
BELUSDT,1685664000000,1686873600000,-3.652638,2023,long
XRPUSDT,1685664000000,1686873600000,-1.306239,2023,long
MASKUSDT,1685664000000,1686873600000,-3.121433,2023,long
LDOUSDT,1685664000000,1686873600000,-3.338083,2023,long
CHRUSDT,1685664000000,1686873600000,-3.726368,2023,long
TRXUSDT,1685664000000,1686873600000,-2.045554,2023,long
LTCUSDT,1685664000000,1686873600000,-2.836093,2023,long
ARPAUSDT,1685664000000,1686873600000,-3.535575,2023,long
CTSIUSDT,1685664000000,1686873600000,-4.265802,2023,long
ETHUSDT,1685664000000,1686873600000,-1.38319,2023,long
WOOUSDT,1685664000000,1686873600000,-3.357356,2023,long
BTCUSDT,1685664000000,1686873600000,-0.458546,2023,long
BTCDOMUSDT,1685664000000,1686873600000,1.777636,2023,long
1000PEPEUSDT,1685664000000,1686873600000,2.469386,2023,short
UMAUSDT,1685664000000,1686873600000,2.360756,2023,short
SUIUSDT,1685664000000,1686873600000,2.48964,2023,short
OPUSDT,1685664000000,1686873600000,2.207792,2023,short
1000FLOKIUSDT,1685664000000,1686873600000,3.173466,2023,short
ONEUSDT,1685664000000,1686873600000,2.318841,2023,short
1000XECUSDT,1685664000000,1686873600000,1.855922,2023,short
GMXUSDT,1685664000000,1686873600000,1.265619,2023,short
1INCHUSDT,1685664000000,1686873600000,2.768584,2023,short
THETAUSDT,1685664000000,1686873600000,2.226716,2023,short
MTLUSDT,1686873600000,1688083200000,-0.083794,2023,long
BTCDOMUSDT,1686873600000,1688083200000,0.255905,2023,long
XRPUSDT,1686873600000,1688083200000,-0.03388,2023,long
BTCUSDT,1686873600000,1688083200000,1.096195,2023,long
INJUSDT,1686873600000,1688083200000,2.25907,2023,long
TRXUSDT,1686873600000,1688083200000,0.562145,2023,long
ARPAUSDT,1686873600000,1688083200000,0.982636,2023,long
ARPAUSDT,1686873600000,1688083200000,-1.403766,2023,short
CFXUSDT,1686873600000,1688083200000,-0.877287,2023,short
HIGHUSDT,1686873600000,1688083200000,0.442547,2023,short
IDUSDT,1686873600000,1688083200000,0.529733,2023,short
FLOWUSDT,1686873600000,1688083200000,-1.630901,2023,short
1000PEPEUSDT,1686873600000,1688083200000,-6.794407,2023,short
APEUSDT,1686873600000,1688083200000,-0.600572,2023,short
EDUUSDT,1686873600000,1688083200000,1.796619,2023,short
TLMUSDT,1686873600000,1688083200000,-1.026871,2023,short
1000FLOKIUSDT,1686873600000,1688083200000,-2.965328,2023,short
BCHUSDT,1688083200000,1689292800000,-2.504457,2023,long
COMPUSDT,1688083200000,1689292800000,3.659738,2023,long
1000XECUSDT,1688083200000,1689292800000,-4.695674,2023,long
INJUSDT,1688083200000,1689292800000,3.354195,2023,long
LTCUSDT,1688083200000,1689292800000,-2.37806,2023,long
ETCUSDT,1688083200000,1689292800000,-1.694337,2023,long
XLMUSDT,1688083200000,1689292800000,4.170313,2023,long
WOOUSDT,1688083200000,1689292800000,-0.032022,2023,long
SFPUSDT,1688083200000,1689292800000,-0.143474,2023,long
ARPAUSDT,1688083200000,1689292800000,-1.07705,2023,long
BELUSDT,1688083200000,1689292800000,1.765295,2023,long
XMRUSDT,1688083200000,1689292800000,-0.88842,2023,long
MTLUSDT,1688083200000,1689292800000,1.682199,2023,long
BTCUSDT,1688083200000,1689292800000,-0.104106,2023,long
LDOUSDT,1688083200000,1689292800000,2.73346,2023,long
ETHUSDT,1688083200000,1689292800000,0.032725,2023,long
TRXUSDT,1688083200000,1689292800000,0.923299,2023,long
BTCDOMUSDT,1688083200000,1689292800000,-0.886563,2023,long
XRPUSDT,1688083200000,1689292800000,9.835483,2023,long
EDUUSDT,1688083200000,1689292800000,-1.059105,2023,short
XRPUSDT,1688083200000,1689292800000,-5.17657,2023,short
APEUSDT,1688083200000,1689292800000,0.827338,2023,short
MASKUSDT,1688083200000,1689292800000,-0.515134,2023,short
HIGHUSDT,1688083200000,1689292800000,0.406174,2023,short
BNBUSDT,1688083200000,1689292800000,-0.30942,2023,short
GRTUSDT,1688083200000,1689292800000,-1.380817,2023,short
IDUSDT,1688083200000,1689292800000,0.173223,2023,short
CKBUSDT,1688083200000,1689292800000,0.173175,2023,short
BLURUSDT,1688083200000,1689292800000,-0.005797,2023,short
COMPUSDT,1689292800000,1690502400000,1.772837,2023,long
SOLUSDT,1689292800000,1690502400000,-1.404522,2023,long
XLMUSDT,1689292800000,1690502400000,3.656042,2023,long
XRPUSDT,1689292800000,1690502400000,-0.169987,2023,long
AAVEUSDT,1689292800000,1690502400000,-2.047361,2023,long
SNXUSDT,1689292800000,1690502400000,0.592322,2023,long
INJUSDT,1689292800000,1690502400000,-2.98188,2023,long
LDOUSDT,1689292800000,1690502400000,-3.586183,2023,long
BCHUSDT,1689292800000,1690502400000,-1.73007,2023,long
UNIUSDT,1689292800000,1690502400000,0.470187,2023,long
QTUMUSDT,1689292800000,1690502400000,-1.681574,2023,long
STGUSDT,1689292800000,1690502400000,-2.13745,2023,long
LINKUSDT,1689292800000,1690502400000,2.338223,2023,long
TRXUSDT,1689292800000,1690502400000,1.3001,2023,long
WOOUSDT,1689292800000,1690502400000,-2.183455,2023,long
BELUSDT,1689292800000,1690502400000,-1.716905,2023,long
LTCUSDT,1689292800000,1690502400000,-0.772144,2023,long
ETHUSDT,1689292800000,1690502400000,-0.654192,2023,long
NMRUSDT,1689292800000,1690502400000,1.109467,2023,long
XMRUSDT,1689292800000,1690502400000,0.30541,2023,long
CFXUSDT,1689292800000,1690502400000,1.008749,2023,short
ALGOUSDT,1689292800000,1690502400000,0.264317,2023,short
IDUSDT,1689292800000,1690502400000,0.943812,2023,short
STXUSDT,1689292800000,1690502400000,0.806402,2023,short
HIGHUSDT,1689292800000,1690502400000,0.448772,2023,short
KAVAUSDT,1689292800000,1690502400000,0.484045,2023,short
CHRUSDT,1689292800000,1690502400000,0.608333,2023,short
ACHUSDT,1689292800000,1690502400000,0.778112,2023,short
SUIUSDT,1689292800000,1690502400000,0.742756,2023,short
EDUUSDT,1689292800000,1690502400000,1.421349,2023,short
XLMUSDT,1690502400000,1691712000000,-2.491853,2023,long
XRPUSDT,1690502400000,1691712000000,-2.254075,2023,long
KNCUSDT,1690502400000,1691712000000,-2.972973,2023,long
SNXUSDT,1690502400000,1691712000000,-1.931818,2023,long
COMPUSDT,1690502400000,1691712000000,-4.678443,2023,long
LINKUSDT,1690502400000,1691712000000,-0.718424,2023,long
DOGEUSDT,1690502400000,1691712000000,-0.37594,2023,long
UNIUSDT,1690502400000,1691712000000,0.642477,2023,long
SOLUSDT,1690502400000,1691712000000,-0.149206,2023,long
NMRUSDT,1690502400000,1691712000000,-2.17239,2023,long
TRXUSDT,1690502400000,1691712000000,-1.841703,2023,long
ARPAUSDT,1690502400000,1691712000000,1.245378,2023,long
ETHUSDT,1690502400000,1691712000000,-0.270632,2023,long
INJUSDT,1690502400000,1691712000000,-0.988792,2023,long
AAVEUSDT,1690502400000,1691712000000,-1.876889,2023,long
XMRUSDT,1690502400000,1691712000000,-0.752655,2023,long
BTCUSDT,1690502400000,1691712000000,0.078908,2023,long
MTLUSDT,1690502400000,1691712000000,-0.850007,2023,long
BTCDOMUSDT,1690502400000,1691712000000,0.725471,2023,long
LTCUSDT,1690502400000,1691712000000,-1.717912,2023,long
XVGUSDT,1690502400000,1691712000000,0.610148,2023,short
MAVUSDT,1690502400000,1691712000000,0.793703,2023,short
EDUUSDT,1690502400000,1691712000000,0.021889,2023,short
1000XECUSDT,1690502400000,1691712000000,0.302419,2023,short
1000PEPEUSDT,1690502400000,1691712000000,0.672307,2023,short
STORJUSDT,1690502400000,1691712000000,0.2883,2023,short
BELUSDT,1690502400000,1691712000000,0.062301,2023,short
JOEUSDT,1690502400000,1691712000000,1.169184,2023,short
BCHUSDT,1690502400000,1691712000000,0.50645,2023,short
1000FLOKIUSDT,1690502400000,1691712000000,-0.214861,2023,short
LPTUSDT,1691712000000,1692921600000,1.341956,2023,long
1000SHIBUSDT,1691712000000,1692921600000,-4.516927,2023,long
ARPAUSDT,1691712000000,1692921600000,-5.022898,2023,long
DOGEUSDT,1691712000000,1692921600000,-3.332012,2023,long
SFPUSDT,1691712000000,1692921600000,2.701631,2023,long
UNIUSDT,1691712000000,1692921600000,-5.328173,2023,long
DYDXUSDT,1691712000000,1692921600000,0.036934,2023,long
BTCDOMUSDT,1691712000000,1692921600000,0.103308,2023,long
SOLUSDT,1691712000000,1692921600000,-3.416081,2023,long
ETHUSDT,1691712000000,1692921600000,-2.108179,2023,long
BTCUSDT,1691712000000,1692921600000,-2.287094,2023,long
XMRUSDT,1691712000000,1692921600000,-2.139576,2023,long
MTLUSDT,1691712000000,1692921600000,-2.878279,2023,long
BCHUSDT,1691712000000,1692921600000,-3.228766,2023,long
LINKUSDT,1691712000000,1692921600000,-3.94765,2023,long
TRXUSDT,1691712000000,1692921600000,-0.002591,2023,long
XLMUSDT,1691712000000,1692921600000,-2.2752,2023,long
INJUSDT,1691712000000,1692921600000,-0.979955,2023,long
XRPUSDT,1691712000000,1692921600000,-3.35445,2023,long
SNXUSDT,1691712000000,1692921600000,-3.79717,2023,long
COMPUSDT,1691712000000,1692921600000,2.311295,2023,short
CRVUSDT,1691712000000,1692921600000,2.365772,2023,short
XVGUSDT,1691712000000,1692921600000,2.259462,2023,short
MAVUSDT,1691712000000,1692921600000,2.586391,2023,short
ARUSDT,1691712000000,1692921600000,1.550466,2023,short
1000PEPEUSDT,1691712000000,1692921600000,2.922385,2023,short
SNXUSDT,1691712000000,1692921600000,1.898585,2023,short
JOEUSDT,1691712000000,1692921600000,2.12453,2023,short
XRPUSDT,1691712000000,1692921600000,1.677225,2023,short
IOTXUSDT,1691712000000,1692921600000,1.947214,2023,short
LPTUSDT,1692921600000,1694131200000,0.345455,2023,long
RUNEUSDT,1692921600000,1694131200000,0.858879,2023,long
ASTRUSDT,1692921600000,1694131200000,-0.810937,2023,long
SFPUSDT,1692921600000,1694131200000,2.828189,2023,long
HBARUSDT,1692921600000,1694131200000,-1.829852,2023,long
DYDXUSDT,1692921600000,1694131200000,-1.039631,2023,long
BTCDOMUSDT,1692921600000,1694131200000,0.1089,2023,long
TRXUSDT,1692921600000,1694131200000,0.300039,2023,long
INJUSDT,1692921600000,1694131200000,-0.895991,2023,long
XLMUSDT,1692921600000,1694131200000,0.291784,2023,long
BCHUSDT,1692921600000,1694131200000,0.06815,2023,long
XRPUSDT,1692921600000,1694131200000,-0.47726,2023,long
YGGUSDT,1692921600000,1694131200000,-0.137552,2023,short
WLDUSDT,1692921600000,1694131200000,1.058935,2023,short
CFXUSDT,1692921600000,1694131200000,-0.557404,2023,short
BLURUSDT,1692921600000,1694131200000,0.669291,2023,short
GMXUSDT,1692921600000,1694131200000,0.881633,2023,short
CRVUSDT,1692921600000,1694131200000,0.307692,2023,short
COMPUSDT,1692921600000,1694131200000,0.721649,2023,short
JOEUSDT,1692921600000,1694131200000,-1.042572,2023,short
UNIUSDT,1692921600000,1694131200000,0.408881,2023,short
PEOPLEUSDT,1692921600000,1694131200000,-0.156413,2023,short
TRBUSDT,1694131200000,1695340800000,8.109362,2023,long
SFPUSDT,1694131200000,1695340800000,-0.947997,2023,long
OGNUSDT,1694131200000,1695340800000,-1.373896,2023,long
NMRUSDT,1694131200000,1695340800000,-0.841419,2023,long
BELUSDT,1694131200000,1695340800000,-1.487985,2023,long
MTLUSDT,1694131200000,1695340800000,0.68643,2023,long
LPTUSDT,1694131200000,1695340800000,-2.251546,2023,long
TRXUSDT,1694131200000,1695340800000,0.736097,2023,long
BCHUSDT,1694131200000,1695340800000,1.06476,2023,long
XLMUSDT,1694131200000,1695340800000,-1.355836,2023,long
BTCDOMUSDT,1694131200000,1695340800000,0.634847,2023,long
ASTRUSDT,1694131200000,1695340800000,-2.001333,2023,long
RUNEUSDT,1694131200000,1695340800000,1.323251,2023,long
INJUSDT,1694131200000,1695340800000,0.975435,2023,long
1000PEPEUSDT,1694131200000,1695340800000,1.03076,2023,short
HBARUSDT,1694131200000,1695340800000,-0.102184,2023,short
WLDUSDT,1694131200000,1695340800000,-4.136412,2023,short
GALAUSDT,1694131200000,1695340800000,1.576971,2023,short
SEIUSDT,1694131200000,1695340800000,0.267296,2023,short
MAGICUSDT,1694131200000,1695340800000,0.55013,2023,short
APEUSDT,1694131200000,1695340800000,1.527464,2023,short
BLURUSDT,1694131200000,1695340800000,0.279536,2023,short
SUIUSDT,1694131200000,1695340800000,0.760599,2023,short
INJUSDT,1694131200000,1695340800000,-0.69674,2023,short
TRBUSDT,1695340800000,1696550400000,6.327004,2023,long
STORJUSDT,1695340800000,1696550400000,3.118795,2023,long
LINKUSDT,1695340800000,1696550400000,1.177046,2023,long
MTLUSDT,1695340800000,1696550400000,-0.173712,2023,long
RUNEUSDT,1695340800000,1696550400000,0.172712,2023,long
TRXUSDT,1695340800000,1696550400000,0.556196,2023,long
BCHUSDT,1695340800000,1696550400000,1.326529,2023,long
INJUSDT,1695340800000,1696550400000,1.073904,2023,long
SFPUSDT,1695340800000,1696550400000,0.410516,2023,long
BTCDOMUSDT,1695340800000,1696550400000,0.19093,2023,long
XLMUSDT,1695340800000,1696550400000,-0.295494,2023,long
CYBERUSDT,1695340800000,1696550400000,-0.45656,2023,long
NMRUSDT,1695340800000,1696550400000,0.223421,2023,short
CYBERUSDT,1695340800000,1696550400000,0.380467,2023,short
GALAUSDT,1695340800000,1696550400000,-0.869242,2023,short
APEUSDT,1695340800000,1696550400000,0.310835,2023,short
LPTUSDT,1695340800000,1696550400000,-0.594946,2023,short
ARKMUSDT,1695340800000,1696550400000,-0.051337,2023,short
IOTAUSDT,1695340800000,1696550400000,-0.377613,2023,short
FETUSDT,1695340800000,1696550400000,-0.080609,2023,short
STGUSDT,1695340800000,1696550400000,0.438972,2023,short
AVAXUSDT,1695340800000,1696550400000,-2.023258,2023,short
OGNUSDT,1696550400000,1697760000000,-2.880124,2023,long
TRBUSDT,1696550400000,1697760000000,6.426088,2023,long
STORJUSDT,1696550400000,1697760000000,-2.981629,2023,long
SOLUSDT,1696550400000,1697760000000,2.939635,2023,long
LINKUSDT,1696550400000,1697760000000,-0.169221,2023,long
KNCUSDT,1696550400000,1697760000000,-2.094488,2023,long
AAVEUSDT,1696550400000,1697760000000,-0.825127,2023,long
XVSUSDT,1696550400000,1697760000000,-0.38163,2023,long
INJUSDT,1696550400000,1697760000000,1.449029,2023,long
BCHUSDT,1696550400000,1697760000000,0.789951,2023,long
XMRUSDT,1696550400000,1697760000000,0.359246,2023,long
BTCUSDT,1696550400000,1697760000000,1.182008,2023,long
XRPUSDT,1696550400000,1697760000000,-0.379928,2023,long
TRXUSDT,1696550400000,1697760000000,0.769681,2023,long
BTCDOMUSDT,1696550400000,1697760000000,1.561524,2023,long
SFPUSDT,1696550400000,1697760000000,0.529412,2023,long
LPTUSDT,1696550400000,1697760000000,-1.642869,2023,long
MTLUSDT,1696550400000,1697760000000,0.415657,2023,long
RUNEUSDT,1696550400000,1697760000000,-1.369467,2023,long
SEIUSDT,1696550400000,1697760000000,1.478632,2023,short
HIGHUSDT,1696550400000,1697760000000,0.850537,2023,short
CHRUSDT,1696550400000,1697760000000,0.787565,2023,short
IDUSDT,1696550400000,1697760000000,0.88647,2023,short
ASTRUSDT,1696550400000,1697760000000,1.098493,2023,short
RSRUSDT,1696550400000,1697760000000,0.267112,2023,short
SKLUSDT,1696550400000,1697760000000,0.591201,2023,short
ALICEUSDT,1696550400000,1697760000000,0.39548,2023,short
COTIUSDT,1696550400000,1697760000000,0.588087,2023,short
EGLDUSDT,1696550400000,1697760000000,-0.255776,2023,short
LQTYUSDT,1697760000000,1698969600000,5.834819,2023,long
TRBUSDT,1697760000000,1698969600000,11.109959,2023,long
BNTUSDT,1697760000000,1698969600000,-0.403749,2023,long
STXUSDT,1697760000000,1698969600000,0.378619,2023,long
BANDUSDT,1697760000000,1698969600000,-0.615427,2023,long
SOLUSDT,1697760000000,1698969600000,9.246205,2023,long
BTCDOMUSDT,1697760000000,1698969600000,0.289445,2023,long
ZRXUSDT,1697760000000,1698969600000,5.002325,2023,long
SFPUSDT,1697760000000,1698969600000,2.872543,2023,long
INJUSDT,1697760000000,1698969600000,14.945994,2023,long
BTCUSDT,1697760000000,1698969600000,3.40431,2023,long
XVSUSDT,1697760000000,1698969600000,2.029851,2023,long
XMRUSDT,1697760000000,1698969600000,2.083279,2023,long
MTLUSDT,1697760000000,1698969600000,2.491016,2023,long
BCHUSDT,1697760000000,1698969600000,-0.241415,2023,long
TRXUSDT,1697760000000,1698969600000,1.435977,2023,long
PENDLEUSDT,1697760000000,1698969600000,4.560261,2023,long
LINKUSDT,1697760000000,1698969600000,10.321131,2023,long
STORJUSDT,1697760000000,1698969600000,4.048307,2023,long
RUNEUSDT,1697760000000,1698969600000,21.149847,2023,long
HFTUSDT,1697760000000,1698969600000,-1.26977,2023,short
MAVUSDT,1697760000000,1698969600000,-0.828117,2023,short
ARKMUSDT,1697760000000,1698969600000,-1.39663,2023,short
SSVUSDT,1697760000000,1698969600000,-2.031122,2023,short
BELUSDT,1697760000000,1698969600000,-2.018435,2023,short
CYBERUSDT,1697760000000,1698969600000,-3.956989,2023,short
CRVUSDT,1697760000000,1698969600000,-2.720764,2023,short
SUIUSDT,1697760000000,1698969600000,-1.922071,2023,short
CFXUSDT,1697760000000,1698969600000,-4.195673,2023,short
1000PEPEUSDT,1697760000000,1698969600000,-6.435101,2023,short
ARKUSDT,1698969600000,1700179200000,8.65606,2023,long
TRBUSDT,1698969600000,1700179200000,-4.007928,2023,long
RUNEUSDT,1698969600000,1700179200000,18.34126,2023,long
SUSHIUSDT,1698969600000,1700179200000,-0.520368,2023,long
INJUSDT,1698969600000,1700179200000,1.995788,2023,long
SOLUSDT,1698969600000,1700179200000,9.617439,2023,long
FETUSDT,1698969600000,1700179200000,4.754696,2023,long
MINAUSDT,1698969600000,1700179200000,0.169632,2023,long
1000FLOKIUSDT,1698969600000,1700179200000,1.915382,2023,long
AGLDUSDT,1698969600000,1700179200000,-2.738162,2023,long
ROSEUSDT,1698969600000,1700179200000,0.7419,2023,long
LINKUSDT,1698969600000,1700179200000,3.891213,2023,long
ARUSDT,1698969600000,1700179200000,3.794362,2023,long
NEOUSDT,1698969600000,1700179200000,2.227096,2023,long
NEARUSDT,1698969600000,1700179200000,5.369492,2023,long
PENDLEUSDT,1698969600000,1700179200000,3.985411,2023,long
QTUMUSDT,1698969600000,1700179200000,0.461039,2023,long
CELOUSDT,1698969600000,1700179200000,-1.543624,2023,long
ONTUSDT,1698969600000,1700179200000,-0.683391,2023,long
GRTUSDT,1698969600000,1700179200000,2.087442,2023,long
BIGTIMEUSDT,1698969600000,1700179200000,-3.087467,2023,short
HFTUSDT,1698969600000,1700179200000,-1.848436,2023,short
OGNUSDT,1698969600000,1700179200000,-0.207987,2023,short
MAVUSDT,1698969600000,1700179200000,-2.387728,2023,short
ARKMUSDT,1698969600000,1700179200000,-2.138186,2023,short
TUSDT,1698969600000,1700179200000,0.028902,2023,short
BTCDOMUSDT,1698969600000,1700179200000,0.218866,2023,short
SEIUSDT,1698969600000,1700179200000,-3.048561,2023,short
BNTUSDT,1698969600000,1700179200000,-4.126196,2023,short
SUIUSDT,1698969600000,1700179200000,-2.153981,2023,short
ARKUSDT,1700179200000,1701388800000,-6.804491,2023,long
RUNEUSDT,1700179200000,1701388800000,0.012405,2023,long
YFIUSDT,1700179200000,1701388800000,-8.346045,2023,long
AVAXUSDT,1700179200000,1701388800000,-0.04834,2023,long
SOLUSDT,1700179200000,1701388800000,0.430843,2023,long
ZRXUSDT,1700179200000,1701388800000,-1.168497,2023,long
IMXUSDT,1700179200000,1701388800000,4.481004,2023,long
STORJUSDT,1700179200000,1701388800000,1.277873,2023,long
SUSHIUSDT,1700179200000,1701388800000,4.100614,2023,long
GASUSDT,1700179200000,1701388800000,-0.649994,2023,long
EGLDUSDT,1700179200000,1701388800000,-0.035157,2023,long
NEARUSDT,1700179200000,1701388800000,0.245858,2023,long
JOEUSDT,1700179200000,1701388800000,1.824137,2023,long
GMTUSDT,1700179200000,1701388800000,-0.083113,2023,long
GALAUSDT,1700179200000,1701388800000,-0.06886,2023,long
ARUSDT,1700179200000,1701388800000,3.490382,2023,long
BNTUSDT,1700179200000,1701388800000,-0.098971,2023,long
DYDXUSDT,1700179200000,1701388800000,-1.859783,2023,long
THETAUSDT,1700179200000,1701388800000,1.396594,2023,long
SKLUSDT,1700179200000,1701388800000,6.132765,2023,long
POLYXUSDT,1700179200000,1701388800000,0.526568,2023,short
RIFUSDT,1700179200000,1701388800000,-1.050412,2023,short
LQTYUSDT,1700179200000,1701388800000,0.016518,2023,short
TRBUSDT,1700179200000,1701388800000,1.094863,2023,short
SFPUSDT,1700179200000,1701388800000,-0.275369,2023,short
1000FLOKIUSDT,1700179200000,1701388800000,0.18258,2023,short
BCHUSDT,1700179200000,1701388800000,0.1908,2023,short
XVGUSDT,1700179200000,1701388800000,0.195856,2023,short
BTCDOMUSDT,1700179200000,1701388800000,-0.20096,2023,short
CHRUSDT,1700179200000,1701388800000,-2.00353,2023,short
SEIUSDT,1701388800000,1702598400000,-1.31674,2023,long
TIAUSDT,1701388800000,1702598400000,16.962082,2023,long
BIGTIMEUSDT,1701388800000,1702598400000,24.522503,2023,long
SKLUSDT,1701388800000,1702598400000,-0.536006,2023,long
RUNEUSDT,1701388800000,1702598400000,-2.355494,2023,long
SSVUSDT,1701388800000,1702598400000,-2.851406,2023,long
AVAXUSDT,1701388800000,1702598400000,16.341943,2023,long
FETUSDT,1701388800000,1702598400000,4.160058,2023,long
SNXUSDT,1701388800000,1702598400000,3.500877,2023,long
IOTAUSDT,1701388800000,1702598400000,4.101709,2023,long
MEMEUSDT,1701388800000,1702598400000,2.348231,2023,long
WLDUSDT,1701388800000,1702598400000,0.550673,2023,long
IMXUSDT,1701388800000,1702598400000,9.847582,2023,long
JOEUSDT,1701388800000,1702598400000,9.39275,2023,long
SUSHIUSDT,1701388800000,1702598400000,-1.682848,2023,long
MAGICUSDT,1701388800000,1702598400000,0.964923,2023,long
BLURUSDT,1701388800000,1702598400000,-2.814727,2023,long
NEARUSDT,1701388800000,1702598400000,3.146779,2023,long
ILVUSDT,1701388800000,1702598400000,-2.622558,2023,long
ARUSDT,1701388800000,1702598400000,3.81201,2023,long
BNTUSDT,1701388800000,1702598400000,0.756445,2023,short
GASUSDT,1701388800000,1702598400000,1.195055,2023,short
ARKUSDT,1701388800000,1702598400000,1.085077,2023,short
WOOUSDT,1701388800000,1702598400000,-8.56185,2023,short
XVGUSDT,1701388800000,1702598400000,-0.231616,2023,short
KNCUSDT,1701388800000,1702598400000,0.368983,2023,short
TWTUSDT,1701388800000,1702598400000,-0.211876,2023,short
MTLUSDT,1701388800000,1702598400000,0.373768,2023,short
ZENUSDT,1701388800000,1702598400000,0.468474,2023,short
CFXUSDT,1701388800000,1702598400000,-1.454664,2023,short
1000BONKUSDT,1702598400000,1703808000000,-7.425493,2023,long
BIGTIMEUSDT,1702598400000,1703808000000,-2.271532,2023,long
ORDIUSDT,1702598400000,1703808000000,9.787541,2023,long
BEAMXUSDT,1702598400000,1703808000000,-2.569065,2023,long
TIAUSDT,1702598400000,1703808000000,-1.10421,2023,long
AVAXUSDT,1702598400000,1703808000000,0.228937,2023,long
WOOUSDT,1702598400000,1703808000000,0.596364,2023,long
INJUSDT,1702598400000,1703808000000,4.05499,2023,long
JOEUSDT,1702598400000,1703808000000,-0.609584,2023,long
IOTAUSDT,1702598400000,1703808000000,0.712556,2023,long
ICPUSDT,1702598400000,1703808000000,6.026637,2023,long
ADAUSDT,1702598400000,1703808000000,0.256325,2023,long
IMXUSDT,1702598400000,1703808000000,1.380623,2023,long
IOTXUSDT,1702598400000,1703808000000,5.129668,2023,long
STXUSDT,1702598400000,1703808000000,9.064792,2023,long
TRBUSDT,1702598400000,1703808000000,19.313499,2023,long
XVSUSDT,1702598400000,1703808000000,3.837602,2023,long
ALGOUSDT,1702598400000,1703808000000,3.120857,2023,long
DOTUSDT,1702598400000,1703808000000,3.868834,2023,long
BICOUSDT,1702598400000,1703808000000,1.394057,2023,long
ARKUSDT,1702598400000,1703808000000,0.187735,2023,short
BLURUSDT,1702598400000,1703808000000,-1.204792,2023,short
GMTUSDT,1702598400000,1703808000000,-1.809339,2023,short
PYTHUSDT,1702598400000,1703808000000,1.361353,2023,short
DYDXUSDT,1702598400000,1703808000000,-1.165118,2023,short
GASUSDT,1702598400000,1703808000000,0.319104,2023,short
LDOUSDT,1702598400000,1703808000000,-3.701293,2023,short
KASUSDT,1702598400000,1703808000000,-0.179224,2023,short
ZRXUSDT,1702598400000,1703808000000,0.166175,2023,short
ILVUSDT,1702598400000,1703808000000,-0.327712,2023,short
TRBUSDT,1703808000000,1705017600000,-10.083799,2023,long
SEIUSDT,1703808000000,1705017600000,4.601995,2023,long
INJUSDT,1703808000000,1705017600000,0.533773,2023,long
OPUSDT,1703808000000,1705017600000,0.00511,2023,long
BSVUSDT,1703808000000,1705017600000,-2.075235,2023,long
MINAUSDT,1703808000000,1705017600000,-2.39453,2023,long
WOOUSDT,1703808000000,1705017600000,-0.666196,2023,long
ASTRUSDT,1703808000000,1705017600000,3.408663,2023,long
ICPUSDT,1703808000000,1705017600000,6.085288,2023,long
SKLUSDT,1703808000000,1705017600000,3.995669,2023,long
KSMUSDT,1703808000000,1705017600000,-2.655738,2023,long
ROSEUSDT,1703808000000,1705017600000,-1.999532,2023,long
ORDIUSDT,1703808000000,1705017600000,-2.053108,2023,long
IOTXUSDT,1703808000000,1705017600000,-2.146543,2023,long
NEARUSDT,1703808000000,1705017600000,-0.899807,2023,long
SOLUSDT,1703808000000,1705017600000,-2.64947,2023,long
STXUSDT,1703808000000,1705017600000,2.87557,2023,long
WLDUSDT,1703808000000,1705017600000,-3.767092,2023,long
CAKEUSDT,1703808000000,1705017600000,-3.281205,2023,long
1000BONKUSDT,1703808000000,1705017600000,-1.549277,2023,long
JTOUSDT,1703808000000,1705017600000,1.216349,2023,short
MEMEUSDT,1703808000000,1705017600000,1.17317,2023,short
PYTHUSDT,1703808000000,1705017600000,1.505508,2023,short
USTCUSDT,1703808000000,1705017600000,1.583204,2023,short
ZRXUSDT,1703808000000,1705017600000,0.449714,2023,short
ZENUSDT,1703808000000,1705017600000,0.521901,2023,short
ZECUSDT,1703808000000,1705017600000,1.718369,2023,short
