variant,symbol,trades,total_r,avg_r,median_r,pf,max_dd_r,win_rate_pct,best_r,worst_r,max_losing_streak,avg_bars_held,trail_activation_rate_pct,avg_mfe_r
ACT2_ATR4,SOL/USDT,23,-7.996443671996022,-0.347671463999827,-1.0,0.5002222705002486,-10.0,30.434782608695656,1.8412121212121135,-1.0,10,20.130434782608695,30.434782608695656,1.389765007311451
ACT2_ATR4,SUI/USDT,17,14.632160163032449,0.8607153037077911,-1.0,2.463216016303245,-5.409001314060447,41.17647058823529,8.19402319357716,-1.0,4,25.823529411764707,41.17647058823529,3.1667946111392373
ACT2_ATR4,TRX/USDT,17,2.1507405376036806,0.12651414927080473,-1.0,1.19552186705488,-6.932835820895533,35.294117647058826,5.652509652509683,-1.0,6,30.11764705882353,35.294117647058826,2.0949111584507176
ACT2_ATR4,UNI/USDT,16,7.741869898061625,0.4838668686288516,-1.0,1.8602077664512917,-4.53998720409469,43.75,4.673076923076931,-1.0,4,30.0,43.75,2.400842879698984
ACT2_ATR4,XRP/USDT,24,-4.684147149492675,-0.19517279789552813,-1.0,0.7400986004183913,-10.589092402771456,20.833333333333336,6.904945253278781,-1.0,5,15.25,25.0,1.8299566910021188
ACT2_ATR5,0G/USDT,15,0.25824474967382915,0.017216316644921945,-1.0,1.0269901247701256,-5.027532671664481,33.33333333333333,2.7052023121387303,-1.0,3,27.533333333333335,40.0,1.7994074631573034
ACT2_ATR5,1000CAT/USDT,18,-1.7169931133391696,-0.09538850629662053,-1.0,0.834208725939174,-5.775641025641027,33.33333333333333,4.7913669064748206,-1.0,4,29.444444444444443,44.44444444444444,1.7282928791676377
ACT2_ATR5,1000CHEEMS/USDT,22,-6.285605814309271,-0.285709355195876,-1.0,0.6302584815112193,-11.682423766522705,22.727272727272727,4.055865921787716,-1.0,9,22.772727272727273,22.727272727272727,1.7603417725333967
ACT2_ATR5,1000SATS/USDT,22,-8.003724398837976,-0.3638056544926353,-1.0,0.4620026103243567,-12.349587261294563,27.27272727272727,4.098567193675885,-1.0,5,17.136363636363637,40.909090909090914,1.9156636439709198
ACT2_ATR5,1INCH/USDT,18,-3.068554412156166,-0.17047524511978698,-1.0,0.7745795729703165,-8.531147540983605,16.666666666666664,6.229024943310629,-1.0,9,25.61111111111111,27.77777777777778,1.8711007370165196
ACT2_ATR5,1MBABYDOGE/USDT,12,-6.277212710155592,-0.5231010591796327,-1.0,0.32615197277728,-7.854833288933726,16.666666666666664,2.5776205787781343,-1.0,7,61.166666666666664,33.33333333333333,1.2314467497397326
ACT2_ATR5,2Z/USDT,18,-5.171050374477714,-0.287280576359873,-1.0,0.5690791354601905,-8.03274482186822,33.33333333333333,2.046156780469196,-1.0,6,24.5,33.33333333333333,1.827502481007995
ACT2_ATR5,A/USDT,14,4.326993143779918,0.30907093884142267,-1.0,1.4326993143779916,-7.0,28.57142857142857,6.569236259814419,-1.0,7,40.642857142857146,28.57142857142857,2.4712759986156985
ACT2_ATR5,AAVE/USDT,24,-6.750588881307005,-0.2812745367211252,-1.0,0.6447058483522629,-12.628771873066963,20.833333333333336,5.787134956825459,-1.0,5,19.458333333333332,20.833333333333336,1.53282670581575
ACT2_ATR5,ACE/USDT,10,2.5376899968558373,0.25376899968558375,-0.22405660377358377,1.5075379993711675,-2.4481132075471677,50.0,2.560747663551407,-1.0,3,58.1,50.0,2.3367350323414535
ACT2_ATR5,ACH/USDT,12,9.484570170786228,0.790380847565519,0.9920150376591891,3.074295366937407,-1.0,58.333333333333336,3.146532438478745,-1.0,1,54.583333333333336,66.66666666666666,3.2968184731257364
ACT2_ATR5,ACM/USDT,10,5.267746988811055,0.5267746988811055,-1.0,1.752535284115865,-4.0,30.0,6.572953736654802,-1.0,4,55.1,30.0,2.930838780135491
ACT2_ATR5,ACT/USDT,18,-3.343306336390219,-0.1857392409105677,-1.0,0.7611924045435557,-7.0,22.22222222222222,5.085858585858583,-1.0,7,23.833333333333332,22.22222222222222,1.6714018062736993
ACT2_ATR5,ACX/USDT,15,-2.420701327382127,-0.1613800884921418,-1.0,0.7799362429652613,-7.236301369863013,26.666666666666668,3.0261682242990644,-1.0,7,27.0,26.666666666666668,1.8968791917150871
ACT2_ATR5,ADA/USDT,20,0.3294037957178966,0.016470189785894828,-1.0,1.0235288425512783,-8.0,30.0,5.75873015873017,-1.0,8,23.65,30.0,1.9197152629687295
ACT2_ATR5,ADX/USDT,15,1.3427211863783421,0.08951474575855614,-1.0,1.1635490065043668,-3.0,33.33333333333333,4.030172413793103,-1.0,4,42.53333333333333,46.666666666666664,2.214532320800336
ACT2_ATR5,AEVO/USDT,13,1.7549473346067717,0.13499594881590551,-1.0,1.2043223986112783,-3.842789598108755,30.76923076923077,4.054977711738485,-1.0,3,42.15384615384615,38.46153846153847,2.835670963201085
ACT2_ATR5,AGLD/USDT,19,-3.6810066518480387,-0.19373719220252836,-1.0,0.7545995565434641,-10.869230769230766,21.052631578947366,7.444444444444447,-1.0,8,20.31578947368421,21.052631578947366,1.8824759743904365
ACT2_ATR5,AI/USDT,10,-3.490804136938576,-0.34908041369385756,-1.0,0.5013136947230606,-5.630747479714779,30.0,2.1399433427762036,-1.0,4,62.0,30.0,1.2796865051477018
ACT2_ATR5,AIXBT/USDT,17,-0.2504975665239497,-0.014735150971997043,-1.0,0.9772274939523681,-5.576142131979697,35.294117647058826,4.097826086956519,-1.0,5,30.41176470588235,35.294117647058826,2.0516015367949323
ACT2_ATR5,ALCX/USDT,21,-9.471009396940024,-0.4510004474733345,-1.0,0.4543041583931098,-8.471009396940023,14.285714285714285,5.201520912547533,-1.0,8,16.666666666666668,19.047619047619047,1.195384831253303
ACT2_ATR5,ALGO/USDT,21,-1.383192681639674,-0.06586631817331781,-1.0,0.893858556165719,-7.455589011823499,33.33333333333333,4.218367346938781,-1.0,6,30.428571428571427,38.095238095238095,1.802714275607132
ACT2_ATR5,ALICE/USDT,19,2.493752358532555,0.13125012413329237,-1.0,1.1766486222321477,-6.0,21.052631578947366,10.51136363636365,-1.0,6,22.94736842105263,31.57894736842105,2.370335545161712
ACT2_ATR5,ALLO/USDT,10,-1.2249894520116067,-0.12249894520116067,-1.0,0.8250015068554849,-6.0,30.0,2.980506822612089,-1.0,6,39.1,30.0,1.8426776734851937
ACT2_ATR5,ALPINE/USDT,14,6.199580217863313,0.4428271584188081,-0.7972027972027971,1.816335148392683,-6.061347743165926,42.857142857142854,6.068702290076348,-1.0,5,34.785714285714285,50.0,2.880528353284992
ACT2_ATR5,ALT/USDT,9,3.870526750001522,0.4300585277779469,-0.18599999999999767,1.9246361084571242,-2.0,44.44444444444444,3.5071335927367078,-1.0,2,71.33333333333333,55.55555555555556,2.9093796226243978
ACT2_ATR5,AMP/USDT,12,6.015110665064816,0.5012592220887346,-1.0,1.8593015235806882,-3.682894736842109,41.66666666666667,4.4887640449438075,-1.0,3,38.333333333333336,41.66666666666667,2.6668798838282513
ACT2_ATR5,ANIME/USDT,19,-5.444634344170021,-0.28655970232473793,-1.0,0.6198491529554078,-11.412164764569301,21.052631578947366,6.119755244755249,-1.0,7,21.36842105263158,26.31578947368421,1.8521953628935706
ACT2_ATR5,ANKR/USDT,13,3.907264464046875,0.3005588049266827,-1.0,1.451581245226679,-5.019409784115666,30.76923076923077,8.629182156133844,-1.0,5,44.53846153846154,38.46153846153847,2.441324003525761
ACT2_ATR5,APE/USDT,14,11.002964484777731,0.7859260346269809,-1.0,2.3753705605972164,-3.0,42.857142857142854,4.592991913746631,-1.0,3,39.642857142857146,42.857142857142854,3.2418944644540337
ACT2_ATR5,API3/USDT,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,1.0,0.0,0.15130068859984674
ACT2_ATR5,APT/USDT,8,11.176783666267562,1.3970979582834453,0.7862594651779232,6.588391833133781,-2.0,75.0,6.986453201970449,-1.0,2,93.625,75.0,3.274344866714008
ACT2_ATR5,AR/USDT,16,4.933119551478666,0.3083199719674166,-1.0,1.4933119551478664,-4.437500000000002,37.5,6.59057971014493,-1.0,4,33.125,37.5,2.498639478003826
ACT2_ATR5,ARB/USDT,15,7.301875711229403,0.4867917140819602,-1.0,1.8113195234699337,-4.0,40.0,5.1446808510638276,-1.0,4,37.733333333333334,40.0,2.6498171669044166
ACT2_ATR5,ARDR/USDT,10,-2.8508697863097607,-0.2850869786309761,-1.0,0.6233815795016037,-4.670002536404864,20.0,3.8191327500951036,-1.0,4,26.9,30.0,1.557976733919638
ACT2_ATR5,ARK/USDT,8,2.7400786064749942,0.3425098258093743,0.15343440594059543,1.8990004997320558,-2.0,50.0,3.1797073791348636,-1.0,2,38.0,62.5,3.1982999151948115
ACT2_ATR5,ARKM/USDT,15,0.29563422948856555,0.019708948632571038,-1.0,1.0290254714596943,-5.185337726523887,26.666666666666668,4.614341085271323,-1.0,6,34.666666666666664,33.33333333333333,2.3129784369278443
ACT2_ATR5,ARPA/USDT,11,1.0462438920052848,0.09511308109138952,-1.0,1.1307804865006605,-5.684768766222561,27.27272727272727,6.731012658227845,-1.0,4,26.545454545454547,27.27272727272727,2.594564779817551
ACT2_ATR5,ASR/USDT,14,-10.840877110694185,-0.7743483650495847,-1.0,0.1376724403279515,-9.840877110694185,7.142857142857142,1.7307692307692322,-1.0,8,22.785714285714285,21.428571428571427,1.3197358217944224
ACT2_ATR5,ASTER/USDT,10,-3.409216937444747,-0.3409216937444747,-1.0,0.5236648807583826,-4.0,20.0,3.6524590163934434,-1.0,5,20.9,30.0,1.293138545164877
ACT2_ATR5,ASTR/USDT,16,-6.892622432482931,-0.43078890203018316,-1.0,0.4061616552340323,-9.51341110168718,25.0,2.693621867881551,-1.0,9,32.6875,31.25,1.3422498170129988
ACT2_ATR5,AT/USDT,13,-3.5415528300411374,-0.27242714077239516,-1.0,0.5602611305823422,-6.004426504100923,30.76923076923077,3.4628736740597863,-1.0,3,16.846153846153847,38.46153846153847,1.8098007794308701
ACT2_ATR5,ATA/USDT,12,4.558875091540042,0.3799062576283368,0.41444444444444184,2.086790656497162,-1.1948051948051925,58.333333333333336,3.118881118881121,-1.0,2,47.666666666666664,66.66666666666666,2.663678983620407
ACT2_ATR5,ATM/USDT,8,-1.3330957628885136,-0.1666369703610642,-0.7160529344073656,0.6992184297156646,-2.6563670411985014,37.5,1.3436329588014986,-1.0,2,79.625,62.5,2.0616179015402603
ACT2_ATR5,ATOM/USDT,17,15.339738197435405,0.902337541025612,0.07446808510638057,3.0343368647712783,-3.9868168245427693,52.94117647058824,11.194858420268284,-1.0,2,36.88235294117647,64.70588235294117,3.308414458130807
ACT2_ATR5,AUCTION/USDT,20,-5.474200393443421,-0.273710019672171,-1.0,0.6456250950996674,-13.509356643443397,15.0,9.035156249999977,-1.0,13,13.6,25.0,1.8686435765527327
ACT2_ATR5,AUDIO/USDT,15,0.22475695462091116,0.01498379697472741,-1.0,1.021935944399181,-5.0,26.666666666666668,5.64489795918367,-1.0,5,17.933333333333334,33.33333333333333,2.159071892305226
ACT2_ATR5,AVA/USDT,15,8.918667178302313,0.5945778118868208,-1.0,1.9673205180045361,-4.5213996278685205,33.33333333333333,6.764795144157816,-1.0,5,37.266666666666666,46.666666666666664,3.15105693494233
ACT2_ATR5,AVAX/USDT,18,2.5888948090541346,0.14382748939189638,-1.0,1.207461805686319,-9.360687022900768,22.22222222222222,6.468822170900697,-1.0,10,27.72222222222222,38.88888888888889,2.3173867621511963
ACT2_ATR5,AVNT/USDT,14,5.02586704487954,0.35899050320568143,-0.058757902566009435,1.7179810064113628,-4.0,50.0,2.5189982728842812,-1.0,4,38.857142857142854,50.0,2.257808967165183
ACT2_ATR5,AWE/USDT,9,0.5242875309381407,0.05825417010423786,-1.0,1.0873812551563569,-5.0,33.33333333333333,3.1783611383709487,-1.0,5,61.77777777777778,33.33333333333333,2.2539208867007603
ACT2_ATR5,AXL/USDT,9,0.3798432801759999,0.042204808908444434,-1.0,1.0633072133626666,-3.347895348907923,33.33333333333333,4.727738629083923,-1.0,2,73.0,33.33333333333333,2.4613904227648318
ACT2_ATR5,AXS/USDT,12,25.472577698685207,2.1227148082237672,0.42143690251302335,6.076469358093125,-4.0177743431221025,50.0,21.233957219251305,-1.0,5,45.583333333333336,58.333333333333336,5.811004201588664
ACT2_ATR5,BABY/USDT,20,-1.7791050443779854,-0.08895525221889927,-1.0,0.8545176698140128,-5.655503730381638,35.0,4.660203313253011,-1.0,5,21.3,40.0,2.016377418766081
ACT2_ATR5,BCH/USDT,13,-10.493994661921706,-0.807230358609362,-1.0,0.1255004448398578,-9.493994661921706,7.6923076923076925,1.5060053380782938,-1.0,7,45.07692307692308,7.6923076923076925,0.8113194581695193
ACT2_ATR5,BNB/USDT,23,-2.3095486191253176,-0.10041515735327468,-1.0,0.8716917433819267,-11.0,21.73913043478261,8.940778561061604,-1.0,11,24.347826086956523,21.73913043478261,1.7050497283344237
ACT2_ATR5,BTC/USDT,21,3.2681176599246546,0.1556246504726026,-1.0,1.2178745106616438,-7.5134783336801005,28.57142857142857,12.134995207929911,-1.0,7,28.904761904761905,28.57142857142857,2.221948719286547
ACT2_ATR5,DOGE/USDT,18,-1.1679995489706527,-0.06488886383170293,-1.0,0.8959193662178764,-5.0,33.33333333333333,5.094253679046957,-1.0,5,23.38888888888889,38.88888888888889,2.062764995856016
ACT2_ATR5,DOT/USDT,11,-3.486643442109273,-0.31696758564629757,-1.0,0.5743901622149574,-6.0,18.181818181818183,2.496987951807232,-1.0,6,60.63636363636363,27.27272727272727,1.1622007482351377
ACT2_ATR5,ETH/USDT,21,-1.6559284166418569,-0.07885373412580271,-1.0,0.881719398811296,-6.216470034590727,33.33333333333333,8.837534286703434,-1.0,4,25.19047619047619,42.857142857142854,1.8239730820332984
ACT2_ATR5,ICP/USDT,15,17.722261628638666,1.1814841085759111,-0.1543927648578854,3.4771161174837593,-3.1782022886674106,46.666666666666664,5.020518358531324,-1.0,3,42.53333333333333,53.333333333333336,4.249150440605281
ACT2_ATR5,LINK/USDT,21,-5.447474448409703,-0.2594035451623668,-1.0,0.6609282041589251,-9.065843621399184,19.047619047619047,6.049367088607587,-1.0,10,22.047619047619047,23.809523809523807,1.6920096047722775
ACT2_ATR5,LTC/USDT,19,-10.019273889182642,-0.5273302046938233,-1.0,0.3668926425821341,-10.757405515832476,10.526315789473683,4.3920731707317096,-1.0,11,27.36842105263158,26.31578947368421,1.3915705296945058
ACT2_ATR5,NEAR/USDT,17,-6.951672840368682,-0.408921931786393,-1.0,0.5096392179466231,-7.0,11.76470588235294,5.564986737400534,-1.0,7,36.11764705882353,17.647058823529413,1.4162859526262466
ACT2_ATR5,SOL/USDT,23,-8.945489779417237,-0.38893433823553203,-1.0,0.4409068887864227,-10.181070218463224,30.434782608695656,2.01693275278181,-1.0,10,23.391304347826086,30.434782608695656,1.389765007311451
ACT2_ATR5,SUI/USDT,17,14.552806125244029,0.8560474191320017,-1.0,2.455280612524403,-5.203186596583443,41.17647058823529,6.718592030924766,-1.0,4,29.11764705882353,41.17647058823529,3.280849216432891
ACT2_ATR5,TRX/USDT,16,-0.43328501578317513,-0.027080313486448446,-1.0,0.9606104531106204,-6.861940298507469,31.25,5.980694980695015,-1.0,6,32.375,31.25,1.9295362876720725
ACT2_ATR5,UNI/USDT,16,4.488491947494218,0.2805307467183886,-1.0,1.4987213274993576,-4.660268714011517,43.75,3.932692307692307,-1.0,4,32.125,43.75,2.3824366589082406
ACT2_ATR5,XRP/USDT,24,-9.43491977629686,-0.39312165734570254,-1.0,0.513654511866981,-13.972701030056932,12.5,5.537781253760072,-1.0,9,15.375,25.0,1.8299566910021188
ACT3_ATR3,0G/USDT,16,-1.8193447548902366,-0.11370904718063979,-1.0,0.8483879370924803,-6.984455958549223,25.0,3.657032755298655,-1.0,6,23.8125,25.0,1.7378689340090065
ACT3_ATR3,1000CAT/USDT,16,-2.6880646312512617,-0.16800403945320386,-1.0,0.775994614062395,-6.512820512820514,25.0,4.543165467625898,-1.0,5,32.625,25.0,1.593420763330495
ACT3_ATR3,1000CHEEMS/USDT,23,-3.6043761117629343,-0.15671200485925801,-1.0,0.7997568826798369,-12.077777777777776,21.73913043478261,3.9222222222222247,-1.0,9,21.26086956521739,21.73913043478261,1.624512877643379
ACT3_ATR3,1000SATS/USDT,17,-2.8538117963589227,-0.16787128213876015,-1.0,0.796156300260077,-10.0,17.647058823529413,6.497282608695648,-1.0,10,29.41176470588235,17.647058823529413,1.8989981541817065
ACT3_ATR3,1INCH/USDT,18,-7.077791986359758,-0.39321066590887543,-1.0,0.5576380008525151,-11.113171355498725,11.11111111111111,5.035379369138968,-1.0,11,27.72222222222222,11.11111111111111,1.5244619514880062
ACT3_ATR3,1MBABYDOGE/USDT,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,32.0,0.0,2.0514851485148484
ACT3_ATR3,2Z/USDT,7,-2.9037397945746655,-0.41481997065352366,-1.0,0.5160433675708891,-6.0,14.285714285714285,3.0962602054253345,-1.0,6,25.428571428571427,14.285714285714285,1.9386581167000485
ACT3_ATR3,A/USDT,17,3.7135839970051716,0.21844611747089246,-1.0,1.2856603074619362,-8.0,23.52941176470588,9.513561741613136,-1.0,8,32.411764705882355,23.52941176470588,2.234161280851818
ACT3_ATR3,AAVE/USDT,15,2.9882623940596176,0.19921749293730784,-1.0,1.2490218661716348,-5.732218832291405,20.0,8.720481226351023,-1.0,5,37.13333333333333,20.0,1.9099550544655701
ACT3_ATR3,ACE/USDT,10,2.6509601058564933,0.26509601058564936,-1.0,1.3787085865509277,-6.0,30.0,3.862318840579712,-1.0,7,62.3,30.0,2.3367350323414535
ACT3_ATR3,ACH/USDT,11,3.918151636869318,0.3561956033517562,-1.0,1.5597359481241884,-3.0,36.36363636363637,5.3299776286353415,-1.0,3,56.63636363636363,36.36363636363637,2.6768189866996
ACT3_ATR3,ACM/USDT,8,6.333576347700015,0.7916970434625019,-1.0,2.0555960579500026,-5.0,25.0,9.533807829181491,-1.0,5,80.625,25.0,2.850812578164755
ACT3_ATR3,ACT/USDT,18,-7.292606243354596,-0.40514479129747755,-1.0,0.5138262504430269,-10.546512493354598,16.666666666666664,4.253906250000002,-1.0,7,20.88888888888889,16.666666666666664,1.3029640697351874
ACT3_ATR3,ACX/USDT,12,1.4757508496176754,0.12297923746813962,-1.0,1.1639723166241862,-8.0,25.0,5.1233644859813054,-1.0,8,39.583333333333336,25.0,1.8596133159413493
ACT3_ATR3,ADA/USDT,19,6.284667789252741,0.330771988908039,-1.0,1.4489048420894817,-8.0,26.31578947368421,6.72897743920305,-1.0,8,23.63157894736842,26.31578947368421,1.9847750525912455
ACT3_ATR3,ADX/USDT,12,4.624623742388693,0.38538531186572444,-1.0,1.5780779677985868,-3.0,33.33333333333333,4.082460732984297,-1.0,4,56.0,33.33333333333333,2.50314663496176
ACT3_ATR3,AEVO/USDT,13,8.44898975931544,0.6499222891781108,-1.0,2.0561237199144298,-4.0,38.46153846153847,6.102526002971768,-1.0,4,40.76923076923077,38.46153846153847,2.646552798343062
ACT3_ATR3,AGLD/USDT,14,3.9821597998055047,0.2844399857003932,-1.0,1.362014527255046,-8.0,21.428571428571427,10.594202898550725,-1.0,8,37.07142857142857,21.428571428571427,2.394762171120108
ACT3_ATR3,AIXBT/USDT,14,2.8586514720582485,0.20418939086130347,-1.0,1.25987740655075,-6.0,21.428571428571427,6.395575221238944,-1.0,6,34.714285714285715,21.428571428571427,2.182651453599086
ACT3_ATR3,ALCX/USDT,22,-8.05592110912827,-0.3661782322331032,-1.0,0.5524488272706516,-9.0,18.181818181818183,5.0038022813688245,-1.0,9,13.454545454545455,18.181818181818183,1.0652816834627996
ACT3_ATR3,ALGO/USDT,22,-4.3593487342879245,-0.19815221519490567,-1.0,0.743567721512475,-10.828978622327789,22.727272727272727,4.599507389162559,-1.0,6,26.863636363636363,22.727272727272727,1.5724364710208218
ACT3_ATR3,ALICE/USDT,20,-9.42839763507762,-0.47141988175388094,-1.0,0.4453883744071988,-8.476239669421485,15.0,3.143205574912884,-1.0,7,20.75,15.0,1.3793609116038197
ACT3_ATR3,ALLO/USDT,9,-1.0257029451627449,-0.11396699390697165,-1.0,0.8534710078338935,-6.0,22.22222222222222,3.059403437815977,-1.0,6,45.888888888888886,22.22222222222222,1.4921226785467325
ACT3_ATR3,ALPINE/USDT,13,7.365310715351919,0.5665623627193784,-1.0,1.92066383941899,-6.0371900826446225,38.46153846153847,5.038418079096039,-1.0,6,45.0,38.46153846153847,2.5148079886525094
ACT3_ATR3,ALT/USDT,9,6.708692282369826,0.7454102535966474,-1.0,2.341738456473965,-2.0,44.44444444444444,5.725032425421532,-1.0,2,72.44444444444444,44.44444444444444,2.7673601608312994
ACT3_ATR3,AMP/USDT,13,7.563293266865788,0.5817917897589068,-1.0,1.8403659185406431,-4.495394736842109,30.76923076923077,6.3539985326485615,-1.0,4,39.46153846153846,30.76923076923077,2.3894403983440693
ACT3_ATR3,ANIME/USDT,16,0.5218305494497173,0.03261440934060733,-1.0,1.0401408114961321,-9.530848329048844,18.75,9.565559440559447,-1.0,6,27.75,18.75,2.1797391455350223
ACT3_ATR3,ANKR/USDT,9,7.999735373567859,0.8888594859519843,-1.0,2.1428193390811225,-5.0,22.22222222222222,12.021375464684033,-1.0,5,69.44444444444444,22.22222222222222,2.856114558439751
ACT3_ATR3,APE/USDT,13,7.753768364842966,0.5964437203725358,-1.0,1.861529818315885,-3.0,30.76923076923077,6.98626373626375,-1.0,3,44.69230769230769,30.76923076923077,2.5021377691823528
ACT3_ATR3,API3/USDT,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,1.0,0.0,0.15130068859984674
ACT3_ATR3,APT/USDT,6,4.348124619739166,0.7246874366231943,-0.021763392857139352,2.4493748732463887,-3.0,50.0,3.3934871099050294,-1.0,3,114.33333333333333,50.0,2.5223527120529883
ACT3_ATR3,AR/USDT,15,3.5817571804021355,0.23878381202680904,-1.0,1.3581757180402136,-4.0,33.33333333333333,5.595541401273887,-1.0,4,36.733333333333334,33.33333333333333,1.967020262764348
ACT3_ATR3,ARB/USDT,11,16.26383772587936,1.478530702352669,1.5135802469135826,4.252767545175872,-4.0,54.54545454545454,7.772340425531914,-1.0,4,54.18181818181818,54.54545454545454,3.360799320968593
ACT3_ATR3,ARDR/USDT,11,-3.731884670905232,-0.3392622428095665,-1.0,0.533514416136846,-4.0,27.27272727272727,2.1764084507042267,-1.0,4,23.09090909090909,27.27272727272727,1.3489182175085772
ACT3_ATR3,ARK/USDT,8,2.4858666710253154,0.31073333387816443,-1.0,1.4971733342050633,-2.4043478260869544,37.5,5.386450381679395,-1.0,2,34.0,37.5,2.9282541017864627
ACT3_ATR3,ARKM/USDT,17,2.9142889512744103,0.1714287618396712,-1.0,1.2428574126062009,-6.0,29.411764705882355,7.153100775193807,-1.0,6,27.352941176470587,29.411764705882355,2.0496722748616545
ACT3_ATR3,ARPA/USDT,11,6.413098706823526,0.5830089733475933,-1.0,1.8016373383529407,-4.316727605118832,27.27272727272727,10.050632911392404,-1.0,4,26.454545454545453,27.27272727272727,2.594564779817551
ACT3_ATR3,ASR/USDT,14,-10.935351882160392,-0.7810965630114566,-1.0,0.1588190859876622,-9.935351882160392,7.142857142857142,2.0646481178396088,-1.0,8,22.357142857142858,7.142857142857142,1.3197358217944224
ACT3_ATR3,ASTER/USDT,10,-0.8182430897803183,-0.08182430897803183,-1.0,0.883108130031383,-4.0,30.0,3.52950819672131,-1.0,5,15.8,30.0,1.2919910041812703
ACT3_ATR3,ASTR/USDT,15,-3.3235679435353505,-0.22157119623569002,-1.0,0.7230360047053875,-10.0,20.0,3.1994991652754643,-1.0,10,33.266666666666666,20.0,1.4362566170627915
ACT3_ATR3,AT/USDT,10,-4.667603336063856,-0.4667603336063856,-1.0,0.4165495829920181,-6.0,20.0,1.7589199614271929,-1.0,6,26.2,20.0,1.7990738945451554
ACT3_ATR3,ATA/USDT,14,8.83171991693218,0.6308371369237271,0.20542635658914876,2.261674273847454,-5.0,50.0,3.4975247524752424,-1.0,5,33.57142857142857,50.0,2.2345445431243864
ACT3_ATR3,ATM/USDT,14,-5.079901911562152,-0.36285013654015374,-1.0,0.5381907353125316,-5.9434515298827595,21.428571428571427,2.134615384615384,-1.0,5,36.642857142857146,21.428571428571427,2.0120789067415408
ACT3_ATR3,ATOM/USDT,7,18.190894739398015,2.5986992484854308,1.5435203094777472,7.063631579799338,-2.0,57.14285714285714,15.173248882265312,-1.0,2,105.42857142857143,57.14285714285714,4.702878567643998
ACT3_ATR3,AUCTION/USDT,18,0.14233457600565358,0.007907476444758532,-1.0,1.0094889717337103,-12.748251748251748,16.666666666666664,12.46484374999997,-1.0,9,16.444444444444443,16.666666666666664,2.011916703089627
ACT3_ATR3,AUDIO/USDT,14,0.30718240784685413,0.02194160056048958,-1.0,1.0255985339872378,-6.096899224806201,14.285714285714285,8.404081632653055,-1.0,6,26.428571428571427,14.285714285714285,2.055735465615183
ACT3_ATR3,AVA/USDT,12,7.9353380780899485,0.6612781731741624,-1.0,1.9919172597612436,-4.0,33.33333333333333,9.903894790085992,-1.0,4,49.5,33.33333333333333,3.089366119789686
ACT3_ATR3,AVAX/USDT,16,4.366851737888422,0.2729282336180264,-1.0,1.335911672145263,-10.0,18.75,8.602293577981653,-1.0,10,32.625,18.75,2.4032012507503993
ACT3_ATR3,AVNT/USDT,13,8.86117749321248,0.6816290379394215,-1.0,2.2658824990303543,-4.0,46.15384615384615,3.8210438113478555,-1.0,4,42.07692307692308,46.15384615384615,2.2532933967404762
ACT3_ATR3,AWE/USDT,11,0.625081655755988,0.05682560506872618,-1.0,1.0781352069694985,-6.0,27.27272727272727,4.579244357212952,-1.0,6,48.54545454545455,27.27272727272727,1.8183363403101322
ACT3_ATR3,AXL/USDT,9,6.563197443290077,0.7292441603655642,-1.0,2.0938662405483464,-3.0,33.33333333333333,7.249199231262015,-1.0,3,73.77777777777777,33.33333333333333,2.6733343148978563
ACT3_ATR3,AXS/USDT,7,7.50006663991303,1.071438091416147,-1.0,2.8750166599782574,-3.0,42.857142857142854,7.621490280777546,-1.0,3,47.57142857142857,42.857142857142854,3.5254857748187263
ACT3_ATR3,BABY/USDT,13,7.513819733971513,0.5779861333824241,-1.0,1.939227466746439,-4.0,38.46153846153847,6.944465361445782,-1.0,4,43.76923076923077,38.46153846153847,2.1675953523868463
ACT3_ATR3,BCH/USDT,9,-4.960409252669036,-0.551156583629893,-1.0,0.3799488434163704,-6.0,11.11111111111111,3.0395907473309633,-1.0,7,79.77777777777777,11.11111111111111,1.15173628172563
ACT3_ATR3,BNB/USDT,24,-0.2670238870793735,-0.011125995294973897,-1.0,0.9859461112063487,-12.0,20.833333333333336,8.069821687746236,-1.0,12,21.666666666666668,20.833333333333336,1.6393451468200724
ACT3_ATR3,BTC/USDT,18,7.152247562064888,0.39734708678138264,-1.0,1.510874825861778,-7.0,22.22222222222222,10.98135850495691,-1.0,7,32.72222222222222,22.22222222222222,2.430708026758439
ACT3_ATR3,DOGE/USDT,17,1.6029363374643069,0.09429037279201805,-1.0,1.1335780281220256,-6.0,29.411764705882355,4.604705698428836,-1.0,6,23.058823529411764,29.411764705882355,1.9245440316815143
ACT3_ATR3,DOT/USDT,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,13.0,0.0,0.42512077294686057
ACT3_ATR3,ETH/USDT,11,-2.485244424423936,-0.2259313113112669,-1.0,0.7238617306195627,-5.0,18.181818181818183,4.962811719338899,-1.0,5,62.72727272727273,18.181818181818183,1.8227367418553748
