symbol,entry_ts,r,funding,year,tf,lookback_n,hold_bars,atr_mult
1000XECUSDT,1737316800000,-1.0,0.0001,2025,4h,10,20,2.0
1000XECUSDT,1741046400000,-1.0,0.0001,2025,4h,10,20,2.0
1000XECUSDT,1743076800000,2.2659368199162317,0.0001,2025,4h,10,20,2.0
1000XECUSDT,1746316800000,0.21480152703404687,0.0001,2025,4h,10,20,2.0
1000XECUSDT,1749153600000,-1.0,0.0001,2025,4h,10,20,2.0
1000XECUSDT,1750075200000,0.9459840559871541,0.0001,2025,4h,10,20,2.0
1000XECUSDT,1751284800000,-1.0,0.0001,2025,4h,10,20,2.0
1000XECUSDT,1754006400000,0.16092831697902413,0.0001,2025,4h,10,20,2.0
1000XECUSDT,1755172800000,-0.028830805635516214,0.0001,2025,4h,10,20,2.0
1000XECUSDT,1758499200000,2.339833062105465,0.0001,2025,4h,10,20,2.0
1000XECUSDT,1760097600000,1.2243911652308255,0.0001,2025,4h,10,20,2.0
1000XECUSDT,1763568000000,-1.0,0.0001,2025,4h,10,20,2.0
1000XECUSDT,1768780800000,0.6796795091870782,0.0001,2026,4h,10,20,2.0
1000XECUSDT,1769688000000,2.4964045458361444,0.0001,2026,4h,10,20,2.0
1000XECUSDT,1772251200000,-1.0,0.0001,2026,4h,10,20,2.0
1000XECUSDT,1779940800000,-1.0,0.0001,2026,4h,10,20,2.0
1000XECUSDT,1780401600000,3.793832297426581,0.0001,2026,4h,10,20,2.0
1INCHUSDT,1621425600000,0.7236145908132349,0.00010823,2021,4h,10,20,2.0
1INCHUSDT,1626422400000,-1.0,0.0001,2021,4h,10,20,2.0
1INCHUSDT,1671177600000,0.9925171351060609,0.0001,2022,4h,10,20,2.0
1INCHUSDT,1677801600000,-0.26734243240152616,0.0001,2023,4h,10,20,2.0
1INCHUSDT,1681891200000,1.029841792677879,0.00010314,2023,4h,10,20,2.0
1INCHUSDT,1683504000000,0.5661111047312936,0.0001,2023,4h,10,20,2.0
1INCHUSDT,1685966400000,-0.0810344098835865,0.0001,2023,4h,10,20,2.0
1INCHUSDT,1686369600000,-0.11484469741256378,0.0001,2023,4h,10,20,2.0
1INCHUSDT,1686772800000,-1.0,0.0001,2023,4h,10,20,2.0
1INCHUSDT,1690185600000,-0.08845310033679284,0.0001,2023,4h,10,20,2.0
1INCHUSDT,1692115200000,3.4353725061830627,0.0001,2023,4h,10,20,2.0
1INCHUSDT,1705996800000,-1.0,0.0001,2024,4h,10,20,2.0
1INCHUSDT,1712937600000,1.36335845878864,0.00013847,2024,4h,10,20,2.0
1INCHUSDT,1720051200000,-1.0,0.0001,2024,4h,10,20,2.0
1INCHUSDT,1722816000000,-0.37166912416727266,0.0001,2024,4h,10,20,2.0
1INCHUSDT,1724788800000,-1.0,0.0001,2024,4h,10,20,2.0
1INCHUSDT,1727798400000,-0.061952539353608345,0.0001,2024,4h,10,20,2.0
1INCHUSDT,1729886400000,-1.0,0.0001,2024,4h,10,20,2.0
1INCHUSDT,1734552000000,0.936146276830287,0.0001,2024,4h,10,20,2.0
1INCHUSDT,1736251200000,0.6849277609688382,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1737316800000,-1.0,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1738512000000,0.7155139962489699,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1740427200000,-1.0,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1741046400000,-1.0,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1741622400000,-0.019265663715897698,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1743998400000,-1.0,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1749153600000,-1.0,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1749715200000,1.28137012730244,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1758499200000,1.3411095618262967,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1760126400000,-0.3034413605302575,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1763150400000,-1.0,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1764950400000,0.483468893227296,0.0001,2025,4h,10,20,2.0
1INCHUSDT,1769515200000,0.5721759211749519,0.0001,2026,4h,10,20,2.0
1INCHUSDT,1780531200000,1.5216418486128618,0.0001,2026,4h,10,20,2.0
AAVEUSDT,1616616000000,-1.0,0.00102243,2021,4h,10,20,2.0
AAVEUSDT,1618704000000,-1.0,0.00134594,2021,4h,10,20,2.0
AAVEUSDT,1624248000000,1.2755709940678175,0.0001,2021,4h,10,20,2.0
AAVEUSDT,1631016000000,0.3717123776519461,0.00058695,2021,4h,10,20,2.0
AAVEUSDT,1632470400000,-1.0,0.0001,2021,4h,10,20,2.0
AAVEUSDT,1636574400000,-0.019792719535542784,0.00047334,2021,4h,10,20,2.0
AAVEUSDT,1637020800000,1.2193648728791582,0.00025922,2021,4h,10,20,2.0
AAVEUSDT,1637913600000,-1.0,0.00028538,2021,4h,10,20,2.0
AAVEUSDT,1638590400000,-0.17123130507524492,0.0001,2021,4h,10,20,2.0
AAVEUSDT,1652875200000,-1.0,0.0001,2022,4h,10,20,2.0
AAVEUSDT,1663070400000,0.9764809038886973,0.0001,2022,4h,10,20,2.0
AAVEUSDT,1668225600000,-0.06516319610626163,0.0001,2022,4h,10,20,2.0
AAVEUSDT,1677801600000,-0.04743641478994436,0.0001,2023,4h,10,20,2.0
AAVEUSDT,1681891200000,1.2219286241772158,0.0001,2023,4h,10,20,2.0
AAVEUSDT,1684929600000,-1.0,0.0001,2023,4h,10,20,2.0
AAVEUSDT,1685505600000,0.5257951560747215,0.0001,2023,4h,10,20,2.0
AAVEUSDT,1685966400000,-1.0,0.0001,2023,4h,10,20,2.0
AAVEUSDT,1686369600000,-1.0,0.0001,2023,4h,10,20,2.0
AAVEUSDT,1690732800000,2.39700903825595,0.0001,2023,4h,10,20,2.0
AAVEUSDT,1692115200000,3.878404358736991,0.0001,2023,4h,10,20,2.0
AAVEUSDT,1692720000000,-1.0,0.0001,2023,4h,10,20,2.0
AAVEUSDT,1704283200000,0.1756098707111559,0.00012012,2024,4h,10,20,2.0
AAVEUSDT,1709654400000,-1.0,0.00073379,2024,4h,10,20,2.0
AAVEUSDT,1712016000000,0.8416714388658441,0.00022997,2024,4h,10,20,2.0
AAVEUSDT,1712937600000,1.2486712230217571,0.0001302,2024,4h,10,20,2.0
AAVEUSDT,1717776000000,0.9000910034243275,0.0001,2024,4h,10,20,2.0
AAVEUSDT,1718582400000,-1.0,0.0001,2024,4h,10,20,2.0
AAVEUSDT,1719936000000,2.211042143794097,0.0001,2024,4h,10,20,2.0
AAVEUSDT,1757419200000,-1.0,0.0001,2025,4h,10,20,2.0
AAVEUSDT,1759838400000,1.7263616739178262,0.0001,2025,4h,10,20,2.0
ACEUSDT,1711944000000,1.50659014142349,0.00026498,2024,4h,10,20,2.0
ACEUSDT,1717776000000,1.0978844969126635,0.0002117,2024,4h,10,20,2.0
ACHUSDT,1682524800000,-0.34187354611248966,0.0001,2023,4h,10,20,2.0
ACHUSDT,1685980800000,0.11869241912998593,0.0001,2023,4h,10,20,2.0
ACHUSDT,1686369600000,-1.0,0.0001,2023,4h,10,20,2.0
ACHUSDT,1692115200000,1.964554697390538,0.0001,2023,4h,10,20,2.0
ACHUSDT,1696838400000,0.64301666536719,0.0001,2023,4h,10,20,2.0
ACHUSDT,1702252800000,-0.3433414479933038,0.00061507,2023,4h,10,20,2.0
ACHUSDT,1704283200000,0.6399571828816861,0.00061301,2024,4h,10,20,2.0
ACHUSDT,1712923200000,1.7418640947235093,0.0001,2024,4h,10,20,2.0
ACHUSDT,1717776000000,0.9632342030303073,0.00026834,2024,4h,10,20,2.0
ACHUSDT,1718380800000,-1.0,0.0001,2024,4h,10,20,2.0
ACHUSDT,1718668800000,-1.0,0.0001,2024,4h,10,20,2.0
ACHUSDT,1727798400000,-1.0,0.0001,2024,4h,10,20,2.0
ACHUSDT,1729886400000,-1.0,0.0001,2024,4h,10,20,2.0
ACHUSDT,1734552000000,0.9566553316752252,0.0001,2024,4h,10,20,2.0
ACHUSDT,1736251200000,0.8207778808770549,0.0001,2025,4h,10,20,2.0
ACHUSDT,1737273600000,-1.0,0.0001,2025,4h,10,20,2.0
ACHUSDT,1737316800000,-1.0,0.0001,2025,4h,10,20,2.0
ACHUSDT,1748563200000,0.19188206662180404,0.0001,2025,4h,10,20,2.0
ACHUSDT,1755172800000,-0.11590798848062485,0.0001,2025,4h,10,20,2.0
ACHUSDT,1758499200000,1.9924043168714627,0.0001,2025,4h,10,20,2.0
ACHUSDT,1760126400000,-1.0,0.0001,2025,4h,10,20,2.0
ACHUSDT,1779465600000,0.782758578115639,0.0001,2026,4h,10,20,2.0
ACHUSDT,1780401600000,1.931951157445556,0.0001,2026,4h,10,20,2.0
ADAUSDT,1598371200000,0.25597357676742694,0.00032867,2020,4h,10,20,2.0
ADAUSDT,1599134400000,1.0762219936070754,0.00010869,2020,4h,10,20,2.0
ADAUSDT,1600675200000,0.2495562306651676,0.0001,2020,4h,10,20,2.0
ADAUSDT,1618704000000,-0.4780058741778794,0.00116023,2021,4h,10,20,2.0
ADAUSDT,1619136000000,-0.7565574137483986,0.00049151,2021,4h,10,20,2.0
ADAUSDT,1635321600000,0.054709802805976086,0.00092131,2021,4h,10,20,2.0
ADAUSDT,1636574400000,0.2751945726569442,0.00055958,2021,4h,10,20,2.0
ADAUSDT,1637020800000,1.568865101842797,0.00038254,2021,4h,10,20,2.0
ADAUSDT,1637755200000,1.103730566604455,0.00036662,2021,4h,10,20,2.0
ADAUSDT,1638590400000,-0.6548943615486766,0.0001,2021,4h,10,20,2.0
ADAUSDT,1641412800000,0.7427763905143987,0.0001,2022,4h,10,20,2.0
ADAUSDT,1641816000000,-1.0,0.0001,2022,4h,10,20,2.0
ADAUSDT,1649664000000,0.4791880681658469,0.0001,2022,4h,10,20,2.0
ADAUSDT,1665388800000,4.440245796061043,0.0001,2022,4h,10,20,2.0
ADAUSDT,1669593600000,-1.0,0.0001,2022,4h,10,20,2.0
ADAUSDT,1677801600000,-0.18378049661887141,0.0001,2023,4h,10,20,2.0
ADAUSDT,1685966400000,3.3330595250007065,0.0001,2023,4h,10,20,2.0
ADAUSDT,1686326400000,1.61884230651083,0.0001,2023,4h,10,20,2.0
ADAUSDT,1691409600000,-1.0,0.0001,2023,4h,10,20,2.0
ADAUSDT,1696838400000,0.9163454653794585,0.0001,2023,4h,10,20,2.0
ADAUSDT,1704672000000,-1.0,0.0001,2024,4h,10,20,2.0
ADAUSDT,1705593600000,-0.15949315382182924,0.0001,2024,4h,10,20,2.0
ADAUSDT,1705996800000,-1.0,0.0001,2024,4h,10,20,2.0
ADAUSDT,1711540800000,-1.0,0.00042152,2024,4h,10,20,2.0
ADAUSDT,1711944000000,2.0098551977422425,0.00051829,2024,4h,10,20,2.0
ADAUSDT,1712937600000,0.510382702322245,0.0001,2024,4h,10,20,2.0
ADAUSDT,1716465600000,0.4201618410528664,0.0001,2024,4h,10,20,2.0
ADAUSDT,1717776000000,0.3683430884188539,0.00016832,2024,4h,10,20,2.0
ADAUSDT,1718107200000,-1.0,0.0001,2024,4h,10,20,2.0
ADAUSDT,1718668800000,-0.323001919680528,0.0001,2024,4h,10,20,2.0
ADAUSDT,1720051200000,1.6750700322213155,0.0001,2024,4h,10,20,2.0
ADAUSDT,1724788800000,0.1714298425069418,0.0001,2024,4h,10,20,2.0
ADAUSDT,1727798400000,0.07972930801157617,0.0001,2024,4h,10,20,2.0
ADAUSDT,1729886400000,-1.0,0.0001,2024,4h,10,20,2.0
ADAUSDT,1734552000000,0.8569381468966203,0.0001,2024,4h,10,20,2.0
ADAUSDT,1737950400000,-1.0,0.0001,2025,4h,10,20,2.0
ADAUSDT,1740456000000,1.1579368158069974,0.0001,2025,4h,10,20,2.0
ADAUSDT,1760126400000,-0.7468744035826441,0.0001,2025,4h,10,20,2.0
ADAUSDT,1762272000000,-1.0,0.0001,2025,4h,10,20,2.0
ADAUSDT,1769356800000,-1.0,0.0001,2026,4h,10,20,2.0
ADAUSDT,1780531200000,2.9638075048920896,0.0001,2026,4h,10,20,2.0
AEROUSDT,1758499200000,0.9065226608458248,0.00015553,2025,4h,10,20,2.0
AEVOUSDT,1717776000000,0.9102286541294518,0.00019579,2024,4h,10,20,2.0
AGLDUSDT,1696838400000,0.7127845409502473,0.0001,2023,4h,10,20,2.0
AGLDUSDT,1705910400000,1.2263829366426624,0.0001,2024,4h,10,20,2.0
AGLDUSDT,1706760000000,-1.0,0.0001,2024,4h,10,20,2.0
AGLDUSDT,1710489600000,0.39670302617167674,0.00052344,2024,4h,10,20,2.0
AGLDUSDT,1712044800000,-1.0,0.00052626,2024,4h,10,20,2.0
AGLDUSDT,1712318400000,-1.0,0.0001,2024,4h,10,20,2.0
AGLDUSDT,1712937600000,0.2920510946399525,0.0001,2024,4h,10,20,2.0
AGLDUSDT,1720051200000,0.8913900737555559,0.0001,2024,4h,10,20,2.0
AGLDUSDT,1721318400000,-1.0,0.0001,2024,4h,10,20,2.0
AGLDUSDT,1733227200000,-1.0,0.00050436,2024,4h,10,20,2.0
AGLDUSDT,1733774400000,-0.1620166277507484,0.0001,2024,4h,10,20,2.0
AGLDUSDT,1738540800000,-1.0,0.0001,2025,4h,10,20,2.0
AGLDUSDT,1743955200000,-0.8010295691769792,0.0001,2025,4h,10,20,2.0
AGLDUSDT,1748563200000,0.7784447876255535,0.0001,2025,4h,10,20,2.0
AGLDUSDT,1755172800000,0.07967562781610098,0.0001,2025,4h,10,20,2.0
AGLDUSDT,1758499200000,2.767262488432649,0.0001,2025,4h,10,20,2.0
AGLDUSDT,1760126400000,-1.0,0.0001,2025,4h,10,20,2.0
AKTUSDT,1760097600000,2.470920246551085,0.00012984,2025,4h,10,20,2.0
ALCHUSDT,1750420800000,-1.0,0.00020675,2025,4h,10,20,2.0
ALCHUSDT,1755792000000,-1.0,0.00016504,2025,4h,10,20,2.0
ALCHUSDT,1757592000000,-1.0,0.00012308,2025,4h,10,20,2.0
ALCHUSDT,1758427200000,-1.0,0.00025959,2025,4h,10,20,2.0
ALCHUSDT,1760544000000,0.31149557537143374,0.00014358,2025,4h,10,20,2.0
ALCHUSDT,1764216000000,-1.0,0.00038047,2025,4h,10,20,2.0
ALCHUSDT,1766577600000,0.9773819693356791,0.00010152,2025,4h,10,20,2.0
ALCHUSDT,1768881600000,0.16478054310357068,0.00035726,2026,4h,10,20,2.0
ALCHUSDT,1780545600000,0.38457343674934724,0.00025306,2026,4h,10,20,2.0
ALGOUSDT,1599033600000,1.7728251973186913,0.0017067,2020,4h,10,20,2.0
ALGOUSDT,1600675200000,0.47316421421630533,0.0001,2020,4h,10,20,2.0
ALGOUSDT,1616443200000,0.3839985747222359,0.00097174,2021,4h,10,20,2.0
ALGOUSDT,1621425600000,0.17433642189518425,0.0001,2021,4h,10,20,2.0
ALGOUSDT,1635321600000,-0.03250153134709571,0.00079184,2021,4h,10,20,2.0
ALGOUSDT,1637020800000,-1.0,0.00021011,2021,4h,10,20,2.0
ALGOUSDT,1637913600000,-1.0,0.00041433,2021,4h,10,20,2.0
ALGOUSDT,1638590400000,-1.0,0.0001,2021,4h,10,20,2.0
ALGOUSDT,1639396800000,-0.21622736591369568,0.0001,2021,4h,10,20,2.0
ALGOUSDT,1650254400000,-1.0,0.0001,2022,4h,10,20,2.0
ALGOUSDT,1662480000000,-1.0,0.0001,2022,4h,10,20,2.0
ALGOUSDT,1663070400000,0.5056167697811788,0.0001,2022,4h,10,20,2.0
ALGOUSDT,1670385600000,-1.0,0.0001,2022,4h,10,20,2.0
ALGOUSDT,1671220800000,0.4752693059448293,0.0001,2022,4h,10,20,2.0
ALGOUSDT,1677801600000,0.5797678183436417,0.0001,2023,4h,10,20,2.0
ALGOUSDT,1679918400000,-1.0,0.0001,2023,4h,10,20,2.0
ALGOUSDT,1681891200000,1.4145829693186323,0.00012896,2023,4h,10,20,2.0
ALGOUSDT,1682524800000,-0.6289877255135367,0.0001,2023,4h,10,20,2.0
ALGOUSDT,1683504000000,0.5147084497547401,0.0001,2023,4h,10,20,2.0
ALGOUSDT,1684929600000,1.0590277774322203,0.0001,2023,4h,10,20,2.0
ALGOUSDT,1685966400000,2.997805502470839,0.0001,2023,4h,10,20,2.0
ALGOUSDT,1686369600000,-1.0,0.0001,2023,4h,10,20,2.0
ALGOUSDT,1690185600000,-0.21315519995489773,0.0001,2023,4h,10,20,2.0
ALGOUSDT,1692115200000,2.7022168153411124,0.0001,2023,4h,10,20,2.0
ALGOUSDT,1696838400000,0.3810722104785705,0.0001,2023,4h,10,20,2.0
ALGOUSDT,1705593600000,0.6790994432743436,0.0001,2024,4h,10,20,2.0
ALGOUSDT,1705996800000,-1.0,0.0001,2024,4h,10,20,2.0
ALGOUSDT,1712937600000,0.9966868662158801,0.0001,2024,4h,10,20,2.0
ALGOUSDT,1717776000000,0.7708171653364664,0.0001,2024,4h,10,20,2.0
ALGOUSDT,1718107200000,-1.0,0.0001,2024,4h,10,20,2.0
ALGOUSDT,1718668800000,-1.0,0.0001,2024,4h,10,20,2.0
ALGOUSDT,1720051200000,0.5506633954570055,0.0001,2024,4h,10,20,2.0
ALGOUSDT,1724788800000,0.11503576878254013,0.0001,2024,4h,10,20,2.0
ALGOUSDT,1727784000000,0.34292241984860267,0.0001,2024,4h,10,20,2.0
ALGOUSDT,1729886400000,-1.0,0.0001,2024,4h,10,20,2.0
ALGOUSDT,1738512000000,0.9968454862511656,0.0001,2025,4h,10,20,2.0
ALGOUSDT,1758499200000,1.9340341603183369,0.0001,2025,4h,10,20,2.0
ALGOUSDT,1760126400000,-1.0,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1623830400000,0.1110970802189257,0.0001,2021,4h,10,20,2.0
ALICEUSDT,1631016000000,0.4027211917463911,0.00075763,2021,4h,10,20,2.0
ALICEUSDT,1635321600000,-1.0,0.00061308,2021,4h,10,20,2.0
ALICEUSDT,1638590400000,0.08178927659406486,0.0001,2021,4h,10,20,2.0
ALICEUSDT,1641412800000,1.0317922980895209,0.0001,2022,4h,10,20,2.0
ALICEUSDT,1662480000000,-1.0,0.0001,2022,4h,10,20,2.0
ALICEUSDT,1665432000000,0.2504201228544019,0.0001,2022,4h,10,20,2.0
ALICEUSDT,1677801600000,1.0043012222676482,0.0001,2023,4h,10,20,2.0
ALICEUSDT,1678392000000,-1.0,0.0001,2023,4h,10,20,2.0
ALICEUSDT,1679918400000,-1.0,0.0001,2023,4h,10,20,2.0
ALICEUSDT,1680480000000,-1.0,0.0001,2023,4h,10,20,2.0
ALICEUSDT,1683561600000,0.7088904437111877,0.0001,2023,4h,10,20,2.0
ALICEUSDT,1685966400000,1.015778181313447,0.0001,2023,4h,10,20,2.0
ALICEUSDT,1686369600000,-0.2303967930721946,0.0001,2023,4h,10,20,2.0
ALICEUSDT,1692302400000,-0.4263571637024117,0.0001,2023,4h,10,20,2.0
ALICEUSDT,1696838400000,0.5959623160870197,0.0001,2023,4h,10,20,2.0
ALICEUSDT,1704283200000,0.7506979158080974,0.00032901,2024,4h,10,20,2.0
ALICEUSDT,1704672000000,-1.0,0.0001,2024,4h,10,20,2.0
ALICEUSDT,1705593600000,-1.0,0.0001,2024,4h,10,20,2.0
ALICEUSDT,1705996800000,-1.0,0.0001,2024,4h,10,20,2.0
ALICEUSDT,1712937600000,1.380387324117002,0.00016655,2024,4h,10,20,2.0
ALICEUSDT,1716465600000,-1.0,0.0001,2024,4h,10,20,2.0
ALICEUSDT,1718668800000,-0.2983852387911481,0.0001,2024,4h,10,20,2.0
ALICEUSDT,1720051200000,0.8112664831927732,0.0001,2024,4h,10,20,2.0
ALICEUSDT,1722528000000,-1.0,0.0001,2024,4h,10,20,2.0
ALICEUSDT,1722816000000,-1.0,0.0001,2024,4h,10,20,2.0
ALICEUSDT,1727784000000,0.580525681641178,0.0001,2024,4h,10,20,2.0
ALICEUSDT,1733774400000,-1.0,0.00011318,2024,4h,10,20,2.0
ALICEUSDT,1734552000000,0.9736028843269194,0.0001,2024,4h,10,20,2.0
ALICEUSDT,1736251200000,0.8975491379645157,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1737331200000,-1.0,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1737950400000,-1.0,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1740427200000,0.31886181814934855,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1741622400000,-1.0,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1743134400000,1.034248869617029,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1743624000000,-0.057071448555362524,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1743955200000,-1.0,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1750593600000,-1.0,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1758513600000,0.49464290029362973,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1765800000000,2.607638252452381,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1767196800000,-1.0,0.0001,2025,4h,10,20,2.0
ALICEUSDT,1769875200000,-0.3598583942223548,0.0001,2026,4h,10,20,2.0
ALICEUSDT,1770292800000,0.08479355417330224,0.0001,2026,4h,10,20,2.0
ALICEUSDT,1771171200000,-1.0,0.0001,2026,4h,10,20,2.0
ALTUSDT,1712937600000,0.7269017067802515,0.00012313,2024,4h,10,20,2.0
ALTUSDT,1717776000000,0.893411716021993,0.00013886,2024,4h,10,20,2.0
ANKRUSDT,1619136000000,-0.8250110011403422,0.0001,2021,4h,10,20,2.0
ANKRUSDT,1635321600000,-1.0,0.00047845,2021,4h,10,20,2.0
ANKRUSDT,1638590400000,-0.6274178220820638,0.0001,2021,4h,10,20,2.0
ANKRUSDT,1667923200000,0.8300888562847897,0.0001,2022,4h,10,20,2.0
ANKRUSDT,1669939200000,-1.0,0.0001,2022,4h,10,20,2.0
ANKRUSDT,1681891200000,1.1985874068858537,0.00022349,2023,4h,10,20,2.0
ANKRUSDT,1686369600000,-0.48193302813064265,0.0001,2023,4h,10,20,2.0
ANKRUSDT,1686772800000,-1.0,0.0001,2023,4h,10,20,2.0
ANKRUSDT,1692115200000,4.187385574560858,0.0001,2023,4h,10,20,2.0
ANKRUSDT,1704283200000,0.40378073724794955,0.00022989,2024,4h,10,20,2.0
ANKRUSDT,1705996800000,-1.0,0.0001,2024,4h,10,20,2.0
ANKRUSDT,1712937600000,0.8197732857328219,0.00013619,2024,4h,10,20,2.0
ANKRUSDT,1717776000000,0.43310581177558616,0.0001,2024,4h,10,20,2.0
ANKRUSDT,1718668800000,-1.0,0.0001,2024,4h,10,20,2.0
ANKRUSDT,1720051200000,1.7245171992286963,0.0001,2024,4h,10,20,2.0
ANKRUSDT,1727784000000,0.21998277624373572,0.0001,2024,4h,10,20,2.0
ANKRUSDT,1728475200000,-1.0,0.0001,2024,4h,10,20,2.0
ANKRUSDT,1734552000000,0.8820459080891108,0.0001,2024,4h,10,20,2.0
ANKRUSDT,1736251200000,-0.01478414156399207,0.0001,2025,4h,10,20,2.0
ANKRUSDT,1737316800000,0.19835391232589022,0.0001,2025,4h,10,20,2.0
ANKRUSDT,1738512000000,0.4710176498969946,0.0001,2025,4h,10,20,2.0
ANKRUSDT,1746288000000,1.0116291386622562,0.0001,2025,4h,10,20,2.0
ANKRUSDT,1751385600000,-1.0,0.0001,2025,4h,10,20,2.0
ANKRUSDT,1755172800000,0.07727568385314955,0.0001,2025,4h,10,20,2.0
ANKRUSDT,1758499200000,2.0169475683858984,0.0001,2025,4h,10,20,2.0
ANKRUSDT,1760126400000,-1.0,0.0001,2025,4h,10,20,2.0
ANKRUSDT,1768780800000,-0.09860521026769381,0.0001,2026,4h,10,20,2.0
ANKRUSDT,1769644800000,3.0928092411977635,0.0001,2026,4h,10,20,2.0
ANKRUSDT,1772251200000,-1.0,0.0001,2026,4h,10,20,2.0
APEUSDT,1681891200000,1.5181899283867464,0.0001,2023,4h,10,20,2.0
APEUSDT,1685966400000,-1.0,0.0001,2023,4h,10,20,2.0
APEUSDT,1696838400000,-0.5367504942385103,0.0001,2023,4h,10,20,2.0
APEUSDT,1704283200000,0.7493672303901903,0.00052154,2024,4h,10,20,2.0
APEUSDT,1705996800000,-1.0,0.0001,2024,4h,10,20,2.0
APEUSDT,1711944000000,2.2134697895863167,0.00080774,2024,4h,10,20,2.0
APEUSDT,1712923200000,3.8502510478862955,0.00027159,2024,4h,10,20,2.0
APEUSDT,1717776000000,0.6590379782348786,0.00028239,2024,4h,10,20,2.0
APEUSDT,1718380800000,-1.0,0.0001,2024,4h,10,20,2.0
APEUSDT,1730635200000,-1.0,0.0001,2024,4h,10,20,2.0
APEUSDT,1734552000000,1.3008730056615,0.0001,2024,4h,10,20,2.0
APEUSDT,1736251200000,1.6935906234651261,0.0001,2025,4h,10,20,2.0
APEUSDT,1737273600000,-1.0,0.0001,2025,4h,10,20,2.0
APEUSDT,1737316800000,-0.17856549104636854,0.0001,2025,4h,10,20,2.0
APEUSDT,1743955200000,-1.0,0.0001,2025,4h,10,20,2.0
APEUSDT,1753718400000,1.2248228037316178,0.0001,2025,4h,10,20,2.0
APEUSDT,1755172800000,-1.0,0.0001,2025,4h,10,20,2.0
APEUSDT,1758499200000,2.134812578070878,0.0001,2025,4h,10,20,2.0
APEUSDT,1759838400000,-1.0,0.0001,2025,4h,10,20,2.0
APEUSDT,1760126400000,-0.6041458073858165,0.0001,2025,4h,10,20,2.0
APEUSDT,1765800000000,1.6486325829553778,0.0001,2025,4h,10,20,2.0
APEUSDT,1769688000000,2.380646539802497,0.0001,2026,4h,10,20,2.0
API3USDT,1651348800000,-1.0,0.0001,2022,4h,10,20,2.0
API3USDT,1654560000000,-1.0,0.0001,2022,4h,10,20,2.0
API3USDT,1661515200000,0.14968310048316497,0.0001,2022,4h,10,20,2.0
API3USDT,1665417600000,1.649014259659165,0.0001,2022,4h,10,20,2.0
API3USDT,1667923200000,0.43691142872717104,0.0001,2022,4h,10,20,2.0
API3USDT,1677801600000,0.036308440830066055,0.0001,2023,4h,10,20,2.0
API3USDT,1678176000000,1.4017791353370368,0.0001,2023,4h,10,20,2.0
API3USDT,1685966400000,-1.0,0.0001,2023,4h,10,20,2.0
API3USDT,1686369600000,-1.0,0.0001,2023,4h,10,20,2.0
API3USDT,1686772800000,-1.0,0.0001,2023,4h,10,20,2.0
API3USDT,1709654400000,-1.0,0.00050792,2024,4h,10,20,2.0
API3USDT,1711944000000,1.2951536878763001,0.00056807,2024,4h,10,20,2.0
API3USDT,1712937600000,1.1262819800740933,0.00011074,2024,4h,10,20,2.0
APTUSDT,1686355200000,1.1595832679401792,0.0001,2023,4h,10,20,2.0
APTUSDT,1692115200000,2.3397817928785627,0.0001,2023,4h,10,20,2.0
APTUSDT,1705996800000,-1.0,0.0001,2024,4h,10,20,2.0
APTUSDT,1712750400000,3.7170666802687347,0.00026657,2024,4h,10,20,2.0
APTUSDT,1716465600000,-0.756082154124202,0.00011503,2024,4h,10,20,2.0
APTUSDT,1717776000000,0.37896195907157465,0.00025192,2024,4h,10,20,2.0
APTUSDT,1720051200000,1.7271814498742777,0.0001,2024,4h,10,20,2.0
APTUSDT,1733774400000,-1.0,0.0001,2024,4h,10,20,2.0
APTUSDT,1734552000000,2.2981418934192983,0.0001,2024,4h,10,20,2.0
APTUSDT,1737316800000,-1.0,0.0001,2025,4h,10,20,2.0
ARBUSDT,1705996800000,-1.0,0.0001,2024,4h,10,20,2.0
ARBUSDT,1709654400000,-1.0,0.00096023,2024,4h,10,20,2.0
ARBUSDT,1711944000000,1.8076406350459697,0.0007346,2024,4h,10,20,2.0
ARBUSDT,1712937600000,-1.0,0.00018351,2024,4h,10,20,2.0
