trades,total_r,avg_r,pf,max_dd_r,win_rate
293,52.346498831415126,0.17865699259868645,1.273288891734306,-31.783383779498138,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-29.583530624661982,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-38.08672859767507,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-27.894118681695822,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-35.511580306291485,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-35.77225349646916,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-26.705944468438872,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-28.476501911596273,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-34.009264079470206,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-28.960520494545555,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-26.743313074001726,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-29.003347073073805,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-29.810583865769388,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-29.221050877017788,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.2732888917343057,-41.78360619633508,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-40.480320545125934,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-46.45689532298799,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-24.945504844594346,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-35.93327006661782,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-41.55526595714737,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-24.28164200961863,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-51.89888590412848,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-31.11507281729005,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-52.39015115354181,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-33.8039730498263,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.273288891734306,-38.99609548749467,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-48.418029858045166,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-44.08379167160994,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343055,-41.04521459233019,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-21.895520592569206,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-24.920274353945956,0.24573378839590443
293,52.34649883141514,0.17865699259868648,1.273288891734306,-36.69863830222117,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-35.75525523984698,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-30.046913011153862,0.24573378839590443
293,52.34649883141515,0.1786569925986865,1.2732888917343057,-40.84825267854986,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343057,-44.93034614636181,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-19.986096754467056,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-27.71560744564961,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-36.8693533855045,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-22.765601177763205,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-60.83425136967589,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.2732888917343055,-26.508705312977117,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-34.117567459381625,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-29.44663170748663,0.24573378839590443
293,52.34649883141514,0.17865699259868648,1.2732888917343057,-40.75533804194114,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-41.11953301051665,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-40.71467843068748,0.24573378839590443
293,52.34649883141514,0.17865699259868648,1.273288891734306,-36.424431487382044,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-40.17810277497017,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.2732888917343057,-38.88257363994164,0.24573378839590443
293,52.346498831415104,0.17865699259868636,1.273288891734306,-37.093836392727695,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-36.88428218476193,0.24573378839590443
293,52.34649883141512,0.17865699259868642,1.273288891734306,-34.95136026942365,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.2732888917343057,-32.24621589081599,0.24573378839590443
293,52.34649883141513,0.17865699259868645,1.273288891734306,-22.874239122921182,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-22.50094295401484,0.24573378839590443
293,52.346498831415126,0.17865699259868645,1.273288891734306,-30.14922164405035,0.24573378839590443
293,52.34649883141511,0.1786569925986864,1.2732888917343057,-28.939878096047465,0.24573378839590443
