symbol,entry_time,exit_time,entry_price,exit_price,stop_loss,net_r,win,bars_held,exit_reason,year
TRX_USDT,2024-05-23 12:00:00,2024-05-23 20:00:00,0.1161,0.11418,0.11418,-1.0,0,4,atr_stop,2024
ARB_USDT,2024-06-07 18:00:00,2024-06-08 14:00:00,0.9764,0.9669,0.898657,-0.1222,0,10,time_exit,2024
CHZ_USDT,2024-06-07 18:00:00,2024-06-08 14:00:00,0.12417,0.11839,0.1122,-0.4829,0,10,time_exit,2024
ALT_USDT,2024-06-07 18:00:00,2024-06-08 14:00:00,0.311,0.301,0.281214,-0.3357,0,10,time_exit,2024
FET_USDT,2024-06-07 18:00:00,2024-06-08 14:00:00,1.816,1.744,1.645214,-0.4216,0,10,time_exit,2024
DASH_USDT,2024-06-08 10:00:00,2024-06-09 06:00:00,26.93,26.16,25.179286,-0.4398,0,10,time_exit,2024
BTC_USDT,2024-06-11 14:00:00,2024-06-12 10:00:00,66244.48,67778.43,64183.867857,0.7444,1,10,time_exit,2024
SAGA_USDT,2024-06-18 00:00:00,2024-06-18 20:00:00,1.3764,1.4039,1.156821,0.1252,1,10,time_exit,2024
CHZ_USDT,2024-06-18 00:00:00,2024-06-18 20:00:00,0.08035,0.08034,0.069267,-0.0009,0,10,time_exit,2024
WLD_USDT,2024-06-18 00:00:00,2024-06-18 20:00:00,2.712,2.789,2.309786,0.1914,1,10,time_exit,2024
INJ_USDT,2024-06-18 00:00:00,2024-06-18 20:00:00,19.68,20.53,16.930714,0.3092,1,10,time_exit,2024
BTC_USDT,2024-06-24 18:00:00,2024-06-25 14:00:00,59306.72,61810.0,56852.805714,1.0201,1,10,time_exit,2024
BNB_USDT,2024-07-04 12:00:00,2024-07-05 02:00:00,520.7,492.735714,492.735714,-1.0,0,7,atr_stop,2024
LPT_USDT,2024-07-05 00:00:00,2024-07-05 20:00:00,12.427,12.137,10.988071,-0.2015,0,10,time_exit,2024
ARB_USDT,2024-07-05 00:00:00,2024-07-05 02:00:00,0.6364,0.574064,0.574064,-1.0,0,1,atr_stop,2024
LTC_USDT,2024-07-05 00:00:00,2024-07-05 02:00:00,62.77,57.676429,57.676429,-1.0,0,1,atr_stop,2024
AVAX_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,22.29,25.13,20.014286,1.248,1,10,time_exit,2024
GRT_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,0.1579,0.1728,0.138486,0.7675,1,10,time_exit,2024
ORDI_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,26.78,27.86,22.28,0.24,1,10,time_exit,2024
ADA_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,0.324,0.3501,0.285664,0.6808,1,10,time_exit,2024
ATOM_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,5.208,5.704,4.6125,0.8329,1,10,time_exit,2024
APT_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,5.32,5.54,4.679286,0.3434,1,10,time_exit,2024
SAGA_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,0.9054,0.8977,0.734293,-0.045,0,10,time_exit,2024
HBAR_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,0.06,0.0671,0.053486,1.0899,1,10,time_exit,2024
XRP_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,0.3986,0.4251,0.362664,0.7374,1,10,time_exit,2024
ENA_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,0.356,0.379,0.299857,0.4097,1,10,time_exit,2024
ICP_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,5.935,6.82,5.198286,1.2013,1,10,time_exit,2024
SUI_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,0.5926,0.6439,0.506243,0.594,1,10,time_exit,2024
CHZ_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,0.056,0.0622,0.048706,0.85,1,10,time_exit,2024
BCH_USDT,2024-07-05 02:00:00,2024-07-05 22:00:00,303.7,325.5,273.164286,0.7139,1,10,time_exit,2024
LTC_USDT,2024-07-05 04:00:00,2024-07-06 00:00:00,59.61,61.68,53.440714,0.3355,1,10,time_exit,2024
ARB_USDT,2024-07-05 04:00:00,2024-07-06 00:00:00,0.5998,0.6178,0.523429,0.2357,1,10,time_exit,2024
TAO_USDT,2024-08-01 14:00:00,2024-08-02 10:00:00,283.9,289.9,264.592857,0.3108,1,10,time_exit,2024
ORDI_USDT,2024-08-01 16:00:00,2024-08-02 12:00:00,31.46,33.55,28.702143,0.7578,1,10,time_exit,2024
AVAX_USDT,2024-08-04 16:00:00,2024-08-05 00:00:00,20.91,19.399286,19.399286,-1.0,0,4,atr_stop,2024
ETH_USDT,2024-08-05 00:00:00,2024-08-05 20:00:00,2319.25,2428.5,2036.971429,0.387,1,10,time_exit,2024
BNB_USDT,2024-08-05 02:00:00,2024-08-05 22:00:00,442.0,464.2,399.614286,0.5238,1,10,time_exit,2024
LINK_USDT,2024-08-05 04:00:00,2024-08-06 00:00:00,8.94,10.03,7.671429,0.8592,1,10,time_exit,2024
UNI_USDT,2024-08-05 06:00:00,2024-08-06 02:00:00,5.203,5.651,4.223714,0.4575,1,10,time_exit,2024
BTC_USDT,2024-08-05 10:00:00,2024-08-06 06:00:00,51340.0,55999.99,45632.827857,0.8165,1,10,time_exit,2024
ETH_USDT,2024-08-27 20:00:00,2024-08-28 16:00:00,2490.61,2501.96,2377.325714,0.1002,1,10,time_exit,2024
UNI_USDT,2024-08-27 22:00:00,2024-08-28 18:00:00,5.716,5.725,5.379357,0.0267,1,10,time_exit,2024
ENA_USDT,2024-08-28 06:00:00,2024-08-29 02:00:00,0.267,0.256,0.2415,-0.4314,0,10,time_exit,2024
ZEC_USDT,2024-08-28 16:00:00,2024-08-29 12:00:00,32.64,34.35,30.306429,0.7328,1,10,time_exit,2024
ETH_USDT,2024-10-23 16:00:00,2024-10-24 12:00:00,2496.1,2536.21,2417.047857,0.5074,1,10,time_exit,2024
ORDI_USDT,2024-12-10 14:00:00,2024-12-11 10:00:00,32.53,34.95,24.676429,0.3081,1,10,time_exit,2024
ARKM_USDT,2024-12-19 16:00:00,2024-12-20 12:00:00,1.471,1.48,1.214286,0.0351,1,10,time_exit,2024
ORDI_USDT,2024-12-19 16:00:00,2024-12-20 12:00:00,26.48,25.1,22.573571,-0.3533,0,10,time_exit,2024
PENDLE_USDT,2025-01-08 06:00:00,2025-01-08 16:00:00,4.484,4.145857,4.145857,-1.0,0,5,atr_stop,2025
ENA_USDT,2025-01-08 12:00:00,2025-01-09 08:00:00,0.9552,0.9475,0.854443,-0.0764,0,10,time_exit,2025
AAVE_USDT,2025-01-08 16:00:00,2025-01-09 12:00:00,285.09,275.51,259.337143,-0.372,0,10,time_exit,2025
SAGA_USDT,2025-01-08 16:00:00,2025-01-09 12:00:00,1.2478,1.2385,1.110507,-0.0677,0,10,time_exit,2025
ALT_USDT,2025-01-08 16:00:00,2025-01-09 12:00:00,0.10439,0.10072,0.093594,-0.3399,0,10,time_exit,2025
LPT_USDT,2025-01-08 16:00:00,2025-01-09 12:00:00,13.371,12.993,11.958857,-0.2677,0,10,time_exit,2025
PENDLE_USDT,2025-01-08 18:00:00,2025-01-09 14:00:00,4.183,4.163,3.791071,-0.051,0,10,time_exit,2025
ARKM_USDT,2025-01-08 18:00:00,2025-01-09 14:00:00,1.317,1.373,1.176429,0.3984,1,10,time_exit,2025
TRX_USDT,2025-01-13 08:00:00,2025-01-14 04:00:00,0.2226,0.2236,0.214629,0.1254,1,10,time_exit,2025
JTO_USDT,2025-01-13 10:00:00,2025-01-14 06:00:00,2.268,2.453,2.088857,1.0327,1,10,time_exit,2025
BNB_USDT,2025-01-27 04:00:00,2025-01-27 06:00:00,653.56,638.478571,638.478571,-1.0,0,1,atr_stop,2025
DASH_USDT,2025-01-27 06:00:00,2025-01-28 02:00:00,31.52,33.26,29.745714,0.9807,1,10,time_exit,2025
UNI_USDT,2025-01-27 10:00:00,2025-01-28 06:00:00,10.502,11.161,9.712571,0.8348,1,10,time_exit,2025
TRX_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,0.209,0.2288,0.192886,1.2287,1,10,time_exit,2025
WLD_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,1.157,1.428,0.891071,1.0191,1,10,rsi_exit,2025
TON_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,3.39,4.091,2.606786,0.895,1,10,time_exit,2025
UNI_USDT,2025-02-03 00:00:00,2025-02-03 18:00:00,7.783,9.957,6.275929,1.4425,1,9,rsi_exit,2025
ZEC_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,27.45,35.01,21.675,1.3091,1,10,time_exit,2025
ZEN_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,11.79,13.7,8.967857,0.6768,1,10,time_exit,2025
DOGE_USDT,2025-02-03 00:00:00,2025-02-03 18:00:00,0.22923,0.28669,0.184714,1.2908,1,9,rsi_exit,2025
FIL_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,2.981,3.533,2.305143,0.8167,1,10,time_exit,2025
BNB_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,550.08,612.76,495.662143,1.1518,1,10,time_exit,2025
ATOM_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,4.116,4.891,3.327643,0.9831,1,10,time_exit,2025
ETH_USDT,2025-02-03 00:00:00,2025-02-03 02:00:00,2491.99,2181.284286,2181.284286,-1.0,0,1,atr_stop,2025
RENDER_USDT,2025-02-03 00:00:00,2025-02-03 18:00:00,3.815,5.01,2.960214,1.398,1,9,rsi_exit,2025
CHZ_USDT,2025-02-03 00:00:00,2025-02-03 18:00:00,0.0491,0.0613,0.0398,1.3118,1,9,rsi_exit,2025
BCH_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,305.3,349.9,253.592857,0.8626,1,10,time_exit,2025
AVAX_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,23.85,28.38,19.654286,1.0797,1,10,time_exit,2025
ARB_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,0.403,0.5006,0.315421,1.1144,1,10,time_exit,2025
SAGA_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,0.6967,0.8508,0.513314,0.8403,1,10,time_exit,2025
ORDI_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,11.79,13.93,8.629286,0.6771,1,10,time_exit,2025
INJ_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,12.85,15.99,10.040714,1.1177,1,10,time_exit,2025
APT_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,5.22,6.39,4.245,1.2,1,10,time_exit,2025
SEI_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,0.2124,0.2546,0.168643,0.9644,1,10,time_exit,2025
NEAR_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,3.12,3.73,2.5125,1.0041,1,10,time_exit,2025
ICP_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,6.266,7.614,5.126429,1.1829,1,10,time_exit,2025
GRT_USDT,2025-02-03 00:00:00,2025-02-03 20:00:00,0.1191,0.1478,0.095829,1.2333,1,10,time_exit,2025
EIGEN_USDT,2025-02-03 02:00:00,2025-02-03 22:00:00,1.686,2.186,1.149,0.9311,1,10,time_exit,2025
SAGA_USDT,2025-02-24 22:00:00,2025-02-25 18:00:00,0.5143,0.524,0.457193,0.1699,1,10,time_exit,2025
ARB_USDT,2025-02-25 00:00:00,2025-02-25 20:00:00,0.404,0.4239,0.365814,0.5211,1,10,time_exit,2025
TON_USDT,2025-03-09 16:00:00,2025-03-10 12:00:00,2.657,2.762,2.535286,0.8627,1,10,time_exit,2025
SAGA_USDT,2025-03-09 16:00:00,2025-03-10 12:00:00,0.3362,0.3582,0.306864,0.7499,1,10,time_exit,2025
SEI_USDT,2025-04-07 02:00:00,2025-04-07 22:00:00,0.1382,0.1499,0.126821,1.0282,1,10,time_exit,2025
ORDI_USDT,2025-05-30 22:00:00,2025-05-31 18:00:00,8.18,8.418,7.125714,0.2257,1,10,time_exit,2025
JTO_USDT,2025-05-30 22:00:00,2025-05-31 18:00:00,1.583,1.667,1.445643,0.6115,1,10,time_exit,2025
ENA_USDT,2025-05-31 00:00:00,2025-05-31 20:00:00,0.2929,0.3097,0.255679,0.4514,1,10,time_exit,2025
TON_USDT,2025-09-22 04:00:00,2025-09-22 06:00:00,2.946,2.865214,2.865214,-1.0,0,1,atr_stop,2025
ALT_USDT,2025-09-22 06:00:00,2025-09-23 02:00:00,0.02947,0.02919,0.02716,-0.1212,0,10,time_exit,2025
TIA_USDT,2025-09-22 06:00:00,2025-09-23 02:00:00,1.512,1.484,1.401,-0.2523,0,10,time_exit,2025
TAO_USDT,2025-09-22 06:00:00,2025-09-23 02:00:00,308.5,315.8,291.914286,0.4401,1,10,time_exit,2025
ARB_USDT,2025-09-22 06:00:00,2025-09-23 02:00:00,0.4378,0.4317,0.408014,-0.2048,0,10,time_exit,2025
SPK_USDT,2025-09-22 06:00:00,2025-09-23 02:00:00,0.050269,0.050711,0.045367,0.0902,1,10,time_exit,2025
TON_USDT,2025-09-22 08:00:00,2025-09-23 04:00:00,2.81,2.799,2.645429,-0.0668,0,10,time_exit,2025
JTO_USDT,2025-09-22 08:00:00,2025-09-23 04:00:00,1.64,1.643,1.530071,0.0273,1,10,time_exit,2025
PENGU_USDT,2025-09-22 08:00:00,2025-09-23 04:00:00,0.030182,0.029775,0.027601,-0.1577,0,10,time_exit,2025
ORDI_USDT,2025-09-22 08:00:00,2025-09-23 04:00:00,8.612,8.622,7.911286,0.0143,1,10,time_exit,2025
ONDO_USDT,2025-09-22 08:00:00,2025-09-23 04:00:00,0.9163,0.9281,0.863736,0.2245,1,10,time_exit,2025
EIGEN_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,1.176,1.205,0.8055,0.0783,1,10,time_exit,2025
ALT_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,0.01879,0.02007,0.012867,0.2161,1,10,time_exit,2025
ARB_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,0.2835,0.3209,0.196414,0.4295,1,10,time_exit,2025
JTO_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,0.988,1.103,0.661,0.3517,1,10,time_exit,2025
ORDI_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,4.63,5.152,2.546286,0.2505,1,10,time_exit,2025
SEI_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,0.203,0.2188,0.140514,0.2529,1,10,time_exit,2025
ONDO_USDT,2025-10-10 20:00:00,2025-10-10 22:00:00,0.6234,0.422164,0.422164,-1.0,0,1,atr_stop,2025
APT_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,3.805,3.816,2.614214,0.0092,1,10,time_exit,2025
PENDLE_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,3.228,3.634,2.434714,0.5118,1,10,time_exit,2025
PENGU_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,0.020448,0.022792,0.013205,0.3236,1,10,time_exit,2025
TON_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,1.977,2.211,1.410643,0.4132,1,10,time_exit,2025
MORPHO_USDT,2025-10-10 20:00:00,2025-10-11 04:00:00,1.229,1.663,0.903071,1.3316,1,4,rsi_exit,2025
TIA_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,0.878,0.988,0.546071,0.3314,1,10,time_exit,2025
PEPE_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,7e-06,7e-06,5e-06,0.1232,1,10,time_exit,2025
RENDER_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,1.966,2.477,1.102643,0.5919,1,10,time_exit,2025
ARKM_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,0.329,0.353,0.212214,0.2055,1,10,time_exit,2025
SAGA_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,0.1188,0.1304,0.0687,0.2315,1,10,time_exit,2025
SUI_USDT,2025-10-10 20:00:00,2025-10-11 16:00:00,2.5214,2.684,1.776843,0.2184,1,10,time_exit,2025
NIL_USDT,2025-10-11 00:00:00,2025-10-11 20:00:00,0.2304,0.2469,0.160586,0.2363,1,10,time_exit,2025
NIL_USDT,2025-11-19 18:00:00,2025-11-20 14:00:00,0.1294,0.124,0.084164,-0.1194,0,10,time_exit,2025
TON_USDT,2025-11-21 08:00:00,2025-11-22 04:00:00,1.484,1.5,1.3625,0.1317,1,10,time_exit,2025
MORPHO_USDT,2025-12-01 16:00:00,2025-12-02 12:00:00,1.323,1.376,1.243929,0.6703,1,10,time_exit,2025
SUI_USDT,2026-01-19 00:00:00,2026-01-19 20:00:00,1.5792,1.5696,1.479857,-0.0966,0,10,time_exit,2026
PENGU_USDT,2026-01-19 00:00:00,2026-01-19 20:00:00,0.010341,0.010393,0.009515,0.063,1,10,time_exit,2026
EIGEN_USDT,2026-01-19 04:00:00,2026-01-20 00:00:00,0.342,0.341,0.309857,-0.0311,0,10,time_exit,2026
SEI_USDT,2026-01-31 16:00:00,2026-02-01 12:00:00,0.0846,0.0874,0.07845,0.4553,1,10,time_exit,2026
ENA_USDT,2026-01-31 16:00:00,2026-02-01 12:00:00,0.1317,0.1386,0.118864,0.5376,1,10,time_exit,2026
ORDI_USDT,2026-01-31 16:00:00,2026-02-01 12:00:00,2.974,3.151,2.608,0.4836,1,10,time_exit,2026
PENDLE_USDT,2026-01-31 16:00:00,2026-02-01 12:00:00,1.539,1.601,1.383643,0.3991,1,10,time_exit,2026
SUI_USDT,2026-01-31 16:00:00,2026-02-01 12:00:00,1.1132,1.1258,1.004557,0.116,1,10,time_exit,2026
APT_USDT,2026-01-31 16:00:00,2026-02-01 12:00:00,1.228,1.27,1.108214,0.3506,1,10,time_exit,2026
ARB_USDT,2026-01-31 16:00:00,2026-02-01 12:00:00,0.1362,0.1386,0.124543,0.2059,1,10,time_exit,2026
PENGU_USDT,2026-01-31 18:00:00,2026-02-01 14:00:00,0.007359,0.007535,0.006511,0.2077,1,10,time_exit,2026
SUI_USDT,2026-02-05 22:00:00,2026-02-06 16:00:00,0.8829,1.0152,0.766714,1.1387,1,9,rsi_exit,2026
ARB_USDT,2026-02-19 14:00:00,2026-02-20 10:00:00,0.0981,0.0942,0.091243,-0.5688,0,10,time_exit,2026
TON_USDT,2026-03-19 22:00:00,2026-03-20 18:00:00,1.223,1.247,1.1795,0.5517,1,10,time_exit,2026
WLD_USDT,2026-03-27 16:00:00,2026-03-28 00:00:00,0.2645,0.244571,0.244571,-1.0,0,4,atr_stop,2026
WLD_USDT,2026-03-28 02:00:00,2026-03-28 22:00:00,0.2491,0.2689,0.229,0.9851,1,10,time_exit,2026
