tf,fast_ema,slow_ema,hold_bars,atr_mult,n,avg_r,total_r,win_rate,pf,y2019_n,y2019_total,y2019_avg,y2020_n,y2020_total,y2020_avg,y2021_n,y2021_total,y2021_avg,y2022_n,y2022_total,y2022_avg,y2023_n,y2023_total,y2023_avg,y2024_n,y2024_total,y2024_avg,y2025_n,y2025_total,y2025_avg,y2026_n,y2026_total,y2026_avg,y2022_positive,r2025_share,flag_2025_conc
6h,20,50,20,3.0,1749,0.08305826779190197,145.26891036803653,0.5460263007432818,1.2948199746520312,0,0.0,,72,-17.231227245887055,-0.23932260063732022,165,-20.49186534744624,-0.124193123317856,234,65.96191307958878,0.2818885174341401,325,43.809823801027676,0.13479945784931593,440,26.429882865102243,0.0600679156025051,407,59.59939441809472,0.14643585852111723,106,-12.809011202443608,-0.12083972832493971,True,0.4102694393941593,True
1d,20,100,20,2.0,257,0.08279054006244796,21.277168796049125,0.5214007782101168,1.218113346126033,0,0.0,,3,-3.0,-1.0,28,-4.786417894173116,-0.17094349622046842,12,4.018154410276782,0.33484620085639855,46,-0.2650118678520328,-0.005761127562000713,86,-13.777560891950424,-0.1602041964180282,77,39.83511916176855,0.5173392098930981,5,-0.747114122020636,-0.14942282440412719,True,1.8722001758601163,True
2h,20,50,20,3.0,6259,0.08137813946582356,509.3457749165897,0.5123821696756671,1.2721923482064603,5,4.420995893753988,0.8841991787507976,271,20.486526647865595,0.07559603929101695,715,0.17752448580295122,0.0002482859941300017,813,85.80304417830341,0.10553879972731046,1263,68.4030424060266,0.054159178468746315,1478,107.23703350653497,0.07255550304907643,1326,256.7856568753625,0.1936543415349642,388,-33.96804907706034,-0.08754651823984624,True,0.5041480061700986,True
1d,30,100,10,3.0,232,0.0809414717229487,18.7784214397241,0.5646551724137931,1.5613012811495164,0,0.0,,0,0.0,,29,-2.698491057060057,-0.09305141576069162,9,1.585924745680173,0.17621386063113034,43,5.59008462268983,0.13000196796953095,67,2.3076105194200887,0.0344419480510461,78,10.807684394505241,0.13856005633981078,6,1.1856082144888243,0.19760136908147072,True,0.5755374289152194,True
1d,20,50,20,2.0,364,0.08003459126488456,29.132591220417982,0.5137362637362637,1.2243376085248907,0,0.0,,2,-2.0,-1.0,18,-2.1744221664926093,-0.12080123147181163,41,23.90859162811872,0.5831363811736273,56,14.55262159099271,0.2598682426962984,127,-29.29576765732981,-0.23067533588448672,109,17.28921502668417,0.1586166516209557,11,6.852352798444803,0.6229411634949821,True,0.5934664340660086,True
1d,20,100,20,3.0,255,0.07998936693063476,20.39728856731186,0.5647058823529412,1.3140188080951467,0,0.0,,3,-3.0,-1.0,28,-0.5411307567353167,-0.01932609845483274,12,2.0576126416310405,0.17146772013592004,46,1.2240601006600331,0.02661000218826159,86,-13.270971513175096,-0.15431362224622205,76,33.36052362457343,0.4389542582180715,4,0.5671944703577665,0.14179861758944162,True,1.6355371702705672,True
4h,20,100,20,3.0,2369,0.07948677328441267,188.3041659107736,0.5386238919375264,1.2821164407671717,1,-1.0,-1.0,108,-10.99236589008288,-0.10178116564891555,289,-47.32251008363236,-0.16374570963194587,278,81.67735296624188,0.2938034279361219,454,-3.184595315253458,-0.007014527126108938,616,61.75039255907747,0.10024414376473614,487,110.51518448403175,0.2269305636222418,136,-3.139292809608795,-0.02308303536477055,True,0.5868971828079389,True
1d,10,50,30,2.0,487,0.07848333103940121,38.22138221618839,0.5030800821355236,1.1751244728882007,0,0.0,,4,-4.0,-1.0,24,1.4946485319443228,0.06227702216434678,50,36.79819079904393,0.7359638159808786,98,13.278776500522858,0.13549771939309038,160,-38.62834997032493,-0.24142718731453083,137,29.94704172670972,0.2185915454504359,14,-0.6689253717075081,-0.047780383693393436,True,0.7835154039517145,True
2h,20,200,30,3.0,4172,0.0770896424229608,321.6179881885925,0.4949664429530201,1.2133438937559295,2,-2.0,-1.0,213,-4.068941596842934,-0.019103012191750864,556,-105.4950325803101,-0.18973926723077356,420,194.0763271229473,0.46208649314987454,889,-57.69089456081872,-0.06489414461284446,1116,169.40786708681821,0.1517991640562887,747,157.56606237554763,0.21093181040903297,229,-30.177399658748875,-0.13177903781113046,True,0.4899168210801474,True
8h,10,50,10,3.0,1779,0.0770618668032823,137.0930610430392,0.5666104553119731,1.407403704760871,0,0.0,,52,-2.878704794885921,-0.05535970759396002,139,-16.41206417527322,-0.11807240413865626,277,49.01746252009019,0.17695834844797903,321,15.85219623942222,0.049383788907857384,422,20.87733216983432,0.04947235111335147,436,72.72925757498837,0.16681022379584487,132,-2.092418491136791,-0.01585165523588478,True,0.5305101295546654,True
8h,10,200,10,3.0,1294,0.07507469497167558,97.1466552933482,0.5486862442040186,1.40357136811464,0,0.0,,53,-3.161545702782963,-0.0596518057128861,169,-9.458326706470945,-0.055966430215804414,128,30.61310303781929,0.2391648674829632,201,22.78427532135089,0.1133546035888104,419,52.60969923575575,0.12556014137411872,274,1.2607943922380072,0.004601439387729953,50,2.4986557154381765,0.04997311430876353,True,0.012978258370613567,False
4h,20,200,10,2.0,1981,0.07326773000936304,145.1433731485482,0.5128722867238769,1.257556649590892,1,-0.046153738247736886,-0.046153738247736886,90,2.147018271667799,0.023855758574086654,248,-29.554321254330414,-0.11917065021907425,181,58.031943864608365,0.3206184743901015,354,39.37535346650295,0.11122981205226823,656,43.38105630864823,0.06612965900708573,340,33.776752606361455,0.09934339001871016,111,-1.9682763766624451,-0.017732219609571578,True,0.2327130193659779,False
4h,20,200,20,3.0,1923,0.0728691117001266,140.12730179934346,0.5371814872594903,1.2644334335575877,1,0.18369831943476894,0.18369831943476894,85,-1.099223421279674,-0.012932040250349107,242,-27.39365743602435,-0.11319693155381962,177,59.40281992979392,0.33560915214572834,349,35.59777477246627,0.1019993546489005,639,51.54593632648323,0.08066656702110052,324,19.92371952942109,0.06149296151055891,106,1.9662337790481974,0.018549375274039596,True,0.14218299555893138,False
2h,10,100,20,3.0,6750,0.07218214767056304,487.2294967763005,0.5201481481481481,1.2372027217588284,6,3.4215674055466536,0.5702612342577756,310,18.734671908567133,0.06043442551150688,783,-35.75547218868948,-0.04566471543893931,866,146.36049304270887,0.16900749773984858,1376,-12.786732914227159,-0.009292683803944156,1586,132.77509839266384,0.0837169598944917,1396,274.64698375571965,0.19673852704564446,427,-40.167112625988935,-0.09406817945196472,True,0.5636912082968923,True
2h,20,200,20,2.0,4307,0.07149418519775735,307.92545564674094,0.4699326677501741,1.167366366469758,2,-2.0,-1.0,221,-9.047619158223046,-0.04093945320462917,574,-100.35979059471806,-0.17484284075734854,428,228.31046310830288,0.5334356614679974,931,-87.9368410417364,-0.09445417942184361,1152,132.05786240909833,0.11463356111900896,765,171.10868378311085,0.22367148206942594,234,-24.20730285909355,-0.1034500122183485,True,0.5556821647750052,True
4h,10,200,10,2.0,2848,0.07132336359802482,203.1289395271747,0.5182584269662921,1.2357397600027666,2,-0.8214638006795155,-0.41073190033975776,142,-8.394080752486333,-0.05911324473581925,332,-48.42579957257789,-0.14586084208607797,276,94.87173159603792,0.34373815795665913,532,-10.376386240750081,-0.019504485414943762,872,98.62075544848483,0.1130971966152349,530,91.00035803784334,0.1716987887506478,162,-13.346175188697549,-0.08238379746109598,True,0.44799307400346694,True
1d,30,50,20,3.0,309,0.07116427647145722,21.98976142968028,0.5728155339805825,1.303841893454643,0,0.0,,1,-1.0,-1.0,22,0.6365502657475129,0.028934102988523315,29,11.977511683735443,0.4130176442667394,59,8.83902399628919,0.14981396603879985,99,-19.10569607310016,-0.19298682902121372,92,22.39489441772282,0.24342276541003066,7,-1.7525228607145265,-0.2503604086735038,True,1.0184237100224163,True
1d,10,50,30,3.0,455,0.07045926820300205,32.058967032365935,0.5846153846153846,1.228554630043503,0,0.0,,4,-4.0,-1.0,23,0.732078046692672,0.031829480290985736,48,26.770019907531378,0.5577087480735704,96,1.3152042088856453,0.013700043842558804,143,-14.516048667459554,-0.1015108298423745,127,22.787918193880653,0.1794324267234697,14,-1.0302046571648529,-0.07358604694034664,True,0.7108126151062365,True
1d,30,200,10,3.0,178,0.07029814115429012,12.513069125463641,0.5617977528089888,1.4618282727757215,0,0.0,,3,-1.5642849088427402,-0.52142830294758,29,1.6017661485766266,0.05523331546815954,12,2.6417273041924605,0.22014394201603837,18,-2.265285212459238,-0.1258491784699577,64,2.676495844108975,0.04182024756420273,51,9.447260978220807,0.1852404113376629,1,-0.024611028333251624,-0.024611028333251624,True,0.7549915119541676,True
8h,10,100,10,2.0,1415,0.06936617037001541,98.15313107357181,0.542756183745583,1.2442759592199963,0,0.0,,52,0.8774679749153784,0.016874384132988047,129,-17.002912339575776,-0.13180552201221532,180,56.59168406514187,0.3143982448063437,251,27.32427381906036,0.10886164868151538,405,19.917995323729265,0.049180235367232754,301,13.640648452529263,0.04531776894527994,97,-3.1960262222285527,-0.032948723940500545,True,0.1389731361937375,False
4h,10,50,10,2.0,4105,0.06819621126480975,279.945447242044,0.5193666260657734,1.2260866399726593,2,0.7255744373499223,0.36278721867496116,143,5.473551852087343,0.03827658637823317,414,-14.771216950829983,-0.03567926799717387,590,106.97624406471087,0.1813156679062896,776,12.863909084541088,0.01657720242853233,994,87.5182198154611,0.08804649880831096,883,114.84138291374074,0.13005819129528964,303,-33.68221797501709,-0.11116243556111251,True,0.41022772131188684,True
2h,20,100,20,3.0,5242,0.06787375816316257,355.7942402912982,0.5122090805036246,1.2306828452495522,5,3.7785040426887084,0.7557008085377417,244,33.231408391926166,0.136194296688222,633,-33.443239053605254,-0.0528329210957429,630,106.03610612672239,0.16831127956622602,1111,-18.600306824503267,-0.01674195033708665,1335,126.91139591580162,0.09506471604179896,987,160.5528428876826,0.16266752065621337,297,-22.672471195414733,-0.07633828685324826,True,0.4512519448213488,True
2h,10,200,30,3.0,5678,0.06619592711029036,375.86047413222866,0.4934836209933075,1.1778940751083524,2,-1.1114469920565153,-0.5557234960282577,268,-12.652959187119887,-0.047212534280298084,723,-101.05951112981663,-0.13977802369269243,625,230.21126685193792,0.3683380269631007,1205,-63.17889111383759,-0.052430615032230364,1466,185.51163767025824,0.1265427269237778,1072,194.03133906420658,0.18099938345541658,317,-55.89096103134343,-0.1763121799096007,True,0.5162323585957748,True
2h,10,50,10,2.0,8521,0.06561958981877049,559.1445248457434,0.503462034972421,1.2053081483996841,8,2.9780267845066972,0.37225334806333715,337,-14.962056483627027,-0.044397793719961505,904,35.91047951857898,0.03972398176833958,1186,44.37198896735251,0.03741314415459739,1679,49.038928083140526,0.029207223396748378,1885,87.16296338753557,0.04624029887932921,1945,356.0240354851179,0.18304577659903234,577,-1.3798408968617721,-0.002391405367178115,True,0.6367298965921874,True
6h,30,200,10,2.0,995,0.06558218529066685,65.25427436421352,0.507537688442211,1.2219044509984682,0,0.0,,44,-4.588895879109285,-0.10429308816157466,125,-6.674875254575803,-0.05339900203660643,84,19.371504937346046,0.23061315401602436,159,39.296100846877735,0.247145288345143,355,44.066796009540084,0.12413181974518334,189,-24.12614978982164,-0.12765158618953248,39,-2.0902065060436232,-0.05359503861650316,True,-0.3697252022934578,False
8h,30,50,10,3.0,1091,0.06529354258889668,71.23525496448627,0.5545371219065078,1.3726901240462854,0,0.0,,43,-3.3849220400948496,-0.07871911721150814,93,-5.9817688941262395,-0.06432009563576602,160,31.74496433113753,0.19840602706960958,182,8.345556012388688,0.04585470336477301,336,23.952418578372093,0.07128696005467886,213,20.583930364867392,0.09663817072707696,64,-4.024923388058347,-0.06288942793841167,True,0.28895706732753795,False
4h,20,200,30,3.0,1905,0.06450970967072393,122.8909969227291,0.5039370078740157,1.188127490119636,1,0.5925664332515389,0.5925664332515389,84,-12.999686472418876,-0.1547581722907009,238,-28.01036384006857,-0.117690604370036,176,49.11769895317981,0.27907783496124894,344,63.82974174514361,0.18555157484053375,635,26.860488993752803,0.04229998266732725,322,36.18522429426747,0.11237647296356357,105,-12.684673184378688,-0.12080641127979704,True,0.294449757918555,False
8h,10,200,20,3.0,1233,0.06416226780336261,79.1120762015461,0.5320356853203568,1.2393448921709547,0,0.0,,51,-7.172550707927829,-0.14063824917505546,157,-9.162623078383128,-0.058360656550211006,126,30.014176082431415,0.23820774668596362,196,26.52188082528216,0.13531571849633756,394,2.380633258719153,0.006042216392688206,261,33.29386592921051,0.1275627047096188,48,3.2366938922138275,0.06743112275445474,True,0.42084429492649117,True
4h,30,200,10,2.0,1620,0.06406634998546747,103.7874869764573,0.5055555555555555,1.2220265228363099,1,-0.12116323068079628,-0.12116323068079628,74,1.9661384094696608,0.026569437965806228,205,-24.680578469513804,-0.12039306570494539,148,45.911318068274724,0.3102116085694238,288,19.905010057474314,0.06911461825511915,549,43.011223271922134,0.07834466898346472,264,17.490827524458613,0.06625313456234323,91,0.30471134505247305,0.0033484763192579456,True,0.1685253977526805,False
4h,30,50,10,2.0,2514,0.06301872502608277,158.42907471557209,0.5063643595863166,1.2059278455650255,2,-0.6221469334982219,-0.31107346674911096,103,-3.6507620278763557,-0.035444291532780156,276,-46.051635107871206,-0.1668537503908377,292,90.77356579925743,0.3108683760248542,482,22.971927281525506,0.04765960016914005,652,28.585888016528735,0.04384338652841831,544,69.16358945680277,0.12713895120735802,163,-2.741351769296578,-0.016818109014089436,True,0.43655869089037,True
2h,30,200,20,3.0,3476,0.062995314608613,218.9717135795388,0.5166858457997698,1.2153108709390696,1,-1.0,-1.0,180,8.226796279513845,0.04570442377507692,457,-54.82433012378306,-0.11996571143059749,338,141.41996858930668,0.41840227393286,748,-57.49579081392206,-0.07686603049989581,954,109.26316296429358,0.11453161736299118,620,84.44058601702491,0.13619449357584662,178,-11.058679332895077,-0.06212741198255661,True,0.38562325990271296,False
6h,20,100,30,2.0,1511,0.06261627865546474,94.61319704840722,0.4639311714096625,1.134908477188694,0,0.0,,60,-24.906628562011104,-0.4151104760335184,148,-20.824071440230306,-0.14070318540696153,165,65.11936916009401,0.39466284339450913,269,36.01862295785696,0.1338982266091337,481,6.187824977924908,0.012864500993606878,292,37.21908291465101,0.12746261272140758,96,-4.20100295987826,-0.043760447498731876,True,0.3933815162763024,False
2h,30,100,20,3.0,4478,0.0623638779462972,279.26544544351884,0.507815989280929,1.2121210335812014,5,3.9892225755078314,0.7978445151015663,220,19.484316468862417,0.08856507485846553,562,-63.22952607103184,-0.11250805350717409,493,133.9574712637608,0.271719008648602,940,-18.28676879813589,-0.01945400935971903,1187,106.91097752053052,0.09006822032058173,805,115.32268582895459,0.14325799481857712,266,-18.88293334492962,-0.07098847122153992,True,0.4129500720928916,True
6h,10,200,20,2.0,1756,0.061992691340094504,108.85916599320595,0.48006833712984054,1.1494531016033163,0,0.0,,81,-23.8681556343422,-0.29466858807829877,197,-18.99111750682242,-0.09640161170975847,181,63.97289601802383,0.35344141446422006,299,46.81409898826486,0.15656889293734066,554,31.134768599797866,0.056199943320934774,357,17.794934968331262,0.049845756213813056,87,-7.998259440047228,-0.09193401655226699,True,0.16346749312264497,False
6h,30,100,10,2.0,1256,0.06131065395399711,77.00618136622037,0.5246815286624203,1.2215509020219266,0,0.0,,57,-8.316458403899002,-0.14590277901577198,138,-14.965856437818612,-0.10844823505665661,131,43.604114468343376,0.33285583563620896,227,32.007090181444,0.1410003972750837,427,41.64617217010013,0.09753201913372396,211,-12.16554716963304,-0.057656621657028624,65,-4.803333442316475,-0.07389743757409963,True,-0.15798143673398138,False
8h,10,100,20,3.0,1354,0.06109672722807877,82.72496866681865,0.551698670605613,1.2293074959387804,0,0.0,,50,-7.7700859663068025,-0.15540171932613606,124,-13.94661573644046,-0.1124727075519392,177,28.380531281067185,0.16034198463879765,245,21.20661278868995,0.08655760321914265,388,0.07446797591328957,0.0001919277729723958,276,61.143720524464705,0.2215352192915388,94,-6.363662200569206,-0.06769853404860858,True,0.7391205038798608,True
4h,10,100,10,2.0,3218,0.06087260498295388,195.8880428351456,0.516780609073959,1.2006840912733034,2,-2.0,-1.0,126,-3.969519859022746,-0.031504125865259885,346,-42.46896090165036,-0.12274266156546347,407,125.91504439455552,0.30937357345099636,617,-45.96227890845262,-0.0744931586846882,817,50.49588296534173,0.06180646629784789,687,135.62919506060143,0.19742240911295697,216,-21.75131991622736,-0.10070055516771925,True,0.6923811841580526,True
8h,20,50,10,3.0,1299,0.060457430134450534,78.53420174465124,0.5619707467282525,1.3191505276955169,1,-0.2349608954749312,-0.2349608954749312,48,-4.178296217745457,-0.08704783786969701,107,-9.897715008621038,-0.09250200942636484,182,35.771739391549296,0.19654801863488625,244,11.091739408501457,0.04545794839549778,352,27.87228221471075,0.07918261992815555,279,26.350287731057133,0.09444547573855604,86,-8.240874879325975,-0.09582412650379041,True,0.335526269391944,False
6h,10,100,20,3.0,1882,0.05994562438329924,112.81766508936917,0.5430393198724761,1.21032695048152,1,-0.3485514476547093,-0.3485514476547093,79,-13.391324237822491,-0.16951043339015812,169,-20.781399919803302,-0.12296686343078878,243,58.9734950017678,0.24268927984266586,357,3.426900337906395,0.00959916061038206,515,17.879387267968518,0.03471725683100683,396,76.39901129108023,0.19292679618959654,122,-9.339853204073265,-0.07655617380387922,True,0.6771901477535482,True
8h,10,200,30,3.0,1199,0.059766161191215444,71.65962726826731,0.5112593828190158,1.17687041556342,0,0.0,,46,-15.541275468979583,-0.3378538145430344,153,-1.075820525726769,-0.007031506704096529,124,35.36366586492048,0.2851908537493587,191,12.298019694284402,0.06438753766641049,385,17.70226579366652,0.04597991115238057,256,14.253561090077408,0.055677973008114875,44,8.659210820024871,0.19680024590965617,True,0.19890643634968003,False
6h,20,50,10,2.0,1816,0.059097657821678654,107.32134660416844,0.5148678414096917,1.2010743204573537,0,0.0,,74,-14.683790888457255,-0.19842960660077372,170,-22.970191659433183,-0.135118774467254,238,72.75605259125275,0.30569769996324686,340,32.38635493530319,0.09525398510383291,454,29.234062833314397,0.06439220888395242,430,10.207947011666196,0.023739411655037665,110,0.3909117805223131,0.0035537434592937556,True,0.0951157186772544,False
6h,10,100,10,3.0,1963,0.05871047849377695,115.24866928328416,0.5552725420275089,1.29643972637651,1,0.10322035320646879,0.10322035320646879,84,-4.598087705517111,-0.05473913935139418,175,-13.558034141374208,-0.07747448080785262,251,65.27395350813566,0.2600555916658791,369,2.5165827791246134,0.006820007531503017,534,32.040631403937596,0.06000118240437752,424,29.590242603533227,0.06978830802720101,125,3.880160482237888,0.031041283857903102,True,0.2567512734641617,False
2h,10,200,20,2.0,6067,0.0584892886631809,354.8545143195185,0.4554145376627658,1.1337187434578937,2,-0.1050672307972838,-0.0525336153986419,299,-24.56261861123075,-0.08214922612451755,790,-112.0562637638978,-0.1418433718530352,658,209.38059990807776,0.31820759864449505,1307,-115.1025347953023,-0.08806620871867046,1551,191.33710307872917,0.12336370282316517,1123,268.94526536780995,0.23948821493126443,337,-62.981969633870236,-0.18689011760792354,True,0.7579028996814339,True
6h,30,100,30,3.0,1225,0.05842294477921191,71.56810735453459,0.516734693877551,1.1727973763685444,0,0.0,,55,-22.087745247597557,-0.4015953681381374,136,-9.288056333468772,-0.06829453186374097,129,24.191218045347853,0.1875288220569601,222,33.54300201262454,0.1510946036604709,420,33.65387261520348,0.08012826813143686,203,12.193306577940751,0.06006554964502833,60,-0.6374903155157026,-0.010624838591928375,True,0.17037346701845088,False
6h,10,200,10,2.0,1793,0.0583968376203081,104.70552985321241,0.5142219743446738,1.1959028941946377,0,0.0,,83,-12.061077804781903,-0.14531419041905907,206,-15.426842139930539,-0.0748875832035463,182,62.05123108176481,0.34094083011958687,305,31.86555998567105,0.10447724585465919,568,50.104916667762474,0.0882128814573283,361,-2.139759440543301,-0.005927311469649033,88,-9.688498496730178,-0.11009657382647929,True,-0.02043597356837837,False
6h,20,200,10,2.0,1232,0.05669076007801137,69.84301641611,0.512987012987013,1.1899709066235118,0,0.0,,56,1.3159474179086206,0.02349906103408251,145,-4.429065650994185,-0.030545280351684037,126,30.81618539236078,0.24457289993937126,196,39.13759065243115,0.1996815849613834,419,33.387997369800864,0.07968495792315242,234,-25.52759698873281,-0.10909229482364449,56,-4.858041776664417,-0.0867507460118646,True,-0.36549963473290953,False
6h,30,50,10,2.0,1558,0.05562043187363581,86.65663285912458,0.5205391527599487,1.193096369619738,0,0.0,,68,-18.84620847025534,-0.27715012456257854,137,-10.09406482775698,-0.07367930531209475,197,44.63237661686324,0.22656028739524486,272,21.52966447371734,0.0791531782121961,419,33.25200944450967,0.07936040440217104,356,26.21879705821604,0.07364830634330348,109,-10.035941436169399,-0.0920728572125633,True,0.3025596101897849,False
4h,20,50,10,3.0,2946,0.05480080959479687,161.44318506627158,0.5342837746096402,1.269657764187777,3,0.1654990382306168,0.055166346076872264,126,4.749605495225915,0.03769528170814219,305,-29.400457837998463,-0.0963949437311425,350,66.31369935777357,0.18946771245078164,575,10.331002561272104,0.0179669609761254,752,53.57444038461753,0.0712426068944382,631,69.28656370435546,0.10980437988011958,204,-13.577167637205147,-0.06655474331963307,True,0.42916995025781784,True
8h,20,200,10,2.0,911,0.05457066060245569,49.71387180883713,0.5104281009879253,1.188433364297083,0,0.0,,35,-11.264340248065551,-0.32183829280187287,117,-22.505161295521326,-0.19235180594462672,90,26.683418127982893,0.29648242364425437,127,31.026963991006117,0.24430680307878833,309,29.770197575140937,0.09634368147294801,197,-3.995882002883574,-0.02028366498925672,36,-0.001324338822352944,-3.6787189509804e-05,True,-0.08037760603818564,False
4h,10,200,10,3.0,2813,0.0545086622364196,153.33286687104834,0.5314610735869179,1.2717637193036595,2,-0.8809758671196773,-0.4404879335598387,140,-2.2440790894180807,-0.01602913635298629,330,-35.4364305783619,-0.10738312296473303,275,62.3524198682112,0.22673607224804074,525,-9.906759711347487,-0.018870018497804737,863,69.16268158399753,0.08014215710776075,518,78.05435959899584,0.15068409188995338,160,-7.7683489339090785,-0.04855218083693174,True,0.509051719907115,True
4h,30,200,20,3.0,1594,0.05381322355107853,85.77827834041918,0.5288582183186951,1.1890554186323126,1,0.7818419329811707,0.7818419329811707,74,-5.7440918434760215,-0.07762286274967596,201,-14.8369260046627,-0.07381555226200348,145,36.44825307826613,0.25136726260873193,284,31.906451074271928,0.1123466587122251,542,26.99605193382169,0.04980821390004002,257,9.312427356396906,0.036235125900377065,90,0.9142708128200945,0.010158564586889938,True,0.10856393409342702,False
1d,10,100,20,3.0,355,0.05381172753924829,19.103163276433143,0.5746478873239437,1.2161974494404884,0,0.0,,4,-4.0,-1.0,24,-1.3544888649920135,-0.0564370360413339,24,8.775915142102436,0.36566313092093483,70,2.258040517002298,0.0322577216714614,112,-16.699933898012972,-0.14910655266083012,107,28.844195149536556,0.2695719172853884,14,1.2794352307968326,0.09138823077120233,True,1.509917218009677,True
6h,30,100,20,3.0,1232,0.05302822132021533,65.33076866650528,0.5227272727272727,1.1855935771392692,0,0.0,,55,-13.35084034988048,-0.24274255181600873,137,-13.06944205324753,-0.09539738724998197,129,26.25411530001836,0.20352027364355318,224,24.806053904260295,0.11074131207259061,422,32.35794856690232,0.07667760323910502,203,14.834308688317067,0.07307541225771955,62,-6.501375389864774,-0.10486089338491571,True,0.22706465867624998,False
2h,10,100,10,2.0,7048,0.05230836578510076,368.66936205339016,0.4995743473325766,1.1632561448438363,7,5.264015881446476,0.7520022687780681,328,-22.212588946383327,-0.0677213077633638,815,-22.712966053479853,-0.02786867000426976,907,51.20510893067504,0.05645546739875969,1446,2.8687931237729476,0.0019839509846285943,1645,115.30058511604334,0.07009154110397771,1452,261.3048436318308,0.17996201352054464,448,-22.348429630515273,-0.04988488756811445,True,0.708778299819742,True
2h,30,200,10,2.0,3525,0.05081403800047745,179.119483951683,0.49333333333333335,1.162712528509061,1,-0.20974179242000535,-0.20974179242000535,182,5.838011122499214,0.032076984189556124,465,-46.93257550358297,-0.10093026990017842,340,116.20656098617161,0.34178400290050476,762,-14.154755614684799,-0.01857579476992756,967,81.5442998442319,0.084327093944397,627,42.90253944489129,0.06842510278292072,181,-6.074854535423226,-0.03356273223990733,True,0.2395191103635835,False
2h,20,200,20,3.0,4233,0.05039586719186019,213.32570582314418,0.5088589652728561,1.1668925075188388,2,-2.0,-1.0,219,-2.5613548784636855,-0.011695684376546509,563,-83.47991933690811,-0.14827694376004993,425,150.6562392078801,0.35448526872442376,909,-76.15865314908802,-0.08378289675367219,1131,90.22328472880272,0.07977301921202716,752,160.5596141437275,0.21351012519112697,232,-23.913504892806316,-0.10307545212416515,True,0.7526501015158391,True
6h,20,100,20,2.0,1516,0.050014992020964266,75.82272790378182,0.47757255936675463,1.1236777773452207,0,0.0,,60,-8.642977091591217,-0.14404961819318693,148,-18.921091398823734,-0.1278452121542144,165,59.67099862630202,0.36164241591698193,270,19.60568593136653,0.07261365159765382,483,19.16738962785075,0.039684036496585404,292,24.743564363543427,0.08473823412172407,98,-19.80084215486596,-0.20204940974353022,True,0.32633439929703834,False
2h,20,100,10,2.0,5372,0.048878087198442534,262.5730844300333,0.48994787788533134,1.1544703308211541,6,3.8511019801744144,0.6418503300290691,248,12.434948786650837,0.05014092252681789,650,-51.89958709513793,-0.07984551860790451,652,44.123345109103866,0.0676738421918771,1140,4.559177516391838,0.003999278523150735,1361,127.47033763748887,0.09365932229058697,1010,153.87142254437487,0.15234794311324243,305,-31.83766204901349,-0.10438577720988029,True,0.5860136916865761,True
2h,10,200,20,3.0,5844,0.048589381356376665,283.95634464666523,0.5010266940451745,1.1585419851838554,2,-0.0700448205315223,-0.03502241026576115,281,-0.803301231459173,-0.0028587232436269503,747,-86.48668057696685,-0.11577868885805469,643,159.88801750356825,0.24865943624194128,1249,-67.40503468117612,-0.05396720150614581,1504,114.2382196151188,0.07595626304196729,1092,211.13471207327115,0.193346805927904,326,-46.539543235159314,-0.1427593350771758,True,0.7435463797647908,True
6h,10,50,10,3.0,2502,0.048495461237560794,121.3356440163771,0.5391686650679457,1.238134235803468,1,0.17110847130629667,0.17110847130629667,85,-3.511577692496489,-0.04131267873525281,214,-25.051035996774015,-0.11706091587277577,370,83.76177396977755,0.22638317289129067,471,15.026271058720631,0.03190291095269773,618,19.642412165132047,0.031783838454906226,580,34.49813835836129,0.05947954889372636,163,-3.201446317650215,-0.019640774954909294,True,0.2843199015262568,False
6h,20,100,30,3.0,1469,0.04717706527806991,69.3031088934847,0.5200816882232812,1.1397080040396421,0,0.0,,59,-19.851678766115892,-0.33646913162908293,145,-19.096732463916062,-0.13170160319942112,164,39.035280477442946,0.23802000291123748,265,9.707202649496507,0.03663095339432644,471,13.685352115142775,0.02905594928905048,271,53.912270138488324,0.19893826619368385,94,-8.08858525705389,-0.08604877933036052,True,0.7779199374929731,True
6h,30,200,10,3.0,986,0.04678719874643711,46.13217796398699,0.5172413793103449,1.2363385885707958,0,0.0,,44,-2.9623752706685362,-0.06732671069701218,122,-1.3960511068762222,-0.011443041859641167,84,12.298219657854373,0.14640737687921873,158,26.963694998845472,0.1706562974610473,352,31.172687017894667,0.08855876993720076,187,-17.945717271131457,-0.09596640251941956,39,-1.9982800619313221,-0.05123795030593133,True,-0.389006503988187,False
4h,20,100,10,2.0,2432,0.04615490568057972,112.24873061516988,0.506578947368421,1.1523219936245102,1,-1.0,-1.0,112,-9.626062404342584,-0.08594698575305879,294,-48.459351137986715,-0.1648277249591385,282,109.43699717374301,0.38807445806291846,467,-23.199189988886257,-0.04967706635735815,627,52.851777021715094,0.08429310529779122,507,39.40234710970103,0.07771666096587974,142,-7.157787158773707,-0.05040695182235005,True,0.3510271064426273,False
