tf,lookback_n,hold_bars,atr_mult,n,avg_r,total_r,win_rate,pf,y2019_n,y2019_total,y2019_avg,y2020_n,y2020_total,y2020_avg,y2021_n,y2021_total,y2021_avg,y2022_n,y2022_total,y2022_avg,y2023_n,y2023_total,y2023_avg,y2024_n,y2024_total,y2024_avg,y2025_n,y2025_total,y2025_avg,y2026_n,y2026_total,y2026_avg,y2022_positive,r2025_share,flag_2025_conc
8h,20,15,3.0,1981,-0.014441689919055015,-28.608987729647986,0.5063099444724887,0.9594722321374742,1,0.5259303076910691,0.5259303076910691,48,0.19832743011672394,0.004131821460765082,116,-26.791827171668384,-0.23096402734196883,366,41.251397870027894,0.112708737349803,356,-36.60189605585576,-0.10281431476363978,450,-54.28342882014665,-0.12062984182254811,480,43.27440472966515,0.09015500985346907,164,3.818103980521975,0.023281121832451068,True,,False
4h,20,5,2.0,4050,-0.016928572248819787,-68.56071760772014,0.5032098765432099,0.9371108304341821,3,0.7167567165530848,0.23891890551769493,118,-19.64029841734898,-0.16644320692668627,329,-16.257446783428016,-0.049414731864522846,596,52.94586568879588,0.08883534511542933,678,-49.64076430119506,-0.07321646652093668,995,-77.65865809818436,-0.07804890261124056,1043,31.126509191429907,0.029843249464458203,288,9.847318395657418,0.03419207776269936,True,,False
6h,10,5,3.0,4709,-0.01757556810238109,-82.76335019411255,0.504990443830962,0.9027624008849461,3,1.0560459661998882,0.3520153220666294,114,-4.137499310201165,-0.036293853598255835,323,-9.423334648443298,-0.02917441067629504,810,5.167116370387099,0.0063791560128235785,792,-13.077812516262291,-0.016512389540735216,1021,-34.75294852891875,-0.03403814743282933,1264,-22.263417131538645,-0.01761346292052108,382,-5.331500395335382,-0.013956807317631891,True,,False
1d,5,5,2.0,2330,-0.01923082344862853,-44.80781863530448,0.5175965665236052,0.9285430807032782,0,0.0,,3,-0.7129424594436826,-0.23764748648122755,50,-9.731466924594741,-0.19462933849189482,414,7.917021038798704,0.019123239224151458,502,-88.05988115925452,-0.17541808995867433,525,-22.48401834518491,-0.04282670160987602,653,50.83793665499658,0.07785288921132708,183,17.42553255937809,0.09522148939550869,True,,False
8h,20,20,2.0,2062,-0.01924357104677825,-39.68024349845675,0.41561590688651795,0.9636365371533271,1,0.3346195121395902,0.3346195121395902,52,2.438828686329782,0.04690055166018811,120,-46.49418650724594,-0.3874515542270495,382,43.05168172685753,0.11270073750486265,360,-52.28096351681221,-0.14522489865781169,474,-50.120115668011884,-0.1057386406498141,500,60.36570122429758,0.12073140244859516,173,3.0241910439888082,0.01748087308664051,True,,False
1d,10,5,3.0,1425,-0.01963188613654162,-27.975437744571806,0.5263157894736842,0.9010428151689994,0,0.0,,2,-0.7503559322148893,-0.37517796610744464,34,-3.926560909262823,-0.11548708556655363,240,-1.2763384893200902,-0.005318077038833709,314,-51.3715376899126,-0.16360362321628216,306,-9.867959389263714,-0.03224823329824743,403,30.923646125685003,0.07673361321509926,126,8.293668539717308,0.0658227661882326,False,,False
8h,15,10,2.0,2719,-0.019944692155048755,-54.22961796957757,0.4770136079440971,0.9498219862899533,1,0.923453468881724,0.923453468881724,69,-14.501992044604622,-0.21017379774789308,158,-43.22696438329261,-0.27358838217273806,493,27.854716685640447,0.056500439524625655,495,-44.53052132287668,-0.08996064913712461,635,-25.80403994231726,-0.04063628337372797,642,63.43360562415351,0.09880623928995873,226,-18.37787605516209,-0.08131803564231013,True,,False
8h,5,5,2.0,6146,-0.023061913308780612,-141.73851919576563,0.49951187764399607,0.9109774792823527,1,0.7102341947544978,0.7102341947544978,137,-19.57554420208149,-0.1428871839567992,416,-39.37184926192259,-0.09464386841808316,1030,31.03251841243238,0.030128658652846974,1081,-83.29067293342713,-0.07704965118725914,1391,-50.44248590600613,-0.03626346937886853,1564,52.55058426354289,0.033600117815564504,526,-33.351303763058034,-0.06340552046208751,True,,False
6h,15,5,3.0,3467,-0.023704429035702704,-82.18325546678128,0.5082203634265936,0.8738862154594829,3,1.0560459661998882,0.3520153220666294,78,-2.1692931785298253,-0.027811451006792633,212,-18.819623614669666,-0.0887718095031588,629,9.066403807250154,0.014413996513911214,598,0.6330377203301811,0.0010585915055688648,753,-36.75810973184935,-0.0488155507727083,898,-26.875936519897913,-0.029928659821712597,296,-8.315779915614748,-0.02809385106626604,True,,False
8h,20,20,3.0,1943,-0.02447711260377853,-47.55902978914168,0.489963973237262,0.9383965225013798,1,0.223079674759727,0.223079674759727,46,2.9539103287169604,0.06421544192862957,115,-32.764618938182,-0.28490972989723473,360,31.024708040440768,0.08617974455677992,344,-38.5135792437533,-0.11195807919695726,441,-60.230125676173955,-0.13657624869880716,474,45.20350612882968,0.09536604668529468,162,4.544089896220434,0.028049937630990337,True,,False
1d,10,10,2.0,1357,-0.025162085939326107,-34.14495061966553,0.501105379513633,0.9388464574388927,0,0.0,,2,-2.0,-1.0,33,-10.964608519727317,-0.3322608642341611,224,-0.9075641645288552,-0.004051625734503818,301,-89.43253220882923,-0.29711804720541274,289,11.089880696977842,0.038373289608919864,393,58.74826367470288,0.14948667601705568,115,-0.6783900982608504,-0.0058990443327030465,False,,False
4h,20,10,2.0,3826,-0.025256788084150963,-96.63247120996158,0.48039728175640356,0.9340337705529702,3,2.784152162493087,0.928050720831029,113,-20.127684630161585,-0.17812110292178393,309,-41.64820561645418,-0.13478383694645366,568,66.64612746134593,0.11733473144603156,645,-61.44717821636319,-0.09526694297110572,920,-77.37168055109134,-0.08409965277292537,992,46.34004892903627,0.04671375900104463,276,-11.808050748766554,-0.04278279256799476,True,,False
6h,20,10,3.0,2522,-0.0265714512850473,-67.0132001408893,0.5134813639968279,0.9067727777117351,2,0.11650141098611205,0.058250705493056026,57,-4.394647062597749,-0.07709907127364472,141,-14.839206411875102,-0.10524259866578087,472,-32.64652057289974,-0.06916635714597402,440,-7.18671602316488,-0.01633344550719291,552,-49.582567297152366,-0.08982349148034849,634,33.944612721159146,0.05354039861381569,224,7.575343094655266,0.03381849595828244,False,,False
8h,10,5,3.0,3870,-0.029176788515517,-112.91417155505079,0.4909560723514212,0.838676209333886,1,0.47348946316966567,0.47348946316966567,86,-1.9319767300772217,-0.022464845698572346,247,-26.66844418345697,-0.10796940964962336,674,15.12527954694108,0.022441067577063916,684,-39.93260329710739,-0.05838099897237923,873,-33.261497721802364,-0.03810022648545517,989,-9.482128318842133,-0.0095875918289607,316,-17.23629031387545,-0.05454522251226408,True,,False
6h,20,5,3.0,2711,-0.029730436489483442,-80.59921332298961,0.5016599040944301,0.8473338050427058,2,0.48650433386976477,0.24325216693488239,63,1.3902337324695564,0.02206720210269137,146,-11.468211169621991,-0.07854939157275337,520,-0.2402282587845237,-0.00046197742073946863,467,8.484321379822317,0.0181677117340949,594,-41.87781563756387,-0.0705013731272119,680,-31.924786940608037,-0.04694821608912947,239,-5.449230762572831,-0.022800128713693853,False,,False
6h,10,5,2.0,4762,-0.03185301201052458,-151.68404319411806,0.49664006719865605,0.8834705248890357,3,1.5840689492998317,0.5280229830999439,116,-9.596256910432864,-0.08272635267614538,327,-16.365907891634606,-0.05004864798665017,816,-3.9081891250249665,-0.00478944745713844,799,-35.111360862447924,-0.04394413124211254,1032,-57.08576581793948,-0.05531566455226694,1279,-20.676126330542054,-0.016165853268602075,390,-10.524505205395984,-0.026985910783066627,False,,False
1d,15,5,3.0,978,-0.03239020503387232,-31.677620523127132,0.5,0.851296400114671,0,0.0,,2,-0.7503559322148893,-0.37517796610744464,24,-3.991339242723882,-0.16630580178016174,179,5.036162580739179,0.02813498648457642,218,-40.65280735541469,-0.18648076768538846,206,-0.672963296701141,-0.0032668121199084512,248,3.1707122036407576,0.012785129853390151,101,6.182970519547532,0.06121752989651022,True,,False
1d,10,5,2.0,1440,-0.03380458834843102,-48.67860722174066,0.5159722222222223,0.8876154922696418,0,0.0,,2,-0.6255338983223341,-0.31276694916116704,34,-8.217213965083259,-0.2416827636789194,243,-1.6256930671165444,-0.006690094926405533,317,-71.0691481954278,-0.2241928965155451,312,-8.937384019606068,-0.0286454616013015,406,29.864283672953036,0.07355734894816018,126,11.932082250862315,0.09469906548303425,False,,False
6h,20,10,2.0,2620,-0.0376389295071396,-98.61399530870577,0.4778625954198473,0.9083643338584553,2,0.1747521164791676,0.0873760582395838,61,-9.225137947082978,-0.15123176962431112,145,-12.609926917919617,-0.08696501322703185,493,-57.859172265731445,-0.11736140419012464,454,-15.515767503321113,-0.03417569934652227,570,-55.95561598304303,-0.09816774733867198,662,52.67797728181016,0.0795739838093809,233,-0.30110408989692505,-0.0012922922313172748,False,,False
1d,20,15,3.0,671,-0.037721980932777115,-25.311449205893446,0.5305514157973175,0.901996564375918,0,0.0,,2,-1.299520654549709,-0.6497603272748546,15,-3.8685458138383035,-0.2579030542558869,124,17.953868448160005,0.14478926167870973,157,-62.006348919553155,-0.3949448975767717,148,26.468411057868998,0.1788406152558716,153,-13.503629236130667,-0.08825901461523313,72,10.944315912149392,0.15200438766874155,True,,False
8h,20,10,3.0,2042,-0.042037669422867484,-85.8409209614954,0.4960822722820764,0.857781448906889,1,0.6156356459211499,0.6156356459211499,50,1.2820223231093357,0.025640446462186713,119,-26.88703609386076,-0.22594147978034254,379,9.812662020765742,0.025890928814685337,362,-28.160609952153518,-0.07779174019931911,464,-56.91294434448994,-0.12265720763898694,498,25.70045310193329,0.051607335546050785,169,-11.291103662720705,-0.06681126427645387,True,,False
6h,15,5,2.0,3511,-0.042732776094762726,-150.03477686871193,0.4987183138706921,0.8502513176417085,3,1.5840689492998317,0.5280229830999439,81,-6.851335819861497,-0.08458439283779626,215,-27.35257827631633,-0.12722129430844803,633,4.005965038223118,0.006328538764965431,605,-15.712771445337882,-0.02597152305014526,762,-59.507620360677564,-0.07809398997464247,909,-30.795382657461403,-0.03387830875408295,303,-15.405122296580194,-0.05084198777749239,True,,False
1d,20,20,3.0,661,-0.04612361948714772,-30.487712481004642,0.5037821482602118,0.8937241047805045,0,0.0,,2,-0.7469611907073512,-0.3734805953536756,15,-4.01661386325587,-0.2677742575503913,122,14.024673313026163,0.114956338631362,155,-65.30234999415086,-0.42130548383323135,147,9.976063530138992,0.06786437775604756,148,2.2023453013855656,0.014880711495848416,72,13.375130422558717,0.18576570031331552,True,,False
1d,15,10,3.0,907,-0.0470916555496112,-42.71213158349736,0.5093715545755237,0.8471553758549291,0,0.0,,2,-1.5447254449788081,-0.7723627224894041,21,-6.62349962658814,-0.31540474412324476,166,12.939642149343625,0.07794965150207003,195,-52.85823826907386,-0.2710678885593531,190,11.413173366271982,0.06006933350669464,240,-10.761623015473223,-0.0448400958978051,93,4.723139257001066,0.05078644362366738,True,,False
8h,15,5,3.0,2847,-0.04978566215440276,-141.73978015358466,0.4773445732349842,0.752082129761416,1,0.47348946316966567,0.47348946316966567,70,-5.018908197960385,-0.07169868854229121,158,-23.071277283468735,-0.14602074230043502,512,-0.3462002512242286,-0.0006761723656723215,515,-42.702269157959115,-0.08291702749118275,670,-27.543520493553295,-0.041109732079930295,686,-27.471088347351102,-0.04004531829059928,235,-16.060005885237473,-0.0683404505754786,False,,False
8h,10,5,2.0,3902,-0.050512572286127475,-197.1000570604694,0.4848795489492568,0.8165099009992389,1,0.7102341947544978,0.7102341947544978,88,-7.778179174042898,-0.08838839970503293,251,-39.57029702779865,-0.15765058576812213,683,10.69763394503415,0.015662714414398465,685,-61.53181969809769,-0.08982747401182145,880,-52.383123538957186,-0.059526276748814985,993,-13.736757330399861,-0.01383359247774407,321,-33.50774843096175,-0.10438550913072195,True,,False
6h,20,5,2.0,2753,-0.051631769294714344,-142.1422608683486,0.4911006175081729,0.8252740019627438,2,0.7297565008046474,0.3648782504023237,66,-1.6858379508210517,-0.025542999254864418,149,-14.92268025025545,-0.10015221644466744,524,-8.64127925133597,-0.016490990937664065,472,-0.4722922006992807,-0.001000619069278137,603,-65.66845507182703,-0.10890291056687733,692,-38.66238159834357,-0.05587049363922481,245,-12.819091045870882,-0.05232282059539136,False,,False
1d,20,10,3.0,685,-0.05379551491475607,-36.84992771660791,0.5182481751824818,0.832061266195589,0,0.0,,2,-1.5447254449788081,-0.7723627224894041,16,-4.356318593249323,-0.2722699120780827,126,4.748486996339608,0.037686404732854034,160,-52.33188021823665,-0.32707425136397905,151,8.56098382976542,0.056695257150764365,156,-2.0657093871252283,-0.013241726840546336,74,10.139235100877071,0.13701669055239285,True,,False
1d,15,5,2.0,989,-0.05399779356828261,-53.403817839031504,0.4883720930232558,0.8370809030120407,0,0.0,,2,-0.6255338983223341,-0.31276694916116704,24,-7.612477705055598,-0.31718657104398323,181,4.597405705425386,0.025400031521687214,221,-54.1817234330008,-0.2451661693800941,211,1.1485709457404183,0.005443464197821888,249,-7.524642064985382,-0.030219446044117998,101,10.794582611166792,0.10687705555610685,True,,False
8h,20,10,2.0,2120,-0.0578854102310224,-122.71706968976748,0.46226415094339623,0.8622789202617501,1,0.923453468881724,0.923453468881724,53,-3.7998574915603704,-0.07169542436906359,123,-40.5704437150935,-0.32984100581376824,393,3.79462179861365,0.009655526205123792,373,-33.16241907504845,-0.0889072897454382,487,-65.94692043660763,-0.13541462101972818,513,32.865688365825676,0.06406566932909488,177,-16.821192604778574,-0.09503498646767555,True,,False
8h,20,5,3.0,2223,-0.06204414798143657,-137.9241409627335,0.46243814664867294,0.7069407247083838,1,0.47348946316966567,0.47348946316966567,54,-0.9261674330692594,-0.017151248760541842,124,-17.381514405598068,-0.14017350327095215,408,-10.361591978987938,-0.025396058772029263,387,-37.15557257319011,-0.09600923145527161,512,-38.4996715050882,-0.0751946709083754,552,-20.120521562176144,-0.036450220221333596,185,-13.952590967793459,-0.0754194106367214,False,,False
1d,20,5,3.0,739,-0.07103938723191197,-52.498107164382944,0.4654939106901218,0.7038637296119251,0,0.0,,2,-0.7503559322148893,-0.37517796610744464,18,-2.488785045025732,-0.1382658358347629,134,-6.351435909054736,-0.04739877544070698,182,-41.52023005064105,-0.22813313214637937,162,-8.258202075825116,-0.05097655602361183,162,-4.135291285732016,-0.025526489418098867,79,11.00619313411059,0.13931890043177964,False,,False
1d,20,20,2.0,705,-0.07388081450870201,-52.08597422863492,0.4156028368794326,0.8683277820239413,0,0.0,,2,-2.0,-1.0,17,-5.1165866884476525,-0.3009756875557443,128,8.834738326080771,0.06902139317250602,169,-80.82151984889808,-0.47823384525975193,157,8.630371600850445,0.054970519750639775,158,1.6989286647186432,0.010752713067839514,74,16.68809371706096,0.2255147799602832,True,,False
8h,15,5,2.0,2875,-0.07761226921226758,-223.13527398526927,0.46991304347826085,0.742607579094179,1,0.7102341947544978,0.7102341947544978,72,-11.029597749346188,-0.15318885762980816,163,-34.47181060161219,-0.21148350062338767,520,-10.571933606079014,-0.020330641550151952,515,-60.07587351177221,-0.11665218157625672,677,-43.542591121268075,-0.06431697359123792,688,-34.734458040884434,-0.05048613087337854,239,-29.419243549061648,-0.12309306924293577,False,,False
1d,20,15,2.0,709,-0.09122327140909309,-64.677299429047,0.43582510578279265,0.8284303028129152,0,0.0,,2,-2.0,-1.0,17,-4.364779505673701,-0.25675173562786474,128,7.698236391405678,0.06014247180785686,171,-83.44840674619553,-0.4880023786327224,158,25.795707102673223,0.1632639690042609,159,-19.226168946638058,-0.12091930155118276,74,10.868112275381398,0.14686638209974862,True,,False
1d,20,5,2.0,750,-0.09426591881665063,-70.69943911248797,0.456,0.7290640072206279,0,0.0,,2,-0.6255338983223341,-0.31276694916116704,18,-4.47766213217955,-0.2487590073433083,136,-7.89246769974373,-0.05803285073340978,185,-53.353576778185165,-0.2883977123145144,167,-7.5386152597631915,-0.045141408741096956,163,-13.923842694185893,-0.08542234781709138,79,17.1122593498919,0.2166108778467329,False,,False
8h,20,5,2.0,2249,-0.09506502354300944,-213.80123794822825,0.45575811471765226,0.7001445147358505,1,0.7102341947544978,0.7102341947544978,55,-4.306036242526283,-0.07829156804593242,127,-28.11340450288991,-0.22136538978653472,416,-20.97257504458362,-0.05041484385717217,387,-51.37441950879263,-0.1327504380072161,520,-58.42602970118033,-0.11235774942534679,554,-26.145625479434976,-0.04719426981847469,189,-25.17338166357503,-0.13319249557447105,False,,False
1d,15,10,2.0,942,-0.0956764657105197,-90.12723069930956,0.4543524416135881,0.7885047128593055,0,0.0,,2,-2.0,-1.0,23,-9.68721021528508,-0.4211830528384818,171,4.137981114162812,0.024198719965864396,208,-75.79387659907678,-0.3643936374955615,199,7.0880169005933595,0.03561817537986613,243,-16.166096665546398,-0.06652714677179587,96,2.2939547658425203,0.02389536214419292,True,,False
1d,20,10,2.0,712,-0.11275478444053934,-80.28140652166401,0.45365168539325845,0.7598659014482676,0,0.0,,2,-2.0,-1.0,17,-6.427350857804945,-0.3780794622238203,128,-6.305088246619043,-0.04925850192671127,173,-78.43167828092643,-0.4533623022018869,158,4.78147285923522,0.030262486450855823,159,-4.621641643811993,-0.02906692857743392,75,12.722879648263184,0.1696383953101758,False,,False
