symbol,entry_ts,r,funding,year,tf,level
CKBUSDT,1689350400000,0.7405739334052703,0.00021601,2023,8h,2
COMPUSDT,1630339200000,-1.0,0.00031493,2021,8h,2
COMPUSDT,1634803200000,-1.0,0.00081747,2021,8h,2
COMPUSDT,1635264000000,0.34722726308120727,0.0009952,2021,8h,2
COMPUSDT,1636185600000,0.10442171113629582,0.00048893,2021,8h,2
COMPUSDT,1637049600000,0.1810520393822888,0.00022067,2021,8h,2
COMPUSDT,1637913600000,-1.0,0.00029429,2021,8h,2
COMPUSDT,1638547200000,1.2511024656544885,0.00020233,2021,8h,2
COTIUSDT,1685260800000,-1.0,0.000474,2023,8h,2
COTIUSDT,1687968000000,-1.0,0.00022197,2023,8h,2
COTIUSDT,1691452800000,0.06870559996322893,0.00054553,2023,8h,2
COTIUSDT,1691942400000,4.772927898349658,0.00029134,2023,8h,2
CRVUSDT,1608220800000,1.1316357738562044,0.00084052,2020,8h,2
DASHUSDT,1591833600000,1.3179598334012825,0.0005895,2020,8h,2
DASHUSDT,1635321600000,-1.0,0.00046514,2021,8h,2
DODOXUSDT,1767772800000,1.0899416047999928,0.00042664,2026,8h,2
DODOXUSDT,1768348800000,-1.0,0.00050528,2026,8h,2
DOGEUSDT,1686355200000,-0.0456276362801788,0.0001,2023,8h,2
DUSKUSDT,1731398400000,0.368838576924628,0.00037675,2024,8h,2
DYDXUSDT,1717776000000,0.6241662451457121,0.00022182,2024,8h,2
EDUUSDT,1712649600000,4.3030127253621036,0.00031049,2024,8h,2
EDUUSDT,1731254400000,0.7680387616576693,0.00041367,2024,8h,2
EGLDUSDT,1743609600000,1.6934310456772188,0.0001,2025,8h,2
ENJUSDT,1685952000000,3.9442443596526164,0.0001,2023,8h,2
ETCUSDT,1587801600000,-1.0,0.00021392,2020,8h,2
ETCUSDT,1598832000000,3.4353100154535854,0.00263331,2020,8h,2
ETCUSDT,1599984000000,-0.4569965337403797,0.00062084,2020,8h,2
ETCUSDT,1601136000000,-1.0,0.00035287,2020,8h,2
ETCUSDT,1602000000000,-0.446172980667809,0.00053055,2020,8h,2
ETCUSDT,1603872000000,0.3161597472586124,0.00026175,2020,8h,2
ETCUSDT,1634256000000,0.3834185391932517,0.00027242,2021,8h,2
ETCUSDT,1637913600000,-0.6139466327081394,0.00030619,2021,8h,2
ETHWUSDT,1758240000000,2.357175815964058,0.00021233,2025,8h,2
ETHWUSDT,1759507200000,1.351264523309841,0.00020597,2025,8h,2
FARTCOINUSDT,1758153600000,3.078035323507821,0.00029171,2025,8h,2
FILUSDT,1612166400000,-1.0,0.00065966,2021,8h,2
FILUSDT,1716825600000,0.8280654832302425,0.00020475,2024,8h,2
FILUSDT,1717401600000,-1.0,0.00021292,2024,8h,2
FLOWUSDT,1769328000000,1.2838003474403805,0.00186861,2026,8h,2
FLOWUSDT,1770048000000,0.514435159319361,0.00346053,2026,8h,2
GALAUSDT,1716854400000,0.15844472188621567,0.00021109,2024,8h,2
GASUSDT,1708992000000,-1.0,0.00041028,2024,8h,2
GMTUSDT,1681891200000,1.6801375826991265,0.000247,2023,8h,2
GMTUSDT,1691395200000,-0.3893344831174505,0.0001,2023,8h,2
GMTUSDT,1742803200000,-1.0,0.00028376,2025,8h,2
GMTUSDT,1759824000000,4.765868071303047,0.00020768,2025,8h,2
GMXUSDT,1703289600000,-1.0,0.00045555,2023,8h,2
GMXUSDT,1707955200000,-1.0,0.00040982,2024,8h,2
GOATUSDT,1780387200000,-1.0,0.00012082,2026,8h,2
GRIFFAINUSDT,1753142400000,1.1999959411516417,0.00051734,2025,8h,2
GRIFFAINUSDT,1763683200000,-0.7508886227329686,0.00027881,2025,8h,2
GRIFFAINUSDT,1774339200000,-1.0,0.00030405,2026,8h,2
GTCUSDT,1633708800000,0.6562843229239229,0.0004672,2021,8h,2
GTCUSDT,1681891200000,1.1627323358003525,0.00050225,2023,8h,2
GTCUSDT,1731398400000,-1.0,0.00044518,2024,8h,2
GTCUSDT,1767398400000,-1.0,0.00045194,2026,8h,2
GTCUSDT,1776124800000,-1.0,0.00063664,2026,8h,2
GUSDT,1732435200000,-1.0,0.00027275,2024,8h,2
HIGHUSDT,1704268800000,1.0216910135804949,0.00047984,2024,8h,2
HIGHUSDT,1774598400000,-0.5938878798318573,0.00055583,2026,8h,2
HIGHUSDT,1775952000000,1.5068601742150376,0.00027343,2026,8h,2
ICXUSDT,1638374400000,2.833627400620818,0.00029816,2021,8h,2
ICXUSDT,1717776000000,0.7211691690207768,0.00024656,2024,8h,2
IDUSDT,1690185600000,0.04173890581907779,0.0001,2023,8h,2
IMXUSDT,1663516800000,-0.13029257123238722,0.0001,2022,8h,2
IOSTUSDT,1596326400000,-0.2936106538064623,0.00309104,2020,8h,2
IOSTUSDT,1601049600000,-0.1656240075100705,0.00021647,2020,8h,2
IOSTUSDT,1602518400000,0.9911624657554929,0.00044293,2020,8h,2
IOSTUSDT,1606003200000,-1.0,0.00023299,2020,8h,2
IOSTUSDT,1634803200000,-0.1664582219721965,0.00088079,2021,8h,2
IOSTUSDT,1704268800000,0.7325926625457777,0.00039436,2024,8h,2
IOTAUSDT,1605657600000,-1.0,0.00039292,2020,8h,2
IOTAUSDT,1634803200000,-1.0,0.00130902,2021,8h,2
IOTAUSDT,1635321600000,-1.0,0.00051388,2021,8h,2
IOTXUSDT,1651737600000,1.5409879310843475,0.0001,2022,8h,2
