variant,time,event,open_positions,open_risk_amount,equity,portfolio_heat_pct,reserved_margin,cash
T5_1D_LONG_max10,2026-05-26 00:00:00+00:00,exit,4,113.60213291679523,11432.10942700802,0.9937110350642162,821.0443018652484,10611.065125142772
T5_1D_LONG_max10,2026-05-26 00:00:00+00:00,exit,3,85.08738380851096,11538.721685262008,0.7374073673792653,598.2684920202876,10940.45319324172
T5_1D_LONG_max10,2026-05-26 00:00:00+00:00,exit,2,56.67662424775403,11686.345512247903,0.4849815897395294,371.72356578364304,11314.62194646426
T5_1D_LONG_max10,2026-05-26 00:00:00+00:00,exit,1,28.338312123877014,11696.131294373912,0.24228791051198567,208.08651092691252,11488.044783447
T5_1D_LONG_max10,2026-05-26 00:00:00+00:00,exit,0,0.0,11714.048403186298,0.0,0.0,11714.048403186298
T5_1D_LONG_max3,2024-03-24 00:00:00+00:00,entry,1,25.0,10000.0,0.25,127.85015060240968,9872.14984939759
T5_1D_LONG_max3,2024-03-25 00:00:00+00:00,entry,2,50.0,10000.0,0.5,243.01115374958283,9756.988846250417
T5_1D_LONG_max3,2024-03-25 00:00:00+00:00,entry,3,75.0,10000.0,0.75,385.2459847964478,9614.754015203553
T5_1D_LONG_max3,2024-04-02 00:00:00+00:00,exit,2,50.0,9982.007374407296,0.500901252870181,270.08498164927465,9711.92239275802
T5_1D_LONG_max3,2024-04-08 00:00:00+00:00,entry,3,74.95501843601824,9982.007374407294,0.7509012528701811,457.74760311074397,9524.25977129655
T5_1D_LONG_max3,2024-04-09 00:00:00+00:00,exit,2,49.955018436018236,9968.689724098853,0.5011192024088608,315.512772063879,9653.176952034974
T5_1D_LONG_max3,2024-04-12 00:00:00+00:00,exit,1,24.95501843601824,9980.866681930178,0.2500285719796053,187.66262146146934,9793.204060468708
T5_1D_LONG_max3,2024-04-12 00:00:00+00:00,exit,0,0.0,9955.41256312544,0.0,0.0,9955.41256312544
T5_1D_LONG_max3,2024-04-23 00:00:00+00:00,entry,1,24.8885314078136,9955.41256312544,0.25,143.31864322783585,9812.093919897603
T5_1D_LONG_max3,2024-04-24 00:00:00+00:00,exit,0,0.0,9930.02626108947,0.0,0.0,9930.02626108947
T5_1D_LONG_max3,2024-05-04 00:00:00+00:00,entry,1,24.825065652723676,9930.02626108947,0.25,110.29525874551975,9819.73100234395
T5_1D_LONG_max3,2024-05-05 00:00:00+00:00,entry,2,49.65013130544735,9930.02626108947,0.5,238.8853863020522,9691.140874787417
T5_1D_LONG_max3,2024-05-09 00:00:00+00:00,entry,3,74.47519695817103,9930.02626108947,0.7500000000000001,743.9628390338781,9186.063422055591
T5_1D_LONG_max3,2024-05-19 00:00:00+00:00,exit,2,49.65013130544735,9909.398701240432,0.5010408078467191,238.8853863020522,9670.51331493838
T5_1D_LONG_max3,2024-05-20 00:00:00+00:00,entry,3,74.42362805854843,9909.398701240432,0.7510408078467191,481.6359390215366,9427.762762218896
T5_1D_LONG_max3,2024-06-07 00:00:00+00:00,exit,2,49.59856240582476,9963.095718065315,0.49782280336714524,371.3406802760169,9591.755037789299
T5_1D_LONG_max3,2024-06-07 00:00:00+00:00,exit,1,24.825065652723676,9961.139237969031,0.2492191411008249,128.59012755653248,9832.5491104125
T5_1D_LONG_max3,2024-06-10 00:00:00+00:00,exit,0,0.0,9935.817671003253,0.0,0.0,9935.817671003253
T5_1D_LONG_max3,2024-06-12 00:00:00+00:00,entry,1,24.839544177508134,9935.817671003253,0.25,137.97082856838915,9797.846842434865
T5_1D_LONG_max3,2024-06-15 00:00:00+00:00,exit,0,0.0,9910.481335942195,0.0,0.0,9910.481335942195
T5_1D_LONG_max3,2024-06-16 00:00:00+00:00,entry,1,24.77620333985549,9910.481335942195,0.25,137.07222487461578,9773.40911106758
T5_1D_LONG_max3,2024-06-18 00:00:00+00:00,exit,0,0.0,9885.209608535542,0.0,0.0,9885.209608535542
T5_1D_LONG_max3,2024-06-21 00:00:00+00:00,entry,1,24.713024021338857,9885.209608535542,0.25,655.5717179147625,9229.63789062078
T5_1D_LONG_max3,2024-07-01 00:00:00+00:00,entry,2,49.426048042677714,9885.209608535542,0.5,858.9909631115727,9026.218645423969
T5_1D_LONG_max3,2024-07-03 00:00:00+00:00,exit,1,24.713024021338857,9860.002324033776,0.25063912978094144,655.5717179147625,9204.430606119013
T5_1D_LONG_max3,2024-07-13 00:00:00+00:00,entry,2,49.3630298314233,9860.002324033776,0.5006391297809414,811.3088921815098,9048.693431852265
T5_1D_LONG_max3,2024-07-14 00:00:00+00:00,entry,3,74.01303564150774,9860.002324033776,0.7506391297809415,996.2598597996794,8863.742464234096
T5_1D_LONG_max3,2024-07-22 00:00:00+00:00,exit,2,49.30001162016888,9942.300254979304,0.49586122281389006,340.68814188491683,9601.612113094387
T5_1D_LONG_max3,2024-07-24 00:00:00+00:00,exit,1,24.65000581008444,9917.157249053018,0.24855919081487038,155.73717426674725,9761.42007478627
T5_1D_LONG_max3,2024-07-26 00:00:00+00:00,entry,2,49.442898932716986,9917.157249053018,0.4985591908148704,294.12224644381627,9623.035002609202
T5_1D_LONG_max3,2024-07-28 00:00:00+00:00,entry,3,74.23579205534953,9917.157249053018,0.7485591908148704,508.5774642753984,9408.57978477762
T5_1D_LONG_max3,2024-08-02 00:00:00+00:00,exit,2,49.442898932716986,9891.868498067934,0.4998337669205177,370.19239209832944,9521.676105969604
T5_1D_LONG_max3,2024-08-03 00:00:00+00:00,exit,1,24.65000581008444,9866.579747082847,0.2498333408532218,155.73717426674725,9710.8425728161
T5_1D_LONG_max3,2024-08-12 00:00:00+00:00,entry,2,49.31645517779156,9866.579747082847,0.49983334085322184,285.46625364130824,9581.113493441539
T5_1D_LONG_max3,2024-08-16 00:00:00+00:00,exit,1,24.65000581008444,9841.419968727785,0.25047204456686734,155.73717426674725,9685.682794461038
T5_1D_LONG_max3,2024-08-19 00:00:00+00:00,entry,2,49.2535557319039,9841.419968727785,0.5004720445668673,725.31219601344,9116.107772714346
T5_1D_LONG_max3,2024-08-19 00:00:00+00:00,entry,3,73.85710565372337,9841.419968727785,0.7504720445668673,899.4834221894436,8941.936546538342
T5_1D_LONG_max3,2024-08-26 00:00:00+00:00,exit,2,49.20709984363893,9905.095105786115,0.49678573822975547,743.7462479226963,9161.348857863419
T5_1D_LONG_max3,2024-09-04 00:00:00+00:00,exit,1,24.603549921819464,9941.3094857103,0.2474880191305256,174.17122617600353,9767.138259534297
T5_1D_LONG_max3,2024-09-15 00:00:00+00:00,entry,2,49.456823636095216,9941.3094857103,0.49748801913052554,340.80644593193017,9600.50303977837
T5_1D_LONG_max3,2024-09-18 00:00:00+00:00,entry,3,74.31009735037097,9941.3094857103,0.7474880191305256,669.0270958756167,9272.282389834683
T5_1D_LONG_max3,2024-10-01 00:00:00+00:00,exit,2,49.7065474285515,9980.1725622452,0.49805298574285595,494.8558696996132,9485.316692545586
T5_1D_LONG_max3,2024-10-01 00:00:00+00:00,exit,1,24.85327371427575,9974.604391248022,0.24916550811862437,166.63521975592667,9807.969171492095
T5_1D_LONG_max3,2024-10-04 00:00:00+00:00,entry,2,49.789784692395806,9974.604391248022,0.49916550811862437,319.371349496912,9655.23304175111
T5_1D_LONG_max3,2024-10-10 00:00:00+00:00,entry,3,74.72629567051587,9974.604391248022,0.7491655081186244,520.6559810714693,9453.948410176552
T5_1D_LONG_max3,2024-10-25 00:00:00+00:00,exit,2,49.87302195624011,10088.65593632693,0.49434753520197694,354.02076131554264,9734.635175011386
T5_1D_LONG_max3,2024-10-25 00:00:00+00:00,exit,1,24.936510978120054,10085.639577595153,0.24724769099934446,201.28463157455732,9884.354946020596
T5_1D_LONG_max3,2024-11-03 00:00:00+00:00,exit,0,0.0,10060.20433639747,0.0,0.0,10060.20433639747
T5_1D_LONG_max3,2024-11-06 00:00:00+00:00,entry,1,25.150510840993675,10060.20433639747,0.25,189.08289023941572,9871.121446158055
T5_1D_LONG_max3,2024-11-06 00:00:00+00:00,entry,2,50.30102168198735,10060.20433639747,0.5,318.4588231248663,9741.745513272605
T5_1D_LONG_max3,2024-11-06 00:00:00+00:00,entry,3,75.45153252298103,10060.20433639747,0.7500000000000001,466.0270138051717,9594.177322592299
T5_1D_LONG_max3,2024-11-15 00:00:00+00:00,exit,2,50.30102168198735,10034.550815339657,0.5012782595618828,276.94412356575594,9757.6066917739
T5_1D_LONG_max3,2024-11-15 00:00:00+00:00,entry,3,75.38739872033649,10034.550815339657,0.7512782595618828,416.08580938681905,9618.465005952838
T5_1D_LONG_max3,2024-11-20 00:00:00+00:00,exit,2,50.23688787934282,10042.093837192731,0.5002630795310966,286.7098765013685,9755.383960691363
T5_1D_LONG_max3,2024-11-21 00:00:00+00:00,entry,3,75.34212247232465,10042.093837192731,0.7502630795310965,410.55433736355235,9631.53949982918
T5_1D_LONG_max3,2024-12-09 00:00:00+00:00,exit,2,50.19161163133097,10016.440316134918,0.5010923047230675,262.98614668324694,9753.454169451672
T5_1D_LONG_max3,2024-12-09 00:00:00+00:00,exit,1,25.10523459298183,10071.980947697302,0.2492581620572018,123.84446086218385,9948.13648683512
T5_1D_LONG_max3,2024-12-12 00:00:00+00:00,entry,2,50.28518696222508,10071.980947697304,0.4992581620572017,228.54143049193024,9843.439517205374
T5_1D_LONG_max3,2024-12-12 00:00:00+00:00,entry,3,75.46513933146835,10071.980947697304,0.7492581620572017,356.8623110882961,9715.118636609008
T5_1D_LONG_max3,2024-12-19 00:00:00+00:00,exit,2,50.35990473848652,10071.701556229858,0.5000138701224359,233.01785022611227,9838.683706003747
T5_1D_LONG_max3,2024-12-19 00:00:00+00:00,exit,1,25.17995236924326,10046.018004813232,0.250646100347213,128.3208805963659,9917.697124216866
T5_1D_LONG_max3,2024-12-20 00:00:00+00:00,exit,0,0.0,10020.334453396603,0.0,0.0,10020.334453396603
T5_1D_LONG_max3,2024-12-24 00:00:00+00:00,entry,1,25.050836133491508,10020.334453396603,0.25,111.3344236083758,9909.000029788227
T5_1D_LONG_max3,2024-12-31 00:00:00+00:00,exit,0,0.0,10113.403823967521,0.0,0.0,10113.403823967521
T5_1D_LONG_max3,2025-01-03 00:00:00+00:00,entry,1,25.2835095599188,10113.403823967521,0.25,161.4909248323153,9951.912899135206
T5_1D_LONG_max3,2025-01-11 00:00:00+00:00,entry,2,50.5670191198376,10113.403823967521,0.5,371.35057054808465,9742.053253419437
T5_1D_LONG_max3,2025-01-16 00:00:00+00:00,entry,3,75.85052867975641,10113.403823967523,0.7499999999999999,522.3606396647679,9591.043184302755
T5_1D_LONG_max3,2025-01-23 00:00:00+00:00,exit,2,50.5670191198376,10087.614644216404,0.5012782595618828,360.8697148324526,9726.744929383953
T5_1D_LONG_max3,2025-01-27 00:00:00+00:00,exit,1,25.2835095599188,10061.825464465288,0.2512815358327469,209.85964571576935,9851.965818749519
T5_1D_LONG_max3,2025-02-02 00:00:00+00:00,exit,0,0.0,10061.613030854038,0.0,0.0,10061.613030854038
T5_1D_LONG_max3,2025-03-01 00:00:00+00:00,entry,1,25.154032577135094,10061.613030854038,0.25,152.21434446825518,9909.398686385783
T5_1D_LONG_max3,2025-03-02 00:00:00+00:00,entry,2,50.30806515427019,10061.613030854038,0.5,311.0387812681744,9750.574249585863
T5_1D_LONG_max3,2025-03-02 00:00:00+00:00,entry,3,75.46209773140528,10061.613030854038,0.75,474.32970156163907,9587.283329292399
T5_1D_LONG_max3,2025-03-03 00:00:00+00:00,exit,2,50.30806515427019,10035.955917625359,0.5012782595618829,315.5052647617199,9720.45065286364
T5_1D_LONG_max3,2025-03-03 00:00:00+00:00,exit,1,25.154032577135094,10010.298804396682,0.25128153583274704,152.21434446825518,9858.084459928426
T5_1D_LONG_max3,2025-03-09 00:00:00+00:00,exit,0,0.0,9984.641691168004,0.0,0.0,9984.641691168004
T5_1D_LONG_max3,2025-04-01 00:00:00+00:00,entry,1,24.961604227920013,9984.641691168004,0.25,186.1357056555358,9798.50598551247
T5_1D_LONG_max3,2025-04-07 00:00:00+00:00,exit,0,0.0,9959.180854855527,0.0,0.0,9959.180854855527
T5_1D_LONG_max3,2025-04-12 00:00:00+00:00,entry,1,24.89795213713882,9959.180854855527,0.25,368.65239535814976,9590.528459497378
T5_1D_LONG_max3,2025-04-22 00:00:00+00:00,entry,2,49.79590427427764,9959.180854855527,0.5,842.7581552842257,9116.422699571302
T5_1D_LONG_max3,2025-04-22 00:00:00+00:00,entry,3,74.69385641141646,9959.180854855527,0.7500000000000001,1185.243707286414,8773.937147569113
T5_1D_LONG_max3,2025-05-04 00:00:00+00:00,exit,2,49.79590427427764,9933.784943675644,0.5012782595618829,711.1379473603381,9222.646996315307
T5_1D_LONG_max3,2025-05-07 00:00:00+00:00,entry,3,74.63036663346675,9933.784943675644,0.751278259561883,889.1109351344209,9044.674008541224
T5_1D_LONG_max3,2025-05-30 00:00:00+00:00,exit,2,49.732414496327934,9971.927127752546,0.49872420705842574,546.6253831322325,9425.301744620314
T5_1D_LONG_max3,2025-06-10 00:00:00+00:00,entry,3,74.6622323157093,9971.927127752546,0.7487242070584258,820.4949765488934,9151.432151203653
T5_1D_LONG_max3,2025-06-13 00:00:00+00:00,exit,2,49.827769956520186,9992.440833209243,0.4986546409253759,642.5219887748107,9349.918844434433
T5_1D_LONG_max3,2025-06-13 00:00:00+00:00,exit,1,24.89795213713882,9967.012419033474,0.2498035628970676,368.65239535814976,9598.360023675325
T5_1D_LONG_max3,2025-06-13 00:00:00+00:00,entry,2,49.8154831847225,9967.012419033474,0.49980356289706757,621.9322441198185,9345.080174913655
T5_1D_LONG_max3,2025-06-22 00:00:00+00:00,exit,1,24.917531047583683,9992.739732018243,0.24935634986813637,253.27984876166875,9739.459883256573
T5_1D_LONG_max3,2025-06-24 00:00:00+00:00,entry,2,49.899380377629285,9992.739732018243,0.4993563498681363,419.48499009130296,9573.25474192694
T5_1D_LONG_max3,2025-06-26 00:00:00+00:00,exit,1,24.917531047583683,9967.258245701596,0.24999383414520665,253.27984876166875,9713.978396939927
T5_1D_LONG_max3,2025-07-08 00:00:00+00:00,entry,2,49.835676661837674,9967.258245701596,0.4999938341452067,459.6231815089029,9507.635064192693
T5_1D_LONG_max3,2025-07-08 00:00:00+00:00,entry,3,74.75382227609167,9967.258245701596,0.7499938341452067,675.0686519272268,9292.189593774368
T5_1D_LONG_max3,2025-07-23 00:00:00+00:00,exit,2,49.835676661837674,9964.92180736791,0.5001110658489055,468.72531917999265,9496.196488187918
T5_1D_LONG_max3,2025-07-23 00:00:00+00:00,exit,1,24.917531047583683,9952.739102009598,0.2503585273580866,253.27984876166875,9699.45925324793
T5_1D_LONG_max3,2025-07-29 00:00:00+00:00,entry,2,49.79937880260768,9952.739102009598,0.5003585273580866,626.9017641959485,9325.83733781365
T5_1D_LONG_max3,2025-08-08 00:00:00+00:00,entry,3,74.68122655763167,9952.739102009598,0.7503585273580866,894.544335822424,9058.194766187175
T5_1D_LONG_max3,2025-08-19 00:00:00+00:00,exit,2,49.763695510047995,10011.067090868297,0.4970868245947576,641.2644870607553,9369.802603807542
T5_1D_LONG_max3,2025-08-21 00:00:00+00:00,entry,3,74.79136323721875,10011.067090868297,0.7470868245947577,808.6700274576729,9202.397063410624
T5_1D_LONG_max3,2025-08-25 00:00:00+00:00,exit,2,49.90951548219474,10014.101477929118,0.4983923479524781,435.04811202339295,9579.053365905726
T5_1D_LONG_max3,2025-08-28 00:00:00+00:00,entry,3,74.94476917701753,10014.101477929118,0.7483923479524781,626.8419473138842,9387.259530615234
T5_1D_LONG_max3,2025-09-22 00:00:00+00:00,exit,2,50.062921421993536,10026.258705353353,0.4993180696131776,359.1993756874088,9667.059329665944
T5_1D_LONG_max3,2025-09-22 00:00:00+00:00,exit,1,25.027667727170744,10031.079892365351,0.24950123013394884,167.40554039691753,9863.674351968433
T5_1D_LONG_max3,2025-10-01 00:00:00+00:00,entry,2,50.10536745808412,10031.079892365351,0.4995012301339488,781.9653953510673,9249.114497014283
T5_1D_LONG_max3,2025-10-01 00:00:00+00:00,entry,3,75.1830671889975,10031.079892365351,0.7495012301339489,985.1616866103325,9045.918205755019
T5_1D_LONG_max3,2025-10-10 00:00:00+00:00,exit,2,50.10536745808412,10005.50063863982,0.5007782145811307,370.60183165618275,9634.898806983638
T5_1D_LONG_max3,2025-10-13 00:00:00+00:00,entry,3,75.11911905468367,10005.500638639822,0.7507782145811305,482.3059058758183,9523.194732764003
T5_1D_LONG_max3,2025-10-17 00:00:00+00:00,exit,2,50.10536745808412,9979.98661201129,0.5020584636634725,370.60183165618275,9609.384780355107
T5_1D_LONG_max3,2025-10-30 00:00:00+00:00,exit,1,25.027667727170744,10054.838991196255,0.24891167077945547,167.40554039691753,9887.433450799337
T5_1D_LONG_max3,2025-10-31 00:00:00+00:00,entry,2,50.16476520516138,10054.838991196255,0.4989116707794555,307.718218129667,9747.120773066588
T5_1D_LONG_max3,2025-11-01 00:00:00+00:00,entry,3,75.30186268315202,10054.838991196255,0.7489116707794555,430.0881415726222,9624.750849623633
T5_1D_LONG_max3,2025-11-04 00:00:00+00:00,exit,2,50.16476520516138,10029.199151768706,0.5001871480068729,289.7754638398727,9739.423687928833
T5_1D_LONG_max3,2025-11-04 00:00:00+00:00,entry,3,75.23776308458315,10029.199151768706,0.750187148006873,422.6374843998775,9606.561667368827
T5_1D_LONG_max3,2025-11-05 00:00:00+00:00,exit,2,50.10066560659251,10081.044610978022,0.4969789098248216,300.26756095692224,9780.7770500211
T5_1D_LONG_max3,2025-11-07 00:00:00+00:00,entry,3,75.30327713403756,10081.044610978022,0.7469789098248216,431.4692290357767,9649.575381942246
T5_1D_LONG_max3,2025-11-08 00:00:00+00:00,exit,2,50.10066560659251,10055.337947220029,0.498249445911897,300.26756095692224,9755.070386263107
T5_1D_LONG_max3,2025-11-09 00:00:00+00:00,entry,3,75.23901047464258,10055.337947220029,0.748249445911897,451.0800522688811,9604.257894951148
T5_1D_LONG_max3,2025-11-11 00:00:00+00:00,exit,2,50.21134274747183,11788.461344214486,0.4259363565891866,283.67451187196355,11504.786832342523
T5_1D_LONG_max3,2025-11-11 00:00:00+00:00,exit,1,25.138344868050073,11816.978880489864,0.21273072519029484,150.8124913119588,11666.166389177904
T5_1D_LONG_max3,2025-11-17 00:00:00+00:00,exit,0,0.0,11791.337768724452,0.0,0.0,11791.337768724452
T5_1D_LONG_max3,2025-11-22 00:00:00+00:00,entry,1,29.47834442181113,11791.337768724452,0.25,192.29019145858015,11599.047577265872
T5_1D_LONG_max3,2025-12-15 00:00:00+00:00,exit,0,0.0,11783.632739389372,0.0,0.0,11783.632739389372
T5_1D_LONG_max3,2025-12-19 00:00:00+00:00,entry,1,29.45908184847343,11783.632739389372,0.25,257.1599715222058,11526.472767867166
T5_1D_LONG_max3,2025-12-27 00:00:00+00:00,entry,2,58.91816369694686,11783.632739389372,0.5,454.25763434417735,11329.375105045194
T5_1D_LONG_max3,2026-01-07 00:00:00+00:00,exit,1,29.45908184847343,11765.254739433767,0.2503905142804517,257.1599715222058,11508.094767911562
T5_1D_LONG_max3,2026-01-13 00:00:00+00:00,entry,2,58.872218697057846,11765.254739433767,0.5003905142804517,445.70794355452915,11319.546795879238
T5_1D_LONG_max3,2026-01-14 00:00:00+00:00,exit,1,29.41313684858442,11753.34870835391,0.2502532476355312,188.54797203232337,11564.800736321586
T5_1D_LONG_max3,2026-01-14 00:00:00+00:00,entry,2,58.79650861946919,11753.34870835391,0.5002532476355313,396.93914527665953,11356.40956307725
T5_1D_LONG_max3,2026-01-18 00:00:00+00:00,exit,1,29.41313684858442,11723.377669147607,0.2508930248488959,188.54797203232337,11534.829697115283
T5_1D_LONG_max3,2026-01-20 00:00:00+00:00,exit,0,0.0,11756.240803592915,0.0,0.0,11756.240803592915
T5_1D_LONG_max3,2026-03-13 00:00:00+00:00,entry,1,29.390602008982288,11756.240803592915,0.25,931.5188025624611,10824.722001030454
T5_1D_LONG_max3,2026-03-15 00:00:00+00:00,entry,2,58.781204017964576,11756.240803592915,0.5,1135.8092677547204,10620.431535838194
T5_1D_LONG_max3,2026-03-30 00:00:00+00:00,entry,3,88.17180602694687,11756.240803592915,0.7500000000000001,1404.9724181789963,10351.268385413918
T5_1D_LONG_max3,2026-04-05 00:00:00+00:00,exit,2,58.781204017964576,11726.262389543752,0.5012782595618829,1135.8092677547204,10590.45312178903
T5_1D_LONG_max3,2026-04-07 00:00:00+00:00,entry,3,88.09685999182395,11726.262389543752,0.7512782595618828,1346.813956869258,10379.448432674493
T5_1D_LONG_max3,2026-04-10 00:00:00+00:00,exit,2,58.70625798284166,11707.41115429027,0.5014452572747332,1142.5234916769987,10564.887662613271
T5_1D_LONG_max3,2026-04-10 00:00:00+00:00,entry,3,87.97478586856734,11707.41115429027,0.7514452572747332,1386.6820239875913,10320.72913030268
T5_1D_LONG_max3,2026-04-13 00:00:00+00:00,exit,2,58.70625798284166,11677.55725584683,0.5027272116644776,1142.5234916769987,10535.033764169832
T5_1D_LONG_max3,2026-04-19 00:00:00+00:00,exit,1,29.390602008982288,11664.229622108398,0.25197208012156497,931.5188025624611,10732.710819545937
T5_1D_LONG_max3,2026-04-20 00:00:00+00:00,entry,2,58.55117606425328,11664.229622108398,0.5019720801215649,1154.705920290593,10509.523701817805
T5_1D_LONG_max3,2026-04-22 00:00:00+00:00,entry,3,87.71175011952428,11664.229622108398,0.751972080121565,1329.0236950212427,10335.205927087156
T5_1D_LONG_max3,2026-04-24 00:00:00+00:00,exit,2,58.32114811054199,11758.004691981318,0.49601228812500514,397.50489245878157,11360.499799522537
T5_1D_LONG_max3,2026-04-24 00:00:00+00:00,exit,1,29.160574055270995,11798.469990469785,0.24715555558327013,223.1871177281318,11575.282872741653
T5_1D_LONG_max3,2026-04-30 00:00:00+00:00,exit,0,0.0,11768.726204933408,0.0,0.0,11768.726204933408
T5_1D_LONG_max3,2026-05-02 00:00:00+00:00,entry,1,29.42181551233352,11768.726204933408,0.25,323.5272433731691,11445.198961560238
T5_1D_LONG_max3,2026-05-03 00:00:00+00:00,entry,2,58.84363102466704,11768.726204933408,0.5,1223.0755253921882,10545.650679541219
T5_1D_LONG_max3,2026-05-03 00:00:00+00:00,entry,3,88.26544653700056,11768.726204933406,0.7500000000000001,1452.9379293354475,10315.788275597959
T5_1D_LONG_max3,2026-05-16 00:00:00+00:00,exit,2,58.84363102466704,11753.032315448247,0.5006676527837217,1129.4106859622784,10623.621629485968
T5_1D_LONG_max3,2026-05-20 00:00:00+00:00,entry,3,88.22621181328766,11753.032315448245,0.7506676527837218,1261.7028177049638,10491.329497743282
T5_1D_LONG_max3,2026-05-23 00:00:00+00:00,exit,2,58.84363102466704,11723.062083043853,0.5019476192127141,1129.4106859622784,10593.651397081574
T5_1D_LONG_max3,2026-05-25 00:00:00+00:00,entry,3,88.15128623227668,11723.062083043853,0.7519476192127142,1298.6451259658152,10424.416957078038
T5_1D_LONG_max3,2026-05-26 00:00:00+00:00,exit,2,58.72947071994315,11822.92541943765,0.49674229208439497,399.09684394679607,11423.828575490854
T5_1D_LONG_max3,2026-05-26 00:00:00+00:00,exit,1,29.30765520760963,11932.92905937116,0.24560319651438606,169.23444000353675,11763.694619367623
T5_1D_LONG_max3,2026-05-26 00:00:00+00:00,exit,0,0.0,11943.049574920293,0.0,0.0,11943.049574920293
T5_1D_LONG_max5,2024-03-24 00:00:00+00:00,entry,1,25.0,10000.0,0.25,127.85015060240968,9872.14984939759
T5_1D_LONG_max5,2024-03-25 00:00:00+00:00,entry,2,50.0,10000.0,0.5,243.01115374958283,9756.988846250417
T5_1D_LONG_max5,2024-03-25 00:00:00+00:00,entry,3,75.0,10000.0,0.75,385.2459847964478,9614.754015203553
T5_1D_LONG_max5,2024-03-25 00:00:00+00:00,entry,4,100.0,10000.0,1.0,503.57011702227175,9496.429882977729
T5_1D_LONG_max5,2024-03-27 00:00:00+00:00,entry,5,125.0,10000.0,1.25,631.0516895038442,9368.948310496156
T5_1D_LONG_max5,2024-04-02 00:00:00+00:00,exit,4,100.0,9982.007374407296,1.001802505740362,515.890686356671,9466.116688050624
T5_1D_LONG_max5,2024-04-03 00:00:00+00:00,exit,3,75.0,9956.507374407296,0.7532761959558604,388.40911387509857,9568.098260532197
T5_1D_LONG_max5,2024-04-08 00:00:00+00:00,entry,4,99.89126843601824,9956.507374407296,1.0032761959558605,575.5923330813125,9380.915041325983
T5_1D_LONG_max5,2024-04-08 00:00:00+00:00,entry,5,124.78253687203647,9956.507374407296,1.2532761959558605,842.2913304649614,9114.216043942335
T5_1D_LONG_max5,2024-04-09 00:00:00+00:00,exit,4,99.78253687203647,9943.189724098855,1.0035264300569273,700.0564994180965,9243.133224680758
T5_1D_LONG_max5,2024-04-12 00:00:00+00:00,exit,3,74.78253687203647,9955.36668193018,0.7511781259425934,572.2063488156867,9383.160333114492
T5_1D_LONG_max5,2024-04-12 00:00:00+00:00,exit,2,49.89126843601824,9929.97758812544,0.5024308261851435,385.0231296094729,9544.954458515967
T5_1D_LONG_max5,2024-04-12 00:00:00+00:00,exit,1,25.0,9904.588494320702,0.2524082652634687,118.32413222582394,9786.264362094878
T5_1D_LONG_max5,2024-04-23 00:00:00+00:00,entry,2,49.76147123580176,9904.588494320702,0.5024082652634687,260.9111094841958,9643.677384836506
T5_1D_LONG_max5,2024-04-24 00:00:00+00:00,exit,1,25.0,9879.331793660183,0.2530535518206113,118.32413222582394,9761.00766143436
T5_1D_LONG_max5,2024-04-27 00:00:00+00:00,exit,0,0.0,9921.064244024852,0.0,0.0,9921.064244024852
T5_1D_LONG_max5,2024-05-04 00:00:00+00:00,entry,1,24.80266061006213,9921.064244024852,0.25,110.19571540444147,9810.86852862041
T5_1D_LONG_max5,2024-05-05 00:00:00+00:00,entry,2,49.60532122012426,9921.064244024852,0.5,238.66978819060353,9682.394455834248
T5_1D_LONG_max5,2024-05-09 00:00:00+00:00,entry,3,74.40798183018639,9921.064244024852,0.75,743.2913999577308,9177.772844067122
T5_1D_LONG_max5,2024-05-15 00:00:00+00:00,entry,4,99.21064244024852,9921.064244024854,0.9999999999999999,910.1343600514823,9010.929883973371
T5_1D_LONG_max5,2024-05-15 00:00:00+00:00,entry,5,124.01330305031065,9921.064244024852,1.25,1226.4498810140692,8694.614363010784
T5_1D_LONG_max5,2024-05-19 00:00:00+00:00,exit,4,99.21064244024852,9900.45530089832,1.002081615693438,721.8282692469419,9178.627031651378
T5_1D_LONG_max5,2024-05-20 00:00:00+00:00,entry,5,123.96178069249433,9900.45530089832,1.252081615693438,964.3597354767519,8936.095565421569
T5_1D_LONG_max5,2024-05-30 00:00:00+00:00,exit,4,99.1591200824322,9884.06648186497,1.0032219053197062,797.5167753830004,9086.549706481968
T5_1D_LONG_max5,2024-06-06 00:00:00+00:00,entry,5,123.86928628709462,9884.066481864967,1.2532219053197065,1035.106116811016,8848.960365053952
T5_1D_LONG_max5,2024-06-07 00:00:00+00:00,exit,4,99.06662567703249,9937.71503622173,0.9968752909088962,924.9104014065745,9012.804634815157
T5_1D_LONG_max5,2024-06-07 00:00:00+00:00,exit,3,74.31548742478668,9935.760321881908,0.7479597435650578,682.3789351767645,9253.381386705143
T5_1D_LONG_max5,2024-06-07 00:00:00+00:00,exit,2,49.60532122012427,9910.555952353152,0.5005301565180713,444.789593748749,9465.766358604404
T5_1D_LONG_max5,2024-06-10 00:00:00+00:00,exit,1,24.802660610062134,9885.25723853089,0.25090556584998097,316.31552096258696,9568.941717568303
T5_1D_LONG_max5,2024-06-12 00:00:00+00:00,entry,2,49.51580370638936,9885.25723853089,0.500905565849981,453.58425686060167,9431.672981670288
T5_1D_LONG_max5,2024-06-14 00:00:00+00:00,exit,1,24.713143096327226,9883.984759509869,0.2500321853749268,137.2687358980147,9746.716023611854
