variant,time,event,trade_id,symbol,side,equity,cash,reserved_margin,open_positions,open_risk_amount,portfolio_heat_pct,peak_equity,drawdown_pct,pnl_usdt,net_r
T5_6H_ALL_max5,2025-10-24 12:00:00+00:00,exit,74,JTO/USDT,SHORT,10883.550028113907,10784.60185059964,98.94817751426649,3,80.47281103717046,0.7393985494557992,11051.854353312261,-1.5228605066435152,-27.824003781332895,-1.0200000000000011
T5_6H_ALL_max5,2025-10-24 12:00:00+00:00,entry,75,DASH/USDT,SHORT,10883.550028113907,10720.98866443705,162.5613636768553,4,107.68168610745522,0.9893985494557993,11051.854353312261,-1.5228605066435152,0.0,
T5_6H_ALL_max5,2025-10-24 12:00:00+00:00,entry,91,TRX/USDT,SHORT,10883.550028113907,10418.125934488044,465.4240936258629,5,134.89056117773998,1.239398549455799,11051.854353312261,-1.5228605066435152,0.0,
T5_6H_ALL_max5,2025-10-26 06:00:00+00:00,exit,75,DASH/USDT,SHORT,10855.796975542216,10453.986068078942,401.8109074632741,4,107.68168610745522,0.9919279657685088,11051.854353312261,-1.773977212351572,-27.75305257169046,-1.02
T5_6H_ALL_max5,2025-10-26 06:00:00+00:00,entry,76,ENA/USDT,LONG,10855.796975542216,10328.111150942192,527.6858246000247,5,134.82117854631076,1.241927965768509,11051.854353312261,-1.773977212351572,0.0,
T5_6H_ALL_max5,2025-10-29 00:00:00+00:00,exit,76,ENA/USDT,LONG,10828.114693254583,10426.30378579131,401.8109074632741,4,107.68168610745522,0.994463848582394,11051.854353312261,-2.0244535704600777,-27.682282287632646,-1.0199999999999998
T5_6H_ALL_max5,2025-10-29 06:00:00+00:00,entry,77,TRUMP/USDT,LONG,10828.114693254583,10351.782444359193,476.3322488953911,5,134.7519728405917,1.244463848582394,11051.854353312261,-2.0244535704600777,0.0,
T5_6H_ALL_max5,2025-10-30 18:00:00+00:00,exit,77,TRUMP/USDT,LONG,10800.503000786784,10398.69209332351,401.8109074632741,4,107.68168610745522,0.9970062144291884,11051.854353312261,-2.274291213855403,-27.611692467799184,-1.0199999999999998
T5_6H_ALL_max5,2025-11-01 00:00:00+00:00,entry,78,DASH/USDT,LONG,10800.503000786784,10334.466110970334,466.0368898164504,5,134.68294360942218,1.2470062144291885,11051.854353312261,-2.274291213855403,0.0,
T5_6H_ALL_max5,2025-11-08 00:00:00+00:00,exit,78,DASH/USDT,LONG,10879.749777218773,10477.938869755499,401.8109074632741,4,107.68168610745522,0.9897441422130047,11051.854353312261,-1.55724614704055,79.2467764319883,2.9349291019581365
T5_6H_ALL_max5,2025-11-08 06:00:00+00:00,entry,79,NEAR/USDT,LONG,10879.749777218773,10407.601187263921,472.14858995485145,5,134.88106055050216,1.2397441422130047,11051.854353312261,-1.55724614704055,0.0,
T5_6H_ALL_max5,2025-11-11 18:00:00+00:00,exit,79,NEAR/USDT,LONG,10852.006415286864,10450.19550782359,401.8109074632741,4,107.68168610745522,0.9922744420402073,11051.854353312261,-1.8082751693656072,-27.743361931907863,-1.0199999999999998
T5_6H_ALL_max5,2025-11-12 06:00:00+00:00,entry,80,ASTER/USDT,LONG,10852.006415286864,10360.954295130974,491.05212015588927,5,134.81170214567237,1.2422744420402072,11051.854353312261,-1.8082751693656072,0.0,
T5_6H_ALL_max5,2025-11-13 12:00:00+00:00,exit,80,ASTER/USDT,LONG,10824.333798927883,10422.522891464609,401.8109074632741,4,107.68168610745522,0.9948112106273068,11051.854353312261,-2.0586640676837207,-27.672616358981504,-1.02
T5_6H_ALL_max5,2025-11-13 12:00:00+00:00,entry,81,BB/USDT,SHORT,10824.333798927883,10330.299438174758,494.03436075312504,5,134.74252060477494,1.2448112106273068,11051.854353312261,-2.0586640676837207,0.0,
T5_6H_ALL_max5,2025-11-26 18:00:00+00:00,exit,81,BB/USDT,SHORT,10796.731747740616,10394.920840277342,401.8109074632741,4,107.68168610745522,0.997354464511812,11051.854353312261,-2.308414474311132,-27.602051187266103,-1.02
T5_6H_ALL_max5,2025-11-27 12:00:00+00:00,entry,82,SAHARA/USDT,LONG,10796.731747740616,10177.065734032123,619.6660137084926,5,134.67351547680676,1.247354464511812,11051.854353312261,-2.308414474311132,0.0,
T5_6H_ALL_max5,2025-11-28 12:00:00+00:00,exit,82,SAHARA/USDT,LONG,10769.200081783876,10367.389174320602,401.8109074632741,4,107.68168610745522,0.9999042202735096,11051.854353312261,-2.557528017401649,-27.531665956738617,-1.0200000000000018
T5_6H_ALL_max5,2025-11-28 12:00:00+00:00,entry,83,FF/USDT,SHORT,10769.200081783876,10266.197132332756,503.00294945111955,5,134.60468631191492,1.2499042202735096,11051.854353312261,-2.557528017401649,0.0,
T5_6H_ALL_max5,2025-12-03 12:00:00+00:00,exit,83,FF/USDT,SHORT,10741.738621575327,10339.927714112053,401.8109074632741,4,107.68168610745522,1.0024604945345728,11051.854353312261,-2.8060063209572794,-27.461460208548914,-1.0200000000000011
T5_6H_ALL_max5,2025-12-04 18:00:00+00:00,entry,84,LUNC/USDT,LONG,10741.738621575327,10217.600623649927,524.1379979253998,5,134.53603266139353,1.2524604945345728,11051.854353312261,-2.8060063209572794,0.0,
T5_6H_ALL_max5,2025-12-07 12:00:00+00:00,exit,84,LUNC/USDT,LONG,10968.273517164758,10566.462609701484,401.8109074632741,4,107.68168610745522,0.9817560251295628,11051.854353312261,-0.7562607457132614,226.5348955894318,8.435688246385924
T5_6H_ALL_max5,2025-12-08 06:00:00+00:00,entry,85,KITE/USDT,SHORT,10968.273517164758,10476.32158841973,491.9519287450279,5,135.1023699003671,1.2317560251295627,11051.854353312261,-0.7562607457132614,0.0,
T5_6H_ALL_max5,2025-12-20 12:00:00+00:00,exit,85,KITE/USDT,SHORT,10940.304419695989,10538.493512232715,401.8109074632741,4,107.68168610745522,0.9842659031826785,11051.854353312261,-1.0093322808116838,-27.96909746877014,-1.0200000000000002
T5_6H_ALL_max5,2025-12-25 00:00:00+00:00,entry,86,ZBT/USDT,LONG,10940.304419695989,10469.397308859589,470.9071108364012,5,135.03244715669518,1.2342659031826786,11051.854353312261,-1.0093322808116838,0.0,
T5_6H_ALL_max5,2025-12-29 00:00:00+00:00,exit,86,ZBT/USDT,LONG,10915.16251858852,10513.351611125247,401.8109074632741,4,107.68168610745522,0.98653305366799,11051.854353312261,-1.2368226213800384,-25.14190110746868,-0.9192395437262366
T5_6H_ALL_max5,2025-12-29 00:00:00+00:00,entry,87,HBAR/USDT,LONG,10915.16251858852,10316.964744890669,598.1977736978515,5,134.96959240392653,1.2365330536679902,11051.854353312261,-1.2368226213800384,0.0,
T5_6H_ALL_max5,2025-12-30 00:00:00+00:00,exit,87,HBAR/USDT,LONG,10887.32885416612,10485.517946702847,401.8109074632741,4,107.68168610745522,0.9890551442859191,11051.854353312261,-1.4886687236955132,-27.83366442240076,-1.0200000000000011
T5_6H_ALL_max5,2025-12-31 06:00:00+00:00,entry,88,HBAR/USDT,SHORT,10887.32885416612,10254.736947628773,632.5919065373481,5,134.9000082428705,1.239055144285919,11051.854353312261,-1.4886687236955132,0.0,
T5_6H_ALL_max5,2026-01-01 18:00:00+00:00,exit,88,HBAR/USDT,SHORT,10859.566165587998,10457.755258124724,401.8109074632741,4,107.68168610745522,0.9915836826767447,11051.854353312261,-1.7398726184500828,-27.762688578123644,-1.0200000000000014
T5_6H_ALL_max5,2026-01-02 00:00:00+00:00,entry,89,PEPE/USDT,LONG,10859.566165587998,10319.249774402606,540.3163911853924,5,134.83060152142522,1.2415836826767448,11051.854353312261,-1.7398726184500828,0.0,
T5_6H_ALL_max5,2026-01-09 00:00:00+00:00,exit,89,PEPE/USDT,LONG,10924.364644716732,10522.553737253458,401.8109074632741,4,107.68168610745522,0.9857020486727575,11051.854353312261,-1.1535594346420255,64.7984791287332,2.386779661016952
T5_6H_ALL_max5,2026-01-11 12:00:00+00:00,entry,90,RENDER/USDT,LONG,10924.364644716732,10441.157815333128,483.206829383603,5,134.99259771924704,1.2357020486727572,11051.854353312261,-1.1535594346420255,0.0,
T5_6H_ALL_max5,2026-01-14 18:00:00+00:00,exit,90,RENDER/USDT,LONG,10896.507514872703,10494.696607409429,401.8109074632741,4,107.68168610745522,0.9882220148105244,11051.854353312261,-1.4056178580837029,-27.857129844027668,-1.02
T5_6H_ALL_max5,2026-01-15 12:00:00+00:00,entry,94,ONDO/USDT,SHORT,10896.507514872703,10362.79567902671,533.711835845992,5,134.92295489463697,1.2382220148105243,11051.854353312261,-1.4056178580837029,0.0,
T5_6H_ALL_max5,2026-01-15 18:00:00+00:00,exit,91,TRX/USDT,SHORT,10868.754462301013,10637.905356404028,230.8491058969844,4,107.71407982435221,0.9910434557884765,11051.854353312261,-1.6567345637917594,-27.75305257169054,-1.020000000000003
T5_6H_ALL_max5,2026-01-16 00:00:00+00:00,entry,92,DASH/USDT,LONG,10868.754462301013,10601.063228192133,267.6912341088788,5,134.88596598010474,1.2410434557884766,11051.854353312261,-1.6567345637917594,0.0,
T5_6H_ALL_max5,2026-01-20 06:00:00+00:00,exit,92,DASH/USDT,LONG,10841.039138422146,10610.19003252516,230.8491058969844,4,107.71407982435221,0.9935770773356825,11051.854353312261,-1.9075098906540844,-27.715323878867576,-1.0199999999999998
T5_6H_ALL_max5,2026-01-20 12:00:00+00:00,entry,93,BTC/USDT,SHORT,10841.039138422146,10183.989109914977,657.0500285071678,5,134.81667767040759,1.2435770773356825,11051.854353312261,-1.9075098906540844,0.0,
T5_6H_ALL_max5,2026-02-08 12:00:00+00:00,exit,93,BTC/USDT,SHORT,11100.758583878505,10869.90947798152,230.8491058969844,4,107.71407982435221,0.9703308022641266,11100.758583878505,0.0,259.7194454563605,9.58282475102885
T5_6H_ALL_max5,2026-02-08 18:00:00+00:00,exit,94,ONDO/USDT,SHORT,11223.26658833185,11124.318410817583,98.94817751426649,3,80.47281103717046,0.7170177274487373,11223.26658833185,0.0,122.50800445334409,4.4971475231355456
T5_6H_ALL_max5,2026-02-11 06:00:00+00:00,entry,95,DASH/USDT,SHORT,11223.26658833185,11017.51411855628,205.75246977556907,4,108.53097750800009,0.9670177274487374,11223.26658833185,0.0,0.0,
T5_6H_ALL_max5,2026-02-11 06:00:00+00:00,entry,96,BNB/USDT,SHORT,11223.26658833185,10837.648675774033,385.6179125578172,5,136.58914397882972,1.2170177274487375,11223.26658833185,0.0,0.0,
T5_6H_ALL_max5,2026-02-13 12:00:00+00:00,exit,95,DASH/USDT,SHORT,11194.647258531604,10915.83363823509,278.8136202965146,4,108.53097750800009,0.9694899267619803,11223.26658833185,-0.2549999999999927,-28.61932980024622,-1.02
T5_6H_ALL_max5,2026-02-13 18:00:00+00:00,entry,100,HBAR/USDT,LONG,11194.647258531606,10766.784967720758,427.8622908108475,5,136.51759565432909,1.21948992676198,11223.26658833185,-0.25499999999997647,0.0,
T5_6H_ALL_max5,2026-02-14 00:00:00+00:00,exit,96,BNB/USDT,SHORT,11166.027928731359,10918.03108070276,247.9968480285994,4,108.45942918349947,0.9713340310068721,11223.26658833185,-0.5099999999999854,-28.61932980024622,-1.02
T5_6H_ALL_max5,2026-02-14 06:00:00+00:00,entry,97,TON/USDT,LONG,11166.027928731359,10719.441795799203,446.58613293215626,5,136.37449900532786,1.221334031006872,11223.26658833185,-0.5099999999999854,0.0,
T5_6H_ALL_max5,2026-02-17 06:00:00+00:00,exit,97,TON/USDT,LONG,11137.554557513093,10889.557709484494,247.9968480285994,4,108.45942918349947,0.9738172650327057,11223.26658833185,-0.763699499999995,-28.473371218265,-1.0200000000000014
T5_6H_ALL_max5,2026-02-17 06:00:00+00:00,entry,98,SPK/USDT,SHORT,11137.554557513095,10682.304908538581,455.249648974513,5,136.3033155772822,1.2238172650327057,11223.26658833185,-0.7636994999999788,0.0,
T5_6H_ALL_max5,2026-02-18 12:00:00+00:00,exit,98,SPK/USDT,SHORT,11109.153793391435,10861.156945362836,247.9968480285994,4,108.45942918349947,0.9763068474938149,11223.26658833185,-1.0167520662749883,-28.400764121658355,-1.019999999999999
T5_6H_ALL_max5,2026-02-18 12:00:00+00:00,entry,99,BB/USDT,SHORT,11109.153793391437,10722.358179882756,386.7956135086801,5,136.23231366697806,1.2263068474938146,11223.26658833185,-1.016752066274972,0.0,
T5_6H_ALL_max5,2026-02-20 06:00:00+00:00,exit,99,BB/USDT,SHORT,11080.825451218288,10832.82860318969,247.9968480285994,4,108.45942918349947,0.9788027946200959,11223.26658833185,-1.2691593485059736,-28.328342173148155,-1.0199999999999998
T5_6H_ALL_max5,2026-02-22 06:00:00+00:00,entry,102,ZEC/USDT,SHORT,11080.82545121829,10679.611113003495,401.2143382147942,5,136.1614928115452,1.228802794620096,11223.26658833185,-1.2691593485059576,0.0,
T5_6H_ALL_max5,2026-03-14 06:00:00+00:00,exit,100,HBAR/USDT,LONG,11052.279100709035,10800.113433008573,252.16566770046128,4,108.17487466521618,0.9787562699016211,11223.26658833185,-1.5235090985059587,-28.54635050925556,-1.019999999999999
T5_6H_ALL_max5,2026-03-14 12:00:00+00:00,entry,101,HBAR/USDT,SHORT,11052.279100709035,10587.548788916527,464.73031179250773,5,135.80557241698875,1.228756269901621,11223.26658833185,-1.5235090985059587,0.0,
T5_6H_ALL_max5,2026-03-15 06:00:00+00:00,exit,101,HBAR/USDT,SHORT,11024.095789002227,10771.930121301766,252.16566770046128,4,108.17487466521618,0.98125847902313,11223.26658833185,-1.774624150304761,-28.183311706808027,-1.0199999999999996
T5_6H_ALL_max5,2026-03-16 00:00:00+00:00,entry,103,AAVE/USDT,LONG,11024.095789002227,10594.814147896454,429.28164110577313,5,135.73511413772175,1.23125847902313,11223.26658833185,-1.774624150304761,0.0,
T5_6H_ALL_max5,2026-03-16 18:00:00+00:00,exit,102,ZEC/USDT,SHORT,10995.839684101618,10719.77553318204,276.0641509195783,4,108.03305050967603,0.9824902291534505,11223.26658833185,-2.0263877939660917,-28.25610490060662,-1.0199999999999994
T5_6H_ALL_max5,2026-03-16 18:00:00+00:00,entry,104,HBAR/USDT,LONG,10995.839684101618,10511.323131652829,484.51655244878924,5,135.5226497199301,1.2324902291534505,11223.26658833185,-2.0263877939660917,0.0,
T5_6H_ALL_max5,2026-03-18 12:00:00+00:00,exit,103,AAVE/USDT,LONG,10967.728239839662,10660.327660796185,307.4005790434774,4,107.9624102474245,0.9843643814519132,11223.26658833185,-2.2768625023828215,-28.111444261955686,-1.0200000000000002
T5_6H_ALL_max5,2026-03-18 12:00:00+00:00,exit,104,HBAR/USDT,LONG,10939.688848645204,10840.740671130938,98.94817751426649,3,80.47281103717046,0.7356042036527977,11223.26658833185,-2.5266952135081935,-28.039391194459128,-1.02
T5_6H_ALL_max5,2026-03-19 06:00:00+00:00,entry,107,UNI/USDT,SHORT,10939.688848645204,10693.676630488082,246.0122181571222,4,107.82203315878347,0.9856042036527976,11223.26658833185,-2.5266952135081935,0.0,
T5_6H_ALL_max5,2026-03-19 12:00:00+00:00,entry,105,DOGS/USDT,SHORT,10939.688848645204,10557.765610631823,381.9232380133822,5,135.17125528039648,1.2356042036527977,11223.26658833185,-2.5266952135081935,0.0,
T5_6H_ALL_max5,2026-03-25 12:00:00+00:00,exit,105,DOGS/USDT,SHORT,10911.79264208116,10665.780423924038,246.0122181571222,4,107.82203315878347,0.9881239196478996,11223.26658833185,-2.7752521407137394,-27.896206564045297,-1.020000000000001
T5_6H_ALL_max5,2026-03-26 00:00:00+00:00,entry,106,NEAR/USDT,SHORT,10911.79264208116,10502.762458969275,409.03018311188555,5,135.10151476398636,1.2381239196478995,11223.26658833185,-2.7752521407137394,0.0,
T5_6H_ALL_max5,2026-04-07 18:00:00+00:00,exit,106,NEAR/USDT,SHORT,10883.967570843854,10637.955352686731,246.0122181571222,4,107.82203315878347,0.9906500773451297,11223.26658833185,-3.0231752477549154,-27.825071237306915,-1.0199999999999985
T5_6H_ALL_max5,2026-04-07 18:00:00+00:00,entry,108,BTC/USDT,LONG,10883.967570843854,10380.474571779587,503.49299906426717,5,135.0319520858931,1.2406500773451297,11223.26658833185,-3.0231752477549154,0.0,
T5_6H_ALL_max5,2026-05-09 00:00:00+00:00,exit,107,UNI/USDT,SHORT,10856.07136427981,10499.642405858398,356.42895842141144,4,107.6827299642801,0.9919125100687265,11223.26658833185,-3.2717321749604613,-27.896206564045272,-1.02
T5_6H_ALL_max5,2026-05-09 00:00:00+00:00,entry,109,FET/USDT,LONG,10856.07136427981,10378.850922801466,477.2204414783423,5,134.82290837497962,1.2419125100687265,11223.26658833185,-3.2717321749604613,0.0,
T5_6H_ALL_max5,2026-05-12 12:00:00+00:00,exit,108,BTC/USDT,LONG,10940.752947548344,10721.013286977148,219.73966057119736,4,107.61298944786998,0.9835976551502738,11223.26658833185,-2.517214026415603,84.68158326853661,3.1121586027280346
T5_6H_ALL_max5,2026-05-12 12:00:00+00:00,exit,109,FET/USDT,LONG,10913.069965569432,10814.121788055165,98.94817751426649,3,80.47281103717046,0.737398470742522,11223.26658833185,-2.763871109369447,-27.682981978913514,-1.02
T5_6H_ALL_max5,2026-05-12 12:00:00+00:00,entry,110,TRUMP/USDT,SHORT,10913.06996556943,10629.79406400985,283.27590155958114,4,107.75548595109404,0.9873984707425222,11223.26658833185,-2.7638711093694632,0.0,
T5_6H_ALL_max5,2026-05-12 18:00:00+00:00,exit,110,TRUMP/USDT,SHORT,10885.241637157229,10786.293459642962,98.94817751426649,3,80.47281103717046,0.7392836440348107,11223.26658833185,-3.01182323804056,-27.82832841220202,-1.019999999999999
T5_6H_ALL_max5,2026-05-13 00:00:00+00:00,entry,114,BNB/USDT,LONG,10885.241637157229,10502.289665543309,382.9519716139196,4,107.68591513006353,0.989283644034811,11223.26658833185,-3.01182323804056,0.0,
T5_6H_ALL_max5,2026-05-13 00:00:00+00:00,entry,115,PENGU/USDT,SHORT,10885.241637157229,10383.169141224782,502.0724959324463,5,134.8990192229566,1.2392836440348107,11223.26658833185,-3.01182323804056,0.0,
T5_6H_ALL_max5,2026-05-14 18:00:00+00:00,exit,111,AI/USDT,SHORT,10935.770051671918,10461.357709863674,474.4123418082442,4,108.07474887723312,0.9882683008747983,11223.26658833185,-2.5616119371059445,50.52841451468944,1.883682719546742
T5_6H_ALL_max5,2026-05-14 18:00:00+00:00,exit,112,APT/USDT,SHORT,11009.887681363634,10570.557124565186,439.3305567984479,3,81.25047853150963,0.7379773607413069,11223.26658833185,-1.9012192688183345,74.11762969171595,2.763080923971239
T5_6H_ALL_max5,2026-05-14 18:00:00+00:00,exit,113,DODO/USDT,SHORT,11049.166636648712,10646.042318230531,403.1243184181798,2,54.426208185786145,0.49258201976302163,11223.26658833185,-1.5512413459387944,39.2789552850773,1.464306569343066
T5_6H_ALL_max5,2026-05-14 18:00:00+00:00,exit,114,BNB/USDT,LONG,11052.190482398055,10933.069958079528,119.1205243185267,1,27.213104092893072,0.24622362540921838,11223.26658833185,-1.5242986931420852,3.023845749343306,0.1111172668513405
T5_6H_ALL_max5,2026-05-14 18:00:00+00:00,exit,115,PENGU/USDT,SHORT,11060.02573306136,11060.02573306136,0.0,0,0.0,0.0,11223.26658833185,-1.4544861247455427,7.835250663306423,0.2879219745222914
T5_6H_ALL_max8,2025-09-23 18:00:00+00:00,entry,128,ZEC/USDT,LONG,10000.0,9881.74573985534,118.25426014466096,1,25.0,0.25,10000.0,0.0,0.0,
T5_6H_ALL_max8,2025-09-24 00:00:00+00:00,entry,122,SOL/USDT,SHORT,10000.0,9737.603028576672,262.3969714233289,2,50.0,0.5,10000.0,0.0,0.0,
T5_6H_ALL_max8,2025-09-25 00:00:00+00:00,entry,116,ETH/USDT,SHORT,10000.0,9562.355329571696,437.6446704283043,3,75.0,0.75,10000.0,0.0,0.0,
T5_6H_ALL_max8,2025-09-25 00:00:00+00:00,entry,118,APT/USDT,SHORT,10000.0,9402.989886146619,597.0101138533807,4,100.0,1.0,10000.0,0.0,0.0,
T5_6H_ALL_max8,2025-09-25 00:00:00+00:00,entry,121,BIO/USDT,SHORT,10000.0,9327.09503156049,672.904968439511,5,125.0,1.25,10000.0,0.0,0.0,
T5_6H_ALL_max8,2025-09-25 06:00:00+00:00,entry,119,ADA/USDT,SHORT,10000.0,9180.142435623695,819.8575643763055,6,150.0,1.5,10000.0,0.0,0.0,
T5_6H_ALL_max8,2025-09-29 18:00:00+00:00,exit,116,ETH/USDT,SHORT,9974.500000000002,9329.890134628671,644.6098653713301,5,125.0,1.2531956489047067,10000.0,-0.2549999999999818,-25.49999999999997,-1.019999999999999
T5_6H_ALL_max8,2025-09-30 18:00:00+00:00,exit,118,APT/USDT,SHORT,9949.000000000002,9463.755578053748,485.2444219462537,4,100.0,1.0051261433309877,10000.0,-0.5099999999999818,-25.5,-1.02
T5_6H_ALL_max8,2025-10-01 00:00:00+00:00,entry,126,APT/USDT,LONG,9949.000000000002,9289.60870503249,659.3912949675116,5,124.8725,1.255126143330988,10000.0,-0.5099999999999818,0.0,
T5_6H_ALL_max8,2025-10-01 06:00:00+00:00,exit,119,ADA/USDT,SHORT,9923.500000000002,9411.061300969284,512.438699030717,4,99.8725,1.0064241447070084,10000.0,-0.7649999999999818,-25.5,-1.02
T5_6H_ALL_max8,2025-10-01 06:00:00+00:00,entry,129,BTC/USDT,LONG,9923.500000000002,9012.445708133517,911.0542918664845,5,124.68125,1.2564241447070084,10000.0,-0.7649999999999818,0.0,
T5_6H_ALL_max8,2025-10-01 12:00:00+00:00,exit,121,BIO/USDT,SHORT,9898.0,9062.840562719646,835.1594372803544,4,99.68125,1.007084764598909,10000.0,-1.02,-25.50000000000002,-1.020000000000001
T5_6H_ALL_max8,2025-10-01 18:00:00+00:00,exit,122,SOL/USDT,SHORT,9872.5,9181.483273998314,691.0167260016864,3,74.68125,0.7564573309698659,10000.0,-1.275,-25.49999999999999,-1.0199999999999996
T5_6H_ALL_max8,2025-10-01 18:00:00+00:00,entry,127,ETH/USDT,LONG,9872.5,8979.85411519936,892.6458848006405,4,99.36250000000001,1.006457330969866,10000.0,-1.275,0.0,
T5_6H_ALL_max8,2025-10-01 18:00:00+00:00,entry,130,LTC/USDT,LONG,9872.5,8778.19421128495,1094.3057887150505,5,124.04375000000002,1.256457330969866,10000.0,-1.275,0.0,
T5_6H_ALL_max8,2025-10-09 06:00:00+00:00,exit,126,APT/USDT,LONG,9936.309943147899,9016.151027454105,920.1589156937928,4,99.17125000000001,0.9980692084629338,10000.0,-0.6369005685210141,63.80994314789692,2.5654816824966087
T5_6H_ALL_max8,2025-10-09 06:00:00+00:00,entry,134,JTO/USDT,SHORT,9936.309943147899,8875.348003972536,1060.9619391753624,5,124.01202485786976,1.248069208462934,10000.0,-0.6369005685210141,0.0,
T5_6H_ALL_max8,2025-10-10 12:00:00+00:00,exit,127,ETH/USDT,LONG,9911.135068147898,9051.80228777149,859.3327803764083,4,99.33077485786976,1.0022139157107843,10000.0,-0.8886493185210201,-25.174875000000025,-1.020000000000001
T5_6H_ALL_max8,2025-10-10 12:00:00+00:00,entry,135,ADA/USDT,SHORT,9911.135068147898,8919.995032727831,991.1400354200678,5,124.10861252823949,1.2522139157107843,10000.0,-0.8886493185210201,0.0,
T5_6H_ALL_max8,2025-10-10 18:00:00+00:00,exit,128,ZEC/USDT,LONG,10659.752390692951,9786.866615417544,872.8857752754068,4,99.10861252823949,0.929745916188179,10659.752390692951,0.0,748.6173225450531,29.94469290180212
T5_6H_ALL_max8,2025-10-10 18:00:00+00:00,exit,129,BTC/USDT,LONG,10634.44746569295,10160.177283253312,474.2701824396393,3,74.29986252823949,0.6986715837182241,10659.752390692951,-0.23738754965916603,-25.304925000000026,-1.020000000000001
T5_6H_ALL_max8,2025-10-10 18:00:00+00:00,exit,130,LTC/USDT,LONG,10631.198130699036,10358.587852173807,272.6102785252291,2,49.618612528239495,0.4667264396564953,10659.752390692951,-0.26786982424512257,-3.2493349939153267,-0.1316519622756273
T5_6H_ALL_max8,2025-10-10 18:00:00+00:00,entry,137,ETH/USDT,SHORT,10631.198130699036,10267.704346725386,363.4937839736506,3,76.19660785498708,0.7167264396564952,10659.752390692951,-0.26786982424512257,0.0,
T5_6H_ALL_max8,2025-10-10 18:00:00+00:00,entry,205,AI/USDT,SHORT,10631.198130699036,10240.298141912535,390.8999887865008,4,102.77460318173468,0.9667264396564953,10659.752390692951,-0.26786982424512257,0.0,
T5_6H_ALL_max8,2025-10-10 18:00:00+00:00,entry,206,APT/USDT,SHORT,10631.198130699036,10205.538444592643,425.6596861063938,5,129.35259850848226,1.2167264396564952,10659.752390692951,-0.26786982424512257,0.0,
T5_6H_ALL_max8,2025-10-10 18:00:00+00:00,entry,207,DODO/USDT,SHORT,10631.198130699036,10169.664617567063,461.53351313197356,6,155.93059383522984,1.4667264396564952,10659.752390692951,-0.26786982424512257,0.0,
T5_6H_ALL_max8,2025-10-11 00:00:00+00:00,exit,134,JTO/USDT,SHORT,10818.996706581751,10498.266216931346,320.7304896504039,5,131.0898189773601,1.2116633596681976,10818.996706581751,0.0,187.79857588271392,7.560093312597208
T5_6H_ALL_max8,2025-10-11 00:00:00+00:00,exit,135,ADA/USDT,SHORT,10954.173060283621,10765.249825676878,188.92323460674442,4,106.31198130699036,0.9705158091069794,10954.173060283621,0.0,135.17635370187227,5.455534720187515
T5_6H_ALL_max8,2025-10-11 18:00:00+00:00,entry,138,ZEC/USDT,LONG,10954.173060283621,10732.372005478084,221.80105480553758,5,133.6974139576994,1.2205158091069794,10954.173060283621,0.0,0.0,
T5_6H_ALL_max8,2025-10-12 06:00:00+00:00,entry,139,DASH/USDT,LONG,10954.173060283621,10695.688931500677,258.4841287829445,6,161.08284660840846,1.4705158091069794,10954.173060283621,0.0,0.0,
T5_6H_ALL_max8,2025-10-13 00:00:00+00:00,exit,137,ETH/USDT,SHORT,10927.063505050339,10759.462881715815,167.60062333452305,5,134.50485128166088,1.2309331891362632,10954.173060283621,-0.24748153132228087,-27.109555233282567,-1.020000000000001
T5_6H_ALL_max8,2025-10-13 00:00:00+00:00,entry,154,TAO/USDT,LONG,10927.063505050339,10718.589803348596,208.47370170174256,6,161.82251004428673,1.4809331891362634,10954.173060283621,-0.24748153132228087,0.0,
T5_6H_ALL_max8,2025-10-16 12:00:00+00:00,exit,138,ZEC/USDT,LONG,10899.130363746615,10723.534482243665,175.5958815029494,5,134.43707739357768,1.233466092310914,10954.173060283621,-0.5024815313222829,-27.933141303723236,-1.02
T5_6H_ALL_max8,2025-10-16 12:00:00+00:00,entry,142,BTC/USDT,SHORT,10899.130363746615,10496.402019936779,402.72834380983704,6,161.6849033029442,1.483466092310914,10954.173060283621,-0.5024815313222829,0.0,
T5_6H_ALL_max8,2025-10-16 18:00:00+00:00,exit,139,DASH/USDT,LONG,10871.197222442892,10505.151952610462,366.0452698324301,5,134.29947065223516,1.2353696460862884,10954.173060283621,-0.757481531322285,-27.933141303723236,-1.02
T5_6H_ALL_max8,2025-10-16 18:00:00+00:00,entry,140,PUMP/USDT,SHORT,10871.197222442892,10443.875223376097,427.321999066795,6,161.47746370834238,1.4853696460862882,10954.173060283621,-0.757481531322285,0.0,
T5_6H_ALL_max8,2025-10-18 18:00:00+00:00,exit,140,PUMP/USDT,SHORT,10843.475669525662,10477.430399693232,366.0452698324301,5,134.29947065223516,1.2385278922114276,10954.173060283621,-1.0105499534174183,-27.72155291722939,-1.0200000000000005
T5_6H_ALL_max8,2025-10-19 06:00:00+00:00,entry,141,MLN/USDT,LONG,10843.475669525662,10418.244866806821,425.2308027188411,6,161.4081598260493,1.4885278922114276,10954.173060283621,-1.0105499534174183,0.0,
T5_6H_ALL_max8,2025-10-21 06:00:00+00:00,exit,141,MLN/USDT,LONG,10815.824806568371,10449.779536735941,366.0452698324301,5,134.29947065223516,1.2416942124531831,10954.173060283621,-1.2629730510362078,-27.650862957290446,-1.0200000000000002
