variant,trade_id,symbol,side,timeframe,entry_time,exit_time,entry_price,initial_stop,stop_pct,risk_pct,risk_amount,notional,margin_reserved,net_r_raw,extra_cost_r,net_r_after_extra_cost,pnl_usdt,equity_after_exit,peak_equity,drawdown_pct,portfolio_heat_before_entry_pct,cash_after_exit,equity_before_entry,portfolio_heat_after_entry_pct
T5_1D_LONG_max3,24,AAVE/USDT,LONG,1d,2024-11-06 00:00:00+00:00,2024-11-15 00:00:00+00:00,173.71,150.60428571428574,0.13301314999547678,0.0025,25.150510840993675,189.08289023941572,189.08289023941572,-1.0199999999999996,0.0,-1.0199999999999996,-25.65352105781354,10034.550815339657,10088.65593632693,-0.5362966219558836,,9757.6066917739,10060.20433639747,0.25
T5_1D_LONG_max3,25,ENA/USDT,LONG,1d,2024-11-06 00:00:00+00:00,2024-11-20 00:00:00+00:00,0.4856,0.3912,0.1943986820428336,0.0025,25.150510840993675,129.37593288545054,129.37593288545054,0.2999152542372887,0.0,0.2999152542372887,7.543021853074304,10042.093837192731,10088.65593632693,-0.4615292604690683,,9755.383960691363,10060.20433639747,0.5
T5_1D_LONG_max3,26,ARKM/USDT,LONG,1d,2024-11-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,2.124,1.762,0.17043314500941623,0.0025,25.150510840993675,147.5681906803054,147.5681906803054,-1.0200000000000002,0.0,-1.0200000000000002,-25.653521057813556,10016.440316134918,10088.65593632693,-0.7158101202755831,,9753.454169451672,10060.20433639747,0.7500000000000001
T5_1D_LONG_max3,27,ADA/USDT,LONG,1d,2024-11-15 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.7071,0.5796142857142856,0.1802937551770815,0.0025,25.08637703834914,139.1416858210631,139.1416858210631,2.213975795607352,0.0,2.213975795607352,55.540631562385045,10071.980947697302,10088.65593632693,-0.16528454072444557,,9948.13648683512,10034.550815339657,0.7512782595618828
T5_1D_LONG_max3,28,ARB/USDT,LONG,1d,2024-11-21 00:00:00+00:00,2024-12-19 00:00:00+00:00,0.7785,0.6206857142857143,0.20271584549041194,0.0025,25.10523459298183,123.84446086218385,123.84446086218385,-0.0111288132524663,0.0,-0.0111288132524663,-0.27939146744465154,10071.701556229858,10088.65593632693,-0.1680539033551792,,9838.683706003747,10042.093837192731,0.7502630795310965
T5_1D_LONG_max3,29,LINK/USDT,LONG,1d,2024-12-12 00:00:00+00:00,2024-12-19 00:00:00+00:00,29.13,22.124142857142857,0.24050316316021772,0.0025,25.179952369243257,104.69696962974639,104.69696962974639,-1.0199999999999998,0.0,-1.0199999999999998,-25.683551416628116,10046.018004813232,10088.65593632693,-0.42263242777631943,,9917.697124216866,10071.980947697304,0.4992581620572017
T5_1D_LONG_max3,30,SUI/USDT,LONG,1d,2024-12-12 00:00:00+00:00,2024-12-20 00:00:00+00:00,4.6209,3.714157142857143,0.1962264617591501,0.0025,25.17995236924326,128.3208805963659,128.3208805963659,-1.0199999999999998,0.0,-1.0199999999999998,-25.68355141662812,10020.334453396603,10088.65593632693,-0.6772109521974777,,10020.334453396603,10071.980947697304,0.7492581620572017
T5_1D_LONG_max3,31,PHA/USDT,LONG,1d,2024-12-24 00:00:00+00:00,2024-12-31 00:00:00+00:00,0.2019,0.1564714285714285,0.22500530672893257,0.0025,25.050836133491508,111.3344236083758,111.3344236083758,3.715220125786165,0.0,3.715220125786165,93.06937057091893,10113.403823967521,10113.403823967521,0.0,,10113.403823967521,10020.334453396603,0.25
T5_1D_LONG_max3,32,SUI/USDT,LONG,1d,2025-01-03 00:00:00+00:00,2025-01-23 00:00:00+00:00,4.9843,4.203942857142857,0.1565630365060577,0.0025,25.2835095599188,161.4909248323153,161.4909248323153,-1.0200000000000002,0.0,-1.0200000000000002,-25.789179751117185,10087.614644216404,10113.403823967521,-0.2549999999999936,,9726.744929383953,10113.403823967521,0.25
T5_1D_LONG_max3,33,HBAR/USDT,LONG,1d,2025-01-16 00:00:00+00:00,2025-01-27 00:00:00+00:00,0.36278,0.30204,0.16742929599206136,0.0025,25.2835095599188,151.01006911668324,151.01006911668324,-1.02,0.0,-1.02,-25.789179751117178,10061.825464465288,10113.403823967521,-0.5099999999999872,,9851.965818749519,10113.403823967523,0.7499999999999999
T5_1D_LONG_max3,34,XRP/USDT,LONG,1d,2025-01-11 00:00:00+00:00,2025-02-02 00:00:00+00:00,2.5764,2.266,0.12047818661698494,0.0025,25.2835095599188,209.85964571576935,209.85964571576935,-0.0084020618556699,0.0,-0.0084020618556699,-0.21243361125085902,10061.613030854038,10113.403823967521,-0.5121005154638978,,10061.613030854038,10113.403823967521,0.5
T5_1D_LONG_max3,35,ADA/USDT,LONG,1d,2025-03-02 00:00:00+00:00,2025-03-03 00:00:00+00:00,1.135,0.9552428571428572,0.15837633731906858,0.0025,25.154032577135094,158.8244367999192,158.8244367999192,-1.0199999999999998,0.0,-1.0199999999999998,-25.65711322867779,10035.955917625359,10113.403823967521,-0.765794659149477,,9720.45065286364,10061.613030854038,0.5
T5_1D_LONG_max3,36,XRP/USDT,LONG,1d,2025-03-02 00:00:00+00:00,2025-03-03 00:00:00+00:00,2.9396,2.4867714285714286,0.15404428202087744,0.0025,25.154032577135094,163.2909202934647,163.2909202934647,-1.02,0.0,-1.02,-25.657113228677797,10010.298804396682,10113.403823967521,-1.019488802835038,,9858.084459928426,10061.613030854038,0.75
T5_1D_LONG_max3,37,HBAR/USDT,LONG,1d,2025-03-01 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.25265,0.2108985714285714,0.16525402165615904,0.0025,25.154032577135094,152.21434446825518,152.21434446825518,-1.0199999999999998,0.0,-1.0199999999999998,-25.65711322867779,9984.641691168004,10113.403823967521,-1.273182946520599,,9984.641691168004,10061.613030854038,0.25
T5_1D_LONG_max3,38,ZEC/USDT,LONG,1d,2025-04-01 00:00:00+00:00,2025-04-07 00:00:00+00:00,40.64,35.190000000000005,0.13410433070866132,0.0025,24.961604227920013,186.1357056555358,186.1357056555358,-1.0199999999999996,0.0,-1.0199999999999996,-25.460836312478403,9959.180854855527,10113.403823967521,-1.5249363300069587,,9959.180854855527,9984.641691168004,0.25
T5_1D_LONG_max3,39,BNB/USDT,LONG,1d,2025-04-22 00:00:00+00:00,2025-05-04 00:00:00+00:00,618.51,586.0285714285714,0.05251560778553077,0.0025,24.89795213713882,474.105759926076,474.105759926076,-1.0200000000000016,0.0,-1.0200000000000016,-25.395911179881637,9933.784943675644,10113.403823967521,-1.776047742365456,,9222.646996315307,9959.180854855527,0.5
T5_1D_LONG_max3,40,BTC/USDT,LONG,1d,2025-04-22 00:00:00+00:00,2025-05-30 00:00:00+00:00,93442.99,86649.88857142857,0.07269781744539032,0.0025,24.89795213713882,342.48555200218834,342.48555200218834,1.5319406137024285,0.0,1.5319406137024285,38.14218407690213,9971.927127752546,10113.403823967521,-1.3989028686829732,,9425.301744620314,9959.180854855527,0.7500000000000001
T5_1D_LONG_max3,41,ZEC/USDT,LONG,1d,2025-05-07 00:00:00+00:00,2025-06-13 00:00:00+00:00,40.49,34.84,0.13954062731538647,0.0025,24.83446235918911,177.97298777408272,177.97298777408272,0.8260176991150444,0.0,0.8260176991150444,20.513705456696567,9992.440833209243,10113.403823967521,-1.1960660610783789,,9349.918844434433,9933.784943675644,0.751278259561883
T5_1D_LONG_max3,42,ETH/USDT,LONG,1d,2025-06-10 00:00:00+00:00,2025-06-13 00:00:00+00:00,2816.4,2560.0285714285715,0.09102806013756165,0.0025,24.929817819381366,273.8695934166609,273.8695934166609,-1.0199999999999998,0.0,-1.0199999999999998,-25.42841417576899,9967.012419033474,10113.403823967521,-1.4474988587632365,,9598.360023675325,9971.927127752546,0.7487242070584258
T5_1D_LONG_max3,43,TRX/USDT,LONG,1d,2025-04-12 00:00:00+00:00,2025-06-22 00:00:00+00:00,0.246,0.2293857142857142,0.06753774680603986,0.0025,24.89795213713882,368.65239535814976,368.65239535814976,1.0333104041272578,0.0,1.0333104041272578,25.727312984768037,9992.739732018243,10113.403823967521,-1.1931105891699818,,9739.459883256573,9959.180854855527,0.25
T5_1D_LONG_max3,44,SEI/USDT,LONG,1d,2025-06-24 00:00:00+00:00,2025-06-26 00:00:00+00:00,0.3068,0.2606857142857143,0.15030731979884523,0.0025,24.981849330045605,166.20514132963424,166.20514132963424,-1.02,0.0,-1.02,-25.481486316646517,9967.258245701596,10113.403823967521,-1.4450681571675994,,9713.978396939927,9992.739732018243,0.4993563498681363
T5_1D_LONG_max3,45,AAVE/USDT,LONG,1d,2025-07-08 00:00:00+00:00,2025-07-23 00:00:00+00:00,293.0,257.6171428571429,0.12076060458313011,0.0025,24.91814561425399,206.3433327472342,206.3433327472342,-0.0937645348837213,0.0,-0.0937645348837213,-2.3364383336853654,9964.92180736791,10113.403823967521,-1.4681705505294618,,9496.196488187918,9967.258245701596,0.4999938341452067
T5_1D_LONG_max3,46,ZEC/USDT,LONG,1d,2025-07-08 00:00:00+00:00,2025-07-23 00:00:00+00:00,43.7,38.64571428571429,0.1156587119973847,0.0025,24.91814561425399,215.4454704183239,215.4454704183239,-0.4889089881288873,0.0,-0.4889089881288873,-12.18270535831319,9952.739102009598,10113.403823967521,-1.5886315305354175,,9699.45925324793,9967.258245701596,0.7499938341452067
T5_1D_LONG_max3,47,BCH/USDT,LONG,1d,2025-06-13 00:00:00+00:00,2025-08-19 00:00:00+00:00,448.7,404.5571428571429,0.09837944538189684,0.0025,24.917531047583683,253.27984876166875,253.27984876166875,2.340841423948221,0.0,2.340841423948221,58.3279888586998,10011.067090868297,10113.403823967521,-1.0118920877726518,,9369.802603807542,9967.012419033474,0.49980356289706757
T5_1D_LONG_max3,48,TRX/USDT,LONG,1d,2025-07-29 00:00:00+00:00,2025-08-25 00:00:00+00:00,0.3385,0.3159571428571429,0.06659632833931209,0.0025,24.881847755023998,373.62191543427986,373.62191543427986,0.1219518377693274,0.0,0.1219518377693274,3.0343870608217896,10014.101477929118,10113.403823967521,-0.9818884696670429,,9579.053365905726,9952.739102009598,0.5003585273580866
T5_1D_LONG_max3,49,ETH/USDT,LONG,1d,2025-08-08 00:00:00+00:00,2025-09-22 00:00:00+00:00,4009.5,3636.75,0.09296670407781518,0.0025,24.881847755023998,267.64257162647544,267.64257162647544,0.4885982562038897,0.0,0.4885982562038897,12.157227424235392,10026.258705353353,10113.403823967521,-0.8616794121049965,,9667.059329665944,9952.739102009598,0.7503585273580866
T5_1D_LONG_max3,50,SOL/USDT,LONG,1d,2025-08-28 00:00:00+00:00,2025-09-22 00:00:00+00:00,214.43,186.44,0.13053210838035725,0.0025,25.035253694822796,191.79383529049127,191.79383529049127,0.1925759199714179,0.0,0.1925759199714179,4.821187011998339,10031.079892365351,10113.403823967521,-0.814008152300538,,9863.674351968433,10014.101477929118,0.7483923479524781
T5_1D_LONG_max3,51,BTC/USDT,LONG,1d,2025-10-01 00:00:00+00:00,2025-10-10 00:00:00+00:00,118594.99,113755.60857142856,0.04080595165589581,0.0025,25.077699730913377,614.5598549541497,614.5598549541497,-1.0200000000000005,0.0,-1.0200000000000005,-25.579253725531657,10005.50063863982,10113.403823967521,-1.0669324315121662,,9634.898806983638,10031.079892365351,0.4995012301339488
T5_1D_LONG_max3,52,TAO/USDT,LONG,1d,2025-10-13 00:00:00+00:00,2025-10-17 00:00:00+00:00,447.4,347.21428571428567,0.22392873108116745,0.0025,25.01375159659955,111.7040742196356,111.7040742196356,-1.0200000000000002,0.0,-1.0200000000000002,-25.51402662853155,9979.98661201129,10113.403823967521,-1.3192117538118018,,9609.384780355107,10005.500638639822,0.7507782145811305
T5_1D_LONG_max3,53,DASH/USDT,LONG,1d,2025-10-01 00:00:00+00:00,2025-10-30 00:00:00+00:00,31.23,27.375714285714288,0.12341612917981788,0.0025,25.077699730913377,203.19629125926522,203.19629125926522,2.984818383988138,0.0,2.984818383988138,74.85237918496463,10054.838991196255,10113.403823967521,-0.5790813240590141,,9887.433450799337,10031.079892365351,0.7495012301339489
T5_1D_LONG_max3,54,TAO/USDT,LONG,1d,2025-10-31 00:00:00+00:00,2025-11-04 00:00:00+00:00,481.0,394.8285714285714,0.17915057915057916,0.0025,25.137097477990636,140.31267773274945,140.31267773274945,-1.02,0.0,-1.02,-25.63983942755045,10029.199151768706,10113.403823967521,-0.8326046666826523,,9739.423687928833,10054.838991196255,0.4989116707794555
T5_1D_LONG_max3,55,DASH/USDT,LONG,1d,2025-11-01 00:00:00+00:00,2025-11-05 00:00:00+00:00,73.71,58.56857142857142,0.20541891970463408,0.0025,25.137097477990636,122.36992344295521,122.36992344295521,2.062507783753184,0.0,2.062507783753184,51.84545920931822,10081.044610978022,10113.403823967521,-0.319963620090116,,9780.7770500211,10054.838991196255,0.7489116707794555
T5_1D_LONG_max3,56,FIL/USDT,LONG,1d,2025-11-07 00:00:00+00:00,2025-11-08 00:00:00+00:00,3.392,2.740428571428571,0.19209063342318064,0.0025,25.202611527445058,131.20166807885448,131.20166807885448,-1.0200000000000002,0.0,-1.0200000000000002,-25.706663757993965,10055.337947220029,10113.403823967521,-0.574147712858884,,9755.070386263107,10081.044610978022,0.7469789098248216
T5_1D_LONG_max3,57,ZEC/USDT,LONG,1d,2025-08-21 00:00:00+00:00,2025-11-11 00:00:00+00:00,42.56,36.19714285714286,0.14950322234156824,0.0025,25.027667727170744,167.40554039691753,167.40554039691753,69.24829815895825,0.0,69.24829815895825,1733.1233969944567,11788.461344214486,11788.461344214486,0.0,,11504.786832342523,10011.067090868297,0.7470868245947577
T5_1D_LONG_max3,58,ICP/USDT,LONG,1d,2025-11-04 00:00:00+00:00,2025-11-11 00:00:00+00:00,5.19,4.210571428571429,0.18871456096889624,0.0025,25.072997879421763,132.86202056000474,132.86202056000474,1.137380396732788,0.0,1.137380396732788,28.517536275377076,11816.978880489864,11816.978880489864,0.0,,11666.166389177904,10029.199151768706,0.750187148006873
T5_1D_LONG_max3,59,LTC/USDT,LONG,1d,2025-11-09 00:00:00+00:00,2025-11-17 00:00:00+00:00,110.31,91.92285714285714,0.1666860924407838,0.0025,25.138344868050073,150.8124913119588,150.8124913119588,-1.0200000000000005,0.0,-1.0200000000000005,-25.641111765411086,11791.337768724452,11816.978880489864,-0.2169853396941048,,11791.337768724452,10055.337947220029,0.748249445911897
T5_1D_LONG_max3,60,BCH/USDT,LONG,1d,2025-11-22 00:00:00+00:00,2025-12-15 00:00:00+00:00,556.7,471.3571428571429,0.15330134209243246,0.0025,29.47834442181113,192.29019145858015,192.29019145858015,-0.2613793103448278,0.0,-0.2613793103448278,-7.705029335080295,11783.632739389372,11816.978880489864,-0.28218837858420154,,11783.632739389372,11791.337768724452,0.25
T5_1D_LONG_max3,61,ZEC/USDT,LONG,1d,2025-12-27 00:00:00+00:00,2026-01-07 00:00:00+00:00,516.1,438.9614285714286,0.14946438951476734,0.0025,29.45908184847343,197.09766282197154,197.09766282197154,-0.6238483619460345,0.0,-0.6238483619460345,-18.37799995560431,11765.254739433767,11816.978880489864,-0.43771036217636217,,11508.094767911562,11783.632739389372,0.5
T5_1D_LONG_max3,62,BCH/USDT,LONG,1d,2025-12-19 00:00:00+00:00,2026-01-14 00:00:00+00:00,624.9,553.3142857142857,0.11455547173262008,0.0025,29.45908184847343,257.1599715222058,257.1599715222058,-0.4041548593095193,0.0,-0.4041548593095193,-11.906031079857392,11753.34870835391,11816.978880489864,-0.5384639574926311,,11564.800736321586,11783.632739389372,0.25
T5_1D_LONG_max3,63,ICP/USDT,LONG,1d,2026-01-14 00:00:00+00:00,2026-01-18 00:00:00+00:00,4.541,3.9007142857142862,0.14100103816025414,0.0025,29.383371770884775,208.39117324433616,208.39117324433616,-1.0199999999999998,0.0,-1.0199999999999998,-29.971039206302464,11723.377669147607,11816.978880489864,-0.7920908744010253,,11534.829697115283,11753.34870835391,0.5002532476355313
T5_1D_LONG_max3,64,DASH/USDT,LONG,1d,2026-01-13 00:00:00+00:00,2026-01-20 00:00:00+00:00,59.03,49.82142857142857,0.15599816074151163,0.0025,29.41313684858442,188.54797203232337,188.54797203232337,1.1172944461681655,0.0,1.1172944461681655,32.86313444530759,11756.240803592915,11816.978880489864,-0.5139898912507062,,11756.240803592915,11765.254739433767,0.5003905142804517
T5_1D_LONG_max3,66,CHZ/USDT,LONG,1d,2026-03-30 00:00:00+00:00,2026-04-05 00:00:00+00:00,0.04269,0.0380285714285714,0.10919251748485831,0.0025,29.390602008982288,269.16315042427584,269.16315042427584,-1.0200000000000005,0.0,-1.0200000000000005,-29.978414049161948,11726.262389543752,11816.978880489864,-0.767679217028025,,10590.45312178903,11756.240803592915,0.7500000000000001
T5_1D_LONG_max3,67,TAO/USDT,LONG,1d,2026-03-15 00:00:00+00:00,2026-04-10 00:00:00+00:00,283.0,242.28571428571428,0.14386673397274108,0.0025,29.390602008982288,204.2904651922593,204.2904651922593,-0.6414035087719301,0.0,-0.6414035087719301,-18.851235253480578,11707.41115429027,11816.978880489864,-0.9272059069217135,,10564.887662613271,11756.240803592915,0.5
T5_1D_LONG_max3,68,DASH/USDT,LONG,1d,2026-04-10 00:00:00+00:00,2026-04-13 00:00:00+00:00,45.75,40.26571428571429,0.11987509758001555,0.0025,29.268527885725675,244.15853231059268,244.15853231059268,-1.0199999999999996,0.0,-1.0199999999999996,-29.853898443440176,11677.55725584683,11816.978880489864,-1.1798415318590607,,10535.033764169832,11707.41115429027,0.7514452572747332
T5_1D_LONG_max3,69,ZEC/USDT,LONG,1d,2026-04-07 00:00:00+00:00,2026-04-19 00:00:00+00:00,320.78,276.2128571428571,0.13893367060646822,0.0025,29.31565597385938,211.00468911453746,211.00468911453746,-0.45462512421066,0.0,-0.45462512421066,-13.327633738432796,11664.229622108398,11816.978880489864,-1.292625297263233,,10732.710819545937,11726.262389543752,0.7512782595618828
T5_1D_LONG_max3,70,TRX/USDT,LONG,1d,2026-03-13 00:00:00+00:00,2026-04-24 00:00:00+00:00,0.2934,0.2841428571428571,0.031551270815074674,0.0025,29.390602008982288,931.5188025624611,931.5188025624611,3.190648148148158,0.0,3.190648148148158,93.77506987291888,11758.004691981318,11816.978880489864,-0.49906316246290183,,11360.499799522537,11756.240803592915,0.25
T5_1D_LONG_max3,71,SPK/USDT,LONG,1d,2026-04-22 00:00:00+00:00,2026-04-24 00:00:00+00:00,0.03826,0.0318597142857142,0.16728399671421335,0.0025,29.160574055270995,174.31777473064975,174.31777473064975,1.3876715325208693,0.0,1.3876715325208693,40.4652984884662,11798.469990469785,11816.978880489864,-0.15662962765074948,,11575.282872741653,11664.229622108398,0.751972080121565
T5_1D_LONG_max3,72,CHZ/USDT,LONG,1d,2026-04-20 00:00:00+00:00,2026-04-30 00:00:00+00:00,0.04648,0.0404071428571428,0.13065527415785713,0.0025,29.160574055270995,223.1871177281318,223.1871177281318,-1.0200000000000002,0.0,-1.0200000000000002,-29.74378553637642,11768.726204933408,11816.978880489864,-0.4083334331427323,,11768.726204933408,11664.229622108398,0.5019720801215649
T5_1D_LONG_max3,73,TAO/USDT,LONG,1d,2026-05-02 00:00:00+00:00,2026-05-16 00:00:00+00:00,287.0,260.9,0.09094076655052273,0.0025,29.42181551233352,323.5272433731691,323.5272433731691,-0.533409961685823,0.0,-0.533409961685823,-15.693889485161176,11753.032315448247,11816.978880489864,-0.5411414007618671,,10623.621629485968,11768.726204933408,0.25
T5_1D_LONG_max3,74,EDEN/USDT,LONG,1d,2026-05-20 00:00:00+00:00,2026-05-23 00:00:00+00:00,0.1206,0.0938142857142857,0.22210376687988642,0.0025,29.38258078862062,132.2921317426854,132.2921317426854,-1.0200000000000002,0.0,-1.0200000000000002,-29.970232404393037,11723.062083043853,11816.978880489864,-0.7947614901899306,,10593.651397081574,11753.032315448245,0.7506676527837218
T5_1D_LONG_max3,75,TRX/USDT,LONG,1d,2026-05-03 00:00:00+00:00,2026-05-26 00:00:00+00:00,0.3385,0.3274285714285714,0.03270732221987775,0.0025,29.42181551233352,899.5482820190191,899.5482820190191,3.394193548387099,0.0,3.394193548387099,99.8633363937979,11822.92541943765,11822.92541943765,0.0,,11423.828575490854,11768.726204933408,0.5
T5_1D_LONG_max3,76,ZEC/USDT,LONG,1d,2026-05-03 00:00:00+00:00,2026-05-26 00:00:00+00:00,413.2,360.31142857142856,0.12799751071774304,0.0025,29.42181551233352,229.86240394325935,229.86240394325935,3.738846091513155,0.0,3.738846091513155,110.00363993350929,11932.92905937116,11932.92905937116,0.0,,11763.694619367623,11768.726204933406,0.7500000000000001
T5_1D_LONG_max3,77,PHA/USDT,LONG,1d,2026-05-25 00:00:00+00:00,2026-05-26 00:00:00+00:00,0.049,0.0405142857142857,0.17317784256559804,0.0025,29.30765520760963,169.23444000353675,169.23444000353675,0.3453198653198655,0.0,0.3453198653198655,10.120515549132813,11943.049574920293,11943.049574920293,0.0,,11943.049574920293,11723.062083043853,0.7519476192127142
T5_1D_LONG_max5,78,APT/USDT,LONG,1d,2024-03-25 00:00:00+00:00,2024-04-02 00:00:00+00:00,17.3341,13.571085714285717,0.21708737608034354,0.0025,25.0,115.16100314717313,115.16100314717313,-0.7197050237081973,0.0,-0.7197050237081973,-17.992625592704933,9982.007374407296,10000.0,-0.17992625592703915,,9466.116688050624,10000.0,0.5
T5_1D_LONG_max5,79,SUI/USDT,LONG,1d,2024-03-27 00:00:00+00:00,2024-04-03 00:00:00+00:00,2.0754,1.6684,0.19610677459766793,0.0025,25.0,127.48157248157247,127.48157248157247,-1.02,0.0,-1.02,-25.5,9956.507374407296,10000.0,-0.43492625592703915,,9568.098260532197,10000.0,1.25
T5_1D_LONG_max5,80,ICP/USDT,LONG,1d,2024-03-25 00:00:00+00:00,2024-04-09 00:00:00+00:00,17.655,14.551857142857145,0.17576566735445234,0.0025,25.0,142.23483104686497,142.23483104686497,-0.5327060123377224,0.0,-0.5327060123377224,-13.31765030844306,9943.189724098855,10000.0,-0.5681027590114536,,9243.133224680758,10000.0,0.75
T5_1D_LONG_max5,81,BCH/USDT,LONG,1d,2024-03-24 00:00:00+00:00,2024-04-12 00:00:00+00:00,485.1,390.2428571428572,0.19554142003121588,0.0025,25.0,127.85015060240968,127.85015060240968,0.4870783132530123,0.0,0.4870783132530123,12.176957831325307,9955.36668193018,10000.0,-0.4463331806982024,,9383.160333114492,10000.0,0.25
T5_1D_LONG_max5,82,CHZ/USDT,LONG,1d,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.15791,0.1369114285714285,0.13297809783149583,0.0025,24.89126843601824,187.1832192062139,187.1832192062139,-1.0199999999999998,0.0,-1.0199999999999998,-25.3890938047386,9929.97758812544,10000.0,-0.7002241187455911,,9544.954458515967,9956.507374407296,1.0032761959558605
T5_1D_LONG_max5,83,ETH/USDT,LONG,1d,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,3694.61,3349.788571428572,0.09333094117415044,0.0025,24.89126843601824,266.69899738364893,266.69899738364893,-1.0199999999999996,0.0,-1.0199999999999996,-25.389093804738593,9904.588494320702,10000.0,-0.9541150567929799,,9786.264362094878,9956.507374407296,1.2532761959558605
T5_1D_LONG_max5,84,HBAR/USDT,LONG,1d,2024-04-23 00:00:00+00:00,2024-04-24 00:00:00+00:00,0.1563,0.1291571428571428,0.17365871492550985,0.0025,24.761471235801757,142.58697725837186,142.58697725837186,-1.02,0.0,-1.02,-25.256700660517794,9879.331793660183,10000.0,-1.206682063398166,,9761.00766143436,9904.588494320702,0.5024082652634687
T5_1D_LONG_max5,85,PENDLE/USDT,LONG,1d,2024-03-25 00:00:00+00:00,2024-04-27 00:00:00+00:00,4.0049,3.158728571428572,0.21128403420096084,0.0025,25.0,118.32413222582394,118.32413222582394,1.6692980145867098,0.0,1.6692980145867098,41.73245036466774,9921.064244024852,10000.0,-0.7893575597514791,,9921.064244024852,10000.0,1.0
T5_1D_LONG_max5,86,TRX/USDT,LONG,1d,2024-05-09 00:00:00+00:00,2024-05-19 00:00:00+00:00,0.1262,0.1199971428571428,0.04915100747113474,0.0025,24.80266061006213,504.6216117671274,504.6216117671274,-0.830916628281898,0.0,-0.830916628281898,-20.60894312653307,9900.45530089832,10000.0,-0.9954469910167972,,9178.627031651378,9921.064244024852,0.75
T5_1D_LONG_max5,87,NEAR/USDT,LONG,1d,2024-05-15 00:00:00+00:00,2024-05-30 00:00:00+00:00,8.052,6.855,0.14865871833084937,0.0025,24.80266061006213,166.8429600937514,166.8429600937514,-0.660768588137009,0.0,-0.660768588137009,-16.38881903335216,9884.06648186497,10000.0,-1.1593351813503068,,9086.549706481968,9921.064244024854,0.9999999999999999
T5_1D_LONG_max5,88,PEPE/USDT,LONG,1d,2024-05-04 00:00:00+00:00,2024-06-07 00:00:00+00:00,8.67e-06,6.718571428571428e-06,0.22507826660075797,0.0025,24.80266061006213,110.19571540444147,110.19571540444147,2.1630161054172765,0.0,2.1630161054172765,53.64855435676308,9937.71503622173,10000.0,-0.6228496377826922,,9012.804634815157,9921.064244024852,0.25
T5_1D_LONG_max5,89,AAVE/USDT,LONG,1d,2024-05-20 00:00:00+00:00,2024-06-07 00:00:00+00:00,98.03,88.02571428571429,0.10205330729660017,0.0025,24.751138252245802,242.53146622980995,242.53146622980995,-0.0789747251178069,0.0,-0.0789747251178069,-1.9547143398239477,9935.760321881908,10000.0,-0.6423967811809235,,9253.381386705143,9900.45530089832,1.252081615693438
T5_1D_LONG_max5,90,PHA/USDT,LONG,1d,2024-06-06 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.2173,0.1947,0.10400368154624934,0.0025,24.710166204662425,237.58934142801547,237.58934142801547,-1.0199999999999996,0.0,-1.0199999999999996,-25.204369528755663,9910.555952353152,10000.0,-0.8944404764684805,,9465.766358604404,9884.066481864967,1.2532219053197065
T5_1D_LONG_max5,91,ARKM/USDT,LONG,1d,2024-05-05 00:00:00+00:00,2024-06-10 00:00:00+00:00,2.6324,2.1242,0.19305576660082052,0.0025,24.80266061006213,128.47407278616205,128.47407278616205,-1.02,0.0,-1.02,-25.298713822263373,9885.25723853089,10000.0,-1.1474276146910962,,9568.941717568303,9921.064244024852,0.5
T5_1D_LONG_max5,92,BTC/USDT,LONG,1d,2024-05-15 00:00:00+00:00,2024-06-14 00:00:00+00:00,66206.5,61015.17285714285,0.07841114003696244,0.0025,24.802660610062134,316.31552096258696,316.31552096258696,-0.0513041339002485,0.0,-0.0513041339002485,-1.2724790210210468,9883.984759509869,10000.0,-1.1601524049013097,,9746.716023611854,9921.064244024852,1.25
T5_1D_LONG_max5,93,INJ/USDT,LONG,1d,2024-06-12 00:00:00+00:00,2024-06-15 00:00:00+00:00,31.24,25.615714285714287,0.1800347539784159,0.0025,24.713143096327226,137.2687358980147,137.2687358980147,-1.0199999999999998,0.0,-1.0199999999999998,-25.207405958253766,9858.777353551615,10000.0,-1.412226464483847,,9858.777353551615,9885.25723853089,0.500905565849981
T5_1D_LONG_max5,94,UNI/USDT,LONG,1d,2024-06-16 00:00:00+00:00,2024-06-18 00:00:00+00:00,11.984,9.817857142857145,0.1807529086400914,0.0025,24.646943383879037,136.35710522896832,136.35710522896832,-1.0199999999999998,0.0,-1.0199999999999998,-25.139882251556614,9833.637471300059,10000.0,-1.6636252869994133,,9833.637471300059,9858.777353551615,0.25
T5_1D_LONG_max5,95,AAVE/USDT,LONG,1d,2024-07-01 00:00:00+00:00,2024-07-03 00:00:00+00:00,98.34,86.39285714285714,0.12148813155524572,0.0025,24.58409367825015,202.3579864430686,202.3579864430686,-1.0200000000000005,0.0,-1.0200000000000005,-25.075775551815163,9808.561695748243,10000.0,-1.9143830425175656,,9156.410161718586,9833.637471300059,0.5
