variant,time,event,equity,peak,drawdown_pct,open_positions,long_positions,short_positions,portfolio_heat_pct,effective_cluster_positions,max_same_side,max_per_cluster,max_beta_cluster,cluster_ALT_OTHER,beta_OTHER_BETA,cluster_EXCHANGE,cluster_GAMING,beta_HIGH_CRYPTO_BETA,cluster_BTC_BETA,cluster_L1_L2,cluster_MEME,cluster_DEFI,cluster_AI
ACT4_ATR3,2025-10-01 00:00:00+00:00,entry,10027.024206139507,10077.15459262106,-0.49746568856113804,3,1,2,0.7506265664160402,3.0,2,1,2,1.0,1.0,,1.0,2.0,,1.0,,,
ACT4_ATR3,2025-10-01 06:00:00+00:00,exit,10001.893819657955,10077.15459262106,-0.7468454738028399,2,1,1,0.5012562814070352,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2025-10-01 06:00:00+00:00,entry,10001.893819657955,10077.15459262106,-0.7468454738028399,3,2,1,0.7512562814070353,3.0,2,1,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-10-01 18:00:00+00:00,exit,9976.826259142606,10077.15459262106,-0.9956018095814325,2,2,0,0.5018860082745071,2.0,2,1,2,,,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-10-05 18:00:00+00:00,entry,9976.826259142606,10077.15459262106,-0.9956018095814325,3,2,1,0.751886008274507,3.0,2,1,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-10-09 00:00:00+00:00,exit,10061.892702628207,10077.15459262106,-0.15145039060955154,2,1,1,0.49639567498026593,2.0,2,1,2,1.0,1.0,,,1.0,1.0,,,,
ACT4_ATR3,2025-10-09 12:00:00+00:00,entry,10061.892702628207,10077.15459262106,-0.15145039060955154,3,1,2,0.7463956749802658,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-10-10 18:00:00+00:00,exit,10036.887968079061,10077.15459262106,-0.39958327692505274,2,0,2,0.49912679670982674,2.0,2,1,2,1.0,1.0,,,1.0,,,,1.0,
ACT4_ATR3,2025-10-10 18:00:00+00:00,exit,10189.097572262936,10189.097572262936,0.0,1,0,1,0.24687889754876308,1.0,2,1,2,,,,,1.0,,,,1.0,
ACT4_ATR3,2025-10-10 18:00:00+00:00,exit,10408.458938300004,10408.458938300004,0.0,0,0,0,0.0,0.0,2,1,2,,,,,,,,,,
ACT4_ATR3,2025-10-10 18:00:00+00:00,entry,10408.458938300004,10408.458938300004,0.0,1,0,1,0.25,1.0,2,1,2,1.0,1.0,,,,,,,,
ACT4_ATR3,2025-10-10 18:00:00+00:00,entry,10408.458938300004,10408.458938300004,0.0,2,0,2,0.5,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2025-10-11 12:00:00+00:00,exit,10382.437790954255,10408.458938300004,-0.2499999999999936,1,0,1,0.2506265664160401,1.0,2,1,2,,,,,1.0,,1.0,,,
ACT4_ATR3,2025-10-13 00:00:00+00:00,exit,10356.416643608505,10408.458938300004,-0.4999999999999872,0,0,0,0.0,0.0,2,1,2,,,,,,,,,,
ACT4_ATR3,2025-10-16 12:00:00+00:00,entry,10356.416643608505,10408.458938300004,-0.4999999999999872,1,0,1,0.25,1.0,2,1,2,1.0,1.0,,,,,,,,
ACT4_ATR3,2025-10-16 12:00:00+00:00,entry,10356.416643608505,10408.458938300004,-0.4999999999999872,2,0,2,0.5,2.0,2,1,2,1.0,1.0,,,1.0,1.0,,,,
ACT4_ATR3,2025-10-20 18:00:00+00:00,exit,10330.525601999483,10408.458938300004,-0.7487499999999949,1,0,1,0.25062656641604014,1.0,2,1,2,,,,,1.0,1.0,,,,
ACT4_ATR3,2025-10-21 00:00:00+00:00,entry,10330.525601999483,10408.458938300004,-0.7487499999999949,2,0,2,0.5006265664160401,2.0,2,1,2,1.0,1.0,,,1.0,1.0,,,,
ACT4_ATR3,2025-10-21 12:00:00+00:00,exit,10304.634560390461,10408.458938300004,-0.9975000000000027,1,0,1,0.2506281407035176,1.0,2,1,2,1.0,1.0,,,,,,,,
ACT4_ATR3,2025-10-22 18:00:00+00:00,entry,10304.634560390461,10408.458938300004,-0.9975000000000027,2,0,2,0.5006281407035176,2.0,2,1,2,1.0,1.0,,,1.0,,,1.0,,
ACT4_ATR3,2025-10-23 12:00:00+00:00,exit,10278.872973989484,10408.458938300004,-1.2450062500000083,1,0,1,0.2512562814070352,1.0,2,1,2,1.0,1.0,,,,,,,,
ACT4_ATR3,2025-10-24 12:00:00+00:00,entry,10278.872973989484,10408.458938300004,-1.2450062500000083,2,0,2,0.5012562814070352,2.0,2,1,2,1.0,1.0,,,1.0,1.0,,,,
ACT4_ATR3,2025-10-26 18:00:00+00:00,entry,10278.872973989484,10408.458938300004,-1.2450062500000083,3,1,2,0.7512562814070353,3.0,2,1,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-10-28 18:00:00+00:00,exit,10253.175791554511,10408.458938300004,-1.4918937343750014,2,0,2,0.5025125628140703,2.0,2,1,2,1.0,1.0,,,1.0,1.0,,,,
ACT4_ATR3,2025-11-02 12:00:00+00:00,entry,10253.175791554511,10408.458938300004,-1.4918937343750014,3,1,2,0.7525125628140704,3.0,2,1,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-11-03 12:00:00+00:00,exit,10325.642171339745,10408.458938300004,-0.7956679029161381,2,1,1,0.4971131195726875,2.0,2,1,2,,,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-11-03 12:00:00+00:00,entry,10325.642171339745,10408.458938300004,-0.7956679029161381,3,1,2,0.7471131195726874,3.0,2,1,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-11-05 00:00:00+00:00,exit,10379.68720057786,10408.458938300004,-0.2764264901528507,2,0,2,0.49627013673837234,2.0,2,1,2,1.0,1.0,,,1.0,1.0,,,,
ACT4_ATR3,2025-11-06 12:00:00+00:00,entry,10379.68720057786,10408.458938300004,-0.2764264901528507,3,1,2,0.7462701367383723,3.0,2,1,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-11-07 18:00:00+00:00,exit,10353.87309514951,10408.458938300004,-0.5244373203955631,2,1,1,0.4988123764102652,2.0,2,1,2,,,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-11-08 06:00:00+00:00,entry,10353.87309514951,10408.458938300004,-0.5244373203955631,3,2,1,0.7488123764102653,3.0,2,1,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2025-11-13 18:00:00+00:00,exit,10327.923877148067,10408.458938300004,-0.773746254170175,2,1,1,0.49944079552115367,2.0,2,1,2,1.0,1.0,,,1.0,1.0,,,,
ACT4_ATR3,2025-11-13 18:00:00+00:00,exit,10302.039194410194,10408.458938300004,-1.022435160869178,1,0,1,0.24943782439613318,1.0,2,1,2,,,,,1.0,1.0,,,,
ACT4_ATR3,2025-11-13 18:00:00+00:00,entry,10302.039194410194,10408.458938300004,-1.022435160869178,2,0,2,0.4994378243961332,2.0,2,1,2,1.0,1.0,,,1.0,1.0,,,,
ACT4_ATR3,2025-11-14 00:00:00+00:00,exit,10276.284096424168,10408.458938300004,-1.2698790729670115,1,0,1,0.2500629818507601,1.0,2,1,2,,,,,1.0,1.0,,,,
ACT4_ATR3,2025-11-14 00:00:00+00:00,entry,10276.284096424168,10408.458938300004,-1.2698790729670115,2,0,2,0.50006298185076,2.0,2,1,2,,,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-11-16 18:00:00+00:00,entry,10276.284096424168,10408.458938300004,-1.2698790729670115,3,1,2,0.75006298185076,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-11-17 18:00:00+00:00,exit,10250.593386183107,10408.458938300004,-1.5167043752845948,2,0,2,0.5013162725320903,2.0,2,1,2,,,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-11-18 06:00:00+00:00,entry,10250.593386183107,10408.458938300004,-1.5167043752845948,3,1,2,0.7513162725320902,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-11-20 12:00:00+00:00,exit,10224.96690271765,10408.458938300004,-1.7629126143463816,2,0,2,0.5025727042928223,2.0,2,1,2,,,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-11-20 12:00:00+00:00,entry,10224.96690271765,10408.458938300004,-1.7629126143463816,3,1,2,0.7525727042928223,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-11-21 06:00:00+00:00,exit,10199.404485460855,10408.458938300004,-2.008505332810524,2,0,2,0.5038322850053357,2.0,2,1,2,,,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-11-27 12:00:00+00:00,entry,10199.404485460855,10408.458938300004,-2.008505332810524,3,1,2,0.7538322850053357,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-11-29 12:00:00+00:00,exit,10173.905974247202,10408.458938300004,-2.253484069478504,2,0,2,0.5050950225617401,2.0,2,1,2,,,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-11-30 12:00:00+00:00,entry,10173.905974247202,10408.458938300004,-2.253484069478504,3,1,2,0.7550950225617401,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-12-01 00:00:00+00:00,exit,10148.471209311583,10408.458938300004,-2.4978503593048145,2,0,2,0.5063609248739249,2.0,2,1,2,,,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-12-03 00:00:00+00:00,entry,10148.471209311583,10408.458938300004,-2.4978503593048145,3,1,2,0.7563609248739249,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-12-04 00:00:00+00:00,exit,10123.100031288304,10408.458938300004,-2.7416057334065513,2,0,2,0.507629999873609,2.0,2,1,2,,,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-12-04 18:00:00+00:00,entry,10123.100031288304,10408.458938300004,-2.7416057334065513,3,1,2,0.757629999873609,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-12-05 12:00:00+00:00,exit,10097.792281210084,10408.458938300004,-2.984751719073029,2,0,2,0.5089022555123899,2.0,2,1,2,,,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-12-09 12:00:00+00:00,entry,10097.792281210084,10408.458938300004,-2.984751719073029,3,1,2,0.75890225551239,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-12-09 12:00:00+00:00,entry,10097.792281210084,10408.458938300004,-2.984751719073029,4,2,2,1.0089022555123899,4.0,2,1,2,1.0,2.0,1.0,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-12-10 18:00:00+00:00,exit,10072.547800507058,10408.458938300004,-3.227289839775354,3,1,2,0.7608042661778346,3.0,2,1,2,,1.0,1.0,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-12-11 00:00:00+00:00,exit,10047.303319804032,10408.458938300004,-3.4698279604776796,2,0,2,0.5114595532787839,2.0,2,1,2,,,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-12-18 12:00:00+00:00,entry,10047.303319804032,10408.458938300004,-3.4698279604776796,3,1,2,0.761459553278784,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2025-12-29 12:00:00+00:00,exit,10122.064390415482,10408.458938300004,-2.7515557258017873,2,0,2,0.5076819381300616,2.0,2,1,2,,,,,2.0,1.0,,,1.0,
ACT4_ATR3,2026-01-01 06:00:00+00:00,entry,10122.064390415482,10408.458938300004,-2.7515557258017873,3,1,2,0.7576819381300617,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2026-01-02 12:00:00+00:00,entry,10122.064390415482,10408.458938300004,-2.7515557258017873,4,2,2,1.0076819381300617,4.0,2,1,2,1.0,2.0,1.0,,2.0,1.0,,,1.0,
ACT4_ATR3,2026-01-15 18:00:00+00:00,exit,10096.36720798051,10408.458938300004,-2.9984432101767804,3,2,1,0.7557275861839386,3.0,2,1,2,1.0,2.0,1.0,,1.0,,,,1.0,
ACT4_ATR3,2026-01-16 12:00:00+00:00,exit,10071.06204700447,10408.458938300004,-3.2415643208622757,2,1,1,0.5063604114351306,2.0,2,1,2,,1.0,1.0,,1.0,,,,1.0,
ACT4_ATR3,2026-01-16 18:00:00+00:00,entry,10071.06204700447,10408.458938300004,-3.2415643208622757,3,2,1,0.7563604114351306,3.0,2,1,2,1.0,2.0,1.0,,1.0,,,,1.0,
ACT4_ATR3,2026-01-18 18:00:00+00:00,entry,10071.06204700447,10408.458938300004,-3.2415643208622757,4,2,2,1.0063604114351306,4.0,2,1,2,1.0,2.0,1.0,,2.0,1.0,,,1.0,
ACT4_ATR3,2026-01-19 00:00:00+00:00,exit,10045.884391886959,10408.458938300004,-3.483460410060125,3,1,2,0.7582560515640407,3.0,2,1,2,,1.0,1.0,,2.0,1.0,,,1.0,
ACT4_ATR3,2026-01-19 12:00:00+00:00,entry,10045.884391886959,10408.458938300004,-3.483460410060125,4,2,2,1.0082560515640409,4.0,2,1,2,1.0,2.0,1.0,,2.0,1.0,,,1.0,
ACT4_ATR3,2026-01-19 18:00:00+00:00,exit,10020.769680907242,10408.458938300004,-3.7247517590349672,3,1,2,0.7601564426707175,3.0,2,1,2,,1.0,1.0,,2.0,1.0,,,1.0,
ACT4_ATR3,2026-01-21 00:00:00+00:00,exit,9995.464519931204,10408.458938300004,-3.9678728697204626,2,0,2,0.5089144707295876,2.0,2,1,2,,,,,2.0,1.0,,,1.0,
ACT4_ATR3,2026-01-23 12:00:00+00:00,entry,9995.464519931204,10408.458938300004,-3.9678728697204626,3,1,2,0.7589144707295875,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2026-01-25 12:00:00+00:00,exit,9970.475858631375,10408.458938300004,-4.2079531875461695,2,0,2,0.5101899455935716,2.0,2,1,2,,,,,2.0,1.0,,,1.0,
ACT4_ATR3,2026-01-31 12:00:00+00:00,exit,10091.183426295425,10408.458938300004,-3.0482467566557805,1,0,1,0.2545857027443979,1.0,2,1,2,,,,,1.0,,,,1.0,
ACT4_ATR3,2026-01-31 12:00:00+00:00,entry,10091.183426295425,10408.458938300004,-3.0482467566557805,2,0,2,0.504585702744398,2.0,2,1,2,1.0,1.0,,,1.0,,,,1.0,
ACT4_ATR3,2026-02-01 00:00:00+00:00,exit,10065.955467729687,10408.458938300004,-3.290626139764135,1,0,1,0.2552237621497723,1.0,2,1,2,,,,,1.0,,,,1.0,
ACT4_ATR3,2026-02-01 12:00:00+00:00,entry,10065.955467729687,10408.458938300004,-3.290626139764135,2,1,1,0.5052237621497724,2.0,2,1,2,1.0,1.0,,,1.0,,,,1.0,
ACT4_ATR3,2026-02-01 18:00:00+00:00,exit,10040.790579060364,10408.458938300004,-3.5323995744147205,1,0,1,0.2558634207015261,1.0,2,1,2,,,,,1.0,,,,1.0,
ACT4_ATR3,2026-02-03 00:00:00+00:00,entry,10040.790579060364,10408.458938300004,-3.5323995744147205,2,1,1,0.5058634207015261,2.0,2,1,2,1.0,1.0,,,1.0,,,,1.0,
ACT4_ATR3,2026-02-05 00:00:00+00:00,entry,10040.790579060364,10408.458938300004,-3.5323995744147205,3,1,2,0.7558634207015261,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2026-02-06 12:00:00+00:00,exit,10141.026069749718,10408.458938300004,-2.569380060348928,2,1,1,0.49505792165408424,2.0,2,1,2,1.0,1.0,,,1.0,1.0,,,,
ACT4_ATR3,2026-02-11 06:00:00+00:00,entry,10141.026069749718,10408.458938300004,-2.569380060348928,3,1,2,0.7450579216540844,3.0,2,1,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2026-02-12 06:00:00+00:00,exit,10115.673504575343,10408.458938300004,-2.8129566101980608,2,1,1,0.4962986683248965,2.0,2,1,2,1.0,1.0,,,1.0,1.0,,,,
ACT4_ATR3,2026-02-12 12:00:00+00:00,entry,10115.673504575343,10408.458938300004,-2.8129566101980608,3,1,2,0.7462986683248966,3.0,2,1,2,1.0,1.0,,,2.0,1.0,,,1.0,
ACT4_ATR3,2026-02-13 12:00:00+00:00,exit,10090.384320813904,10408.458938300004,-3.05592421867257,2,1,1,0.49754252463648774,2.0,2,1,2,1.0,1.0,,,1.0,1.0,,,,
ACT4_ATR3,2026-02-14 06:00:00+00:00,entry,10090.384320813904,10408.458938300004,-3.05592421867257,3,2,1,0.7475425246364878,3.0,2,1,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2026-02-15 00:00:00+00:00,exit,10065.282344366253,10408.458938300004,-3.2970932197365377,2,2,0,0.5000151563344397,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-02-17 18:00:00+00:00,exit,10180.23042836905,10408.458938300004,-2.192721432479706,1,1,0,0.24779361311643858,1.0,2,1,2,,,,,1.0,,1.0,,,
ACT4_ATR3,2026-02-17 18:00:00+00:00,entry,10180.23042836905,10408.458938300004,-2.192721432479706,2,1,1,0.49779361311643855,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-02-18 18:00:00+00:00,entry,10180.23042836905,10408.458938300004,-2.192721432479706,3,1,2,0.7477936131164385,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,,1.0,
ACT4_ATR3,2026-02-24 12:00:00+00:00,exit,10155.004467567016,10408.458938300004,-2.4350816219330174,2,0,2,0.5012420457756863,2.0,2,1,2,1.0,1.0,,,1.0,,,,1.0,
ACT4_ATR3,2026-02-25 12:00:00+00:00,exit,10129.553891496093,10408.458938300004,-2.679599818351826,1,0,1,0.25125070998722615,1.0,2,1,2,1.0,1.0,,,,,,,,
ACT4_ATR3,2026-02-25 18:00:00+00:00,entry,10129.553891496093,10408.458938300004,-2.679599818351826,2,0,2,0.5012507099872262,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-03-02 12:00:00+00:00,entry,10129.553891496093,10408.458938300004,-2.679599818351826,3,1,2,0.7512507099872261,3.0,2,1,2,1.0,2.0,1.0,,1.0,,1.0,,,
ACT4_ATR3,2026-03-04 06:00:00+00:00,entry,10129.553891496093,10408.458938300004,-2.679599818351826,4,2,2,1.001250709987226,4.0,2,1,2,1.0,2.0,1.0,,2.0,1.0,1.0,,,
ACT4_ATR3,2026-03-07 18:00:00+00:00,exit,10104.230006767353,10408.458938300004,-2.922900818805938,3,1,2,0.7531335438468432,3.0,2,1,2,1.0,2.0,1.0,,1.0,,1.0,,,
ACT4_ATR3,2026-03-08 00:00:00+00:00,exit,10078.906122038614,10408.458938300004,-3.1662018192600505,2,0,2,0.5037695577761067,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-03-12 06:00:00+00:00,entry,10078.906122038614,10408.458938300004,-3.1662018192600505,3,1,2,0.7537695577761067,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-03-13 00:00:00+00:00,entry,10078.906122038614,10408.458938300004,-3.1662018192600505,4,2,2,1.0037695577761065,4.0,2,1,2,1.0,2.0,1.0,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-03-17 00:00:00+00:00,exit,10053.45554596769,10408.458938300004,-3.4107200156788595,3,2,1,0.7531581056157649,3.0,2,1,2,,1.0,1.0,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-03-18 06:00:00+00:00,entry,10053.45554596769,10408.458938300004,-3.4107200156788595,4,2,2,1.003158105615765,4.0,2,1,2,1.0,2.0,1.0,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-03-19 12:00:00+00:00,exit,10028.258280662594,10408.458938300004,-3.6528045111307055,3,1,2,0.7544160389709995,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-03-20 12:00:00+00:00,exit,10003.124641797674,10408.458938300004,-3.894277711091513,2,1,1,0.5050536891516484,2.0,2,1,2,,,,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-03-20 12:00:00+00:00,entry,10003.124641797674,10408.458938300004,-3.894277711091513,3,1,2,0.7550536891516484,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-03-21 12:00:00+00:00,exit,9977.927376492578,10408.458938300004,-4.136362206543359,2,0,2,0.5044303735043512,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-03-23 06:00:00+00:00,exit,9952.919564888085,10408.458938300004,-4.376626512265623,1,0,1,0.2544367465610578,1.0,2,1,2,,,,,1.0,,1.0,,,
ACT4_ATR3,2026-03-25 06:00:00+00:00,entry,9952.919564888085,10408.458938300004,-4.376626512265623,2,1,1,0.5044367465610577,2.0,2,1,2,,,,,2.0,1.0,1.0,,,
ACT4_ATR3,2026-03-26 06:00:00+00:00,exit,9928.037265975865,10408.458938300004,-4.615684945984956,1,0,1,0.25507443264266444,1.0,2,1,2,,,,,1.0,,1.0,,,
ACT4_ATR3,2026-03-26 06:00:00+00:00,entry,9928.037265975865,10408.458938300004,-4.615684945984956,2,0,2,0.5050744326426645,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-03-27 06:00:00+00:00,exit,9903.217172810926,10408.458938300004,-4.854145733619987,1,0,1,0.25571371693500194,1.0,2,1,2,,,,,1.0,,1.0,,,
ACT4_ATR3,2026-03-27 06:00:00+00:00,entry,9903.217172810926,10408.458938300004,-4.854145733619987,2,0,2,0.5057137169350019,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-03-29 00:00:00+00:00,exit,9878.459129878898,10408.458938300004,-5.0920103692859415,1,0,1,0.25635460344361094,1.0,2,1,2,,,,,1.0,,1.0,,,
ACT4_ATR3,2026-03-29 12:00:00+00:00,entry,9878.459129878898,10408.458938300004,-5.0920103692859415,2,0,2,0.5063546034436109,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-04-01 12:00:00+00:00,exit,9853.7629820542,10408.458938300004,-5.32928034336273,1,0,1,0.2569970961840712,1.0,2,1,2,,,,,1.0,,1.0,,,
ACT4_ATR3,2026-04-01 18:00:00+00:00,entry,9853.7629820542,10408.458938300004,-5.32928034336273,2,1,1,0.5069970961840711,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-04-02 00:00:00+00:00,exit,9829.128574599064,10408.458938300004,-5.565957142504329,1,0,1,0.25764119918202627,1.0,2,1,2,,,,,1.0,,1.0,,,
ACT4_ATR3,2026-04-02 00:00:00+00:00,entry,9829.128574599064,10408.458938300004,-5.565957142504329,2,0,2,0.5076411991820262,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-04-07 18:00:00+00:00,entry,9829.128574599064,10408.458938300004,-5.565957142504329,3,1,2,0.7576411991820263,3.0,2,1,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2026-04-09 00:00:00+00:00,exit,9804.555753162567,10408.458938300004,-5.802042249648064,2,0,2,0.5089134828892493,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-04-13 18:00:00+00:00,entry,9804.555753162567,10408.458938300004,-5.802042249648064,3,1,2,0.7589134828892494,3.0,2,1,2,1.0,1.0,,,2.0,1.0,1.0,,,
ACT4_ATR3,2026-04-14 18:00:00+00:00,exit,9780.044363779662,10408.458938300004,-6.037537144023938,2,0,2,0.510188955277443,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-04-15 12:00:00+00:00,entry,9780.044363779662,10408.458938300004,-6.037537144023938,3,1,2,0.7601889552774429,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-04-16 00:00:00+00:00,exit,9830.788485365487,10408.458938300004,-5.550009433277996,2,0,2,0.507555484888279,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-04-16 00:00:00+00:00,entry,9830.788485365487,10408.458938300004,-5.550009433277996,3,1,2,0.7575554848882791,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,,,1.0
ACT4_ATR3,2026-04-17 12:00:00+00:00,entry,9830.788485365487,10408.458938300004,-5.550009433277996,4,2,2,1.0075554848882788,4.0,2,1,2,1.0,2.0,1.0,,2.0,,1.0,,,1.0
ACT4_ATR3,2026-04-19 00:00:00+00:00,exit,9806.211514152074,10408.458938300004,-5.786134409694798,3,1,2,0.7594541201887509,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,,,1.0
ACT4_ATR3,2026-04-26 12:00:00+00:00,exit,9781.638692715576,10408.458938300004,-6.022219516838533,2,1,1,0.5101482227033729,2.0,2,1,2,,,,,2.0,,1.0,,,1.0
ACT4_ATR3,2026-04-26 12:00:00+00:00,entry,9781.638692715576,10408.458938300004,-6.022219516838533,3,2,1,0.7601482227033728,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,,,1.0
ACT4_ATR3,2026-04-27 00:00:00+00:00,exit,9757.184595983786,10408.458938300004,-6.257163968046445,2,1,1,0.5114267896775669,2.0,2,1,2,,,,,2.0,,1.0,,,1.0
ACT4_ATR3,2026-04-27 06:00:00+00:00,entry,9757.184595983786,10408.458938300004,-6.257163968046445,3,1,2,0.7614267896775668,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,,,1.0
ACT4_ATR3,2026-04-27 12:00:00+00:00,exit,9732.791634493828,10408.458938300004,-6.491521058126323,2,1,1,0.5127085610802675,2.0,2,1,2,,,,,2.0,,1.0,,,1.0
ACT4_ATR3,2026-04-27 18:00:00+00:00,entry,9732.791634493828,10408.458938300004,-6.491521058126323,3,2,1,0.7627085610802675,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,,,1.0
ACT4_ATR3,2026-04-28 06:00:00+00:00,exit,9708.459655407592,10408.458938300004,-6.725292255481014,2,1,1,0.5139935449426241,2.0,2,1,2,,,,,2.0,,1.0,,,1.0
ACT4_ATR3,2026-04-28 18:00:00+00:00,entry,9708.459655407592,10408.458938300004,-6.725292255481014,3,2,1,0.7639935449426241,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,,,1.0
ACT4_ATR3,2026-04-29 12:00:00+00:00,exit,9683.88268419418,10408.458938300004,-6.961417231897814,2,1,1,0.5121399699338277,2.0,2,1,2,1.0,1.0,,,1.0,,1.0,,,
ACT4_ATR3,2026-04-29 12:00:00+00:00,entry,9683.88268419418,10408.458938300004,-6.961417231897814,3,1,2,0.7621399699338277,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-04-29 18:00:00+00:00,exit,9659.61153505566,10408.458938300004,-7.194604001259119,2,0,2,0.5127907189586611,2.0,2,1,2,,,,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-04-29 18:00:00+00:00,entry,9659.61153505566,10408.458938300004,-7.194604001259119,3,1,2,0.7627907189586612,3.0,2,1,2,1.0,1.0,,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-04-30 00:00:00+00:00,exit,9635.46250621802,10408.458938300004,-7.426617491255971,2,0,2,0.5140759087304874,2.0,2,1,2,,,,,2.0,,1.0,1.0,,
ACT4_ATR3,2026-05-02 06:00:00+00:00,exit,9611.252799507534,10408.458938300004,-7.659213948176231,1,0,1,0.26348162156381727,1.0,2,1,2,,,,,1.0,,1.0,,,
