variant,max_same_side,max_per_cluster,max_beta_cluster,input_trades,accepted_trades,skipped_trades,acceptance_rate_pct,return_pct,final_equity,max_dd_pct,total_r,avg_r,pf_r,win_rate_pct,max_dd_r,best_r,worst_r,max_losing_streak,max_open_observed,max_same_side_observed,max_heat_observed_pct,avg_effective_cluster_positions,min_effective_cluster_positions
ACT3_ATR3,3,2,1,886,125,761,14.108352144469528,-6.410741171525403,9358.92588284746,-12.059439599849409,-25.355081883658457,-0.20284065506926766,0.7489595853103121,19.2,-51.14355673673797,9.513561741613136,-1.0,24,4,3,1.0095636361390457,1.7770666666666666,0.0
ACT3_ATR3,3,2,3,886,140,746,15.80135440180587,-6.4180832148211575,9358.191678517884,-11.859382990042135,-25.657960539047252,-0.18327114670748038,0.7667458132813886,21.428571428571427,-50.31365343405854,9.513561741613136,-1.0,22,5,3,1.2780674265249103,2.3074716553287984,0.0
ACT4_ATR3,4,3,3,782,140,642,17.902813299232736,-6.44539801967372,9355.460198032628,-12.34613244621947,-25.6513013008305,-0.18322358072021785,0.7788680922342199,17.142857142857142,-52.68537733204053,6.944465361445782,-1.0,26,5,4,1.2852486521003432,2.4837679780536925,0.0
ACT5_ATR3,5,3,5,670,125,545,18.65671641791045,-6.473440526017383,9352.655947398262,-9.65333923815402,-25.723573701487233,-0.20578858961189786,0.7573247764010638,15.2,-40.11663037360006,9.513561741613136,-1.0,17,5,5,1.278076426536418,2.6362339882339882,0.0
ACT4_ATR3,4,2,1,782,105,677,13.427109974424553,-6.475139336586688,9352.486066341331,-9.538172485135666,-25.773973269432858,-0.24546641208983674,0.7136225192285238,14.285714285714285,-39.57883332515685,9.513561741613136,-1.0,33,4,4,1.013214343967561,2.086984126984127,0.0
ACT4_ATR3,5,2,1,782,105,677,13.427109974424553,-6.475139336586688,9352.486066341331,-9.538172485135666,-25.773973269432858,-0.24546641208983674,0.7136225192285238,14.285714285714285,-39.57883332515685,9.513561741613136,-1.0,33,4,4,1.013214343967561,2.086984126984127,0.0
ACT5_ATR3,4,1,2,670,94,576,14.029850746268657,-6.605231851252025,9339.476814874797,-10.924893028938149,-26.399611968228466,-0.2808469358322177,0.6780535125825797,12.76595744680851,-46.03846153846154,9.513561741613136,-1.0,40,4,4,1.018132236388381,2.5638297872340425,0.0
ACT5_ATR3,5,1,2,670,94,576,14.029850746268657,-6.605231851252025,9339.476814874797,-10.924893028938149,-26.399611968228466,-0.2808469358322177,0.6780535125825797,12.76595744680851,-46.03846153846154,9.513561741613136,-1.0,40,4,4,1.018132236388381,2.5638297872340425,0.0
ACT5_ATR3,3,3,3,670,116,554,17.313432835820898,-6.682497420250433,9331.750257974956,-11.644928252210446,-27.51557324386764,-0.2372032176195486,0.7248442675613237,13.793103448275861,-49.61472603666031,9.513561741613136,-1.0,25,5,3,1.273979034478436,2.5478709030433166,0.0
ACT3_ATR3,4,2,5,886,155,731,17.494356659142213,-6.711025012696026,9328.897498730397,-13.594380941940997,-26.331090291921736,-0.16987800188336605,0.785926095187628,20.64516129032258,-58.23812492213766,9.513561741613136,-1.0,25,5,4,1.285174978240348,2.564004096262161,0.0
ACT3_ATR3,2,3,2,886,106,780,11.963882618510159,-6.72874596101779,9327.12540389822,-10.526854474596682,-27.436131190808453,-0.25883142632838163,0.6772219859904888,19.81132075471698,-44.327553105082835,6.944465361445782,-1.0,20,4,2,1.0188053399764352,1.673584905660377,0.0
ACT5_ATR3,4,3,2,670,126,544,18.80597014925373,-6.771131438761313,9322.886856123869,-14.022618779240457,-26.752984331284587,-0.21232527247051258,0.7545597767772056,13.492063492063492,-60.21331510418916,9.513561741613136,-1.0,36,5,4,1.282875595486439,2.206340308721261,0.0
ACT4_ATR3,5,3,5,782,144,638,18.414322250639387,-6.845213571112085,9315.478642888791,-11.626261174199966,-26.98255577984015,-0.18737885958222328,0.7732558337828557,17.36111111111111,-49.05926536619928,9.513561741613136,-1.0,32,5,5,1.2875786362570256,2.470262684846018,0.0
ACT3_ATR3,2,1,2,886,108,778,12.18961625282167,-6.886559119686808,9311.34408803132,-11.115613555984691,-27.962750301416605,-0.25891435464274637,0.6748517406812022,20.37037037037037,-46.93549203271958,8.720481226351023,-1.0,22,4,2,1.0037878188656548,1.7037037037037037,0.0
ACT5_ATR3,3,1,2,670,85,585,12.686567164179104,-6.989619966065563,9301.038003393443,-10.117105560999672,-28.33570748143434,-0.33336126448746284,0.6170850340346711,12.941176470588237,-42.28234904576683,6.497282608695648,-1.0,36,4,3,1.016779260326653,2.111764705882353,0.0
ACT3_ATR3,3,3,2,886,157,729,17.720090293453726,-7.15067223580016,9284.932776419984,-13.712148599097809,-28.671516193394872,-0.18262112225092275,0.7649875721852879,22.29299363057325,-58.818530933416596,8.720481226351023,-1.0,19,5,3,1.2705510193435414,1.9054752749020265,0.0
ACT5_ATR3,5,2,3,670,125,545,18.65671641791045,-7.169073299465367,9283.092670053464,-11.2138337986485,-28.617934774673657,-0.22894347819738925,0.7374501396818931,12.8,-46.744566084235615,10.98135850495691,-1.0,35,5,5,1.2881453231343587,2.803352380952381,0.0
ACT5_ATR3,3,3,1,670,121,549,18.059701492537314,-7.449313325216789,9255.068667478321,-12.895619533200039,-30.076293615597756,-0.24856441004626245,0.7108048690807908,14.049586776859504,-55.15318264910378,9.513561741613136,-1.0,21,5,3,1.2671763301469936,1.68863010267969,0.0
ACT4_ATR3,5,3,3,782,152,630,19.437340153452684,-7.528515238676114,9247.148476132388,-11.406242335377206,-30.03051614737683,-0.1975691851801107,0.761662570258914,17.105263157894736,-48.05926536619928,9.513561741613136,-1.0,31,5,5,1.2875786327899756,2.3683764335080126,0.0
ACT3_ATR3,4,3,1,886,155,731,17.494356659142213,-7.537508854433906,9246.24911455661,-13.991036970925427,-29.761864637889957,-0.1920120299218707,0.7599849625976618,20.0,-60.12713962621009,9.513561741613136,-1.0,17,5,4,1.261181884893168,1.7093646138807428,0.0
ACT3_ATR3,2,1,3,886,103,783,11.62528216704289,-7.5712844526715894,9242.871554732841,-11.769239826581401,-30.917094636036705,-0.30016596734016215,0.6319393495709915,18.446601941747574,-49.88983636733968,8.720481226351023,-1.0,23,4,2,1.0099164513841892,1.9174757281553398,0.0
ACT3_ATR3,2,1,5,886,103,783,11.62528216704289,-7.5712844526715894,9242.871554732841,-11.769239826581401,-30.917094636036705,-0.30016596734016215,0.6319393495709915,18.446601941747574,-49.88983636733968,8.720481226351023,-1.0,23,4,2,1.0099164513841892,1.9174757281553398,0.0
ACT3_ATR3,2,3,1,886,117,769,13.205417607223477,-7.633130151599509,9236.68698484005,-11.394411141744873,-31.335916643550313,-0.2678283473807719,0.6630546597467708,20.51282051282051,-48.227338557824694,6.944465361445782,-1.0,23,4,2,1.0220688549584986,1.492877492877493,0.0
ACT3_ATR3,2,3,3,886,107,779,12.076749435665914,-7.668920303749527,9233.107969625047,-11.428743879357222,-31.524590204670453,-0.2946223383614061,0.6376483884520638,18.69158878504673,-48.416012118944835,6.944465361445782,-1.0,20,4,2,1.0188053401440493,1.7280373831775704,0.0
ACT3_ATR3,2,3,5,886,107,779,12.076749435665914,-7.668920303749527,9233.107969625047,-11.428743879357222,-31.524590204670453,-0.2946223383614061,0.6376483884520638,18.69158878504673,-48.416012118944835,6.944465361445782,-1.0,20,4,2,1.0188053401440493,1.7280373831775704,0.0
ACT5_ATR3,5,2,2,670,120,550,17.91044776119403,-7.680959200263793,9231.904079973621,-12.247980545344369,-31.07969826631738,-0.25899748555264485,0.7040028736541202,12.5,-51.82081730868978,9.513561741613136,-1.0,40,5,5,1.2841685550088795,2.8128174603174605,0.0
ACT5_ATR3,3,3,5,670,119,551,17.761194029850746,-7.757416210313151,9224.258378968685,-13.685225608242687,-32.385955067486584,-0.27215088292005535,0.6855732517719748,13.445378151260504,-59.17105827350241,9.513561741613136,-1.0,24,5,3,1.2814782446696424,2.5706591261213108,0.0
ACT5_ATR3,5,3,3,670,128,542,19.1044776119403,-8.025549520397712,9197.44504796023,-11.21566533712087,-32.390513903529325,-0.25305088987132285,0.705540782695188,14.0625,-47.07816883513852,9.513561741613136,-1.0,25,5,5,1.278694782303712,2.5734185085747585,0.0
ACT3_ATR3,4,2,2,886,155,731,17.494356659142213,-8.049328740896122,9195.067125910387,-14.487049477952363,-31.972265055383403,-0.2062726777766671,0.7462518646398144,18.70967741935484,-62.25802251715856,9.513561741613136,-1.0,25,5,4,1.2743075115274272,2.3964260112647207,0.0
ACT5_ATR3,4,2,1,670,103,567,15.37313432835821,-8.106857231075715,9189.314276892428,-11.116449979238666,-32.99660029758522,-0.3203553426950021,0.6373999967298327,11.650485436893204,-46.80146035330921,9.513561741613136,-1.0,37,4,4,1.022787235398429,2.1679611650485437,0.0
ACT5_ATR3,5,2,1,670,103,567,15.37313432835821,-8.106857231075715,9189.314276892428,-11.116449979238666,-32.99660029758522,-0.3203553426950021,0.6373999967298327,11.650485436893204,-46.80146035330921,9.513561741613136,-1.0,37,4,4,1.022787235398429,2.1679611650485437,0.0
ACT5_ATR3,3,2,1,670,95,575,14.17910447761194,-8.166846865089505,9183.31531349105,-11.443995974825704,-33.36359943062374,-0.3511957834802499,0.6028142924925746,11.578947368421053,-48.326520127873714,9.513561741613136,-1.0,33,4,3,1.013342014182396,1.7715789473684211,0.0
ACT5_ATR3,2,3,2,670,103,567,15.37313432835821,-8.171506426787944,9182.849357321205,-11.918100063552183,-33.86107121614755,-0.32874826423444226,0.6237658753761383,12.62135922330097,-50.446662267327085,6.944465361445782,-1.0,31,4,2,1.0147603474625784,1.710355987055016,0.0
ACT5_ATR3,4,2,2,670,114,556,17.01492537313433,-8.19451968416286,9180.548031583714,-13.004112290229678,-33.4466973993559,-0.2933920824504903,0.665533026006441,12.280701754385964,-55.345877083254294,9.513561741613136,-1.0,38,5,4,1.2762338589097144,2.470983013088276,0.0
ACT4_ATR3,5,2,2,782,131,651,16.751918158567776,-8.289218634204643,9171.078136579536,-12.226945529478614,-33.20021337429286,-0.25343674331521265,0.7035695234438138,14.50381679389313,-51.50235603871249,9.513561741613136,-1.0,26,5,5,1.2717076756789698,2.6306797528171573,0.0
ACT4_ATR3,4,2,2,782,119,663,15.217391304347828,-8.301157928689717,9169.884207131028,-12.507903007010308,-33.50709155833317,-0.2815721979691863,0.6714991023692827,14.285714285714285,-52.9672948642788,9.513561741613136,-1.0,24,5,4,1.2696888264052388,2.3671601974122987,0.0
ACT5_ATR3,2,3,3,670,104,566,15.522388059701491,-8.395945385534686,9160.405461446531,-12.140531876917295,-34.86107121614755,-0.3352026078475726,0.6169113053170598,12.5,-51.446662267327085,6.944465361445782,-1.0,32,4,2,1.0172279144580365,1.7294871794871796,0.0
ACT5_ATR3,2,3,5,670,104,566,15.522388059701491,-8.395945385534686,9160.405461446531,-12.140531876917295,-34.86107121614755,-0.3352026078475726,0.6169113053170598,12.5,-51.446662267327085,6.944465361445782,-1.0,32,4,2,1.0172279144580365,1.7294871794871796,0.0
ACT5_ATR3,2,3,1,670,97,573,14.477611940298507,-8.422949065788943,9157.705093421106,-11.801582938330291,-34.95377873606311,-0.36034823439240316,0.5887790736933751,12.371134020618557,-49.91941729318088,6.944465361445782,-1.0,33,4,2,1.0140204100363095,1.5340206185567011,0.0
ACT3_ATR3,3,3,3,886,150,736,16.93002257336343,-8.603213110320397,9139.67868896796,-13.78224263420354,-35.24642305935562,-0.23497615372903746,0.7038115709297845,20.666666666666668,-59.132788551554704,8.720481226351023,-1.0,20,5,3,1.2745018535923258,2.0686731046731044,0.0
ACT4_ATR3,4,3,2,782,154,628,19.69309462915601,-9.46147418601344,9053.852581398656,-16.14147520709781,-37.99683378119519,-0.24673268689087788,0.7099478337313345,14.935064935064934,-70.01818817614699,9.513561741613136,-1.0,25,5,4,1.287100746120129,2.2086553417722246,0.0
ACT3_ATR3,3,3,5,886,152,734,17.155756207674944,-9.843944627114976,9015.605537288502,-14.95266768426809,-40.73808737132757,-0.26801373270610246,0.6660812510546918,19.736842105263158,-64.62445286352667,8.720481226351023,-1.0,20,5,3,1.276626694622949,2.014594908015961,0.0
ACT4_ATR3,4,3,1,782,123,659,15.728900255754475,-10.169671996325846,8983.032800367415,-13.939038224119122,-41.5696560162051,-0.3379646830585781,0.6114985419046253,13.008130081300814,-59.47704207490086,9.513561741613136,-1.0,36,5,4,1.2728738216375959,1.7333579699433361,0.0
ACT4_ATR3,5,3,1,782,134,648,17.135549872122763,-10.263472243359562,8973.652775664044,-13.663986741040816,-41.877265564975225,-0.31251690720130765,0.63898908995711,13.432835820895523,-58.01210324933456,9.513561741613136,-1.0,38,5,5,1.2742258298896711,1.9165762098597923,0.0
ACT5_ATR3,5,3,2,670,134,536,20.0,-11.147917673941265,8885.208232605873,-15.762161506763922,-46.27478041224655,-0.3453341821809444,0.6111362990567517,11.194029850746269,-68.3458770832543,9.513561741613136,-1.0,39,5,5,1.2842377683292698,2.228338411174232,0.0
ACT4_ATR3,5,3,2,782,151,631,19.30946291560102,-11.858788304422596,8814.12116955774,-16.073554629288232,-48.69247276395276,-0.32246670704604474,0.6254425172003635,13.90728476821192,-69.32459305700775,9.513561741613136,-1.0,17,5,5,1.286320176226074,2.1406365525570825,0.0
ACT5_ATR3,4,3,1,670,121,549,18.059701492537314,-12.300953282662231,8769.904671733777,-15.980888915230295,-51.41913406917796,-0.42495152123287566,0.5282648250534132,9.917355371900827,-69.32652012787372,9.513561741613136,-1.0,41,5,4,1.271817166923717,1.7006260956674182,0.0
ACT5_ATR3,5,3,1,670,128,542,19.1044776119403,-12.317217572224493,8768.278242777551,-15.639906562947312,-51.66662266894988,-0.4036454896011709,0.550725020270001,10.15625,-67.80146035330921,9.513561741613136,-1.0,45,5,5,1.283141096156087,2.024266098484849,0.0
