variant,trade_id,symbol,side,cluster,beta_bucket,entry_time,entry_price,initial_stop,final_stop,net_r,risk_amount,max_same_side,max_per_cluster,max_beta_cluster,equity_before_entry,heat_before_entry_pct,exit_time,pnl_usdt,equity_after_exit,drawdown_pct,open_after_exit
ACT3_ATR3,7737,ARDR/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-09-28 06:00:00+00:00,0.07544,0.0786585714285714,0.0786585714285714,-1.0,25.0,3,3,5,10000.0,0.5,2025-09-29 00:00:00+00:00,-25.0,9975.0,-0.25,2
ACT3_ATR3,6627,ALPINE/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-09-27 18:00:00+00:00,6.251,4.764142857142858,10.839714285714283,3.0861837048424285,25.0,3,3,5,10000.0,0.0,2025-09-30 12:00:00+00:00,77.15459262106071,10052.15459262106,0.0,3
ACT3_ATR3,489,BNB/USDT,LONG,EXCHANGE,OTHER_BETA,2025-09-29 18:00:00+00:00,1029.79,995.2114285714284,995.2114285714284,-1.0,24.9375,3,3,5,9975.0,0.7512531328320802,2025-09-30 12:00:00+00:00,-24.9375,10027.21709262106,-0.24808114290547975,2
ACT3_ATR3,7466,AR/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-09-30 12:00:00+00:00,5.38,5.648571428571429,5.648571428571429,-1.0,25.06804273155265,3,3,5,10027.21709262106,0.4980195356172009,2025-10-01 00:00:00+00:00,-25.06804273155265,10002.149049889507,-0.4974609400482181,2
ACT3_ATR3,10164,BABY/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-09-28 00:00:00+00:00,0.04645,0.0507957142857142,0.0507957142857142,-1.0,25.0,3,3,5,10000.0,0.25,2025-10-01 06:00:00+00:00,-25.0,9977.149049889507,-0.7461638402040875,3
ACT3_ATR3,6363,ALICE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-01 00:00:00+00:00,0.288,0.3088571428571428,0.3088571428571428,-1.0,25.00537262472377,3,3,5,10002.149049889507,0.4992677048793994,2025-10-01 18:00:00+00:00,-25.00537262472377,9952.143677264783,-0.9949201878539717,3
ACT3_ATR3,3417,1000CHEEMS/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-09-29 12:00:00+00:00,0.001056,0.0010978571428571,0.0010978571428571,-1.0,24.9375,3,3,5,9975.0,0.5012531328320802,2025-10-02 06:00:00+00:00,-24.9375,9927.206177264783,-1.2430013307594516,3
ACT3_ATR3,67,BTC/USDT,LONG,BTC_BETA,HIGH_CRYPTO_BETA,2025-10-01 06:00:00+00:00,116789.58,114366.69142857144,121889.93714285716,2.10507292947851,24.94287262472377,3,3,5,9977.149049889507,0.7511990136127871,2025-10-07 12:00:00+00:00,52.5065659457366,9979.712743210519,-0.7206599216422541,3
ACT3_ATR3,9421,AUDIO/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-07 12:00:00+00:00,0.0542,0.0567285714285714,0.0567285714285714,-1.0,24.949281858026296,3,3,5,9979.712743210519,0.7485560875674578,2025-10-08 12:00:00+00:00,-24.949281858026296,9954.763461352493,-0.968858271838142,4
ACT3_ATR3,2688,APT/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-10-01 00:00:00+00:00,4.423,4.212428571428572,5.1375714285714285,3.393487109905029,25.00537262472377,3,3,5,10002.149049889507,0.7492677048793995,2025-10-09 00:00:00+00:00,84.85540968037219,10039.618871032866,-0.12470681258121621,4
ACT3_ATR3,7295,APE/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-10-08 12:00:00+00:00,0.5851,0.5575999999999999,0.5575999999999999,-1.0,24.886908653381234,3,3,5,9954.763461352493,1.0010587344034665,2025-10-09 06:00:00+00:00,-24.886908653381234,10014.731962379485,-0.3722846669016225,4
ACT3_ATR3,4568,ACE/USDT,SHORT,GAMING,HIGH_CRYPTO_BETA,2025-10-07 12:00:00+00:00,0.446,0.4742857142857142,0.4742857142857142,-1.0,24.949281858026296,3,3,5,9979.712743210519,0.998556087567458,2025-10-09 12:00:00+00:00,-24.949281858026296,9989.782680521459,-0.6204830170975104,3
ACT3_ATR3,6365,ALICE/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-10-09 12:00:00+00:00,0.5883,0.5208857142857144,0.5208857142857144,-1.0,24.974456701303648,3,3,5,9989.782680521459,0.7487392289298701,2025-10-09 18:00:00+00:00,-24.974456701303648,9964.808223820155,-0.8689318095547701,4
ACT3_ATR3,289,ETH/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-10-01 18:00:00+00:00,4348.03,4170.617142857142,4170.617142857142,-1.0,24.880359193161958,3,3,5,9952.143677264783,0.7524584418985087,2025-10-10 12:00:00+00:00,-24.880359193161958,9939.927864626992,-1.1164445090851436,3
ACT3_ATR3,5354,AEVO/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-05 18:00:00+00:00,0.1059,0.1155142857142857,0.0472285714285714,6.102526002971768,24.818015443161958,3,3,5,9927.206177264783,0.7537730465796252,2025-10-10 18:00:00+00:00,151.45258458405075,10091.380449211043,0.0,2
ACT3_ATR3,10166,BABY/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-09 00:00:00+00:00,0.04719,0.0509842857142857,0.0208407142857142,6.944465361445782,25.099047177582165,3,3,5,10039.618871032866,0.9914177662153766,2025-10-10 18:00:00+00:00,174.29946373001286,10265.679912941056,0.0,1
ACT3_ATR3,4423,AAVE/USDT,SHORT,DEFI,HIGH_CRYPTO_BETA,2025-10-09 12:00:00+00:00,272.7,287.4242857142857,144.29714285714286,8.720481226351023,24.974456701303648,3,3,5,9989.782680521459,0.9987392289298701,2025-10-10 18:00:00+00:00,217.78928080203497,10483.46919374309,0.0,0
ACT3_ATR3,5216,ADX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-10 18:00:00+00:00,0.0926,0.1069571428571428,0.1069571428571428,-1.0,26.208672984357726,3,3,5,10483.46919374309,0.0,2025-10-11 12:00:00+00:00,-26.208672984357726,10457.260520758733,-0.24999999999999967,2
ACT3_ATR3,290,ETH/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2025-10-10 18:00:00+00:00,3829.72,4203.041428571429,4203.041428571429,-1.0,26.208672984357726,3,3,5,10483.46919374309,0.25,2025-10-13 00:00:00+00:00,-26.208672984357726,10431.051847774375,-0.49999999999999933,1
ACT3_ATR3,5924,ALCX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-10 18:00:00+00:00,7.25,8.262857142857143,8.262857142857143,-1.0,26.208672984357726,3,3,5,10483.46919374309,0.5,2025-10-13 18:00:00+00:00,-26.208672984357726,10404.843174790018,-0.7499999999999989,0
ACT3_ATR3,9739,AVNT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-16 12:00:00+00:00,0.559,0.6364142857142857,0.6364142857142857,-1.0,26.012107936975045,3,3,5,10404.843174790018,0.0,2025-10-20 18:00:00+00:00,-26.012107936975045,10378.831066853043,-0.9981249999999952,3
ACT3_ATR3,9219,AUCTION/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-10-20 06:00:00+00:00,10.66,9.347142857142858,9.347142857142858,-1.0,26.012107936975045,3,3,5,10404.843174790018,0.7500000000000001,2025-10-21 00:00:00+00:00,-26.012107936975045,10352.818958916068,-1.2462499999999912,2
ACT3_ATR3,68,BTC/USDT,SHORT,BTC_BETA,HIGH_CRYPTO_BETA,2025-10-16 12:00:00+00:00,108276.7,112606.48571428572,112606.48571428572,-1.0,26.012107936975045,3,3,5,10404.843174790018,0.25,2025-10-21 12:00:00+00:00,-26.012107936975045,10326.806850979094,-1.4943749999999876,2
ACT3_ATR3,8141,ARPA/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-21 18:00:00+00:00,0.01897,0.0209857142857142,0.0209857142857142,-1.0,25.817017127447734,3,3,5,10326.806850979094,0.5025188916876575,2025-10-23 12:00:00+00:00,-25.817017127447734,10300.989833851647,-1.7406390624999797,2
ACT3_ATR3,3419,1000CHEEMS/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-23 12:00:00+00:00,0.00136,0.0014414285714285,0.0011398571428571,2.7035087719298225,25.752474584629116,3,3,5,10300.989833851647,0.5037783375314862,2025-10-27 00:00:00+00:00,69.62204093844463,10370.611874790091,-1.0765264519531097,4
ACT3_ATR3,2229,LTC/USDT,LONG,BTC_BETA,HIGH_CRYPTO_BETA,2025-10-26 06:00:00+00:00,98.65,95.7357142857143,95.7357142857143,-1.0,25.752474584629116,3,3,5,10300.989833851647,1.0037783375314862,2025-10-28 18:00:00+00:00,-25.752474584629116,10344.859400205461,-1.322174854296863,4
ACT3_ATR3,907,XRP/USDT,LONG,BTC_BETA,HIGH_CRYPTO_BETA,2025-10-25 12:00:00+00:00,2.5984,2.4988571428571427,2.4988571428571427,-1.0,25.752474584629116,3,3,5,10300.989833851647,0.753778337531486,2025-10-30 00:00:00+00:00,-25.752474584629116,10319.106925620832,-1.5678232566406163,3
ACT3_ATR3,6629,ALPINE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-21 00:00:00+00:00,0.841,0.8965714285714286,0.6850714285714286,2.8059125964010265,25.882047397290172,3,3,5,10352.818958916068,0.5025125628140703,2025-11-03 12:00:00+00:00,72.62276281270489,10391.729688433537,-0.8750872789735173,3
ACT3_ATR3,2948,ICP/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-11-02 12:00:00+00:00,4.022,3.614857142857143,4.098714285714285,0.1884210526315774,25.79776731405208,3,3,5,10319.106925620832,0.7541416673183517,2025-11-04 00:00:00+00:00,4.860842472858194,10396.590530906396,-0.8287205430865058,3
ACT3_ATR3,4129,2Z/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-28 00:00:00+00:00,0.2249,0.2411728571428571,0.174515,3.0962602054253345,25.92652968697523,3,3,5,10370.611874790091,0.9970395744428177,2025-11-05 18:00:00+00:00,80.27528213455996,10476.865813040957,-0.06298850676334464,3
ACT3_ATR3,5927,ALCX/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-06 00:00:00+00:00,13.92,10.448571428571428,10.448571428571428,-1.0,26.19216453260239,3,3,5,10476.865813040957,0.7443343255218232,2025-11-06 18:00:00+00:00,-26.19216453260239,10450.673648508355,-0.3128310354964322,3
ACT3_ATR3,9850,AWE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-10-16 12:00:00+00:00,0.0829,0.0898957142857142,0.0677235714285714,2.1693894220951613,26.012107936975045,3,3,5,10404.843174790018,0.5,2025-11-07 18:00:00+00:00,56.43039180487125,10507.104040313227,0.0,2
ACT3_ATR3,6848,AMP/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-03 12:00:00+00:00,0.002365,0.0025175714285714,0.0025175714285714,-1.0,25.979324221083843,3,3,5,10391.729688433537,0.748060306308068,2025-11-07 18:00:00+00:00,-25.979324221083843,10481.124716092143,-0.24725484892323432,1
ACT3_ATR3,7471,AR/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-07 18:00:00+00:00,7.91,6.45,6.45,-1.0,26.202811790230356,3,3,5,10481.124716092143,0.24798365663333927,2025-11-08 12:00:00+00:00,-26.202811790230356,10454.921904301913,-0.4966367118009233,2
ACT3_ATR3,2949,ICP/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-11-04 12:00:00+00:00,5.636,4.639571428571429,6.867428571428571,1.2358422939068106,25.991476327265993,3,3,5,10396.590530906396,0.7494568687052164,2025-11-09 06:00:00+00:00,32.121365726312966,10487.043270028225,-0.19092577943487363,2
ACT3_ATR3,2411,UNI/USDT,LONG,DEFI,HIGH_CRYPTO_BETA,2025-11-09 06:00:00+00:00,6.38,5.897857142857142,8.469999999999999,4.334814814814808,26.217608175070563,3,3,5,10487.043270028225,0.49909316862048453,2025-11-10 18:00:00+00:00,113.6484763263057,10600.69174635453,0.0,2
ACT3_ATR3,2534,NEAR/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-11-08 06:00:00+00:00,3.009,2.621142857142857,2.621142857142857,-1.0,26.202811790230356,3,3,5,10481.124716092143,0.4979836566333392,2025-11-11 18:00:00+00:00,-26.202811790230356,10574.4889345643,-0.24718020688829972,2
ACT3_ATR3,4427,AAVE/USDT,LONG,DEFI,HIGH_CRYPTO_BETA,2025-11-10 18:00:00+00:00,228.41,211.26,211.26,-1.0,26.501729365886327,3,3,5,10600.69174635453,0.4937424632593847,2025-11-11 18:00:00+00:00,-26.501729365886327,10547.987205198415,-0.49718020688829373,1
ACT3_ATR3,2230,LTC/USDT,LONG,BTC_BETA,HIGH_CRYPTO_BETA,2025-11-08 18:00:00+00:00,106.95,98.21428571428572,98.21428571428572,-1.0,26.137304760754784,3,3,5,10454.921904301913,0.4992317359732724,2025-11-12 12:00:00+00:00,-26.137304760754784,10521.84990043766,-0.7437424632593681,1
ACT3_ATR3,8396,ASTER/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-12 06:00:00+00:00,1.187,1.0667142857142855,1.0667142857142855,-1.0,26.369968012996036,3,3,5,10547.987205198415,0.24779424028760116,2025-11-13 12:00:00+00:00,-26.369968012996036,10495.479932424665,-0.9924995127421445,2
ACT3_ATR3,9741,AVNT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-12 12:00:00+00:00,0.4863,0.5332285714285714,0.5332285714285714,-1.0,26.304624751094153,3,3,5,10521.84990043766,0.2506210244635705,2025-11-13 12:00:00+00:00,-26.304624751094153,10469.175307673571,-1.2406401565839928,1
ACT3_ATR3,10169,BABY/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-12 18:00:00+00:00,0.0347,0.0291642857142857,0.0291642857142857,-1.0,26.304624751094153,3,3,5,10521.84990043766,0.5006210244635706,2025-11-13 18:00:00+00:00,-26.304624751094153,10442.870682922477,-1.488780800425841,4
ACT3_ATR3,5928,ALCX/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-13 12:00:00+00:00,16.37,13.007142857142858,13.007142857142858,-1.0,26.17293826918393,3,3,5,10469.175307673571,0.2512578496208168,2025-11-13 18:00:00+00:00,-26.17293826918393,10416.697744653293,-1.7356792000343881,3
ACT3_ATR3,9426,AUDIO/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-13 12:00:00+00:00,0.0363,0.0404999999999999,0.0404999999999999,-1.0,26.17293826918393,3,3,5,10469.175307673571,0.5012578496208169,2025-11-14 12:00:00+00:00,-26.17293826918393,10390.524806384108,-1.9825775996429353,2
ACT3_ATR3,8397,ASTER/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-16 18:00:00+00:00,1.281,1.142285714285714,1.142285714285714,-1.0,25.97631201596027,3,3,5,10390.524806384108,0.7537847222712534,2025-11-17 18:00:00+00:00,-25.97631201596027,10364.548494368148,-2.22762115564383,3
ACT3_ATR3,8398,ASTER/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-18 06:00:00+00:00,1.351,1.1952857142857145,1.1952857142857145,-1.0,25.91137123592037,3,3,5,10364.548494368148,0.7556739070388505,2025-11-20 12:00:00+00:00,-25.91137123592037,10338.637123132226,-2.4720521027547284,3
ACT3_ATR3,4913,ACT/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-20 12:00:00+00:00,0.0233,0.0196,0.0196,-1.0,25.846592807830568,3,3,5,10338.637123132226,0.757567826605364,2025-11-21 06:00:00+00:00,-25.846592807830568,10312.790530324395,-2.7158719724978484,3
ACT3_ATR3,493,BNB/USDT,SHORT,EXCHANGE,OTHER_BETA,2025-11-13 12:00:00+00:00,931.01,973.79,860.0428571428572,1.6588859947906227,26.17293826918393,3,3,5,10469.175307673571,0.7512578496208169,2025-11-24 12:00:00+00:00,43.417920737268744,10356.208451061664,-2.3062956752510204,3
ACT3_ATR3,3875,1INCH/USDT,LONG,DEFI,HIGH_CRYPTO_BETA,2025-11-27 12:00:00+00:00,0.2063,0.1923,0.1923,-1.0,25.89052112765416,3,3,5,10356.208451061664,0.7525073194424364,2025-11-28 12:00:00+00:00,-25.89052112765416,10330.31792993401,-2.550529936062893,4
ACT3_ATR3,5930,ALCX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-28 00:00:00+00:00,9.0,9.755714285714284,9.755714285714284,-1.0,25.89052112765416,3,3,5,10356.208451061664,1.0025073194424363,2025-11-28 18:00:00+00:00,-25.89052112765416,10304.427408806356,-2.794764196874766,3
ACT3_ATR3,4914,ACT/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-11-30 12:00:00+00:00,0.0248,0.0224142857142857,0.0224142857142857,-1.0,25.76106852201589,3,3,5,10304.427408806356,1.00628876325873,2025-12-01 00:00:00+00:00,-25.76106852201589,10278.66634028434,-3.0377772863825725,4
ACT3_ATR3,7979,ARKM/USDT,SHORT,AI,HIGH_CRYPTO_BETA,2025-11-13 12:00:00+00:00,0.309,0.3419999999999999,0.2317857142857143,2.3398268398268414,26.17293826918393,3,3,5,10469.175307673571,1.0012578496208169,2025-12-02 12:00:00+00:00,61.240143439367635,10339.906483723707,-2.4600777842682247,3
ACT3_ATR3,3423,1000CHEEMS/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-03 00:00:00+00:00,0.001302,0.0012217142857142,0.0012217142857142,-1.0,25.84976620930927,3,3,5,10339.906483723707,0.7497104251940017,2025-12-04 00:00:00+00:00,-25.84976620930927,10314.056717514399,-2.7039275898075483,3
ACT3_ATR3,6549,ALLO/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-11-29 00:00:00+00:00,0.1544,0.1730714285714285,0.1730714285714285,-1.0,25.76106852201589,3,3,5,10304.427408806356,0.7562887632587301,2025-12-04 06:00:00+00:00,-25.76106852201589,10288.295648992384,-2.946940679315355,2
ACT3_ATR3,1916,TRX/USDT,LONG,BTC_BETA,HIGH_CRYPTO_BETA,2025-12-04 18:00:00+00:00,0.2862,0.2811857142857142,0.2811857142857142,-1.0,25.72073912248096,3,3,5,10288.295648992384,0.5030793253578436,2025-12-09 00:00:00+00:00,-25.72073912248096,10262.574909869903,-3.189573327617059,4
ACT3_ATR3,7298,APE/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-12-05 06:00:00+00:00,0.2313,0.2491571428571428,0.2491571428571428,-1.0,25.72073912248096,3,3,5,10288.295648992384,0.7530793253578437,2025-12-09 12:00:00+00:00,-25.72073912248096,10236.854170747423,-3.4322059759187633,3
ACT3_ATR3,4237,A/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-12-05 12:00:00+00:00,0.1782,0.1890857142857142,0.1890857142857142,-1.0,25.72073912248096,3,3,5,10288.295648992384,1.0030793253578436,2025-12-09 12:00:00+00:00,-25.72073912248096,10211.133431624943,-3.6748386242204676,2
ACT3_ATR3,3249,1000CAT/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-09 12:00:00+00:00,0.00356,0.0032857142857142,0.0032857142857142,-1.0,25.52783357906236,3,3,5,10211.133431624943,0.506880932350472,2025-12-11 00:00:00+00:00,-25.52783357906236,10185.60559804588,-3.9156515276599184,4
ACT3_ATR3,1130,ADA/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-12-09 12:00:00+00:00,0.4784,0.4486,0.4486,-1.0,25.52783357906236,3,3,5,10211.133431624943,0.756880932350472,2025-12-11 00:00:00+00:00,-25.52783357906236,10160.077764466818,-4.15646443109937,3
ACT3_ATR3,8268,ASR/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-12-11 00:00:00+00:00,1.331,1.386,1.386,-1.0,25.400194411167046,3,3,5,10160.077764466818,0.7606843541210775,2025-12-12 18:00:00+00:00,-25.400194411167046,10134.67757005565,-4.396073270021629,3
ACT3_ATR3,4916,ACT/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-18 12:00:00+00:00,0.0292,0.0252714285714285,0.0320785714285714,0.7327272727272729,25.336693925139127,3,3,5,10134.67757005565,1.0125908311990752,2025-12-20 12:00:00+00:00,18.564886639692855,10153.242456695343,-4.220944258784439,4
ACT3_ATR3,1917,TRX/USDT,SHORT,BTC_BETA,HIGH_CRYPTO_BETA,2025-12-10 06:00:00+00:00,0.279,0.2830714285714286,0.2830714285714286,-1.0,25.52783357906236,3,3,5,10211.133431624943,1.0068809323504722,2025-12-21 00:00:00+00:00,-25.52783357906236,10127.71462311628,-4.46175716222389,3
ACT3_ATR3,8270,ASR/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-21 06:00:00+00:00,2.039,1.7634285714285716,1.7634285714285716,-1.0,25.3192865577907,3,3,5,10127.71462311628,0.7612278301260862,2025-12-21 12:00:00+00:00,-25.3192865577907,10102.39533655849,-4.700602769318334,4
ACT3_ATR3,8664,AT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-12-14 00:00:00+00:00,0.0952,0.1085142857142857,0.1085142857142857,-1.0,25.336693925139127,3,3,5,10134.67757005565,0.7625908311990752,2025-12-21 18:00:00+00:00,-25.336693925139127,10077.05864263335,-4.939612586143281,3
ACT3_ATR3,1918,TRX/USDT,LONG,BTC_BETA,HIGH_CRYPTO_BETA,2025-12-21 06:00:00+00:00,0.2857,0.2815714285714286,0.2815714285714286,-1.0,25.3192865577907,3,3,5,10127.71462311628,1.011227830126086,2025-12-24 12:00:00+00:00,-25.3192865577907,10051.739356075559,-5.178458193237725,4
ACT3_ATR3,2536,NEAR/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2025-12-24 06:00:00+00:00,1.447,1.5425714285714287,1.5425714285714287,-1.0,25.192646606583377,3,3,5,10077.05864263335,1.0148816746333822,2025-12-26 00:00:00+00:00,-25.192646606583377,10026.546709468976,-5.416109161772368,4
ACT3_ATR3,7010,ANIME/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-22 12:00:00+00:00,0.00955,0.0076685714285714,0.0076685714285714,-1.0,25.192646606583377,3,3,5,10077.05864263335,0.7648816746333825,2025-12-28 06:00:00+00:00,-25.192646606583377,10001.354062862392,-5.653760130307009,3
ACT3_ATR3,8146,ARPA/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-12-30 00:00:00+00:00,0.01208,0.0125771428571428,0.0125771428571428,-1.0,25.003385157155982,3,3,5,10001.354062862392,1.0187722707214595,2025-12-30 06:00:00+00:00,-25.003385157155982,9976.350677705237,-5.889625729981234,4
ACT3_ATR3,4917,ACT/USDT,LONG,ALT_OTHER,OTHER_BETA,2025-12-24 12:00:00+00:00,0.0436,0.0362285714285714,0.0362285714285714,-1.0,25.1293483901889,3,3,5,10051.739356075559,1.01617817510558,2025-12-31 06:00:00+00:00,-25.1293483901889,9951.221329315049,-6.126679584498133,4
ACT3_ATR3,6852,AMP/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-12-29 18:00:00+00:00,0.0017,0.0017654285714285,0.0017654285714285,-1.0,25.003385157155982,3,3,5,10001.354062862392,0.7687722707214595,2025-12-31 06:00:00+00:00,-25.003385157155982,9926.217944157894,-6.362545184172358,3
ACT3_ATR3,1919,TRX/USDT,LONG,BTC_BETA,HIGH_CRYPTO_BETA,2025-12-30 18:00:00+00:00,0.2863,0.2826,0.2826,-1.0,24.940876694263093,3,3,5,9976.350677705237,1.0213255846831673,2025-12-31 12:00:00+00:00,-24.940876694263093,9901.27706746363,-6.597821119847408,2
ACT3_ATR3,5932,ALCX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2025-12-31 12:00:00+00:00,7.42,7.71,7.71,-1.0,24.753192668659075,3,3,5,9901.27706746363,0.5227435611498343,2026-01-01 12:00:00+00:00,-24.753192668659075,9876.523874794972,-6.831326567047786,4
ACT3_ATR3,6171,ALGO/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2025-12-31 12:00:00+00:00,0.1103,0.1152714285714285,0.1152714285714285,-1.0,24.753192668659075,3,3,5,9901.27706746363,0.7727435611498342,2026-01-01 12:00:00+00:00,-24.753192668659075,9851.770682126313,-7.064832014248165,3
ACT3_ATR3,1920,TRX/USDT,LONG,BTC_BETA,HIGH_CRYPTO_BETA,2026-01-01 18:00:00+00:00,0.2871,0.2838428571428572,0.2927285714285714,1.7280701754385843,24.629426705315783,3,3,5,9851.770682126313,1.026626694622949,2026-01-09 06:00:00+00:00,42.561377727606796,9894.33205985392,-6.663335784134286,4
ACT3_ATR3,6853,AMP/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-01-01 00:00:00+00:00,0.002217,0.001959,0.001959,-1.0,24.753192668659075,3,3,5,9901.27706746363,1.0227435611498343,2026-01-25 12:00:00+00:00,-24.753192668659075,9869.57886718526,-6.8968412313346645,4
ACT3_ATR3,2105,BCH/USDT,LONG,BTC_BETA,HIGH_CRYPTO_BETA,2025-11-22 06:00:00+00:00,560.1,505.02857142857147,505.02857142857147,-1.0,25.781976325810987,3,3,5,10312.790530324395,0.7594664928374577,2026-01-31 12:00:00+00:00,-25.781976325810987,9843.79689085945,-7.140051551403413,3
ACT3_ATR3,7747,ARDR/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-02-01 12:00:00+00:00,0.09267,0.0774614285714285,0.0774614285714285,-1.0,24.609492227148625,3,3,5,9843.79689085945,0.7653710220379495,2026-02-01 18:00:00+00:00,-24.609492227148625,9819.1873986323,-7.372201422524914,3
ACT3_ATR3,4918,ACT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-01-01 12:00:00+00:00,0.0305,0.0353857142857142,0.0172071428571428,2.7207602339181287,24.629426705315783,3,3,5,9851.770682126313,0.7766266946229489,2026-02-03 18:00:00+00:00,67.01076476402437,9886.198163396326,-6.740065649054569,3
ACT3_ATR3,5222,ADX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-01-10 12:00:00+00:00,0.0984,0.1033714285714285,0.0871214285714285,2.2686781609195408,24.7358301496348,3,3,5,9894.33205985392,1.0222105656441791,2026-02-04 00:00:00+00:00,56.117637652691606,9942.315801049017,-6.210688519755537,2
ACT3_ATR3,2950,ICP/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2025-11-14 18:00:00+00:00,5.393,6.310285714285714,2.4266428571428573,3.233842080672793,25.97631201596027,3,3,5,10390.524806384108,0.5037847222712533,2026-02-06 12:00:00+00:00,84.00329089789864,10026.319091946916,-5.418256356762146,3
ACT3_ATR3,5066,ACX/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-02-05 12:00:00+00:00,0.0363,0.0395142857142857,0.0395142857142857,-1.0,24.855789502622542,3,3,5,9942.315801049017,0.7581741671010912,2026-02-06 12:00:00+00:00,-24.855789502622542,10001.463302444294,-5.652729635462755,2
ACT3_ATR3,8933,ATM/USDT,LONG,ALT_OTHER,OTHER_BETA,2026-02-10 00:00:00+00:00,1.002,0.9091428571428573,1.2002142857142857,2.134615384615384,25.003658256110736,3,3,5,10001.463302444294,0.49396529792924726,2026-02-10 06:00:00+00:00,53.37319358515944,10054.836496029453,-5.149241798421237,2
ACT3_ATR3,3253,1000CAT/USDT,SHORT,ALT_OTHER,OTHER_BETA,2026-02-11 06:00:00+00:00,0.00169,0.0018057142857142,0.0018057142857142,-1.0,25.137091240073634,3,3,5,10054.836496029453,0.7413432259063815,2026-02-12 00:00:00+00:00,-25.137091240073634,10029.699404789379,-5.38636869392519,3
ACT3_ATR3,2107,BCH/USDT,SHORT,BTC_BETA,HIGH_CRYPTO_BETA,2026-02-12 12:00:00+00:00,496.5,526.1142857142858,526.1142857142858,-1.0,25.074248511973448,3,3,5,10029.699404789379,0.7432012289788287,2026-02-13 06:00:00+00:00,-25.074248511973448,10004.625156277405,-5.622902772190378,3
