symbol,timeframe,side,don_n,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk_per_unit,net_r,fee_r,net_r_after_fee,max_favorable_r,chandelier_active
ADX/USDT,1d,LONG,20,2025-07-26 00:00:00+00:00,2025-08-19 00:00:00+00:00,0.1216,0.1291,0.10702857142857143,0.014571428571428569,0.5147058823529408,0.016690196078431377,0.49801568627450943,2.312745098039216,False
ACM/USDT,1d,LONG,20,2025-07-27 00:00:00+00:00,2025-07-29 00:00:00+00:00,0.996,0.8781428571428571,0.8781428571428571,0.11785714285714284,-1.0000000000000004,0.016901818181818185,-1.0169018181818186,0.8315151515151523,False
ATM/USDT,1d,LONG,20,2025-07-27 00:00:00+00:00,2025-08-18 00:00:00+00:00,1.508,1.433,1.2655714285714286,0.2424285714285715,-0.30936947554507926,0.012440777843252796,-0.3218102533883321,2.6894519740718916,False
TRX/USDT,1d,LONG,20,2025-07-29 00:00:00+00:00,2025-08-25 00:00:00+00:00,0.3385,0.3417,0.3159571428571429,0.022542857142857142,0.1419518377693274,0.030031685678073516,0.11192015209125389,1.3973384030418239,False
ASR/USDT,1d,LONG,20,2025-08-07 00:00:00+00:00,2025-08-14 00:00:00+00:00,7.459,5.292999999999999,5.292999999999999,2.166,-1.0000000000000002,0.006887349953831948,-1.0068873499538322,0.5992613111726686,False
ALPINE/USDT,1d,LONG,20,2025-08-08 00:00:00+00:00,2025-08-28 00:00:00+00:00,1.142,1.8079999999999998,0.9721428571428571,0.16985714285714285,3.92094196804037,0.013446593776282592,3.9074953742640877,8.407064760302775,True
ETH/USDT,1d,LONG,20,2025-08-08 00:00:00+00:00,2025-09-22 00:00:00+00:00,4009.5,4199.08,3636.75,372.75,0.5085982562038898,0.02151307847082495,0.4870851777330648,2.5413279678068403,False
LINK/USDT,1d,LONG,20,2025-08-09 00:00:00+00:00,2025-09-01 00:00:00+00:00,21.94,22.51,19.32,2.62,0.21755725190839706,0.016748091603053437,0.20080916030534363,2.263358778625954,False
ACM/USDT,1d,LONG,20,2025-08-10 00:00:00+00:00,2025-08-25 00:00:00+00:00,1.157,0.962,0.914,0.24299999999999997,-0.8024691358024695,0.00952263374485597,-0.8119917695473254,0.23045267489711957,False
AAVE/USDT,1d,LONG,20,2025-08-12 00:00:00+00:00,2025-08-18 00:00:00+00:00,322.26,285.9457142857143,285.9457142857143,36.31428571428571,-0.9999999999999994,0.017748387096774194,-1.0177483870967736,0.5020062942564916,False
ADA/USDT,1d,LONG,20,2025-08-13 00:00:00+00:00,2025-09-01 00:00:00+00:00,0.9042,0.8014,0.8014,0.10279999999999999,-1.0000000000000002,0.017591439688715956,-1.0175914396887162,1.1196498054474717,False
ARB/USDT,1d,LONG,20,2025-08-13 00:00:00+00:00,2025-08-15 00:00:00+00:00,0.5712,0.49364285714285716,0.49364285714285716,0.07755714285714287,-1.0000000000000002,0.014729784490698101,-1.0147297844906984,0.060600478909558816,False
BTC/USDT,1d,LONG,20,2025-08-13 00:00:00+00:00,2025-08-14 00:00:00+00:00,123306.43,117749.14714285714,117749.14714285714,5557.282857142853,-1.0000000000000002,0.04437651750675693,-1.0443765175067572,0.21009727775495773,False
SOL/USDT,1d,LONG,20,2025-08-13 00:00:00+00:00,2025-08-18 00:00:00+00:00,201.51,180.66,180.66,20.85,-0.9999999999999997,0.019329496402877695,-1.0193294964028774,0.4004796163069555,False
UNI/USDT,1d,LONG,20,2025-08-13 00:00:00+00:00,2025-08-15 00:00:00+00:00,12.13,10.497000000000002,10.497000000000002,1.6329999999999998,-0.9999999999999996,0.014856093080220458,-1.01485609308022,0.10410287813839555,False
API3/USDT,1d,LONG,20,2025-08-19 00:00:00+00:00,2025-08-31 00:00:00+00:00,1.37,1.0949,1.084857142857143,0.2851428571428572,-0.9647795591182368,0.009609218436873746,-0.9743887775551106,1.1881763527054106,False
AAVE/USDT,1d,LONG,20,2025-08-22 00:00:00+00:00,2025-09-01 00:00:00+00:00,345.61,299.5914285714286,299.5914285714286,46.01857142857142,-1.0,0.0150204575792382,-1.0150204575792383,0.8774718281439171,False
ARB/USDT,1d,LONG,20,2025-08-22 00:00:00+00:00,2025-09-21 00:00:00+00:00,0.5867,0.4806,0.46517142857142857,0.12152857142857143,-0.873045727048313,0.009655342658986717,-0.8827010697072997,0.3118608205007644,False
BNB/USDT,1d,LONG,20,2025-08-22 00:00:00+00:00,2025-10-10 00:00:00+00:00,900.21,1168.2157142857143,825.3371428571429,74.87285714285714,3.579477590582129,0.024046364312835095,3.555431226269294,6.007250386369273,True
AVAX/USDT,1d,LONG,20,2025-08-23 00:00:00+00:00,2025-10-10 00:00:00+00:00,26.26,22.594285714285718,22.594285714285718,3.665714285714285,-0.9999999999999997,0.014327357755261111,-1.0143273577552607,2.70070148090413,False
SOL/USDT,1d,LONG,20,2025-08-28 00:00:00+00:00,2025-09-22 00:00:00+00:00,214.43,220.38,186.44,27.99,0.21257591997141798,0.015321900678813864,0.1972540192926041,1.3962129331904247,False
DOGE/USDT,1d,LONG,20,2025-09-11 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.25603,0.23215142857142856,0.23215142857142856,0.023878571428571423,-0.9999999999999997,0.021444331438827402,-1.021444331438827,2.1278492372120863,False
DOT/USDT,1d,LONG,20,2025-09-12 00:00:00+00:00,2025-09-22 00:00:00+00:00,4.319,4.002,4.002,0.31700000000000017,-1.0,0.027249211356466862,-1.0272492113564669,1.776025236593058,False
1INCH/USDT,1d,LONG,20,2025-09-13 00:00:00+00:00,2025-09-16 00:00:00+00:00,0.2738,0.25179999999999997,0.25179999999999997,0.022000000000000002,-1.0000000000000009,0.02489090909090909,-1.02489090909091,0.009090909090910612,False
ARK/USDT,1d,LONG,20,2025-09-14 00:00:00+00:00,2025-09-15 00:00:00+00:00,0.4944,0.4573285714285715,0.4573285714285715,0.037071428571428554,-0.9999999999999994,0.02667283236994221,-1.0266728323699417,0.22389210019267913,False
BTC/USDT,1d,LONG,20,2025-09-16 00:00:00+00:00,2025-09-22 00:00:00+00:00,116788.96,112526.63428571429,112526.63428571429,4262.325714285712,-1.0000000000000016,0.05480057969693276,-1.0548005796969344,0.2606652035709532,False
NEAR/USDT,1d,LONG,20,2025-09-18 00:00:00+00:00,2025-09-22 00:00:00+00:00,3.175,2.8562857142857143,2.8562857142857143,0.31871428571428567,-0.9999999999999994,0.019923800986104887,-1.0199238009861042,0.5239802779022869,False
SUI/USDT,1d,LONG,20,2025-09-18 00:00:00+00:00,2025-09-22 00:00:00+00:00,3.8889,3.5325,3.5325,0.35639999999999994,-0.9999999999999997,0.021823232323232328,-1.021823232323232,0.07575757575757615,False
AVA/USDT,1d,LONG,20,2025-09-21 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.6051,0.5372428571428571,0.5372428571428571,0.06785714285714284,-1.0,0.017834526315789478,-1.0178345263157895,0.020631578947369427,False
ALPINE/USDT,1d,LONG,20,2025-09-26 00:00:00+00:00,2025-10-01 00:00:00+00:00,4.682,11.440571428571428,4.069,0.6130000000000001,11.025402004194822,0.015275693311582381,11.010126310883239,17.402936378466553,True
BTC/USDT,1d,LONG,20,2025-10-01 00:00:00+00:00,2025-10-10 00:00:00+00:00,118594.99,113755.60857142857,113755.60857142857,4839.381428571431,-1.0000000000000004,0.04901245820377868,-1.0490124582037792,1.5714074437494512,False
APT/USDT,1d,LONG,20,2025-10-02 00:00:00+00:00,2025-10-10 00:00:00+00:00,5.227,4.714142857142858,4.714142857142858,0.5128571428571428,-0.9999999999999993,0.020383844011142068,-1.0203838440111415,0.8208913649025058,False
ETH/USDT,1d,LONG,20,2025-10-06 00:00:00+00:00,2025-10-09 00:00:00+00:00,4684.01,4340.778571428572,4340.778571428572,343.23142857142864,-0.999999999999999,0.027293596157528032,-1.0272935961575271,0.20682837901956963,False
1000CHEEMS/USDT,1d,LONG,20,2025-10-08 00:00:00+00:00,2025-10-10 00:00:00+00:00,0.001741,0.0014817142857142856,0.0014817142857142856,0.0002592857142857143,-1.0,0.013429201101928374,-1.0134292011019284,1.319008264462811,False
ALICE/USDT,1d,LONG,20,2025-10-09 00:00:00+00:00,2025-10-10 00:00:00+00:00,0.4928,0.3963714285714286,0.3963714285714286,0.09642857142857143,-0.9999999999999999,0.010221037037037037,-1.010221037037037,0.005185185185185189,False
LTC/USDT,1d,LONG,20,2025-10-09 00:00:00+00:00,2025-10-10 00:00:00+00:00,125.9,114.93714285714287,114.93714285714287,10.962857142857137,-0.9999999999999996,0.022968464946572856,-1.0229684649465725,0.9203805056033367,False
ADX/USDT,1d,LONG,20,2025-10-30 00:00:00+00:00,2025-11-04 00:00:00+00:00,0.1417,0.12054285714285713,0.12054285714285713,0.021157142857142857,-1.0000000000000002,0.013395003376097232,-1.0133950033760974,0.25050641458474,False
ICP/USDT,1d,LONG,20,2025-11-04 00:00:00+00:00,2025-11-09 00:00:00+00:00,5.19,6.826071428571428,4.210571428571429,0.9794285714285716,1.6704346557759613,0.010598016336056008,1.6598366394399053,4.756855309218202,True
AR/USDT,1d,LONG,20,2025-11-07 00:00:00+00:00,2025-11-09 00:00:00+00:00,7.91,6.327142857142857,6.327142857142857,1.582857142857143,-0.9999999999999999,0.009994584837545126,-1.0099945848375451,0.410649819494585,False
NEAR/USDT,1d,LONG,20,2025-11-07 00:00:00+00:00,2025-11-14 00:00:00+00:00,2.768,2.3187142857142855,2.3187142857142855,0.44928571428571423,-1.0000000000000002,0.012321780604133546,-1.0123217806041338,0.9281399046104936,False
LTC/USDT,1d,LONG,20,2025-11-09 00:00:00+00:00,2025-11-17 00:00:00+00:00,110.31,91.92285714285714,91.92285714285714,18.387142857142855,-1.0000000000000004,0.011998601507264395,-1.0119986015072648,0.10822779892782197,False
UNI/USDT,1d,LONG,20,2025-11-10 00:00:00+00:00,2025-11-12 00:00:00+00:00,9.347,7.905714285714286,7.905714285714286,1.441285714285714,-0.9999999999999999,0.01297036376251363,-1.0129703637625136,0.6612151848547932,False
BCH/USDT,1d,LONG,20,2025-11-22 00:00:00+00:00,2025-12-15 00:00:00+00:00,556.7,536.1,471.3571428571429,85.34285714285716,-0.24137931034482782,0.01304620020087044,-0.2544255105456983,0.594074322062269,False
1000CHEEMS/USDT,1d,LONG,20,2025-11-30 00:00:00+00:00,2025-12-04 00:00:00+00:00,0.001273,0.0011031428571428572,0.0011031428571428572,0.0001698571428571429,-0.9999999999999996,0.01498906644238856,-1.0149890664423882,0.38856181665264844,False
BCH/USDT,1d,LONG,20,2025-12-19 00:00:00+00:00,2026-01-14 00:00:00+00:00,624.9,597.4,553.3142857142857,71.58571428571425,-0.38415485930951926,0.017458790660546807,-0.40161364997006604,0.6244262622231102,False
TRX/USDT,1d,LONG,20,2026-01-03 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.2956,0.297,0.2865857142857143,0.009014285714285721,0.15530903328050838,0.06558478605388267,0.08972424722662571,2.817749603803488,False
BNB/USDT,1d,LONG,20,2026-01-04 00:00:00+00:00,2026-01-20 00:00:00+00:00,895.43,884.2,853.0357142857142,42.39428571428568,-0.2648941905917219,0.04224295727186956,-0.3071371478635915,1.511760345059983,False
XRP/USDT,1d,LONG,20,2026-01-05 00:00:00+00:00,2026-01-07 00:00:00+00:00,2.3478,2.1860857142857144,2.1860857142857144,0.16171428571428564,-0.999999999999999,0.02903639575971733,-1.0290363957597164,0.42915194346289715,False
ICP/USDT,1d,LONG,20,2026-01-14 00:00:00+00:00,2026-01-18 00:00:00+00:00,4.541,3.9007142857142862,3.9007142857142862,0.6402857142857142,-0.9999999999999998,0.014184292726461404,-1.0141842927264613,0.4388665774207938,False
AXS/USDT,1d,LONG,20,2026-01-17 00:00:00+00:00,2026-01-31 00:00:00+00:00,1.979,1.818,1.6222857142857143,0.3567142857142857,-0.4513416099319184,0.011095714857829397,-0.4624373247897478,2.8538245895074086,False
ARPA/USDT,1d,LONG,20,2026-01-19 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.0198,0.016887142857142858,0.016887142857142858,0.002912857142857143,-1.0000000000000004,0.013594899460519866,-1.0135948994605204,0.3124080431584102,False
AUCTION/USDT,1d,LONG,20,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.305714285714286,7.305714285714286,1.1042857142857145,-0.9999999999999996,0.015231565329883569,-1.0152315653298831,0.3531694695989655,False
AWE/USDT,1d,LONG,20,2026-02-06 00:00:00+00:00,2026-02-19 00:00:00+00:00,0.07503,0.06501,0.06501,0.01002,-1.0000000000000002,0.014976047904191618,-1.0149760479041918,3.341317365269461,False
ATM/USDT,1d,LONG,20,2026-02-10 00:00:00+00:00,2026-02-11 00:00:00+00:00,1.357,1.1191428571428572,1.1191428571428572,0.23785714285714285,-0.9999999999999997,0.011410210210210209,-1.0114102102102098,0.3909909909909909,False
TRX/USDT,1d,LONG,20,2026-03-13 00:00:00+00:00,2026-04-24 00:00:00+00:00,0.2934,0.32370000000000004,0.28414285714285714,0.009257142857142844,3.273148148148158,0.06338888888888897,3.209759259259269,4.666666666666675,True
AXS/USDT,1d,LONG,20,2026-04-25 00:00:00+00:00,2026-04-26 00:00:00+00:00,1.578,1.377857142857143,1.377857142857143,0.20014285714285712,-1.0000000000000002,0.015768736616702358,-1.0157687366167025,0.039971448965025025,False
ICP/USDT,1d,LONG,20,2026-05-06 00:00:00+00:00,2026-05-07 00:00:00+00:00,3.2,2.9210000000000003,2.9210000000000003,0.27899999999999997,-0.9999999999999998,0.022939068100358426,-1.0229390681003583,0.27956989247311775,False
ALGO/USDT,1d,LONG,20,2026-05-07 00:00:00+00:00,2026-05-15 00:00:00+00:00,0.1285,0.11437142857142858,0.11437142857142858,0.014128571428571424,-0.9999999999999998,0.018190091001011127,-1.0181900910010109,0.608695652173913,False
ICP/USDT,1d,LONG,20,2026-05-08 00:00:00+00:00,2026-05-12 00:00:00+00:00,3.621,3.2,3.2,0.42099999999999993,-0.9999999999999998,0.017201900237529693,-1.0172019002375294,1.1187648456057,False
