symbol,side,timeframe,filter_mode,keltner_n,keltner_mult,stop_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,net_r,exit_reason
ACE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:17.462400+00:00,1970-01-01 00:29:18.240000+00:00,0.585,0.572,0.49459999999999993,0.09040000000000004,-0.14380530973451333,midline_exit
ACH/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:52.060800+00:00,0.02364,0.02124,0.018938000000000003,0.004702,-0.51042109740536,midline_exit
ACH/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:52.406400+00:00,1970-01-01 00:28:53.702400+00:00,0.02802,0.02913,0.020333999999999998,0.007686,0.1444184231069477,midline_exit
ACH/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:57.936000+00:00,1970-01-01 00:28:58.800000+00:00,0.03857,0.0322,0.027304,0.011266000000000002,-0.5654180720752707,midline_exit
ACH/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:04.588800+00:00,1970-01-01 00:29:06.230400+00:00,0.02741,0.02601,0.020272000000000002,0.007137999999999999,-0.1961333706920709,midline_exit
ACH/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.315200+00:00,0.02136,0.02174,0.018230000000000003,0.003129999999999999,0.12140575079872157,midline_exit
ACH/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:27.744000+00:00,1970-01-01 00:29:29.299200+00:00,0.00994,0.01084,0.008268,0.0016720000000000005,0.5382775119617232,midline_exit
ACH/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:37.248000+00:00,1970-01-01 00:29:38.716800+00:00,0.00728,0.00775,0.006214,0.0010660000000000003,0.44090056285178214,midline_exit
ACM/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:44.371200+00:00,1970-01-01 00:28:44.630400+00:00,1.705,1.563,1.5114,0.19359999999999994,-0.7334710743801661,midline_exit
ACM/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:48.259200+00:00,1970-01-01 00:28:49.641600+00:00,1.682,1.501,1.3741999999999999,0.3078,-0.5880441845354127,midline_exit
ACM/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.702400+00:00,1.953,1.799,1.6422000000000003,0.31079999999999985,-0.49549549549549615,midline_exit
ACM/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:02.947200+00:00,1970-01-01 00:29:03.206400+00:00,1.038,0.915,0.8688,0.16920000000000002,-0.726950354609929,midline_exit
ACM/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:07.353600+00:00,1970-01-01 00:29:07.699200+00:00,1.14,0.958,0.7526,0.38739999999999986,-0.46979865771812085,midline_exit
ACM/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:13.574400+00:00,1970-01-01 00:29:14.438400+00:00,0.996,0.89,0.8242,0.17179999999999995,-0.6169965075669384,midline_exit
ACM/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:36.470400+00:00,1970-01-01 00:29:36.556800+00:00,0.446,0.418,0.4008000000000001,0.04519999999999992,-0.6194690265486742,midline_exit
ACT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:26.016000+00:00,1970-01-01 00:29:27.139200+00:00,0.0292,0.0327,0.02128,0.007920000000000002,0.44191919191919177,midline_exit
ACT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:36.038400+00:00,1970-01-01 00:29:37.248000+00:00,0.0137,0.0141,0.01138,0.002320000000000001,0.17241379310344793,midline_exit
ACX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.660800+00:00,0.1744,0.1754,0.13940000000000002,0.034999999999999976,0.028571428571428616,midline_exit
ACX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:33.187200+00:00,1970-01-01 00:29:33.446400+00:00,0.0605,0.04604,0.04604,0.01446,-1.0,stop
ACX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:38.112000+00:00,1970-01-01 00:29:38.544000+00:00,0.0472,0.0436,0.042199999999999994,0.005000000000000002,-0.7199999999999995,midline_exit
ADA/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:36.163200+00:00,1970-01-01 00:28:36.422400+00:00,0.502,0.4656,0.4353,0.06669999999999998,-0.545727136431784,midline_exit
ADA/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:40.828800+00:00,1970-01-01 00:28:41.692800+00:00,0.4416,0.41,0.35885999999999996,0.08274000000000002,-0.38191926516799624,midline_exit
ADA/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:44.371200+00:00,1970-01-01 00:28:44.716800+00:00,0.3912,0.3503,0.3392,0.05199999999999998,-0.7865384615384617,midline_exit
ADA/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:47.136000+00:00,1970-01-01 00:28:47.654400+00:00,0.3878,0.3733,0.33947999999999995,0.048320000000000016,-0.30008278145695266,midline_exit
ADA/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:50.937600+00:00,1970-01-01 00:28:53.702400+00:00,0.4065,1.0034,0.34353999999999996,0.06295999999999999,9.480622617534946,midline_exit
ADA/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:55.862400+00:00,1970-01-01 00:28:56.208000+00:00,1.0894,0.9892,0.845,0.24439999999999998,-0.40998363338788857,midline_exit
ADA/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:00.873600+00:00,1970-01-01 00:29:00.960000+00:00,1.135,0.87778,0.87778,0.25722,-1.0,stop
ADA/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:06.662400+00:00,1970-01-01 00:29:07.440000+00:00,0.7693,0.7427,0.6399199999999999,0.12938000000000002,-0.2055959189982992,midline_exit
ADA/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.660800+00:00,0.6775,0.7932,0.58048,0.09702000000000002,1.1925376211090497,midline_exit
ADA/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:15.043200+00:00,1970-01-01 00:29:15.561600+00:00,0.9042,0.8464,0.74834,0.15585999999999997,-0.37084563069421256,midline_exit
ADA/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:38.025600+00:00,1970-01-01 00:29:38.803200+00:00,0.267,0.2616,0.24226,0.02474000000000002,-0.21827000808407485,midline_exit
ADX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:31.756800+00:00,1970-01-01 00:28:32.016000+00:00,0.3476,0.2821,0.25306000000000006,0.09453999999999999,-0.6928284324095623,midline_exit
ADX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:46.876800+00:00,1970-01-01 00:28:47.740800+00:00,0.1602,0.14370000000000002,0.14370000000000002,0.01649999999999999,-0.9999999999999998,stop
ADX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:48.432000+00:00,1970-01-01 00:28:49.814400+00:00,0.1696,0.1643,0.14636000000000002,0.023239999999999993,-0.22805507745266784,midline_exit
ADX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:53.702400+00:00,0.1827,0.2192,0.15716,0.025540000000000004,1.4291307752545028,midline_exit
ADX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:53.961600+00:00,1970-01-01 00:28:54.480000+00:00,0.2606,0.2315,0.19012,0.07047999999999999,-0.4128830874006809,midline_exit
ADX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:06.662400+00:00,1970-01-01 00:29:07.440000+00:00,0.1061,0.1082,0.08886,0.017240000000000005,0.1218097447795826,midline_exit
ADX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:12.192000+00:00,1970-01-01 00:29:15.475200+00:00,0.0946,0.1361,0.07966000000000001,0.014940000000000002,2.7777777777777772,midline_exit
ADX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:21.523200+00:00,1970-01-01 00:29:22.992000+00:00,0.1179,0.1268,0.09482000000000002,0.023079999999999996,0.3856152512998264,midline_exit
ADX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:35.088000+00:00,1970-01-01 00:29:36.643200+00:00,0.0758,0.0771,0.06318000000000001,0.012619999999999998,0.10301109350237685,midline_exit
AEVO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:49.382400+00:00,1970-01-01 00:28:49.641600+00:00,0.3966,0.361,0.32480000000000003,0.07179999999999999,-0.49582172701949895,midline_exit
AEVO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:51.542400+00:00,0.4,0.32614,0.32614,0.07386000000000005,-0.9999999999999998,stop
AEVO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:52.320000+00:00,1970-01-01 00:28:53.702400+00:00,0.4385,0.4698,0.31242000000000003,0.12608,0.24825507614213194,midline_exit
AEVO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:05.625600+00:00,1970-01-01 00:29:06.230400+00:00,0.1208,0.1037,0.09952,0.021280000000000007,-0.8035714285714285,midline_exit
AEVO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:06.748800+00:00,1970-01-01 00:29:07.267200+00:00,0.1354,0.1272,0.10525999999999999,0.030139999999999993,-0.27206370272063657,midline_exit
AEVO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.228800+00:00,0.1038,0.1049,0.08474000000000001,0.01906,0.05771248688352518,midline_exit
AEVO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:17.462400+00:00,1970-01-01 00:29:17.894400+00:00,0.1025,0.094,0.0868,0.015699999999999992,-0.5414012738853502,midline_exit
AEVO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:18.412800+00:00,1970-01-01 00:29:18.585600+00:00,0.1242,0.1018,0.09256,0.031639999999999995,-0.7079646017699117,midline_exit
AGLD/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:36.681600+00:00,1970-01-01 00:28:38.064000+00:00,1.265,1.46,1.0316,0.23339999999999989,0.8354755784061704,midline_exit
AGLD/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:44.371200+00:00,1970-01-01 00:28:44.716800+00:00,0.942,0.7904,0.7904,0.1516,-0.9999999999999997,stop
AGLD/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:46.185600+00:00,1970-01-01 00:28:47.654400+00:00,0.853,0.91,0.7140000000000001,0.1389999999999999,0.41007194244604384,midline_exit
AGLD/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:48.950400+00:00,1970-01-01 00:28:49.555200+00:00,1.179,1.056,0.9846,0.19440000000000002,-0.632716049382716,midline_exit
AGLD/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:50.851200+00:00,1970-01-01 00:28:51.974400+00:00,1.346,1.437,1.0306000000000002,0.3154,0.28852251109701954,midline_exit
AGLD/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:54.739200+00:00,1970-01-01 00:28:54.912000+00:00,2.161,1.5184000000000002,1.5184000000000002,0.6426,-0.9999999999999998,stop
AGLD/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:55.084800+00:00,1970-01-01 00:28:56.294400+00:00,2.302,2.228,1.4812000000000003,0.8207999999999999,-0.09015594541910314,midline_exit
AGLD/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:06.057600+00:00,1970-01-01 00:29:06.489600+00:00,1.063,0.892,0.7943999999999998,0.2686000000000001,-0.6366344005956808,midline_exit
AGLD/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:13.056000+00:00,1970-01-01 00:29:13.228800+00:00,0.908,0.799,0.75,0.158,-0.6898734177215189,midline_exit
AGLD/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:31.632000+00:00,1970-01-01 00:29:32.150400+00:00,0.264,0.252,0.21340000000000003,0.05059999999999999,-0.2371541501976287,midline_exit
AI/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:44.457600+00:00,1970-01-01 00:28:44.716800+00:00,0.51,0.418,0.3852,0.1248,-0.7371794871794874,midline_exit
AI/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:47.049600+00:00,1970-01-01 00:28:47.740800+00:00,0.496,0.4208,0.38399999999999995,0.11200000000000004,-0.671428571428571,midline_exit
AI/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:52.060800+00:00,0.5199,0.4339,0.40016000000000007,0.11973999999999996,-0.7182228161015538,midline_exit
AI/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:52.406400+00:00,1970-01-01 00:28:53.702400+00:00,0.6297,0.6331,0.4462400000000001,0.18345999999999998,0.01853265016897394,midline_exit
AI/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:55.776000+00:00,1970-01-01 00:28:56.294400+00:00,0.7627,0.6749,0.52102,0.24167999999999995,-0.36329030122476,midline_exit
AI/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:05.625600+00:00,1970-01-01 00:29:06.230400+00:00,0.183,0.155,0.14565999999999998,0.037340000000000005,-0.7498660953401176,midline_exit
AI/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.353600+00:00,0.2153,0.1821,0.16299999999999998,0.052300000000000006,-0.6347992351816439,midline_exit
AI/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.228800+00:00,0.1341,0.1356,0.10846,0.025640000000000003,0.05850234009360379,midline_exit
AI/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:17.289600+00:00,1970-01-01 00:29:17.894400+00:00,0.1474,0.1372,0.11026000000000001,0.03713999999999999,-0.27463651050080823,midline_exit
AI/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:36.297600+00:00,1970-01-01 00:29:36.988800+00:00,0.0218,0.0192,0.01792,0.00388,-0.6701030927835055,midline_exit
AI/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:37.420800+00:00,1970-01-01 00:29:37.507200+00:00,0.0254,0.0203,0.017159999999999998,0.00824,-0.6189320388349514,midline_exit
AIXBT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:21.436800+00:00,1970-01-01 00:29:21.782400+00:00,0.0946,0.06716000000000001,0.06716000000000001,0.027439999999999992,-1.0,stop
AIXBT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:27.312000+00:00,1970-01-01 00:29:27.830400+00:00,0.0445,0.0367,0.032799999999999996,0.011699999999999999,-0.6666666666666663,midline_exit
AIXBT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:32.496000+00:00,1970-01-01 00:29:32.928000+00:00,0.0282,0.0235,0.02088,0.007320000000000001,-0.6420765027322403,midline_exit
AIXBT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:36.297600+00:00,1970-01-01 00:29:36.556800+00:00,0.0319,0.0255,0.02416,0.007739999999999999,-0.82687338501292,midline_exit
AIXBT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:37.680000+00:00,1970-01-01 00:29:38.544000+00:00,0.0347,0.0319,0.025960000000000004,0.00874,-0.3203661327231126,midline_exit
ALCX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:32.448000+00:00,1970-01-01 00:28:32.880000+00:00,39.0,29.524,29.524,9.475999999999997,-1.0000000000000002,stop
ALCX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:44.371200+00:00,1970-01-01 00:28:44.716800+00:00,15.71,14.13,13.138000000000002,2.572,-0.614307931570762,midline_exit
ALCX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:51.110400+00:00,1970-01-01 00:28:53.702400+00:00,16.42,24.09,13.892000000000003,2.5279999999999996,3.034018987341772,midline_exit
ALCX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:06.662400+00:00,1970-01-01 00:29:07.440000+00:00,9.95,10.06,8.088,1.8619999999999997,0.05907626208378154,midline_exit
ALCX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.920000+00:00,8.57,9.13,7.198,1.372,0.4081632653061228,midline_exit
ALCX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:14.784000+00:00,1970-01-01 00:29:15.561600+00:00,10.54,9.84,8.578,1.9620000000000006,-0.35677879714576916,midline_exit
ALCX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:22.300800+00:00,1970-01-01 00:29:23.510400+00:00,10.93,10.33,8.128,2.8019999999999996,-0.21413276231263373,midline_exit
ALCX/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:32.841600+00:00,1970-01-01 00:29:33.187200+00:00,7.02,5.29,5.29,1.7299999999999995,-1.0,stop
ALGO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:44.371200+00:00,1970-01-01 00:28:44.716800+00:00,0.1441,0.1283,0.12448000000000001,0.019620000000000005,-0.8053007135575945,midline_exit
ALGO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:51.024000+00:00,1970-01-01 00:28:53.702400+00:00,0.1311,0.416,0.11126,0.019839999999999993,14.35987903225807,midline_exit
ALGO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:56.985600+00:00,1970-01-01 00:28:57.244800+00:00,0.4643,0.3979,0.34429999999999994,0.12000000000000002,-0.5533333333333333,midline_exit
ALGO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:05.452800+00:00,1970-01-01 00:29:06.230400+00:00,0.2257,0.2072,0.18572000000000002,0.03997999999999999,-0.46273136568284196,midline_exit
ALGO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.267200+00:00,0.2533,0.2258,0.20862000000000003,0.04468,-0.6154879140555064,midline_exit
ALGO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.315200+00:00,0.2121,0.2615,0.17938,0.032720000000000006,1.509779951100244,midline_exit
ALGO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:27.484800+00:00,1970-01-01 00:29:28.176000+00:00,0.1362,0.129,0.11753999999999999,0.018659999999999996,-0.3858520900321536,midline_exit
ALGO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:34.915200+00:00,1970-01-01 00:29:35.952000+00:00,0.0939,0.1018,0.08054,0.013359999999999997,0.5913173652694615,midline_exit
ALGO/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:38.112000+00:00,1970-01-01 00:29:38.630400+00:00,0.1285,0.1179,0.10784,0.020659999999999994,-0.5130687318489836,midline_exit
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:37.113600+00:00,1970-01-01 00:28:37.891200+00:00,1.612,1.7,1.3014000000000001,0.3106,0.28332260141661253,midline_exit
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:41.174400+00:00,1970-01-01 00:28:41.779200+00:00,1.362,1.134,1.0556,0.30639999999999995,-0.744125326370758,midline_exit
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:44.112000+00:00,1970-01-01 00:28:44.716800+00:00,1.145,1.015,0.8694,0.2756000000000001,-0.4716981132075474,midline_exit
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:46.876800+00:00,1970-01-01 00:28:47.654400+00:00,1.143,1.099,0.9403999999999999,0.20260000000000006,-0.21717670286278395,midline_exit
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:49.382400+00:00,1970-01-01 00:28:49.814400+00:00,1.232,0.9802,0.9802,0.2518000000000001,-0.9999999999999998,stop
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:51.542400+00:00,1.238,1.077,1.0046,0.23340000000000005,-0.689802913453299,midline_exit
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:51.715200+00:00,1970-01-01 00:28:52.060800+00:00,1.305,1.169,0.9917999999999999,0.31320000000000003,-0.43422733077905457,midline_exit
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:52.406400+00:00,1970-01-01 00:28:53.702400+00:00,1.506,1.462,1.0628,0.44320000000000004,-0.09927797833935026,midline_exit
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:06.748800+00:00,1970-01-01 00:29:07.353600+00:00,0.513,0.5011,0.40180000000000005,0.11119999999999997,-0.10701438848920886,midline_exit
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.228800+00:00,0.448,0.4179,0.35497999999999996,0.09302000000000002,-0.3235863255213933,midline_exit
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:19.968000+00:00,1970-01-01 00:29:20.054400+00:00,0.4928,0.35168,0.35168,0.14112,-1.0000000000000002,stop
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:20.400000+00:00,1970-01-01 00:29:20.572800+00:00,0.5302,0.3751,0.23031999999999997,0.29988000000000004,-0.5172068827531012,midline_exit
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:32.150400+00:00,1970-01-01 00:29:32.755200+00:00,0.1448,0.1204,0.11244000000000001,0.03236,-0.7540173053152045,midline_exit
ALICE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:36.470400+00:00,1970-01-01 00:29:38.025600+00:00,0.164,0.1359,0.11464000000000002,0.04935999999999999,-0.5692868719611025,midline_exit
ALPINE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:46.876800+00:00,1970-01-01 00:28:47.654400+00:00,1.323,1.244,1.1573999999999998,0.16560000000000022,-0.4770531400966175,midline_exit
ALPINE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:48.259200+00:00,1970-01-01 00:28:49.555200+00:00,1.642,1.469,1.2184,0.4236000000000001,-0.40840415486307785,midline_exit
ALPINE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:05.539200+00:00,1970-01-01 00:29:06.316800+00:00,0.832,0.779,0.7235999999999999,0.10840000000000001,-0.48892988929889236,midline_exit
ALPINE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:06.489600+00:00,1970-01-01 00:29:07.267200+00:00,1.119,0.966,0.8660000000000001,0.2529999999999999,-0.604743083003953,midline_exit
ALPINE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:11.846400+00:00,1970-01-01 00:29:13.920000+00:00,0.807,0.876,0.6050000000000002,0.20199999999999985,0.3415841584158416,midline_exit
ALPINE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:14.611200+00:00,1970-01-01 00:29:16.512000+00:00,1.142,1.755,0.8917999999999999,0.2502,2.4500399680255796,midline_exit
ALPINE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:17.030400+00:00,1970-01-01 00:29:17.376000+00:00,2.146,1.944,1.7584,0.38760000000000006,-0.5211558307533538,midline_exit
ALPINE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:18.844800+00:00,1970-01-01 00:29:19.276800+00:00,4.682,3.8160000000000003,3.8160000000000003,0.8660000000000001,-1.0,stop
ALPINE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:36.470400+00:00,1970-01-01 00:29:37.334400+00:00,0.453,0.451,0.3990000000000001,0.05399999999999992,-0.037037037037037125,midline_exit
ALPINE/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:38.371200+00:00,1970-01-01 00:29:38.630400+00:00,0.517,0.468,0.4542,0.06280000000000001,-0.7802547770700634,midline_exit
ALT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:46.704000+00:00,1970-01-01 00:28:47.740800+00:00,0.1109,0.1136,0.08792,0.02298,0.11749347258485673,midline_exit
ALT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:51.542400+00:00,0.12847,0.10489,0.10039800000000002,0.028071999999999993,-0.8399829011114281,midline_exit
ALT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:53.011200+00:00,1970-01-01 00:28:53.702400+00:00,0.16465,0.15379,0.11889,0.045759999999999995,-0.23732517482517443,midline_exit
ALT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:06.748800+00:00,1970-01-01 00:29:07.353600+00:00,0.03489,0.03398,0.026499999999999996,0.008390000000000002,-0.10846245530393253,midline_exit
ALT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:10.032000+00:00,1970-01-01 00:29:10.464000+00:00,0.03412,0.02988,0.022829999999999996,0.01129,-0.37555358724534965,midline_exit
ALT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.228800+00:00,0.03174,0.03361,0.025892,0.005847999999999999,0.3197674418604658,midline_exit
ALT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:13.574400+00:00,1970-01-01 00:29:13.833600+00:00,0.04134,0.03504,0.03099,0.010350000000000002,-0.608695652173913,midline_exit
ALT/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:29:27.484800+00:00,1970-01-01 00:29:28.176000+00:00,0.01384,0.01253,0.011824,0.002016,-0.6498015873015875,midline_exit
AMP/USDT,LONG,1d,ema50_slope,15,2.0,3.0,1970-01-01 00:28:46.963200+00:00,1970-01-01 00:28:47.740800+00:00,0.004174,0.003882,0.0035949999999999997,0.000579,-0.5043177892918821,midline_exit
