variant,filter_label,time,event,equity,peak,drawdown_pct,open_positions,long_positions,short_positions,portfolio_heat_pct,effective_clusters,max_cluster_count
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-04-20 06:00:00+00:00,exit,9447.045932778918,10404.442065992798,-9.201801760645637,2,2,0,0.5016355746550514,2.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-04-22 00:00:00+00:00,entry,9447.045932778918,10404.442065992798,-9.201801760645637,3,3,0,0.7516355746550513,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-04-27 00:00:00+00:00,exit,9423.391983511152,10404.442065992798,-9.429146476659572,2,2,0,0.502509168671554,2.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-04-27 06:00:00+00:00,entry,9423.391983511152,10404.442065992798,-9.429146476659572,3,2,1,0.7525091686715539,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-04-27 12:00:00+00:00,exit,9399.833503552374,10404.442065992798,-9.655573610467922,2,2,0,0.5037685901469213,2.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-04-27 12:00:00+00:00,entry,9399.833503552374,10404.442065992798,-9.655573610467922,3,2,1,0.7537685901469213,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-02 06:00:00+00:00,exit,9376.333919793493,10404.442065992798,-9.881434676441755,2,2,0,0.505031168067089,2.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-02 12:00:00+00:00,entry,9376.333919793493,10404.442065992798,-9.881434676441755,3,3,0,0.755031168067089,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-06 00:00:00+00:00,exit,9412.750930999833,10404.442065992798,-9.53142060576544,2,2,0,0.5030772519545869,2.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-06 00:00:00+00:00,entry,9412.750930999833,10404.442065992798,-9.53142060576544,3,3,0,0.7530772519545867,3.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-06 06:00:00+00:00,exit,9451.240570777525,10404.442065992798,-9.161485922737157,2,2,0,0.5010284984535964,2.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-06 06:00:00+00:00,entry,9451.240570777525,10404.442065992798,-9.161485922737157,3,3,0,0.7510284984535964,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-07 12:00:00+00:00,exit,9427.61246935058,10404.442065992798,-9.388582207930318,2,2,0,0.5022842089760365,2.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-08 12:00:00+00:00,entry,9427.61246935058,10404.442065992798,-9.388582207930318,3,3,0,0.7522842089760365,3.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-12 12:00:00+00:00,exit,9491.416025390228,10404.442065992798,-8.77534840226388,2,2,0,0.4971507505212714,2.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-13 00:00:00+00:00,entry,9491.416025390228,10404.442065992798,-8.77534840226388,3,3,0,0.7471507505212713,3.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-13 12:00:00+00:00,entry,9491.416025390228,10404.442065992798,-8.77534840226388,4,3,1,0.9971507505212713,2.6666666666666665,2
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-14 00:00:00+00:00,exit,9467.798410558282,10404.442065992798,-9.002343897862257,3,2,1,0.7501861385337568,3.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-14 00:00:00+00:00,exit,9444.229379384906,10404.442065992798,-9.228872442342427,2,1,1,0.5024981734406156,2.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-14 00:00:00+00:00,entry,9444.229379384906,10404.442065992798,-9.228872442342427,3,2,1,0.7524981734406155,3.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-15 00:00:00+00:00,entry,9444.229379384906,10404.442065992798,-9.228872442342427,4,2,2,1.0024981734406158,2.6666666666666665,2
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-15 12:00:00+00:00,exit,9420.618805936443,10404.442065992798,-9.455800261236575,3,2,1,0.7543841337750532,3.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-16 06:00:00+00:00,exit,9396.890265872968,10404.442065992798,-9.683861890230915,2,1,1,0.5037742505503234,2.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-16 06:00:00+00:00,exit,9373.279692424505,10404.442065992798,-9.910789709125064,1,0,1,0.2531508803973171,1.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-17 12:00:00+00:00,exit,9349.55115236103,10404.442065992798,-10.138851338119402,0,0,0,0.0,0.0,0
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-18 06:00:00+00:00,entry,9349.55115236103,10404.442065992798,-10.138851338119402,1,0,1,0.25,1.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-18 12:00:00+00:00,exit,9326.177274480127,10404.442065992798,-10.3635042097741,0,0,0,0.0,0.0,0
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-18 18:00:00+00:00,entry,9326.177274480127,10404.442065992798,-10.3635042097741,1,0,1,0.25,1.0,1
ACT3_ATR3,SAME3_CLUSTER2_BETA3,2026-05-19 00:00:00+00:00,exit,9302.861831293927,10404.442065992798,-10.587595449249664,0,0,0,0.0,0.0,0
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-09-27 18:00:00+00:00,entry,10000.0,10000.0,0.0,1,1,0,0.25,1.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-09-28 00:00:00+00:00,entry,10000.0,10000.0,0.0,2,1,1,0.5,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-09-28 06:00:00+00:00,entry,10000.0,10000.0,0.0,3,1,2,0.75,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-09-29 00:00:00+00:00,exit,9975.0,10000.0,-0.25,2,1,1,0.5012531328320802,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-09-29 12:00:00+00:00,entry,9975.0,10000.0,-0.25,3,1,2,0.7512531328320802,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-09-29 18:00:00+00:00,entry,9975.0,10000.0,-0.25,4,2,2,1.0012531328320802,1.6,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-09-30 12:00:00+00:00,exit,10052.15459262106,10052.15459262106,0.0,3,1,2,0.744865185966829,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-09-30 12:00:00+00:00,exit,10027.21709262106,10052.15459262106,-0.24808114290547975,2,0,2,0.4980195356172009,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-09-30 12:00:00+00:00,entry,10027.21709262106,10052.15459262106,-0.24808114290547975,3,0,3,0.7480195356172009,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-01 00:00:00+00:00,exit,10002.149049889507,10052.15459262106,-0.4974609400482181,2,0,2,0.4992677048793994,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-01 00:00:00+00:00,entry,10002.149049889507,10052.15459262106,-0.4974609400482181,3,0,3,0.7492677048793995,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-01 06:00:00+00:00,exit,9977.149049889507,10052.15459262106,-0.7461638402040875,2,0,2,0.5005725821573936,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-01 06:00:00+00:00,entry,9977.149049889507,10052.15459262106,-0.7461638402040875,3,1,2,0.7505725821573936,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-01 18:00:00+00:00,exit,9952.143677264783,10052.15459262106,-0.9949201878539717,2,1,1,0.5012022961311662,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-01 18:00:00+00:00,entry,9952.143677264783,10052.15459262106,-0.9949201878539717,3,2,1,0.7512022961311662,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-02 06:00:00+00:00,exit,9927.206177264783,10052.15459262106,-1.2430013307594516,2,2,0,0.5018857363110936,2.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-02 06:00:00+00:00,entry,9927.206177264783,10052.15459262106,-1.2430013307594516,3,3,0,0.7518857363110936,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-05 18:00:00+00:00,entry,9927.206177264783,10052.15459262106,-1.2430013307594516,4,3,1,1.0018857363110936,2.6666666666666665,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-07 12:00:00+00:00,exit,9979.712743210519,10052.15459262106,-0.7206599216422541,3,2,1,0.7466787070617988,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-07 12:00:00+00:00,entry,9979.712743210519,10052.15459262106,-0.7206599216422541,4,2,2,0.9966787070617988,2.6666666666666665,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-08 12:00:00+00:00,exit,9954.763461352493,10052.15459262106,-0.968858271838142,3,2,1,0.7485500822674674,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-08 12:00:00+00:00,entry,9954.763461352493,10052.15459262106,-0.968858271838142,4,3,1,0.9985500822674674,2.6666666666666665,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-09 06:00:00+00:00,exit,9929.876552699112,10052.15459262106,-1.2164361261585483,3,2,1,0.7504261476365588,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-09 06:00:00+00:00,entry,9929.876552699112,10052.15459262106,-1.2164361261585483,4,2,2,1.0004261476365588,2.6666666666666665,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-09 12:00:00+00:00,exit,10060.435426972632,10060.435426972632,0.0,3,1,2,0.740753882463883,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-10 12:00:00+00:00,exit,10035.555067779469,10060.435426972632,-0.24730896961434756,2,0,2,0.49466827185567924,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-10 12:00:00+00:00,entry,10035.555067779469,10060.435426972632,-0.24730896961434756,3,0,3,0.7446682718556792,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-10 18:00:00+00:00,exit,10187.00765236352,10187.00765236352,0.0,2,0,2,0.48997292192684117,2.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-10 18:00:00+00:00,exit,10423.178886540269,10423.178886540269,0.0,1,0,1,0.2407028406837249,1.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-10 18:00:00+00:00,exit,10586.188480066496,10586.188480066496,0.0,0,0,0,0.0,0.0,0
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-10 18:00:00+00:00,entry,10586.188480066496,10586.188480066496,0.0,1,0,1,0.25,1.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-10 18:00:00+00:00,entry,10586.188480066496,10586.188480066496,0.0,2,0,2,0.5,2.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-10 18:00:00+00:00,entry,10586.188480066496,10586.188480066496,0.0,3,0,3,0.75,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-11 12:00:00+00:00,exit,10559.72300886633,10586.188480066496,-0.25000000000000316,2,0,2,0.5012531328320802,2.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-13 00:00:00+00:00,exit,10533.257537666163,10586.188480066496,-0.5000000000000063,1,0,1,0.25125628140703515,1.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-13 18:00:00+00:00,exit,10506.792066465996,10586.188480066496,-0.7500000000000095,0,0,0,0.0,0.0,0
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-16 12:00:00+00:00,entry,10506.792066465996,10586.188480066496,-0.7500000000000095,1,0,1,0.25,1.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-16 12:00:00+00:00,entry,10506.792066465996,10586.188480066496,-0.7500000000000095,2,0,2,0.5,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-16 12:00:00+00:00,entry,10506.792066465996,10586.188480066496,-0.7500000000000095,3,0,3,0.7500000000000001,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-20 18:00:00+00:00,exit,10480.525086299831,10586.188480066496,-0.9981250000000098,2,0,2,0.5012531328320803,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-21 00:00:00+00:00,entry,10480.525086299831,10586.188480066496,-0.9981250000000098,3,0,3,0.7512531328320802,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-21 12:00:00+00:00,exit,10454.258106133666,10586.188480066496,-1.2462500000000098,2,0,2,0.5018844221105527,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-21 18:00:00+00:00,entry,10454.258106133666,10586.188480066496,-1.2462500000000098,3,0,3,0.7518844221105527,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-23 12:00:00+00:00,exit,10428.122460868331,10586.188480066496,-1.4931343750000128,2,0,2,0.5031422778050654,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-23 12:00:00+00:00,entry,10428.122460868331,10586.188480066496,-1.4931343750000128,3,0,3,0.7531422778050655,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-27 00:00:00+00:00,exit,10498.60376223762,10586.188480066496,-0.8273489367187694,2,0,2,0.49976448364150594,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-10-28 00:00:00+00:00,entry,10498.60376223762,10586.188480066496,-0.8273489367187694,3,0,3,0.749764483641506,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-03 12:00:00+00:00,exit,10572.122355628984,10586.188480066496,-0.13287241639422526,2,0,2,0.49671662704318725,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-03 12:00:00+00:00,entry,10572.122355628984,10586.188480066496,-0.13287241639422526,3,0,3,0.7467166270431873,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-05 18:00:00+00:00,exit,10653.388378232847,10653.388378232847,0.0,2,0,2,0.4946528201572872,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-06 00:00:00+00:00,entry,10653.388378232847,10653.388378232847,0.0,3,1,2,0.7446528201572872,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-06 18:00:00+00:00,exit,10626.754907287264,10653.388378232847,-0.2500000000000017,2,0,2,0.4958925515361275,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-07 18:00:00+00:00,exit,10683.738216210126,10683.738216210126,0.0,1,0,1,0.24738818336984825,1.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-07 18:00:00+00:00,exit,10657.307910321053,10683.738216210126,-0.24738818336985116,0,0,0,0.0,0.0,0
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-07 18:00:00+00:00,entry,10657.307910321053,10683.738216210126,-0.24738818336985116,1,1,0,0.25,1.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-08 06:00:00+00:00,entry,10657.307910321053,10683.738216210126,-0.24738818336985116,2,2,0,0.5,2.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-08 06:00:00+00:00,entry,10657.307910321053,10683.738216210126,-0.24738818336985116,3,3,0,0.75,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-08 12:00:00+00:00,exit,10630.66464054525,10683.738216210126,-0.49676971291142774,2,2,0,0.5012531328320802,2.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-08 18:00:00+00:00,entry,10630.66464054525,10683.738216210126,-0.49676971291142774,3,3,0,0.7512531328320803,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-11 18:00:00+00:00,exit,10604.021370769447,10683.738216210126,-0.7461512424530043,2,2,0,0.5018844221105528,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-12 06:00:00+00:00,entry,10604.021370769447,10683.738216210126,-0.7461512424530043,3,3,0,0.7518844221105528,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-12 12:00:00+00:00,exit,10577.444709168085,10683.738216210126,-0.9949093181707199,2,2,0,0.5025157272309368,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-12 12:00:00+00:00,entry,10577.444709168085,10683.738216210126,-0.9949093181707199,3,2,1,0.7525157272309368,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-13 12:00:00+00:00,exit,10550.93465574116,10683.738216210126,-1.2430439400645916,2,1,1,0.5031486146095718,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-13 12:00:00+00:00,exit,10524.49104396824,10683.738216210126,-1.4905566667691639,1,1,0,0.25315494748862305,1.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-13 12:00:00+00:00,entry,10524.49104396824,10683.738216210126,-1.4905566667691639,2,2,0,0.5031549474886231,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-13 12:00:00+00:00,entry,10524.49104396824,10683.738216210126,-1.4905566667691639,3,2,1,0.753154947488623,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-13 12:00:00+00:00,entry,10524.49104396824,10683.738216210126,-1.4905566667691639,4,2,2,1.003154947488623,1.6,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-13 18:00:00+00:00,exit,10497.847774192438,10683.738216210126,-1.7399381963107405,3,1,2,0.7519034808621418,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-13 18:00:00+00:00,exit,10471.536546582518,10683.738216210126,-1.9862118046438122,2,0,2,0.5025284969951714,2.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-13 18:00:00+00:00,entry,10471.536546582518,10683.738216210126,-1.9862118046438122,3,0,3,0.7525284969951713,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-14 00:00:00+00:00,exit,10445.357705216062,10683.738216210126,-2.2312462751322024,2,0,2,0.5037879669124525,2.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-14 00:00:00+00:00,entry,10445.357705216062,10683.738216210126,-2.2312462751322024,3,0,3,0.7537879669124525,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-14 12:00:00+00:00,exit,10419.046477606142,10683.738216210126,-2.4775198834652743,2,0,2,0.503161416792199,2.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-14 18:00:00+00:00,entry,10419.046477606142,10683.738216210126,-2.4775198834652743,3,0,3,0.753161416792199,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-16 18:00:00+00:00,entry,10419.046477606142,10683.738216210126,-2.4775198834652743,4,1,3,1.0031614167921987,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-17 18:00:00+00:00,exit,10392.998861412127,10683.738216210126,-2.7213260837566082,3,0,3,0.7550490393906756,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-18 06:00:00+00:00,entry,10392.998861412127,10683.738216210126,-2.7213260837566082,4,1,3,1.0050490393906757,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-20 12:00:00+00:00,exit,10367.016364258596,10683.738216210126,-2.9645227685472215,3,0,3,0.7569413928728578,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-20 12:00:00+00:00,entry,10367.016364258596,10683.738216210126,-2.9645227685472215,4,1,3,1.0069413928728577,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-21 06:00:00+00:00,exit,10341.09882334795,10683.738216210126,-3.2071114616258534,3,0,3,0.7588384890955968,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-22 06:00:00+00:00,entry,10341.09882334795,10683.738216210126,-3.2071114616258534,4,1,3,1.0088384890955968,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-11-24 12:00:00+00:00,exit,10384.746150335795,10683.738216210126,-2.7985716218755567,3,1,2,0.7512341311578692,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-12-01 00:00:00+00:00,entry,10384.746150335795,10683.738216210126,-2.7985716218755567,4,1,3,1.0012341311578692,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-12-02 12:00:00+00:00,exit,10358.784284959956,10683.738216210126,-3.0415751928208623,3,1,2,0.7531169234665355,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-12-09 12:00:00+00:00,entry,10358.784284959956,10683.738216210126,-3.0415751928208623,4,2,2,1.0031169234665354,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-12-11 00:00:00+00:00,exit,10332.887324247557,10683.738216210126,-3.2839712548388107,3,1,2,0.7550044345529178,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-12-15 12:00:00+00:00,entry,10332.887324247557,10683.738216210126,-3.2839712548388107,4,1,3,1.0050044345529179,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-12-16 12:00:00+00:00,exit,10307.055105936937,10683.738216210126,-3.5257613267017174,3,1,2,0.7568966762435266,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-12-18 00:00:00+00:00,entry,10307.055105936937,10683.738216210126,-3.5257613267017174,4,1,3,1.0068966762435267,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-12-22 12:00:00+00:00,exit,10281.287468172095,10683.738216210126,-3.7669469233849617,3,1,2,0.7587936603945129,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-12-25 18:00:00+00:00,entry,10281.287468172095,10683.738216210126,-3.7669469233849617,4,1,3,1.0087936603945131,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2025-12-28 06:00:00+00:00,exit,10255.584249501664,10683.738216210126,-4.007529556076506,3,1,2,0.7606953988917423,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-01-02 12:00:00+00:00,entry,10255.584249501664,10683.738216210126,-4.007529556076506,4,2,2,1.0106953988917424,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-01-19 00:00:00+00:00,exit,10313.193260862296,10683.738216210126,-3.4683080757783173,3,1,2,0.7564461902549723,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-01-20 18:00:00+00:00,entry,10313.193260862296,10683.738216210126,-3.4683080757783173,4,1,3,1.0064461902549724,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-01-31 12:00:00+00:00,exit,10287.340513803925,10683.738216210126,-3.710290297124258,3,0,3,0.7576690351079871,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-01 12:00:00+00:00,entry,10287.340513803925,10683.738216210126,-3.710290297124258,4,1,3,1.0076690351079873,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-01 18:00:00+00:00,exit,10261.622162519416,10683.738216210126,-3.951014571381444,3,0,3,0.7595679549954758,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-03 00:00:00+00:00,entry,10261.622162519416,10683.738216210126,-3.951014571381444,4,1,3,1.009567954995476,4.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-06 12:00:00+00:00,exit,10363.506807317479,10683.738216210126,-2.9973722905973963,3,1,2,0.7476682960034259,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-06 12:00:00+00:00,exit,10447.7406846669,10683.738216210126,-2.2089415405663297,2,1,1,0.49232690694499387,2.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-06 12:00:00+00:00,exit,10655.804761282961,10683.738216210126,-0.2614576879540321,1,1,0,0.24075192799619,1.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-10 00:00:00+00:00,entry,10655.804761282961,10683.738216210126,-0.2614576879540321,2,2,0,0.49075192799619,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-10 06:00:00+00:00,exit,10712.669873230192,10712.669873230192,0.0,1,1,0,0.23947396596627385,1.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-11 00:00:00+00:00,entry,10712.669873230192,10712.669873230192,0.0,2,1,1,0.4894739659662738,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-11 06:00:00+00:00,entry,10712.669873230192,10712.669873230192,0.0,3,1,2,0.7394739659662739,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-11 06:00:00+00:00,entry,10712.669873230192,10712.669873230192,0.0,4,1,3,0.9894739659662737,1.6,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-12 00:00:00+00:00,exit,10685.888198547116,10712.669873230192,-0.2500000000000033,3,1,2,0.7413272841767157,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-12 12:00:00+00:00,entry,10685.888198547116,10712.669873230192,-0.2500000000000033,4,1,3,0.9913272841767157,1.6,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-13 06:00:00+00:00,exit,10659.173478050749,10712.669873230192,-0.49937500000000146,3,1,2,0.743185247294953,1.7999999999999998,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-13 18:00:00+00:00,entry,10659.173478050749,10712.669873230192,-0.49937500000000146,4,1,3,0.9931852472949532,1.6,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-14 00:00:00+00:00,exit,10632.391803367673,10712.669873230192,-0.7493750000000047,3,1,2,0.7437993750329268,1.0,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-14 12:00:00+00:00,exit,10605.610128684597,10712.669873230192,-0.9993750000000081,2,1,1,0.4931539861150107,1.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-14 12:00:00+00:00,exit,10578.96219498947,10712.669873230192,-1.248126562500009,1,1,0,0.24250068138488204,1.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-15 00:00:00+00:00,entry,10578.96219498947,10712.669873230192,-1.248126562500009,2,2,0,0.49250068138488207,2.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-15 00:00:00+00:00,entry,10578.96219498947,10712.669873230192,-1.248126562500009,3,3,0,0.742500681384882,3.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-15 12:00:00+00:00,exit,10552.514789501996,10712.669873230192,-1.4950062460937583,2,2,0,0.49373501893221255,2.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2026-02-16 06:00:00+00:00,entry,10552.514789501996,10712.669873230192,-1.4950062460937583,3,3,0,0.7437350189322126,1.7999999999999998,2
