variant,filter_label,trade_id,symbol,side,cluster,beta_bucket,entry_time,entry_price,initial_stop,final_stop,net_r,risk_amount,equity_before_entry,heat_before_entry_pct,same_side_before,cluster_before,beta_before,exit_time,pnl_usdt,equity_after_exit,drawdown_pct,open_after_exit
ACT3_ATR3,SAME3_CLUSTER3_BETA3,808,1000SATS/USDT,SHORT,MEME,HIGH_CRYPTO_BETA,2025-10-10 12:00:00+00:00,3.454e-05,3.743142857142857e-05,1.575357142857143e-05,6.497282608695648,25.088887669448674,10035.555067779469,0.49466827185567924,2,0,2,2025-10-10 18:00:00+00:00,163.00959352622755,10586.188480066496,0.0,0
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1153,ADX/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-10 18:00:00+00:00,0.0926,0.1069571428571428,0.1069571428571428,-1.0,26.465471200166238,10586.188480066496,0.0,0,0,0,2025-10-11 12:00:00+00:00,-26.465471200166238,10559.72300886633,-0.25000000000000316,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,54,ETH/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2025-10-10 18:00:00+00:00,3829.72,4203.041428571429,4203.041428571429,-1.0,26.465471200166238,10586.188480066496,0.25,1,0,1,2025-10-13 00:00:00+00:00,-26.465471200166238,10533.257537666163,-0.5000000000000063,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1308,ALCX/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-10 18:00:00+00:00,7.25,8.262857142857143,8.262857142857143,-1.0,26.465471200166238,10586.188480066496,0.5,2,1,2,2025-10-13 18:00:00+00:00,-26.465471200166238,10506.792066465996,-0.7500000000000095,0
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2222,AVNT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-16 12:00:00+00:00,0.559,0.6364142857142857,0.6364142857142857,-1.0,26.26698016616499,10506.792066465996,0.0,0,0,0,2025-10-20 18:00:00+00:00,-26.26698016616499,10480.525086299831,-0.9981250000000098,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1,BTC/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-16 12:00:00+00:00,108276.7,112606.48571428572,112606.48571428572,-1.0,26.26698016616499,10506.792066465996,0.25,1,1,1,2025-10-21 12:00:00+00:00,-26.26698016616499,10454.258106133666,-1.2462500000000098,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1841,ARPA/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-21 18:00:00+00:00,0.01897,0.0209857142857142,0.0209857142857142,-1.0,26.135645265334166,10454.258106133666,0.5018844221105527,2,2,2,2025-10-23 12:00:00+00:00,-26.135645265334166,10428.122460868331,-1.4931343750000128,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,745,1000CHEEMS/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-23 12:00:00+00:00,0.00136,0.0014414285714285,0.0011398571428571,2.7035087719298225,26.07030615217083,10428.122460868331,0.5031422778050654,2,2,2,2025-10-27 00:00:00+00:00,70.48130136928985,10498.60376223762,-0.8273489367187694,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1480,ALPINE/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-21 00:00:00+00:00,0.841,0.8965714285714286,0.6850714285714286,2.8059125964010265,26.201312715749577,10480.525086299831,0.5012531328320803,2,2,2,2025-11-03 12:00:00+00:00,73.51859339136412,10572.122355628984,-0.13287241639422526,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,913,2Z/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-28 00:00:00+00:00,0.2249,0.2411728571428571,0.174515,3.0962602054253345,26.246509405594054,10498.60376223762,0.49976448364150594,2,2,2,2025-11-05 18:00:00+00:00,81.26602260386262,10653.388378232847,0.0,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1311,ALCX/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-06 00:00:00+00:00,13.92,10.448571428571428,10.448571428571428,-1.0,26.63347094558212,10653.388378232847,0.4946528201572872,0,2,2,2025-11-06 18:00:00+00:00,-26.63347094558212,10626.754907287264,-0.2500000000000017,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2249,AWE/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-10-16 12:00:00+00:00,0.0829,0.0898957142857142,0.0677235714285714,2.1693894220951613,26.26698016616499,10506.792066465996,0.5,2,2,2,2025-11-07 18:00:00+00:00,56.98330892286173,10683.738216210126,0.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1531,AMP/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-03 12:00:00+00:00,0.002365,0.0025175714285714,0.0025175714285714,-1.0,26.43030588907246,10572.122355628984,0.49671662704318725,2,2,2,2025-11-07 18:00:00+00:00,-26.43030588907246,10657.307910321053,-0.24738818336985116,0
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1677,AR/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-07 18:00:00+00:00,7.91,6.45,6.45,-1.0,26.643269775802633,10657.307910321053,0.0,0,0,0,2025-11-08 12:00:00+00:00,-26.643269775802633,10630.66464054525,-0.49676971291142774,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,547,NEAR/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2025-11-08 06:00:00+00:00,3.009,2.621142857142857,2.621142857142857,-1.0,26.643269775802633,10657.307910321053,0.25,1,0,1,2025-11-11 18:00:00+00:00,-26.643269775802633,10604.021370769447,-0.7461512424530043,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,486,LTC/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-08 18:00:00+00:00,106.95,98.21428571428572,98.21428571428572,-1.0,26.576661601363128,10630.66464054525,0.5012531328320802,2,1,2,2025-11-12 12:00:00+00:00,-26.576661601363128,10577.444709168085,-0.9949093181707199,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1902,ASTER/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-12 06:00:00+00:00,1.187,1.0667142857142855,1.0667142857142855,-1.0,26.51005342692362,10604.021370769447,0.5018844221105528,2,2,2,2025-11-13 12:00:00+00:00,-26.51005342692362,10550.93465574116,-1.2430439400645916,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2224,AVNT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-12 12:00:00+00:00,0.4863,0.5332285714285714,0.5332285714285714,-1.0,26.443611772920214,10577.444709168085,0.5025157272309368,0,2,2,2025-11-13 12:00:00+00:00,-26.443611772920214,10524.49104396824,-1.4905566667691639,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1156,ADX/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-08 06:00:00+00:00,0.1414,0.1268142857142857,0.1268142857142857,-1.0,26.643269775802633,10657.307910321053,0.5,2,1,2,2025-11-13 18:00:00+00:00,-26.643269775802633,10497.847774192438,-1.7399381963107405,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1312,ALCX/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-13 12:00:00+00:00,16.37,13.007142857142858,13.007142857142858,-1.0,26.311227609920603,10524.49104396824,0.25315494748862305,1,1,1,2025-11-13 18:00:00+00:00,-26.311227609920603,10471.536546582518,-1.9862118046438122,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1742,ARDR/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-13 18:00:00+00:00,0.06013,0.0659414285714285,0.0659414285714285,-1.0,26.178841366456297,10471.536546582518,0.5025284969951714,2,1,1,2025-11-14 00:00:00+00:00,-26.178841366456297,10445.357705216062,-2.2312462751322024,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2151,AUDIO/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-13 12:00:00+00:00,0.0363,0.0404999999999999,0.0404999999999999,-1.0,26.311227609920603,10524.49104396824,0.5031549474886231,0,2,2,2025-11-14 12:00:00+00:00,-26.311227609920603,10419.046477606142,-2.4775198834652743,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1903,ASTER/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-16 18:00:00+00:00,1.281,1.142285714285714,1.142285714285714,-1.0,26.047616194015355,10419.046477606142,0.753161416792199,0,0,2,2025-11-17 18:00:00+00:00,-26.047616194015355,10392.998861412127,-2.7213260837566082,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1904,ASTER/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-18 06:00:00+00:00,1.351,1.1952857142857145,1.1952857142857145,-1.0,25.982497153530318,10392.998861412127,0.7550490393906756,0,0,2,2025-11-20 12:00:00+00:00,-25.982497153530318,10367.016364258596,-2.9645227685472215,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1083,ACT/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-20 12:00:00+00:00,0.0233,0.0196,0.0196,-1.0,25.91754091064649,10367.016364258596,0.7569413928728578,0,0,2,2025-11-21 06:00:00+00:00,-25.91754091064649,10341.09882334795,-3.2071114616258534,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,100,BNB/USDT,SHORT,EXCHANGE,OTHER,2025-11-13 12:00:00+00:00,931.01,973.79,860.0428571428572,1.6588859947906227,26.311227609920603,10524.49104396824,0.753154947488623,1,0,0,2025-11-24 12:00:00+00:00,43.64732698784564,10384.746150335795,-2.7985716218755567,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,101,BNB/USDT,SHORT,EXCHANGE,OTHER,2025-12-01 00:00:00+00:00,823.29,856.4728571428572,856.4728571428572,-1.0,25.96186537583949,10384.746150335795,0.7512341311578692,2,0,0,2025-12-02 12:00:00+00:00,-25.96186537583949,10358.784284959956,-3.0415751928208623,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,102,BNB/USDT,LONG,EXCHANGE,OTHER,2025-12-09 12:00:00+00:00,918.29,883.9157142857142,883.9157142857142,-1.0,25.896960712399892,10358.784284959956,0.7531169234665355,1,0,0,2025-12-11 00:00:00+00:00,-25.896960712399892,10332.887324247557,-3.2839712548388107,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,103,BNB/USDT,SHORT,EXCHANGE,OTHER,2025-12-15 12:00:00+00:00,844.54,874.4257142857142,874.4257142857142,-1.0,25.83221831061889,10332.887324247557,0.7550044345529178,2,0,0,2025-12-16 12:00:00+00:00,-25.83221831061889,10307.055105936937,-3.5257613267017174,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,104,BNB/USDT,SHORT,EXCHANGE,OTHER,2025-12-18 00:00:00+00:00,831.49,868.7957142857143,868.7957142857143,-1.0,25.767637764842345,10307.055105936937,0.7568966762435266,2,0,0,2025-12-22 12:00:00+00:00,-25.767637764842345,10281.287468172095,-3.7669469233849617,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,105,BNB/USDT,SHORT,EXCHANGE,OTHER,2025-12-25 18:00:00+00:00,829.64,849.7142857142857,849.7142857142857,-1.0,25.70321867043024,10281.287468172095,0.7587936603945129,2,0,0,2025-12-28 06:00:00+00:00,-25.70321867043024,10255.584249501664,-4.007529556076506,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,106,BNB/USDT,LONG,EXCHANGE,OTHER,2026-01-02 12:00:00+00:00,886.95,867.7400000000001,930.1135714285714,2.2469324012791003,25.638960623754162,10255.584249501664,0.7606953988917423,1,0,0,2026-01-19 00:00:00+00:00,57.60901136063224,10313.193260862296,-3.4683080757783173,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,463,BCH/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2025-11-22 06:00:00+00:00,560.1,505.02857142857147,505.02857142857147,-1.0,25.852747058369875,10341.09882334795,0.7588384890955968,0,0,2,2026-01-31 12:00:00+00:00,-25.852747058369875,10287.340513803925,-3.710290297124258,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1748,ARDR/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-01 12:00:00+00:00,0.09267,0.0774614285714285,0.0774614285714285,-1.0,25.718351284509815,10287.340513803925,0.7576690351079871,0,0,2,2026-02-01 18:00:00+00:00,-25.718351284509815,10261.622162519416,-3.951014571381444,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,973,AAVE/USDT,SHORT,DEFI,HIGH_CRYPTO_BETA,2025-11-14 00:00:00+00:00,190.53,210.32285714285717,113.30571428571427,3.901623962468423,26.113394263040156,10445.357705216062,0.5037879669124525,2,0,1,2026-02-06 12:00:00+00:00,101.88464479806292,10363.506807317479,-2.9973722905973963,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,644,ICP/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2025-11-14 18:00:00+00:00,5.393,6.310285714285714,2.4266428571428573,3.233842080672793,26.047616194015355,10419.046477606142,0.503161416792199,2,0,1,2026-02-06 12:00:00+00:00,84.23387734942095,10447.7406846669,-2.2089415405663297,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,107,BNB/USDT,SHORT,EXCHANGE,OTHER,2026-01-20 18:00:00+00:00,884.2,911.76,661.7957142857142,8.069821687746236,25.78298315215574,10313.193260862296,0.7564461902549723,2,0,0,2026-02-06 12:00:00+00:00,208.0640766160622,10655.804761282961,-0.2614576879540321,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2039,ATM/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-10 00:00:00+00:00,1.002,0.9091428571428573,1.2002142857142857,2.134615384615384,26.639511903207403,10655.804761282961,0.24075192799619,1,1,1,2026-02-10 06:00:00+00:00,56.86511194723117,10712.669873230192,0.0,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,715,1000CAT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-11 06:00:00+00:00,0.00169,0.0018057142857142,0.0018057142857142,-1.0,26.78167468307548,10712.669873230192,0.4894739659662738,1,2,2,2026-02-12 00:00:00+00:00,-26.78167468307548,10685.888198547116,-0.2500000000000033,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,465,BCH/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-12 12:00:00+00:00,496.5,526.1142857142858,526.1142857142858,-1.0,26.71472049636779,10685.888198547116,0.7413272841767157,2,2,2,2026-02-13 06:00:00+00:00,-26.71472049636779,10659.173478050749,-0.49937500000000146,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,108,BNB/USDT,SHORT,EXCHANGE,OTHER,2026-02-11 06:00:00+00:00,592.82,623.6457142857143,623.6457142857143,-1.0,26.78167468307548,10712.669873230192,0.7394739659662739,2,0,0,2026-02-14 00:00:00+00:00,-26.78167468307548,10632.391803367673,-0.7493750000000047,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1189,AEVO/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-11 00:00:00+00:00,0.0254,0.0273428571428571,0.0273428571428571,-1.0,26.78167468307548,10712.669873230192,0.23947396596627385,0,1,1,2026-02-14 12:00:00+00:00,-26.78167468307548,10605.610128684597,-0.9993750000000081,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1965,AT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-13 18:00:00+00:00,0.1558,0.1605,0.1605,-1.0,26.647933695126873,10659.173478050749,0.743185247294953,2,2,2,2026-02-14 12:00:00+00:00,-26.647933695126873,10578.96219498947,-1.248126562500009,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,292,DOGE/USDT,LONG,MEME,HIGH_CRYPTO_BETA,2026-02-15 00:00:00+00:00,0.11594,0.1088628571428571,0.1088628571428571,-1.0,26.447405487473674,10578.96219498947,0.24250068138488204,1,0,1,2026-02-15 12:00:00+00:00,-26.447405487473674,10552.514789501996,-1.4950062460937583,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1483,ALPINE/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-16 06:00:00+00:00,0.471,0.4439999999999999,0.4439999999999999,-1.0,26.381286973754992,10552.514789501996,0.49373501893221255,2,1,2,2026-02-17 12:00:00+00:00,-26.381286973754992,10526.13350252824,-1.7412687304785315,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2256,AWE/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-03 00:00:00+00:00,0.06101,0.0551871428571428,0.0876742857142857,4.579244357212952,25.65405540629854,10261.622162519416,0.7595679549954758,0,0,2,2026-02-17 18:00:00+00:00,117.476188458921,10643.609690987161,-0.6446589231280686,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,974,AAVE/USDT,LONG,DEFI,HIGH_CRYPTO_BETA,2026-02-15 00:00:00+00:00,131.39,122.0042857142857,122.0042857142857,-1.0,26.447405487473674,10578.96219498947,0.49250068138488207,2,0,2,2026-02-18 18:00:00+00:00,-26.447405487473674,10617.162285499688,-0.8915386067218178,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2257,AWE/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-18 06:00:00+00:00,0.10392,0.0924557142857142,0.0924557142857142,-1.0,26.609024227467902,10643.609690987161,0.4984815420267516,1,1,2,2026-02-19 12:00:00+00:00,-26.609024227467902,10590.55326127222,-1.1399269594139954,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,333,AVAX/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2026-02-18 18:00:00+00:00,8.86,9.3,9.3,-1.0,26.54290571374922,10617.162285499688,0.5012455025540861,1,0,2,2026-02-20 06:00:00+00:00,-26.54290571374922,10564.01035555847,-1.3876981128971968,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,238,ADA/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2026-02-19 12:00:00+00:00,0.2694,0.2842857142857142,0.2842857142857142,-1.0,26.47638315318055,10590.55326127222,0.5018805781902286,2,1,2,2026-02-20 12:00:00+00:00,-26.47638315318055,10537.53397240529,-1.6348482954986567,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,432,TRX/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-20 12:00:00+00:00,0.2858,0.2811571428571428,0.2811571428571428,-1.0,26.343834931013227,10537.53397240529,0.2525166162894386,0,1,1,2026-02-23 18:00:00+00:00,-26.343834931013227,10511.190137474277,-1.8807611747599051,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,110,BNB/USDT,SHORT,EXCHANGE,OTHER,2026-02-23 00:00:00+00:00,593.76,615.4457142857143,615.4457142857143,-1.0,26.343834931013227,10537.53397240529,0.7525166162894387,2,0,0,2026-02-25 12:00:00+00:00,-26.343834931013227,10484.846302543265,-2.1266740540211533,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,646,ICP/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2026-02-27 00:00:00+00:00,2.633,2.401857142857143,2.401857142857143,-1.0,26.212115756358163,10484.846302543265,0.5050418254165212,0,0,2,2026-02-28 06:00:00+00:00,-26.212115756358163,10458.634186786907,-2.371357368886098,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,672,0G/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-28 06:00:00+00:00,0.593,0.654,0.654,-1.0,26.146585466967267,10458.634186786907,0.5063075944025275,2,2,2,2026-02-28 18:00:00+00:00,-26.146585466967267,10432.48760131994,-2.615428975463887,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1967,AT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-01 18:00:00+00:00,0.1409,0.1497714285714285,0.1497714285714285,-1.0,26.08121900329985,10432.48760131994,0.5075765357418822,2,2,2,2026-03-02 00:00:00+00:00,-26.08121900329985,10406.40638231664,-2.8588904030252227,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,111,BNB/USDT,LONG,EXCHANGE,OTHER,2026-03-02 12:00:00+00:00,644.44,615.1728571428572,615.1728571428572,-1.0,26.0160159557916,10406.40638231664,0.5088486573853456,0,0,0,2026-03-08 00:00:00+00:00,-26.0160159557916,10380.390366360849,-3.1017431770176525,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,555,NEAR/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2026-03-02 12:00:00+00:00,1.314,1.197,1.197,-1.0,26.0160159557916,10406.40638231664,0.7588486573853457,1,0,2,2026-03-08 06:00:00+00:00,-26.0160159557916,10354.374350405058,-3.3445959510100827,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,433,TRX/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-08 12:00:00+00:00,0.2893,0.2855,0.2855,-1.0,25.885935876012645,10354.374350405058,0.5114056858144176,0,2,2,2026-03-09 06:00:00+00:00,-25.885935876012645,10328.488414529045,-3.586234461132559,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,112,BNB/USDT,SHORT,EXCHANGE,OTHER,2026-03-08 12:00:00+00:00,613.16,631.33,631.33,-1.0,25.885935876012645,10354.374350405058,0.7614056858144175,2,0,0,2026-03-09 12:00:00+00:00,-25.885935876012645,10302.602478653032,-3.8278729712550357,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1574,ANIME/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-02-17 18:00:00+00:00,0.00538,0.00575,0.00575,-1.0,26.609024227467902,10643.609690987161,0.24848154202675166,0,0,1,2026-03-17 00:00:00+00:00,-26.609024227467902,10275.993454425565,-4.076261323947214,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1938,ASTR/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-17 06:00:00+00:00,0.008234,0.0077842857142857,0.0077842857142857,-1.0,25.689983636063914,10275.993454425565,0.7576576188918042,2,1,2,2026-03-18 12:00:00+00:00,-25.689983636063914,10250.3034707895,-4.316070670637349,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,337,AVAX/USDT,LONG,L1_L2,HIGH_CRYPTO_BETA,2026-03-10 12:00:00+00:00,9.88,9.362857142857145,9.362857142857145,-1.0,25.756506196632582,10302.602478653032,0.5139755636325805,0,0,2,2026-03-19 12:00:00+00:00,-25.756506196632582,10224.546964592868,-4.556500988209211,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,113,BNB/USDT,LONG,EXCHANGE,OTHER,2026-03-13 00:00:00+00:00,660.68,639.9157142857142,639.9157142857142,-1.0,25.756506196632582,10302.602478653032,0.7639755636325805,1,0,0,2026-03-19 12:00:00+00:00,-25.756506196632582,10198.790458396235,-4.796931305781073,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1322,ALCX/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-18 12:00:00+00:00,4.8,5.097142857142857,5.097142857142857,-1.0,25.625758676973753,10250.3034707895,0.7595565101672223,1,1,2,2026-03-21 12:00:00+00:00,-25.625758676973753,10173.164699719262,-5.036141129104476,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,114,BNB/USDT,SHORT,EXCHANGE,OTHER,2026-03-21 18:00:00+00:00,630.7,647.7914285714287,647.7914285714287,-1.0,25.432911749298157,10173.164699719262,0.5095839161872059,2,0,0,2026-03-23 06:00:00+00:00,-25.432911749298157,10147.731787969964,-5.273550776281714,3
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2324,BABY/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-23 00:00:00+00:00,0.01414,0.0131142857142857,0.0131142857142857,-1.0,25.432911749298157,10173.164699719262,0.7595839161872059,0,2,2,2026-03-26 06:00:00+00:00,-25.432911749298157,10122.298876220666,-5.51096042345895,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1428,ALICE/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-26 06:00:00+00:00,0.107,0.1134857142857142,0.1134857142857142,-1.0,25.305747190551667,10122.298876220666,0.5121446393841265,2,2,2,2026-03-27 06:00:00+00:00,-25.305747190551667,10096.993129030114,-5.747183022400308,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,718,1000CAT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-27 06:00:00+00:00,0.00153,0.0016357142857142,0.0016357142857142,-1.0,25.242482822575283,10096.993129030114,0.5134282099088988,2,2,2,2026-03-29 00:00:00+00:00,-25.242482822575283,10071.750646207538,-5.982815064844313,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1471,ALLO/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-29 06:00:00+00:00,0.1043,0.1117142857142857,0.1117142857142857,-1.0,25.179376615518844,10071.750646207538,0.5147149974024048,2,2,2,2026-04-08 18:00:00+00:00,-25.179376615518844,10046.57126959202,-6.217858027182201,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1970,AT/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-04-09 06:00:00+00:00,0.1402,0.1481714285714285,0.1481714285714285,-1.0,25.116428173980047,10046.57126959202,0.5160050099272229,2,2,2,2026-04-10 12:00:00+00:00,-25.116428173980047,10021.454841418039,-6.452313382114247,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,2042,ATM/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-03-19 12:00:00+00:00,1.139,1.2152857142857143,1.2152857142857143,-1.0,25.49697614599059,10198.790458396235,0.5095662453306176,2,2,2,2026-04-10 18:00:00+00:00,-25.49697614599059,9995.957865272048,-6.690321053849795,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1472,ALLO/USDT,SHORT,ALT_OTHER,HIGH_CRYPTO_BETA,2026-04-10 12:00:00+00:00,0.101,0.1081571428571428,0.1081571428571428,-1.0,25.0536371035451,10021.454841418039,0.5172982555661382,2,2,2,2026-04-11 18:00:00+00:00,-25.0536371035451,9970.904228168503,-6.924190270394509,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1940,ASTR/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-04-10 18:00:00+00:00,0.007784,0.0074725714285714,0.0074725714285714,-1.0,24.98989466318012,9995.957865272048,0.5141825598637565,0,2,2,2026-04-12 00:00:00+00:00,-24.98989466318012,9945.914333505323,-7.157464467759884,1
ACT3_ATR3,SAME3_CLUSTER3_BETA3,1383,ALGO/USDT,SHORT,L1_L2,HIGH_CRYPTO_BETA,2026-04-12 12:00:00+00:00,0.1036,0.1097857142857142,0.1097857142857142,-1.0,24.864785833763307,9945.914333505323,0.26487092134171486,1,0,1,2026-04-14 00:00:00+00:00,-24.864785833763307,9921.04954767156,-7.389570806590479,2
ACT3_ATR3,SAME3_CLUSTER3_BETA3,720,1000CAT/USDT,LONG,ALT_OTHER,HIGH_CRYPTO_BETA,2026-04-14 06:00:00+00:00,0.00178,0.0016685714285714,0.0018342857142857,0.4871794871794865,24.802623869178902,9921.04954767156,0.5161613246533482,1,2,2,2026-04-19 00:00:00+00:00,12.083329577292268,9933.132877248852,-7.27677605308569,3
