symbol,n,entry_time,exit_time,net_r,exit_reason
AVAX/USDT,15,2021-05-03 00:00:00+00:00,2021-05-19 00:00:00+00:00,-1.0000000000000002,initial_stop
AVAX/USDT,15,2021-08-13 00:00:00+00:00,2021-08-26 00:00:00+00:00,9.882832908746927,chandelier_stop
AVAX/USDT,15,2021-09-11 00:00:00+00:00,2021-10-06 00:00:00+00:00,0.209896619335104,midline_exit
AVAX/USDT,15,2021-10-22 00:00:00+00:00,2021-11-26 00:00:00+00:00,4.128373802987317,chandelier_stop
AVAX/USDT,15,2021-12-21 00:00:00+00:00,2021-12-28 00:00:00+00:00,-0.6167513110613524,midline_exit
AVAX/USDT,15,2022-02-07 00:00:00+00:00,2022-02-21 00:00:00+00:00,-0.8679122511027894,midline_exit
AVAX/USDT,15,2022-03-18 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.19191224005094834,midline_exit
AVAX/USDT,15,2023-01-27 00:00:00+00:00,2023-02-09 00:00:00+00:00,-1.0,initial_stop
AVAX/USDT,15,2023-04-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,-0.9999999999999997,initial_stop
AVAX/USDT,15,2023-11-06 00:00:00+00:00,2023-11-14 00:00:00+00:00,2.2512290206585965,chandelier_stop
AVAX/USDT,15,2023-11-15 00:00:00+00:00,2023-12-31 00:00:00+00:00,5.848605783989639,chandelier_stop
AVAX/USDT,15,2024-02-09 00:00:00+00:00,2024-04-01 00:00:00+00:00,2.9732165477996397,chandelier_stop
AVAX/USDT,15,2024-05-20 00:00:00+00:00,2024-05-29 00:00:00+00:00,-0.8001864253192352,midline_exit
AVAX/USDT,15,2024-09-26 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.9999999999999997,initial_stop
AVAX/USDT,15,2024-11-08 00:00:00+00:00,2024-12-09 00:00:00+00:00,4.98382927221685,chandelier_stop
AVAX/USDT,15,2025-01-04 00:00:00+00:00,2025-01-13 00:00:00+00:00,-1.0000000000000002,initial_stop
AVAX/USDT,15,2025-07-17 00:00:00+00:00,2025-08-01 00:00:00+00:00,-1.0000000000000004,initial_stop
AVAX/USDT,15,2025-08-23 00:00:00+00:00,2025-09-01 00:00:00+00:00,-1.0000000000000002,initial_stop
AVAX/USDT,15,2025-09-10 00:00:00+00:00,2025-09-25 00:00:00+00:00,-0.30095625428008305,midline_exit
QTUM/USDT,15,2021-01-06 00:00:00+00:00,2021-02-15 00:00:00+00:00,7.648482874345254,chandelier_stop
QTUM/USDT,15,2021-03-19 00:00:00+00:00,2021-04-18 00:00:00+00:00,4.99264032074722,chandelier_stop
QTUM/USDT,15,2021-05-06 00:00:00+00:00,2021-05-12 00:00:00+00:00,-0.9999999999999998,initial_stop
QTUM/USDT,15,2021-08-06 00:00:00+00:00,2021-08-27 00:00:00+00:00,1.9485713491280934,chandelier_stop
QTUM/USDT,15,2021-09-05 00:00:00+00:00,2021-09-07 00:00:00+00:00,-1.0000000000000002,initial_stop
QTUM/USDT,15,2021-10-02 00:00:00+00:00,2021-10-27 00:00:00+00:00,-0.9999999999999998,initial_stop
QTUM/USDT,15,2021-10-31 00:00:00+00:00,2021-11-16 00:00:00+00:00,-0.3195207356000216,midline_exit
QTUM/USDT,15,2023-02-19 00:00:00+00:00,2023-03-03 00:00:00+00:00,-0.3590271562913652,midline_exit
QTUM/USDT,15,2023-03-19 00:00:00+00:00,2023-03-22 00:00:00+00:00,-1.0000000000000004,initial_stop
QTUM/USDT,15,2023-04-16 00:00:00+00:00,2023-04-19 00:00:00+00:00,-0.9999999999999996,initial_stop
QTUM/USDT,15,2023-07-01 00:00:00+00:00,2023-07-05 00:00:00+00:00,-0.9999999999999996,initial_stop
QTUM/USDT,15,2023-10-27 00:00:00+00:00,2024-01-03 00:00:00+00:00,1.689660140160533,chandelier_stop
QTUM/USDT,15,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,7.871503957957949,chandelier_stop
QTUM/USDT,15,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,initial_stop
QTUM/USDT,15,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,-0.9999999999999996,initial_stop
QTUM/USDT,15,2024-11-16 00:00:00+00:00,2024-12-06 00:00:00+00:00,3.5176618842037115,chandelier_stop
QTUM/USDT,15,2025-01-06 00:00:00+00:00,2025-01-08 00:00:00+00:00,-1.0000000000000002,initial_stop
QTUM/USDT,15,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,-1.0000000000000002,initial_stop
QTUM/USDT,15,2025-08-23 00:00:00+00:00,2025-09-14 00:00:00+00:00,-0.16603354861241687,midline_exit
IOST/USDT,15,2021-01-07 00:00:00+00:00,2021-01-10 00:00:00+00:00,3.7773900824494095,chandelier_stop
IOST/USDT,15,2021-01-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,3.833981022116877,chandelier_stop
IOST/USDT,15,2021-02-17 00:00:00+00:00,2021-02-28 00:00:00+00:00,-1.0000000000000004,initial_stop
IOST/USDT,15,2021-03-20 00:00:00+00:00,2021-03-21 00:00:00+00:00,-0.9999999999999999,initial_stop
IOST/USDT,15,2021-04-06 00:00:00+00:00,2021-04-22 00:00:00+00:00,-0.6571393382532038,midline_exit
IOST/USDT,15,2021-08-11 00:00:00+00:00,2021-09-07 00:00:00+00:00,5.3380366827020325,chandelier_stop
IOST/USDT,15,2021-09-08 00:00:00+00:00,2021-09-13 00:00:00+00:00,-1.0,initial_stop
IOST/USDT,15,2021-11-03 00:00:00+00:00,2021-11-10 00:00:00+00:00,-1.0000000000000002,initial_stop
IOST/USDT,15,2022-03-26 00:00:00+00:00,2022-04-01 00:00:00+00:00,3.0010050362857252,chandelier_stop
IOST/USDT,15,2023-02-20 00:00:00+00:00,2023-02-21 00:00:00+00:00,-0.9999999999999999,initial_stop
IOST/USDT,15,2023-03-19 00:00:00+00:00,2023-03-27 00:00:00+00:00,-0.7785847193933604,midline_exit
IOST/USDT,15,2023-11-01 00:00:00+00:00,2023-11-13 00:00:00+00:00,1.87917485169621,chandelier_stop
IOST/USDT,15,2023-12-04 00:00:00+00:00,2023-12-15 00:00:00+00:00,1.5379877145638445,chandelier_stop
IOST/USDT,15,2024-02-18 00:00:00+00:00,2024-03-05 00:00:00+00:00,2.315893054211503,chandelier_stop
IOST/USDT,15,2024-03-12 00:00:00+00:00,2024-03-15 00:00:00+00:00,-1.0000000000000004,initial_stop
IOST/USDT,15,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,4.3071349273118935,chandelier_stop
IOST/USDT,15,2025-01-06 00:00:00+00:00,2025-01-08 00:00:00+00:00,-0.9999999999999998,initial_stop
IOST/USDT,15,2025-01-09 00:00:00+00:00,2025-01-13 00:00:00+00:00,-1.0000000000000004,initial_stop
IOST/USDT,15,2025-07-20 00:00:00+00:00,2025-07-23 00:00:00+00:00,-1.0000000000000007,initial_stop
MTL/USDT,15,2021-02-04 00:00:00+00:00,2021-02-06 00:00:00+00:00,2.75668027825269,chandelier_stop
MTL/USDT,15,2021-03-29 00:00:00+00:00,2021-03-30 00:00:00+00:00,-1.0000000000000004,initial_stop
MTL/USDT,15,2021-06-07 00:00:00+00:00,2021-06-12 00:00:00+00:00,-0.819417121365809,midline_exit
MTL/USDT,15,2021-07-12 00:00:00+00:00,2021-07-14 00:00:00+00:00,-0.9999999999999998,initial_stop
MTL/USDT,15,2021-07-31 00:00:00+00:00,2021-09-03 00:00:00+00:00,4.663283272907137,chandelier_stop
MTL/USDT,15,2022-04-12 00:00:00+00:00,2022-04-15 00:00:00+00:00,-0.9999999999999997,initial_stop
MTL/USDT,15,2022-04-18 00:00:00+00:00,2022-04-30 00:00:00+00:00,-1.0000000000000002,initial_stop
MTL/USDT,15,2023-02-04 00:00:00+00:00,2023-02-20 00:00:00+00:00,5.285750507086714,chandelier_stop
MTL/USDT,15,2023-04-01 00:00:00+00:00,2023-04-19 00:00:00+00:00,-0.5915386273209048,midline_exit
MTL/USDT,15,2023-06-04 00:00:00+00:00,2023-06-08 00:00:00+00:00,6.880211525178928,chandelier_stop
MTL/USDT,15,2023-07-10 00:00:00+00:00,2023-07-24 00:00:00+00:00,-0.9999999999999997,initial_stop
MTL/USDT,15,2023-08-02 00:00:00+00:00,2023-08-07 00:00:00+00:00,-1.0000000000000002,initial_stop
MTL/USDT,15,2023-09-08 00:00:00+00:00,2023-09-29 00:00:00+00:00,0.11141583753592253,midline_exit
MTL/USDT,15,2023-10-17 00:00:00+00:00,2023-11-09 00:00:00+00:00,1.9088327844135529,chandelier_stop
MTL/USDT,15,2023-12-27 00:00:00+00:00,2023-12-31 00:00:00+00:00,-0.9999999999999998,initial_stop
MTL/USDT,15,2024-02-14 00:00:00+00:00,2024-03-07 00:00:00+00:00,12.953062755274544,chandelier_stop
MTL/USDT,15,2024-05-17 00:00:00+00:00,2024-05-31 00:00:00+00:00,-0.7325133173338545,midline_exit
MTL/USDT,15,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,-0.9999999999999996,initial_stop
MTL/USDT,15,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.9141888378612008,midline_exit
MTL/USDT,15,2025-01-09 00:00:00+00:00,2025-01-10 00:00:00+00:00,-1.0000000000000002,initial_stop
MTL/USDT,15,2025-07-20 00:00:00+00:00,2025-07-24 00:00:00+00:00,-1.0000000000000004,initial_stop
SC/USDT,15,2021-01-28 00:00:00+00:00,2021-02-23 00:00:00+00:00,3.7264727109486797,chandelier_stop
SC/USDT,15,2021-03-13 00:00:00+00:00,2021-03-22 00:00:00+00:00,3.291945203765541,chandelier_stop
SC/USDT,15,2021-04-02 00:00:00+00:00,2021-04-07 00:00:00+00:00,-0.9999999999999998,initial_stop
SC/USDT,15,2021-04-16 00:00:00+00:00,2021-04-22 00:00:00+00:00,-1.0,initial_stop
SC/USDT,15,2021-09-04 00:00:00+00:00,2021-09-07 00:00:00+00:00,-1.0,initial_stop
SC/USDT,15,2021-10-05 00:00:00+00:00,2021-10-27 00:00:00+00:00,-0.5720506094374868,midline_exit
SC/USDT,15,2021-10-31 00:00:00+00:00,2021-11-16 00:00:00+00:00,-0.6548593894127679,midline_exit
SC/USDT,15,2021-11-21 00:00:00+00:00,2021-12-03 00:00:00+00:00,-0.30509452550402777,midline_exit
SC/USDT,15,2022-04-01 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.9999999999999999,initial_stop
SC/USDT,15,2023-02-07 00:00:00+00:00,2023-02-09 00:00:00+00:00,2.104390355634094,chandelier_stop
SC/USDT,15,2023-07-29 00:00:00+00:00,2023-08-15 00:00:00+00:00,-0.9999999999999996,initial_stop
SC/USDT,15,2023-10-27 00:00:00+00:00,2023-11-21 00:00:00+00:00,5.116933409515743,chandelier_stop
SC/USDT,15,2023-12-08 00:00:00+00:00,2024-01-25 00:00:00+00:00,3.179870840099795,chandelier_stop
SC/USDT,15,2024-02-13 00:00:00+00:00,2024-02-24 00:00:00+00:00,4.5763980767496415,chandelier_stop
SC/USDT,15,2024-11-12 00:00:00+00:00,2024-11-14 00:00:00+00:00,-0.9999999999999994,initial_stop
SC/USDT,15,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.4047933736544673,midline_exit
SC/USDT,15,2025-01-06 00:00:00+00:00,2025-01-13 00:00:00+00:00,-0.9999999999999998,initial_stop
DUSK/USDT,15,2021-01-07 00:00:00+00:00,2021-02-01 00:00:00+00:00,1.509084465135124,chandelier_stop
DUSK/USDT,15,2021-02-09 00:00:00+00:00,2021-02-15 00:00:00+00:00,1.1172630809572068,chandelier_stop
DUSK/USDT,15,2021-02-16 00:00:00+00:00,2021-02-23 00:00:00+00:00,-1.0000000000000002,initial_stop
DUSK/USDT,15,2021-03-08 00:00:00+00:00,2021-03-25 00:00:00+00:00,0.29175904550443443,midline_exit
DUSK/USDT,15,2021-08-13 00:00:00+00:00,2021-09-07 00:00:00+00:00,-0.9999999999999998,initial_stop
DUSK/USDT,15,2021-11-05 00:00:00+00:00,2021-11-16 00:00:00+00:00,2.1583091919840918,chandelier_stop
DUSK/USDT,15,2021-12-13 00:00:00+00:00,2022-01-05 00:00:00+00:00,2.0074125899737343,chandelier_stop
DUSK/USDT,15,2022-03-29 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.8687351998108925,midline_exit
DUSK/USDT,15,2023-01-24 00:00:00+00:00,2023-02-09 00:00:00+00:00,1.0631551606605911,midline_exit
DUSK/USDT,15,2023-02-10 00:00:00+00:00,2023-02-24 00:00:00+00:00,0.41458141521655506,midline_exit
DUSK/USDT,15,2023-04-13 00:00:00+00:00,2023-04-20 00:00:00+00:00,-0.5061489872805051,midline_exit
DUSK/USDT,15,2023-11-10 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.05222725571838297,midline_exit
DUSK/USDT,15,2023-12-05 00:00:00+00:00,2023-12-11 00:00:00+00:00,-0.9999999999999997,initial_stop
DUSK/USDT,15,2023-12-25 00:00:00+00:00,2024-01-07 00:00:00+00:00,-1.0000000000000002,initial_stop
DUSK/USDT,15,2024-01-21 00:00:00+00:00,2024-02-20 00:00:00+00:00,2.554350602013112,chandelier_stop
DUSK/USDT,15,2024-03-02 00:00:00+00:00,2024-03-05 00:00:00+00:00,-0.9999999999999997,initial_stop
DUSK/USDT,15,2024-03-11 00:00:00+00:00,2024-03-16 00:00:00+00:00,-1.0,initial_stop
DUSK/USDT,15,2024-03-25 00:00:00+00:00,2024-04-02 00:00:00+00:00,-0.7144244111937389,midline_exit
DUSK/USDT,15,2024-05-21 00:00:00+00:00,2024-06-14 00:00:00+00:00,-0.24947021454504462,midline_exit
DUSK/USDT,15,2024-11-27 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.5871010989210579,midline_exit
DUSK/USDT,15,2025-01-02 00:00:00+00:00,2025-01-07 00:00:00+00:00,-0.5509978472511939,midline_exit
DUSK/USDT,15,2025-11-07 00:00:00+00:00,2025-11-09 00:00:00+00:00,-1.0000000000000002,initial_stop
DUSK/USDT,15,2026-01-12 00:00:00+00:00,2026-01-13 00:00:00+00:00,-1.0,initial_stop
DUSK/USDT,15,2026-01-16 00:00:00+00:00,2026-01-20 00:00:00+00:00,10.977414935188541,chandelier_stop
DUSK/USDT,15,2026-03-14 00:00:00+00:00,2026-03-19 00:00:00+00:00,-0.6564511561963634,midline_exit
DUSK/USDT,15,2026-03-23 00:00:00+00:00,2026-03-31 00:00:00+00:00,-0.20212778493422673,midline_exit
DUSK/USDT,15,2026-04-10 00:00:00+00:00,2026-04-20 00:00:00+00:00,0.6131945908085783,midline_exit
DUSK/USDT,15,2026-05-06 00:00:00+00:00,2026-05-11 00:00:00+00:00,-0.7530074964809012,midline_exit
ICX/USDT,15,2020-12-29 00:00:00+00:00,2021-02-15 00:00:00+00:00,8.383224459234945,chandelier_stop
ICX/USDT,15,2021-02-15 00:00:00+00:00,2021-02-23 00:00:00+00:00,-1.0000000000000002,initial_stop
ICX/USDT,15,2021-03-27 00:00:00+00:00,2021-04-07 00:00:00+00:00,0.2636105017119208,midline_exit
ICX/USDT,15,2021-08-14 00:00:00+00:00,2021-09-12 00:00:00+00:00,1.9409557338461358,chandelier_stop
ICX/USDT,15,2021-10-03 00:00:00+00:00,2021-10-12 00:00:00+00:00,-0.2764974429572078,midline_exit
ICX/USDT,15,2021-10-31 00:00:00+00:00,2021-11-06 00:00:00+00:00,-0.751521818542018,midline_exit
ICX/USDT,15,2021-12-28 00:00:00+00:00,2021-12-29 00:00:00+00:00,-1.0000000000000004,initial_stop
ICX/USDT,15,2023-04-01 00:00:00+00:00,2023-04-06 00:00:00+00:00,2.4892477444863856,chandelier_stop
ICX/USDT,15,2023-10-21 00:00:00+00:00,2023-10-22 00:00:00+00:00,-1.0000000000000007,initial_stop
ICX/USDT,15,2023-10-25 00:00:00+00:00,2023-11-13 00:00:00+00:00,2.373450903501117,chandelier_stop
ICX/USDT,15,2023-12-07 00:00:00+00:00,2023-12-11 00:00:00+00:00,-1.0000000000000002,initial_stop
ICX/USDT,15,2024-01-02 00:00:00+00:00,2024-01-03 00:00:00+00:00,-1.0000000000000002,initial_stop
ICX/USDT,15,2024-02-15 00:00:00+00:00,2024-03-05 00:00:00+00:00,2.6931111842846964,chandelier_stop
ICX/USDT,15,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,3.817433386263365,chandelier_stop
ICX/USDT,15,2025-01-05 00:00:00+00:00,2025-01-13 00:00:00+00:00,-1.0000000000000002,initial_stop
ICX/USDT,15,2025-06-04 00:00:00+00:00,2025-06-13 00:00:00+00:00,-0.497419371881261,midline_exit
ICX/USDT,15,2025-07-10 00:00:00+00:00,2025-07-31 00:00:00+00:00,-0.2011551285112552,midline_exit
ICX/USDT,15,2025-09-12 00:00:00+00:00,2025-09-22 00:00:00+00:00,-0.9999999999999997,initial_stop
TRX/USDT,15,2021-01-09 00:00:00+00:00,2021-01-11 00:00:00+00:00,-1.0000000000000002,initial_stop
TRX/USDT,15,2021-01-29 00:00:00+00:00,2021-02-23 00:00:00+00:00,2.5083134567141596,chandelier_stop
TRX/USDT,15,2021-03-17 00:00:00+00:00,2021-04-06 00:00:00+00:00,7.257429891834403,chandelier_stop
TRX/USDT,15,2021-04-15 00:00:00+00:00,2021-04-18 00:00:00+00:00,-1.0,initial_stop
TRX/USDT,15,2021-05-05 00:00:00+00:00,2021-05-13 00:00:00+00:00,-1.0,initial_stop
TRX/USDT,15,2021-08-05 00:00:00+00:00,2021-09-07 00:00:00+00:00,2.8637374974942453,chandelier_stop
TRX/USDT,15,2021-09-12 00:00:00+00:00,2021-09-20 00:00:00+00:00,-0.9999999999999998,initial_stop
TRX/USDT,15,2021-10-09 00:00:00+00:00,2021-10-27 00:00:00+00:00,-0.9999999999999998,initial_stop
TRX/USDT,15,2021-11-02 00:00:00+00:00,2021-11-18 00:00:00+00:00,-0.6268855249901419,midline_exit
TRX/USDT,15,2022-05-04 00:00:00+00:00,2022-05-05 00:00:00+00:00,-1.0,initial_stop
TRX/USDT,15,2023-01-14 00:00:00+00:00,2023-03-08 00:00:00+00:00,0.9217690828067873,midline_exit
TRX/USDT,15,2023-04-10 00:00:00+00:00,2023-04-12 00:00:00+00:00,-0.9999999999999996,initial_stop
TRX/USDT,15,2023-04-29 00:00:00+00:00,2023-06-01 00:00:00+00:00,1.8798193429246375,midline_exit
TRX/USDT,15,2023-06-02 00:00:00+00:00,2023-06-05 00:00:00+00:00,-0.9999999999999998,initial_stop
TRX/USDT,15,2023-06-30 00:00:00+00:00,2023-07-30 00:00:00+00:00,0.7950176714934964,midline_exit
TRX/USDT,15,2023-09-06 00:00:00+00:00,2023-10-06 00:00:00+00:00,2.160618818601834,chandelier_stop
TRX/USDT,15,2023-10-20 00:00:00+00:00,2023-11-14 00:00:00+00:00,3.7192090547091516,chandelier_stop
TRX/USDT,15,2024-01-13 00:00:00+00:00,2024-01-15 00:00:00+00:00,-1.0000000000000002,initial_stop
TRX/USDT,15,2024-02-04 00:00:00+00:00,2024-03-01 00:00:00+00:00,2.9355248943917496,chandelier_stop
TRX/USDT,15,2024-04-28 00:00:00+00:00,2024-05-18 00:00:00+00:00,0.2544296147513329,midline_exit
TRX/USDT,15,2024-06-09 00:00:00+00:00,2024-07-22 00:00:00+00:00,3.4280855776894867,chandelier_stop
TRX/USDT,15,2024-08-16 00:00:00+00:00,2024-08-22 00:00:00+00:00,2.7257939337909556,chandelier_stop
TRX/USDT,15,2024-09-27 00:00:00+00:00,2024-10-19 00:00:00+00:00,0.27395768573253937,midline_exit
TRX/USDT,15,2024-10-24 00:00:00+00:00,2024-11-04 00:00:00+00:00,-0.34048959234712123,midline_exit
TRX/USDT,15,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,-0.9999999999999982,initial_stop
TRX/USDT,15,2024-11-16 00:00:00+00:00,2024-11-26 00:00:00+00:00,-0.9999999999999999,initial_stop
TRX/USDT,15,2024-12-03 00:00:00+00:00,2024-12-04 00:00:00+00:00,-1.0,initial_stop
TRX/USDT,15,2025-01-03 00:00:00+00:00,2025-01-08 00:00:00+00:00,-0.6174383397915366,midline_exit
TRX/USDT,15,2025-04-12 00:00:00+00:00,2025-05-31 00:00:00+00:00,1.1738291185850582,midline_exit
TRX/USDT,15,2025-06-07 00:00:00+00:00,2025-06-12 00:00:00+00:00,-0.9999999999999987,initial_stop
TRX/USDT,15,2025-07-02 00:00:00+00:00,2025-07-30 00:00:00+00:00,2.8796936342676975,chandelier_stop
TRX/USDT,15,2025-08-12 00:00:00+00:00,2025-08-25 00:00:00+00:00,-0.6663568415253556,midline_exit
TRX/USDT,15,2025-09-12 00:00:00+00:00,2025-09-25 00:00:00+00:00,-1.0000000000000009,initial_stop
TRX/USDT,15,2026-01-03 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.15854956419283642,midline_exit
TRX/USDT,15,2026-03-13 00:00:00+00:00,2026-04-24 00:00:00+00:00,2.916042602579303,chandelier_stop
TRX/USDT,15,2026-05-03 00:00:00+00:00,2026-05-28 00:00:00+00:00,2.2972285060705024,chandelier_stop
NEAR/USDT,15,2021-08-10 00:00:00+00:00,2021-08-24 00:00:00+00:00,4.7295233589635615,chandelier_stop
NEAR/USDT,15,2021-09-07 00:00:00+00:00,2021-09-08 00:00:00+00:00,-1.0000000000000004,initial_stop
NEAR/USDT,15,2021-09-08 00:00:00+00:00,2021-09-10 00:00:00+00:00,-0.9999999999999999,initial_stop
NEAR/USDT,15,2021-10-21 00:00:00+00:00,2021-11-16 00:00:00+00:00,0.1262452723261582,midline_exit
NEAR/USDT,15,2021-12-11 00:00:00+00:00,2021-12-13 00:00:00+00:00,-1.0000000000000004,initial_stop
NEAR/USDT,15,2022-01-11 00:00:00+00:00,2022-01-19 00:00:00+00:00,-0.4986679984761972,midline_exit
NEAR/USDT,15,2022-03-01 00:00:00+00:00,2022-03-07 00:00:00+00:00,-1.0000000000000002,initial_stop
NEAR/USDT,15,2022-03-23 00:00:00+00:00,2022-04-25 00:00:00+00:00,0.9763852242795618,midline_exit
NEAR/USDT,15,2023-11-01 00:00:00+00:00,2023-11-07 00:00:00+00:00,-1.0,initial_stop
NEAR/USDT,15,2023-11-12 00:00:00+00:00,2023-11-14 00:00:00+00:00,-0.9999999999999997,initial_stop
NEAR/USDT,15,2023-11-17 00:00:00+00:00,2024-01-03 00:00:00+00:00,5.550856955425743,chandelier_stop
NEAR/USDT,15,2024-02-12 00:00:00+00:00,2024-03-16 00:00:00+00:00,7.773133433384809,chandelier_stop
NEAR/USDT,15,2024-05-15 00:00:00+00:00,2024-05-30 00:00:00+00:00,-0.62754941689507,midline_exit
NEAR/USDT,15,2024-07-15 00:00:00+00:00,2024-07-23 00:00:00+00:00,-0.1837433625311143,midline_exit
NEAR/USDT,15,2024-09-23 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.5532983559473251,midline_exit
NEAR/USDT,15,2024-11-11 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.3331152578861265,chandelier_stop
NEAR/USDT,15,2025-01-06 00:00:00+00:00,2025-01-08 00:00:00+00:00,-1.0000000000000002,initial_stop
NEAR/USDT,15,2025-08-13 00:00:00+00:00,2025-08-18 00:00:00+00:00,-1.0000000000000002,initial_stop
NEAR/USDT,15,2025-09-18 00:00:00+00:00,2025-09-22 00:00:00+00:00,-0.9999999999999997,initial_stop
NEAR/USDT,15,2025-11-07 00:00:00+00:00,2025-11-14 00:00:00+00:00,-1.0000000000000004,initial_stop
NEAR/USDT,15,2026-05-20 00:00:00+00:00,2026-05-28 00:00:00+00:00,3.6724354748720947,chandelier_stop
ETH/USDT,15,2020-12-16 00:00:00+00:00,2020-12-23 00:00:00+00:00,-0.9999999999999998,initial_stop
ETH/USDT,15,2020-12-27 00:00:00+00:00,2021-01-11 00:00:00+00:00,4.094389313934422,chandelier_stop
ETH/USDT,15,2021-01-19 00:00:00+00:00,2021-01-21 00:00:00+00:00,-0.9999999999999998,initial_stop
ETH/USDT,15,2021-02-02 00:00:00+00:00,2021-03-22 00:00:00+00:00,0.6002189684145968,midline_exit
ETH/USDT,15,2021-03-31 00:00:00+00:00,2021-05-16 00:00:00+00:00,6.509305336991064,chandelier_stop
ETH/USDT,15,2021-07-04 00:00:00+00:00,2021-07-12 00:00:00+00:00,-0.6719902985529954,midline_exit
ETH/USDT,15,2021-07-26 00:00:00+00:00,2021-09-07 00:00:00+00:00,4.024888516863894,chandelier_stop
ETH/USDT,15,2021-10-05 00:00:00+00:00,2021-11-16 00:00:00+00:00,1.4201861269489309,midline_exit
ETH/USDT,15,2022-03-27 00:00:00+00:00,2022-04-06 00:00:00+00:00,-0.4242120495561283,midline_exit
ETH/USDT,15,2023-01-14 00:00:00+00:00,2023-02-09 00:00:00+00:00,-0.052575292399135325,midline_exit
ETH/USDT,15,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,0.9742065498142813,midline_exit
ETH/USDT,15,2023-05-05 00:00:00+00:00,2023-05-08 00:00:00+00:00,-0.9999999999999994,initial_stop
ETH/USDT,15,2023-05-28 00:00:00+00:00,2023-06-05 00:00:00+00:00,-0.9999999999999999,initial_stop
ETH/USDT,15,2023-07-13 00:00:00+00:00,2023-07-17 00:00:00+00:00,-0.9999999999999992,initial_stop
ETH/USDT,15,2023-10-23 00:00:00+00:00,2023-11-17 00:00:00+00:00,1.8476519585743396,chandelier_stop
ETH/USDT,15,2023-12-02 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.3082025216638842,midline_exit
ETH/USDT,15,2024-01-10 00:00:00+00:00,2024-01-22 00:00:00+00:00,-0.9999999999999992,initial_stop
ETH/USDT,15,2024-02-07 00:00:00+00:00,2024-03-05 00:00:00+00:00,4.775354445432454,chandelier_stop
ETH/USDT,15,2024-03-11 00:00:00+00:00,2024-03-15 00:00:00+00:00,-1.0,initial_stop
ETH/USDT,15,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,initial_stop
ETH/USDT,15,2024-05-20 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.06089119416825368,midline_exit
ETH/USDT,15,2024-11-07 00:00:00+00:00,2024-12-09 00:00:00+00:00,2.6664745065536337,chandelier_stop
ETH/USDT,15,2025-01-04 00:00:00+00:00,2025-01-08 00:00:00+00:00,-1.0,initial_stop
ETH/USDT,15,2025-05-10 00:00:00+00:00,2025-05-18 00:00:00+00:00,-1.0000000000000009,initial_stop
ETH/USDT,15,2025-06-10 00:00:00+00:00,2025-06-13 00:00:00+00:00,-1.0000000000000007,initial_stop
ETH/USDT,15,2025-07-09 00:00:00+00:00,2025-08-01 00:00:00+00:00,2.8114523946374095,chandelier_stop
ETH/USDT,15,2025-08-08 00:00:00+00:00,2025-08-19 00:00:00+00:00,0.17869342622099224,midline_exit
ETH/USDT,15,2025-08-22 00:00:00+00:00,2025-08-25 00:00:00+00:00,-0.9999999999999991,initial_stop
ETH/USDT,15,2025-09-12 00:00:00+00:00,2025-09-22 00:00:00+00:00,-0.9999999999999991,initial_stop
ETH/USDT,15,2025-10-06 00:00:00+00:00,2025-10-09 00:00:00+00:00,-1.0000000000000009,initial_stop
CELR/USDT,15,2021-01-06 00:00:00+00:00,2021-01-11 00:00:00+00:00,-0.9999999999999997,initial_stop
CELR/USDT,15,2021-02-03 00:00:00+00:00,2021-02-15 00:00:00+00:00,3.3135949633193187,chandelier_stop
CELR/USDT,15,2021-03-05 00:00:00+00:00,2021-03-23 00:00:00+00:00,4.594024307006151,chandelier_stop
CELR/USDT,15,2021-08-07 00:00:00+00:00,2021-09-20 00:00:00+00:00,6.905661280055829,chandelier_stop
