symbol,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mae_r,mfe_r,addon_triggered,month
ZEC/USDT,2023-12-08 00:00:00+00:00,2023-12-11 00:00:00+00:00,33.45,30.35500617268552,30.35500617268552,3.094993827314482,initial_stop,4,-0.5000000000000001,-1.4701160176296788,0.4264951963233351,False,2023-12
BTC/USDT,2023-10-23 00:00:00+00:00,2023-12-11 00:00:00+00:00,33875.92507765866,40967.64734138104,31458.119844682667,1611.8701553173303,chandelier_stop,50,4.399685818567825,-0.14743743422261893,7.215227579984811,True,2023-12
VTHO/USDT,2023-12-04 00:00:00+00:00,2023-12-12 00:00:00+00:00,0.001727229357438962,0.0023850122791125015,0.0014535412851220766,0.00018245871487792352,chandelier_stop,9,3.605105528193807,-0.36172566514106097,8.862278795955982,True,2023-12
IOST/USDT,2023-12-04 00:00:00+00:00,2023-12-15 00:00:00+00:00,0.00978,0.011350017312442486,0.008759174347379151,0.0010208256526208492,chandelier_stop,12,0.7689938572819223,-0.8914352785548478,4.271052543405639,False,2023-12
ADA/USDT,2023-12-13 00:00:00+00:00,2023-12-16 00:00:00+00:00,0.6675,0.5868836279163527,0.5868836279163527,0.08061637208364726,initial_stop,4,-0.4999999999999999,-1.0047586849474528,0.15505535261534853,False,2023-12
DEXE/USDT,2023-12-06 00:00:00+00:00,2023-12-17 00:00:00+00:00,4.839854336073081,3.843,3.682291327853836,0.7717086721461638,midline_exit,12,-1.2917495579008793,-0.7969328610622598,1.977430156066682,True,2023-12
HBAR/USDT,2023-11-02 00:00:00+00:00,2023-12-18 00:00:00+00:00,0.05787389821553636,0.07397877503198785,0.05075220356892728,0.004747796431072718,chandelier_stop,47,3.392073996907394,-0.5054976629353384,6.950592865360904,True,2023-12
SOL/USDT,2023-11-10 00:00:00+00:00,2023-12-28 00:00:00+00:00,59.91025800867263,99.87846776435894,50.18948398265474,6.48051601734526,chandelier_stop,49,6.16744247660378,-0.8564132833165281,10.753773281861044,True,2023-12
AVAX/USDT,2023-11-15 00:00:00+00:00,2023-12-31 00:00:00+00:00,22.174439009679777,37.946825040306194,17.751121980640445,2.9488780193595536,chandelier_stop,47,5.348605783989639,-0.610401647061322,9.922417885007931,True,2023-12
NEAR/USDT,2023-11-17 00:00:00+00:00,2024-01-03 00:00:00+00:00,2.0164210066793653,3.475320698871485,1.5831579866412695,0.28884201335873055,chandelier_stop,48,5.050856955425743,-0.6716474440269868,9.531161924774707,True,2024-01
HBAR/USDT,2023-12-21 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.0913,0.08076094964656884,0.08076094964656884,0.010539050353431162,initial_stop,14,-0.5000000000000002,-1.2619732854459673,0.9583406152634782,False,2024-01
BTC/USDT,2024-01-02 00:00:00+00:00,2024-01-03 00:00:00+00:00,44946.91,42004.73450850029,42004.73450850029,2942.175491499711,initial_stop,2,-0.5000000000000007,-1.4264648767979229,0.18798674708491667,False,2024-01
QTUM/USDT,2023-10-27 00:00:00+00:00,2024-01-03 00:00:00+00:00,2.8695801319245025,3.1374443229736926,2.531839736150995,0.22516026384900506,chandelier_stop,69,1.189660140160533,-0.182092520674496,4.854320124322548,True,2024-01
FET/USDT,2023-10-23 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.2633308984825292,0.6105540115691294,0.22783820303494154,0.023661796965058463,chandelier_stop,73,14.674418582804462,-0.24512085910317374,22.977967430068205,True,2024-01
DUSK/USDT,2023-11-10 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.1546161907955967,0.17363735088080068,0.1287676184088066,0.01723238159119338,chandelier_stop,55,1.1038033242558165,-0.29015142065767957,4.665634844175483,True,2024-01
ICX/USDT,2024-01-02 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.283,0.24917306110090134,0.24917306110090134,0.03382693889909862,initial_stop,2,-0.5000000000000001,-1.7323471146708307,0.029562237451720694,False,2024-01
VET/USDT,2023-12-04 00:00:00+00:00,2024-01-03 00:00:00+00:00,0.02523427343115251,0.03126210844541262,0.02180145313769498,0.0022885468623050223,chandelier_stop,31,2.6339137351939037,-0.3888930633928967,6.41455075349181,True,2024-01
BTC/USDT,2024-01-08 00:00:00+00:00,2024-01-12 00:00:00+00:00,46951.04,43674.54402569691,43674.54402569691,3276.495974303095,initial_stop,5,-0.49999999999999956,-1.6636797489609088,0.616036160529488,False,2024-01
TRX/USDT,2024-01-13 00:00:00+00:00,2024-01-15 00:00:00+00:00,0.11424,0.10851173931677915,0.10851173931677915,0.005728260683220839,initial_stop,3,-0.5000000000000001,-1.1207590497418163,0.6005313288336238,False,2024-01
CELR/USDT,2023-12-07 00:00:00+00:00,2024-01-19 00:00:00+00:00,0.01854057002047193,0.01729,0.015358859959056134,0.0021211400409438647,midline_exit,44,-0.5895744723745125,-0.5563046179048716,3.644266691868353,True,2024-01
ETC/USDT,2024-01-10 00:00:00+00:00,2024-01-19 00:00:00+00:00,27.89072798039493,23.448544039210137,23.448544039210137,2.9614559607898627,initial_stop,10,-1.5,-1.1750976702256395,2.0496674880085135,True,2024-01
ETH/USDT,2023-12-02 00:00:00+00:00,2024-01-22 00:00:00+00:00,2237.711498995478,2314.2,2018.7970020090431,145.94299799095663,midline_exit,52,0.5240984634923112,-0.44359784910003974,3.786272775033997,True,2024-01
SC/USDT,2023-12-08 00:00:00+00:00,2024-01-25 00:00:00+00:00,0.007369562742545327,0.010363314754772108,0.005693874514909347,0.0011171254850906537,chandelier_stop,49,2.6798708400997944,-0.9739281884807329,6.1040591151195915,True,2024-01
VTHO/USDT,2024-02-12 00:00:00+00:00,2024-02-16 00:00:00+00:00,0.0028506798849701883,0.00562518652166023,0.002368640230059624,0.00032135976994037606,chandelier_stop,5,8.63364644928895,-0.21782440288959545,13.629584066520367,True,2024-02
MTL/USDT,2024-02-15 00:00:00+00:00,2024-02-16 00:00:00+00:00,1.587,1.4699774301853978,1.4699774301853978,0.11702256981460205,initial_stop,2,-0.5000000000000003,-1.059624653572829,0.7434463295228724,False,2024-02
DUSK/USDT,2024-01-24 00:00:00+00:00,2024-02-17 00:00:00+00:00,0.2558082033849761,0.2972,0.19968359323004775,0.03741640676995227,midline_exit,25,1.1062472371949972,-0.27795293289231204,3.2445659666467983,True,2024-02
VET/USDT,2024-02-11 00:00:00+00:00,2024-02-20 00:00:00+00:00,0.03158835521214075,0.04288451625180175,0.027513289575718497,0.0027167104242815042,chandelier_stop,10,4.158029114438476,-0.21717441606093854,7.810917133581549,True,2024-02
MTL/USDT,2024-02-20 00:00:00+00:00,2024-02-23 00:00:00+00:00,1.714,1.5654774702985121,1.5654774702985121,0.14852252970148788,initial_stop,4,-0.49999999999999983,-1.0166807709476235,0.0,False,2024-02
SOL/USDT,2024-02-09 00:00:00+00:00,2024-02-23 00:00:00+00:00,106.94,99.9,94.20252467287578,12.737475327124217,midline_exit,15,-0.2763498974168155,-0.651620496749878,0.9224747996157915,False,2024-02
DEXE/USDT,2024-02-20 00:00:00+00:00,2024-02-24 00:00:00+00:00,3.594994958074047,4.080859043298142,3.094010083851906,0.3339899161480942,chandelier_stop,5,1.4547268098018222,-0.4730681746988471,4.407318690865212,True,2024-02
SC/USDT,2024-02-15 00:00:00+00:00,2024-02-24 00:00:00+00:00,0.011821715312419014,0.015958834820818252,0.009656569375161973,0.001443430624838028,chandelier_stop,10,2.866171354001497,-0.15726422600010456,8.317684129327125,True,2024-02
TRX/USDT,2024-02-04 00:00:00+00:00,2024-03-01 00:00:00+00:00,0.12134418754866887,0.13553934019208788,0.11260162490266225,0.005828375097337746,chandelier_stop,27,2.4355248943917496,-0.09093443561003467,4.424903951665741,True,2024-03
CELR/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.01892,0.027553961711813353,0.016712030039113788,0.0022079699608862128,chandelier_stop,26,1.9551809727402136,-0.41214328823330143,6.9702035229786,False,2024-03
HBAR/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.0794,0.09954321629867754,0.0707244256684527,0.008675574331547297,chandelier_stop,26,1.1609154350410011,-0.3688516607325606,5.613461211773665,False,2024-03
ETH/USDT,2024-02-12 00:00:00+00:00,2024-03-05 00:00:00+00:00,2739.12945324728,3235.2526489991915,2501.7110935054397,158.27890649455986,chandelier_stop,23,3.1344871324907952,-0.4421941088050503,7.34178688579669,True,2024-03
ICX/USDT,2024-02-17 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.2439,0.2931899359652092,0.22298448928241646,0.020915510717583546,chandelier_stop,18,1.1783105999838541,-0.6980465453193962,5.550904377505609,False,2024-03
BTC/USDT,2024-02-07 00:00:00+00:00,2024-03-05 00:00:00+00:00,45717.69634021155,61314.216327295006,41613.407319576894,2736.1926804231052,chandelier_stop,28,5.7000810281649175,-0.006761219753405412,9.009014670775393,True,2024-03
QTUM/USDT,2024-02-12 00:00:00+00:00,2024-03-05 00:00:00+00:00,3.184852930503967,5.0800625807991135,2.8162941389920655,0.24570586100793437,chandelier_stop,23,7.713326993994441,-0.5087383731394323,13.178358817803854,True,2024-03
FET/USDT,2024-02-12 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.70849438022651,1.4797822434506283,0.5855112395469798,0.08198876045302016,chandelier_stop,23,9.407238979616832,-0.3049198434256743,15.905838712456859,True,2024-03
ZEC/USDT,2024-03-02 00:00:00+00:00,2024-03-05 00:00:00+00:00,33.09,29.013916917477268,29.013916917477268,4.076083082522735,initial_stop,4,-0.5000000000000001,-1.675628259219102,0.46858711202173914,False,2024-03
ADA/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.5407,0.6659694493284085,0.48440720020431394,0.056292799795686035,chandelier_stop,26,1.1126596099596426,-0.22560611740923198,4.581402966916633,False,2024-03
SOL/USDT,2024-02-28 00:00:00+00:00,2024-03-05 00:00:00+00:00,125.46699804262306,106.15600391475388,106.15600391475388,12.87399608524612,initial_stop,7,-1.5,-1.0897937133970925,1.8401434832770576,True,2024-03
IOST/USDT,2024-02-18 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.00919,0.010837256195322553,0.008478716638997219,0.0007112833610027808,chandelier_stop,17,1.1579465271057514,-0.5904819696722221,5.356515010598011,False,2024-03
ARDR/USDT,2024-02-15 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.09305601847802938,0.11109975436624314,0.08358796304394123,0.006312036956058767,chandelier_stop,20,2.8586232960651525,-0.06337098511694352,6.1469855563435605,True,2024-03
JST/USDT,2024-02-14 00:00:00+00:00,2024-03-07 00:00:00+00:00,0.03357748552066852,0.04313573780900975,0.030945028958662964,0.0017549710413370368,chandelier_stop,23,5.446387469196761,-0.16524489189238137,10.478805385865202,True,2024-03
MTL/USDT,2024-03-01 00:00:00+00:00,2024-03-07 00:00:00+00:00,2.0016629009594977,3.0487473572140122,1.669674198081005,0.221325801918995,chandelier_stop,7,4.730964248975122,-0.8177989119689074,8.986751579592024,True,2024-03
ZRX/USDT,2024-02-18 00:00:00+00:00,2024-03-12 00:00:00+00:00,0.3545,0.8337629534939971,0.31779839692086986,0.03670160307913012,chandelier_stop,24,6.529182832432238,-0.8310263705441083,20.010025132052252,False,2024-03
BTC/USDT,2024-03-11 00:00:00+00:00,2024-03-15 00:00:00+00:00,72078.1,66399.98689080571,66399.98689080571,5678.113109194293,initial_stop,5,-0.5000000000000001,-1.140889565850728,0.299201507143112,False,2024-03
ETC/USDT,2024-02-12 00:00:00+00:00,2024-03-15 00:00:00+00:00,26.92,31.034625542897743,24.123083189492725,2.796916810507277,chandelier_stop,33,0.7355645200887243,-0.6757440882402259,4.558591071461841,False,2024-03
IOST/USDT,2024-03-12 00:00:00+00:00,2024-03-15 00:00:00+00:00,0.01407,0.012032084216430514,0.012032084216430514,0.002037915783569484,initial_stop,4,-0.5000000000000002,-1.310162088898196,0.26006962813335033,False,2024-03
HBAR/USDT,2024-03-07 00:00:00+00:00,2024-03-15 00:00:00+00:00,0.1337,0.11233126699857283,0.11233126699857283,0.021368733001427182,initial_stop,9,-0.49999999999999994,-1.0903781706872302,0.3369408939462676,False,2024-03
ETH/USDT,2024-03-11 00:00:00+00:00,2024-03-15 00:00:00+00:00,4064.8,3709.0632659970142,3709.0632659970142,355.73673400298594,initial_stop,5,-0.5,-1.3909162386245075,0.08185828793198362,False,2024-03
CELR/USDT,2024-03-11 00:00:00+00:00,2024-03-15 00:00:00+00:00,0.03651,0.031243697943338176,0.031243697943338176,0.005266302056661824,initial_stop,5,-0.5000000000000001,-1.046274964997479,0.5867494812780784,False,2024-03
ARDR/USDT,2024-03-11 00:00:00+00:00,2024-03-16 00:00:00+00:00,0.1346,0.11943612882302714,0.11943612882302714,0.015163871176972857,initial_stop,6,-0.5000000000000002,-1.358492152800809,0.5077859017750607,False,2024-03
NEAR/USDT,2024-02-12 00:00:00+00:00,2024-03-16 00:00:00+00:00,3.381,6.614663766267736,2.964994820881437,0.4160051791185627,chandelier_stop,34,3.8865667166924047,-0.711529603134193,13.531081540683699,False,2024-03
DUSK/USDT,2024-03-11 00:00:00+00:00,2024-03-16 00:00:00+00:00,0.41659027265384235,0.3281194546923153,0.3281194546923153,0.058980545307684706,initial_stop,6,-1.5,-1.0444121816549903,1.0647578735054128,True,2024-03
ZRX/USDT,2024-03-13 00:00:00+00:00,2024-03-21 00:00:00+00:00,1.1973209905851914,0.9014580188296173,0.9014580188296173,0.19724198117038275,initial_stop,9,-1.4999999999999998,-1.2740695388925367,1.7470925710400647,True,2024-03
AVAX/USDT,2024-02-09 00:00:00+00:00,2024-04-01 00:00:00+00:00,38.0,51.929095588018995,33.315142585787314,4.684857414212688,chandelier_stop,53,1.4866082738998199,-0.6766481281549813,5.846495971660861,False,2024-04
DUSK/USDT,2024-03-25 00:00:00+00:00,2024-04-05 00:00:00+00:00,0.6230195495528401,0.4615609008943199,0.4615609008943199,0.10763909910568012,initial_stop,12,-1.5000000000000004,-1.1036881670977394,1.0832494973366693,True,2024-04
SOL/USDT,2024-03-07 00:00:00+00:00,2024-04-05 00:00:00+00:00,143.82,174.37,123.4002630268665,20.419736973133503,midline_exit,30,0.7480507716675053,-0.35896642594584616,3.249797002150942,False,2024-04
ETC/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,35.65,30.84804283280673,30.84804283280673,4.801957167193268,initial_stop,5,-0.5000000000000001,-1.8471634983750782,0.03956720007793392,False,2024-04
DEXE/USDT,2024-02-28 00:00:00+00:00,2024-04-12 00:00:00+00:00,6.036529283496128,13.58056935386886,5.146941433007744,0.593058566992256,chandelier_stop,45,12.720565033961039,-0.33386247332059166,21.23399053801112,True,2024-04
VET/USDT,2024-04-11 00:00:00+00:00,2024-04-12 00:00:00+00:00,0.0481,0.04061749407242488,0.04061749407242488,0.0074825059275751135,initial_stop,2,-0.5000000000000001,-1.0370857136781195,0.4610754783749376,False,2024-04
FET/USDT,2024-03-06 00:00:00+00:00,2024-04-12 00:00:00+00:00,2.6335678463482712,2.0168643073034573,2.0168643073034573,0.41113569269654265,initial_stop,38,-1.4999999999999998,-1.3328932752245286,2.5587659225113213,True,2024-04
QTUM/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,5.083,4.3849129708895855,4.3849129708895855,0.6980870291104145,initial_stop,5,-0.5000000000000001,-1.4181612875139307,0.9368459414485962,False,2024-04
ETH/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,3694.61,3316.927304069845,3316.927304069845,377.68269593015515,initial_stop,5,-0.5000000000000001,-1.5743638943679892,0.08666004652236643,False,2024-04
JST/USDT,2024-04-11 00:00:00+00:00,2024-04-13 00:00:00+00:00,0.04482651598228565,0.0381769680354287,0.0381769680354287,0.0044330319645713,initial_stop,3,-1.5000000000000007,-2.1520259894905975,2.1948860458850636,True,2024-04
HBAR/USDT,2024-04-23 00:00:00+00:00,2024-04-24 00:00:00+00:00,0.16444147754444352,0.14001704491111294,0.14001704491111294,0.01628295508888704,initial_stop,2,-1.5000000000000013,-2.370577072115376,1.5599134101484604,True,2024-04
TRX/USDT,2024-05-09 00:00:00+00:00,2024-05-19 00:00:00+00:00,0.1262,0.12117,0.11985523394480443,0.006344766055195566,midline_exit,11,-0.39638971368227743,-0.8936499708065659,0.23168702946836847,False,2024-05
ZRX/USDT,2024-05-17 00:00:00+00:00,2024-05-30 00:00:00+00:00,0.5782,0.5146,0.5001680296857777,0.07803197031422236,midline_exit,14,-0.40752527293552243,-0.8932236328177958,0.489542937928833,False,2024-05
NEAR/USDT,2024-05-15 00:00:00+00:00,2024-05-30 00:00:00+00:00,8.052,7.285,6.829785494893947,1.2222145051060518,midline_exit,16,-0.313774708447535,-0.6815497578534463,0.3829115086139413,False,2024-05
FET/USDT,2024-05-21 00:00:00+00:00,2024-05-30 00:00:00+00:00,2.5282,2.1164487043904305,2.1164487043904305,0.4117512956095693,initial_stop,10,-0.5000000000000002,-1.019547490138471,0.44152866533390656,False,2024-05
AVAX/USDT,2024-05-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,40.13,35.218644501270916,35.218644501270916,4.9113554987290895,initial_stop,12,-0.4999999999999997,-1.0037962027541552,0.34002832831631513,False,2024-05
MTL/USDT,2024-05-17 00:00:00+00:00,2024-05-31 00:00:00+00:00,1.972,1.765,1.6894112809942858,0.2825887190057141,midline_exit,15,-0.36625665866692725,-0.785593992502974,0.13093233208382873,False,2024-05
VTHO/USDT,2024-05-26 00:00:00+00:00,2024-06-01 00:00:00+00:00,0.003608,0.0031519451183518316,0.0031519451183518316,0.00045605488164816854,initial_stop,7,-0.5,-1.0744320907807297,0.19734466973523565,False,2024-06
ETC/USDT,2024-05-20 00:00:00+00:00,2024-06-02 00:00:00+00:00,32.36,29.089004464160773,29.089004464160773,3.270995535839226,initial_stop,14,-0.5000000000000001,-1.1678401753061147,0.605320300289558,False,2024-06
ZEC/USDT,2024-05-24 00:00:00+00:00,2024-06-04 00:00:00+00:00,27.75,25.077694077350923,25.077694077350923,2.6723059226490764,initial_stop,12,-0.5000000000000001,-1.0178475364465918,0.33678778779482776,False,2024-06
ETH/USDT,2024-05-20 00:00:00+00:00,2024-06-07 00:00:00+00:00,3797.596025830409,3678.32,3390.1479483391827,271.6320516608177,midline_exit,19,-0.439108805831746,-0.6029479915886712,1.1604668818450394,True,2024-06
SOL/USDT,2024-05-16 00:00:00+00:00,2024-06-11 00:00:00+00:00,170.7092729536052,149.31,136.69145409278963,22.67854590721039,midline_exit,27,-0.943591050376891,-0.624819600779379,1.3016707561755285,True,2024-06
DEXE/USDT,2024-06-05 00:00:00+00:00,2024-06-11 00:00:00+00:00,14.52165017239226,12.512699655215483,12.512699655215483,1.3393003447845166,initial_stop,7,-1.5000000000000004,-1.352198561773219,1.2304932246285283,True,2024-06
DUSK/USDT,2024-05-21 00:00:00+00:00,2024-06-14 00:00:00+00:00,0.40026413399198313,0.3549,0.3094717320160338,0.0605282679839662,midline_exit,25,-0.7494702145450448,-0.7748445736531516,2.3955749078828785,True,2024-06
BTC/USDT,2024-05-15 00:00:00+00:00,2024-06-14 00:00:00+00:00,68855.60493170595,66043.99,60908.29013658809,5298.209863411912,midline_exit,31,-0.5306726241861898,-0.3026928040497139,1.0929200898567384,True,2024-06
TRX/USDT,2024-06-21 00:00:00+00:00,2024-07-22 00:00:00+00:00,0.12060176933943983,0.13340870099843002,0.11384646132112033,0.0045035386788796665,chandelier_stop,32,2.843748565778088,-0.5640009292940878,5.149284074933029,True,2024-07
NEAR/USDT,2024-07-15 00:00:00+00:00,2024-07-30 00:00:00+00:00,5.915,5.087759233823964,5.087759233823964,0.8272407661760359,initial_stop,16,-0.5000000000000001,-1.0250945488577945,0.6938729611372335,False,2024-07
BTC/USDT,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,64724.14,61498.33,60066.24184637039,4657.89815362961,midline_exit,19,-0.34627313582268054,-0.7501516531178853,1.149842659360537,False,2024-08
SOL/USDT,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,159.38,152.77,140.4470810923051,18.932918907694898,midline_exit,19,-0.17456368012312898,-0.4954333795930265,1.8275047903964523,False,2024-08
ZEC/USDT,2024-07-13 00:00:00+00:00,2024-08-26 00:00:00+00:00,28.536290676075787,37.25710383491873,23.237418647848425,3.5325813521515728,chandelier_stop,45,2.4686800640929043,-0.40197234216138444,5.270933106369711,True,2024-08
BTC/USDT,2024-08-23 00:00:00+00:00,2024-08-27 00:00:00+00:00,64037.24,58366.4153148143,58366.4153148143,5670.824685185695,initial_stop,5,-0.5000000000000001,-1.058616750343679,0.16977424862297183,False,2024-08
JST/USDT,2024-08-20 00:00:00+00:00,2024-08-27 00:00:00+00:00,0.0325678565186186,0.029874286962762793,0.029874286962762793,0.0017957130372372049,initial_stop,8,-1.4999999999999991,-1.0079561502681809,1.587113275284159,True,2024-08
TRX/USDT,2024-08-19 00:00:00+00:00,2024-09-03 00:00:00+00:00,0.14629545305013725,0.15380251981436316,0.13700909389972546,0.0061909061002745356,chandelier_stop,16,1.2125958046582221,-0.17767996835733146,4.328930138160483,True,2024-09
ARDR/USDT,2024-09-21 00:00:00+00:00,2024-09-22 00:00:00+00:00,0.108,0.09909492749368606,0.09909492749368606,0.008905072506313939,initial_stop,2,-0.4999999999999998,-2.5255268819039904,0.078606883829827,False,2024-09
FET/USDT,2024-09-18 00:00:00+00:00,2024-10-01 00:00:00+00:00,1.5658546288637476,1.486,1.224290742272505,0.22770925772749515,midline_exit,14,-0.350686790957403,-0.17566259887364327,1.2691622768620723,True,2024-10
BTC/USDT,2024-09-18 00:00:00+00:00,2024-10-01 00:00:00+00:00,61759.99,60805.78,56999.18679296065,4760.803207039348,midline_exit,14,-0.10021523244114557,-0.335235448850345,0.9952123190041453,False,2024-10
DEXE/USDT,2024-09-24 00:00:00+00:00,2024-10-01 00:00:00+00:00,8.948,8.031632600967045,8.031632600967045,0.9163673990329546,initial_stop,8,-0.5000000000000003,-1.413188641768158,0.5063471272435718,False,2024-10
AVAX/USDT,2024-09-26 00:00:00+00:00,2024-10-01 00:00:00+00:00,29.16,26.10818102843543,26.10818102843543,3.0518189715645727,initial_stop,6,-0.49999999999999983,-1.3631214822245166,0.5537681021537103,False,2024-10
NEAR/USDT,2024-09-23 00:00:00+00:00,2024-10-02 00:00:00+00:00,5.482440994326916,4.566118011346165,4.566118011346165,0.6108819886538346,initial_stop,10,-1.4999999999999996,-1.0722201868210013,1.136062304814926,True,2024-10
SOL/USDT,2024-09-19 00:00:00+00:00,2024-10-02 00:00:00+00:00,142.89,140.18,127.56939749646038,15.320602503539599,midline_exit,14,-0.08844299691783904,-0.2793623814083775,1.2329802300944601,False,2024-10
TRX/USDT,2024-09-27 00:00:00+00:00,2024-10-19 00:00:00+00:00,0.1552,0.1567,0.1497247018860262,0.005475298113973806,midline_exit,23,0.13697884286626968,-0.4018046057410587,1.60721842296423,False,2024-10
TRX/USDT,2024-10-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,0.1646,0.1602,0.15960718953468953,0.004992810465310483,midline_exit,13,-0.4406335900962714,-0.9613823783918675,1.1816991734400073,False,2024-11
VET/USDT,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,0.02844,0.025748703698140064,0.025748703698140064,0.002691296301859935,initial_stop,2,-0.5000000000000001,-1.0589692402246398,0.523911097795349,False,2024-11
QTUM/USDT,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,2.841,2.5782947180834186,2.5782947180834186,0.2627052819165817,initial_stop,2,-0.4999999999999998,-1.0011218582331824,0.19032734947398813,False,2024-11
DEXE/USDT,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,9.825,8.980026507461277,8.980026507461277,0.8449734925387229,initial_stop,2,-0.4999999999999996,-1.203588052146373,0.0,False,2024-11
ADA/USDT,2024-11-07 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.42510996523821437,0.5493994077596334,0.3692800695235712,0.0372199304764288,chandelier_stop,7,3.339324951187937,-0.07254177977870961,6.808180368861168,True,2024-11
TRX/USDT,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.1873,0.1811274518966782,0.1811274518966782,0.006172548103321807,initial_stop,2,-0.4999999999999991,-2.2357055415369587,0.7938374748935599,False,2024-11
FET/USDT,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,1.58,1.35731688027867,1.35731688027867,0.22268311972133023,initial_stop,3,-0.49999999999999983,-1.6750259313179152,0.3008759715772124,False,2024-11
HBAR/USDT,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.06464,0.058077271462981514,0.058077271462981514,0.006562728537018488,initial_stop,2,-0.5000000000000001,-1.2555753225995108,0.030475129189307257,False,2024-11
SC/USDT,2024-11-12 00:00:00+00:00,2024-11-14 00:00:00+00:00,0.005387,0.004820035854240999,0.004820035854240999,0.0005669641457590012,initial_stop,3,-0.4999999999999997,-1.1023624768428806,0.02116535955538304,False,2024-11
ZRX/USDT,2024-11-11 00:00:00+00:00,2024-11-14 00:00:00+00:00,0.3857,0.3399856697787616,0.3399856697787616,0.04571433022123838,initial_stop,4,-0.5000000000000001,-1.0631239649535749,0.310624697579028,False,2024-11
JST/USDT,2024-11-11 00:00:00+00:00,2024-11-15 00:00:00+00:00,0.032085621545865556,0.039231391583860936,0.029698756908268883,0.0015912430917311136,chandelier_stop,5,4.490684091656603,-0.6347238867828912,9.15007900154349,True,2024-11
HBAR/USDT,2024-11-16 00:00:00+00:00,2024-11-20 00:00:00+00:00,0.0959370552601232,0.11953144247570974,0.07857588947975361,0.011574110520246384,chandelier_stop,5,2.0385486361404026,-0.6246700329457447,5.8293896435476364,True,2024-11
ZEC/USDT,2024-10-10 00:00:00+00:00,2024-11-26 00:00:00+00:00,35.74111347745186,44.431385639652625,30.067773045096274,3.782226954903728,chandelier_stop,48,2.2976601525547427,-0.20622770904551788,6.252929896059603,True,2024-11
TRX/USDT,2024-11-16 00:00:00+00:00,2024-11-26 00:00:00+00:00,0.2002,0.18695220880937696,0.18695220880937696,0.013247791190623028,initial_stop,11,-0.49999999999999994,-1.0492315133890855,1.8569133258540667,False,2024-11
ADA/USDT,2024-11-15 00:00:00+00:00,2024-11-26 00:00:00+00:00,0.7546102866425197,0.9130011242266032,0.6120794267149605,0.09502057328503942,chandelier_stop,12,1.666910986833853,-0.18732785316506254,4.705296806185381,True,2024-11
SOL/USDT,2024-10-20 00:00:00+00:00,2024-12-02 00:00:00+00:00,167.4,222.35441867462563,152.79459583790074,14.605404162099257,chandelier_stop,44,1.88130427835853,-0.8414693536446123,6.640692645239299,False,2024-12
JST/USDT,2024-12-03 00:00:00+00:00,2024-12-04 00:00:00+00:00,0.0670941361176502,0.06045172776469957,0.06045172776469957,0.004428272235300421,initial_stop,2,-1.4999999999999996,-2.6443722015671347,4.29287067052018,True,2024-12
TRX/USDT,2024-12-03 00:00:00+00:00,2024-12-04 00:00:00+00:00,0.4334,0.41431748849310934,0.41431748849310934,0.019082511506890665,initial_stop,2,-0.5,-5.843046391442631,0.869906458277558,False,2024-12
HBAR/USDT,2024-11-29 00:00:00+00:00,2024-12-04 00:00:00+00:00,0.19427138967941543,0.2942161199858735,0.14482722064116915,0.032962779358830865,chandelier_stop,6,3.0320480326754504,-0.4283619365433512,6.504609264466003,True,2024-12
QTUM/USDT,2024-11-16 00:00:00+00:00,2024-12-06 00:00:00+00:00,3.221,4.536156564025276,2.8471276361065083,0.3738723638934919,chandelier_stop,21,1.7588309421018558,-0.9281242303826788,6.742942895662056,False,2024-12
