symbol,entry_ts,r,funding,year,tf,cb,ap,hb,am
GRTUSDT,1770768000000,-1.0,0.0001,2026,8h,5,20,10,2.0
GRTUSDT,1773475200000,-1.0,0.0001,2026,8h,5,20,10,2.0
GRTUSDT,1773820800000,0.23104653560815808,0.0001,2026,8h,5,20,10,2.0
GRTUSDT,1774195200000,-0.7144328808971506,0.0001,2026,8h,5,20,10,2.0
GRTUSDT,1774512000000,0.5083915810141596,0.0001,2026,8h,5,20,10,2.0
GTCUSDT,1633881600000,0.06280075950277907,0.00025995,2021,8h,5,20,10,2.0
GTCUSDT,1645084800000,1.066042848361153,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1646294400000,0.8100262441379577,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1647100800000,-0.057783849247880444,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1648742400000,-1.0,0.00015645,2022,8h,5,20,10,2.0
GTCUSDT,1649635200000,0.047695046348287244,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1650211200000,-1.0,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1650556800000,-0.03243895953047503,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1650988800000,0.13600620486989837,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1651334400000,-1.0,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1651737600000,0.009368441370858337,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1654560000000,-1.0,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1657440000000,1.4563137529893837,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1658332800000,0.121576447108898,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1658764800000,-1.0,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1660032000000,-1.0,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1660752000000,1.7266073731423708,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1661472000000,1.5025382473721072,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1662480000000,-1.0,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1662998400000,1.074217916750215,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1663315200000,0.30709182102942645,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1664092800000,0.10299663283447484,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1664697600000,-0.296310856854415,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1665417600000,1.3171014915318449,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1666080000000,0.9678066522828415,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1669334400000,-1.0,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1672185600000,-0.3224630362462782,0.0001,2022,8h,5,20,10,2.0
GTCUSDT,1672963200000,-1.0,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1673424000000,-1.0,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1681257600000,-1.0,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1681718400000,1.852528181834005,0.00017995,2023,8h,5,20,10,2.0
GTCUSDT,1684684800000,0.13114151099456228,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1685404800000,0.7527362968934469,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1685923200000,3.616654270977001,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1686355200000,-0.723168281376629,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1687968000000,-1.0,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1688544000000,1.7086818651335538,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1690185600000,0.7010524921712178,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1693180800000,-1.0,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1694966400000,-0.47746422318607973,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1697040000000,0.016438250228281888,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1697616000000,-0.539263621020835,0.0001,2023,8h,5,20,10,2.0
GTCUSDT,1698739200000,-1.0,0.00011737,2023,8h,5,20,10,2.0
GTCUSDT,1719676800000,-1.0,0.0001,2024,8h,5,20,10,2.0
GTCUSDT,1719907200000,2.692255636382873,0.0001,2024,8h,5,20,10,2.0
GTCUSDT,1720713600000,-0.825813507220057,0.0001,2024,8h,5,20,10,2.0
GTCUSDT,1721664000000,-1.0,0.0001,2024,8h,5,20,10,2.0
GTCUSDT,1723392000000,-0.3020682992137886,0.0001,2024,8h,5,20,10,2.0
GTCUSDT,1723737600000,-0.23704910217706698,0.0001,2024,8h,5,20,10,2.0
GTCUSDT,1724659200000,1.193581218919227,0.0001,2024,8h,5,20,10,2.0
GTCUSDT,1726416000000,-1.0,0.0001,2024,8h,5,20,10,2.0
GTCUSDT,1727683200000,0.507539898230101,0.0001,2024,8h,5,20,10,2.0
GTCUSDT,1728374400000,-0.3586706212900561,0.0001,2024,8h,5,20,10,2.0
GTCUSDT,1728806400000,-1.0,0.0001,2024,8h,5,20,10,2.0
GTCUSDT,1729036800000,-0.5033706786789864,0.0001,2024,8h,5,20,10,2.0
GTCUSDT,1740355200000,0.30390207620776766,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1740700800000,-1.0,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1741536000000,-0.16301456859238864,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1742544000000,-1.0,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1743148800000,0.35909027837066676,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1743552000000,0.7478839197815379,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1743955200000,-0.8283530801333646,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1744732800000,-0.4884422162486313,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1746230400000,1.0121017932343288,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1747267200000,0.5062142765837014,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1748016000000,0.22954094406910422,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1748534400000,0.48237644963532855,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1749657600000,1.1497461546838033,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1750147200000,0.25778122790229363,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1750521600000,-0.7210003602107983,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1751616000000,-0.38159676132254655,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1759219200000,-1.0,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1759824000000,-1.0,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1761667200000,0.7759751840134846,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1762128000000,-0.1709796537406832,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1763280000000,0.43166696024949097,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1764144000000,-0.32306272157727345,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1764547200000,-0.2273850066775599,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1764950400000,-1.0,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1765411200000,0.246824364196182,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1765728000000,0.693931720875665,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1766304000000,-0.3960441436563252,0.0001,2025,8h,5,20,10,2.0
GTCUSDT,1768204800000,-1.0,0.0001,2026,8h,5,20,10,2.0
GTCUSDT,1768492800000,-1.0,0.0001,2026,8h,5,20,10,2.0
GTCUSDT,1768752000000,0.845344676063964,0.0001,2026,8h,5,20,10,2.0
GTCUSDT,1769673600000,1.228339903192966,0.0001,2026,8h,5,20,10,2.0
GTCUSDT,1771488000000,0.4258782125706093,0.0001,2026,8h,5,20,10,2.0
GTCUSDT,1772236800000,0.0,0.0001,2026,8h,5,20,10,2.0
GTCUSDT,1772812800000,0.0,0.0001,2026,8h,5,20,10,2.0
GTCUSDT,1775116800000,-1.0,0.0001,2026,8h,5,20,10,2.0
HBARUSDT,1624636800000,-0.6132556499398514,0.0001,2021,8h,5,20,10,2.0
HBARUSDT,1625040000000,-1.0,0.0001,2021,8h,5,20,10,2.0
HBARUSDT,1625472000000,0.3122861693430897,0.0001,2021,8h,5,20,10,2.0
HBARUSDT,1627833600000,-1.0,0.0001,2021,8h,5,20,10,2.0
HBARUSDT,1642406400000,-0.41840166706247234,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1643817600000,-1.0,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1644307200000,-0.2675055755521094,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1647187200000,-0.3327226744441354,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1649174400000,1.0710031183463966,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1649635200000,0.04082180341064964,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1650211200000,-0.32196824964857473,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1650556800000,0.3547240328283438,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1650988800000,0.6254793206898003,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1651305600000,0.7302364279821175,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1651737600000,0.4281297631519254,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1653321600000,0.6163391380067899,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1654099200000,-0.09565081562830152,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1654560000000,0.5275376434679202,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1655078400000,-1.0,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1656259200000,0.4906609208596131,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1657497600000,0.10010407428935778,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1658563200000,0.7345546813690006,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1659484800000,-0.6568909492655959,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1660032000000,-1.0,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1660492800000,0.987433408649527,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1661529600000,-0.6000256500216298,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1661990400000,0.23752077858743414,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1662480000000,-1.0,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1663516800000,0.22444193423727257,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1664121600000,0.2014663123758211,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1664697600000,-0.16840221901089025,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1665417600000,-1.0,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1666137600000,0.40056098209375685,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1666598400000,-1.0,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1666886400000,-1.0,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1667232000000,-0.10033815855239696,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1667750400000,3.9444987723295566,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1669593600000,-0.5155159640836892,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1669939200000,-0.15380075366433357,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1670371200000,-1.0,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1670774400000,0.7336443125603548,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1671955200000,1.0013710813425658,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1672329600000,0.663192980353805,0.0001,2022,8h,5,20,10,2.0
HBARUSDT,1684656000000,0.8241928736460927,0.0001,2023,8h,5,20,10,2.0
HBARUSDT,1685491200000,0.41444800421131117,0.0001,2023,8h,5,20,10,2.0
HBARUSDT,1685923200000,1.1296182580058605,0.0001,2023,8h,5,20,10,2.0
HBARUSDT,1686355200000,-1.0,0.0001,2023,8h,5,20,10,2.0
HBARUSDT,1696838400000,0.4777703938331965,0.0001,2023,8h,5,20,10,2.0
HBARUSDT,1721548800000,0.9232076705359734,0.0001,2024,8h,5,20,10,2.0
HBARUSDT,1722355200000,1.6063284673624918,0.0001,2024,8h,5,20,10,2.0
HBARUSDT,1723737600000,-0.28873552401854463,0.0001,2024,8h,5,20,10,2.0
HBARUSDT,1724659200000,1.1593565140979567,0.0001,2024,8h,5,20,10,2.0
HBARUSDT,1726012800000,-1.0,0.0001,2024,8h,5,20,10,2.0
HBARUSDT,1727712000000,1.464113561120517,0.0001,2024,8h,5,20,10,2.0
HBARUSDT,1728345600000,0.3757063399413051,0.0001,2024,8h,5,20,10,2.0
HBARUSDT,1728806400000,-1.0,0.0001,2024,8h,5,20,10,2.0
HBARUSDT,1729670400000,1.200994151036925,0.0001,2024,8h,5,20,10,2.0
HBARUSDT,1730332800000,1.3034993565415658,0.0001,2024,8h,5,20,10,2.0
HBARUSDT,1749657600000,1.8019449016376023,0.0001,2025,8h,5,20,10,2.0
HBARUSDT,1759219200000,-1.0,0.0001,2025,8h,5,20,10,2.0
HBARUSDT,1767772800000,0.39432418716766593,0.0001,2026,8h,5,20,10,2.0
HBARUSDT,1769644800000,2.238064336266644,0.0001,2026,8h,5,20,10,2.0
HBARUSDT,1778659200000,-1.0,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1690041600000,0.8470546042151191,0.0001,2023,8h,5,20,10,2.0
HFTUSDT,1690387200000,-1.0,0.0001,2023,8h,5,20,10,2.0
HFTUSDT,1692057600000,2.756978202414062,0.0001,2023,8h,5,20,10,2.0
HFTUSDT,1693267200000,-0.09968132227092517,0.0001,2023,8h,5,20,10,2.0
HFTUSDT,1694966400000,-0.5935203900073271,0.0001,2023,8h,5,20,10,2.0
HFTUSDT,1695513600000,-0.08859055185905566,0.0001,2023,8h,5,20,10,2.0
HFTUSDT,1696521600000,-0.45514369280651135,0.0001,2023,8h,5,20,10,2.0
HFTUSDT,1696838400000,0.15714190417607005,0.0001,2023,8h,5,20,10,2.0
HFTUSDT,1707062400000,-1.0,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1717027200000,-0.3446386398598724,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1717776000000,0.6632966506866496,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1718611200000,0.7710448772483149,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1719158400000,-0.2531907217598629,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1719676800000,-0.4265322833635318,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1720022400000,1.1730601608265876,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1720684800000,-0.5576392780780003,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1721289600000,-1.0,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1721836800000,0.34633059829856633,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1722355200000,1.5426553104189558,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1722700800000,0.9908094616268135,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1723392000000,-0.5202368351642016,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1724659200000,1.0586616047379387,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1725004800000,-0.40765891157720296,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1725638400000,-1.0,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1727712000000,1.6787888077917281,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1728489600000,-1.0,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1729065600000,-0.08723154148059305,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1729584000000,0.5664151531600391,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1730332800000,1.7404503380864813,0.0001,2024,8h,5,20,10,2.0
HFTUSDT,1739808000000,-0.10886879490351456,0.0001,2025,8h,5,20,10,2.0
HFTUSDT,1742976000000,1.9136043773108318,0.0001,2025,8h,5,20,10,2.0
HFTUSDT,1745769600000,0.21776327567012127,0.0001,2025,8h,5,20,10,2.0
HFTUSDT,1746518400000,-1.0,0.0001,2025,8h,5,20,10,2.0
HFTUSDT,1749686400000,1.1171676005527824,0.0001,2025,8h,5,20,10,2.0
HFTUSDT,1759564800000,0.35821863186165404,0.0001,2025,8h,5,20,10,2.0
HFTUSDT,1759996800000,-1.0,0.0001,2025,8h,5,20,10,2.0
HFTUSDT,1761667200000,0.67446895312991,0.0001,2025,8h,5,20,10,2.0
HFTUSDT,1764950400000,-1.0,0.0001,2025,8h,5,20,10,2.0
HFTUSDT,1765785600000,1.0854404466239724,0.0001,2025,8h,5,20,10,2.0
HFTUSDT,1768147200000,-1.0,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1768464000000,-1.0,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1768780800000,0.34156253288492655,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1769616000000,1.0955523858120093,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1770192000000,0.3770555146031025,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1770768000000,-1.0,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1771142400000,0.07276814709584953,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1771488000000,0.8711846981989443,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1771804800000,0.4153490933219664,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1772236800000,-0.15842414557877937,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1773878400000,0.8583318799991185,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1774425600000,0.6382823604768061,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1774800000000,-1.0,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1775059200000,-1.0,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1776009600000,0.031133602148013965,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1777276800000,0.30350350547406163,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1777766400000,-1.0,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1778832000000,0.5468289839609426,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1779436800000,0.208150561152178,0.0001,2026,8h,5,20,10,2.0
HFTUSDT,1779811200000,0.07373719350273905,0.00014474,2026,8h,5,20,10,2.0
HIGHUSDT,1684540800000,-1.0,0.0001,2023,8h,5,20,10,2.0
HIGHUSDT,1687132800000,-1.0,0.0001,2023,8h,5,20,10,2.0
HIGHUSDT,1687795200000,0.564998506518014,0.0001,2023,8h,5,20,10,2.0
HIGHUSDT,1688544000000,0.6590872682794828,0.0001,2023,8h,5,20,10,2.0
HIGHUSDT,1688947200000,-0.25920268593927015,0.0001,2023,8h,5,20,10,2.0
HIGHUSDT,1689523200000,-0.2720501013463677,0.0001,2023,8h,5,20,10,2.0
HIGHUSDT,1690041600000,0.5726379299322831,0.0001,2023,8h,5,20,10,2.0
HIGHUSDT,1693497600000,-1.0,0.0001,2023,8h,5,20,10,2.0
HIGHUSDT,1696838400000,0.3024625564733383,0.0001,2023,8h,5,20,10,2.0
HIGHUSDT,1722355200000,1.2538868521459536,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1723392000000,-1.0,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1724630400000,1.3328419507630156,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1725638400000,-1.0,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1726416000000,-1.0,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1726992000000,-1.0,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1727568000000,-1.0,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1727712000000,1.292773127540188,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1728489600000,-1.0,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1728806400000,-1.0,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1729123200000,-1.0,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1729670400000,1.2664721876643963,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1730332800000,1.348815977048353,0.0001,2024,8h,5,20,10,2.0
HIGHUSDT,1740384000000,0.5079882052516744,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1741507200000,0.623825322045441,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1742976000000,2.1632320670359793,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1745712000000,-1.0,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1748016000000,-0.054069562843065036,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1749686400000,0.9429882091476687,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1750521600000,-0.7487297212572528,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1750867200000,-0.23112200286132098,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1751356800000,-1.0,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1751644800000,-0.29163505613987784,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1754928000000,-1.0,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1755158400000,-0.42068786048725504,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1755475200000,-0.3334648156338746,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1756425600000,0.26544923105889245,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1756742400000,0.08385172325937676,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1757923200000,-1.0,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1758297600000,1.37622995140812,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1758758400000,0.3079992799765063,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1759219200000,-1.0,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1759564800000,0.5738788865021125,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1759996800000,3.6001245262417227,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1761580800000,1.0081987314177545,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1762128000000,0.7338263031958822,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1763395200000,0.1196707578990118,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1764432000000,-1.0,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1764921600000,-0.06952342991292507,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1765411200000,0.11963514504725486,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1765728000000,1.2900854907260777,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1766304000000,-0.15515537042327596,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1767052800000,-1.0,0.0001,2025,8h,5,20,10,2.0
HIGHUSDT,1767830400000,0.4454613831856369,0.0001,2026,8h,5,20,10,2.0
HIGHUSDT,1768147200000,-1.0,0.0001,2026,8h,5,20,10,2.0
HIGHUSDT,1768550400000,-1.0,0.0001,2026,8h,5,20,10,2.0
HIGHUSDT,1769644800000,1.6043338664796643,0.0001,2026,8h,5,20,10,2.0
HIGHUSDT,1770278400000,0.03985172062802284,0.0001,2026,8h,5,20,10,2.0
HIGHUSDT,1771488000000,-1.0,0.0001,2026,8h,5,20,10,2.0
HIGHUSDT,1772236800000,-0.8304483561739128,0.0001,2026,8h,5,20,10,2.0
HIGHUSDT,1772784000000,0.12308388849609037,0.0001,2026,8h,5,20,10,2.0
HIGHUSDT,1773446400000,-1.0,0.0001,2026,8h,5,20,10,2.0
HIGHUSDT,1773820800000,0.7560901191970673,0.0001,2026,8h,5,20,10,2.0
HIGHUSDT,1774195200000,-1.0,0.0001,2026,8h,5,20,10,2.0
HIGHUSDT,1774598400000,0.03873181824990311,0.00055583,2026,8h,5,20,10,2.0
HIGHUSDT,1775548800000,-1.0,0.0001,2026,8h,5,20,10,2.0
HIGHUSDT,1775779200000,1.1519744210511402,0.00023913,2026,8h,5,20,10,2.0
HIGHUSDT,1776124800000,-0.6626859237300564,0.0001,2026,8h,5,20,10,2.0
HMSTRUSDT,1753257600000,0.6149489264078171,0.00010543,2025,8h,5,20,10,2.0
HOTUSDT,1625702400000,0.08350177564277611,0.0001,2021,8h,5,20,10,2.0
HOTUSDT,1626105600000,0.9517166268245865,0.0001,2021,8h,5,20,10,2.0
HOTUSDT,1626681600000,-0.09161782042196874,0.0001,2021,8h,5,20,10,2.0
HOTUSDT,1641225600000,1.2040904133445467,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1641657600000,-0.24814427951706117,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1642406400000,0.3104508456355872,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1642723200000,2.141140661351304,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1643558400000,0.309218284461081,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1645113600000,0.41623273673576294,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1646294400000,0.3714514019652471,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1647187200000,-1.0,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1650211200000,-1.0,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1650556800000,0.43661573459195796,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1651219200000,0.5413781633781507,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1654099200000,-0.4260938922037901,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1654819200000,2.357796813520902,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1656259200000,0.3097273150452193,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1657440000000,1.201703726624779,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1658332800000,0.02018422910656598,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1658764800000,-1.0,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1660838400000,0.5265075306333382,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1661500800000,0.20872544605873977,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1662480000000,-1.0,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1663056000000,0.27013087368810174,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1664697600000,-0.16300502711564446,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1665619200000,-1.0,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1666195200000,0.12181234304633198,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1666512000000,-1.0,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1666915200000,-1.0,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1668960000000,-1.0,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1669564800000,-0.5865757151028025,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1670774400000,-0.22550624829020027,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1671177600000,1.2581160005801522,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1671955200000,-1.0,0.0001,2022,8h,5,20,10,2.0
HOTUSDT,1683360000000,1.1534978129406182,0.0001,2023,8h,5,20,10,2.0
HOTUSDT,1684656000000,0.7081413461179022,0.0001,2023,8h,5,20,10,2.0
HOTUSDT,1685491200000,-0.32675633856888164,0.0001,2023,8h,5,20,10,2.0
HOTUSDT,1685952000000,0.3085877242777566,0.0001,2023,8h,5,20,10,2.0
