trade_id,symbol,timeframe,side,filter_mode,entry_time,exit_time,entry_price,exit_price,initial_stop,exit_reason,bars_held,risk_per_unit,pnl_R,pnl_pct_on_price,mae_R,mfe_R,donchian_entry,donchian_exit,atr_mult,ema_slope_n,ema_slope_lb,filter_param
255,PENDLE/USDT,1d,LONG,ema200_price,2024-09-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,4.089,4.892,3.4882857142857144,donchian_exit,59,0.6007142857142858,1.3367419738406656,19.638053313768644,-0.8539833531510113,3.8803804994054687,20,10,2.0,50,10,EMA200_PRICE
276,ORDI/USDT,1d,LONG,ema200_price,2024-11-10 00:00:00+00:00,2024-11-20 00:00:00+00:00,39.69,35.34,33.64142857142857,donchian_exit,10,6.048571428571426,-0.7191780821917801,-10.95993953136809,-0.8497874350495989,1.3176665092111481,20,10,2.0,50,10,EMA200_PRICE
83,TAO/USDT,1d,LONG,ema200_price,2024-11-30 00:00:00+00:00,2024-12-02 00:00:00+00:00,677.8,567.4857142857143,567.4857142857143,initial_stop,2,110.3142857142857,-0.9999999999999999,-16.275344602284704,-1.021626521626521,0.005439005439005645,20,10,2.0,50,10,EMA200_PRICE
113,INJ/USDT,1d,LONG,ema200_price,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,23.8,28.0,20.752857142857142,donchian_exit,30,3.0471428571428576,1.3783403656821374,17.647058823529417,-0.49226441631504914,3.760900140646975,20,10,2.0,50,10,EMA200_PRICE
117,ADA/USDT,1d,LONG,ema200_price,2024-11-07 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.4065,1.0034,0.36374285714285715,donchian_exit,32,0.04275714285714284,13.96024056130973,146.83886838868392,-0.0631473438022047,21.514533912462422,20,10,2.0,50,10,EMA200_PRICE
124,TIA/USDT,1d,LONG,ema200_price,2024-11-23 00:00:00+00:00,2024-12-09 00:00:00+00:00,7.125,6.662,5.737571428571429,donchian_exit,16,1.3874285714285712,-0.33371087314662284,-6.498245614035092,-0.9910420098846789,1.5546746293245473,20,10,2.0,50,10,EMA200_PRICE
218,SEI/USDT,1d,LONG,ema200_price,2024-11-10 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.4674,0.5658,0.39991428571428567,donchian_exit,29,0.06748571428571429,1.4580863674851818,21.052631578947366,-0.7038526672311598,3.975656223539374,20,10,2.0,50,10,EMA200_PRICE
229,ALT/USDT,1d,LONG,ema200_price,2024-12-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.16465,0.13343,0.13343,initial_stop,8,0.031219999999999994,-1.0000000000000002,-18.961433343455813,-1.1851377322229335,1.4138372837924413,20,10,2.0,50,10,EMA200_PRICE
241,APT/USDT,1d,LONG,ema200_price,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,14.51,12.048571428571428,12.048571428571428,initial_stop,6,2.461428571428571,-1.0000000000000004,-16.963670375110762,-1.6656993615786422,0.33313987231572856,20,10,2.0,50,10,EMA200_PRICE
246,ARKM/USDT,1d,LONG,ema200_price,2024-11-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,2.124,1.762,1.762,initial_stop,33,0.362,-1.0000000000000002,-17.04331450094162,-1.4475138121546962,1.61049723756906,20,10,2.0,50,10,EMA200_PRICE
256,PENDLE/USDT,1d,LONG,ema200_price,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,6.233,5.180714285714285,5.180714285714285,initial_stop,6,1.0522857142857143,-1.0000000000000002,-16.882491806284527,-1.2192506109150145,0.8685853923431991,20,10,2.0,50,10,EMA200_PRICE
277,ORDI/USDT,1d,LONG,ema200_price,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,47.46,37.52285714285714,37.52285714285714,initial_stop,6,9.93714285714286,-1.0,-20.937932695201976,-1.487349051178838,0.30692926969522677,20,10,2.0,50,10,EMA200_PRICE
22,NEAR/USDT,1d,LONG,ema200_price,2024-11-11 00:00:00+00:00,2024-12-18 00:00:00+00:00,5.562,5.687,4.855285714285714,donchian_exit,37,0.7067142857142859,0.17687487366080448,2.247393024092048,-0.8730543763897309,3.7950272892662205,20,10,2.0,50,10,EMA200_PRICE
43,WLD/USDT,1d,LONG,ema200_price,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,2.943,2.3645714285714288,2.3645714285714288,initial_stop,20,0.5784285714285714,-0.9999999999999998,-19.654385709431576,-1.0251914052852555,2.155840948382317,20,10,2.0,50,10,EMA200_PRICE
93,FET/USDT,1d,LONG,ema200_price,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,1.677,1.432,1.3834285714285715,donchian_exit,20,0.29357142857142854,-0.8345498783454992,-14.609421586165784,-0.8720194647201948,1.7644768856447683,20,10,2.0,50,10,EMA200_PRICE
104,DOGE/USDT,1d,LONG,ema200_price,2024-10-18 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.13716,0.35824,0.12346714285714286,donchian_exit,61,0.013692857142857144,16.14564423578508,161.18401866433362,-0.6842983828899334,25.35482524778299,20,10,2.0,50,10,EMA200_PRICE
134,PEPE/USDT,1d,LONG,ema200_price,2024-11-07 00:00:00+00:00,2024-12-18 00:00:00+00:00,1.099e-05,1.943e-05,9.289999999999999e-06,donchian_exit,41,1.7000000000000002e-06,4.9647058823529395,76.7970882620564,-0.42352941176470577,10.217647058823527,20,10,2.0,50,10,EMA200_PRICE
150,PHA/USDT,1d,LONG,ema200_price,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,0.1629,0.1382,0.1293285714285714,donchian_exit,20,0.03357142857142857,-0.7357446808510638,-15.162676488643346,-0.7893617021276594,1.0663829787234043,20,10,2.0,50,10,EMA200_PRICE
210,DASH/USDT,1d,LONG,ema200_price,2024-11-10 00:00:00+00:00,2024-12-18 00:00:00+00:00,25.9,38.75,23.877142857142854,donchian_exit,38,2.022857142857144,6.3524011299435,49.61389961389961,-0.7217514124293768,22.611581920903944,20,10,2.0,50,10,EMA200_PRICE
264,BCH/USDT,1d,LONG,ema200_price,2024-11-09 00:00:00+00:00,2024-12-18 00:00:00+00:00,405.0,480.4,359.7142857142857,donchian_exit,39,45.28571428571427,1.6649842271293376,18.61728395061728,-0.22523659305993673,5.189274447949528,20,10,2.0,50,10,EMA200_PRICE
272,JTO/USDT,1d,LONG,ema200_price,2024-11-07 00:00:00+00:00,2024-12-18 00:00:00+00:00,2.818,2.99,2.296857142857143,donchian_exit,41,0.521142857142857,0.3300438596491232,6.103619588360543,-0.4048793859649121,2.9205043859649127,20,10,2.0,50,10,EMA200_PRICE
13,ETH/USDT,1d,LONG,ema200_price,2024-11-07 00:00:00+00:00,2024-12-19 00:00:00+00:00,2895.47,3417.01,2626.2085714285713,donchian_exit,42,269.26142857142855,1.9369279988115655,18.012274345788427,-0.03368473549338559,4.502427274608322,20,10,2.0,50,10,EMA200_PRICE
27,ZEC/USDT,1d,LONG,ema200_price,2024-10-10 00:00:00+00:00,2024-12-19 00:00:00+00:00,33.85,48.29,29.704285714285717,donchian_exit,70,4.145714285714286,3.4831150930392827,42.65878877400296,-0.18814610613370117,10.970365265334252,20,10,2.0,50,10,EMA200_PRICE
37,SOL/USDT,1d,LONG,ema200_price,2024-10-20 00:00:00+00:00,2024-12-19 00:00:00+00:00,167.4,193.81,153.33857142857144,donchian_exit,60,14.061428571428564,1.8781875444478318,15.776583034647551,-0.8740221477191912,6.897592197500764,20,10,2.0,50,10,EMA200_PRICE
146,AVAX/USDT,1d,LONG,ema200_price,2024-11-09 00:00:00+00:00,2024-12-19 00:00:00+00:00,30.36,38.83,27.277142857142856,donchian_exit,40,3.0828571428571427,2.747451343836886,27.898550724637673,-0.21733086190917458,8.248841519925858,20,10,2.0,50,10,EMA200_PRICE
159,LTC/USDT,1d,LONG,ema200_price,2024-11-23 00:00:00+00:00,2024-12-19 00:00:00+00:00,99.5,99.36,81.03142857142856,donchian_exit,26,18.468571428571433,-0.007580445544554484,-0.14070351758793676,-0.6253867574257422,2.575185643564356,20,10,2.0,50,10,EMA200_PRICE
169,ICP/USDT,1d,LONG,ema200_price,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,11.27,10.149,9.309285714285714,donchian_exit,27,1.9607142857142859,-0.5717304189435339,-9.946761313220943,-0.7344262295081964,2.196648451730419,20,10,2.0,50,10,EMA200_PRICE
175,FIL/USDT,1d,LONG,ema200_price,2024-11-16 00:00:00+00:00,2024-12-19 00:00:00+00:00,4.745,5.084,4.037857142857144,donchian_exit,33,0.7071428571428567,0.479393939393939,7.144362486828237,-0.9446464646464654,5.202626262626265,20,10,2.0,50,10,EMA200_PRICE
183,DOT/USDT,1d,LONG,ema200_price,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,6.63,6.941,5.374,donchian_exit,27,1.2560000000000002,0.24761146496815278,4.690799396681755,-0.03582802547770694,3.9960191082802536,20,10,2.0,50,10,EMA200_PRICE
191,UNI/USDT,1d,LONG,ema200_price,2024-11-27 00:00:00+00:00,2024-12-19 00:00:00+00:00,13.53,12.726,11.193142857142856,donchian_exit,22,2.3368571428571423,-0.3440518400782486,-5.942350332594226,-0.5216407873823204,2.541875534906468,20,10,2.0,50,10,EMA200_PRICE
233,CHZ/USDT,1d,LONG,ema200_price,2024-11-16 00:00:00+00:00,2024-12-19 00:00:00+00:00,0.0752,0.0859,0.06425714285714286,donchian_exit,33,0.01094285714285714,0.9778067885117497,14.228723404255316,-0.6762402088772852,6.214099216710184,20,10,2.0,50,10,EMA200_PRICE
247,ARB/USDT,1d,LONG,ema200_price,2024-11-21 00:00:00+00:00,2024-12-19 00:00:00+00:00,0.7785,0.7799,0.6206857142857143,donchian_exit,28,0.15781428571428574,0.008871186747533696,0.17983301220296788,-0.1698198605956364,2.9141848465646776,20,10,2.0,50,10,EMA200_PRICE
250,ATOM/USDT,1d,LONG,ema200_price,2024-11-16 00:00:00+00:00,2024-12-19 00:00:00+00:00,6.122,6.816,5.2297142857142855,donchian_exit,33,0.8922857142857146,0.7777777777777775,11.336164652074476,-0.6119116234390011,5.105987832212615,20,10,2.0,50,10,EMA200_PRICE
263,GRT/USDT,1d,LONG,ema200_price,2024-11-18 00:00:00+00:00,2024-12-19 00:00:00+00:00,0.2186,0.2107,0.17991428571428572,donchian_exit,31,0.038685714285714275,-0.20420974889217117,-3.6139066788655083,-0.39549483013293907,3.3655834564254072,20,10,2.0,50,10,EMA200_PRICE
126,LINK/USDT,1d,LONG,ema200_price,2024-11-07 00:00:00+00:00,2024-12-31 00:00:00+00:00,12.59,20.01,11.041428571428572,donchian_exit,54,1.548571428571428,4.791512915129154,58.935663224781585,-0.045202952029520495,11.849630996309967,20,10,2.0,50,10,EMA200_PRICE
202,AAVE/USDT,1d,LONG,ema200_price,2024-11-27 00:00:00+00:00,2025-01-08 00:00:00+00:00,210.52,293.31,175.31857142857143,donchian_exit,42,35.201428571428565,2.3518931861531596,39.32642979289378,-0.4499817377541498,5.3784748995576495,20,10,2.0,50,10,EMA200_PRICE
71,TRX/USDT,1d,LONG,ema200_price,2024-11-16 00:00:00+00:00,2025-01-09 00:00:00+00:00,0.2002,0.2402,0.1836142857142857,donchian_exit,54,0.01658571428571428,2.4117140396210175,19.980019980019993,-0.8380706287683032,15.061154177433254,20,10,2.0,50,10,EMA200_PRICE
141,ENA/USDT,1d,LONG,ema200_price,2024-11-29 00:00:00+00:00,2025-01-13 00:00:00+00:00,0.7905,0.7982,0.6177714285714285,donchian_exit,45,0.17272857142857143,0.04457861219088602,0.9740670461733103,-0.38847076337771863,3.123397568439336,20,10,2.0,50,10,EMA200_PRICE
151,PHA/USDT,1d,LONG,ema200_price,2024-12-24 00:00:00+00:00,2025-01-13 00:00:00+00:00,0.2019,0.2766,0.15647142857142857,donchian_exit,20,0.04542857142857142,1.6443396226415101,36.99851411589896,-0.14308176100628944,8.851257861635222,20,10,2.0,50,10,EMA200_PRICE
177,POND/USDT,1d,LONG,ema200_price,2024-11-18 00:00:00+00:00,2025-01-13 00:00:00+00:00,0.01894,0.01921,0.015078571428571427,donchian_exit,56,0.003861428571428571,0.06992230854606069,1.425554382259775,-0.8779134295227523,4.392156862745099,20,10,2.0,50,10,EMA200_PRICE
105,DOGE/USDT,1d,LONG,ema200_price,2025-01-17 00:00:00+00:00,2025-01-19 00:00:00+00:00,0.41525,0.3580271428571428,0.3580271428571428,initial_stop,2,0.057222857142857166,-1.0000000000000004,-13.780338866431595,-1.1955012981825444,0.32906430996604763,20,10,2.0,50,10,EMA200_PRICE
265,BCH/USDT,1d,LONG,ema200_price,2025-01-17 00:00:00+00:00,2025-01-19 00:00:00+00:00,489.4,433.35714285714283,433.35714285714283,initial_stop,2,56.04285714285715,-0.9999999999999999,-11.451339833031703,-1.257965842467499,0.09992352791231239,20,10,2.0,50,10,EMA200_PRICE
38,SOL/USDT,1d,LONG,ema200_price,2025-01-18 00:00:00+00:00,2025-01-20 00:00:00+00:00,261.97,229.45285714285717,229.45285714285717,initial_stop,2,32.51714285714287,-0.9999999999999996,-12.412544511639823,-1.0003953958351643,1.0412968983393356,20,10,2.0,50,10,EMA200_PRICE
78,SUI/USDT,1d,LONG,ema200_price,2024-11-06 00:00:00+00:00,2025-01-25 00:00:00+00:00,2.3042,4.13,1.9003857142857141,donchian_exit,80,0.40381428571428557,4.521385361021688,79.23791337557505,-0.24714331198924466,7.588884565040509,20,10,2.0,50,10,EMA200_PRICE
51,BNB/USDT,1d,LONG,ema200_price,2024-11-09 00:00:00+00:00,2025-01-26 00:00:00+00:00,624.66,667.37,583.1085714285714,donchian_exit,78,41.55142857142856,1.0278828302276022,6.837319501808992,-0.7607440005500934,4.072062160489585,20,10,2.0,50,10,EMA200_PRICE
160,LTC/USDT,1d,LONG,ema200_price,2025-01-16 00:00:00+00:00,2025-01-27 00:00:00+00:00,124.41,108.16142857142856,108.16142857142856,initial_stop,11,16.24857142857143,-1.0000000000000004,-13.060502715675138,-1.1225602250747313,1.0345524881308248,20,10,2.0,50,10,EMA200_PRICE
203,AAVE/USDT,1d,LONG,ema200_price,2025-01-21 00:00:00+00:00,2025-01-27 00:00:00+00:00,370.8,304.76428571428573,304.76428571428573,initial_stop,6,66.03571428571429,-0.9999999999999998,-17.808984435198028,-1.2525040562466203,0.02422931314223853,20,10,2.0,50,10,EMA200_PRICE
224,HBAR/USDT,1d,LONG,ema200_price,2024-11-12 00:00:00+00:00,2025-02-01 00:00:00+00:00,0.06464,0.28502,0.05524285714285715,donchian_exit,81,0.009397142857142857,23.45180906050471,340.93440594059405,-0.8768622681666164,35.83536029188203,20,10,2.0,50,10,EMA200_PRICE
5,BTC/USDT,1d,LONG,ema200_price,2024-10-15 00:00:00+00:00,2025-02-02 00:00:00+00:00,67074.14,97700.59,62934.05857142857,donchian_exit,110,4140.081428571428,7.397547736293662,45.660592890195836,-0.43818944899979534,10.268846333940294,20,10,2.0,50,10,EMA200_PRICE
59,XRP/USDT,1d,LONG,ema200_price,2024-11-10 00:00:00+00:00,2025-02-02 00:00:00+00:00,0.5884,2.58,0.5436285714285713,donchian_exit,84,0.04477142857142864,44.48372686662405,338.47722637661457,-0.4042756860242496,62.79897894065082,20,10,2.0,50,10,EMA200_PRICE
127,LINK/USDT,1d,LONG,ema200_price,2025-01-17 00:00:00+00:00,2025-02-02 00:00:00+00:00,25.09,21.722857142857144,21.722857142857144,initial_stop,16,3.367142857142857,-0.9999999999999996,-13.420258497978699,-1.722528638099279,0.6296139159949091,20,10,2.0,50,10,EMA200_PRICE
60,XRP/USDT,1d,LONG,ema200_price,2025-03-02 00:00:00+00:00,2025-03-03 00:00:00+00:00,2.9396,2.4867714285714286,2.4867714285714286,initial_stop,1,0.45282857142857136,-1.0,-15.40442820208775,-1.4177550634109408,0.06183355416745542,20,10,2.0,50,10,EMA200_PRICE
118,ADA/USDT,1d,LONG,ema200_price,2025-03-02 00:00:00+00:00,2025-03-03 00:00:00+00:00,1.135,0.9552428571428572,0.9552428571428572,initial_stop,1,0.17975714285714287,-0.9999999999999999,-15.837633731906852,-1.7367877294762777,0.22085353254390883,20,10,2.0,50,10,EMA200_PRICE
225,HBAR/USDT,1d,LONG,ema200_price,2025-03-01 00:00:00+00:00,2025-03-09 00:00:00+00:00,0.25265,0.2108985714285714,0.2108985714285714,initial_stop,8,0.041751428571428585,-0.9999999999999999,-16.525402165615898,-1.3027099158283715,0.842126873331965,20,10,2.0,50,10,EMA200_PRICE
28,ZEC/USDT,1d,LONG,ema200_price,2025-04-01 00:00:00+00:00,2025-04-07 00:00:00+00:00,40.64,35.190000000000005,35.190000000000005,initial_stop,6,5.449999999999998,-0.9999999999999996,-13.410433070866134,-3.656880733944955,0.12844036697247763,20,10,2.0,50,10,EMA200_PRICE
52,BNB/USDT,1d,LONG,ema200_price,2025-04-22 00:00:00+00:00,2025-05-04 00:00:00+00:00,618.51,586.0285714285714,586.0285714285714,initial_stop,12,32.48142857142859,-1.0000000000000016,-5.251560778553078,-1.0409024937326803,0.04556449839468761,20,10,2.0,50,10,EMA200_PRICE
119,ADA/USDT,1d,LONG,ema200_price,2025-04-24 00:00:00+00:00,2025-05-05 00:00:00+00:00,0.7219,0.6622,0.6455285714285715,donchian_exit,11,0.07637142857142856,-0.7817059483726148,-8.26984346862446,-0.8877665544332208,0.1636737747848868,20,10,2.0,50,10,EMA200_PRICE
226,HBAR/USDT,1d,LONG,ema200_price,2025-04-25 00:00:00+00:00,2025-05-05 00:00:00+00:00,0.19258,0.17349,0.17127142857142857,donchian_exit,10,0.021308571428571423,-0.8958836149101637,-9.91276352684598,-0.9803566639849824,0.3120809868597475,20,10,2.0,50,10,EMA200_PRICE
106,DOGE/USDT,1d,LONG,ema200_price,2025-05-10 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.25063,0.22472857142857144,0.22472857142857144,initial_stop,1,0.025901428571428572,-1.0000000000000002,-10.334528416960687,-1.101097567701727,0.3501737355909755,20,10,2.0,50,10,EMA200_PRICE
94,FET/USDT,1d,LONG,ema200_price,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.908,0.7735714285714286,0.7735714285714286,initial_stop,5,0.1344285714285714,-1.0000000000000004,-14.804908747640022,-1.1753453772582365,0.052072263549415576,20,10,2.0,50,10,EMA200_PRICE
97,RENDER/USDT,1d,LONG,ema200_price,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,5.466,4.676714285714286,4.676714285714286,initial_stop,5,0.7892857142857143,-1.0000000000000004,-14.439914275260058,-1.413936651583711,0.06081447963800911,20,10,2.0,50,10,EMA200_PRICE
184,DOT/USDT,1d,LONG,ema200_price,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,5.309,4.821714285714286,4.821714285714286,initial_stop,5,0.48728571428571443,-0.9999999999999993,-9.178483975997631,-1.2928759894459096,0.18674875403107627,20,10,2.0,50,10,EMA200_PRICE
251,ATOM/USDT,1d,LONG,ema200_price,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,5.384,4.882428571428571,4.882428571428571,initial_stop,5,0.5015714285714289,-1.0000000000000007,-9.315962640628328,-1.2381088009114214,0.22927940757618762,20,10,2.0,50,10,EMA200_PRICE
152,PHA/USDT,1d,LONG,ema200_price,2025-05-10 00:00:00+00:00,2025-05-17 00:00:00+00:00,0.1453,0.12515714285714288,0.12515714285714288,initial_stop,7,0.020142857142857136,-0.9999999999999997,-13.862943663356585,-1.1666666666666674,0.6751773049645393,20,10,2.0,50,10,EMA200_PRICE
14,ETH/USDT,1d,LONG,ema200_price,2025-05-10 00:00:00+00:00,2025-05-18 00:00:00+00:00,2583.23,2337.3757142857144,2337.3757142857144,initial_stop,8,245.8542857142857,-0.9999999999999998,-9.517320784997295,-1.0576183337400782,0.631552952387593,20,10,2.0,50,10,EMA200_PRICE
79,SUI/USDT,1d,LONG,ema200_price,2025-04-23 00:00:00+00:00,2025-05-23 00:00:00+00:00,2.9662,3.5816,2.572142857142857,donchian_exit,30,0.39405714285714294,1.5617024361948946,20.74708381093655,-0.18068445475638087,3.381996809744778,20,10,2.0,50,10,EMA200_PRICE
227,HBAR/USDT,1d,LONG,ema200_price,2025-05-09 00:00:00+00:00,2025-05-25 00:00:00+00:00,0.20247,0.18186000000000002,0.18186000000000002,initial_stop,16,0.020609999999999993,-0.9999999999999998,-10.179285820121498,-1.0688985929160615,1.2799611838913147,20,10,2.0,50,10,EMA200_PRICE
61,XRP/USDT,1d,LONG,ema200_price,2025-05-10 00:00:00+00:00,2025-05-28 00:00:00+00:00,2.4711,2.259528571428571,2.259528571428571,initial_stop,18,0.2115714285714286,-1.0000000000000007,-8.561831919850626,-1.156110735989195,0.8687373396353822,20,10,2.0,50,10,EMA200_PRICE
6,BTC/USDT,1d,LONG,ema200_price,2025-04-22 00:00:00+00:00,2025-05-30 00:00:00+00:00,93442.99,103985.48,86649.88857142857,donchian_exit,38,6793.101428571432,1.5519406137024283,11.282269542102608,-0.26246921509237137,2.728799237714057,20,10,2.0,50,10,EMA200_PRICE
39,SOL/USDT,1d,LONG,ema200_price,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,164.46,156.2,151.31857142857143,donchian_exit,22,13.141428571428564,-0.6285465811501268,-5.022497871822951,-0.7031199043374291,1.7692140450048928,20,10,2.0,50,10,EMA200_PRICE
44,WLD/USDT,1d,LONG,ema200_price,2025-05-22 00:00:00+00:00,2025-05-30 00:00:00+00:00,1.514,1.2101428571428572,1.2101428571428572,initial_stop,8,0.3038571428571428,-1.0,-20.06982449518777,-1.3427362482369534,0.27973671838269853,20,10,2.0,50,10,EMA200_PRICE
84,TAO/USDT,1d,LONG,ema200_price,2025-04-28 00:00:00+00:00,2025-05-30 00:00:00+00:00,378.1,376.6,319.61428571428576,donchian_exit,32,58.48571428571426,-0.02564728871519298,-0.39672044432689235,-0.7574499267220328,1.9013190034196392,20,10,2.0,50,10,EMA200_PRICE
120,ADA/USDT,1d,LONG,ema200_price,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,0.7693,0.6877285714285714,0.6877285714285714,initial_stop,22,0.0815714285714286,-1.0000000000000004,-10.603331414458417,-1.069001751313484,1.1646234676006997,20,10,2.0,50,10,EMA200_PRICE
128,LINK/USDT,1d,LONG,ema200_price,2025-05-09 00:00:00+00:00,2025-05-30 00:00:00+00:00,16.01,14.34857142857143,14.34857142857143,initial_stop,21,1.6614285714285706,-1.0000000000000002,-10.377442669759972,-1.3542562338779038,1.1857265692175407,20,10,2.0,50,10,EMA200_PRICE
135,PEPE/USDT,1d,LONG,ema200_price,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,1.112e-05,1.161e-05,9.612857142857143e-06,donchian_exit,22,1.5071428571428573e-06,0.3251184834123225,4.406474820143891,-0.3184834123222752,3.4502369668246438,20,10,2.0,50,10,EMA200_PRICE
161,LTC/USDT,1d,LONG,ema200_price,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,94.99,85.64,84.87571428571428,donchian_exit,22,10.114285714285716,-0.9244350282485869,-9.8431413833035,-0.9966101694915251,1.1923728813559322,20,10,2.0,50,10,EMA200_PRICE
257,PENDLE/USDT,1d,LONG,ema200_price,2025-05-09 00:00:00+00:00,2025-05-30 00:00:00+00:00,3.859,3.941,3.3752857142857144,donchian_exit,21,0.4837142857142857,0.16952155936207886,2.124902824565944,-0.47341996455995294,1.7779090372120503,20,10,2.0,50,10,EMA200_PRICE
53,BNB/USDT,1d,LONG,ema200_price,2025-05-08 00:00:00+00:00,2025-06-05 00:00:00+00:00,629.17,633.32,604.3185714285714,donchian_exit,28,24.851428571428578,0.16699241204875045,0.6595991544415813,-0.24344676937226759,2.7587951253161664,20,10,2.0,50,10,EMA200_PRICE
266,BCH/USDT,1d,LONG,ema200_price,2025-05-08 00:00:00+00:00,2025-06-05 00:00:00+00:00,421.8,385.0,373.07142857142856,donchian_exit,28,48.728571428571435,-0.7552037525652303,-8.72451398767189,-0.9460568748167696,0.8249780123131043,20,10,2.0,50,10,EMA200_PRICE
15,ETH/USDT,1d,LONG,ema200_price,2025-06-10 00:00:00+00:00,2025-06-13 00:00:00+00:00,2816.4,2560.0285714285715,2560.0285714285715,initial_stop,3,256.3714285714287,-0.9999999999999998,-9.10280601375616,-1.4799621085478656,0.2450351053159466,20,10,2.0,50,10,EMA200_PRICE
29,ZEC/USDT,1d,LONG,ema200_price,2025-05-07 00:00:00+00:00,2025-06-13 00:00:00+00:00,40.49,45.27,34.84,donchian_exit,37,5.65,0.8460176991150444,11.805384045443311,-0.2654867256637168,2.8849557522123885,20,10,2.0,50,10,EMA200_PRICE
192,UNI/USDT,1d,LONG,ema200_price,2025-06-10 00:00:00+00:00,2025-06-13 00:00:00+00:00,8.665,7.299428571428571,7.299428571428571,initial_stop,3,1.3655714285714284,-0.9999999999999999,-15.759624103536396,-1.3759807511245945,0.006590647557276116,20,10,2.0,50,10,EMA200_PRICE
204,AAVE/USDT,1d,LONG,ema200_price,2025-05-08 00:00:00+00:00,2025-06-20 00:00:00+00:00,206.28,247.31,180.35142857142856,donchian_exit,43,25.928571428571438,1.5824242424242418,19.890440178398293,-0.14848484848484822,4.594545454545454,20,10,2.0,50,10,EMA200_PRICE
72,TRX/USDT,1d,LONG,ema200_price,2025-04-12 00:00:00+00:00,2025-06-22 00:00:00+00:00,0.246,0.2635,0.22938571428571428,donchian_exit,71,0.016614285714285717,1.0533104041272578,7.113821138211396,-0.3852106620808247,2.9673258813413588,20,10,2.0,50,10,EMA200_PRICE
219,SEI/USDT,1d,LONG,ema200_price,2025-06-24 00:00:00+00:00,2025-06-26 00:00:00+00:00,0.3068,0.2606857142857143,0.2606857142857143,initial_stop,2,0.04611428571428572,-1.0,-15.030731979884527,-1.329306071871128,0.6310408921933076,20,10,2.0,50,10,EMA200_PRICE
30,ZEC/USDT,1d,LONG,ema200_price,2025-07-08 00:00:00+00:00,2025-07-23 00:00:00+00:00,43.7,41.33,38.64571428571429,donchian_exit,15,5.054285714285714,-0.46890898812888726,-5.423340961098411,-0.9694742792538168,0.6825890333521756,20,10,2.0,50,10,EMA200_PRICE
45,WLD/USDT,1d,LONG,ema200_price,2025-07-22 00:00:00+00:00,2025-07-23 00:00:00+00:00,1.397,1.1767142857142858,1.1767142857142858,initial_stop,1,0.22028571428571425,-0.9999999999999998,-15.768483485018914,-1.2256809338521404,0.013618677042801067,20,10,2.0,50,10,EMA200_PRICE
205,AAVE/USDT,1d,LONG,ema200_price,2025-07-08 00:00:00+00:00,2025-07-23 00:00:00+00:00,293.0,290.39,257.6171428571429,donchian_exit,15,35.38285714285714,-0.07376453488372132,-0.8907849829351555,-0.3049499354005174,1.2712370801033597,20,10,2.0,50,10,EMA200_PRICE
252,ATOM/USDT,1d,LONG,ema200_price,2025-07-20 00:00:00+00:00,2025-07-23 00:00:00+00:00,5.174,4.638857142857144,4.638857142857144,initial_stop,3,0.5351428571428568,-0.9999999999999998,-10.342923408250027,-1.151094500800856,0.26721836625734097,20,10,2.0,50,10,EMA200_PRICE
95,FET/USDT,1d,LONG,ema200_price,2025-07-21 00:00:00+00:00,2025-07-24 00:00:00+00:00,0.842,0.7175714285714285,0.7175714285714285,initial_stop,3,0.12442857142857143,-1.0000000000000002,-14.77774007465219,-1.0528128587830081,0.11251435132032157,20,10,2.0,50,10,EMA200_PRICE
98,RENDER/USDT,1d,LONG,ema200_price,2025-07-21 00:00:00+00:00,2025-07-24 00:00:00+00:00,4.573,3.9550000000000005,3.9550000000000005,initial_stop,3,0.618,-0.9999999999999998,-13.514104526568993,-1.2055016181229783,0.09546925566342924,20,10,2.0,50,10,EMA200_PRICE
