date,trend,funding,vol_mult,auto_equity,manual_equity,breadth_ema3,funding_ema5
2022-05-18,BEAR,LOW,1.0,83324.8739615393,76783.3348390445,2.409575807711832,-0.02213682520319086
2022-05-19,BEAR,LOW,1.0,83372.3162804993,76813.3747479351,3.2456042303865282,-0.017537000135460574
2022-05-20,BEAR,LOW,1.0,83419.7856114849,76843.42640932548,2.6432102784585703,-0.01947445009030705
2022-05-21,BEAR,LOW,1.0,83467.28196987581,76873.48982781357,2.8522173841272442,-0.016668983393538037
2022-05-22,BEAR,LOW,1.0,83514.80537106052,76903.56500799909,2.956720936961581,-0.012849022262358692
2022-05-23,BEAR,LOW,1.0,83562.35583043625,76933.65195448356,3.00897271337875,-0.016655331508239127
2022-05-24,BEAR,LOW,0.75,83598.03898016583,76963.75067187032,3.0350986015873342,-0.017670654338826086
2022-05-25,BEAR,LOW,0.75,83633.73736746455,76993.86116476449,3.0481615456916265,-0.015618952892550724
2022-05-26,BEAR,LOW,0.75,83669.45099883922,77023.98343777299,2.5444889361111196,-0.024225418595033816
2022-05-27,BEAR,LOW,0.75,83705.17988079945,77054.11749550454,2.292652631320866,-0.026525279063355882
2022-05-28,BEAR,LOW,0.75,83740.92401985759,77084.26334256968,2.166734478925739,-0.02931516937557059
2022-05-29,BEAR,LOW,0.75,83776.68342252877,77114.42098358076,2.103775402728176,-0.02500672958371373
2022-05-30,BEAR,LOW,0.75,83812.45809533096,77144.5904231519,2.582499946262047,-0.01705051972247582
2022-05-31,BEAR,LOW,0.75,83848.24804478486,77174.77166589905,2.3116581363963293,-0.014381029814983879
2022-06-01,BEAR,LOW,0.75,83884.05327741397,77204.96471643998,2.1659300782991746,-0.017288319876655918
2022-06-02,BEAR,LOW,0.75,83919.87379974459,77235.16957939422,2.0930660492505977,-0.014846129917770613
2022-06-03,BEAR,LOW,0.75,83955.70961830576,77265.38625938316,2.561684539776814,-0.012818303278513743
2022-06-04,BEAR,LOW,0.75,83991.56073962936,77295.61476102995,2.290943279989417,-0.011538118852342497
2022-06-05,BEAR,LOW,0.75,84027.42717025006,77325.85508895958,2.155572650095719,-0.009515179234894998
2022-06-06,BEAR,LOW,0.75,84063.30891670527,77356.10724779885,2.5929378401993746,-0.00783376948993
2022-06-07,BEAR,LOW,0.75,84099.20598553523,77386.37124217635,2.8116204352512026,-0.006078962993286668
2022-06-08,BEAR,LOW,0.75,84135.11838328297,77416.6470767225,2.9209617327771165,-0.0051279419955244454
2022-06-09,BEAR,LOW,0.75,84171.04611649431,77446.93475606952,2.9756323815400734,-0.006647511330349631
2022-06-10,BEAR,LOW,0.75,84206.98919171786,77477.23428485144,3.002967705921552,-0.011614540886899755
2022-06-11,BEAR,LOW,0.75,84242.94761550504,77507.54566770412,3.016635368112291,-0.01712902725793317
2022-06-12,BEAR,LOW,0.75,84278.92139441005,77537.86890926522,3.0234691992076606,-0.020254468171955448
2022-06-13,BEAR,LOW,0.75,84314.91053498989,77568.20401417422,2.0167851046543355,-0.022683612114636965
2022-06-14,BEAR,LOW,0.75,84350.91504380437,77598.5509870724,1.513443057377673,-0.025323058076424643
2022-06-15,BEAR,LOW,0.75,84386.93492741612,77628.90983260289,1.2617720337393417,-0.019892455384283098
2022-06-16,BEAR,LOW,0.75,84422.97019239052,77659.28055541059,1.135936521920176,-0.021433603589522066
2022-06-17,BEAR,LOW,0.75,84459.02084529582,77689.66316014224,1.073018766010593,-0.018511535726348047
2022-06-18,BEAR,LOW,1.0,84507.10890850538,77720.05765144642,1.0415598880558017,-0.021520223817565368
2022-06-19,BEAR,LOW,1.0,84555.22435140512,77750.4640339735,1.025830449078406,-0.016089899211710248
2022-06-20,BEAR,LOW,1.0,84603.3671895841,77780.88231237569,1.017965729589708,-0.0107897994744735
2022-06-21,BEAR,LOW,1.0,84651.53743864023,77811.31249130698,1.0140333698453592,-0.009902749649649
2022-06-22,BEAR,LOW,1.0,84699.73511418034,77841.75457542323,1.0120671899731848,-0.010627766433099333
2022-06-23,BEAR,LOW,1.0,84747.9602318201,77872.20856938208,1.0110841000370976,-0.00998334428873289
2022-06-24,BEAR,LOW,1.0,84796.21280718414,77902.67447784304,1.0105925550690538,-0.007984312859155261
2022-06-25,BEAR,LOW,1.0,84844.49285590592,77933.1523054674,1.010346782585032,-0.008160208572770174
2022-06-26,BEAR,LOW,1.0,84892.80039362781,77963.6420569183,1.010223896343021,-0.010265089048513448
2022-06-27,BEAR,LOW,0.75,84929.05167540781,77994.14373686067,1.0101624532220157,-0.010818459365675633
2022-06-28,BEAR,LOW,0.75,84965.3184373631,78024.6573499613,1.010131731661513,-0.01574287291045042
2022-06-29,BEAR,LOW,0.75,85001.60068610408,78055.1829008888,1.0101163708812617,-0.01771154860696695
2022-06-30,BEAR,LOW,0.75,85037.89842824399,78085.7203943136,1.010108690491136,-0.0180763990713113
2022-07-01,BEAR,LOW,0.75,85074.21167039889,78116.26983490794,1.0101048502960732,-0.01683926604754087
2022-07-02,BEAR,LOW,0.75,85110.54041918764,78146.83122734593,1.0101029301985416,-0.01491176069836058
2022-07-03,BEAR,LOW,0.75,85146.88468123198,78177.40457630347,1.0101019701497758,-0.01157674046557372
2022-07-04,BEAR,LOW,0.75,85183.24446315643,78207.98988645831,1.0101014901253929,-0.011165510310382482
2022-07-05,BEAR,LOW,0.75,85219.61977158836,78238.58716249002,1.0101012501132014,-0.009487006873588322
2022-07-06,BEAR,LOW,0.75,85256.01061315795,78269.19640908,1.0101011301071057,-0.008293804582392216
2022-07-07,BEAR,LOW,0.75,85292.41699449824,78299.81763091151,1.0101010701040578,-0.006321453054928144
2022-07-08,BEAR,LOW,0.75,85328.8389222451,78330.45083266958,1.0101010401025339,-0.005789202036618763
2022-07-09,BEAR,LOW,0.75,85365.27640303719,78361.09601904114,1.010101025101772,-0.0031988513577458424
2022-07-10,BEAR,LOW,0.75,85401.72944351606,78391.75319471491,1.0101010176013911,-0.005924950905163895
2022-07-11,BEAR,LOW,0.75,85438.19805032607,78422.42236438148,1.0101010138512008,-0.011250650603442597
2022-07-12,BEAR,LOW,0.75,85474.68223011441,78453.10353273322,1.0101010119761056,-0.013605067068961732
2022-07-13,BEAR,LOW,0.75,85511.18198953113,78483.7967044644,1.0101010110385578,-0.015208594712641155
2022-07-14,BEAR,LOW,0.75,85547.69733522911,78514.50188427109,1.0101010105697839,-0.010911779808427438
2022-07-15,BEAR,LOW,0.75,85584.22827386406,78545.2190768512,1.0101010103353971,-0.0067876198722849595
2022-07-16,BEAR,LOW,0.75,85620.77481209456,78575.94828690447,1.0101010102182038,-0.00426162991485664
2022-07-17,BEAR,LOW,0.75,85657.336956582,78606.68951913252,1.010101010159607,-0.002454519943237761
2022-07-18,BEAR,LOW,0.75,85693.91471399063,78637.44277823875,1.0101010101303087,-0.0006224466288251745
2022-07-19,BEAR,LOW,0.75,85730.50809098754,78668.20806892845,1.0101010101156596,-0.000873914419216783
2022-07-20,BEAR,LOW,0.75,85767.11709424268,78698.98539590872,1.0101010101083348,-0.0017152929461445219
2022-07-21,BEAR,LOW,0.75,85803.74173042885,78729.77476388852,1.0101010101046723,-0.002622211964096348
2022-07-22,BEAR,LOW,0.75,85840.38200622168,78760.57617757864,1.0101010101028414,-0.0038332913093975657
2022-07-23,BEAR,LOW,0.75,85877.03792829966,78791.38964169171,1.0101010101019257,-0.003833677539598377
2022-07-24,BEAR,LOW,0.75,85913.70950334413,78822.21516094223,1.0101010101014678,-0.0026270350263989184
2022-07-25,BEAR,LOW,0.75,85950.39673803929,78853.0527400465,1.515151515151744,-0.006511340017599279
2022-07-26,BEAR,LOW,0.75,85987.09963907218,78883.90238372273,1.7676767676768823,-0.00972612667839952
2022-07-27,BEAR,LOW,0.75,86023.81821313273,78914.7640966909,2.3989898989899565,-0.007350334452266348
2022-07-28,BEAR,LOW,0.75,86060.5524669137,78945.63788367288,2.7146464646464934,-0.004718539634844233
2022-07-29,BEAR,LOW,0.75,86097.30240711068,78976.52374939239,2.8724747474747616,-0.0015274264232294887
2022-07-30,BEAR,HIGH,0.75,86157.647492182,79007.421698575,2.951388888888896,0.000649332384513674
2022-07-31,BEAR,HIGH,0.75,86218.03487276306,79038.33173594809,2.990845959595963,0.00011910492300911649
2022-08-01,BEAR,HIGH,0.75,86278.46457849853,79069.25386624094,3.0105744949494966,-0.0010153633846605894
2022-08-02,BEAR,HIGH,0.75,86338.93663905385,79100.18809418465,3.0204387626262634,-0.0036470255897737263
2022-08-03,BEAR,HIGH,0.75,86399.45108411527,79131.13442451217,3.025370896464647,-0.003609450393182484
2022-08-04,BEAR,NEUTRAL,0.75,86446.64909939338,79162.09286195833,3.0278369633838387,-0.0036038002621216563
2022-08-05,BEAR,NEUTRAL,0.75,86493.87289785204,79193.06341125978,3.0290699968434343,-0.0015331835080811046
2022-08-06,BEAR,NEUTRAL,0.75,86541.122493576,79224.04607715503,3.5347370186237375,3.5927661279263386e-05
2022-08-07,BEAR,NEUTRAL,0.75,86588.3979006577,79255.04086438446,3.282520024463384,-0.00040851489248049105
2022-08-08,BEAR,NEUTRAL,0.75,86635.6991331973,79286.04777769028,3.156411527383207,0.0011227400716796725
2022-08-09,BEAR,LOW,0.75,86672.69467495021,79317.06682181658,3.0933572788431185,-0.0011783566188802185
2022-08-10,BEAR,LOW,0.75,86709.70601469545,79348.0980015093,3.5668806596235796,-0.001039221079253479
2022-08-11,BEAR,LOW,0.75,86746.73315917913,79379.14132151622,3.80364235001381,0.00013671928049768052
2022-08-12,BEAR,LOW,0.75,86783.77611515026,79410.196786587,3.9220231952089253,0.0010097961869984537
2022-08-13,BEAR,LOW,0.75,86820.83488936073,79441.26440147313,3.4761631127559776,0.0015241307913323025
2022-08-14,BEAR,LOW,0.75,86857.90948856532,79472.344170928,4.263334081630514,-0.0001308961391117984
2022-08-15,BEAR,LOW,0.75,86894.99991952167,79503.43609970683,4.151869061017278,-0.0004947474260745323
2022-08-16,BEAR,LOW,0.75,86932.10618899032,79534.5401925667,4.601187055761164,-0.0006124482840496883
2022-08-17,BEAR,LOW,0.75,86969.22830373472,79565.65645426656,4.300593527880582,-0.0025082155226997926
2022-08-18,BEAR,LOW,0.75,87006.36627052118,79596.78488956722,4.1502967639402915,-0.0041423270151331945
2022-08-19,BEAR,LOW,0.75,87043.52009611888,79627.92550323135,4.075148381970146,-0.0066700346767554625
2022-08-20,BEAR,LOW,0.75,87080.68978729995,79659.0783000235,4.037574190985072,-0.009838889784503643
2022-08-21,BEAR,LOW,0.75,87117.87535083937,79690.24328471004,4.018787095492536,-0.012469459856335763
2022-08-22,BEAR,LOW,0.75,87155.076793515,79721.42046205926,4.009393547746268,-0.010284423237557176
2022-08-23,BEAR,LOW,0.75,87192.29412210765,79752.6098368413,4.004696773873134,-0.008999065491704785
2022-08-24,BEAR,LOW,0.75,87229.52734340096,79783.81141382812,4.502348386936567,-0.0075767769944698575
2022-08-25,BEAR,LOW,0.75,87266.77646418152,79815.02519779361,4.231372213270264,-0.006019251329646572
2022-08-26,BEAR,LOW,0.75,87304.04149123878,79846.2511935135,3.600834621486617,-0.009441284219764381
2022-08-27,BEAR,LOW,0.75,87341.32243136512,79877.48940576537,3.2855658255947935,-0.012460939479842923
2022-08-28,BEAR,LOW,0.75,87378.61929135579,79908.7398393287,3.127931427648882,-0.015069809653228617
2022-08-29,BEAR,LOW,0.75,87415.93207800896,79940.00249898483,3.544163733626421,-0.013369256435485746
2022-08-30,BEAR,LOW,0.75,87453.26079812572,79971.27738951697,2.7621808767142007,-0.012456104290323832
2022-08-31,BEAR,LOW,0.75,87490.60545851002,80002.56451571018,2.8662389532085855,-0.016646052860215886
2022-09-01,BEAR,LOW,0.75,87527.96606596875,80033.86388235143,2.918267991455778,-0.01216926857347726
2022-09-02,BEAR,LOW,0.75,87565.34262731171,80065.17549422955,2.944282510579374,-0.010962695715651507
2022-09-03,BEAR,LOW,0.75,87602.73514935157,80096.49935613523,2.9572897701411724,-0.0071293138104343385
2022-09-04,BEAR,LOW,0.75,87640.14363890396,80127.83547286104,2.9637933999220714,-0.004987059206956226
2022-09-05,BEAR,LOW,0.75,87677.56810278738,80159.18384920144,2.967045214812521,-0.0038850228046374844
2022-09-06,BEAR,LOW,0.75,87715.00854782325,80190.54448995274,2.4639147642690054,-0.009653898536424989
2022-09-07,BEAR,LOW,0.75,87752.46498083592,80221.91739991315,2.70254561742862,-0.008702449024283326
2022-09-08,BEAR,LOW,0.75,87789.93740865265,80253.30258388273,2.8218610440084273,-0.005434382682855551
2022-09-09,BEAR,LOW,0.75,87827.42583810359,80284.70004666345,3.8619109141610766,-0.0019182051219037014
2022-09-10,BEAR,LOW,0.75,87864.93027602184,80316.10979305915,4.872131927668773,-7.362008126913459e-05
2022-09-11,BEAR,LOW,0.75,87902.4507292434,80347.53182787553,5.867438512853995,-0.0004782133875127564
2022-09-12,BEAR,LOW,0.75,87939.98720460718,80378.96615592019,5.38469964858386,-0.0013885089250085041
2022-09-13,BEAR,LOW,0.75,87977.53970895504,80410.4127820026,5.143330216448793,-0.007614672616672337
2022-09-14,BEAR,LOW,0.75,88015.10824913174,80441.87171093412,4.532449421949886,-0.012275248411114891
2022-09-15,BEAR,LOW,0.75,88052.69283198495,80473.34294752798,4.2270090247004335,-0.011369265607409928
2022-09-16,BEAR,LOW,0.75,88090.29346436531,80504.82649659931,4.074288826075707,-0.01148592707160662
2022-09-17,BEAR,LOW,0.75,88127.91015312634,80536.3223629651,3.9979287267633437,-0.008737684714404415
2022-09-18,BEAR,LOW,0.75,88165.54290512452,80567.83055144426,2.979356520244417,-0.011027289809602943
2022-09-19,BEAR,LOW,0.75,88203.19172721921,80599.35106685755,2.4700704169849534,-0.015189376539735296
2022-09-20,BEAR,LOW,0.75,88240.85662627275,80630.88391402764,1.7252312869238493,-0.013415934359823531
2022-09-21,BEAR,LOW,0.75,88278.5376091504,80662.42909777907,1.8430078003246697,-0.021676356239882354
2022-09-22,BEAR,LOW,0.75,88316.23468272033,80693.98662293828,1.8923776865701019,-0.01710565415992157
2022-09-23,BEAR,LOW,0.75,88353.94785385365,80725.55649433359,1.917062629692818,-0.012462269439947715
2022-09-24,BEAR,LOW,0.75,88391.67712942441,80757.13871679522,1.9294051012541757,-0.009536796293298478
2022-09-25,BEAR,LOW,0.75,88429.42251630961,80788.73329515525,1.9355763370348549,-0.008742047528865652
2022-09-26,BEAR,LOW,0.75,88467.18402138916,80820.3402342477,1.453225061721311,-0.006081031685910435
2022-09-27,BEAR,LOW,0.75,88504.96165154592,80851.95953890844,1.2073817616298863,-0.010172404457273625
2022-09-28,BEAR,LOW,0.75,88542.75541366568,80883.59121397525,1.0844601115841739,-0.008430336304849084
2022-09-29,BEAR,LOW,0.75,88580.5653146372,80915.2352642878,1.5037685173305486,-0.006498324203232723
2022-09-30,BEAR,LOW,0.75,88618.39136135216,80946.89169468764,1.7134227202037358,-0.0036710994688218153
2022-10-01,BEAR,LOW,0.75,88656.23356070516,80978.56051001824,1.8182498216403293,-0.0029122417511443684
2022-10-02,BEAR,LOW,0.75,88694.09191959379,81010.24171512494,1.8706633723586261,-0.0024989506411137894
2022-10-03,BEAR,LOW,0.75,88731.96644491855,81041.93531485499,1.8968701477177747,-0.0010769846379355091
2022-10-04,BEAR,NEUTRAL,0.75,88780.43865921361,81073.64131405753,2.3907427661665794,0.00018922076769211662
2022-10-05,BEAR,NEUTRAL,0.75,88828.93735275457,81105.3597175836,3.599217536929444,0.00030962086267193745
2022-10-06,BEAR,NEUTRAL,0.75,88877.46254000643,81137.09053028615,4.203454922310876,-0.0005842703020783574
2022-10-07,BEAR,NEUTRAL,0.75,88926.01423544208,81168.83375702001,4.024804384232361,-0.0005919696750697821
2022-10-08,BEAR,NEUTRAL,0.75,88974.59245354234,81200.58940264191,3.935479115193104,-0.0005399622395202056
2022-10-09,BEAR,HIGH,0.75,89036.9542140236,81232.3574720105,3.8908164806734753,0.0013604988578637218
2022-10-10,BEAR,HIGH,0.75,89099.35968349036,81264.13796998629,2.9069467018751993,0.0010820869578740601
2022-10-11,BEAR,HIGH,0.75,89161.80889257796,81295.93090143174,3.376550274014523,0.00046202288419674195
2022-10-12,BEAR,HIGH,0.75,89224.30187194326,81327.7362712112,3.130582829314954,-0.0011303707087811196
2022-10-13,BEAR,HIGH,0.75,89286.83865226457,81359.55408419088,3.007599106965169,-0.0036292997707663612
2022-10-14,BEAR,NEUTRAL,0.75,89335.61398037101,81391.38434523896,2.9461072457902766,-0.0035404103734933638
2022-10-15,BEAR,NEUTRAL,0.75,89384.4159533074,81423.22705922546,2.915361315202831,-0.002601484108644699
2022-10-16,BEAR,NEUTRAL,0.75,89433.24458562917,81455.08223102237,3.3807575806783383,-0.0023252174759385716
2022-10-17,BEAR,NEUTRAL,0.75,89482.09989189975,81486.94986550354,3.6134557134160925,-0.0012103204225555391
2022-10-18,BEAR,NEUTRAL,0.75,89530.98188669048,81518.82996754473,3.2490355490157388,-0.0010952662466159734
2022-10-19,BEAR,LOW,0.75,89569.21378429976,81550.72254202364,3.053089203079298,-0.0012523608310773156
2022-10-20,BEAR,LOW,0.75,89607.46200785525,81582.62759381982,2.9416389411622905,-0.0030623405540515436
2022-10-21,BEAR,LOW,0.75,89645.72656432854,81614.54512781481,2.41421569699624,-0.0034162937027010292
2022-10-22,BEAR,LOW,0.75,89684.00746069416,81646.47514889199,2.150504074913214,-0.00553222913513402
2022-10-23,BEAR,LOW,0.75,89722.30470392965,81678.41766193668,2.018648263871701,-0.005612302756756013
2022-10-24,BEAR,LOW,0.75,89760.61830101552,81710.3726718361,2.424418471558492,-0.005550551837837343
2022-10-25,BEAR,LOW,0.75,89798.94825893527,81742.34018347939,2.6273035754018874,-0.002918784558558229
2022-10-26,BEAR,LOW,0.75,89837.29458467536,81774.32020175761,3.6721423537386797,-0.0013521730390388194
2022-10-27,BEAR,LOW,0.75,89875.65728522524,81806.31273156372,3.7228636296995283,-0.00039506535935921307
2022-10-28,BEAR,HIGH,0.75,89938.65059666574,81838.3177777926,4.2199223808875,0.0006626230937605245
2022-10-29,BEAR,HIGH,0.75,90001.68805974202,81870.33534534105,5.41184798289658,0.0027806153958403494
2022-10-30,BEAR,HIGH,0.75,90064.76970539971,81902.36543910777,5.064414557486026,0.003659526930560233
2022-10-31,BEAR,HIGH,0.75,90127.89556460611,81934.4080639934,4.89069784478075,0.0023215179537068222
2022-11-01,BEAR,HIGH,0.75,90191.06566835022,81966.46322490046,4.332141375220564,0.001603795302471215
2022-11-02,BEAR,NEUTRAL,0.75,90240.33495469348,81998.53092673344,4.524561253648018,-0.008626953131685855
2022-11-03,BEAR,NEUTRAL,0.75,90289.63115570461,82030.6111743987,5.564167419276839,-0.018558618754457235
2022-11-04,BEAR,NEUTRAL,0.75,90338.95428608646,82062.70397280455,7.9707629549214385,-0.010404412502971493
2022-11-05,BEAR,NEUTRAL,0.75,90388.30436054993,82094.80932686121,10.117456949158832,-0.008160791668647662
2022-11-06,BEAR,NEUTRAL,0.75,90437.68139381394,82126.92724148082,8.832313380239793,-0.005879477779098441
2022-11-07,BEAR,LOW,0.75,90476.30047407204,82159.05772157744,7.718043482572726,-0.003739201852732295
2022-11-08,BEAR,LOW,0.75,90514.93604561272,82191.20077206707,6.689210420531646,-0.0023123512351548637
2022-11-09,BEAR,LOW,0.75,90553.58811547817,82223.3563978676,3.8163033234733703,-0.0658192341567699
2022-11-10,BEAR,LOW,1.0,90605.146215792,82255.52460389887,3.794944114566874,-0.05681877277117994
2022-11-11,BEAR,LOW,1.0,90656.73367151586,82287.70539508264,3.3125663969060786,-0.0409546818474533
2022-11-12,BEAR,LOW,1.0,90708.3504993637,82319.8987763426,3.543075651283228,-0.03086472123163554
2022-11-13,BEAR,LOW,1.0,90759.996716059,82352.10475260434,3.186632165264256,-0.024356414154423692
2022-11-14,BEAR,LOW,1.0,90811.67233833476,82384.32332879542,3.4801085354623167,-0.020646009436282465
2022-11-15,BEAR,LOW,1.0,90863.3773829335,82416.55450984529,3.626846720561347,-0.01743173962418831
2022-11-16,BEAR,LOW,1.0,90915.11186660729,82448.79830068535,3.7002158131108622,-0.014417909749458873
2022-11-17,BEAR,LOW,1.0,90966.87580611772,82481.0547062489,4.208598472593167,-0.01390470649963925
2022-11-18,BEAR,LOW,1.0,91018.66921823594,82513.32373147123,3.519393575919225,-0.011394304333092834
2022-11-19,BEAR,LOW,1.0,91070.49211974263,82545.60538128951,3.174791127582254,-0.00915553622206189
2022-11-20,BEAR,LOW,1.0,91122.34452742804,82577.89966064284,2.530791790206221,-0.011383874148041258
2022-11-21,BEAR,LOW,1.0,91174.22645809197,82610.20657447228,2.208792121518205,-0.010499049432027507
2022-11-22,BEAR,LOW,0.75,91213.16006093085,82642.5261277208,2.9911885135892913,-0.0072642996213516725
2022-11-23,BEAR,LOW,0.75,91252.11028936107,82674.85832533333,2.9106885964172875,-0.009374133080901115
2022-11-24,BEAR,LOW,0.75,91291.07715048216,82707.20317225672,2.3987405246237383,-0.00926760538726741
2022-11-25,BEAR,LOW,0.75,91330.06065139668,82739.56067343973,2.614464601934511,-0.008852903591511608
2022-11-26,BEAR,LOW,0.75,91369.06079921023,82771.9308338331,3.194024753797444,-0.010448935727674406
2022-11-27,BEAR,LOW,0.75,91408.07760103144,82804.31365838948,3.4838048297289106,-0.008896523818449605
2022-11-28,BEAR,LOW,0.75,91447.11106397197,82836.70915206347,3.156996754487097,-0.00691323254563307
2022-11-29,BEAR,LOW,0.75,91486.16119514653,82869.1173198116,2.99359271686619,-0.005875355030422047
2022-11-30,BEAR,LOW,0.75,91525.22800167285,82901.53816659233,2.9118906980557364,-0.009698036686948033
2022-12-01,BEAR,LOW,0.75,91564.31149067171,82933.9716973661,3.814435915065604,-0.00817935779129869
2022-12-02,BEAR,LOW,0.75,91603.41166926693,82966.41791709524,4.737406636778085,-0.005603021860865794
2022-12-03,BEAR,LOW,0.75,91642.52854458538,82998.87683074405,4.727193884426779,-0.00665341457391053
2022-12-04,BEAR,LOW,0.75,91681.66212375696,83031.34844327877,4.722087508251125,-0.005674043049273688
2022-12-05,BEAR,LOW,0.75,91720.81241391462,83063.83275966757,4.247836206955752,-0.004929628699515793
2022-12-06,BEAR,LOW,0.75,91759.97942219436,83096.32978488058,4.482408669515612,-0.004491119133010529
2022-12-07,BEAR,LOW,0.75,91799.16315573521,83128.83952388987,3.656298674380448,-0.005382129422007019
2022-12-08,BEAR,LOW,0.75,91838.36362167927,83161.36198166944,4.1866399032279595,-0.0063991696146713465
2022-12-09,BEAR,LOW,0.75,91877.58082717168,83193.89716319527,4.451810517651715,-0.005764596409780898
2022-12-10,BEAR,LOW,0.75,91916.81477936063,83226.44507344525,4.584395824863593,-0.004122180939853932
2022-12-11,BEAR,LOW,0.75,91956.06548539738,83259.00571739924,3.7072922520544385,-0.006715387293235955
2022-12-12,BEAR,LOW,0.75,91995.33295243622,83291.57910003903,4.212136692064956,-0.013081058195490637
2022-12-13,BEAR,LOW,0.75,92034.61718763449,83324.16522634838,4.464558912070213,-0.014241572130327092
2022-12-14,BEAR,LOW,0.75,92073.91819815262,83356.764101313,4.590770022072842,-0.013181331420218063
2022-12-15,BEAR,LOW,0.75,92113.23599115407,83389.37572992053,4.653875577074157,-0.008841170946812043
2022-12-16,BEAR,LOW,0.75,92152.57057380537,83422.00011716057,2.7986359017446256,-0.01602283063120803
2022-12-17,BEAR,LOW,0.75,92191.92195327609,83454.63726802467,1.87101606407986,-0.02265645375413869
2022-12-18,BEAR,LOW,0.75,92231.2901367389,83487.28718750634,1.4072061452474771,-0.02432830250275913
2022-12-19,BEAR,LOW,0.75,92270.6751313695,83519.94988060104,1.1753011858312856,-0.024189751668506086
2022-12-20,BEAR,LOW,0.75,92310.07694434667,83552.62535230619,1.05934870612319,-0.019503934445670727
2022-12-21,BEAR,LOW,0.75,92349.49558285225,83585.31360762115,1.4730705794766894,-0.020170222963780484
2022-12-22,BEAR,LOW,0.75,92388.93105407114,83618.01465154726,1.679931516153439,-0.014887065309186992
2022-12-23,BEAR,LOW,0.75,92428.38336519133,83650.72848908779,1.3116638712842668,-0.011556476872791328
2022-12-24,BEAR,LOW,0.75,92467.85252340387,83683.45512524799,1.5992281620572277,-0.013189901248527553
2022-12-25,BEAR,LOW,0.75,92507.33853590286,83716.19456503504,2.2147084206512555,-0.011222734165685037
2022-12-26,BEAR,LOW,0.75,92546.8414098855,83748.94681345811,2.5224485499482694,-0.008860556110456691
2022-12-27,BEAR,LOW,0.75,92586.36115255204,83781.71187552833,2.204620501389229,-0.009353054073637795
2022-12-28,BEAR,LOW,0.75,92625.89777110583,83814.48975625876,2.045706477109709,-0.011368469382425198
2022-12-29,BEAR,LOW,0.75,92665.45127275327,83847.28046066443,1.966249464969949,-0.018610196254950133
2022-12-30,BEAR,LOW,0.75,92705.02166470386,83880.08399376237,1.9265209589000687,-0.02162304750330009
2022-12-31,BEAR,LOW,0.75,92744.60895417017,83912.90036057151,1.9066567058651287,-0.01714131500220006
2023-01-01,BEAR,LOW,0.75,92787.11703472366,83953.9288834331,1.8967245793476586,-0.016088726668133373
2023-01-02,BEAR,LOW,0.75,92829.6445982092,83994.97746685367,1.8917585160889236,-0.016114551112088916
2023-01-03,BEAR,LOW,0.75,92872.19165355647,84036.04612064168,1.889275484459556,-0.018480067408059277
2023-01-04,BEAR,LOW,0.75,92914.75820969927,84077.13485461038,2.3597320818524197,-0.019250728272039518
2023-01-05,BEAR,LOW,0.75,92957.3442755755,84118.24367857781,3.0666584937563988,-0.01871185218135968
2023-01-06,BEAR,LOW,0.75,92999.94986012713,84159.3726023668,4.363517926123483,-0.024178001454239786
2023-01-07,BEAR,LOW,0.75,93042.57497230028,84200.52163580498,5.011947642307025,-0.016609700969493192
2023-01-08,BEAR,LOW,0.75,93085.21962104512,84241.69078872482,5.336162500398796,-0.017445950646328798
2023-01-09,BEAR,LOW,0.75,93127.88381531594,84282.88007096357,5.026571816237134,-0.008918550430885866
2023-01-10,BEAR,LOW,0.75,93170.56756407114,84324.08949236329,5.3434745873638505,-0.005041116953923911
2023-01-11,BEAR,LOW,0.75,93213.2708762732,84365.31906277085,5.501925972927209,-0.0028509113026159412
2023-01-12,BEAR,LOW,0.75,93255.99376088877,84406.56879203796,6.996246005331529,-0.0028635242017439606
2023-01-13,BEAR,LOW,0.75,93298.73622688853,84447.83869002112,9.158500361156332,3.576719883735904e-05
2023-01-14,BEAR,HIGH,0.75,93349.74733001736,84489.12876658165,13.069816218314015,0.004154261465891574
2023-01-15,BEAR,HIGH,0.75,93400.78632347725,84530.43903158572,15.025474146892858,0.007852874310594383
2023-01-16,MIXED,HIGH,0.75,93442.0812306118,84571.76949490428,15.53160499797473,0.005635782873729589
2023-01-17,MIXED,HIGH,0.75,93483.39439529451,84613.12016641314,14.775148293379889,0.004711438582486393
2023-01-18,MIXED,HIGH,1.0,93538.50296903186,84654.49105599293,12.060471342951626,0.002203009054990929
2023-01-19,MIXED,HIGH,1.0,93593.64402933989,84695.88217352911,13.039581465868336,0.001363339369993953
2023-01-20,MIXED,HIGH,1.0,93648.81759536947,84737.29352891198,19.603902882466876,0.0033825262466626355
2023-01-21,MIXED,HIGH,1.0,93704.02368628277,84778.72513203665,22.41877387113998,0.005757334164441757
2023-01-22,MIXED,HIGH,1.0,93759.26232125325,84820.1769928031,23.82620936547653,0.005714472776294505
2023-01-23,MIXED,HIGH,1.0,93814.53351946565,84861.64912111613,27.80095515002798,0.004193215184196337
2023-01-24,MIXED,HIGH,1.0,93869.83730011605,84903.1415268854,22.778982247911188,0.0026532601227975583
2023-01-25,MIXED,HIGH,1.0,93925.17368241184,84944.6542200254,26.204305938770407,0.0018027067485317063
