symbol,date,year,system,entry_price,net_r,has_don,has_rsi,has_cd
CHZ_USDT,2021-03-09,2021,Donchian,0.266967,-0.9999999999999998,1,0,0
CHZ_USDT,2021-03-11,2021,Donchian,0.35769,-0.9999999999999999,1,0,0
CHZ_USDT,2021-03-12,2021,Donchian,0.72771,-0.9999999999999999,1,0,0
CHZ_USDT,2021-04-12,2021,Donchian,0.5682,-1.0,1,0,0
CHZ_USDT,2021-04-16,2021,Donchian,0.77,-1.0,1,0,0
CHZ_USDT,2021-08-06,2021,Donchian,0.28959,-0.9999999999999998,1,0,0
CHZ_USDT,2021-08-07,2021,Donchian,0.29297,-1.0000000000000007,1,0,0
CHZ_USDT,2021-08-09,2021,Donchian,0.31005,-1.0000000000000004,1,0,0
CHZ_USDT,2021-08-10,2021,Donchian,0.32677,-1.0,1,0,0
CHZ_USDT,2021-08-12,2021,Donchian,0.36901,-1.0000000000000002,1,0,0
CHZ_USDT,2021-08-13,2021,Donchian,0.3818,-1.0000000000000004,1,0,0
CHZ_USDT,2021-08-18,2021,ConsecDownDays,0.33047,0.17184188324382155,0,0,1
CHZ_USDT,2021-09-04,2021,Donchian,0.4166,-0.9999999999999998,1,0,0
CHZ_USDT,2021-09-06,2021,Donchian,0.4466,-0.9999999999999998,1,0,0
CHZ_USDT,2021-10-07,2021,Donchian,0.3558,-0.9999999999999998,1,0,0
CHZ_USDT,2021-10-30,2021,Donchian,0.5248,-0.9999999999999999,1,0,0
CHZ_USDT,2022-01-22,2022,RSI_MR,0.1762,0.42876554823873725,0,1,0
CHZ_USDT,2022-03-27,2022,Donchian,0.2693,-1.0000000000000002,1,0,0
CHZ_USDT,2022-03-29,2022,Donchian,0.2941,-1.0000000000000002,1,0,0
CHZ_USDT,2022-05-12,2022,RSI_MR,0.0969,0.3200522534291313,0,1,0
CHZ_USDT,2022-08-14,2022,Donchian,0.1811,-0.9999999999999998,1,0,0
CHZ_USDT,2022-08-15,2022,Donchian,0.1965,-1.0000000000000004,1,0,0
CHZ_USDT,2022-08-16,2022,Donchian,0.2096,-1.0,1,0,0
CHZ_USDT,2022-08-17,2022,Donchian,0.2225,-1.0000000000000002,1,0,0
CHZ_USDT,2022-08-23,2022,Donchian,0.2505,-1.0,1,0,0
CHZ_USDT,2022-09-18,2022,Donchian,0.2311,-0.9999999999999997,1,0,0
CHZ_USDT,2022-09-19,2022,Donchian,0.2532,-1.0,1,0,0
CHZ_USDT,2022-09-22,2022,Donchian,0.269,-1.0,1,0,0
CHZ_USDT,2022-10-30,2022,Donchian,0.227,-0.9999999999999998,1,0,0
CHZ_USDT,2022-11-04,2022,Donchian,0.2566,-1.0000000000000002,1,0,0
CHZ_USDT,2022-11-05,2022,Donchian,0.2689,-1.0,1,0,0
CHZ_USDT,2022-12-30,2022,RSI_MR,0.1002,1.4415633220593747,0,1,0
CHZ_USDT,2023-05-25,2023,RSI_MR,0.0991,-1.0,0,1,0
CHZ_USDT,2023-06-07,2023,RSI_MR,0.0863,-1.0000000000000004,0,1,0
CHZ_USDT,2023-06-08,2023,RSI_MR,0.0874,-1.0000000000000004,0,1,0
CHZ_USDT,2023-06-09,2023,RSI_MR,0.0871,-1.0,0,1,0
CHZ_USDT,2023-06-10,2023,RSI_MR,0.0687,0.3534577387486277,0,1,0
CHZ_USDT,2023-06-11,2023,RSI_MR,0.0681,0.6026490066225159,0,1,0
CHZ_USDT,2023-06-12,2023,RSI_MR,0.0676,0.5382605449794694,0,1,0
CHZ_USDT,2023-06-13,2023,RSI_MR,0.0683,0.5930018416206252,0,1,0
CHZ_USDT,2023-06-14,2023,RSI_MR,0.0654,0.6956837141820813,0,1,0
CHZ_USDT,2023-06-15,2023,RSI_MR,0.0667,0.5554319614386348,0,1,0
CHZ_USDT,2023-06-16,2023,RSI_MR,0.0669,0.4019388516032805,0,1,0
CHZ_USDT,2023-06-17,2023,RSI_MR,0.0683,0.442214790040876,0,1,0
CHZ_USDT,2023-06-18,2023,RSI_MR,0.0668,0.5167785234899325,0,1,0
CHZ_USDT,2023-06-19,2023,RSI_MR,0.0685,0.44094488188976294,0,1,0
CHZ_USDT,2023-08-17,2023,RSI_MR,0.0626,-0.3064971751412427,0,1,0
CHZ_USDT,2023-08-18,2023,RSI_MR,0.0636,-0.38017651052274215,0,1,0
CHZ_USDT,2023-09-11,2023,RSI_MR,0.0551,1.4515050167224017,0,1,0
CHZ_USDT,2023-09-12,2023,RSI_MR,0.0556,0.9859154929577431,0,1,0
CHZ_USDT,2023-11-06,2023,Donchian,0.08073,-1.0000000000000002,1,0,0
CHZ_USDT,2023-11-10,2023,Donchian,0.08254,-0.9999999999999997,1,0,0
CHZ_USDT,2023-11-11,2023,Donchian,0.08267,-1.0,1,0,0
CHZ_USDT,2023-12-06,2023,Donchian,0.0813,-1.000000000000001,1,0,0
CHZ_USDT,2023-12-07,2023,Donchian,0.08823,-0.9999999999999998,1,0,0
CHZ_USDT,2023-12-08,2023,Donchian,0.09148,-1.0,1,0,0
CHZ_USDT,2024-01-16,2024,Donchian,0.10322,-1.0,1,0,0
CHZ_USDT,2024-02-16,2024,Donchian,0.11799,-0.9999999999999998,1,0,0
CHZ_USDT,2024-02-19,2024,Donchian,0.12163,-1.0000000000000002,1,0,0
CHZ_USDT,2024-02-20,2024,Donchian,0.12549,-1.0000000000000002,1,0,0
CHZ_USDT,2024-02-26,2024,Donchian,0.13837,-0.9999999999999997,1,0,0
CHZ_USDT,2024-02-27,2024,Donchian,0.14467,-1.0000000000000002,1,0,0
CHZ_USDT,2024-03-01,2024,Donchian,0.16157,-1.0000000000000002,1,0,0
CHZ_USDT,2024-04-08,2024,Donchian,0.15791,-1.0000000000000002,1,0,0
CHZ_USDT,2024-05-25,2024,Donchian,0.13624,-1.0000000000000002,1,0,0
CHZ_USDT,2024-05-28,2024,Donchian,0.15399,-0.9999999999999998,1,0,0
CHZ_USDT,2024-07-04,2024,RSI_MR,0.0626,0.45485510663941625,0,1,0
CHZ_USDT,2024-07-05,2024,RSI_MR,0.0622,0.31769522963839913,0,1,0
CHZ_USDT,2024-08-05,2024,RSI_MR,0.0503,0.7152777777777768,0,1,0
CHZ_USDT,2024-10-15,2024,Donchian,0.0826,-1.0000000000000002,1,0,0
CHZ_USDT,2024-11-16,2024,Donchian,0.0752,-1.0000000000000002,1,0,0
CHZ_USDT,2024-11-18,2024,Donchian,0.0793,-1.0000000000000004,1,0,0
CHZ_USDT,2024-11-24,2024,Donchian,0.0979,-0.9999999999999998,1,0,0
CHZ_USDT,2024-11-29,2024,Donchian,0.1024,-1.0000000000000002,1,0,0
CHZ_USDT,2024-12-01,2024,Donchian,0.1064,-1.0000000000000002,1,0,0
CHZ_USDT,2024-12-02,2024,Donchian,0.1135,-0.9999999999999998,1,0,0
CHZ_USDT,2024-12-03,2024,Donchian,0.1222,-1.0000000000000002,1,0,0
CHZ_USDT,2024-12-04,2024,Donchian,0.1336,-1.0000000000000002,1,0,0
CHZ_USDT,2025-12-30,2025,Donchian,0.0397,-1.0,1,0,0
CHZ_USDT,2025-12-31,2025,Donchian,0.04228,-0.9999999999999999,1,0,0
CHZ_USDT,2026-01-10,2026,Donchian,0.05072,-1.0000000000000002,1,0,0
CHZ_USDT,2026-01-13,2026,Donchian,0.05353,-0.9999999999999999,1,0,0
CHZ_USDT,2026-01-14,2026,Donchian,0.05585,-0.9999999999999997,1,0,0
CHZ_USDT,2026-01-15,2026,Donchian,0.05814,-1.0000000000000002,1,0,0
CHZ_USDT,2026-01-22,2026,ConsecDownDays,0.05088,-0.9999999999999999,0,0,1
CHZ_USDT,2026-01-23,2026,ConsecDownDays,0.05066,-1.0000000000000002,0,0,1
CHZ_USDT,2026-03-30,2026,Donchian,0.04269,-1.0,1,0,0
CHZ_USDT,2026-04-20,2026,Donchian,0.04648,-1.0,1,0,0
CHZ_USDT,2026-04-23,2026,Donchian,0.0503,-1.0,1,0,0
DASH_USDT,2021-02-09,2021,Donchian,137.36,2.142135922330096,1,0,0
DASH_USDT,2021-02-10,2021,Donchian,139.75,1.4923282657657655,1,0,0
DASH_USDT,2021-02-11,2021,Donchian,164.6,-1.0,1,0,0
DASH_USDT,2021-02-12,2021,Donchian,169.76,-1.0000000000000002,1,0,0
DASH_USDT,2021-02-13,2021,Donchian,267.61,-1.0000000000000004,1,0,0
DASH_USDT,2021-02-19,2021,Donchian,323.84,-0.9999999999999998,1,0,0
DASH_USDT,2021-04-04,2021,Donchian,270.78,-1.0000000000000004,1,0,0
DASH_USDT,2021-04-14,2021,Donchian,305.36,-1.0,1,0,0
DASH_USDT,2021-04-15,2021,Donchian,326.8,-1.0000000000000004,1,0,0
DASH_USDT,2021-04-16,2021,Donchian,378.47,-0.9999999999999998,1,0,0
DASH_USDT,2021-05-06,2021,Donchian,443.11,-0.9999999999999998,1,0,0
DASH_USDT,2021-08-09,2021,Donchian,179.06,-1.0,1,0,0
DASH_USDT,2021-08-11,2021,Donchian,181.49,-0.9999999999999999,1,0,0
DASH_USDT,2021-08-13,2021,Donchian,204.6,-0.9999999999999998,1,0,0
DASH_USDT,2021-08-15,2021,Donchian,215.87,-1.0000000000000002,1,0,0
DASH_USDT,2021-08-19,2021,Donchian,220.09,-1.0,1,0,0
DASH_USDT,2021-08-20,2021,Donchian,232.73,-0.9999999999999997,1,0,0
DASH_USDT,2021-08-21,2021,Donchian,237.27,-1.0000000000000004,1,0,0
DASH_USDT,2021-08-22,2021,Donchian,255.26,-1.0,1,0,0
DASH_USDT,2021-08-23,2021,Donchian,270.58,-1.0000000000000002,1,0,0
DASH_USDT,2021-10-20,2021,Donchian,201.7,-1.0,1,0,0
DASH_USDT,2021-11-09,2021,Donchian,234.5,-1.0000000000000002,1,0,0
DASH_USDT,2022-01-22,2022,RSI_MR,97.0,0.21104033970275984,0,1,0
DASH_USDT,2022-01-24,2022,RSI_MR,90.5,0.35237469905887503,0,1,0
DASH_USDT,2022-01-25,2022,RSI_MR,89.4,0.4742413549752997,0,1,0
DASH_USDT,2022-05-11,2022,RSI_MR,58.3,0.22667694680030828,0,1,0
DASH_USDT,2022-05-12,2022,RSI_MR,53.8,0.1751652502360719,0,1,0
DASH_USDT,2023-01-13,2023,Donchian,51.38,-0.9999999999999998,1,0,0
DASH_USDT,2023-01-29,2023,Donchian,56.67,-0.9999999999999998,1,0,0
DASH_USDT,2023-01-30,2023,Donchian,59.22,-0.9999999999999997,1,0,0
DASH_USDT,2023-02-01,2023,Donchian,62.92,-0.9999999999999999,1,0,0
DASH_USDT,2023-02-07,2023,Donchian,65.73,-1.0000000000000002,1,0,0
DASH_USDT,2023-02-14,2023,Donchian,68.05,-1.0000000000000002,1,0,0
DASH_USDT,2023-02-15,2023,Donchian,73.3,-0.9999999999999998,1,0,0
DASH_USDT,2023-03-06,2023,ConsecDownDays,62.48,-0.9999999999999998,0,0,1
DASH_USDT,2023-03-07,2023,ConsecDownDays,62.06,-1.0000000000000004,0,0,1
DASH_USDT,2023-03-08,2023,ConsecDownDays,58.16,-0.9999999999999996,0,0,1
DASH_USDT,2023-03-11,2023,RSI_MR,46.74,0.776352272193242,0,1,0
DASH_USDT,2023-04-16,2023,Donchian,60.94,-0.9999999999999998,1,0,0
DASH_USDT,2023-06-10,2023,RSI_MR,29.76,0.954275029746728,0,1,0
DASH_USDT,2023-06-11,2023,RSI_MR,29.13,1.0916818457802062,0,1,0
DASH_USDT,2023-06-12,2023,RSI_MR,29.11,1.1018015688302738,0,1,0
DASH_USDT,2023-06-13,2023,RSI_MR,29.69,0.9560269011898601,0,1,0
DASH_USDT,2023-06-14,2023,RSI_MR,29.05,0.8702636633490488,0,1,0
DASH_USDT,2023-06-15,2023,RSI_MR,29.68,0.6650802044773491,0,1,0
DASH_USDT,2023-08-17,2023,RSI_MR,25.74,-0.02098321342925614,0,1,0
DASH_USDT,2023-11-12,2023,Donchian,33.61,-0.9999999999999996,1,0,0
DASH_USDT,2023-12-07,2023,Donchian,33.21,-0.9999999999999994,1,0,0
DASH_USDT,2023-12-08,2023,Donchian,34.7,-1.0,1,0,0
DASH_USDT,2023-12-27,2023,Donchian,38.48,-1.0000000000000007,1,0,0
DASH_USDT,2024-02-26,2024,Donchian,31.76,-0.9999999999999996,1,0,0
DASH_USDT,2024-02-27,2024,Donchian,32.07,-0.9999999999999999,1,0,0
DASH_USDT,2024-03-01,2024,Donchian,33.96,-0.9999999999999997,1,0,0
DASH_USDT,2024-03-02,2024,Donchian,39.83,-1.0000000000000004,1,0,0
DASH_USDT,2024-03-11,2024,Donchian,43.08,-1.0000000000000002,1,0,0
DASH_USDT,2024-06-18,2024,RSI_MR,23.11,-0.026772580170638213,0,1,0
DASH_USDT,2024-11-10,2024,Donchian,25.9,-1.0000000000000004,1,0,0
DASH_USDT,2024-11-15,2024,Donchian,27.84,-0.9999999999999996,1,0,0
DASH_USDT,2024-11-16,2024,Donchian,30.05,-1.0000000000000002,1,0,0
DASH_USDT,2024-11-23,2024,Donchian,33.76,-1.0,1,0,0
DASH_USDT,2024-11-27,2024,Donchian,38.13,-1.0000000000000002,1,0,0
DASH_USDT,2024-11-30,2024,Donchian,39.49,-0.9999999999999998,1,0,0
DASH_USDT,2024-12-01,2024,Donchian,46.03,-1.0000000000000004,1,0,0
DASH_USDT,2024-12-02,2024,Donchian,52.24,-1.0,1,0,0
DASH_USDT,2024-12-05,2024,Donchian,64.81,-1.0000000000000002,1,0,0
DASH_USDT,2024-12-10,2024,ConsecDownDays,45.57,-0.44932432432432456,0,0,1
DASH_USDT,2025-07-20,2025,Donchian,25.2,-0.9999999999999997,1,0,0
DASH_USDT,2025-08-13,2025,Donchian,23.89,-1.0,1,0,0
DASH_USDT,2025-10-01,2025,Donchian,31.23,6.068569310600445,1,0,0
DASH_USDT,2025-10-12,2025,Donchian,53.22,-0.9999999999999999,1,0,0
DASH_USDT,2025-11-01,2025,Donchian,73.71,-1.0000000000000002,1,0,0
DASH_USDT,2025-11-02,2025,Donchian,89.66,-1.0000000000000002,1,0,0
DASH_USDT,2025-11-03,2025,Donchian,119.07,-1.0,1,0,0
DASH_USDT,2025-11-04,2025,Donchian,121.12,-1.0,1,0,0
DASH_USDT,2025-12-01,2025,ConsecDownDays,48.38,-0.6096989676411904,0,0,1
DASH_USDT,2025-12-02,2025,ConsecDownDays,47.46,-0.5722002160604968,0,0,1
DASH_USDT,2026-01-13,2026,Donchian,59.03,-1.0000000000000002,1,0,0
DASH_USDT,2026-01-14,2026,Donchian,80.04,-0.9999999999999999,1,0,0
DASH_USDT,2026-04-10,2026,Donchian,45.75,-0.9999999999999996,1,0,0
DASH_USDT,2026-05-04,2026,Donchian,47.49,-1.0,1,0,0
DASH_USDT,2026-05-06,2026,Donchian,51.38,-1.0000000000000002,1,0,0
DASH_USDT,2026-05-12,2026,ConsecDownDays,46.4,-0.6847585989271059,0,0,1
DASH_USDT,2026-05-13,2026,ConsecDownDays,43.81,-0.3861552567237163,0,0,1
DOGE_USDT,2021-01-28,2021,Donchian,0.0364995,-1.0000000000000002,1,0,0
DOGE_USDT,2021-01-29,2021,Donchian,0.0459059,-0.9999999999999999,1,0,0
DOGE_USDT,2021-02-17,2021,ConsecDownDays,0.0495187,0.2753647642214694,0,0,1
DOGE_USDT,2021-03-25,2021,ConsecDownDays,0.051266,8.883347892691203,0,0,1
DOGE_USDT,2021-04-11,2021,Donchian,0.07433,14.230350669787903,1,0,0
DOGE_USDT,2021-04-13,2021,Donchian,0.094402,10.073626734459685,1,0,0
DOGE_USDT,2021-04-14,2021,Donchian,0.1214329,5.930704436263805,1,0,0
DOGE_USDT,2021-04-15,2021,Donchian,0.1823599,3.2811086476095292,1,0,0
DOGE_USDT,2021-04-16,2021,Donchian,0.3654434,-1.0,1,0,0
DOGE_USDT,2021-05-04,2021,Donchian,0.53854,-0.9999999999999998,1,0,0
DOGE_USDT,2021-05-05,2021,Donchian,0.654,-0.9999999999999998,1,0,0
DOGE_USDT,2021-06-19,2021,ConsecDownDays,0.28567,-1.0000000000000002,0,0,1
DOGE_USDT,2021-06-20,2021,ConsecDownDays,0.28054,-0.9999999999999999,0,0,1
DOGE_USDT,2021-08-07,2021,Donchian,0.26189,-0.9999999999999998,1,0,0
DOGE_USDT,2021-08-15,2021,Donchian,0.33984,-1.0000000000000002,1,0,0
DOGE_USDT,2021-10-24,2021,Donchian,0.2756,-0.9999999999999998,1,0,0
DOGE_USDT,2021-10-28,2021,Donchian,0.2997,-0.9999999999999999,1,0,0
DOGE_USDT,2022-04-05,2022,Donchian,0.1727,-0.9999999999999997,1,0,0
DOGE_USDT,2022-06-13,2022,RSI_MR,0.0542,0.7949893064466849,0,1,0
DOGE_USDT,2022-06-14,2022,RSI_MR,0.05555,0.810905892700087,0,1,0
DOGE_USDT,2022-10-29,2022,Donchian,0.12176,-0.9999999999999997,1,0,0
DOGE_USDT,2023-01-14,2023,Donchian,0.08729,-1.0,1,0,0
DOGE_USDT,2023-01-31,2023,Donchian,0.09612,-1.0000000000000002,1,0,0
DOGE_USDT,2023-03-09,2023,RSI_MR,0.06595,0.816687890364441,0,1,0
DOGE_USDT,2023-03-10,2023,RSI_MR,0.06572,0.7505518763796898,0,1,0
DOGE_USDT,2023-03-11,2023,RSI_MR,0.06604,0.9424904356411202,0,1,0
DOGE_USDT,2023-04-03,2023,Donchian,0.096,-0.9999999999999999,1,0,0
DOGE_USDT,2023-07-25,2023,Donchian,0.08185,-0.9999999999999996,1,0,0
DOGE_USDT,2023-10-26,2023,Donchian,0.07185,-1.0000000000000004,1,0,0
DOGE_USDT,2023-11-06,2023,Donchian,0.07637,-1.0000000000000002,1,0,0
DOGE_USDT,2023-11-11,2023,Donchian,0.07849,-0.9999999999999998,1,0,0
DOGE_USDT,2023-11-17,2023,Donchian,0.08641,-1.0000000000000002,1,0,0
DOGE_USDT,2023-12-04,2023,Donchian,0.09188,-1.0000000000000002,1,0,0
DOGE_USDT,2023-12-05,2023,Donchian,0.09435,-1.0000000000000002,1,0,0
DOGE_USDT,2024-02-14,2024,Donchian,0.0855,10.941804891762704,1,0,0
DOGE_USDT,2024-02-19,2024,Donchian,0.08942,-1.0,1,0,0
DOGE_USDT,2024-02-27,2024,Donchian,0.09758,2.576900584795319,1,0,0
DOGE_USDT,2024-02-28,2024,Donchian,0.11585,0.8658683950346041,1,0,0
DOGE_USDT,2024-03-01,2024,Donchian,0.13934,-1.0000000000000004,1,0,0
DOGE_USDT,2024-03-03,2024,Donchian,0.15347,-1.0000000000000002,1,0,0
DOGE_USDT,2024-03-04,2024,Donchian,0.18196,-1.0000000000000004,1,0,0
DOGE_USDT,2024-03-28,2024,Donchian,0.22001,-0.9999999999999999,1,0,0
DOGE_USDT,2024-04-27,2024,ConsecDownDays,0.14776,-0.9999999999999999,0,0,1
DOGE_USDT,2024-04-28,2024,ConsecDownDays,0.1467,-1.0000000000000002,0,0,1
DOGE_USDT,2024-04-29,2024,ConsecDownDays,0.14342,-0.9999999999999999,0,0,1
DOGE_USDT,2024-04-30,2024,ConsecDownDays,0.13339,1.5158698272398536,0,0,1
DOGE_USDT,2024-05-01,2024,ConsecDownDays,0.13021,1.8835114606439465,0,0,1
DOGE_USDT,2024-05-21,2024,Donchian,0.17024,-1.0000000000000002,1,0,0
DOGE_USDT,2024-07-20,2024,Donchian,0.13424,-0.9999999999999998,1,0,0
DOGE_USDT,2024-07-21,2024,Donchian,0.14026,-0.9999999999999996,1,0,0
DOGE_USDT,2024-09-26,2024,Donchian,0.11818,-1.0,1,0,0
DOGE_USDT,2024-09-27,2024,Donchian,0.12351,-1.0,1,0,0
DOGE_USDT,2024-10-18,2024,Donchian,0.13716,9.828482003129883,1,0,0
DOGE_USDT,2024-10-19,2024,Donchian,0.14407,-1.0000000000000002,1,0,0
DOGE_USDT,2024-10-28,2024,Donchian,0.16146,2.236359000509943,1,0,0
DOGE_USDT,2024-10-29,2024,Donchian,0.17586,-0.9999999999999997,1,0,0
DOGE_USDT,2024-11-06,2024,Donchian,0.19646,0.15002536354413223,1,0,0
DOGE_USDT,2024-11-10,2024,Donchian,0.27778,-1.0000000000000002,1,0,0
DOGE_USDT,2024-11-11,2024,Donchian,0.35136,-1.0,1,0,0
DOGE_USDT,2024-11-12,2024,Donchian,0.37985,-1.0000000000000002,1,0,0
DOGE_USDT,2025-01-17,2025,Donchian,0.41525,-1.0000000000000002,1,0,0
DOGE_USDT,2025-05-10,2025,Donchian,0.25063,-0.9999999999999999,1,0,0
DOGE_USDT,2025-07-18,2025,Donchian,0.2358,-0.9999999999999998,1,0,0
DOGE_USDT,2025-07-20,2025,Donchian,0.27375,-1.0000000000000004,1,0,0
DOGE_USDT,2025-09-11,2025,Donchian,0.25603,-1.0000000000000004,1,0,0
DOGE_USDT,2025-09-12,2025,Donchian,0.2755,-0.9999999999999996,1,0,0
DOGE_USDT,2025-09-13,2025,Donchian,0.28938,-0.9999999999999997,1,0,0
DOGE_USDT,2026-02-05,2026,RSI_MR,0.08849,0.49073058204630454,0,1,0
DOGS_USDT,2025-01-28,2025,RSI_MR,0.0002631,-0.6395786305492852,0,1,0
DOGS_USDT,2025-02-02,2025,RSI_MR,0.000207,-0.12852168407723966,0,1,0
DOGS_USDT,2025-02-03,2025,RSI_MR,0.000202,-0.18708629948794814,0,1,0
DOGS_USDT,2025-02-04,2025,RSI_MR,0.0001897,-0.37538580246913594,0,1,0
DOGS_USDT,2025-02-05,2025,RSI_MR,0.0001866,-0.251421188630491,0,1,0
DOGS_USDT,2025-02-06,2025,RSI_MR,0.0001679,0.0,0,1,0
DOGS_USDT,2025-02-07,2025,RSI_MR,0.0001644,0.07237272608297322,0,1,0
DOGS_USDT,2025-02-08,2025,RSI_MR,0.0001798,-0.02382822728462957,0,1,0
DOGS_USDT,2025-02-09,2025,RSI_MR,0.0001742,-0.047138047138047305,0,1,0
DOGS_USDT,2025-10-10,2025,RSI_MR,7.17e-05,-0.41092705608834634,0,1,0
DOGS_USDT,2025-10-11,2025,RSI_MR,6.95e-05,-0.3381924198250728,0,1,0
DOGS_USDT,2025-10-28,2025,RSI_MR,5.63e-05,-0.6114942528735634,0,1,0
DOGS_USDT,2025-10-29,2025,RSI_MR,5.59e-05,-0.5545098039215685,0,1,0
DOGS_USDT,2025-10-30,2025,RSI_MR,5.15e-05,-0.28992433293508557,0,1,0
DOGS_USDT,2025-10-31,2025,RSI_MR,5.21e-05,-0.053639846743295125,0,1,0
DOGS_USDT,2025-11-03,2025,RSI_MR,4.5e-05,-0.039595959595959795,0,1,0
DOGS_USDT,2025-11-04,2025,RSI_MR,4.55e-05,-0.005420054200542136,0,1,0
DOGS_USDT,2025-11-05,2025,RSI_MR,4.65e-05,-0.045584045584045545,0,1,0
DOGS_USDT,2025-11-06,2025,RSI_MR,4.62e-05,0.08746095493083446,0,1,0
DOGS_USDT,2026-05-05,2026,Donchian,6.18e-05,-0.9999999999999998,1,0,0
DOGS_USDT,2026-05-07,2026,Donchian,8.71e-05,-0.9999999999999998,1,0,0
DOGS_USDT,2026-05-12,2026,ConsecDownDays,6.53e-05,-0.5120967741935486,0,0,1
DOGS_USDT,2026-05-13,2026,ConsecDownDays,5.97e-05,-0.2751937984496125,0,0,1
DOT_USDT,2021-02-03,2021,Donchian,20.8538,-1.0000000000000002,1,0,0
DOT_USDT,2021-02-08,2021,Donchian,22.9853,-0.9999999999999998,1,0,0
DOT_USDT,2021-02-11,2021,Donchian,25.0224,-0.9999999999999998,1,0,0
DOT_USDT,2021-02-12,2021,Donchian,28.6555,-0.9999999999999998,1,0,0
DOT_USDT,2021-02-17,2021,Donchian,31.9862,-1.0000000000000002,1,0,0
DOT_USDT,2021-02-19,2021,Donchian,34.824,-1.0000000000000002,1,0,0
DOT_USDT,2021-02-20,2021,Donchian,38.942,-0.9999999999999998,1,0,0
DOT_USDT,2021-03-24,2021,ConsecDownDays,30.2209,1.9413139444300185,0,0,1
DOT_USDT,2021-03-25,2021,ConsecDownDays,29.8059,1.9086459052824407,0,0,1
DOT_USDT,2021-04-02,2021,Donchian,41.0271,-0.9999999999999996,1,0,0
DOT_USDT,2021-05-14,2021,Donchian,47.979,-1.0000000000000002,1,0,0
DOT_USDT,2021-08-13,2021,Donchian,22.723,1.2537055944794564,1,0,0
DOT_USDT,2021-08-14,2021,Donchian,22.835,1.6363921623317759,1,0,0
DOT_USDT,2021-08-16,2021,Donchian,24.432,0.4247968915577534,1,0,0
DOT_USDT,2021-08-20,2021,Donchian,28.149,-1.0000000000000002,1,0,0
DOT_USDT,2021-08-31,2021,Donchian,31.35,-0.9999999999999999,1,0,0
DOT_USDT,2021-09-01,2021,Donchian,33.18,-0.9999999999999999,1,0,0
DOT_USDT,2021-09-05,2021,Donchian,34.42,-1.0000000000000002,1,0,0
DOT_USDT,2021-09-12,2021,Donchian,35.79,-0.9999999999999998,1,0,0
DOT_USDT,2021-09-28,2021,ConsecDownDays,26.31,1.9345359866096343,0,0,1
DOT_USDT,2021-10-09,2021,Donchian,36.33,-0.9999999999999998,1,0,0
DOT_USDT,2021-10-13,2021,Donchian,41.69,-1.0000000000000002,1,0,0
DOT_USDT,2021-10-15,2021,Donchian,43.28,-0.9999999999999999,1,0,0
DOT_USDT,2021-11-01,2021,Donchian,49.98,-1.0,1,0,0
DOT_USDT,2021-11-02,2021,Donchian,51.66,-1.0000000000000004,1,0,0
DOT_USDT,2022-05-09,2022,RSI_MR,10.62,-0.15403128760529453,0,1,0
DOT_USDT,2022-05-11,2022,RSI_MR,9.09,0.26261723983921387,0,1,0
DOT_USDT,2022-05-12,2022,RSI_MR,8.71,0.14625992478061012,0,1,0
DOT_USDT,2023-02-17,2023,Donchian,7.284,-1.0000000000000002,1,0,0
DOT_USDT,2023-02-19,2023,Donchian,7.438,-0.9999999999999997,1,0,0
DOT_USDT,2023-04-18,2023,Donchian,6.914,-0.9999999999999992,1,0,0
DOT_USDT,2023-08-17,2023,RSI_MR,4.429,-0.29412551853338686,0,1,0
DOT_USDT,2023-09-11,2023,RSI_MR,3.989,0.6295749220416874,0,1,0
DOT_USDT,2023-09-12,2023,RSI_MR,3.986,0.32757115418194493,0,1,0
DOT_USDT,2023-11-06,2023,Donchian,4.967,8.116941928609483,1,0,0
DOT_USDT,2023-11-10,2023,Donchian,5.3,8.250340444847936,1,0,0
DOT_USDT,2023-11-11,2023,Donchian,5.557,-0.9999999999999996,1,0,0
DOT_USDT,2023-11-12,2023,Donchian,5.709,-0.9999999999999997,1,0,0
DOT_USDT,2023-12-05,2023,Donchian,5.907,4.726318622174382,1,0,0
DOT_USDT,2023-12-06,2023,Donchian,6.046,4.607499325600217,1,0,0
DOT_USDT,2023-12-07,2023,Donchian,6.242,3.768959435626102,1,0,0
DOT_USDT,2023-12-08,2023,Donchian,6.837,-1.0000000000000004,1,0,0
DOT_USDT,2023-12-09,2023,Donchian,7.101,-1.0000000000000002,1,0,0
DOT_USDT,2023-12-21,2023,Donchian,8.42,-1.0000000000000002,1,0,0
DOT_USDT,2023-12-24,2023,Donchian,8.611,-1.0000000000000002,1,0,0
DOT_USDT,2024-02-14,2024,Donchian,7.649,-0.9999999999999997,1,0,0
DOT_USDT,2024-02-15,2024,Donchian,7.781,-1.0000000000000004,1,0,0
DOT_USDT,2024-02-19,2024,Donchian,8.029,-0.9999999999999994,1,0,0
DOT_USDT,2024-02-27,2024,Donchian,8.371,-0.9999999999999998,1,0,0
DOT_USDT,2024-03-02,2024,Donchian,9.463,-0.9999999999999998,1,0,0
DOT_USDT,2024-03-03,2024,Donchian,9.781,-1.0000000000000002,1,0,0
DOT_USDT,2024-03-11,2024,Donchian,11.043,-1.0,1,0,0
DOT_USDT,2024-03-13,2024,Donchian,11.374,-0.9999999999999998,1,0,0
