symbol,side,filter_mode,don_n,don_exit_n,atr_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,net_r,exit_reason,timeframe
AVAX/USDT,LONG,ema50_slope,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,14.52,13.91,13.452857142857143,1.0671428571428567,-0.5716198125836677,donchian_exit,6h
AVAX/USDT,LONG,ema200_price,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,14.52,13.91,13.808571428571428,0.7114285714285712,-0.8574297188755015,donchian_exit,6h
AVAX/USDT,LONG,ema200_price,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,14.52,13.91,13.452857142857143,1.0671428571428567,-0.5716198125836677,donchian_exit,6h
AVAX/USDT,LONG,ema200_price,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-15 18:00:00+00:00,14.52,13.808571428571428,13.808571428571428,0.7114285714285712,-1.0000000000000009,initial_stop,6h
AVAX/USDT,LONG,ema200_price,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-16 12:00:00+00:00,14.52,13.452857142857143,13.452857142857143,1.0671428571428567,-1.0,initial_stop,6h
BNB/USDT,LONG,ema50_slope,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,920.58,932.51,898.7428571428571,21.837142857142876,0.5463168912730576,donchian_exit,6h
BNB/USDT,LONG,ema50_slope,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,920.58,932.51,887.8242857142857,32.75571428571431,0.36421126084870503,donchian_exit,6h
BNB/USDT,LONG,ema200_price,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,920.58,932.51,898.7428571428571,21.837142857142876,0.5463168912730576,donchian_exit,6h
BNB/USDT,LONG,ema200_price,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,920.58,932.51,887.8242857142857,32.75571428571431,0.36421126084870503,donchian_exit,6h
BNB/USDT,LONG,ema50_slope,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,920.58,932.51,898.7428571428571,21.837142857142876,0.5463168912730576,donchian_exit,6h
BNB/USDT,LONG,ema50_slope,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,920.58,932.51,887.8242857142857,32.75571428571431,0.36421126084870503,donchian_exit,6h
BNB/USDT,LONG,ema200_price,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,920.58,932.51,898.7428571428571,21.837142857142876,0.5463168912730576,donchian_exit,6h
BNB/USDT,LONG,ema200_price,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,920.58,932.51,887.8242857142857,32.75571428571431,0.36421126084870503,donchian_exit,6h
BNB/USDT,LONG,ema50_slope,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-20 12:00:00+00:00,920.58,898.7428571428571,898.7428571428571,21.837142857142876,-1.0000000000000016,initial_stop,6h
BNB/USDT,LONG,ema50_slope,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-20 12:00:00+00:00,920.58,887.8242857142857,887.8242857142857,32.75571428571431,-1.0000000000000016,initial_stop,6h
BNB/USDT,LONG,ema200_price,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-20 12:00:00+00:00,920.58,898.7428571428571,898.7428571428571,21.837142857142876,-1.0000000000000016,initial_stop,6h
BNB/USDT,LONG,ema200_price,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-20 12:00:00+00:00,920.58,887.8242857142857,887.8242857142857,32.75571428571431,-1.0000000000000016,initial_stop,6h
BNB/USDT,LONG,ema50_slope,25,12,2.0,2026-01-13 12:00:00+00:00,2026-01-20 12:00:00+00:00,920.58,898.7428571428571,898.7428571428571,21.837142857142876,-1.0000000000000016,initial_stop,6h
BNB/USDT,LONG,ema50_slope,25,12,3.0,2026-01-13 12:00:00+00:00,2026-01-20 12:00:00+00:00,920.58,887.8242857142857,887.8242857142857,32.75571428571431,-1.0000000000000016,initial_stop,6h
BNB/USDT,LONG,ema200_price,25,12,2.0,2026-01-13 12:00:00+00:00,2026-01-20 12:00:00+00:00,920.58,898.7428571428571,898.7428571428571,21.837142857142876,-1.0000000000000016,initial_stop,6h
BNB/USDT,LONG,ema200_price,25,12,3.0,2026-01-13 12:00:00+00:00,2026-01-20 12:00:00+00:00,920.58,887.8242857142857,887.8242857142857,32.75571428571431,-1.0000000000000016,initial_stop,6h
BTC/USDT,LONG,ema50_slope,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-16 12:00:00+00:00,93241.99,95076.08,91257.15571428572,1984.8342857142811,0.9240519539594529,donchian_exit,6h
BTC/USDT,LONG,ema200_price,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-16 12:00:00+00:00,93241.99,95076.08,91257.15571428572,1984.8342857142811,0.9240519539594529,donchian_exit,6h
BTC/USDT,LONG,ema50_slope,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-16 12:00:00+00:00,93241.99,95076.08,91257.15571428572,1984.8342857142811,0.9240519539594529,donchian_exit,6h
BTC/USDT,LONG,ema200_price,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-16 12:00:00+00:00,93241.99,95076.08,91257.15571428572,1984.8342857142811,0.9240519539594529,donchian_exit,6h
BTC/USDT,LONG,ema50_slope,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,93241.99,93673.14,91257.15571428572,1984.8342857142811,0.2172221646427457,donchian_exit,6h
BTC/USDT,LONG,ema50_slope,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,93241.99,93673.14,90264.73857142858,2977.2514285714215,0.14481477642849716,donchian_exit,6h
BTC/USDT,LONG,ema200_price,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,93241.99,93673.14,91257.15571428572,1984.8342857142811,0.2172221646427457,donchian_exit,6h
BTC/USDT,LONG,ema200_price,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,93241.99,93673.14,90264.73857142858,2977.2514285714215,0.14481477642849716,donchian_exit,6h
BTC/USDT,LONG,ema50_slope,25,12,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,93241.99,93673.14,91257.15571428572,1984.8342857142811,0.2172221646427457,donchian_exit,6h
BTC/USDT,LONG,ema50_slope,25,12,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,93241.99,93673.14,90264.73857142858,2977.2514285714215,0.14481477642849716,donchian_exit,6h
BTC/USDT,LONG,ema200_price,25,12,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,93241.99,93673.14,91257.15571428572,1984.8342857142811,0.2172221646427457,donchian_exit,6h
BTC/USDT,LONG,ema200_price,25,12,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,93241.99,93673.14,90264.73857142858,2977.2514285714215,0.14481477642849716,donchian_exit,6h
DOT/USDT,LONG,ema50_slope,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-15 00:00:00+00:00,2.246,2.175,2.1067142857142858,0.13928571428571437,-0.5097435897435907,donchian_exit,6h
DOT/USDT,LONG,ema50_slope,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-15 00:00:00+00:00,2.246,2.175,2.037071428571428,0.20892857142857157,-0.3398290598290604,donchian_exit,6h
DOT/USDT,LONG,ema200_price,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-15 00:00:00+00:00,2.246,2.175,2.1067142857142858,0.13928571428571437,-0.5097435897435907,donchian_exit,6h
DOT/USDT,LONG,ema200_price,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-15 00:00:00+00:00,2.246,2.175,2.037071428571428,0.20892857142857157,-0.3398290598290604,donchian_exit,6h
DOT/USDT,LONG,ema50_slope,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,2.246,2.141,2.1067142857142858,0.13928571428571437,-0.7538461538461533,donchian_exit,6h
DOT/USDT,LONG,ema50_slope,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,2.246,2.141,2.037071428571428,0.20892857142857157,-0.5025641025641021,donchian_exit,6h
DOT/USDT,LONG,ema200_price,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,2.246,2.141,2.1067142857142858,0.13928571428571437,-0.7538461538461533,donchian_exit,6h
DOT/USDT,LONG,ema200_price,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,2.246,2.141,2.037071428571428,0.20892857142857157,-0.5025641025641021,donchian_exit,6h
DOT/USDT,LONG,ema50_slope,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-15 18:00:00+00:00,2.246,2.1067142857142858,2.1067142857142858,0.13928571428571437,-0.999999999999999,initial_stop,6h
DOT/USDT,LONG,ema50_slope,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-16 12:00:00+00:00,2.246,2.088,2.037071428571428,0.20892857142857157,-0.7562393162393153,donchian_exit,6h
DOT/USDT,LONG,ema200_price,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-15 18:00:00+00:00,2.246,2.1067142857142858,2.1067142857142858,0.13928571428571437,-0.999999999999999,initial_stop,6h
DOT/USDT,LONG,ema200_price,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-16 12:00:00+00:00,2.246,2.088,2.037071428571428,0.20892857142857157,-0.7562393162393153,donchian_exit,6h
ETH/USDT,LONG,ema50_slope,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,3180.15,3284.03,3096.7228571428573,83.4271428571429,1.2451583075052661,donchian_exit,6h
ETH/USDT,LONG,ema200_price,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,3180.15,3284.03,3096.7228571428573,83.4271428571429,1.2451583075052661,donchian_exit,6h
ETH/USDT,LONG,ema50_slope,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-19 00:00:00+00:00,3180.15,3203.05,3096.7228571428573,83.4271428571429,0.2744910015582468,donchian_exit,6h
ETH/USDT,LONG,ema200_price,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-19 00:00:00+00:00,3180.15,3203.05,3096.7228571428573,83.4271428571429,0.2744910015582468,donchian_exit,6h
ETH/USDT,LONG,ema50_slope,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-19 00:00:00+00:00,3180.15,3203.05,3096.7228571428573,83.4271428571429,0.2744910015582468,donchian_exit,6h
ETH/USDT,LONG,ema50_slope,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-19 00:00:00+00:00,3180.15,3203.05,3055.009285714286,125.14071428571435,0.1829940010388312,donchian_exit,6h
ETH/USDT,LONG,ema200_price,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-19 00:00:00+00:00,3180.15,3203.05,3096.7228571428573,83.4271428571429,0.2744910015582468,donchian_exit,6h
ETH/USDT,LONG,ema200_price,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-19 00:00:00+00:00,3180.15,3203.05,3055.009285714286,125.14071428571435,0.1829940010388312,donchian_exit,6h
FIL/USDT,LONG,ema50_slope,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,1.552,1.499,1.4567142857142859,0.09528571428571427,-0.5562218890554718,donchian_exit,6h
FIL/USDT,LONG,ema50_slope,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,1.552,1.499,1.4090714285714285,0.1429285714285714,-0.3708145927036478,donchian_exit,6h
FIL/USDT,LONG,ema200_price,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,1.552,1.499,1.4567142857142859,0.09528571428571427,-0.5562218890554718,donchian_exit,6h
FIL/USDT,LONG,ema200_price,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,1.552,1.499,1.4090714285714285,0.1429285714285714,-0.3708145927036478,donchian_exit,6h
FIL/USDT,LONG,ema50_slope,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,1.552,1.499,1.4567142857142859,0.09528571428571427,-0.5562218890554718,donchian_exit,6h
FIL/USDT,LONG,ema50_slope,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,1.552,1.499,1.4090714285714285,0.1429285714285714,-0.3708145927036478,donchian_exit,6h
FIL/USDT,LONG,ema200_price,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,1.552,1.499,1.4567142857142859,0.09528571428571427,-0.5562218890554718,donchian_exit,6h
FIL/USDT,LONG,ema200_price,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,1.552,1.499,1.4090714285714285,0.1429285714285714,-0.3708145927036478,donchian_exit,6h
FIL/USDT,LONG,ema50_slope,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,1.552,1.4567142857142859,1.4567142857142859,0.09528571428571427,-0.9999999999999992,initial_stop,6h
FIL/USDT,LONG,ema50_slope,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,1.552,1.45,1.4090714285714285,0.1429285714285714,-0.7136431784107954,donchian_exit,6h
FIL/USDT,LONG,ema200_price,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,1.552,1.4567142857142859,1.4567142857142859,0.09528571428571427,-0.9999999999999992,initial_stop,6h
FIL/USDT,LONG,ema200_price,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,1.552,1.45,1.4090714285714285,0.1429285714285714,-0.7136431784107954,donchian_exit,6h
ICP/USDT,LONG,ema200_price,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-17 06:00:00+00:00,3.519,3.98,3.273857142857143,0.24514285714285697,1.8805361305361312,donchian_exit,6h
ICP/USDT,LONG,ema200_price,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-17 06:00:00+00:00,3.519,3.98,3.1512857142857147,0.36771428571428544,1.2536907536907542,donchian_exit,6h
ICP/USDT,LONG,ema50_slope,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-17 06:00:00+00:00,3.519,3.98,3.273857142857143,0.24514285714285697,1.8805361305361312,donchian_exit,6h
ICP/USDT,LONG,ema50_slope,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-17 06:00:00+00:00,3.519,3.98,3.1512857142857147,0.36771428571428544,1.2536907536907542,donchian_exit,6h
ICP/USDT,LONG,ema200_price,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-17 06:00:00+00:00,3.519,3.98,3.273857142857143,0.24514285714285697,1.8805361305361312,donchian_exit,6h
ICP/USDT,LONG,ema200_price,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-17 06:00:00+00:00,3.519,3.98,3.1512857142857147,0.36771428571428544,1.2536907536907542,donchian_exit,6h
ICP/USDT,LONG,ema50_slope,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-17 06:00:00+00:00,3.519,3.98,3.273857142857143,0.24514285714285697,1.8805361305361312,donchian_exit,6h
ICP/USDT,LONG,ema50_slope,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-17 06:00:00+00:00,3.519,3.98,3.1512857142857147,0.36771428571428544,1.2536907536907542,donchian_exit,6h
ICP/USDT,LONG,ema200_price,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-17 06:00:00+00:00,3.519,3.98,3.273857142857143,0.24514285714285697,1.8805361305361312,donchian_exit,6h
ICP/USDT,LONG,ema200_price,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-17 06:00:00+00:00,3.519,3.98,3.1512857142857147,0.36771428571428544,1.2536907536907542,donchian_exit,6h
ICP/USDT,LONG,ema50_slope,25,12,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,3.519,3.896,3.273857142857143,0.24514285714285697,1.537878787878788,donchian_exit,6h
ICP/USDT,LONG,ema50_slope,25,12,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,3.519,3.896,3.1512857142857147,0.36771428571428544,1.0252525252525255,donchian_exit,6h
ICP/USDT,LONG,ema200_price,25,12,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,3.519,3.896,3.273857142857143,0.24514285714285697,1.537878787878788,donchian_exit,6h
ICP/USDT,LONG,ema200_price,25,12,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,3.519,3.896,3.1512857142857147,0.36771428571428544,1.0252525252525255,donchian_exit,6h
INJ/USDT,LONG,ema50_slope,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-15 00:00:00+00:00,5.491,5.336,5.129142857142857,0.36185714285714293,-0.42834583497828477,donchian_exit,6h
INJ/USDT,LONG,ema50_slope,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-15 00:00:00+00:00,5.491,5.336,4.948214285714285,0.5427857142857144,-0.2855638899855232,donchian_exit,6h
INJ/USDT,LONG,ema50_slope,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,5.491,5.197,5.129142857142857,0.36185714285714293,-0.8124753257007488,donchian_exit,6h
INJ/USDT,LONG,ema50_slope,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,5.491,5.197,4.948214285714285,0.5427857142857144,-0.5416502171338325,donchian_exit,6h
INJ/USDT,LONG,ema50_slope,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-15 18:00:00+00:00,5.491,5.129142857142857,5.129142857142857,0.36185714285714293,-0.9999999999999992,initial_stop,6h
INJ/USDT,LONG,ema50_slope,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,5.491,4.948214285714285,4.948214285714285,0.5427857142857144,-1.0,initial_stop,6h
LINK/USDT,LONG,ema50_slope,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,13.6,13.32,13.105714285714285,0.49428571428571416,-0.5664739884393052,donchian_exit,6h
LINK/USDT,LONG,ema50_slope,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,13.6,13.32,12.858571428571429,0.7414285714285712,-0.37764932562620346,donchian_exit,6h
LINK/USDT,LONG,ema200_price,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,13.6,13.32,13.105714285714285,0.49428571428571416,-0.5664739884393052,donchian_exit,6h
LINK/USDT,LONG,ema200_price,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,13.6,13.32,12.858571428571429,0.7414285714285712,-0.37764932562620346,donchian_exit,6h
LINK/USDT,LONG,ema50_slope,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,13.6,13.32,13.105714285714285,0.49428571428571416,-0.5664739884393052,donchian_exit,6h
LINK/USDT,LONG,ema50_slope,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,13.6,13.32,12.858571428571429,0.7414285714285712,-0.37764932562620346,donchian_exit,6h
LINK/USDT,LONG,ema200_price,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,13.6,13.32,13.105714285714285,0.49428571428571416,-0.5664739884393052,donchian_exit,6h
LINK/USDT,LONG,ema200_price,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,13.6,13.32,12.858571428571429,0.7414285714285712,-0.37764932562620346,donchian_exit,6h
LINK/USDT,LONG,ema50_slope,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,13.6,13.32,13.105714285714285,0.49428571428571416,-0.5664739884393052,donchian_exit,6h
LINK/USDT,LONG,ema50_slope,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,13.6,13.32,12.858571428571429,0.7414285714285712,-0.37764932562620346,donchian_exit,6h
LINK/USDT,LONG,ema200_price,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,13.6,13.32,13.105714285714285,0.49428571428571416,-0.5664739884393052,donchian_exit,6h
LINK/USDT,LONG,ema200_price,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,13.6,13.32,12.858571428571429,0.7414285714285712,-0.37764932562620346,donchian_exit,6h
MORPHO/USDT,LONG,ema200_price,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-16 06:00:00+00:00,1.339,1.363,1.2834285714285714,0.055571428571428605,0.43187660668380473,donchian_exit,6h
MORPHO/USDT,LONG,ema200_price,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-16 06:00:00+00:00,1.339,1.363,1.255642857142857,0.08335714285714291,0.28791773778920315,donchian_exit,6h
NEAR/USDT,LONG,ema50_slope,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-15 00:00:00+00:00,1.832,1.762,1.7134285714285713,0.1185714285714287,-0.5903614457831324,donchian_exit,6h
NEAR/USDT,LONG,ema50_slope,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-15 00:00:00+00:00,1.832,1.762,1.654142857142857,0.17785714285714305,-0.393574297188755,donchian_exit,6h
NEAR/USDT,LONG,ema200_price,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-15 00:00:00+00:00,1.832,1.762,1.7134285714285713,0.1185714285714287,-0.5903614457831324,donchian_exit,6h
NEAR/USDT,LONG,ema200_price,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-15 00:00:00+00:00,1.832,1.762,1.654142857142857,0.17785714285714305,-0.393574297188755,donchian_exit,6h
NEAR/USDT,LONG,ema50_slope,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,1.832,1.728,1.7134285714285713,0.1185714285714287,-0.8771084337349395,donchian_exit,6h
NEAR/USDT,LONG,ema50_slope,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,1.832,1.728,1.654142857142857,0.17785714285714305,-0.584738955823293,donchian_exit,6h
NEAR/USDT,LONG,ema200_price,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,1.832,1.728,1.7134285714285713,0.1185714285714287,-0.8771084337349395,donchian_exit,6h
NEAR/USDT,LONG,ema200_price,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-15 12:00:00+00:00,1.832,1.728,1.654142857142857,0.17785714285714305,-0.584738955823293,donchian_exit,6h
NEAR/USDT,LONG,ema50_slope,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-15 18:00:00+00:00,1.832,1.7134285714285713,1.7134285714285713,0.1185714285714287,-1.0000000000000007,initial_stop,6h
NEAR/USDT,LONG,ema50_slope,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-16 12:00:00+00:00,1.832,1.696,1.654142857142857,0.17785714285714305,-0.7646586345381525,donchian_exit,6h
NEAR/USDT,LONG,ema200_price,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-15 18:00:00+00:00,1.832,1.7134285714285713,1.7134285714285713,0.1185714285714287,-1.0000000000000007,initial_stop,6h
NEAR/USDT,LONG,ema200_price,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-16 12:00:00+00:00,1.832,1.696,1.654142857142857,0.17785714285714305,-0.7646586345381525,donchian_exit,6h
NEAR/USDT,LONG,ema50_slope,25,12,2.0,2026-01-13 12:00:00+00:00,2026-01-15 18:00:00+00:00,1.832,1.7134285714285713,1.7134285714285713,0.1185714285714287,-1.0000000000000007,initial_stop,6h
NEAR/USDT,LONG,ema50_slope,25,12,3.0,2026-01-13 12:00:00+00:00,2026-01-16 12:00:00+00:00,1.832,1.696,1.654142857142857,0.17785714285714305,-0.7646586345381525,donchian_exit,6h
NEAR/USDT,LONG,ema200_price,25,12,2.0,2026-01-13 12:00:00+00:00,2026-01-15 18:00:00+00:00,1.832,1.7134285714285713,1.7134285714285713,0.1185714285714287,-1.0000000000000007,initial_stop,6h
NEAR/USDT,LONG,ema200_price,25,12,3.0,2026-01-13 12:00:00+00:00,2026-01-16 12:00:00+00:00,1.832,1.696,1.654142857142857,0.17785714285714305,-0.7646586345381525,donchian_exit,6h
ORDI/USDT,LONG,ema200_price,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,4.993,4.884,4.667000000000001,0.3259999999999999,-0.33435582822085896,donchian_exit,6h
ORDI/USDT,LONG,ema200_price,10,5,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,4.993,4.884,4.5040000000000004,0.4889999999999999,-0.22290388548057263,donchian_exit,6h
ORDI/USDT,LONG,ema200_price,15,7,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,4.993,4.884,4.667000000000001,0.3259999999999999,-0.33435582822085896,donchian_exit,6h
ORDI/USDT,LONG,ema200_price,15,7,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,4.993,4.884,4.5040000000000004,0.4889999999999999,-0.22290388548057263,donchian_exit,6h
ORDI/USDT,LONG,ema200_price,20,10,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,4.993,4.884,4.667000000000001,0.3259999999999999,-0.33435582822085896,donchian_exit,6h
ORDI/USDT,LONG,ema200_price,20,10,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,4.993,4.884,4.5040000000000004,0.4889999999999999,-0.22290388548057263,donchian_exit,6h
ORDI/USDT,LONG,ema200_price,25,12,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,4.993,4.884,4.667000000000001,0.3259999999999999,-0.33435582822085896,donchian_exit,6h
ORDI/USDT,LONG,ema200_price,25,12,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,4.993,4.884,4.5040000000000004,0.4889999999999999,-0.22290388548057263,donchian_exit,6h
ORDI/USDT,LONG,ema200_price,30,15,2.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,4.993,4.884,4.667000000000001,0.3259999999999999,-0.33435582822085896,donchian_exit,6h
ORDI/USDT,LONG,ema200_price,30,15,3.0,2026-01-13 12:00:00+00:00,2026-01-18 18:00:00+00:00,4.993,4.884,4.5040000000000004,0.4889999999999999,-0.22290388548057263,donchian_exit,6h
ORDI/USDT,LONG,ema200_price,40,20,2.0,2026-01-13 12:00:00+00:00,2026-01-19 00:00:00+00:00,4.993,4.667000000000001,4.667000000000001,0.3259999999999999,-0.9999999999999991,initial_stop,6h
ORDI/USDT,LONG,ema200_price,40,20,3.0,2026-01-13 12:00:00+00:00,2026-01-19 00:00:00+00:00,4.993,4.5040000000000004,4.5040000000000004,0.4889999999999999,-1.0,initial_stop,6h
ORDI/USDT,LONG,ema200_price,55,27,2.0,2026-01-13 12:00:00+00:00,2026-01-19 00:00:00+00:00,4.993,4.667000000000001,4.667000000000001,0.3259999999999999,-0.9999999999999991,initial_stop,6h
ORDI/USDT,LONG,ema200_price,55,27,3.0,2026-01-13 12:00:00+00:00,2026-01-19 00:00:00+00:00,4.993,4.5040000000000004,4.5040000000000004,0.4889999999999999,-1.0,initial_stop,6h
SEI/USDT,LONG,ema50_slope,10,5,2.0,2026-01-13 12:00:00+00:00,2026-01-15 00:00:00+00:00,0.1246,0.1219,0.11902857142857144,0.005571428571428567,-0.48461538461538645,donchian_exit,6h
