date,system,r,weight,vol_mult,pnl,equity,year
2024-07-15,S1,-1.0000000000000002,0.08571428571428572,1.25,-48425.64366748187,25778584.312322844,2024
2024-07-15,S1,-0.6925462716453611,0.08571428571428572,1.25,-33474.117100865216,25745110.19522198,2024
2024-07-15,S1,-0.6925462716453611,0.08571428571428572,1.25,-33430.65014774992,25711679.54507423,2024
2024-07-15,S1,-0.3491273602462579,0.08571428571428572,1.25,-16831.220263255258,25694848.324810974,2024
2024-07-15,S1,-0.3491273602462579,0.08571428571428572,1.25,-16820.20231419232,25678028.122496784,2024
2024-07-15,S1,-1.0000000000000002,0.08571428571428572,1.25,-48146.302729681476,25629881.819767103,2024
2024-07-15,S1,-1.0000000000000002,0.08571428571428572,1.25,-48056.02841206332,25581825.79135504,2024
2024-07-15,S1,-0.3491273602462579,0.08571428571428572,1.25,-16746.21620402892,25565079.57515101,2024
2024-07-18,S6,-1.0,0.19999999999999998,1.25,-111847.22314128566,25453232.352009725,2024
2024-07-18,S7,-1.0,0.19999999999999998,1.25,-111357.89154004253,25341874.46046968,2024
2024-07-18,S6,-1.0,0.19999999999999998,1.25,-110870.70076455484,25231003.759705126,2024
2024-07-18,S6,-1.0,0.19999999999999998,1.25,-110385.64144870991,25120618.118256416,2024
2024-07-18,S6,-1.0,0.19999999999999998,1.25,-109902.70426737181,25010715.413989045,2024
2024-07-18,S6,-1.0,0.19999999999999998,1.25,-109421.87993620207,24901293.53405284,2024
2024-07-21,S7,0.7158339751053113,0.19999999999999998,1.0,62388.171775108305,24963681.70582795,2024
2024-07-22,S7,0.5765252909381468,0.19999999999999998,1.0,50372.67850418913,25014054.38433214,2024
2024-07-22,S6,-1.0,0.19999999999999998,1.0,-87549.19034516248,24926505.19398698,2024
2024-07-22,S6,0.0321980914831763,0.19999999999999998,1.0,2809.050631071517,24929314.24461805,2024
2024-07-22,S7,1.394942232522314,0.19999999999999998,1.0,121712.33643673238,25051026.581054784,2024
2024-07-22,S7,-0.0040793102384571,0.19999999999999998,1.0,-357.66818225585206,25050668.912872527,2024
2024-07-23,S6,0.2059913207608216,0.14285714285714285,1.0,12900.550938261666,25063569.463810787,2024
2024-07-23,S6,0.6340642349820484,0.14285714285714285,1.0,39729.78249497654,25103299.246305764,2024
2024-07-23,S6,0.2152795471622866,0.14285714285714285,1.0,13510.567235060187,25116809.813540824,2024
2024-07-23,S6,-1.0,0.14285714285714285,1.0,-62792.02453385206,25054017.78900697,2024
2024-07-23,S6,1.6350347597424446,0.14285714285714285,1.0,102410.47489057988,25156428.26389755,2024
2024-07-23,S7,1.3489631577198589,0.14285714285714285,1.0,84837.73726955087,25241266.0011671,2024
2024-07-23,S7,0.9199108786571568,0.14285714285714285,1.0,58049.287963881616,25299315.289130982,2024
2024-07-23,S7,1.5136349435231218,0.14285714285714285,1.0,95734.81917209356,25395050.108303074,2024
2024-07-23,S7,0.8146499622225873,0.14285714285714285,1.0,51720.19152842453,25446770.2998315,2024
2024-07-23,S6,-1.0,0.14285714285714285,1.0,-63616.925749578746,25383153.37408192,2024
2024-07-23,S6,1.1925608645939756,0.14285714285714285,1.0,75677.38833479157,25458830.762416713,2024
2024-07-23,S6,-1.0,0.14285714285714285,1.0,-63647.07690604178,25395183.685510673,2024
2024-07-23,S6,0.5399474833981643,0.14285714285714285,1.0,34280.16380356402,25429463.849314235,2024
2024-07-23,S6,-1.0,0.14285714285714285,1.0,-63573.65962328559,25365890.18969095,2024
2024-07-23,S6,-0.5529640475770433,0.14285714285714285,1.0,-35066.063274215805,25330824.126416735,2024
2024-07-23,S6,-0.1840483068935527,0.14285714285714285,1.0,-11655.23823171339,25319168.88818502,2024
2024-07-23,S6,-0.4787187057705154,0.14285714285714285,1.0,-30301.89940334258,25288866.98878168,2024
2024-07-23,S6,0.2392158412880225,0.14285714285714285,1.0,15123.743979855775,25303990.732761536,2024
2024-07-23,S7,0.757530924262769,0.14285714285714285,1.0,47921.38871831347,25351912.12147985,2024
2024-07-23,S6,-0.279242592234092,0.14285714285714285,1.0,-17698.334147232326,25334213.787332617,2024
2024-07-23,S6,-1.0,0.14285714285714285,1.0,-63335.53446833154,25270878.252864286,2024
2024-07-23,S6,-1.0,0.14285714285714285,1.0,-63177.195632160714,25207701.057232127,2024
2024-07-23,S7,-0.0842802304460862,0.14285714285714285,1.0,-5311.277135298936,25202389.78009683,2024
2024-07-23,S7,0.2332124978116649,0.14285714285714285,1.0,14693.780678598892,25217083.56077543,2024
2024-07-23,S7,0.4380352305737596,0.14285714285714285,1.0,27614.92752985507,25244698.488305286,2024
2024-07-23,S7,-1.0,0.14285714285714285,1.0,-63111.74622076321,25181586.74208452,2024
2024-07-23,S7,-1.0,0.14285714285714285,1.0,-62953.96685521131,25118632.77522931,2024
2024-07-23,S7,-0.6692258206051284,0.14285714285714285,1.0,-42025.094078704264,25076607.681150604,2024
2024-07-23,S6,-0.2299867914150097,0.14285714285714285,1.0,-14418.221350402033,25062189.459800202,2024
2024-07-23,S7,-1.0,0.14285714285714285,1.0,-62655.473649500505,24999533.9861507,2024
2024-07-23,S7,-1.0,0.14285714285714285,1.0,-62498.83496537675,24937035.151185323,2024
2024-07-23,S6,0.2096237128428262,0.14285714285714285,1.0,13068.484739208836,24950103.635924533,2024
2024-07-23,S6,0.4944047845342071,0.14285714285714285,1.0,30838.626530563517,24980942.2624551,2024
2024-07-23,S7,0.5079200882426506,0.14285714285714285,1.0,31720.805995826882,25012663.068450924,2024
2024-07-24,S7,0.8949482604423425,0.14285714285714285,1.0,55962.59825535145,25068625.666706275,2024
2024-07-24,S7,-1.0,0.14285714285714285,1.0,-62671.56416676569,25005954.10253951,2024
2024-07-24,S7,-1.0,0.14285714285714285,1.0,-62514.885256348774,24943439.21728316,2024
2024-07-24,S7,0.673252522893595,0.14285714285714285,1.0,41983.08345669732,24985422.30073986,2024
2024-07-24,S7,-1.0,0.14285714285714285,1.0,-62463.55575184965,24922958.74498801,2024
2024-07-24,S7,0.482622300353062,0.14285714285714285,1.0,30070.939202776433,24953029.684190787,2024
2024-07-24,S7,-1.0,0.14285714285714285,1.0,-62382.57421047697,24890647.10998031,2024
2024-07-24,S7,-0.1905655177662117,0.14285714285714285,1.0,-11858.247635123646,24878788.86234519,2024
2024-07-25,S6,-0.1759066317841951,0.14285714285714285,1.0,-10940.859879113223,24867848.002466075,2024
2024-07-25,S6,-1.0,0.14285714285714285,1.0,-62169.62000616519,24805678.38245991,2024
2024-07-25,S6,-0.3114716971399469,0.14285714285714285,1.0,-19315.666861231195,24786362.715598676,2024
2024-07-25,S6,0.2406694610179067,0.14285714285714285,1.0,14913.301388393678,24801276.01698707,2024
2024-07-25,S6,-1.0,0.14285714285714285,1.0,-62003.19004246768,24739272.826944605,2024
2024-07-25,S7,-1.0,0.14285714285714285,1.0,-61848.182067361515,24677424.644877244,2024
2024-07-25,S6,-0.1630275272982694,0.14285714285714285,1.0,-10057.748799859277,24667366.896077383,2024
2024-07-25,S6,-1.0,0.14285714285714285,1.0,-61668.41724019346,24605698.47883719,2024
2024-07-25,S6,-1.0,0.14285714285714285,1.0,-61514.24619709297,24544184.232640095,2024
2024-07-25,S7,-1.0,0.14285714285714285,1.0,-61360.46058160024,24482823.772058494,2024
2024-07-25,S6,-1.0,0.14285714285714285,1.0,-61207.05943014624,24421616.71262835,2024
2024-07-25,S6,-1.0,0.14285714285714285,1.0,-61054.04178157088,24360562.67084678,2024
2024-07-25,S7,0.5000819192184273,0.14285714285714285,1.0,30455.692334194577,24391018.363180973,2024
2024-07-25,S6,-1.0,0.14285714285714285,1.0,-60977.54590795243,24330040.81727302,2024
2024-07-25,S6,-1.0,0.14285714285714285,1.0,-60825.10204318255,24269215.71522984,2024
2024-07-25,S7,-1.0,0.14285714285714285,1.0,-60673.0392880746,24208542.675941765,2024
2024-07-26,S5,-0.765915,0.14285714285714285,1.0,-46354.21490910985,24162188.461032655,2024
2024-07-26,S5,-6.195824,0.14285714285714285,1.0,-374261.667898473,23787926.793134183,2024
2024-07-26,S5,-6.350195,0.14285714285714285,1.0,-377644.9344553168,23410281.858678866,2024
2024-07-26,S5,-5.813182,0.14285714285714285,1.0,-340220.5727894963,23070061.28588937,2024
2024-07-26,S5,-2.929434,0.14285714285714285,1.0,-168955.5547824201,22901105.731106948,2024
2024-07-26,S5,-5.827906,0.14285714285714285,1.0,-333663.7287423814,22567442.00236457,2024
2024-07-26,S5,-5.463381,0.14285714285714285,1.0,-308236.3346358013,22259205.667728767,2024
2024-07-26,S5,-5.265481,0.14285714285714285,1.0,-293013.5612962954,21966192.10643247,2024
2024-07-26,S5,2.076995,0.14285714285714285,1.0,114059.17793524926,22080251.28436772,2024
2024-07-26,S5,2.563617,0.14285714285714285,1.0,141513.2688921923,22221764.553259913,2024
2024-07-26,S5,1.209358,0.14285714285714285,1.0,67185.17184150324,22288949.725101415,2024
2024-07-26,S5,1.844081,0.14285714285714285,1.0,102756.57174503685,22391706.296846453,2024
2024-07-26,S5,2.872281,0.14285714285714285,1.0,160788.1813850311,22552494.478231486,2024
2024-07-26,S5,-5.75593,0.14285714285714285,1.0,-324526.4488552173,22227968.02937627,2024
2024-07-26,S5,-0.515715,0.14285714285714285,1.0,-28658.241330674457,22199309.788045593,2024
2024-07-26,S5,-4.528921,0.14285714285714285,1.0,-251347.30071146312,21947962.48733413,2024
2024-07-26,S5,-4.808325,0.14285714285714285,1.0,-263832.3418172772,21684130.14551685,2024
2024-07-26,S5,-0.282584,0.14285714285714285,1.0,-15318.970582601833,21668811.17493425,2024
2024-07-26,S5,-2.08416,0.14285714285714285,1.0,-112903.1737458774,21555908.00118837,2024
2024-07-26,S5,-4.855663,0.14285714285714285,1.0,-261670.56228193583,21294237.438906435,2024
2024-07-26,S5,2.600174,0.14285714285714285,1.0,138421.80634617776,21432659.245252613,2024
2024-07-26,S5,2.076945,0.14285714285714285,1.0,111286.13614032796,21543945.38139294,2024
2024-07-26,S5,1.998175,0.14285714285714285,1.0,107621.43265616208,21651566.814049102,2024
2024-07-26,S5,-6.381601,0.14285714285714285,1.0,-345429.1510802564,21306137.662968844,2024
2024-07-26,S5,0.136271,0.14285714285714285,1.0,7258.521713676069,21313396.184682522,2024
2024-07-26,S5,-5.812325,0.14285714285714285,1.0,-309700.9636978371,21003695.220984686,2024
2024-07-26,S5,5.107825,0.14285714285714285,1.0,268207.99885531527,21271903.21984,2024
2024-07-26,S5,-6.513761,0.14285714285714285,1.0,-346400.2339729205,20925502.98586708,2024
2024-07-26,S5,-2.631938,0.14285714285714285,1.0,-137686.56619404256,20787816.419673037,2024
2024-07-26,S5,-5.450465,0.14285714285714285,1.0,-283258.164554633,20504558.255118404,2024
2024-07-28,S7,2.587704454298249,0.19999999999999998,1.0,185709.07855565738,20690267.333674062,2024
2024-07-28,S7,3.5340943032802574,0.19999999999999998,1.0,255924.7457104908,20946192.079384554,2024
2024-07-29,S6,1.881547159737507,0.19999999999999998,1.0,137939.36874998797,21084131.44813454,2024
2024-07-29,S7,4.320958295579402,0.19999999999999998,1.0,318862.78440066223,21402994.232535202,2024
2024-07-29,S7,5.45086737039006,0.19999999999999998,1.0,408327.09011770465,21811321.322652906,2024
2024-07-29,S6,2.5295224464986656,0.19999999999999998,1.0,193102.7940570592,22004424.116709966,2024
2024-07-30,S7,3.894928087101072,0.19999999999999998,1.0,299969.77336430247,22304393.890074268,2024
2024-07-30,S6,4.216899190631884,0.19999999999999998,1.0,329193.83189906116,22633587.72197333,2024
2024-07-30,S6,3.7906888091010487,0.19999999999999998,1.0,300289.10690621915,22933876.82887955,2024
2024-07-30,S7,8.38858156854289,0.19999999999999998,1.0,673339.4376169015,23607216.26649645,2024
2024-07-30,S7,6.241941196568563,0.19999999999999998,1.0,515741.9951255169,24122958.261621967,2024
2024-07-30,S6,2.789774017166689,0.19999999999999998,1.0,235541.60761414314,24358499.86923611,2024
2024-07-30,S6,3.0977285048415624,0.19999999999999998,1.0,264096.06783039257,24622595.937066503,2024
2024-07-30,S6,3.871239574391152,0.19999999999999998,1.0,333619.8873553512,24956215.824421853,2024
2024-07-30,S6,4.389509956744693,0.19999999999999998,1.0,383409.4524538921,25339625.276875746,2024
2024-07-30,S6,3.2121038444187886,0.19999999999999998,1.0,284877.2771879443,25624502.55406369,2024
2024-07-30,S6,3.850263654217631,0.19999999999999998,1.0,345313.817944614,25969816.3720083,2024
2024-07-30,S6,3.7835284140986825,0.19999999999999998,1.0,343901.383533465,26313717.755541768,2024
2024-07-30,S6,3.473931128101252,0.19999999999999998,1.0,319942.1512246651,26633659.906766433,2024
2024-07-30,S6,-1.0,0.19999999999999998,1.0,-93217.80967368252,26540442.09709275,2024
2024-07-30,S6,4.309170295304974,0.19999999999999998,1.0,400285.4964816881,26940727.59357444,2024
2024-07-30,S6,3.623980536844078,0.19999999999999998,1.0,341714.3535663618,27282441.9471408,2024
2024-07-30,S6,2.974370110776793,0.19999999999999998,1.0,284018.27956802514,27566460.226708826,2024
2024-07-30,S6,4.154797908234443,0.19999999999999998,1.0,400865.7495057522,27967325.976214577,2024
2024-07-30,S6,3.694231613487878,0.19999999999999998,1.0,361612.2291811841,28328938.205395762,2024
2024-07-30,S6,4.293917386170112,0.19999999999999998,1.0,425747.4210216066,28754685.62641737,2024
2024-07-30,S6,5.686616091889479,0.19999999999999998,1.0,572309.0030014283,29326994.629418798,2024
2024-07-30,S6,4.135070317652746,0.19999999999999998,1.0,424442.14749324904,29751436.77691205,2024
2024-07-30,S6,4.972921711941075,0.19999999999999998,1.0,517830.48068271845,30269267.257594768,2024
2024-07-30,S6,4.1596401592446695,0.19999999999999998,1.0,440682.4088646034,30709949.66645937,2024
2024-07-30,S6,3.761228981596202,0.19999999999999998,1.0,404275.03448096657,31114224.700940337,2024
2024-07-30,S6,4.1326204605127765,0.19999999999999998,1.0,450041.48564234324,31564266.18658268,2024
2024-07-30,S6,4.166726272262217,0.19999999999999998,1.0,460318.80014509195,32024584.986727774,2024
2024-07-30,S6,3.5927215180377425,0.19999999999999998,1.0,402693.95455815847,32427278.941285934,2024
2024-07-30,S6,4.256728368379721,0.19999999999999998,1.0,483119.4136255696,32910398.354911502,2024
2024-07-30,S6,3.6173319185682327,0.19999999999999998,1.0,416667.42047705885,33327065.77538856,2024
2024-07-30,S6,4.479227781368436,0.19999999999999998,1.0,522478.3161241476,33849544.09151271,2024
2024-07-30,S6,4.4293980306862535,0.19999999999999998,1.0,524765.8637850086,34374309.955297716,2024
2024-07-30,S6,3.840009509188502,0.19999999999999998,1.0,461991.86985047674,34836301.825148195,2024
2024-07-30,S6,4.014905492094341,0.19999999999999998,1.0,489525.6083271525,35325827.433475345,2024
2024-07-30,S6,5.143972325788045,0.19999999999999998,1.0,636002.7754617644,35961830.20893711,2024
2024-07-30,S6,3.897109630583881,0.19999999999999998,1.0,490515.181942349,36452345.39087946,2024
2024-07-30,S6,4.977845691349698,0.19999999999999998,1.0,635089.5265525312,37087434.91743199,2024
2024-07-30,S6,3.939589602667572,0.19999999999999998,1.0,511382.4554661386,37598817.372898124,2024
2024-07-30,S6,4.155483788063859,0.19999999999999998,1.0,546844.4661520817,38145661.8390502,2024
2024-07-30,S6,4.677552271707998,0.19999999999999998,1.0,624499.1451686902,38770160.984218895,2024
2024-07-30,S6,3.50918211961242,0.19999999999999998,1.0,476180.444951106,39246341.429170005,2024
2024-07-30,S6,3.8111658895556952,0.19999999999999998,1.0,523510.11210648227,39769851.541276485,2024
2024-07-30,S6,3.6769498515952095,0.19999999999999998,1.0,511811.1240293103,40281662.66530579,2024
2024-07-30,S6,3.746285289947314,0.19999999999999998,1.0,528173.1010417924,40809835.76634759,2024
2024-07-30,S6,3.476323066586152,0.19999999999999998,1.0,496538.6069635133,41306374.3733111,2024
2024-07-30,S7,-1.0,0.19999999999999998,1.0,-144572.31030658886,41161802.063004516,2024
2024-07-30,S6,4.3747350786308274,0.19999999999999998,1.0,630251.927846396,41792053.99085091,2024
2024-07-30,S6,4.6093424836900105,0.19999999999999998,1.0,674218.6147924352,42466272.60564335,2024
2024-07-30,S6,-1.0,0.19999999999999998,1.0,-148631.9541197517,42317640.6515236,2024
2024-07-30,S6,4.109540196489555,0.19999999999999998,1.0,608671.1584731283,42926311.809996724,2024
2024-07-30,S6,4.0218476358252735,0.19999999999999998,1.0,604250.7998370684,43530562.60983379,2024
2024-07-31,S7,5.044672124076167,0.19999999999999998,1.0,768590.9551011329,44299153.564934924,2024
2024-07-31,S7,5.034814045197978,0.19999999999999998,1.0,780633.0019569075,45079786.566891834,2024
2024-07-31,S6,4.230348999931967,0.19999999999999998,1.0,667461.3050713908,45747247.871963225,2024
2024-07-31,S6,4.641104312340544,0.19999999999999998,1.0,743112.122816981,46490359.994780205,2024
2024-08-01,S6,4.2390194489334165,0.19999999999999998,1.0,689757.3907202627,47180117.38550047,2024
2024-08-01,S6,3.934728193883717,0.19999999999999998,1.0,649743.283236152,47829860.66873662,2024
2024-08-01,S6,5.104332372347119,0.19999999999999998,1.0,854488.2716169958,48684348.94035362,2024
2024-08-01,S6,7.15193822080409,0.19999999999999998,1.0,1218656.0957951734,49903005.036148794,2024
2024-08-01,S6,5.2134621038263305,0.19999999999999998,1.0,910585.9896805568,50813591.02582935,2024
2024-08-01,S7,4.260371441502572,0.19999999999999998,1.0,757696.7021632218,51571287.72799257,2024
2024-08-01,S6,5.293402102276729,0.19999999999999998,1.0,955456.4700676588,52526744.19806023,2024
2024-08-01,S6,4.251421510575619,0.19999999999999998,1.0,781596.6555744773,53308340.85363471,2024
2024-08-01,S6,3.949271101130578,0.19999999999999998,1.0,736851.8149386733,54045192.66857338,2024
2024-08-01,S7,2.8788370445027542,0.19999999999999998,1.0,544555.559560522,54589748.2281339,2024
2024-08-01,S6,3.5333282830790007,0.19999999999999998,1.0,675092.2548321954,55264840.482966095,2024
2024-08-01,S6,3.871787459698157,0.19999999999999998,1.0,748908.0072045851,56013748.49017068,2024
2024-08-01,S6,3.176629904850297,0.19999999999999998,1.0,622772.3198782378,56636520.810048915,2024
2024-08-01,S6,3.310439999222562,0.19999999999999998,1.0,656221.3136723543,57292742.12372127,2024
2024-08-02,S3,-1.0,0.14285714285714285,1.0,-143231.85530930318,57149510.26841197,2024
2024-08-02,S3,4.8099,0.14285714285714285,1.0,687208.5736000868,57836718.842012055,2024
2024-08-03,S3,-1.0,0.14285714285714285,1.0,-144591.79710503013,57692127.044907026,2024
2024-08-04,S7,0.2899875233495665,0.25,1.0,73193.73704352997,57765320.781950556,2024
2024-08-05,S6,-1.0,0.25,1.25,-315904.0980262921,57449416.683924265,2024
2024-08-09,S5,-0.303224,0.15,1.25,-57159.512564983015,57392257.171359286,2024
2024-08-09,S5,7.803095,0.15,1.25,1469465.9272536724,58861723.09861296,2024
2024-08-09,S5,2.338216,0.15,1.25,451603.10585494916,59313326.20446791,2024
2024-08-09,S5,1.629543,0.15,1.25,317144.6759355238,59630470.88040343,2024
2024-08-09,S5,3.739029,0.15,1.25,731587.6965648693,60362058.5769683,2024
2024-08-09,S5,2.080366,0.15,1.25,412043.540847531,60774102.11781583,2024
2024-08-09,S5,-0.003818,0.15,1.25,-761.3665561878497,60773340.75125964,2024
2024-08-09,S5,-2.680708,0.15,1.25,-534566.7492986224,60238774.001961015,2024
2024-08-09,S5,-0.497797,0.15,1.25,-98393.79697170906,60140380.20498931,2024
2024-08-09,S5,-1.60847,0.15,1.25,-317408.4287991722,59822971.77619013,2024
2024-08-09,S5,-1.668207,0.15,1.25,-327459.2352866717,59495512.54090346,2024
2024-08-09,S5,-3.575285,0.15,1.25,-697965.8882267006,58797546.65267675,2024
2024-08-09,S5,0.928816,0.15,1.25,179195.95998856323,58976742.61266532,2024
2024-08-09,S5,-1.146743,0.15,1.25,-221914.76591115454,58754827.84675416,2024
2024-08-09,S5,-2.009559,0.15,1.25,-387421.43046106317,58367406.4162931,2024
2024-08-09,S5,0.207261,0.15,1.25,39694.22303846779,58407100.639331564,2024
2024-08-09,S5,-0.365012,0.15,1.25,-69953.9289046621,58337146.710426904,2024
2024-08-09,S5,-0.246877,0.15,1.25,-47256.889865161145,58289889.820561744,2024
2024-08-09,S5,-1.78864,0.15,1.25,-342101.9061096313,57947787.91445211,2024
2024-08-09,S5,0.838476,0.15,1.25,159428.81528226894,58107216.72973438,2024
2024-08-09,S5,0.643926,0.15,1.25,122773.70319345777,58229990.43292784,2024
2024-08-09,S5,1.049864,0.15,1.25,200594.52878021597,58430584.961708054,2024
2024-08-09,S5,-4.172637,0.15,1.25,-800000.3180625311,57630584.643645525,2024
2024-08-09,S5,0.844959,0.15,1.25,159782.04758876743,57790366.69123429,2024
2024-08-09,S5,-2.39426,0.15,1.25,-454010.69225581974,57336355.99897847,2024
2024-08-09,S5,-0.433316,0.15,1.25,-81521.87018080006,57254834.12879767,2024
2024-08-11,S7,-1.0,0.2,1.25,-250489.89931348982,57004344.229484186,2024
2024-08-11,S7,-1.0,0.2,1.25,-249394.00600399333,56754950.223480195,2024
2024-08-11,S7,0.1921120821104376,0.2,1.25,47701.98850159324,56802652.21198179,2024
2024-08-11,S7,0.9881681496597636,0.2,1.25,245571.25132785496,57048223.463309646,2024
2024-08-11,S6,-1.0,0.2,1.25,-249585.97765197972,56798637.48565767,2024
2024-08-11,S7,-1.0,0.2,1.25,-248494.0389997523,56550143.44665792,2024
2024-08-11,S6,-1.0,0.2,1.25,-247406.87757912843,56302736.56907879,2024
2024-08-11,S7,-1.0,0.2,1.25,-246324.47248971972,56056412.096589066,2024
2024-08-11,S6,-1.0,0.2,1.25,-245246.8029225772,55811165.29366649,2024
2024-08-11,S6,-1.0,0.2,1.25,-244173.84815979088,55566991.4455067,2024
2024-08-11,S7,-1.0,0.2,1.25,-243105.58757409183,55323885.857932605,2024
2024-08-11,S7,-1.0,0.2,1.25,-242042.00062845516,55081843.85730415,2024
2024-08-11,S6,-1.0,0.2,1.25,-240983.06687570564,54840860.790428445,2024
2024-08-12,S6,-1.0,0.2,1.25,-239928.76595812448,54600932.02447032,2024
2024-08-12,S6,-1.0,0.2,1.25,-238879.07760705764,54362052.946863264,2024
2024-08-12,S6,0.4317590397954353,0.2,1.25,102686.97154470254,54464739.91840797,2024
2024-08-12,S6,-1.0,0.2,1.25,-238283.23714303487,54226456.68126494,2024
2024-08-12,S6,-1.0,0.2,1.25,-237240.7479805341,53989215.9332844,2024
2024-08-12,S6,-1.0,0.2,1.25,-236202.8197081193,53753013.113576286,2024
2024-08-12,S6,-1.0,0.2,1.25,-235169.43237189628,53517843.681204386,2024
2024-08-12,S7,-1.0,0.2,1.25,-234140.5661052692,53283703.11509912,2024
2024-08-13,S7,-0.2371259508390429,0.08571428571428572,1.25,-23690.528935112157,53260012.586164005,2024
2024-08-13,S7,-1.0,0.08571428571428572,1.25,-99862.52359905752,53160150.06256495,2024
2024-08-13,S7,0.3086081305697539,0.08571428571428572,1.25,30760.60224677954,53190910.66481172,2024
2024-08-13,S7,0.1013231961701531,0.08571428571428572,1.25,10105.262017049638,53201015.92682877,2024
2024-08-13,S7,0.2324386194261587,0.08571428571428572,1.25,23186.195051439678,53224202.12188021,2024
2024-08-13,S7,-1.0,0.08571428571428572,1.25,-99795.37897852539,53124406.74290168,2024
2024-08-13,S7,0.3866639410877492,0.08571428571428572,1.25,38514.92339842305,53162921.6663001,2024
2024-08-14,S6,-1.0,0.08571428571428572,1.25,-99680.47812431268,53063241.18817579,2024
2024-08-14,S7,-0.2099849719740521,0.08571428571428572,1.25,-20892.15602578399,53042349.03215001,2024
2024-08-14,S7,-1.0,0.08571428571428572,1.25,-99454.40443528126,52942894.62771472,2024
2024-08-14,S7,0.2938314977539344,0.08571428571428572,1.25,29168.043794794023,52972062.67150952,2024
2024-08-14,S7,-1.0,0.08571428571428572,1.25,-99322.61750908036,52872740.05400044,2024
2024-08-14,S7,-1.0,0.08571428571428572,1.25,-99136.38760125081,52773603.66639919,2024
2024-08-15,S7,-0.3232242684039136,0.08571428571428572,1.25,-31983.2051927062,52741620.46120648,2024
2024-08-15,S7,-1.0,0.08571428571428572,1.25,-98890.53836476216,52642729.92284172,2024
2024-08-15,S6,-0.0777392268411329,0.08571428571428572,1.25,-7673.259605640537,52635056.66323608,2024
2024-08-15,S7,-1.0,0.08571428571428572,1.25,-98690.73124356766,52536365.931992516,2024
2024-08-15,S7,-0.1755074928387698,0.08571428571428572,1.25,-17288.48600172031,52519077.44599079,2024
2024-08-15,S7,-1.0,0.08571428571428572,1.25,-98473.27021123274,52420604.17577956,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-98288.63282958668,52322315.542949975,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-98104.3416430312,52224211.20130695,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-97920.39600245054,52126290.8053045,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-97736.79525994594,52028554.01004455,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-97553.53876883355,51931000.47127572,2024
2024-08-15,S6,0.0906445537561562,0.08571428571428572,1.25,8826.11693218036,51939826.5882079,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-97387.17485288982,51842439.41335501,2024
2024-08-15,S7,-1.0,0.08571428571428572,1.25,-97204.57390004065,51745234.839454964,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-97022.31532397805,51648212.524130985,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-96840.3984827456,51551372.12564824,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-96658.82273559045,51454713.302912645,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-96477.5874429612,51358235.71546968,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-96296.69196650566,51261939.02350318,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-96116.13566906846,51165822.88783411,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-95935.91791468895,51069886.96991942,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-95756.03806859892,50974130.93185082,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-95576.49549722028,50878554.4363536,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-95397.289568163,50783157.14678544,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-95218.4196502227,50687938.72713522,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-95039.88511337854,50592898.84202184,2024
2024-08-15,S6,-1.0,0.08571428571428572,1.25,-94861.68532879095,50498037.15669305,2024
2024-08-16,S7,-1.0,0.08571428571428572,1.25,-94683.81966879946,50403353.33702425,2024
2024-08-16,S6,-1.0,0.08571428571428572,1.25,-94506.28750692047,50308847.049517326,2024
2024-08-16,S6,-1.0,0.08571428571428572,1.25,-94329.08821784498,50214517.96129948,2024
2024-08-16,S6,-1.0,0.08571428571428572,1.25,-94152.22117743653,50120365.74012204,2024
2024-08-16,S6,-1.0,0.08571428571428572,1.25,-93975.68576272883,50026390.05435932,2024
2024-08-16,S6,-1.0,0.08571428571428572,1.25,-93799.48135192372,49932590.57300739,2024
2024-08-16,S6,-1.0,0.08571428571428572,1.25,-93623.60732438887,49838966.965683,2024
2024-08-16,S6,-1.0,0.08571428571428572,1.25,-93448.06306065562,49745518.90262234,2024
2024-08-16,S6,-1.0,0.08571428571428572,1.25,-93272.84794241689,49652246.05467992,2024
2024-08-16,S6,-1.0,0.08571428571428572,1.25,-93097.96135252486,49559148.093327396,2024
2024-08-16,S6,-1.0,0.08571428571428572,1.25,-92923.40267498887,49466224.69065241,2024
2024-08-16,S6,-1.0,0.08571428571428572,1.25,-92749.17129497326,49373475.519357435,2024
2024-08-16,S6,-1.0,0.08571428571428572,1.25,-92575.26659879519,49280900.25275864,2024
