pool,entry_date,exit_date,symbol,system,entry_price,exit_price,bars_held,net_r,pnl_usdt,exit_reason,regime,risk_pct
A,2025-04-08,2025-04-29,ETH_USDT,RSI_MR,1473.41,1797.81,20,0.8483,127.2499,time_exit,MIXED,0.5
A,2025-04-08,2025-04-29,LPT_USDT,RSI_MR,3.494,5.0,20,1.0796,161.9355,time_exit,MIXED,0.5
A,2025-04-22,2025-05-04,BNB_USDT,Donchian,618.51,586.02857143,11,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-01,2025-05-07,VIRTUAL_USDT,Donchian,1.6394,1.28645714,5,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-10,2025-05-11,DOGE_USDT,Donchian,0.25063,0.22472857,0,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-10,2025-05-15,ATOM_USDT,Donchian,5.384,4.88242857,4,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-10,2025-05-15,DOT_USDT,Donchian,5.309,4.82171429,4,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-12,2025-05-17,XRP_USDT,Donchian,2.5439,2.30687143,4,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-13,2025-05-18,ETH_USDT,Donchian,2679.71,2363.59428571,4,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-09,2025-05-25,HBAR_USDT,Donchian,0.20247,0.18186,15,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-08,2025-05-30,ADA_USDT,Donchian,0.7693,0.68772857,21,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-08,2025-05-30,SUI_USDT,Donchian,4.0335,3.37892857,21,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-09,2025-05-30,LINK_USDT,Donchian,16.01,14.34857143,20,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-22,2025-05-30,WLD_USDT,Donchian,1.514,1.21014286,7,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-08,2025-05-31,LTC_USDT,Donchian,94.99,84.87571429,22,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-30,2025-05-31,LPT_USDT,Donchian,11.75,9.58985714,0,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-08,2025-06-01,SOL_USDT,Donchian,164.46,151.31857143,23,-1.0,-150.0,stop,MIXED,0.25
A,2025-06-09,2025-06-13,HMSTR_USDT,RSI_MR,0.001518,0.00095207,3,-1.0,-150.0,stop,MIXED,0.25
A,2025-06-10,2025-06-13,ETH_USDT,Donchian,2816.4,2560.02857143,2,-1.0,-150.0,stop,MIXED,0.25
A,2025-06-10,2025-06-13,UNI_USDT,Donchian,8.665,7.29942857,2,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-08,2025-06-20,PEPE_USDT,Donchian,1.112e-05,9.61e-06,42,-1.0,-150.0,stop,MIXED,0.25
A,2025-04-28,2025-06-21,TAO_USDT,Donchian,378.1,319.61428571,53,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-08,2025-06-21,VIRTUAL_USDT,Donchian,2.0871,1.48892857,43,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-08,2025-06-22,BNB_USDT,Donchian,629.17,604.31857143,44,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-09,2025-06-22,PENDLE_USDT,Donchian,3.859,3.37528571,43,-1.0,-150.0,stop,MIXED,0.25
A,2025-06-24,2025-06-26,SEI_USDT,Donchian,0.3068,0.26068571,1,-1.0,-150.0,stop,MIXED,0.25
A,2025-06-13,2025-07-04,HMSTR_USDT,RSI_MR,0.000892,0.000666,20,-0.3748,-56.2189,time_exit,MIXED,0.25
A,2025-06-22,2025-07-13,DOT_USDT,RSI_MR,3.153,3.984,20,1.2445,186.6816,time_exit,MIXED,0.25
A,2025-06-22,2025-07-13,HBAR_USDT,RSI_MR,0.13364,0.24134,20,3.5944,539.1547,time_exit,MIXED,0.25
A,2025-06-22,2025-07-13,TIA_USDT,RSI_MR,1.402,1.89,20,1.0389,155.8394,time_exit,MIXED,0.25
A,2025-07-04,2025-07-25,HMSTR_USDT,RSI_MR,0.000666,0.00084,20,1.0587,158.8005,time_exit,MIXED,0.25
A,2025-07-14,2025-07-30,TAO_USDT,Donchian,408.7,360.97142857,15,-1.0,-150.0,stop,MIXED,0.25
A,2025-07-14,2025-08-01,SUI_USDT,Donchian,3.8892,3.41998571,17,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-07,2025-08-02,ZEC_USDT,Donchian,40.49,34.84,86,-1.0,-150.0,stop,MIXED,0.25
A,2025-04-12,2025-08-11,TRX_USDT,Donchian,0.246,0.345,120,5.9587,893.8091,backstop,MIXED,0.25
A,2025-08-13,2025-08-15,ARB_USDT,Donchian,0.5712,0.49364286,1,-1.0,-150.0,stop,MIXED,0.25
A,2025-08-13,2025-08-15,DASH_USDT,Donchian,23.89,21.67285714,1,-1.0,-150.0,stop,MIXED,0.25
A,2025-08-17,2025-08-19,POND_USDT,Donchian,0.01061,0.00941,1,-1.0,-150.0,stop,MIXED,0.25
A,2025-08-22,2025-08-25,PHA_USDT,Donchian,0.1425,0.11945714,2,-1.0,-150.0,stop,MIXED,0.25
A,2025-07-09,2025-08-29,PEPE_USDT,Donchian,1.105e-05,9.5e-06,50,-1.0,-150.0,stop,MIXED,0.25
A,2025-08-12,2025-08-29,TRX_USDT,Donchian,0.3524,0.33705714,16,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-01,2025-08-30,BTC_USDT,Donchian,96489.91,108816.33,120,2.4717,370.7506,backstop,MIXED,0.25
A,2025-07-13,2025-09-01,HBAR_USDT,Donchian,0.24134,0.21237857,49,-1.0,-150.0,stop,MIXED,0.25
A,2025-05-08,2025-09-06,AAVE_USDT,Donchian,206.28,298.31,120,3.5494,532.405,backstop,MIXED,0.25
A,2025-05-08,2025-09-06,BCH_USDT,Donchian,421.8,595.3,120,3.5605,534.0809,backstop,MIXED,0.25
A,2025-08-22,2025-09-22,ARB_USDT,Donchian,0.5867,0.46517143,30,-1.0,-150.0,stop,MIXED,0.25
A,2025-09-08,2025-09-22,WLD_USDT,Donchian,1.571,1.38414286,13,-1.0,-150.0,stop,MIXED,0.25
A,2025-09-11,2025-09-22,DOGE_USDT,Donchian,0.25603,0.23215143,10,-1.0,-150.0,stop,MIXED,0.25
A,2025-09-11,2025-09-22,SEI_USDT,Donchian,0.3363,0.30202857,10,-1.0,-150.0,stop,MIXED,0.25
A,2025-09-12,2025-09-22,DOT_USDT,Donchian,4.319,4.002,9,-1.0,-150.0,stop,MIXED,0.35
A,2025-06-30,2025-10-10,PENGU_USDT,Donchian,0.014724,0.01180643,101,-1.0,-150.0,stop,MIXED,0.25
A,2025-07-09,2025-10-10,UNI_USDT,Donchian,8.301,7.15957143,92,-1.0,-150.0,stop,MIXED,0.25
A,2025-07-09,2025-10-10,XRP_USDT,Donchian,2.4038,2.21725714,92,-1.0,-150.0,stop,MIXED,0.25
A,2025-07-10,2025-10-10,LINK_USDT,Donchian,15.23,13.88,91,-1.0,-150.0,stop,MIXED,0.25
A,2025-07-10,2025-10-10,LTC_USDT,Donchian,94.85,87.71857143,91,-1.0,-150.0,stop,MIXED,0.25
A,2025-07-10,2025-10-10,ONDO_USDT,Donchian,0.8938,0.80872857,91,-1.0,-150.0,stop,MIXED,0.25
A,2025-07-10,2025-10-10,PENDLE_USDT,Donchian,4.051,3.569,91,-1.0,-150.0,stop,MIXED,0.25
A,2025-07-11,2025-10-10,ADA_USDT,Donchian,0.7094,0.63168571,90,-1.0,-150.0,stop,MIXED,0.25
A,2025-07-25,2025-10-10,ENA_USDT,Donchian,0.6019,0.468,76,-1.0,-150.0,stop,MIXED,0.25
A,2025-08-28,2025-10-10,SOL_USDT,Donchian,214.43,186.44,42,-1.0,-150.0,stop,MIXED,0.25
A,2025-09-10,2025-10-10,AVAX_USDT,Donchian,29.48,26.71857143,29,-1.0,-150.0,stop,MIXED,0.25
A,2025-09-25,2025-10-10,TON_USDT,RSI_MR,2.661,2.2995,14,-1.0,-150.0,stop,MIXED,0.25
A,2025-10-01,2025-10-10,BTC_USDT,Donchian,118594.99,113755.60857143,8,-1.0,-150.0,stop,MIXED,0.25
A,2025-10-01,2025-10-10,ZEN_USDT,Donchian,9.34,8.10428571,8,-1.0,-150.0,stop,MIXED,0.25
A,2025-10-02,2025-10-10,APT_USDT,Donchian,5.227,4.71414286,7,-1.0,-150.0,stop,MIXED,0.25
A,2025-10-13,2025-10-17,TAO_USDT,Donchian,447.4,347.21428571,3,-1.0,-150.0,stop,BEAR,0.25
A,2025-10-10,2025-10-31,ATOM_USDT,RSI_MR,2.946,2.962,20,0.0114,1.705,time_exit,MIXED,0.25
A,2025-10-10,2025-10-31,DOGS_USDT,RSI_MR,7.17e-05,5.21e-05,20,-0.3987,-59.8082,time_exit,MIXED,0.25
A,2025-10-10,2025-10-31,FET_USDT,RSI_MR,0.346,0.2364,20,-0.6147,-92.2115,time_exit,MIXED,0.25
A,2025-10-10,2025-10-31,HMSTR_USDT,RSI_MR,0.000406,0.000383,20,-0.1281,-19.2124,time_exit,MIXED,0.25
A,2025-10-10,2025-10-31,ICP_USDT,RSI_MR,3.039,2.942,20,-0.0755,-11.3223,time_exit,MIXED,0.25
A,2025-10-10,2025-10-31,IO_USDT,RSI_MR,0.328,0.296,20,-0.1522,-22.8338,time_exit,MIXED,0.25
A,2025-10-10,2025-10-31,JTO_USDT,RSI_MR,1.029,0.901,20,-0.2512,-37.6787,time_exit,MIXED,0.25
A,2025-10-10,2025-10-31,PHA_USDT,RSI_MR,0.0663,0.0547,20,-0.3508,-52.6248,time_exit,MIXED,0.25
A,2025-10-10,2025-10-31,RENDER_USDT,RSI_MR,2.288,2.229,20,-0.0497,-7.4495,time_exit,MIXED,0.25
A,2025-10-10,2025-10-31,TIA_USDT,RSI_MR,0.927,0.9,20,-0.0526,-7.8881,time_exit,MIXED,0.25
A,2025-10-10,2025-10-31,TON_USDT,RSI_MR,2.052,2.284,20,0.3136,47.0452,time_exit,MIXED,0.25
A,2025-10-10,2025-10-31,TRUMP_USDT,RSI_MR,5.39,8.011,20,1.1992,179.8725,time_exit,MIXED,0.25
A,2025-10-11,2025-11-01,FIL_USDT,RSI_MR,1.563,1.672,20,0.1269,19.0417,time_exit,MIXED,0.25
A,2025-11-01,2025-11-03,ZEN_USDT,Donchian,20.073,15.818,1,-1.0,-150.0,stop,BEAR,0.25
A,2025-10-31,2025-11-04,TAO_USDT,Donchian,481.0,394.82857143,3,-1.0,-150.0,stop,BEAR,0.25
A,2025-07-09,2025-11-07,BNB_USDT,Donchian,668.68,991.15,120,16.1362,2420.4268,backstop,BEAR,0.25
A,2025-07-09,2025-11-07,ETH_USDT,Donchian,2768.74,3436.05,120,2.9996,449.9355,backstop,BEAR,0.25
A,2025-11-07,2025-11-08,FIL_USDT,Donchian,3.392,2.74042857,0,-1.0,-150.0,stop,BEAR,0.25
A,2025-11-10,2025-11-12,UNI_USDT,Donchian,9.347,7.90571429,1,-1.0,-150.0,stop,BEAR,0.25
A,2025-11-07,2025-11-14,NEAR_USDT,Donchian,2.768,2.31871429,6,-1.0,-150.0,stop,BEAR,0.25
A,2025-10-25,2025-11-16,VIRTUAL_USDT,Donchian,1.3172,1.07054286,21,-1.0,-150.0,stop,BEAR,0.25
A,2025-11-09,2025-11-17,LTC_USDT,Donchian,110.31,91.92285714,7,-1.0,-150.0,stop,BEAR,0.25
A,2025-10-31,2025-11-21,DOGS_USDT,RSI_MR,5.21e-05,4.54e-05,20,-0.3993,-59.8978,time_exit,BEAR,0.25
A,2025-11-04,2025-11-21,ICP_USDT,Donchian,5.19,4.21057143,16,-1.0,-150.0,stop,BEAR,0.25
A,2025-11-16,2025-12-07,JTO_USDT,RSI_MR,0.574,0.436,20,-0.4958,-74.3649,time_exit,BEAR,0.5
A,2025-11-20,2025-12-11,BTC_USDT,RSI_MR,86637.23,92513.38,20,0.4457,66.8553,time_exit,BEAR,0.5
A,2025-11-21,2025-12-12,ADA_USDT,RSI_MR,0.4091,0.4091,20,0.0,0.0,time_exit,BEAR,0.5
A,2025-11-21,2025-12-12,SUI_USDT,RSI_MR,1.3908,1.5594,20,0.3612,54.1848,time_exit,BEAR,0.5
A,2025-11-21,2025-12-12,TON_USDT,RSI_MR,1.525,1.61,20,0.2221,33.3147,time_exit,BEAR,0.5
A,2025-08-21,2025-12-20,ZEC_USDT,Donchian,42.56,447.1,120,63.5784,9536.7535,backstop,BEAR,0.25
A,2025-11-29,2025-12-20,APT_USDT,RSI_MR,2.04,1.612,20,-0.6775,-101.6282,time_exit,BEAR,0.5
A,2025-12-01,2025-12-22,HMSTR_USDT,RSI_MR,0.000216,0.000212,20,-0.0462,-6.9307,time_exit,BEAR,0.5
A,2025-12-01,2025-12-22,POND_USDT,RSI_MR,0.00432,0.00391,20,-0.539,-80.8451,time_exit,BEAR,0.5
A,2026-01-05,2026-01-07,XRP_USDT,Donchian,2.3478,2.18608571,1,-1.0,-150.0,stop,BEAR,0.25
A,2025-12-18,2026-01-08,IO_USDT,RSI_MR,0.134,0.159,20,0.4821,72.314,time_exit,BEAR,0.5
A,2025-12-18,2026-01-08,JTO_USDT,RSI_MR,0.321,0.444,20,1.1909,178.6307,time_exit,BEAR,0.5
A,2025-12-27,2026-01-08,ZEC_USDT,Donchian,516.1,438.96142857,11,-1.0,-150.0,stop,BEAR,0.25
A,2026-01-05,2026-01-13,VIRTUAL_USDT,Donchian,1.0924,0.95522857,7,-1.0,-150.0,stop,BEAR,0.25
A,2026-01-14,2026-01-18,ICP_USDT,Donchian,4.541,3.90071429,3,-1.0,-150.0,stop,BEAR,0.25
A,2026-01-04,2026-01-29,BNB_USDT,Donchian,895.43,853.03571429,24,-1.0,-150.0,stop,BEAR,0.25
A,2026-01-13,2026-01-29,ZEN_USDT,Donchian,10.225,8.63014286,15,-1.0,-150.0,stop,BEAR,0.25
A,2025-10-01,2026-01-30,DASH_USDT,Donchian,31.23,51.35,120,5.2202,783.0245,backstop,BEAR,0.25
A,2025-11-22,2026-01-31,BCH_USDT,Donchian,556.7,471.35714286,69,-1.0,-150.0,stop,BEAR,0.25
A,2026-01-03,2026-01-31,TRX_USDT,Donchian,0.2956,0.28658571,27,-1.0,-150.0,stop,BEAR,0.25
A,2026-01-28,2026-01-31,POND_USDT,RSI_MR,0.00316,0.00266929,2,-1.0,-150.0,stop,BEAR,0.5
A,2026-01-21,2026-02-02,FIDA_USDT,RSI_MR,0.0283,0.02069286,11,-1.0,-150.0,stop,BEAR,0.5
A,2026-01-31,2026-02-06,ARB_USDT,RSI_MR,0.1402,0.10083571,5,-1.0,-150.0,stop,BEAR,0.5
A,2026-01-31,2026-02-06,LINK_USDT,RSI_MR,9.99,7.84071429,5,-1.0,-150.0,stop,BEAR,0.5
A,2026-01-31,2026-02-06,LTC_USDT,RSI_MR,59.53,47.27928571,5,-1.0,-150.0,stop,BEAR,0.5
A,2026-01-31,2026-02-06,SEI_USDT,RSI_MR,0.0877,0.06766429,5,-1.0,-150.0,stop,BEAR,0.5
A,2026-01-31,2026-02-06,SUI_USDT,RSI_MR,1.1534,0.84281429,5,-1.0,-150.0,stop,BEAR,0.5
A,2026-01-31,2026-02-06,UNI_USDT,RSI_MR,3.96,3.01757143,5,-1.0,-150.0,stop,BEAR,0.5
A,2026-02-04,2026-02-06,BNB_USDT,RSI_MR,697.27,575.40142857,1,-1.0,-150.0,stop,BEAR,0.5
A,2026-01-31,2026-02-21,ENA_USDT,RSI_MR,0.1387,0.108,20,-0.7061,-105.9142,time_exit,BEAR,0.5
A,2026-01-31,2026-02-21,POND_USDT,RSI_MR,0.00288,0.00244,20,-0.6984,-104.7619,time_exit,BEAR,0.5
A,2025-12-30,2026-02-22,CHZ_USDT,Donchian,0.0397,0.03413143,53,-1.0,-150.0,stop,BEAR,0.25
A,2025-12-19,2026-02-26,XUSD_USDT,Donchian,1.0006,0.99991429,68,-1.0,-150.0,stop,BEAR,0.25
A,2026-02-06,2026-02-27,TRUMP_USDT,RSI_MR,3.508,3.401,20,-0.1352,-20.2761,time_exit,BEAR,0.5
A,2026-02-10,2026-03-03,ARB_USDT,RSI_MR,0.11,0.1027,20,-0.1763,-26.4493,time_exit,BEAR,0.5
A,2026-02-10,2026-03-03,BNB_USDT,RSI_MR,619.85,633.56,20,0.0843,12.6454,time_exit,BEAR,0.5
A,2026-02-11,2026-03-04,APT_USDT,RSI_MR,0.924,1.009,20,0.2169,32.5314,time_exit,BEAR,0.5
A,2026-02-11,2026-03-04,TAO_USDT,RSI_MR,145.9,186.7,20,0.6737,101.0616,time_exit,BEAR,0.5
A,2026-02-23,2026-03-16,POND_USDT,RSI_MR,0.00232,0.00244,20,0.3237,48.5549,time_exit,BEAR,0.5
A,2026-03-30,2026-04-05,CHZ_USDT,Donchian,0.04269,0.03802857,5,-1.0,-150.0,stop,BEAR,0.25
A,2026-04-10,2026-04-13,DASH_USDT,Donchian,45.75,40.26571429,2,-1.0,-150.0,stop,BEAR,0.25
A,2026-03-15,2026-04-14,TAO_USDT,Donchian,283.0,242.28571429,29,-1.0,-150.0,stop,BEAR,0.25
A,2026-03-27,2026-04-17,NIL_USDT,RSI_MR,0.032,0.04155,20,0.6825,102.3737,time_exit,BEAR,0.5
A,2026-04-16,2026-04-17,ORDI_USDT,Donchian,8.518,7.15157143,0,-1.0,-150.0,stop,BEAR,0.25
A,2026-03-29,2026-04-19,SEI_USDT,RSI_MR,0.0519,0.05412,20,0.2409,36.1395,time_exit,BEAR,0.5
A,2026-04-20,2026-04-30,CHZ_USDT,Donchian,0.04648,0.04040714,9,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-05,2026-05-06,DOGS_USDT,Donchian,6.18e-05,5.186e-05,0,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-06,2026-05-07,ICP_USDT,Donchian,3.2,2.921,0,-1.0,-150.0,stop,BEAR,0.25
A,2026-04-19,2026-05-10,SAGA_USDT,RSI_MR,0.01842,0.01998,20,0.2043,30.6483,time_exit,MIXED,0.5
A,2026-05-07,2026-05-10,DOGS_USDT,Donchian,8.71e-05,6.839e-05,2,-1.0,-150.0,stop,MIXED,0.25
A,2026-05-05,2026-05-12,ZEN_USDT,Donchian,7.584,6.67528571,6,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-07,2026-05-12,JTO_USDT,Donchian,0.5927,0.49212857,4,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-08,2026-05-12,ICP_USDT,Donchian,3.621,3.2,3,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-08,2026-05-12,ONDO_USDT,Donchian,0.4517,0.39137143,3,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-08,2026-05-12,RENDER_USDT,Donchian,2.052,1.862,3,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-05,2026-05-13,PENGU_USDT,Donchian,0.011044,0.00928043,7,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-06,2026-05-13,VIRTUAL_USDT,Donchian,0.8705,0.77475714,6,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-04,2026-05-16,DASH_USDT,Donchian,47.49,41.75571429,11,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-02,2026-05-17,TAO_USDT,Donchian,287.0,260.9,14,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-13,2026-05-17,INJ_USDT,Donchian,5.146,4.44642857,3,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-05,2026-05-20,PENDLE_USDT,Donchian,1.969,1.71428571,14,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-05,2026-05-23,TON_USDT,Donchian,1.952,1.77514286,17,-1.0,-150.0,stop,BEAR,0.25
A,2026-05-18,2026-05-28,BCH_USDT,RSI_MR,378.8,323.3,9,-1.0,-150.0,stop,BEAR,0.5
