date,equity,peak,dd_pct,open_pos,heat_pct,regime,pool
2023-01-24,3313.6519,3370.1524,-1.6765,0,0.0,MIXED,B
2023-01-25,3313.6519,3370.1524,-1.6765,0,0.0,MIXED,B
2023-01-26,3313.6519,3370.1524,-1.6765,0,0.0,MIXED,B
2023-01-27,3313.6519,3370.1524,-1.6765,0,0.0,MIXED,B
2023-01-28,3313.6519,3370.1524,-1.6765,0,0.0,MIXED,B
2023-01-29,3313.6519,3370.1524,-1.6765,0,0.0,BULL,B
2023-01-30,3313.6519,3370.1524,-1.6765,0,0.0,MIXED,B
2023-01-31,3313.6519,3370.1524,-1.6765,0,0.0,MIXED,B
2023-02-01,3313.6519,3370.1524,-1.6765,0,0.0,BULL,B
2023-02-02,3313.6519,3370.1524,-1.6765,0,0.0,MIXED,B
2023-02-03,3313.6519,3370.1524,-1.6765,0,0.0,BULL,B
2023-02-04,3313.6519,3370.1524,-1.6765,0,0.0,BULL,B
2023-02-05,3313.6519,3370.1524,-1.6765,0,0.0,MIXED,B
2023-02-06,3313.6519,3370.1524,-1.6765,2,0.5,MIXED,B
2023-02-07,3313.6519,3370.1524,-1.6765,2,0.5,BULL,B
2023-02-08,3313.6519,3370.1524,-1.6765,2,0.5,BULL,B
2023-02-09,3313.6519,3370.1524,-1.6765,2,0.5,MIXED,B
2023-02-10,3313.6519,3370.1524,-1.6765,2,0.5,MIXED,B
2023-02-11,3313.6519,3370.1524,-1.6765,2,0.5,MIXED,B
2023-02-12,3313.6519,3370.1524,-1.6765,2,0.5,MIXED,B
2023-02-13,3313.6519,3370.1524,-1.6765,2,0.5,MIXED,B
2023-02-14,3313.6519,3370.1524,-1.6765,2,0.5,MIXED,B
2023-02-15,3313.6519,3370.1524,-1.6765,2,0.5,BULL,B
2023-02-16,3313.6519,3370.1524,-1.6765,2,0.5,MIXED,B
2023-02-17,3313.6519,3370.1524,-1.6765,2,0.5,BULL,B
2023-02-18,3313.6519,3370.1524,-1.6765,2,0.5,BULL,B
2023-02-19,3313.6519,3370.1524,-1.6765,2,0.5,BULL,B
2023-02-20,3313.6519,3370.1524,-1.6765,2,0.5,BULL,B
2023-02-21,3313.6519,3370.1524,-1.6765,2,0.5,BULL,B
2023-02-22,3313.6519,3370.1524,-1.6765,2,0.5,BULL,B
2023-02-23,3313.6519,3370.1524,-1.6765,2,0.5,BULL,B
2023-02-24,3313.6519,3370.1524,-1.6765,3,0.75,MIXED,B
2023-02-25,3313.6519,3370.1524,-1.6765,5,1.25,MIXED,B
2023-02-26,3313.6519,3370.1524,-1.6765,5,1.25,MIXED,B
2023-02-27,3313.072,3370.1524,-1.6937,3,0.75,MIXED,B
2023-02-28,3313.072,3370.1524,-1.6937,3,0.75,MIXED,B
2023-03-01,3313.072,3370.1524,-1.6937,3,0.75,MIXED,B
2023-03-02,3313.072,3370.1524,-1.6937,3,0.75,MIXED,B
2023-03-03,3304.7879,3370.1524,-1.9395,2,0.5,MIXED,B
2023-03-04,3304.7879,3370.1524,-1.9395,2,0.5,MIXED,B
2023-03-05,3304.7879,3370.1524,-1.9395,2,0.5,MIXED,B
2023-03-06,3304.7879,3370.1524,-1.9395,3,0.75,MIXED,B
2023-03-07,3304.7879,3370.1524,-1.9395,3,0.75,MIXED,B
2023-03-08,3304.7879,3370.1524,-1.9395,3,0.75,BEAR,B
2023-03-09,3288.2418,3370.1524,-2.4305,1,0.25,BEAR,B
2023-03-10,3288.2418,3370.1524,-2.4305,1,0.25,BEAR,B
2023-03-11,3279.9577,3370.1524,-2.6763,0,0.0,BEAR,B
2023-03-12,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-13,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-14,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-15,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-16,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-17,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-18,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-19,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-20,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-21,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-22,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-23,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-24,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-25,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-26,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-27,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-28,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-29,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-30,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-03-31,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-01,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-02,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-03,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-04,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-05,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-06,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-07,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-08,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-09,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-10,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-11,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-12,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-13,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-14,3279.9577,3370.1524,-2.6763,0,0.0,BULL,B
2023-04-15,3279.9577,3370.1524,-2.6763,0,0.0,BULL,B
2023-04-16,3279.9577,3370.1524,-2.6763,0,0.0,BULL,B
2023-04-17,3279.9577,3370.1524,-2.6763,0,0.0,BULL,B
2023-04-18,3279.9577,3370.1524,-2.6763,0,0.0,BULL,B
2023-04-19,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-20,3279.9577,3370.1524,-2.6763,0,0.0,MIXED,B
2023-04-21,3279.9577,3370.1524,-2.6763,1,0.25,MIXED,B
2023-04-22,3279.9577,3370.1524,-2.6763,1,0.25,MIXED,B
2023-04-23,3279.9577,3370.1524,-2.6763,1,0.25,MIXED,B
2023-04-24,3279.9577,3370.1524,-2.6763,1,0.25,MIXED,B
2023-04-25,3279.9577,3370.1524,-2.6763,1,0.25,MIXED,B
2023-04-26,3279.9577,3370.1524,-2.6763,1,0.25,MIXED,B
2023-04-27,3279.9577,3370.1524,-2.6763,1,0.25,MIXED,B
2023-04-28,3279.9577,3370.1524,-2.6763,1,0.25,MIXED,B
2023-04-29,3279.9577,3370.1524,-2.6763,1,0.25,MIXED,B
2023-04-30,3279.9577,3370.1524,-2.6763,1,0.25,MIXED,B
2023-05-01,3279.9577,3370.1524,-2.6763,1,0.25,MIXED,B
2023-05-02,3279.9577,3370.1524,-2.6763,1,0.25,MIXED,B
2023-05-03,3279.9577,3370.1524,-2.6763,2,0.5,MIXED,B
2023-05-04,3279.9577,3370.1524,-2.6763,2,0.5,MIXED,B
2023-05-05,3279.9577,3370.1524,-2.6763,2,0.5,MIXED,B
2023-05-06,3279.9577,3370.1524,-2.6763,2,0.5,MIXED,B
2023-05-07,3279.9577,3370.1524,-2.6763,2,0.5,MIXED,B
2023-05-08,3271.7578,3370.1524,-2.9196,1,0.25,MIXED,B
2023-05-09,3271.7578,3370.1524,-2.9196,1,0.25,MIXED,B
2023-05-10,3271.7578,3370.1524,-2.9196,3,0.75,MIXED,B
2023-05-11,3271.7578,3370.1524,-2.9196,3,0.75,MIXED,B
2023-05-12,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-13,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-14,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-15,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-16,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-17,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-18,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-19,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-20,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-21,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-22,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-23,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-24,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-25,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-26,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-27,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-28,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-29,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-30,3266.6495,3370.1524,-3.0712,2,0.5,MIXED,B
2023-05-31,3266.9133,3370.1524,-3.0633,0,0.0,MIXED,B
2023-06-01,3266.9133,3370.1524,-3.0633,0,0.0,MIXED,B
2023-06-02,3266.9133,3370.1524,-3.0633,0,0.0,MIXED,B
2023-06-03,3266.9133,3370.1524,-3.0633,0,0.0,MIXED,B
2023-06-04,3266.9133,3370.1524,-3.0633,0,0.0,MIXED,B
2023-06-05,3266.9133,3370.1524,-3.0633,0,0.0,MIXED,B
2023-06-06,3266.9133,3370.1524,-3.0633,0,0.0,MIXED,B
2023-06-07,3266.9133,3370.1524,-3.0633,1,0.25,MIXED,B
2023-06-08,3266.9133,3370.1524,-3.0633,1,0.25,MIXED,B
2023-06-09,3266.9133,3370.1524,-3.0633,1,0.25,MIXED,B
2023-06-10,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-11,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-12,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-13,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-14,3258.7461,3370.1524,-3.3057,0,0.0,BEAR,B
2023-06-15,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-16,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-17,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-18,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-19,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-20,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-21,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-22,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-23,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-24,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-25,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-26,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-27,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-28,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-29,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-06-30,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-07-01,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-07-02,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-07-03,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-07-04,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-07-05,3258.7461,3370.1524,-3.3057,0,0.0,MIXED,B
2023-07-06,3258.7461,3370.1524,-3.3057,1,0.25,MIXED,B
2023-07-07,3258.7461,3370.1524,-3.3057,1,0.25,MIXED,B
2023-07-08,3258.7461,3370.1524,-3.3057,1,0.25,MIXED,B
2023-07-09,3258.7461,3370.1524,-3.3057,1,0.25,MIXED,B
2023-07-10,3258.7461,3370.1524,-3.3057,1,0.25,MIXED,B
2023-07-11,3258.7461,3370.1524,-3.3057,1,0.25,MIXED,B
2023-07-12,3258.7461,3370.1524,-3.3057,1,0.25,MIXED,B
2023-07-13,3258.7461,3370.1524,-3.3057,1,0.25,MIXED,B
2023-07-14,3258.7461,3370.1524,-3.3057,1,0.25,MIXED,B
2023-07-15,3258.7461,3370.1524,-3.3057,1,0.25,MIXED,B
2023-07-16,3258.7461,3370.1524,-3.3057,1,0.25,MIXED,B
2023-07-17,3258.7461,3370.1524,-3.3057,2,0.5,MIXED,B
2023-07-18,3258.7461,3370.1524,-3.3057,5,1.25,MIXED,B
2023-07-19,3258.7461,3370.1524,-3.3057,6,1.5,MIXED,B
2023-07-20,3258.7461,3370.1524,-3.3057,6,1.5,MIXED,B
2023-07-21,3258.7461,3370.1524,-3.3057,6,1.5,MIXED,B
2023-07-22,3258.7461,3370.1524,-3.3057,6,1.5,MIXED,B
2023-07-23,3258.7461,3370.1524,-3.3057,6,1.5,MIXED,B
2023-07-24,3258.7461,3370.1524,-3.3057,6,1.5,MIXED,B
2023-07-25,3258.7461,3370.1524,-3.3057,6,1.5,MIXED,B
2023-07-26,3258.7461,3370.1524,-3.3057,6,1.5,MIXED,B
2023-07-27,3259.5675,3370.1524,-3.2813,5,1.25,MIXED,B
2023-07-28,3259.5675,3370.1524,-3.2813,5,1.25,MIXED,B
2023-07-29,3259.5675,3370.1524,-3.2813,5,1.25,MIXED,B
2023-07-30,3259.5675,3370.1524,-3.2813,5,1.25,MIXED,B
2023-07-31,3259.5675,3370.1524,-3.2813,5,1.25,MIXED,B
2023-08-01,3251.4206,3370.1524,-3.523,4,1.0,MIXED,B
2023-08-02,3251.4206,3370.1524,-3.523,4,1.0,MIXED,B
2023-08-03,3243.2737,3370.1524,-3.7648,3,0.75,MIXED,B
2023-08-04,3243.2737,3370.1524,-3.7648,3,0.75,MIXED,B
2023-08-05,3243.2737,3370.1524,-3.7648,3,0.75,MIXED,B
2023-08-06,3243.2737,3370.1524,-3.7648,4,1.0,MIXED,B
2023-08-07,3242.4817,3370.1524,-3.7883,3,0.75,MIXED,B
2023-08-08,3239.2264,3370.1524,-3.8849,1,0.25,MIXED,B
2023-08-09,3239.2264,3370.1524,-3.8849,1,0.25,MIXED,B
2023-08-10,3239.2264,3370.1524,-3.8849,1,0.25,MIXED,B
2023-08-11,3239.2264,3370.1524,-3.8849,1,0.25,MIXED,B
2023-08-12,3239.2264,3370.1524,-3.8849,1,0.25,MIXED,B
2023-08-13,3239.2264,3370.1524,-3.8849,1,0.25,MIXED,B
2023-08-14,3239.2264,3370.1524,-3.8849,1,0.25,MIXED,B
2023-08-15,3239.2264,3370.1524,-3.8849,1,0.25,MIXED,B
2023-08-16,3239.2264,3370.1524,-3.8849,1,0.25,MIXED,B
2023-08-17,3231.1183,3370.1524,-4.1255,0,0.0,BEAR,B
2023-08-18,3231.1183,3370.1524,-4.1255,0,0.0,BEAR,B
2023-08-19,3231.1183,3370.1524,-4.1255,0,0.0,BEAR,B
2023-08-20,3231.1183,3370.1524,-4.1255,0,0.0,BEAR,B
2023-08-21,3231.1183,3370.1524,-4.1255,0,0.0,BEAR,B
2023-08-22,3231.1183,3370.1524,-4.1255,0,0.0,BEAR,B
2023-08-23,3231.1183,3370.1524,-4.1255,0,0.0,BEAR,B
2023-08-24,3231.1183,3370.1524,-4.1255,0,0.0,BEAR,B
2023-08-25,3231.1183,3370.1524,-4.1255,0,0.0,BEAR,B
2023-08-26,3231.1183,3370.1524,-4.1255,0,0.0,BEAR,B
2023-08-27,3231.1183,3370.1524,-4.1255,0,0.0,BEAR,B
2023-08-28,3231.1183,3370.1524,-4.1255,1,0.25,BEAR,B
2023-08-29,3231.1183,3370.1524,-4.1255,1,0.25,MIXED,B
2023-08-30,3231.1183,3370.1524,-4.1255,1,0.25,MIXED,B
2023-08-31,3231.1183,3370.1524,-4.1255,1,0.25,BEAR,B
2023-09-01,3231.1183,3370.1524,-4.1255,1,0.25,BEAR,B
2023-09-02,3231.1183,3370.1524,-4.1255,1,0.25,BEAR,B
2023-09-03,3231.1183,3370.1524,-4.1255,1,0.25,BEAR,B
2023-09-04,3231.1183,3370.1524,-4.1255,1,0.25,BEAR,B
2023-09-05,3231.1183,3370.1524,-4.1255,1,0.25,BEAR,B
2023-09-06,3231.1183,3370.1524,-4.1255,1,0.25,BEAR,B
2023-09-07,3231.1183,3370.1524,-4.1255,1,0.25,BEAR,B
2023-09-08,3231.1183,3370.1524,-4.1255,1,0.25,BEAR,B
2023-09-09,3231.1183,3370.1524,-4.1255,2,0.5,BEAR,B
2023-09-10,3231.1183,3370.1524,-4.1255,2,0.5,BEAR,B
2023-09-11,3231.1183,3370.1524,-4.1255,2,0.5,BEAR,B
2023-09-12,3231.1183,3370.1524,-4.1255,2,0.5,BEAR,B
2023-09-13,3231.1183,3370.1524,-4.1255,2,0.5,BEAR,B
2023-09-14,3231.1183,3370.1524,-4.1255,2,0.5,BEAR,B
2023-09-15,3231.1183,3370.1524,-4.1255,2,0.5,BEAR,B
2023-09-16,3231.1183,3370.1524,-4.1255,2,0.5,BEAR,B
2023-09-17,3231.1183,3370.1524,-4.1255,2,0.5,BEAR,B
2023-09-18,3234.7814,3370.1524,-4.0168,1,0.25,BEAR,B
2023-09-19,3234.7814,3370.1524,-4.0168,1,0.25,MIXED,B
2023-09-20,3234.7814,3370.1524,-4.0168,1,0.25,MIXED,B
2023-09-21,3234.7814,3370.1524,-4.0168,1,0.25,BEAR,B
2023-09-22,3234.7814,3370.1524,-4.0168,1,0.25,BEAR,B
2023-09-23,3234.7814,3370.1524,-4.0168,1,0.25,BEAR,B
2023-09-24,3234.7814,3370.1524,-4.0168,1,0.25,BEAR,B
2023-09-25,3234.7814,3370.1524,-4.0168,1,0.25,BEAR,B
2023-09-26,3234.7814,3370.1524,-4.0168,1,0.25,BEAR,B
2023-09-27,3234.7814,3370.1524,-4.0168,1,0.25,BEAR,B
2023-09-28,3234.7814,3370.1524,-4.0168,1,0.25,MIXED,B
2023-09-29,3234.7814,3370.1524,-4.0168,1,0.25,BEAR,B
2023-09-30,3229.829,3370.1524,-4.1637,0,0.0,MIXED,B
2023-10-01,3229.829,3370.1524,-4.1637,0,0.0,MIXED,B
2023-10-02,3229.829,3370.1524,-4.1637,0,0.0,MIXED,B
2023-10-03,3229.829,3370.1524,-4.1637,0,0.0,MIXED,B
2023-10-04,3229.829,3370.1524,-4.1637,0,0.0,MIXED,B
2023-10-05,3229.829,3370.1524,-4.1637,0,0.0,MIXED,B
2023-10-06,3229.829,3370.1524,-4.1637,0,0.0,MIXED,B
2023-10-07,3229.829,3370.1524,-4.1637,0,0.0,MIXED,B
2023-10-08,3229.829,3370.1524,-4.1637,0,0.0,MIXED,B
2023-10-09,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-10,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-11,3229.829,3370.1524,-4.1637,1,0.25,BEAR,B
2023-10-12,3229.829,3370.1524,-4.1637,1,0.25,BEAR,B
2023-10-13,3229.829,3370.1524,-4.1637,1,0.25,BEAR,B
2023-10-14,3229.829,3370.1524,-4.1637,1,0.25,BEAR,B
2023-10-15,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-16,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-17,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-18,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-19,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-20,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-21,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-22,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-23,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-24,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-25,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-26,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-27,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-28,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-29,3229.829,3370.1524,-4.1637,1,0.25,MIXED,B
2023-10-30,3238.3759,3370.1524,-3.9101,0,0.0,MIXED,B
2023-10-31,3238.3759,3370.1524,-3.9101,0,0.0,MIXED,B
2023-11-01,3238.3759,3370.1524,-3.9101,0,0.0,BULL,B
2023-11-02,3238.3759,3370.1524,-3.9101,0,0.0,MIXED,B
2023-11-03,3238.3759,3370.1524,-3.9101,0,0.0,BULL,B
2023-11-04,3238.3759,3370.1524,-3.9101,0,0.0,BULL,B
2023-11-05,3238.3759,3370.1524,-3.9101,0,0.0,BULL,B
2023-11-06,3238.3759,3370.1524,-3.9101,0,0.0,BULL,B
2023-11-07,3238.3759,3370.1524,-3.9101,0,0.0,BULL,B
2023-11-08,3238.3759,3370.1524,-3.9101,0,0.0,BULL,B
2023-11-09,3238.3759,3370.1524,-3.9101,0,0.0,BULL,B
2023-11-10,3238.3759,3370.1524,-3.9101,0,0.0,BULL,B
2023-11-11,3238.3759,3370.1524,-3.9101,0,0.0,BULL,B
2023-11-12,3238.3759,3370.1524,-3.9101,0,0.0,BULL,B
2023-11-13,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-14,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-15,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-16,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-17,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-18,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-19,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-20,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-21,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-22,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-23,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-24,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-25,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-26,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-27,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-28,3238.3759,3370.1524,-3.9101,2,0.5,BULL,B
2023-11-29,3238.3759,3370.1524,-3.9101,3,0.75,BULL,B
2023-11-30,3238.3759,3370.1524,-3.9101,4,1.0,BULL,B
2023-12-01,3238.3759,3370.1524,-3.9101,4,1.0,BULL,B
2023-12-02,3238.3759,3370.1524,-3.9101,4,1.0,BULL,B
2023-12-03,3238.3759,3370.1524,-3.9101,4,1.0,BULL,B
2023-12-04,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-05,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-06,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-07,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-08,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-09,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-10,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-11,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-12,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-13,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-14,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-15,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-16,3244.7193,3370.1524,-3.7219,2,0.5,BULL,B
2023-12-17,3244.7193,3370.1524,-3.7219,3,0.75,BULL,B
2023-12-18,3244.7193,3370.1524,-3.7219,3,0.75,BULL,B
2023-12-19,3244.7193,3370.1524,-3.7219,3,0.75,BULL,B
2023-12-20,3250.1523,3370.1524,-3.5607,2,0.5,BULL,B
2023-12-21,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2023-12-22,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2023-12-23,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2023-12-24,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2023-12-25,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2023-12-26,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2023-12-27,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2023-12-28,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2023-12-29,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2023-12-30,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2023-12-31,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2024-01-01,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2024-01-02,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2024-01-03,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2024-01-04,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2024-01-05,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2024-01-06,3265.7854,3370.1524,-3.0968,1,0.25,BULL,B
2024-01-07,3268.1671,3370.1524,-3.0261,1,0.25,BULL,B
2024-01-08,3268.1671,3370.1524,-3.0261,1,0.25,BULL,B
2024-01-09,3268.1671,3370.1524,-3.0261,1,0.25,BULL,B
2024-01-10,3268.1671,3370.1524,-3.0261,1,0.25,BULL,B
2024-01-11,3268.1671,3370.1524,-3.0261,1,0.25,BULL,B
2024-01-12,3268.1671,3370.1524,-3.0261,1,0.25,BULL,B
2024-01-13,3268.1671,3370.1524,-3.0261,1,0.25,BULL,B
2024-01-14,3268.1671,3370.1524,-3.0261,1,0.25,BULL,B
2024-01-15,3268.1671,3370.1524,-3.0261,1,0.25,BULL,B
2024-01-16,3268.1671,3370.1524,-3.0261,2,0.5,BULL,B
2024-01-17,3268.1671,3370.1524,-3.0261,2,0.5,BULL,B
2024-01-18,3268.1671,3370.1524,-3.0261,3,0.75,BULL,B
2024-01-19,3268.1671,3370.1524,-3.0261,3,0.75,BULL,B
2024-01-20,3268.1671,3370.1524,-3.0261,4,1.0,BULL,B
2024-01-21,3268.1671,3370.1524,-3.0261,7,1.75,BULL,B
2024-01-22,3268.1671,3370.1524,-3.0261,9,2.25,BULL,B
2024-01-23,3268.1671,3370.1524,-3.0261,9,2.25,BULL,B
2024-01-24,3268.1671,3370.1524,-3.0261,11,2.75,BULL,B
2024-01-25,3259.9967,3370.1524,-3.2686,12,3.0,BULL,B
2024-01-26,3259.9967,3370.1524,-3.2686,12,3.0,BULL,B
2024-01-27,3259.9967,3370.1524,-3.2686,12,3.0,BULL,B
2024-01-28,3258.9705,3370.1524,-3.299,11,2.75,BULL,B
2024-01-29,3258.9705,3370.1524,-3.299,11,2.75,BULL,B
