timeframe,symbol,trades,total_r,avg_r,median_r,pf,max_dd_r,win_rate_pct,best_r,worst_r,max_losing_streak,avg_bars_held,trail_activation_rate_pct,avg_mfe_r
6h,AGLD/USDT,17,-1.674414122725869,-0.09849494839563935,-1.0,0.8883723918182754,-14.0,11.76470588235294,10.594202898550725,-1.0,14,24.58823529411765,11.76470588235294,1.8807316309515847
6h,AIXBT/USDT,13,3.8586514720582503,0.2968193440044808,-1.0,1.385865147205825,-6.0,23.076923076923077,6.395575221238944,-1.0,6,37.15384615384615,23.076923076923077,2.347750516463351
6h,ALCX/USDT,20,-8.373763076132208,-0.4186881538066104,-1.0,0.5074257014039878,-8.0,15.0,3.4765807962529216,-1.0,8,21.3,15.0,1.0561751786938018
6h,ALGO/USDT,15,-10.294387755102036,-0.6862925170068024,-1.0,0.26468658892128316,-11.0,6.666666666666667,3.705612244897964,-1.0,11,45.8,6.666666666666667,1.2313422822143412
6h,ALICE/USDT,14,6.307454574250592,0.45053246958932797,-1.0,1.5256212145208827,-5.445644599303144,14.285714285714285,14.753099173553736,-1.0,5,38.0,14.285714285714285,2.7628458617095863
6h,ALLO/USDT,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,21.0,0.0,1.403213465952564
6h,ALPINE/USDT,2,7.844330675497066,3.922165337748533,3.922165337748533,inf,0.0,100.0,5.038418079096039,2.8059125964010265,0,27.5,100.0,6.2806834851059445
6h,ALT/USDT,8,3.9438101047837977,0.4929762630979747,-1.0,1.6573016841306327,-4.0,25.0,5.725032425421532,-1.0,4,91.25,25.0,2.876191457944402
6h,AMP/USDT,11,5.769742119674203,0.524522010879473,-1.0,1.7212177649592753,-5.0,27.27272727272727,6.3539985326485615,-1.0,5,40.0,27.27272727272727,2.654055034422738
6h,ANIME/USDT,15,-3.8440862358197556,-0.25627241572131704,-1.0,0.7043010587830957,-12.0,13.333333333333334,6.668794326241132,-1.0,12,28.8,13.333333333333334,2.0640087070463617
6h,ANKR/USDT,9,15.869419549839971,1.763268838871108,-1.0,3.644903258306662,-4.0,33.33333333333333,12.021375464684033,-1.0,4,60.44444444444444,33.33333333333333,4.25089830371503
6h,APE/USDT,12,9.150855743483744,0.7625713119569787,-1.0,2.143856967935468,-3.0,33.33333333333333,6.98626373626375,-1.0,3,49.916666666666664,33.33333333333333,2.7816422664694365
6h,API3/USDT,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,6.0,0.0,2.1710493978864585
6h,APT/USDT,13,-4.439005237509496,-0.34146194134688435,-1.0,0.5964540693173185,-5.0,15.384615384615385,4.0804057397328055,-1.0,5,41.84615384615385,15.384615384615385,2.107053196443982
6h,AR/USDT,11,8.04514671837346,0.7313769743975872,-1.0,2.1493066740533515,-4.0,36.36363636363637,5.595541401273887,-1.0,4,53.45454545454545,36.36363636363637,2.5021283299963715
6h,ARB/USDT,9,11.605020713037357,1.2894467458930396,-1.0,3.321004142607472,-2.0,44.44444444444444,6.196621304551849,-1.0,2,75.0,44.44444444444444,3.3820852620796105
6h,ARDR/USDT,10,-2.1819026942177895,-0.21819026942177894,-1.0,0.7272621632227763,-5.0,20.0,3.641688855077984,-1.0,5,26.4,20.0,1.594425415361161
6h,ARK/USDT,8,-1.6135496183206053,-0.20169370229007566,-1.0,0.769492911668485,-6.0,12.5,5.386450381679395,-1.0,6,38.0,12.5,2.9282541017864627
6h,ARKM/USDT,18,-2.533955215010735,-0.1407752897228186,-1.0,0.8310696523326176,-9.508264462809914,16.666666666666664,5.558724832214761,-1.0,9,31.11111111111111,16.666666666666664,1.8975565871258568
6h,ARPA/USDT,8,3.0506329113924036,0.38132911392405044,-1.0,1.4358047016274862,-7.0,12.5,10.050632911392404,-1.0,7,42.5,12.5,2.989621248901886
6h,ASR/USDT,11,-6.770049099836331,-0.6154590090760301,-1.0,0.32299509001636684,-7.0,9.090909090909092,3.229950900163668,-1.0,8,38.63636363636363,9.090909090909092,1.3318087817709854
6h,ASTER/USDT,10,-2.054761466200037,-0.20547614662000369,-1.0,0.7431548167249954,-4.0,20.0,3.52950819672131,-1.0,5,19.9,20.0,1.2083343499436354
6h,ASTR/USDT,13,-3.484140233722868,-0.2680107872094514,-1.0,0.6832599787524665,-10.0,15.384615384615385,4.3163606010016675,-1.0,10,43.53846153846154,15.384615384615385,1.394283336085313
6h,AT/USDT,10,-4.667603336063856,-0.4667603336063856,-1.0,0.4165495829920181,-6.0,20.0,1.7589199614271929,-1.0,6,26.2,20.0,1.7990738945451554
6h,ATA/USDT,14,4.126644857176739,0.29476034694119563,-1.0,1.412664485717674,-4.0,28.57142857142857,4.759740259740258,-1.0,4,40.92857142857143,28.57142857142857,1.9587907071570572
6h,ATM/USDT,6,-6.0,-1.0,-1.0,0.0,-5.0,0.0,-1.0,-1.0,6,108.16666666666667,0.0,1.4833979444336631
6h,ATOM/USDT,9,20.62622493575558,2.2918027706395088,-1.0,5.125244987151116,-3.0,44.44444444444444,15.173248882265312,-1.0,3,79.22222222222223,44.44444444444444,4.795620511075198
6h,AUCTION/USDT,17,-3.53515625000003,-0.2079503676470606,-1.0,0.7790527343749981,-16.0,5.88235294117647,12.46484374999997,-1.0,16,18.823529411764707,5.88235294117647,2.123650050377441
6h,AUDIO/USDT,13,1.3071824078468541,0.10055249291129648,-1.0,1.118834764349714,-6.096899224806201,15.384615384615385,8.404081632653055,-1.0,6,28.153846153846153,15.384615384615385,2.1958791348108777
6h,AVA/USDT,12,8.063798455499516,0.6719832046249596,-1.0,1.895977606166613,-4.0,25.0,9.903894790085992,-1.0,4,49.583333333333336,25.0,3.393293269838255
6h,AVAX/USDT,15,10.090886318842252,0.6727257545894835,-1.0,1.917353301712932,-10.0,26.666666666666668,8.602293577981653,-1.0,10,36.8,26.666666666666668,2.5918516068028246
6h,AVNT/USDT,11,3.090411062014672,0.280946460183152,-1.0,1.386301382751834,-5.0,27.27272727272727,4.050887112497561,-1.0,5,59.90909090909091,27.27272727272727,1.9048928381456434
6h,AWE/USDT,10,-0.28716490919631754,-0.028716490919631753,-1.0,0.9641043863504604,-6.0,20.0,4.579244357212952,-1.0,6,53.3,20.0,1.7134640208892251
6h,AXL/USDT,4,8.529032718773578,2.1322581796933946,1.1399167437557813,5.264516359386789,-1.0,50.0,7.249199231262015,-1.0,1,39.75,50.0,4.551023808334408
6h,AXS/USDT,6,17.32292321743276,2.8871538695721264,3.7021053572164977,9.66146160871638,-1.0,66.66666666666666,7.621490280777546,-1.0,1,57.833333333333336,66.66666666666666,5.283023607306544
6h,BABY/USDT,5,2.944465361445782,0.5888930722891563,-1.0,1.7361163403614455,-3.0,20.0,6.944465361445782,-1.0,3,152.8,20.0,3.576572176275249
6h,BCH/USDT,8,-3.3558718861209953,-0.4194839857651244,-1.0,0.5205897305541435,-6.0,12.5,3.6441281138790047,-1.0,7,89.875,12.5,1.386532452137614
6h,BNB/USDT,22,-4.274411926611059,-0.19429145120959357,-1.0,0.7750309512309969,-12.0,13.636363636363635,6.099915485022063,-1.0,12,23.227272727272727,13.636363636363635,1.5952670704348662
6h,BTC/USDT,18,4.047174632586378,0.22484303514368767,-1.0,1.2698116421724253,-7.0,16.666666666666664,10.98135850495691,-1.0,7,33.333333333333336,16.666666666666664,2.3637102422714547
6h,DOGE/USDT,17,-0.42977250536080147,-0.02528073560945891,-1.0,0.9669405765107076,-6.47640738145293,23.52941176470588,4.604705698428836,-1.0,6,25.647058823529413,23.52941176470588,1.7474906795786644
6h,DOT/USDT,1,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1,28.0,0.0,0.9580573951434863
6h,ETH/USDT,16,-1.8289988170492784,-0.1143124260655799,-1.0,0.869357227353623,-5.0,12.5,8.222410854571129,-1.0,5,38.9375,12.5,2.1404574630674635
6h,ICP/USDT,5,6.7153324997158235,1.3430664999431647,-1.0,3.2384441665719415,-1.0,40.0,7.606911447084243,-1.0,1,23.8,40.0,4.198631226984598
6h,LINK/USDT,15,-1.7265234755726082,-0.11510156503817388,-1.0,0.86719050187903,-10.0,13.333333333333334,5.730019493177391,-1.0,10,37.6,13.333333333333334,1.6054262536984754
6h,LTC/USDT,16,-8.031927292419617,-0.5019954557762261,-1.0,0.42629090768431305,-11.0,12.5,4.479633401221999,-1.0,11,33.8125,12.5,1.3178670230988647
6h,NEAR/USDT,12,-6.456343091936311,-0.5380285909946926,-1.0,0.4130597189148808,-7.0,8.333333333333332,4.543656908063689,-1.0,7,56.0,8.333333333333332,1.413023729057328
6h,SOL/USDT,3,5.438782658530459,1.8129275528434865,3.119784746213131,6.438782658530459,0.0,66.66666666666666,3.3189979123173283,-1.0,1,150.66666666666666,66.66666666666666,3.23208605715964
6h,SUI/USDT,18,14.607197589311069,0.8115109771839483,-1.0,2.123630583793159,-7.0,27.77777777777778,9.669454356229553,-1.0,7,27.0,27.77777777777778,2.9364664327748096
6h,TRX/USDT,7,0.5626958357009437,0.08038511938584911,-1.0,1.1125391671401887,-4.0,28.57142857142857,3.48228346456693,-1.0,4,107.28571428571429,28.57142857142857,2.7117303480193056
6h,UNI/USDT,10,5.8932297718450215,0.5893229771845021,-1.0,1.8418899674064317,-6.0,30.0,5.792052826691389,-1.0,6,61.3,30.0,2.840078706874725
6h,XRP/USDT,18,-2.933656848109276,-0.1629809360060709,-1.0,0.8166464469931702,-10.205766100906766,11.11111111111111,8.27210925279749,-1.0,9,30.11111111111111,11.11111111111111,2.0672738588538553
8h,0G/USDT,10,-1.0826966197475212,-0.10826966197475212,-1.0,0.8646629225315599,-7.0,20.0,3.825487012987008,-1.0,7,29.0,20.0,1.898119439872716
8h,1000CAT/USDT,19,-8.244851007435864,-0.43393952670715075,-1.0,0.4846968120352585,-7.244851007435864,15.789473684210526,3.3114754098360666,-1.0,7,21.473684210526315,15.789473684210526,1.503991871578219
8h,1000CHEEMS/USDT,13,-1.327678227843864,-0.10212909444952799,-1.0,0.8793019792869216,-6.266375545851522,15.384615384615385,6.938697318007659,-1.0,5,22.76923076923077,15.384615384615385,1.8910045011698986
8h,1000SATS/USDT,18,3.227878822998859,0.17932660127771438,-1.0,1.230562773071347,-6.578171091445428,22.22222222222222,7.031110004977588,-1.0,6,16.0,22.22222222222222,2.189313976965732
8h,1INCH/USDT,10,0.5783292872717309,0.05783292872717309,-1.0,1.0722911609089665,-4.0,20.0,5.208586296617526,-1.0,5,31.9,20.0,1.8447291902469118
8h,1MBABYDOGE/USDT,8,-8.0,-1.0,-1.0,0.0,-7.0,0.0,-1.0,-1.0,8,16.75,0.0,0.674821326221475
8h,2Z/USDT,5,0.014216197427880495,0.002843239485576099,-1.0,1.0035540493569701,-4.0,20.0,4.0142161974278805,-1.0,4,26.6,20.0,2.0354670407741553
8h,A/USDT,15,4.53688096437285,0.30245873095819,-1.0,1.3780734136977373,-4.0,20.0,9.442772861356941,-1.0,5,31.8,20.0,2.23705397190898
8h,AAVE/USDT,18,-5.67626300394308,-0.31534794466350446,-1.0,0.6452335622535574,-7.0,11.11111111111111,7.137711516346321,-1.0,7,28.833333333333332,11.11111111111111,1.6808480481299186
8h,ACE/USDT,10,2.640331435021288,0.2640331435021288,-1.0,1.330041429377661,-4.0,20.0,6.043071161048687,-1.0,4,21.7,20.0,2.271506469374956
8h,ACH/USDT,10,-0.811493345739108,-0.0811493345739108,-1.0,0.8985633317826115,-4.0,20.0,5.596420323325639,-1.0,4,30.8,20.0,2.4161956590577396
8h,ACM/USDT,3,-3.0,-1.0,-1.0,0.0,-2.0,0.0,-1.0,-1.0,3,63.0,0.0,1.4559501306895062
8h,ACT/USDT,10,-0.4717146652630473,-0.04717146652630473,-1.0,0.9410356668421191,-5.0,20.0,4.944055944055948,-1.0,6,21.5,20.0,1.6796848616246716
8h,ACX/USDT,8,4.611952853129851,0.5764941066412314,-1.0,1.768658808854975,-3.0,25.0,5.658148505303767,-1.0,3,68.75,25.0,2.1161449451324934
8h,ADA/USDT,19,1.0770234620989045,0.056685445373626554,-1.0,1.071801564139927,-8.0,21.052631578947366,6.167477592829701,-1.0,8,24.0,21.052631578947366,2.108179762697889
8h,ADX/USDT,12,3.9574599182157213,0.3297883265179768,-1.0,1.4946824897769653,-4.0,33.33333333333333,4.09517426273459,-1.0,4,50.0,33.33333333333333,2.524692535899893
8h,AEVO/USDT,17,-4.487840966168429,-0.2639906450687311,-1.0,0.6794399309879694,-6.161764705882359,17.647058823529413,5.002680965147456,-1.0,5,26.11764705882353,17.647058823529413,1.8402411348464254
8h,AGLD/USDT,11,-0.6684636118598473,-0.060769419259986114,-1.0,0.9331536388140153,-9.0,9.090909090909092,9.331536388140153,-1.0,9,55.0,9.090909090909092,1.9944172605484012
8h,AI/USDT,5,-2.6711764705882364,-0.5342352941176473,-1.0,0.3322058823529409,-2.0,20.0,1.3288235294117636,-1.0,3,15.0,20.0,1.1481930740162467
8h,AIXBT/USDT,13,2.24491051808654,0.17268542446819538,-1.0,1.224491051808654,-4.0,23.076923076923077,5.011029411764703,-1.0,4,47.30769230769231,23.076923076923077,1.9230071514624
8h,ALCX/USDT,14,-3.0034416062876117,-0.21453154330625798,-1.0,0.7497131994760323,-5.0,14.285714285714285,5.883823529411763,-1.0,5,37.214285714285715,14.285714285714285,1.7550438357174014
8h,ALGO/USDT,19,-14.39845261121857,-0.7578132953272931,-1.0,0.2000859660434128,-13.39845261121857,5.263157894736842,3.6015473887814307,-1.0,9,29.210526315789473,5.263157894736842,0.8673980548191783
8h,ALICE/USDT,6,-6.0,-1.0,-1.0,0.0,-5.0,0.0,-1.0,-1.0,6,14.5,0.0,1.3422798478536746
8h,ALPINE/USDT,8,14.139978348277268,1.7674972935346585,-1.0,3.8279956696554542,-2.0,37.5,12.661040145985405,-1.0,2,18.5,37.5,4.37162317441001
8h,ALT/USDT,13,-1.6886286517489144,-0.12989451167299343,-1.0,0.8464883043864624,-4.0,15.384615384615385,5.5471599791558095,-1.0,5,47.30769230769231,15.384615384615385,1.4845704804310869
8h,AMP/USDT,13,1.2361465647902996,0.09508819729156151,-1.0,1.12361465647903,-4.0,23.076923076923077,5.948287671232873,-1.0,5,39.84615384615385,23.076923076923077,2.0681439942192195
8h,ANIME/USDT,17,-8.150759219088938,-0.4794564246522905,-1.0,0.4905775488069414,-14.0,5.88235294117647,7.849240780911062,-1.0,14,27.0,5.88235294117647,1.7672665494362596
8h,ANKR/USDT,9,9.406869238836471,1.0452076932040524,-1.0,2.3438384626909246,-2.0,22.22222222222222,12.592896174863409,-1.0,3,55.0,22.22222222222222,3.0365994803654135
8h,APE/USDT,12,0.7100112531249856,0.05916760442708213,-1.0,1.0788901392361094,-4.0,25.0,3.70414847161572,-1.0,5,49.5,25.0,2.117471610679133
8h,API3/USDT,6,-1.478092349174247,-0.2463487248623745,-1.0,0.7043815301651506,-4.0,16.666666666666664,3.521907650825753,-1.0,5,30.666666666666668,16.666666666666664,1.7849815090612655
8h,APT/USDT,14,-5.784415355791115,-0.41317252541365107,-1.0,0.5179653870174071,-5.0,14.285714285714285,4.515646258503403,-1.0,6,35.07142857142857,14.285714285714285,1.4555328350284287
8h,AR/USDT,16,0.5247041294167785,0.032794008088548654,-1.0,1.040361856108983,-5.0,18.75,6.376543209876546,-1.0,5,28.1875,18.75,2.0633212618844765
8h,ARB/USDT,13,9.025439859593991,0.6942646045841532,-1.0,2.0028266510659996,-4.0,30.76923076923077,8.494268684089858,-1.0,4,49.92307692307692,30.76923076923077,2.747715342735169
8h,ARDR/USDT,11,-6.660346695557963,-0.6054860632325421,-1.0,0.33396533044420373,-5.660346695557963,9.090909090909092,3.339653304442037,-1.0,6,24.90909090909091,9.090909090909092,1.5649812217818493
8h,ARK/USDT,12,-1.6099527047934927,-0.13416272539945773,-1.0,0.8390047295206507,-4.0,16.666666666666664,6.3725881570192895,-1.0,4,20.833333333333332,16.666666666666664,2.223236549324496
8h,ARKM/USDT,21,-9.92636078203741,-0.4726838467636862,-1.0,0.4775599588401363,-9.0,9.523809523809524,5.774834437086092,-1.0,9,26.047619047619047,9.523809523809524,1.2135838439436029
8h,ARPA/USDT,8,-1.4595086442220282,-0.18243858052775352,-1.0,0.7914987651111388,-4.0,12.5,5.540491355777972,-1.0,5,72.625,12.5,1.9327328972169562
8h,ASR/USDT,14,1.428559254662638,0.102039946761617,-1.0,1.1428559254662638,-8.0,28.57142857142857,3.492219638705062,-1.0,8,42.857142857142854,28.57142857142857,1.8478622597174146
8h,ASTER/USDT,8,-3.31472491909385,-0.41434061488673124,-1.0,0.5264678687008786,-3.0,12.5,3.68527508090615,-1.0,4,20.625,12.5,1.1445229047142347
8h,ASTR/USDT,15,-11.167272727272726,-0.7444848484848484,-1.0,0.20233766233766243,-10.167272727272726,6.666666666666667,2.832727272727274,-1.0,11,42.0,6.666666666666667,0.9977077018059348
8h,AT/USDT,7,-7.0,-1.0,-1.0,0.0,-6.0,0.0,-1.0,-1.0,7,40.285714285714285,0.0,1.2106837401735926
8h,ATA/USDT,11,5.091646533620425,0.4628769576018568,-1.0,1.7273780762314892,-3.0,36.36363636363637,3.735294117647063,-1.0,4,51.54545454545455,36.36363636363637,2.2862205560214433
8h,ATM/USDT,11,2.5231942464114017,0.22938129512830924,-1.0,1.3153992808014252,-5.0,27.27272727272727,5.193217665615148,-1.0,5,50.63636363636363,27.27272727272727,2.584462648388403
8h,ATOM/USDT,8,5.036599423631131,0.6295749279538914,-1.0,1.719514203375876,-5.0,12.5,12.036599423631131,-1.0,6,19.75,12.5,2.9893994225439697
8h,AUCTION/USDT,14,-7.317789291882552,-0.522699235134468,-1.0,0.4370931313936498,-9.0,7.142857142857142,5.682210708117448,-1.0,9,25.428571428571427,7.142857142857142,1.5908130350552088
8h,AUDIO/USDT,15,1.792789757412395,0.11951931716082634,-1.0,1.1379069044163381,-5.339285714285717,13.333333333333334,11.132075471698112,-1.0,5,25.0,13.333333333333334,2.0484182031321705
8h,AVA/USDT,19,-3.2668650035592277,-0.1719402633452225,-1.0,0.8078314703788689,-8.0,10.526315789473683,7.827543424317601,-1.0,8,27.105263157894736,10.526315789473683,1.7264745083269573
8h,AVAX/USDT,17,7.954591210364402,0.4679171300214354,-1.0,1.6118916315664928,-6.0,23.52941176470588,7.392715756136179,-1.0,6,25.058823529411764,23.52941176470588,2.3282923844448122
8h,AVNT/USDT,2,2.956847181754243,1.4784235908771215,1.4784235908771215,3.956847181754243,-1.0,50.0,3.956847181754243,-1.0,1,8.0,50.0,3.1523103354685236
8h,AWE/USDT,15,-12.347288438617403,-0.8231525625744935,-1.0,0.11805082581304265,-11.347288438617403,6.666666666666667,1.6527115613825971,-1.0,10,18.733333333333334,6.666666666666667,1.448133457004233
8h,AXL/USDT,10,-2.990324267782431,-0.2990324267782431,-1.0,0.6677417480241743,-4.0,10.0,6.009675732217569,-1.0,5,23.3,10.0,1.671999348004276
8h,AXS/USDT,7,-7.0,-1.0,-1.0,0.0,-6.0,0.0,-1.0,-1.0,7,58.714285714285715,0.0,0.9600927080334831
8h,BABY/USDT,9,-2.269996787664634,-0.25222186529607044,-1.0,0.7162504015419208,-4.0,11.11111111111111,5.730003212335366,-1.0,4,81.0,11.11111111111111,2.146343206543407
8h,BCH/USDT,16,-13.21983914209115,-0.8262399463806969,-1.0,0.11867739052725666,-13.0,6.25,1.78016085790885,-1.0,14,18.375,6.25,0.8772354225187349
8h,BNB/USDT,16,15.006229155919787,0.9378893222449867,-1.0,2.500622915591979,-5.0,37.5,7.759889753566806,-1.0,5,30.4375,37.5,3.01370409455966
8h,BTC/USDT,22,-7.006040725110804,-0.31845639659594566,-1.0,0.6312610144678524,-9.003773363794188,13.636363636363635,4.615341832595199,-1.0,8,22.818181818181817,13.636363636363635,1.4889115774480624
8h,DOGE/USDT,19,-0.8341857718755503,-0.043904514309239494,-1.0,0.9443876152082967,-7.0,21.052631578947366,4.252858590244608,-1.0,7,25.842105263157894,21.052631578947366,1.854104508251705
8h,DOT/USDT,6,-3.0838533541341704,-0.5139755590223617,-1.0,0.383229329173166,-3.0,16.666666666666664,1.9161466458658298,-1.0,4,17.833333333333332,16.666666666666664,1.151040837750184
8h,ETH/USDT,21,-4.594004182770952,-0.2187621039414739,-1.0,0.7297644598370028,-8.959307543241174,19.047619047619047,3.539661537358725,-1.0,7,25.857142857142858,19.047619047619047,1.7339927783044249
8h,ICP/USDT,10,0.6597291862617152,0.06597291862617152,-1.0,1.0824661482827145,-4.0,20.0,6.954140363906424,-1.0,5,21.8,20.0,1.8814522733328538
8h,LINK/USDT,6,-0.7002369668246438,-0.11670616113744063,-1.0,0.8599526066350712,-4.0,16.666666666666664,4.299763033175356,-1.0,4,29.333333333333332,16.666666666666664,2.114298331862794
8h,LTC/USDT,15,-6.3940465138004186,-0.42626976758669455,-1.0,0.5081502681691986,-9.0,13.333333333333334,4.229528073120689,-1.0,9,32.93333333333333,13.333333333333334,1.4150149365584628
8h,NEAR/USDT,13,-0.7111917313113798,-0.054707056254721526,-1.0,0.928880826868862,-4.5617505995203835,23.076923076923077,4.302354709418838,-1.0,5,47.30769230769231,23.076923076923077,1.927580237543462
8h,SOL/USDT,14,4.983903931510678,0.35599313796504845,-1.0,1.4983903931510678,-6.0,28.57142857142857,5.010725373976864,-1.0,6,48.714285714285715,28.57142857142857,2.2256538309636023
8h,SUI/USDT,18,10.336224805361372,0.5742347114089651,-1.0,1.7383017718115268,-5.0,22.22222222222222,9.025868031539622,-1.0,6,28.77777777777778,22.22222222222222,2.778078524214015
8h,TRX/USDT,14,7.161625983040885,0.5115447130743489,-1.0,1.7957362203378762,-3.0,35.714285714285715,5.015100671140958,-1.0,3,45.357142857142854,35.714285714285715,2.806258794812719
8h,UNI/USDT,15,1.4106200719548916,0.0940413381303261,-1.0,1.1175516726629076,-4.0,20.0,6.537200651011402,-1.0,4,32.2,20.0,2.240750155790598
8h,XRP/USDT,18,-1.1837413985529288,-0.06576341103071827,-1.0,0.926016162590442,-9.0,11.11111111111111,7.956456295022031,-1.0,9,28.5,11.11111111111111,2.1221816056515195
