symbol,n,atr_ch_mult,stop_mult,filter_mode,entry_time,exit_time,entry_price,exit_price,initial_stop,exit_reason,net_r
ATM/USDT,200,3.0,3.0,ema200_price,2024-06-04 00:00:00+00:00,2024-06-07 00:00:00+00:00,3.535,3.0218877753166087,3.0218877753166087,initial_stop,-1.0
ATM/USDT,200,3.0,3.0,ema200_price,2025-07-28 00:00:00+00:00,2025-07-30 00:00:00+00:00,1.802,1.4541909922393441,1.4541909922393441,initial_stop,-1.0
ATM/USDT,200,3.0,3.0,ema200_price,2025-08-07 00:00:00+00:00,2025-08-25 00:00:00+00:00,1.641,1.2627421691769918,1.2627421691769918,initial_stop,-1.0
ATM/USDT,200,3.0,3.0,ema200_price,2026-02-17 00:00:00+00:00,2026-03-08 00:00:00+00:00,1.503,1.1894286688890967,1.1894286688890967,initial_stop,-1.0
ATM/USDT,200,5.0,2.0,ema200_price,2024-03-26 00:00:00+00:00,2024-04-02 00:00:00+00:00,3.289,3.0356559693462444,3.0356559693462444,initial_stop,-1.0
ATM/USDT,200,5.0,2.0,ema200_price,2024-04-04 00:00:00+00:00,2024-04-12 00:00:00+00:00,3.609,3.3453411172446215,3.3453411172446215,initial_stop,-1.0
ATM/USDT,200,5.0,2.0,ema200_price,2024-04-15 00:00:00+00:00,2024-04-16 00:00:00+00:00,3.576,3.2545830071621276,3.2545830071621276,initial_stop,-1.0
ATM/USDT,200,5.0,3.0,ema200_price,2024-03-26 00:00:00+00:00,2024-04-13 00:00:00+00:00,3.289,2.9089839540193667,2.9089839540193667,initial_stop,-1.0
ATM/USDT,200,5.0,3.0,ema200_price,2024-04-15 00:00:00+00:00,2024-04-17 00:00:00+00:00,3.576,3.0938745107431913,3.0938745107431913,initial_stop,-1.0
ATM/USDT,200,7.0,2.0,ema200_price,2024-04-04 00:00:00+00:00,2024-04-12 00:00:00+00:00,3.609,3.3453411172446215,3.3453411172446215,initial_stop,-1.0
ATM/USDT,200,7.0,3.0,ema200_price,2024-04-04 00:00:00+00:00,2024-04-13 00:00:00+00:00,3.609,3.213511675866932,3.213511675866932,initial_stop,-1.0
ATM/USDT,350,3.0,2.0,ema200_price,2026-02-17 00:00:00+00:00,2026-02-28 00:00:00+00:00,1.503,1.266365067690642,1.266365067690642,initial_stop,-1.0
ATM/USDT,350,3.0,3.0,ema200_price,2026-02-17 00:00:00+00:00,2026-03-14 00:00:00+00:00,1.503,1.1480476015359629,1.1480476015359629,initial_stop,-1.0
ATOM/USDT,20,3.0,2.0,ema200_price,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,6.122,8.395,5.453366338520052,midline_exit,3.399469890536114
ATOM/USDT,20,3.0,2.0,ema200_price,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,5.384,4.861630660357497,4.861630660357497,initial_stop,-1.0
ATOM/USDT,20,3.0,2.0,ema200_price,2025-07-20 00:00:00+00:00,2025-07-23 00:00:00+00:00,5.174,4.690200699651182,4.690200699651182,initial_stop,-1.0
ATOM/USDT,20,3.0,3.0,ema200_price,2024-11-16 00:00:00+00:00,2024-12-09 00:00:00+00:00,6.122,8.395,5.119049507780078,midline_exit,2.266313260357409
ATOM/USDT,20,3.0,3.0,ema200_price,2025-05-10 00:00:00+00:00,2025-05-19 00:00:00+00:00,5.384,4.600445990536246,4.600445990536246,initial_stop,-1.0
ATOM/USDT,20,3.0,3.0,ema200_price,2025-07-20 00:00:00+00:00,2025-07-28 00:00:00+00:00,5.174,4.643,4.448301049476773,midline_exit,-0.7317083752390031
ATOM/USDT,20,5.0,2.0,ema200_price,2024-11-22 00:00:00+00:00,2024-12-09 00:00:00+00:00,7.55,8.395,6.640429626209689,midline_exit,0.9290100297338871
ATOM/USDT,20,5.0,3.0,ema200_price,2024-11-22 00:00:00+00:00,2024-12-09 00:00:00+00:00,7.55,8.395,6.185644439314533,midline_exit,0.6193400198225913
ATOM/USDT,50,3.0,2.0,ema200_price,2024-11-16 00:00:00+00:00,2024-12-19 00:00:00+00:00,6.122,6.816,5.506758530299402,midline_exit,1.1280123889206126
ATOM/USDT,50,3.0,2.0,ema200_price,2025-07-20 00:00:00+00:00,2025-07-23 00:00:00+00:00,5.174,4.651074571078217,4.651074571078217,initial_stop,-1.0
ATOM/USDT,50,3.0,3.0,ema200_price,2024-11-16 00:00:00+00:00,2024-12-19 00:00:00+00:00,6.122,6.816,5.199137795449104,midline_exit,0.7520082592804092
ATOM/USDT,50,3.0,3.0,ema200_price,2025-07-20 00:00:00+00:00,2025-07-30 00:00:00+00:00,5.174,4.389611856617326,4.389611856617326,initial_stop,-1.0
ATOM/USDT,50,5.0,2.0,ema200_price,2024-11-16 00:00:00+00:00,2024-12-19 00:00:00+00:00,6.122,6.816,5.506758530299402,midline_exit,1.1280123889206126
ATOM/USDT,50,5.0,3.0,ema200_price,2024-11-16 00:00:00+00:00,2024-12-19 00:00:00+00:00,6.122,6.816,5.199137795449104,midline_exit,0.7520082592804092
ATOM/USDT,50,7.0,2.0,ema200_price,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,7.55,6.822395086486829,6.822395086486829,initial_stop,-1.0
ATOM/USDT,50,7.0,3.0,ema200_price,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,7.55,6.816,6.4585926297302425,midline_exit,-0.6725261529236156
ATOM/USDT,50,9.0,2.0,ema200_price,2024-11-24 00:00:00+00:00,2024-11-25 00:00:00+00:00,8.757,7.95088824106195,7.95088824106195,initial_stop,-1.0
ATOM/USDT,50,9.0,3.0,ema200_price,2024-11-24 00:00:00+00:00,2024-11-26 00:00:00+00:00,8.757,7.547832361592924,7.547832361592924,initial_stop,-1.0
ATOM/USDT,100,3.0,2.0,ema200_price,2024-11-16 00:00:00+00:00,2025-01-13 00:00:00+00:00,6.122,6.285,5.421059019424208,midline_exit,0.2325445430028972
ATOM/USDT,100,3.0,3.0,ema200_price,2024-11-16 00:00:00+00:00,2025-01-13 00:00:00+00:00,6.122,6.285,5.0705885291363115,midline_exit,0.1550296953352648
ATOM/USDT,100,5.0,2.0,ema200_price,2024-11-18 00:00:00+00:00,2025-01-13 00:00:00+00:00,6.469,6.285,5.741022544937667,midline_exit,-0.2527550801477018
ATOM/USDT,100,5.0,3.0,ema200_price,2024-11-18 00:00:00+00:00,2025-01-13 00:00:00+00:00,6.469,6.285,5.377033817406499,midline_exit,-0.16850338676513443
ATOM/USDT,100,7.0,2.0,ema200_price,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,7.55,6.796067340497167,6.796067340497167,initial_stop,-1.0
ATOM/USDT,100,7.0,3.0,ema200_price,2024-11-22 00:00:00+00:00,2024-12-20 00:00:00+00:00,7.55,6.419101010745751,6.419101010745751,initial_stop,-1.0
ATOM/USDT,100,9.0,2.0,ema200_price,2024-11-23 00:00:00+00:00,2024-12-10 00:00:00+00:00,8.223,7.450606667092197,7.450606667092197,initial_stop,-1.0
ATOM/USDT,100,9.0,3.0,ema200_price,2024-11-23 00:00:00+00:00,2024-12-19 00:00:00+00:00,8.223,7.064410000638294,7.064410000638294,initial_stop,-1.0
ATOM/USDT,150,3.0,2.0,ema200_price,2024-03-25 00:00:00+00:00,2024-04-02 00:00:00+00:00,12.182,10.94009784133388,10.94009784133388,initial_stop,-1.0
ATOM/USDT,150,3.0,2.0,ema200_price,2024-11-18 00:00:00+00:00,2025-01-27 00:00:00+00:00,6.469,5.668773697550165,5.668773697550165,initial_stop,-1.0
ATOM/USDT,150,3.0,3.0,ema200_price,2024-03-25 00:00:00+00:00,2024-04-12 00:00:00+00:00,12.182,10.319146762000821,10.319146762000821,initial_stop,-1.0
ATOM/USDT,150,3.0,3.0,ema200_price,2024-11-18 00:00:00+00:00,2025-01-28 00:00:00+00:00,6.469,5.668,5.268660546325248,midline_exit,-0.6673112322916627
ATOM/USDT,150,5.0,2.0,ema200_price,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,7.55,6.73425705515569,6.73425705515569,initial_stop,-1.0
ATOM/USDT,150,5.0,3.0,ema200_price,2024-11-22 00:00:00+00:00,2024-12-20 00:00:00+00:00,7.55,6.3263855827335345,6.3263855827335345,initial_stop,-1.0
ATOM/USDT,150,7.0,2.0,ema200_price,2024-11-23 00:00:00+00:00,2024-12-10 00:00:00+00:00,8.223,7.395362008121319,7.395362008121319,initial_stop,-1.0
ATOM/USDT,150,7.0,2.0,ema200_price,2024-12-11 00:00:00+00:00,2024-12-18 00:00:00+00:00,8.823,7.85790708826418,7.85790708826418,initial_stop,-1.0
ATOM/USDT,150,7.0,3.0,ema200_price,2024-11-23 00:00:00+00:00,2024-12-19 00:00:00+00:00,8.223,6.981543012181979,6.981543012181979,initial_stop,-1.0
ATOM/USDT,150,9.0,2.0,ema200_price,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,9.568,8.68929091892567,8.68929091892567,initial_stop,-1.0
ATOM/USDT,150,9.0,3.0,ema200_price,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,9.568,8.249936378388504,8.249936378388504,initial_stop,-1.0
ATOM/USDT,200,3.0,2.0,ema200_price,2024-03-20 00:00:00+00:00,2024-04-10 00:00:00+00:00,11.755,10.54558695,10.54558695,initial_stop,-1.0
ATOM/USDT,200,3.0,2.0,ema200_price,2024-11-22 00:00:00+00:00,2024-12-19 00:00:00+00:00,7.55,6.684358045444933,6.684358045444933,initial_stop,-1.0
ATOM/USDT,200,3.0,2.0,ema200_price,2025-01-03 00:00:00+00:00,2025-01-08 00:00:00+00:00,7.423,6.413727551205423,6.413727551205423,initial_stop,-1.0
ATOM/USDT,200,3.0,3.0,ema200_price,2024-03-20 00:00:00+00:00,2024-04-12 00:00:00+00:00,11.755,9.940880425000001,9.940880425000001,initial_stop,-1.0
ATOM/USDT,200,3.0,3.0,ema200_price,2024-11-22 00:00:00+00:00,2024-12-20 00:00:00+00:00,7.55,6.251537068167399,6.251537068167399,initial_stop,-1.0
ATOM/USDT,200,3.0,3.0,ema200_price,2025-01-03 00:00:00+00:00,2025-01-13 00:00:00+00:00,7.423,5.909091326808134,5.909091326808134,initial_stop,-1.0
ATOM/USDT,200,5.0,2.0,ema200_price,2024-03-27 00:00:00+00:00,2024-04-01 00:00:00+00:00,12.629,11.418881829746281,11.418881829746281,initial_stop,-1.0
ATOM/USDT,200,5.0,2.0,ema200_price,2024-11-23 00:00:00+00:00,2024-12-10 00:00:00+00:00,8.223,7.348686255217709,7.348686255217709,initial_stop,-1.0
ATOM/USDT,200,5.0,2.0,ema200_price,2024-12-11 00:00:00+00:00,2024-12-18 00:00:00+00:00,8.823,7.848331567954562,7.848331567954562,initial_stop,-1.0
ATOM/USDT,200,5.0,3.0,ema200_price,2024-03-27 00:00:00+00:00,2024-04-03 00:00:00+00:00,12.629,10.813822744619422,10.813822744619422,initial_stop,-1.0
ATOM/USDT,200,5.0,3.0,ema200_price,2024-11-23 00:00:00+00:00,2024-12-19 00:00:00+00:00,8.223,6.911529382826562,6.911529382826562,initial_stop,-1.0
ATOM/USDT,200,7.0,2.0,ema200_price,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,9.568,8.657078885512721,8.657078885512721,initial_stop,-1.0
ATOM/USDT,200,7.0,3.0,ema200_price,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,9.568,8.201618328269083,8.201618328269083,initial_stop,-1.0
ATOM/USDT,200,9.0,2.0,ema200_price,2024-12-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,10.393,9.456537437109027,9.456537437109027,initial_stop,-1.0
ATOM/USDT,200,9.0,3.0,ema200_price,2024-12-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,10.393,8.98830615566354,8.98830615566354,initial_stop,-1.0
ATOM/USDT,350,3.0,2.0,ema200_price,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,9.568,8.583240776324798,8.583240776324798,initial_stop,-1.0
ATOM/USDT,350,3.0,3.0,ema200_price,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,9.568,8.090861164487197,8.090861164487197,initial_stop,-1.0
ATOM/USDT,350,5.0,2.0,ema200_price,2024-12-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,10.393,9.394429668609085,9.394429668609085,initial_stop,-1.0
ATOM/USDT,350,5.0,3.0,ema200_price,2024-12-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,10.393,8.895144502913627,8.895144502913627,initial_stop,-1.0
AUCTION/USDT,20,3.0,2.0,ema200_price,2024-05-29 00:00:00+00:00,2024-06-03 00:00:00+00:00,24.26,21.060454865109282,21.060454865109282,initial_stop,-1.0
AUCTION/USDT,20,3.0,2.0,ema200_price,2024-08-20 00:00:00+00:00,2024-08-22 00:00:00+00:00,20.21,17.35875133234263,17.35875133234263,initial_stop,-1.0
AUCTION/USDT,20,3.0,2.0,ema200_price,2024-12-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,19.56,17.068571878634632,17.068571878634632,initial_stop,-1.0
AUCTION/USDT,20,3.0,2.0,ema200_price,2025-02-25 00:00:00+00:00,2025-02-28 00:00:00+00:00,16.14,13.393524558288762,13.393524558288762,initial_stop,-1.0
AUCTION/USDT,20,3.0,2.0,ema200_price,2025-03-10 00:00:00+00:00,2025-03-23 00:00:00+00:00,19.69,20.74,16.25662267524115,midline_exit,0.30582132421863817
AUCTION/USDT,20,3.0,2.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.761144020577724,7.761144020577724,initial_stop,-1.0
AUCTION/USDT,20,3.0,3.0,ema200_price,2024-05-29 00:00:00+00:00,2024-06-07 00:00:00+00:00,24.26,19.460682297663922,19.460682297663922,initial_stop,-1.0
AUCTION/USDT,20,3.0,3.0,ema200_price,2024-08-20 00:00:00+00:00,2024-08-26 00:00:00+00:00,20.21,15.933126998513949,15.933126998513949,initial_stop,-1.0
AUCTION/USDT,20,3.0,3.0,ema200_price,2024-12-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,19.56,15.822857817951949,15.822857817951949,initial_stop,-1.0
AUCTION/USDT,20,3.0,3.0,ema200_price,2025-02-25 00:00:00+00:00,2025-03-03 00:00:00+00:00,16.14,12.34,12.020286837433142,midline_exit,-0.9223943148586454
AUCTION/USDT,20,3.0,3.0,ema200_price,2025-03-10 00:00:00+00:00,2025-03-23 00:00:00+00:00,19.69,20.74,14.539934012861725,midline_exit,0.20388088281242545
AUCTION/USDT,20,3.0,3.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.436716030866586,7.436716030866586,initial_stop,-1.0
AUCTION/USDT,20,5.0,2.0,ema200_price,2025-03-11 00:00:00+00:00,2025-03-23 00:00:00+00:00,26.06,22.41729154147909,22.41729154147909,initial_stop,-1.0
AUCTION/USDT,20,5.0,2.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.761144020577724,7.761144020577724,initial_stop,-1.0
AUCTION/USDT,20,5.0,3.0,ema200_price,2025-03-11 00:00:00+00:00,2025-03-23 00:00:00+00:00,26.06,20.595937312218638,20.595937312218638,initial_stop,-1.0
AUCTION/USDT,20,5.0,3.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.436716030866586,7.436716030866586,initial_stop,-1.0
AUCTION/USDT,20,7.0,2.0,ema200_price,2025-03-21 00:00:00+00:00,2025-03-22 00:00:00+00:00,51.6,43.76683333298571,43.76683333298571,initial_stop,-1.0
AUCTION/USDT,20,7.0,2.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.761144020577724,7.761144020577724,initial_stop,-1.0
AUCTION/USDT,20,7.0,3.0,ema200_price,2025-03-21 00:00:00+00:00,2025-03-22 00:00:00+00:00,51.6,39.850249999478564,39.850249999478564,initial_stop,-1.0
AUCTION/USDT,20,7.0,3.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.436716030866586,7.436716030866586,initial_stop,-1.0
AUCTION/USDT,20,9.0,2.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.761144020577724,7.761144020577724,initial_stop,-1.0
AUCTION/USDT,20,9.0,3.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.436716030866586,7.436716030866586,initial_stop,-1.0
AUCTION/USDT,50,3.0,2.0,ema200_price,2024-05-29 00:00:00+00:00,2024-06-07 00:00:00+00:00,24.26,20.065435957742555,20.065435957742555,initial_stop,-1.0
AUCTION/USDT,50,3.0,2.0,ema200_price,2024-08-21 00:00:00+00:00,2024-08-22 00:00:00+00:00,21.98,18.6645882497978,18.6645882497978,initial_stop,-1.0
AUCTION/USDT,50,3.0,2.0,ema200_price,2024-11-30 00:00:00+00:00,2024-12-09 00:00:00+00:00,18.21,15.95090516049568,15.95090516049568,initial_stop,-1.0
AUCTION/USDT,50,3.0,2.0,ema200_price,2024-12-13 00:00:00+00:00,2024-12-18 00:00:00+00:00,20.34,17.31839076223488,17.31839076223488,initial_stop,-1.0
AUCTION/USDT,50,3.0,2.0,ema200_price,2025-03-10 00:00:00+00:00,2025-03-27 00:00:00+00:00,19.69,17.42,16.47805784237227,midline_exit,-0.7067375091451119
AUCTION/USDT,50,3.0,2.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.545270830395166,7.545270830395166,initial_stop,-1.0
AUCTION/USDT,50,3.0,3.0,ema200_price,2024-05-29 00:00:00+00:00,2024-06-18 00:00:00+00:00,24.26,17.96815393661383,17.96815393661383,initial_stop,-1.0
AUCTION/USDT,50,3.0,3.0,ema200_price,2024-08-21 00:00:00+00:00,2024-08-25 00:00:00+00:00,21.98,17.006882374696694,17.006882374696694,initial_stop,-1.0
AUCTION/USDT,50,3.0,3.0,ema200_price,2024-11-30 00:00:00+00:00,2024-12-09 00:00:00+00:00,18.21,14.821357740743517,14.821357740743517,initial_stop,-1.0
AUCTION/USDT,50,3.0,3.0,ema200_price,2024-12-13 00:00:00+00:00,2024-12-19 00:00:00+00:00,20.34,15.80758614335232,15.80758614335232,initial_stop,-1.0
AUCTION/USDT,50,3.0,3.0,ema200_price,2025-03-10 00:00:00+00:00,2025-03-27 00:00:00+00:00,19.69,17.42,14.872086763558402,midline_exit,-0.4711583394300744
AUCTION/USDT,50,3.0,3.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.1129062455927485,7.1129062455927485,initial_stop,-1.0
AUCTION/USDT,50,5.0,2.0,ema200_price,2024-12-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,21.64,19.086009750825195,19.086009750825195,initial_stop,-1.0
AUCTION/USDT,50,5.0,2.0,ema200_price,2025-03-11 00:00:00+00:00,2025-03-23 00:00:00+00:00,26.06,22.759896685524822,22.759896685524822,initial_stop,-1.0
AUCTION/USDT,50,5.0,2.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.545270830395166,7.545270830395166,initial_stop,-1.0
AUCTION/USDT,50,5.0,3.0,ema200_price,2024-12-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,21.64,17.809014626237794,17.809014626237794,initial_stop,-1.0
AUCTION/USDT,50,5.0,3.0,ema200_price,2025-03-11 00:00:00+00:00,2025-03-23 00:00:00+00:00,26.06,21.109845028287232,21.109845028287232,initial_stop,-1.0
AUCTION/USDT,50,5.0,3.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.1129062455927485,7.1129062455927485,initial_stop,-1.0
AUCTION/USDT,50,7.0,2.0,ema200_price,2025-03-11 00:00:00+00:00,2025-03-23 00:00:00+00:00,26.06,22.759896685524822,22.759896685524822,initial_stop,-1.0
AUCTION/USDT,50,7.0,2.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.545270830395166,7.545270830395166,initial_stop,-1.0
AUCTION/USDT,50,7.0,3.0,ema200_price,2025-03-11 00:00:00+00:00,2025-03-23 00:00:00+00:00,26.06,21.109845028287232,21.109845028287232,initial_stop,-1.0
AUCTION/USDT,50,7.0,3.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.1129062455927485,7.1129062455927485,initial_stop,-1.0
AUCTION/USDT,50,9.0,2.0,ema200_price,2025-03-16 00:00:00+00:00,2025-03-18 00:00:00+00:00,34.74,30.70519779583328,30.70519779583328,initial_stop,-1.0
AUCTION/USDT,50,9.0,2.0,ema200_price,2025-03-18 00:00:00+00:00,2025-03-22 00:00:00+00:00,37.61,33.03559196311828,33.03559196311828,initial_stop,-1.0
AUCTION/USDT,50,9.0,3.0,ema200_price,2025-03-16 00:00:00+00:00,2025-03-23 00:00:00+00:00,34.74,28.687796693749917,28.687796693749917,initial_stop,-1.0
AUCTION/USDT,100,3.0,2.0,ema200_price,2024-11-30 00:00:00+00:00,2024-12-09 00:00:00+00:00,18.21,15.523171549936366,15.523171549936366,initial_stop,-1.0
AUCTION/USDT,100,3.0,2.0,ema200_price,2024-12-13 00:00:00+00:00,2024-12-18 00:00:00+00:00,20.34,17.30306967667382,17.30306967667382,initial_stop,-1.0
AUCTION/USDT,100,3.0,2.0,ema200_price,2024-12-24 00:00:00+00:00,2024-12-25 00:00:00+00:00,21.79,18.488052779528704,18.488052779528704,initial_stop,-1.0
AUCTION/USDT,100,3.0,2.0,ema200_price,2025-03-11 00:00:00+00:00,2025-03-12 00:00:00+00:00,26.06,22.84306993715575,22.84306993715575,initial_stop,-1.0
AUCTION/USDT,100,3.0,2.0,ema200_price,2025-03-12 00:00:00+00:00,2025-03-23 00:00:00+00:00,25.29,21.90203923778419,21.90203923778419,initial_stop,-1.0
AUCTION/USDT,100,3.0,2.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.161394103097175,7.161394103097175,initial_stop,-1.0
AUCTION/USDT,100,3.0,3.0,ema200_price,2024-11-30 00:00:00+00:00,2024-12-09 00:00:00+00:00,18.21,14.179757324904548,14.179757324904548,initial_stop,-1.0
AUCTION/USDT,100,3.0,3.0,ema200_price,2024-12-13 00:00:00+00:00,2024-12-19 00:00:00+00:00,20.34,15.78460451501073,15.78460451501073,initial_stop,-1.0
AUCTION/USDT,100,3.0,3.0,ema200_price,2024-12-24 00:00:00+00:00,2024-12-30 00:00:00+00:00,21.79,16.837079169293055,16.837079169293055,initial_stop,-1.0
AUCTION/USDT,100,3.0,3.0,ema200_price,2025-03-11 00:00:00+00:00,2025-03-23 00:00:00+00:00,26.06,21.234604905733626,21.234604905733626,initial_stop,-1.0
AUCTION/USDT,100,3.0,3.0,ema200_price,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,6.537091154645763,6.537091154645763,initial_stop,-1.0
AUCTION/USDT,100,5.0,2.0,ema200_price,2024-12-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,21.64,18.826121924302754,18.826121924302754,initial_stop,-1.0
AUCTION/USDT,100,5.0,2.0,ema200_price,2025-03-11 00:00:00+00:00,2025-03-12 00:00:00+00:00,26.06,22.84306993715575,22.84306993715575,initial_stop,-1.0
AUCTION/USDT,100,5.0,2.0,ema200_price,2025-03-12 00:00:00+00:00,2025-03-23 00:00:00+00:00,25.29,21.90203923778419,21.90203923778419,initial_stop,-1.0
AUCTION/USDT,100,5.0,3.0,ema200_price,2024-12-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,21.64,17.419182886454127,17.419182886454127,initial_stop,-1.0
AUCTION/USDT,100,5.0,3.0,ema200_price,2025-03-11 00:00:00+00:00,2025-03-23 00:00:00+00:00,26.06,21.234604905733626,21.234604905733626,initial_stop,-1.0
AUCTION/USDT,100,7.0,2.0,ema200_price,2025-03-14 00:00:00+00:00,2025-03-23 00:00:00+00:00,27.69,24.16810565695229,24.16810565695229,initial_stop,-1.0
AUCTION/USDT,100,7.0,3.0,ema200_price,2025-03-14 00:00:00+00:00,2025-03-23 00:00:00+00:00,27.69,22.407158485428432,22.407158485428432,initial_stop,-1.0
AUCTION/USDT,100,9.0,2.0,ema200_price,2025-03-16 00:00:00+00:00,2025-03-17 00:00:00+00:00,34.74,31.141345354378938,31.141345354378938,initial_stop,-1.0
AUCTION/USDT,100,9.0,2.0,ema200_price,2025-03-18 00:00:00+00:00,2025-03-22 00:00:00+00:00,37.61,33.731012581826796,33.731012581826796,initial_stop,-1.0
AUCTION/USDT,100,9.0,3.0,ema200_price,2025-03-16 00:00:00+00:00,2025-03-23 00:00:00+00:00,34.74,29.342018031568408,29.342018031568408,initial_stop,-1.0
AUCTION/USDT,150,3.0,2.0,ema200_price,2024-12-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,19.56,16.488275474709283,16.488275474709283,initial_stop,-1.0
AUCTION/USDT,150,3.0,2.0,ema200_price,2024-12-13 00:00:00+00:00,2024-12-18 00:00:00+00:00,20.34,17.077739560600264,17.077739560600264,initial_stop,-1.0
AUCTION/USDT,150,3.0,2.0,ema200_price,2024-12-24 00:00:00+00:00,2024-12-26 00:00:00+00:00,21.79,18.363836652140158,18.363836652140158,initial_stop,-1.0
AUCTION/USDT,150,3.0,2.0,ema200_price,2025-03-10 00:00:00+00:00,2025-03-28 00:00:00+00:00,19.69,16.416084236903174,16.416084236903174,initial_stop,-1.0
AUCTION/USDT,150,3.0,3.0,ema200_price,2024-12-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,19.56,14.952413212063924,14.952413212063924,initial_stop,-1.0
AUCTION/USDT,150,3.0,3.0,ema200_price,2024-12-13 00:00:00+00:00,2024-12-20 00:00:00+00:00,20.34,15.446609340900395,15.446609340900395,initial_stop,-1.0
AUCTION/USDT,150,3.0,3.0,ema200_price,2024-12-24 00:00:00+00:00,2024-12-30 00:00:00+00:00,21.79,16.650754978210237,16.650754978210237,initial_stop,-1.0
AUCTION/USDT,150,3.0,3.0,ema200_price,2025-03-10 00:00:00+00:00,2025-03-31 00:00:00+00:00,19.69,15.74,14.779126355354762,midline_exit,-0.8043375345865468
AUCTION/USDT,150,5.0,2.0,ema200_price,2025-03-11 00:00:00+00:00,2025-03-23 00:00:00+00:00,26.06,22.757110341990483,22.757110341990483,initial_stop,-1.0
AUCTION/USDT,150,5.0,3.0,ema200_price,2025-03-11 00:00:00+00:00,2025-03-23 00:00:00+00:00,26.06,21.105665512985727,21.105665512985727,initial_stop,-1.0
AUCTION/USDT,150,7.0,2.0,ema200_price,2025-03-14 00:00:00+00:00,2025-03-23 00:00:00+00:00,27.69,24.18463826331173,24.18463826331173,initial_stop,-1.0
AUCTION/USDT,150,7.0,3.0,ema200_price,2025-03-14 00:00:00+00:00,2025-03-23 00:00:00+00:00,27.69,22.431957394967597,22.431957394967597,initial_stop,-1.0
AUCTION/USDT,150,9.0,2.0,ema200_price,2025-03-16 00:00:00+00:00,2025-03-17 00:00:00+00:00,34.74,31.18311129261261,31.18311129261261,initial_stop,-1.0
AUCTION/USDT,150,9.0,2.0,ema200_price,2025-03-17 00:00:00+00:00,2025-03-23 00:00:00+00:00,32.35,28.666557217328528,28.666557217328528,initial_stop,-1.0
AUCTION/USDT,150,9.0,3.0,ema200_price,2025-03-16 00:00:00+00:00,2025-03-23 00:00:00+00:00,34.74,29.40466693891892,29.40466693891892,initial_stop,-1.0
AUCTION/USDT,200,3.0,2.0,ema200_price,2024-03-30 00:00:00+00:00,2024-04-10 00:00:00+00:00,26.16,21.106907523959826,21.106907523959826,initial_stop,-1.0
