symbol,entry_time,entry_price,exit_price,raw_r,funding_cost_r,net_r,year,exit_reason,bars_held
UNIUSDT,2020-11-04 00:00:00,1.9279,4.0747,2.14201983626448,0.024575236771402074,2.1174445994930777,2020,time_exit,20
UNIUSDT,2023-06-10 00:00:00,4.061,5.268,1.6314755110818069,0.010146611559166687,1.6213288995226403,2023,time_exit,20
VETUSDT,2020-02-28 00:00:00,0.005756,0.003583571428571428,-1.0,0.012618096760702305,-1.0126180967607024,2020,atr_stop,13
VETUSDT,2020-03-13 00:00:00,0.002799,0.003225,0.18165286188522864,-0.026037418763336307,0.20769028064856496,2020,time_exit,20
VETUSDT,2022-01-22 00:00:00,0.05157,0.05787,0.28873113634623987,0.007860146863503293,0.2808709894827366,2022,time_exit,20
VETUSDT,2022-05-12 00:00:00,0.02763,0.03048,0.16620641717396456,-0.011181533093828097,0.17738795026779267,2022,time_exit,20
VETUSDT,2023-06-10 00:00:00,0.01553,0.01969,1.3272996303507896,0.007581903750398655,1.319717726600391,2023,time_exit,20
WOOUSDT,2022-04-30 00:00:00,0.34761,0.2246367413648377,-1.0,0.005606529075930834,-1.0056065290759308,2022,atr_stop,11
WOOUSDT,2022-05-12 00:00:00,0.17872,0.15894,-0.1382243006253013,-0.0006028115655830403,-0.13762148905971827,2022,time_exit,20
XLMUSDT,2020-03-12 00:00:00,0.03174,0.04071,0.492293539349716,-0.010228120058056492,0.5025216594077725,2020,time_exit,20
XLMUSDT,2022-01-22 00:00:00,0.19209,0.21521,0.3754829800767829,0.008845357515008322,0.36663762256177457,2022,time_exit,20
XLMUSDT,2022-11-09 00:00:00,0.08309,0.08851,0.2617376151413132,0.005737561503674486,0.2560000536376387,2022,time_exit,20
XLMUSDT,2022-12-16 00:00:00,0.07422,0.07289,-0.1158204003876464,0.0210036594726833,-0.1368240598603297,2022,time_exit,20
XMRUSDT,2020-03-12 00:00:00,32.02,48.38,0.793462908625773,0.03057549792181208,0.7628874107039608,2020,time_exit,20
XMRUSDT,2022-06-14 00:00:00,118.24,123.89,0.11279246526672929,-0.004896578858624331,0.11768904412535362,2022,time_exit,20
XMRUSDT,2023-08-17 00:00:00,141.45,142.05,0.0432011876313488,-0.1290265534676423,0.1722277410989911,2023,time_exit,20
XRPUSDT,2020-03-12 00:00:00,0.1346,0.1747,0.6000697446831436,-0.010704139338671766,0.6107738840218153,2020,time_exit,20
XRPUSDT,2022-01-22 00:00:00,0.5962,0.7585,0.9720315291921747,0.007983879054560192,0.9640476501376145,2022,time_exit,20
XRPUSDT,2022-05-09 00:00:00,0.4868,0.34872883679125644,-1.0,-0.0017414932011290039,-0.998258506798871,2022,atr_stop,3
XRPUSDT,2022-06-13 00:00:00,0.3115,0.3214,0.11164076830722679,-0.008257286202691623,0.11989805450991842,2022,time_exit,20
XRPUSDT,2023-08-17 00:00:00,0.5057,0.503,-0.01913822312570535,0.0027220115135922224,-0.021860234639297572,2023,time_exit,20
XTZUSDT,2022-05-12 00:00:00,1.677,1.945,0.3197393350546709,0.0038719248888606558,0.3158674101658102,2022,time_exit,20
XTZUSDT,2022-11-09 00:00:00,1.015,0.975,-0.13766270909053738,0.00998951393001252,-0.1476522230205499,2022,time_exit,20
XTZUSDT,2022-12-19 00:00:00,0.776,0.821,0.28607510533869235,0.012724712229498763,0.27335039310919357,2022,time_exit,20
XTZUSDT,2023-06-10 00:00:00,0.729,0.806,0.5751078434987925,-0.014413122655940002,0.5895209661547325,2023,time_exit,20
XTZUSDT,2023-08-17 00:00:00,0.681,0.691,0.08401470156821945,-0.015389882597439494,0.09940458416565895,2023,time_exit,20
XVGUSDT,2023-08-17 00:00:00,0.00321,0.003361,0.09658198853730346,0.011505494917080035,0.08507649362022343,2023,time_exit,20
XVSUSDT,2023-06-10 00:00:00,3.348,4.127,0.7407838457926896,0.004625548742654854,0.7361582970500348,2023,time_exit,20
YFIUSDT,2021-12-05 00:00:00,23744.0,31164.0,0.9595047718591407,0.01137812997830902,0.9481266418808317,2021,time_exit,20
YFIUSDT,2022-05-09 00:00:00,12468.0,8551.202340770546,-1.0,-0.029269035843570542,-0.9707309641564295,2022,atr_stop,16
YFIUSDT,2022-05-26 00:00:00,7741.0,5351.0,-0.6186570786230602,-0.01496051161293661,-0.6036965670101235,2022,time_exit,20
YFIUSDT,2022-06-16 00:00:00,4602.0,6313.0,0.6815715407451864,-0.002189766677536948,0.6837613074227233,2022,time_exit,20
YFIUSDT,2022-11-09 00:00:00,5477.0,6456.0,0.5176324272343706,-0.00990815954631873,0.5275405867806894,2022,time_exit,20
YFIUSDT,2023-05-11 00:00:00,6653.0,6493.0,-0.12899442921062168,0.021925506554211993,-0.15091993576483367,2023,time_exit,20
YFIUSDT,2023-06-10 00:00:00,5460.0,6640.0,1.1760646971223663,0.02575866274421385,1.1503060343781524,2023,time_exit,20
YFIUSDT,2023-08-17 00:00:00,5337.0,5399.0,0.057452490338485124,0.016276983538190803,0.04117550680029432,2023,time_exit,20
ZECUSDT,2020-03-12 00:00:00,25.38,31.28,0.3472108331141419,-0.004729005791553682,0.3519398389056956,2020,time_exit,20
ZECUSDT,2022-01-21 00:00:00,102.15,124.6,0.6243970131681135,0.012489511894285286,0.6119075012738282,2022,time_exit,20
ZECUSDT,2022-11-09 00:00:00,35.17,39.99,0.3908557132582742,0.0031249948826283214,0.3877307183756459,2022,time_exit,20
ZECUSDT,2023-03-10 00:00:00,32.03,37.84,0.6486448916302986,0.01954286830821922,0.6291020233220794,2023,time_exit,20
ZECUSDT,2023-06-10 00:00:00,23.96,33.77,1.7960785909441863,0.013319321459496731,1.7827592694846897,2023,time_exit,20
ZECUSDT,2023-08-17 00:00:00,24.3,25.14,0.17108019195531785,-0.011941845261983709,0.18302203721730156,2023,time_exit,20
ZENUSDT,2022-01-21 00:00:00,38.864,45.044,0.375361557910118,0.004355760872202007,0.371005797037916,2022,time_exit,20
ZENUSDT,2023-05-08 00:00:00,7.974,8.683,0.42009368457657964,0.01849052554600432,0.4016031590305753,2023,time_exit,20
ZENUSDT,2023-06-10 00:00:00,6.112,8.697,1.7074843888689442,0.01800341926493774,1.6894809696040065,2023,time_exit,20
ZILUSDT,2022-01-22 00:00:00,0.04278,0.04909,0.36152045376058156,-0.008208270522040812,0.3697287242826224,2022,time_exit,20
ZILUSDT,2022-11-09 00:00:00,0.02049,0.02198,0.18186291420989834,0.006816883261055275,0.17504603094884305,2022,time_exit,20
ZILUSDT,2022-12-19 00:00:00,0.01737,0.02174,1.167729471172999,0.0017800709600076896,1.1659494002129913,2022,time_exit,20
ZILUSDT,2023-06-10 00:00:00,0.01758,0.02101,0.7278990547963552,0.014239406758336418,0.7136596480380187,2023,time_exit,20
ZILUSDT,2023-08-17 00:00:00,0.01628,0.01637,0.02790080321915057,0.020512350225498577,0.007388452993651994,2023,time_exit,20
ZRXUSDT,2022-11-09 00:00:00,0.1639,0.1863,0.35743789396642683,0.007108915458109709,0.3503289785083171,2022,time_exit,20
ZRXUSDT,2023-06-10 00:00:00,0.1732,0.2127,0.9978716917717317,0.0145358188834139,0.9833358728883178,2023,time_exit,20
