symbol,timeframe,datetime,side,entry_time,entry_price,initial_stop,current_stop,old_stop,stop_changed,breakeven_active,chandelier_active,be_activated_this_bar,chand_activated_this_bar,chandelier_candidate,mfe_r,mae_r,close,high,low,atr
TRX/USDT,4h,2026-04-17 00:00:00+00:00,LONG,2026-04-09 12:00:00+00:00,0.3188,0.3161571428571428,0.32335714285714284,0.32335714285714284,False,True,True,False,False,0.32277857142857147,3.6702702702702608,-0.6810810810810644,0.3253,0.3271,0.3253,0.0019071428571428573
UNI/USDT,2h,2026-04-17 00:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,3.461,3.341,3.341,3.341,False,False,False,False,False,,0.06666666666666685,-0.6916666666666658,3.393,3.434,3.378,0.0632857142857142
UNI/USDT,4h,2026-04-17 00:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,3.461,3.3245714285714283,3.3245714285714283,3.3245714285714283,False,False,False,False,False,,0.05863874345549746,-0.7623036649214637,3.358,3.434,3.357,0.06757142857142852
VIC/USDT,2h,2026-04-17 00:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.0505,0.049157142857142865,0.0505,0.0505,False,True,False,False,False,,1.861702127659574,0.0,0.0528,0.053,0.0526,0.0007642857142857139
VIC/USDT,4h,2026-04-17 00:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.0507,0.04835714285714286,0.04835714285714286,0.04835714285714286,False,False,False,False,False,,0.9817073170731703,-0.04268292682926956,0.0525,0.053,0.0523,0.0011642857142857134
VIRTUAL/USDT,2h,2026-04-17 00:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.7426,0.7107857142857144,0.7107857142857144,0.7107857142857144,False,False,False,False,False,,0.10687022900763223,-0.5500673551863513,0.7339,0.746,0.7297,0.016900000000000002
VIRTUAL/USDT,4h,2026-04-17 00:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.7179,0.6861,0.6861,0.6861,False,False,False,False,False,,0.9119496855345923,-0.8364779874213826,0.7245,0.746,0.7222,0.018957142857142863
WLD/USDT,2h,2026-04-17 00:00:00+00:00,LONG,2026-04-16 14:00:00+00:00,0.3201,0.30515714285714285,0.30515714285714285,0.30515714285714285,False,False,False,False,False,,0.6022944550669216,-0.6892925430210303,0.319,0.3255,0.3167,0.008614285714285713
XLM/USDT,2h,2026-04-17 00:00:00+00:00,LONG,2026-04-14 08:00:00+00:00,0.157,0.15337142857142858,0.16205714285714287,0.16187857142857143,True,True,True,False,False,0.16205714285714287,3.4724409448818965,-0.8818897637795315,0.1668,0.1696,0.1667,0.002514285714285713
XLM/USDT,4h,2026-04-17 00:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,0.1681,0.16207142857142856,0.16207142857142856,0.16207142857142856,False,False,False,False,False,,0.24881516587677754,-0.4146919431279626,0.1663,0.1696,0.1656,0.0030571428571428577
XPL/USDT,2h,2026-04-17 00:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.1408,0.1333,0.1333,0.1333,False,False,False,False,False,,0.29333333333333067,-0.4399999999999997,0.1389,0.143,0.1375,0.003914285714285711
XRP/USDT,2h,2026-04-17 00:00:00+00:00,LONG,2026-04-13 22:00:00+00:00,1.3756,1.3475428571428572,1.4008928571428572,1.4008928571428572,False,True,True,False,False,1.3992857142857145,3.236252545824845,-0.9017311608961255,1.4302,1.4555,1.4273,0.022371428571428518
XRP/USDT,4h,2026-04-17 00:00:00+00:00,LONG,2026-04-15 16:00:00+00:00,1.4,1.3570857142857142,1.4,1.4,False,True,False,False,False,,1.5472703062583215,-0.46837549933422085,1.4308,1.4555,1.4225,0.02432857142857143
ZEC/USDT,2h,2026-04-17 00:00:00+00:00,SHORT,2026-04-16 00:00:00+00:00,343.63,359.94142857142856,359.94142857142856,359.94142857142856,False,False,False,False,False,,0.668243124890522,-0.2531967069539319,340.9,343.08,339.55,6.861428571428571
币安人生/USDT,4h,2026-04-17 00:00:00+00:00,LONG,2026-04-11 16:00:00+00:00,0.143,0.11535714285714285,0.2500714285714286,0.2500714285714286,False,True,True,False,False,0.23348571428571435,8.93540051679587,-0.7343669250645991,0.3309,0.3501,0.3255,0.052171428571428556
AAVE/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,112.24,106.68285714285715,106.68285714285715,106.68285714285715,False,False,False,False,False,,0.9591259640102826,-0.1493573264781488,113.71,113.99,112.84,2.8628571428571417
ADA/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.2604,0.2513142857142857,0.2513142857142857,0.2513142857142857,False,False,False,False,False,,0.12106918238993586,-0.7044025157232715,0.255,0.2565,0.254,0.004300000000000006
AI/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.0216,0.020471428571428574,0.020471428571428574,0.020471428571428574,False,False,False,False,False,,0.5316455696202534,-0.3544303797468366,0.022,0.0222,0.0218,0.0005999999999999998
APT/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 14:00:00+00:00,0.988,0.9432857142857143,0.9432857142857143,0.9432857142857143,False,False,False,False,False,,0.44728434504792364,-0.6261980830670931,0.98,0.985,0.971,0.025857142857142863
ASTER/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.687,0.6711428571428572,0.6711428571428572,0.6711428571428572,False,False,False,False,False,,0.44144144144143493,-0.6306306306306313,0.682,0.684,0.677,0.008999999999999977
AVAX/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,9.86,9.504285714285714,9.504285714285714,9.504285714285714,False,False,False,False,False,,0.08433734939759362,-0.8995983935742986,9.55,9.65,9.54,0.18285714285714277
BFUSD/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-03-24 10:00:00+00:00,0.9993,0.9989857142857143,0.9989857142857143,0.9989857142857143,False,False,False,False,False,,0.6363636363639896,-0.6363636363636364,0.9994,0.9995,0.9994,0.00010714285714290879
BNB/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,636.55,625.7628571428571,625.7628571428571,625.7628571428571,False,False,False,False,False,,0.07879751026354337,-0.7759237187127538,629.26,631.82,628.18,5.5778571428571455
CFX/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-15 16:00:00+00:00,0.05552,0.05381285714285714,0.06306428571428571,0.06195285714285715,True,True,True,False,False,0.06306428571428571,8.353138075313797,-0.02928870292887111,0.06757,0.06815,0.06676,0.0022385714285714266
DASH/USDT,2h,2026-04-17 02:00:00+00:00,SHORT,2026-04-14 16:00:00+00:00,38.76,40.701428571428565,38.76,38.76,False,True,False,False,False,,1.2413539367181756,-0.16997792494481545,36.63,37.2,36.5,0.7242857142857159
DODO/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,0.01717,0.016602857142857145,0.01717,0.01717,False,True,False,False,False,,1.4634760705289633,-0.08816120906801264,0.01781,0.01785,0.01771,0.00032285714285714285
DOGE/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.09943,0.09589,0.09589,0.09589,False,False,False,False,False,,0.10734463276835925,-0.5903954802259915,0.09776,0.09848,0.09734,0.0016971428571428554
DOGS/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-14 02:00:00+00:00,2.97e-05,2.8342857142857143e-05,3.2507142857142855e-05,3.2507142857142855e-05,False,True,True,False,False,3.2200000000000003e-05,6.484210526315787,-0.8105263157894731,3.36e-05,3.42e-05,3.25e-05,2.0999999999999994e-06
DOT/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 12:00:00+00:00,1.287,1.2367142857142857,1.287,1.287,False,True,False,False,False,,1.3125,-0.39772727272727276,1.296,1.311,1.29,0.03485714285714286
ENA/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-15 18:00:00+00:00,0.1003,0.09628571428571428,0.10641428571428571,0.10641428571428571,False,True,True,False,False,0.10609285714285716,3.8612099644128115,-0.39857651245551706,0.11,0.1111,0.1097,0.003235714285714284
FET/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.2422,0.2322857142857143,0.2322857142857143,0.2322857142857143,False,False,False,False,False,,0.13112391930835693,-1.079250720461094,0.2318,0.2368,0.2315,0.00527857142857143
FF/USDT,2h,2026-04-17 02:00:00+00:00,SHORT,2026-04-15 12:00:00+00:00,0.07643,0.07982285714285714,0.07982285714285714,0.07982285714285714,False,False,False,False,False,,0.7162105263157889,-0.2416842105263158,0.0746,0.07482,0.07433,0.0008992857142857186
FIL/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 14:00:00+00:00,1.014,0.9677142857142857,0.9677142857142857,0.9677142857142857,False,False,False,False,False,,0.15123456790123227,-0.7777777777777782,0.98,0.991,0.978,0.026571428571428555
HBAR/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 06:00:00+00:00,0.08811,0.08642999999999999,0.08811,0.08811,False,True,True,False,False,0.08794285714285714,2.1071428571428568,-0.7678571428571421,0.08918,0.08997,0.08909,0.0012357142857142855
ICP/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,2.64,2.5547142857142857,2.5547142857142857,2.5547142857142857,False,False,False,False,False,,0.363484087102174,-0.6566164154103858,2.584,2.636,2.584,0.045071428571428554
JTO/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.3236,0.3150428571428571,0.32649999999999996,0.32649999999999996,False,True,True,False,False,0.32534285714285716,2.3021702838063365,-0.444073455759601,0.3403,0.3429,0.3376,0.005985714285714289
KITE/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 06:00:00+00:00,0.1494,0.14074285714285714,0.1494,0.1494,False,True,False,False,False,,1.235973597359734,-0.15016501650164962,0.1564,0.1575,0.1546,0.004357142857142857
LAYER/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,0.0863,0.08387142857142858,0.08735,0.0863,True,True,True,False,False,0.08735,2.5941176470588276,-0.2470588235294135,0.0898,0.0922,0.0893,0.0017500000000000016
LINK/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-15 18:00:00+00:00,9.32,9.102857142857143,9.32,9.32,False,True,False,False,False,,1.657894736842105,-0.9671052631579,9.42,9.48,9.39,0.1642857142857137
LTC/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,56.53,55.28857142857143,55.28857142857143,55.28857142857143,False,False,False,False,False,,0.03222094361334805,-0.7652474108170348,55.59,56.07,55.58,0.6585714285714269
LUNC/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,4.284e-05,4.1644285714285716e-05,4.481142857142857e-05,4.284e-05,True,True,True,False,False,4.481142857142857e-05,4.733572281959375,-0.34289127837515304,4.72e-05,4.85e-05,4.675e-05,1.062857142857143e-06
MLN/USDT,2h,2026-04-17 02:00:00+00:00,SHORT,2026-04-14 02:00:00+00:00,3.04,3.197142857142857,3.197142857142857,3.197142857142857,False,False,False,False,False,,0.4454545454545442,-0.9545454545454535,3.07,3.13,3.06,0.057857142857142864
NOT/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-15 16:00:00+00:00,0.000385,0.0003707142857142857,0.00041207142857142853,0.0004074285714285714,True,True,True,False,False,0.00041207142857142853,5.180000000000004,-0.06999999999999795,0.000435,0.000438,0.00043,1.5642857142857153e-05
ONDO/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.2729,0.2634285714285714,0.2634285714285714,0.2634285714285714,False,False,False,False,False,,0.0950226244343902,-1.0558069381598723,0.2644,0.2672,0.2629,0.004907142857142864
OSMO/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,0.0315,0.0308,0.0315,0.0315,False,True,False,False,False,,1.5714285714285665,-0.2857142857142839,0.0325,0.0325,0.0323,0.00039285714285714173
PENDLE/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,1.128,1.0895714285714284,1.203642857142857,1.203642857142857,False,True,True,False,False,1.1987142857142856,4.60594795539033,-0.07806691449813834,1.255,1.275,1.254,0.03542857142857143
PENGU/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,0.007436,0.007123,0.007436,0.007436,False,True,False,False,False,,1.7252396166134203,-0.7220447284345036,0.007646,0.007735,0.007595,0.0002491428571428571
PUMP/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.00204,0.0019437142857142858,0.0019437142857142858,0.0019437142857142858,False,False,False,False,False,,0.05192878338278716,-0.9554896142433233,0.001965,0.00198,0.001948,4.6142857142857166e-05
SAHARA/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 10:00:00+00:00,0.02318,0.022567142857142855,0.02318,0.02318,False,True,False,False,False,,1.321678321678325,-0.44055944055943974,0.02365,0.02381,0.02344,0.0003892857142857145
SAPIEN/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,0.0772,0.07425714285714287,0.0772,0.0772,False,True,False,False,False,,1.6310679611650498,-0.0679611650485457,0.0796,0.0812,0.0792,0.0017714285714285696
SHIB/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,6.1e-06,5.962857142857143e-06,6.1e-06,6.1e-06,False,True,True,False,False,6.045e-06,2.1145833333333277,-0.9479166666666681,6.17e-06,6.22e-06,6.15e-06,1.150000000000001e-07
SPK/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 08:00:00+00:00,0.022614,0.02195385714285714,0.02195385714285714,0.02195385714285714,False,False,False,False,False,,0.8210344081367669,-0.6589482795931574,0.022893,0.023015,0.022766,0.00038335714285714313
SUI/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,1.0034,0.9632428571428573,0.9632428571428573,0.9632428571428573,False,False,False,False,False,,0.25649235147634253,-0.5329064389896859,0.9883,0.9947,0.982,0.020335714285714283
TIA/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-15 10:00:00+00:00,0.32,0.3111857142857143,0.36825714285714284,0.36428571428571427,True,True,True,False,False,0.36825714285714284,11.504051863857356,-0.34035656401944875,0.4002,0.4146,0.3959,0.017714285714285717
TON/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 14:00:00+00:00,1.431,1.3924285714285713,1.3924285714285713,1.3924285714285713,False,False,False,False,False,,0.6222222222222222,-0.5962962962962992,1.429,1.437,1.413,0.02050000000000001
TRUMP/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,3.074,2.9535714285714283,2.9535714285714283,2.9535714285714283,False,False,False,False,False,,0.2823250296559926,-0.5148279952550402,3.041,3.069,3.012,0.0663571428571429
TRX/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-15 12:00:00+00:00,0.3265,0.32371428571428573,0.32371428571428573,0.32371428571428573,False,False,False,False,False,,0.717948717948718,-0.5384615384615384,0.3253,0.3269,0.3253,0.0011428571428571438
UNI/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,3.461,3.341,3.341,3.341,False,False,False,False,False,,0.06666666666666685,-0.8666666666666653,3.358,3.396,3.357,0.06285714285714275
VIC/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.0505,0.049157142857142865,0.0505,0.0505,False,True,False,False,False,,1.861702127659574,0.0,0.0525,0.0528,0.0523,0.000757142857142857
VIRTUAL/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.7426,0.7107857142857144,0.7107857142857144,0.7107857142857144,False,False,False,False,False,,0.10687022900763223,-0.6412213740458038,0.7245,0.7349,0.7222,0.01703571428571429
WLD/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 14:00:00+00:00,0.3201,0.30515714285714285,0.30515714285714285,0.30515714285714285,False,False,False,False,False,,0.6022944550669216,-0.6892925430210303,0.3187,0.3207,0.3159,0.008499999999999999
XLM/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-14 08:00:00+00:00,0.157,0.15337142857142858,0.16207857142857143,0.16205714285714287,True,True,True,False,False,0.16207857142857143,3.4724409448818965,-0.8818897637795315,0.1663,0.1674,0.1656,0.0025071428571428567
XPL/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.1408,0.1333,0.1333,0.1333,False,False,False,False,False,,0.29333333333333067,-0.6666666666666674,0.1365,0.1391,0.1358,0.003799999999999998
XRP/USDT,2h,2026-04-17 02:00:00+00:00,LONG,2026-04-13 22:00:00+00:00,1.3756,1.3475428571428572,1.4008928571428572,1.4008928571428572,False,True,True,False,False,1.3993285714285715,3.236252545824845,-0.9017311608961255,1.4308,1.439,1.4225,0.02235714285714279
ZEC/USDT,2h,2026-04-17 02:00:00+00:00,SHORT,2026-04-16 00:00:00+00:00,343.63,359.94142857142856,359.94142857142856,359.94142857142856,False,False,False,False,False,,0.6725345944999102,-0.2531967069539319,333.39,340.97,332.66,6.809999999999998
AAVE/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,112.24,106.68285714285715,106.68285714285715,106.68285714285715,False,False,False,False,False,,0.9591259640102826,-0.1493573264781488,111.8,113.92,111.5,2.952142857142856
AAVE/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,116.58,109.49857142857142,109.49857142857142,109.49857142857142,False,False,False,False,False,,0.1398022997780909,-0.7173693766390962,113.29,114.16,111.5,3.6757142857142844
ADA/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.2604,0.2513142857142857,0.2513142857142857,0.2513142857142857,False,False,False,False,False,,0.12106918238993586,-0.9135220125786185,0.2522,0.2553,0.2521,0.004321428571428579
ADA/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 12:00:00+00:00,0.2533,0.24327142857142858,0.24327142857142858,0.24327142857142858,False,False,False,False,False,,0.8176638176638158,-0.26923076923077266,0.2561,0.2565,0.252,0.005392857142857148
AI/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.0216,0.020471428571428574,0.020471428571428574,0.020471428571428574,False,False,False,False,False,,0.5316455696202534,-0.443037974683545,0.0214,0.0221,0.0211,0.0006142857142857142
AI/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 00:00:00+00:00,0.0202,0.019328571428571428,0.02022857142857143,0.0202,True,True,True,False,False,0.02022857142857143,2.2950819672131124,-0.22950819672130965,0.022,0.0221,0.0211,0.0006571428571428577
APT/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 14:00:00+00:00,0.988,0.9432857142857143,0.9432857142857143,0.9432857142857143,False,False,False,False,False,,0.44728434504792364,-0.6261980830670931,0.968,0.984,0.963,0.025928571428571436
APT/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 12:00:00+00:00,0.903,0.8635714285714285,0.9205714285714285,0.9205714285714285,False,True,True,False,False,0.9141428571428571,2.6630434782608665,-0.6594202898550724,1.001,1.003,0.963,0.0312857142857143
ASTER/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.687,0.6711428571428572,0.6711428571428572,0.6711428571428572,False,False,False,False,False,,0.44144144144143493,-0.7567567567567576,0.675,0.684,0.675,0.009357142857142833
AVAX/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,9.86,9.504285714285714,9.504285714285714,9.504285714285714,False,False,False,False,False,,0.08433734939759362,-1.1526104417670695,9.45,9.59,9.45,0.1857142857142857
AVAX/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,9.86,9.432857142857141,9.432857142857141,9.432857142857141,False,False,False,False,False,,0.07023411371237724,-0.9598662207357862,9.62,9.63,9.45,0.2114285714285716
BFUSD/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-03-24 10:00:00+00:00,0.9993,0.9989857142857143,0.9989857142857143,0.9989857142857143,False,False,False,False,False,,0.6363636363639896,-0.6363636363636364,0.9995,0.9995,0.9994,0.00010714285714291671
BNB/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,636.55,625.7628571428571,625.7628571428571,625.7628571428571,False,False,False,False,False,,0.07879751026354337,-0.8723347900940245,627.87,630.22,627.14,5.592857142857148
BNB/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,636.55,620.8942857142857,620.8942857142857,620.8942857142857,False,False,False,False,False,,0.054293274933845934,-0.6317182224655543,627.21,630.22,626.66,7.1285714285714095
BTC/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-07 20:00:00+00:00,71924.22,69561.55,71924.22,71924.22,False,True,False,False,False,,1.7411572500603123,-0.6171915671676539,75074.77,75089.51,74555.12,901.5264285714283
CFX/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 16:00:00+00:00,0.05552,0.05381285714285714,0.06306428571428571,0.06306428571428571,False,True,True,False,False,0.06297428571428572,8.353138075313797,-0.02928870292887111,0.06506,0.06795,0.06463,0.002268571428571426
CFX/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 16:00:00+00:00,0.05664,0.05422428571428572,0.062475,0.06179857142857144,True,True,True,False,False,0.062475,5.439384979302188,-0.19869899467770616,0.06567,0.06795,0.06463,0.0024349999999999975
DASH/USDT,2h,2026-04-17 04:00:00+00:00,SHORT,2026-04-14 16:00:00+00:00,38.76,40.701428571428565,38.76,38.76,False,True,False,False,False,,1.292862398822665,-0.16997792494481545,36.63,36.87,36.25,0.7278571428571442
DASH/USDT,4h,2026-04-17 04:00:00+00:00,SHORT,2026-04-16 08:00:00+00:00,37.66,39.558571428571426,39.558571428571426,39.558571428571426,False,False,False,False,False,,0.7426636568848741,-0.2212189616252831,37.06,37.12,36.25,0.9199999999999997
DODO/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 02:00:00+00:00,0.01717,0.016602857142857145,0.01717,0.01717,False,True,False,False,False,,1.4634760705289633,-0.08816120906801264,0.01751,0.01783,0.01747,0.0003249999999999999
DODO/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-14 12:00:00+00:00,0.01651,0.01584857142857143,0.016782857142857145,0.016782857142857145,False,True,True,False,False,0.016675714285714287,2.2526997840172798,-0.8466522678185782,0.01768,0.01783,0.01713,0.0004414285714285708
DOGE/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,0.09943,0.09589,0.09589,0.09589,False,False,False,False,False,,0.10734463276835925,-0.7627118644067824,0.09679,0.09791,0.09673,0.0017464285714285704
DOGE/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,0.09943,0.09499142857142857,0.09499142857142857,0.09499142857142857,False,False,False,False,False,,0.08561313163823436,-0.6128097843579019,0.09808,0.09853,0.09671,0.002003571428571428
DOGS/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 00:00:00+00:00,3.15e-05,2.8942857142857144e-05,3.2242857142857146e-05,3.2142857142857144e-05,True,True,True,False,False,3.2242857142857146e-05,2.7374301675977657,-0.430167597765363,3.3e-05,3.4e-05,3.24e-05,2.0857142857142858e-06
DOT/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 12:00:00+00:00,1.287,1.2367142857142857,1.287,1.287,False,True,False,False,False,,1.3125,-0.39772727272727276,1.295,1.302,1.285,0.035142857142857156
DOT/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 16:00:00+00:00,1.35,1.280857142857143,1.280857142857143,1.280857142857143,False,False,False,False,False,,0.02892561983471077,-0.9400826446281015,1.329,1.332,1.285,0.037857142857142874
ENA/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-15 18:00:00+00:00,0.1003,0.09628571428571428,0.10641428571428571,0.10641428571428571,False,True,True,False,False,0.10592142857142858,3.8612099644128115,-0.39857651245551706,0.1093,0.1105,0.1087,0.003292857142857141
ENA/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-10 00:00:00+00:00,0.0948,0.08774285714285714,0.10435714285714287,0.10435714285714287,False,True,True,False,False,0.10365,2.9757085020242937,-0.6801619433198383,0.1115,0.1118,0.1087,0.004049999999999997
ETH/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-07 20:00:00+00:00,2240.01,2143.664285714286,2240.01,2240.01,False,True,False,False,False,,1.8214614038729575,-0.8583671895851289,2334.16,2342.02,2317.43,33.84857142857153
FF/USDT,2h,2026-04-17 04:00:00+00:00,SHORT,2026-04-15 12:00:00+00:00,0.07643,0.07982285714285714,0.07982285714285714,0.07982285714285714,False,False,False,False,False,,0.901894736842102,-0.2416842105263158,0.0735,0.07527,0.07337,0.0009557142857142899
FF/USDT,4h,2026-04-17 04:00:00+00:00,SHORT,2026-04-16 08:00:00+00:00,0.07461,0.07825142857142858,0.07825142857142858,0.07825142857142858,False,False,False,False,False,,0.34052569635150703,-0.3817183209101605,0.07407,0.07527,0.07337,0.0015285714285714327
FIL/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 14:00:00+00:00,1.014,0.9677142857142857,0.9677142857142857,0.9677142857142857,False,False,False,False,False,,0.15123456790123227,-0.9290123456790129,0.974,0.984,0.971,0.02685714285714284
FIL/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 12:00:00+00:00,1.014,0.9657142857142857,0.9657142857142857,0.9657142857142857,False,False,False,False,False,,0.14497041420118123,-0.8905325443786988,1.008,1.01,0.971,0.027785714285714278
HBAR/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 06:00:00+00:00,0.08811,0.08642999999999999,0.08811,0.08811,False,True,True,False,False,0.08796,2.1071428571428568,-0.7678571428571421,0.08861,0.08939,0.08859,0.00123
ICP/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 18:00:00+00:00,2.64,2.5547142857142857,2.5547142857142857,2.5547142857142857,False,False,False,False,False,,0.363484087102174,-1.043551088777219,2.553,2.592,2.551,0.04657142857142855
ICP/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 00:00:00+00:00,2.54,2.4492857142857143,2.54,2.54,False,True,False,False,False,,1.4440944881889746,-0.22047244094488216,2.609,2.612,2.551,0.05857142857142856
JTO/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.3236,0.3150428571428571,0.32649999999999996,0.32649999999999996,False,True,True,False,False,0.3245071428571428,2.3021702838063365,-0.444073455759601,0.3343,0.3409,0.3337,0.006264285714285714
KITE/USDT,2h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 06:00:00+00:00,0.1494,0.14074285714285714,0.1494,0.1494,False,True,False,False,False,,1.235973597359734,-0.15016501650164962,0.1551,0.1564,0.1535,0.00392857142857143
KITE/USDT,4h,2026-04-17 04:00:00+00:00,LONG,2026-04-16 04:00:00+00:00,0.1494,0.1389142857142857,0.1494,0.1494,False,True,False,False,False,,1.0204359673024512,-0.12397820163487698,0.1501,0.1564,0.1499,0.006149999999999997
