symbol,timeframe,side,entry_time,exit_time,entry_price,exit_price,initial_stop,final_stop,initial_risk,bars_held,exit_reason,breakeven_touched,chandelier_touched,mfe_r,mae_r,gross_r,cost_r,net_r,donchian_entry,ema_len,ema_slope_lookback,atr_len,initial_stop_atr_mult,be_trigger_r,chand_activate_r,chand_atr_mult,chand_lookback
ZBT/USDT,4h,LONG,2025-12-29 04:00:00+00:00,2025-12-30 04:00:00+00:00,0.1846,0.1572142857142857,0.1572142857142857,0.1572142857142857,0.027385714285714284,6,INITIAL_STOP,False,False,0.5477308294209707,-1.0370370370370363,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,1.0,2.0,3.0,22
BB/USDT,4h,SHORT,2025-12-29 20:00:00+00:00,2025-12-30 20:00:00+00:00,0.0535,0.05704285714285714,0.05704285714285714,0.05704285714285714,0.0035428571428571393,6,INITIAL_STOP,False,False,0.42338709677419434,-1.1008064516129046,-1.0,0.02,-1.02,20,50,10,14,2.0,1.0,2.0,3.0,22
FF/USDT,4h,SHORT,2025-12-29 12:00:00+00:00,2025-12-31 08:00:00+00:00,0.09021,0.09021,0.09433142857142857,0.09021,0.0041214285714285676,11,STOP_BE_CHAND,True,False,1.3417677642980932,-0.16741767764298016,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
SAPIEN/USDT,4h,SHORT,2025-12-15 16:00:00+00:00,2025-12-31 08:00:00+00:00,0.1384,0.1384,0.15254285714285712,0.1384,0.014142857142857136,94,STOP_BE_CHAND,True,False,1.8949494949494952,-0.9121212121212122,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
TRX/USDT,4h,LONG,2025-12-30 20:00:00+00:00,2025-12-31 08:00:00+00:00,0.2863,0.2836714285714286,0.2836714285714286,0.2836714285714286,0.0026285714285714246,3,INITIAL_STOP,False,False,0.15217391304348285,-1.2173913043478206,-1.0,0.02,-1.02,20,50,10,14,2.0,1.0,2.0,3.0,22
LUNC/USDT,4h,SHORT,2025-12-14 04:00:00+00:00,2025-12-31 12:00:00+00:00,4.244e-05,4.244e-05,4.788e-05,4.244e-05,5.44e-06,104,STOP_BE_CHAND,True,False,1.1654411764705876,-0.4503676470588233,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
ZEC/USDT,4h,LONG,2025-12-29 16:00:00+00:00,2025-12-31 12:00:00+00:00,548.49,512.8271428571428,512.8271428571428,512.8271428571428,35.66285714285717,11,INITIAL_STOP,False,False,0.13739785290818704,-1.3596779362281677,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,1.0,2.0,3.0,22
ADA/USDT,4h,SHORT,2025-12-31 12:00:00+00:00,2025-12-31 16:00:00+00:00,0.3424,0.3424,0.35524285714285714,0.3424,0.012842857142857132,1,STOP_BE_CHAND,True,False,1.012235817575081,-0.02335928809788831,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
DOGE/USDT,4h,SHORT,2025-12-31 12:00:00+00:00,2025-12-31 16:00:00+00:00,0.12116,0.12116,0.12440428571428572,0.12116,0.0032442857142857156,1,STOP_BE_CHAND,True,False,1.5103478643769264,-0.11404667547335827,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
FET/USDT,4h,SHORT,2025-12-31 12:00:00+00:00,2025-12-31 16:00:00+00:00,0.2056,0.2056,0.21357142857142858,0.2056,0.007971428571428582,1,STOP_BE_CHAND,True,False,1.7060931899641554,-0.10035842293906735,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
LTC/USDT,4h,LONG,2025-12-27 12:00:00+00:00,2025-12-31 16:00:00+00:00,78.68,76.35142857142858,76.35142857142858,76.35142857142858,2.3285714285714243,25,INITIAL_STOP,False,False,0.8159509202453966,-1.004907975460126,-0.999999999999999,0.02,-1.019999999999999,20,50,10,14,2.0,1.0,2.0,3.0,22
XPL/USDT,4h,LONG,2025-12-31 04:00:00+00:00,2025-12-31 16:00:00+00:00,0.1764,0.16264285714285714,0.16264285714285714,0.16264285714285714,0.013757142857142857,3,INITIAL_STOP,False,False,0.014537902388370095,-1.0394600207684326,-1.0,0.02,-1.02,20,50,10,14,2.0,1.0,2.0,3.0,22
DOGS/USDT,4h,SHORT,2025-12-29 12:00:00+00:00,2025-12-31 20:00:00+00:00,4.02e-05,2.612857142857143e-05,4.197142857142857e-05,2.612857142857143e-05,1.771428571428571e-06,14,STOP_BE_CHAND,True,True,11.403225806451616,-0.3387096774193555,7.943548387096776,0.02,7.923548387096776,20,50,10,14,2.0,1.0,2.0,3.0,22
RAD/USDT,4h,SHORT,2025-12-30 20:00:00+00:00,2025-12-31 20:00:00+00:00,0.258,0.27285714285714285,0.27285714285714285,0.27285714285714285,0.014857142857142862,6,INITIAL_STOP,False,False,0.1346153846153847,-12.65384615384615,-0.999999999999999,0.02,-1.019999999999999,20,50,10,14,2.0,1.0,2.0,3.0,22
SOL/USDT,4h,SHORT,2025-12-17 16:00:00+00:00,2025-12-31 20:00:00+00:00,122.39,130.19714285714286,130.19714285714286,130.19714285714286,7.807142857142858,85,INITIAL_STOP,False,False,0.7057639524245203,-1.326989935956084,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,1.0,2.0,3.0,22
ICP/USDT,4h,SHORT,2025-12-29 20:00:00+00:00,2026-01-01 00:00:00+00:00,2.889,2.889,3.0117142857142856,2.889,0.12271428571428578,13,STOP_BE_CHAND,True,False,1.849825378346913,-0.7741559953434238,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
MLN/USDT,4h,SHORT,2025-12-30 16:00:00+00:00,2026-01-01 00:00:00+00:00,4.69,4.69,4.82,4.69,0.13000000000000003,8,STOP_BE_CHAND,True,False,1.0000000000000058,-0.6923076923076911,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
PNUT/USDT,4h,SHORT,2025-12-29 12:00:00+00:00,2026-01-01 00:00:00+00:00,0.0695,0.0695,0.07247142857142858,0.0695,0.0029714285714285693,15,STOP_BE_CHAND,True,False,1.0432692307692333,-0.37019230769230455,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
TRUMP/USDT,4h,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 00:00:00+00:00,4.804,4.804,4.913571428571429,4.804,0.1095714285714285,2,STOP_BE_CHAND,True,False,1.1225554106910067,-0.27379400260755626,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
DODO/USDT,4h,SHORT,2025-12-30 00:00:00+00:00,2026-01-01 04:00:00+00:00,0.0177,0.018371428571428573,0.018371428571428573,0.018371428571428573,0.0006714285714285728,13,INITIAL_STOP,False,False,0.5957446808510641,-1.0425531914893584,-1.0,0.02,-1.02,20,50,10,14,2.0,1.0,2.0,3.0,22
VIC/USDT,4h,SHORT,2025-12-31 12:00:00+00:00,2026-01-01 04:00:00+00:00,0.0846,0.08834285714285714,0.08834285714285714,0.08834285714285714,0.003742857142857147,4,INITIAL_STOP,False,False,0.4274809160305313,-1.4427480916030524,-0.9999999999999994,0.02,-1.0199999999999994,20,50,10,14,2.0,1.0,2.0,3.0,22
OSMO/USDT,4h,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 08:00:00+00:00,0.0496,0.05167142857142857,0.05167142857142857,0.05167142857142857,0.002071428571428569,4,INITIAL_STOP,False,False,0.19310344827586112,-1.0620689655172428,-1.000000000000001,0.02,-1.0200000000000011,20,50,10,14,2.0,1.0,2.0,3.0,22
DOT/USDT,4h,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 12:00:00+00:00,1.777,1.8447142857142858,1.8447142857142858,1.8447142857142858,0.06771428571428581,5,INITIAL_STOP,False,False,0.17721518987341764,-1.8607594936708851,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,1.0,2.0,3.0,22
ENA/USDT,4h,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 12:00:00+00:00,0.1989,0.2082,0.2082,0.2082,0.0093,5,INITIAL_STOP,False,False,0.08602150537634358,-1.086021505376344,-1.0000000000000004,0.02,-1.0200000000000005,20,50,10,14,2.0,1.0,2.0,3.0,22
HBAR/USDT,4h,SHORT,2025-12-30 16:00:00+00:00,2026-01-01 12:00:00+00:00,0.11083,0.11083,0.11518571428571428,0.11083,0.004355714285714288,11,STOP_BE_CHAND,True,False,1.1593965234503107,-0.3122335191866184,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
NEAR/USDT,4h,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 12:00:00+00:00,1.49,1.5417142857142858,1.5417142857142858,1.5417142857142858,0.05171428571428576,5,INITIAL_STOP,False,False,0.23204419889502761,-1.8176795580110496,-1.000000000000001,0.02,-1.0200000000000011,20,50,10,14,2.0,1.0,2.0,3.0,22
ONDO/USDT,4h,SHORT,2025-12-31 12:00:00+00:00,2026-01-01 12:00:00+00:00,0.3712,0.3712,0.38321428571428573,0.3712,0.01201428571428573,6,STOP_BE_CHAND,True,False,1.3483947681331723,-0.4328180737217624,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
SHIB/USDT,4h,SHORT,2025-12-31 12:00:00+00:00,2026-01-01 12:00:00+00:00,7e-06,7.204285714285714e-06,7.204285714285714e-06,7.204285714285714e-06,2.0428571428571414e-07,6,INITIAL_STOP,False,False,0.8811188811188816,-1.1258741258741283,-0.9999999999999988,0.02,-1.0199999999999987,20,50,10,14,2.0,1.0,2.0,3.0,22
VIRTUAL/USDT,4h,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 12:00:00+00:00,0.6456,0.6751714285714285,0.6751714285714285,0.6751714285714285,0.029571428571428533,5,INITIAL_STOP,False,False,0.22318840579709967,-1.318840579710148,-1.0000000000000016,0.02,-1.0200000000000016,20,50,10,14,2.0,1.0,2.0,3.0,22
WLD/USDT,4h,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 12:00:00+00:00,0.4752,0.4925285714285714,0.4925285714285714,0.4925285714285714,0.01732857142857144,5,INITIAL_STOP,False,False,0.16158285243198814,-1.8755152514427045,-0.9999999999999986,0.02,-1.0199999999999985,20,50,10,14,2.0,1.0,2.0,3.0,22
XLM/USDT,4h,SHORT,2025-12-12 12:00:00+00:00,2026-01-01 12:00:00+00:00,0.2364,0.20639285714285716,0.25434285714285715,0.20639285714285716,0.017942857142857142,120,STOP_BE_CHAND,True,True,2.151273885350318,-0.24522292993630504,1.6723726114649675,0.02,1.6523726114649675,20,50,10,14,2.0,1.0,2.0,3.0,22
XRP/USDT,4h,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 12:00:00+00:00,1.8287,1.8654,1.8654,1.8654,0.03670000000000002,5,INITIAL_STOP,False,False,0.44686648501362297,-1.0653950953678446,-0.9999999999999983,0.02,-1.0199999999999982,20,50,10,14,2.0,1.0,2.0,3.0,22
CFX/USDT,4h,SHORT,2025-12-29 20:00:00+00:00,2026-01-01 16:00:00+00:00,0.0704,0.07274285714285715,0.07274285714285715,0.07274285714285715,0.0023428571428571444,17,INITIAL_STOP,False,False,0.7682926829268331,-1.5792682926829236,-1.0000000000000009,0.02,-1.020000000000001,20,50,10,14,2.0,1.0,2.0,3.0,22
INJ/USDT,4h,SHORT,2025-12-30 20:00:00+00:00,2026-01-01 16:00:00+00:00,4.487,4.487,4.676714285714286,4.487,0.18971428571428575,11,STOP_BE_CHAND,True,False,1.7236445783132524,-0.19503012048192725,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
PENGU/USDT,4h,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 16:00:00+00:00,0.008647,0.009014571428571429,0.009014571428571429,0.009014571428571429,0.0003675714285714284,6,INITIAL_STOP,False,False,0.11426350563544606,-1.8227749708511485,-1.0000000000000013,0.02,-1.0200000000000014,20,50,10,14,2.0,1.0,2.0,3.0,22
SAHARA/USDT,4h,SHORT,2025-12-29 08:00:00+00:00,2026-01-01 16:00:00+00:00,0.02618,0.02570357142857143,0.02696142857142857,0.02570357142857143,0.0007814285714285718,20,STOP_BE_CHAND,True,True,2.060329067641677,-0.11517367458866958,0.6096892138939632,0.02,0.5896892138939632,20,50,10,14,2.0,1.0,2.0,3.0,22
SUI/USDT,4h,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 16:00:00+00:00,1.3961,1.4407285714285714,1.4407285714285714,1.4407285714285714,0.0446285714285715,6,INITIAL_STOP,False,False,0.18149807938540297,-1.221190781049934,-0.9999999999999992,0.02,-1.0199999999999991,20,50,10,14,2.0,1.0,2.0,3.0,22
LINK/USDT,4h,SHORT,2025-12-31 16:00:00+00:00,2026-01-01 20:00:00+00:00,12.24,12.58,12.58,12.58,0.34000000000000014,7,INITIAL_STOP,False,False,0.2647058823529407,-1.1764705882352946,-0.9999999999999992,0.02,-1.0199999999999991,20,50,10,14,2.0,1.0,2.0,3.0,22
PEPE/USDT,4h,LONG,2026-01-01 16:00:00+00:00,2026-01-01 20:00:00+00:00,4.69e-06,4.69e-06,4.4742857142857145e-06,4.69e-06,2.157142857142857e-07,1,STOP_BE_CHAND,True,False,1.3443708609271514,-0.09271523178807858,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
AAVE/USDT,4h,SHORT,2025-12-29 16:00:00+00:00,2026-01-02 00:00:00+00:00,149.67,149.67,154.7057142857143,149.67,5.035714285714294,20,STOP_BE_CHAND,True,False,1.1994326241134716,-0.5798581560283711,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
PNUT/USDT,4h,LONG,2026-01-02 00:00:00+00:00,2026-01-02 04:00:00+00:00,0.0791,0.0791,0.0752,0.0791,0.0039000000000000007,1,STOP_BE_CHAND,True,False,1.4871794871794868,-0.6410256410256415,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
UNI/USDT,4h,SHORT,2025-12-31 12:00:00+00:00,2026-01-02 08:00:00+00:00,5.854,5.854,6.060428571428571,5.854,0.20642857142857135,11,STOP_BE_CHAND,True,False,1.1820069204152244,-0.20346020761245592,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
ASTER/USDT,4h,SHORT,2025-12-16 16:00:00+00:00,2026-01-02 12:00:00+00:00,0.759,0.759,0.8337142857142856,0.759,0.07471428571428562,101,STOP_BE_CHAND,True,False,1.4053537284894853,-0.5621414913957947,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
AVAX/USDT,4h,LONG,2026-01-01 16:00:00+00:00,2026-01-02 12:00:00+00:00,13.55,13.095714285714285,13.095714285714285,13.095714285714285,0.45428571428571524,5,INITIAL_STOP,False,False,0.682389937106914,-1.012578616352201,-1.0000000000000007,0.02,-1.0200000000000007,20,50,10,14,2.0,1.0,2.0,3.0,22
ETH/USDT,4h,LONG,2026-01-02 08:00:00+00:00,2026-01-02 12:00:00+00:00,3047.82,3047.82,2989.7585714285715,3047.82,58.06142857142868,1,STOP_BE_CHAND,True,False,1.0537115862510102,-0.46554142164702667,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
BTC/USDT,4h,LONG,2026-01-02 08:00:00+00:00,2026-01-02 16:00:00+00:00,89502.95,89502.95,88236.58714285714,89502.95,1266.3628571428562,2,STOP_BE_CHAND,True,False,1.1520078876061264,-0.8236107006116437,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
SHIB/USDT,4h,LONG,2026-01-02 12:00:00+00:00,2026-01-02 16:00:00+00:00,7.82e-06,7.82e-06,7.487142857142857e-06,7.82e-06,3.328571428571427e-07,1,STOP_BE_CHAND,True,False,1.4721030042918475,-0.030042918454935348,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
SPK/USDT,4h,SHORT,2025-12-31 16:00:00+00:00,2026-01-02 16:00:00+00:00,0.021141,0.022245571428571427,0.022245571428571427,0.022245571428571427,0.001104571428571428,12,INITIAL_STOP,False,False,0.23991205380238104,-1.0782462493533382,-0.999999999999999,0.02,-1.019999999999999,20,50,10,14,2.0,1.0,2.0,3.0,22
XPL/USDT,4h,LONG,2026-01-02 04:00:00+00:00,2026-01-02 16:00:00+00:00,0.1812,0.1812,0.166,0.1812,0.015199999999999995,3,STOP_BE_CHAND,True,False,1.3421052631578954,-0.36842105263157865,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
XRP/USDT,4h,LONG,2026-01-02 12:00:00+00:00,2026-01-02 16:00:00+00:00,1.9184,1.9184,1.8692,1.9184,0.049200000000000035,1,STOP_BE_CHAND,True,False,1.6178861788617853,-0.05284552845528772,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
NOT/USDT,4h,LONG,2026-01-01 16:00:00+00:00,2026-01-02 20:00:00+00:00,0.000571,0.000571,0.0005435714285714285,0.000571,2.7428571428571428e-05,7,STOP_BE_CHAND,True,True,4.848958333333333,-0.32812500000000006,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
BB/USDT,4h,LONG,2026-01-02 16:00:00+00:00,2026-01-03 04:00:00+00:00,0.0664,0.06237142857142857,0.06237142857142857,0.06237142857142857,0.004028571428571427,3,INITIAL_STOP,False,False,0.024822695035461712,-1.4645390070921995,-1.0000000000000007,0.02,-1.0200000000000007,20,50,10,14,2.0,1.0,2.0,3.0,22
SAGA/USDT,4h,SHORT,2025-12-15 12:00:00+00:00,2026-01-03 04:00:00+00:00,0.0643,0.0643,0.06948571428571429,0.0643,0.005185714285714292,112,STOP_BE_CHAND,True,False,1.9283746556473798,-0.11570247933884348,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
SAHARA/USDT,4h,LONG,2026-01-03 00:00:00+00:00,2026-01-03 04:00:00+00:00,0.02819,0.027185714285714285,0.027185714285714285,0.027185714285714285,0.0010042857142857156,1,INITIAL_STOP,False,False,0.36842105263157726,-1.3442389758179218,-0.9999999999999989,0.02,-1.019999999999999,20,50,10,14,2.0,1.0,2.0,3.0,22
TON/USDT,4h,LONG,2026-01-02 04:00:00+00:00,2026-01-03 04:00:00+00:00,1.712,1.788,1.6532857142857142,1.788,0.058714285714285684,6,STOP_BE_CHAND,True,True,3.5425790754257918,-0.0681265206812653,1.2944038929440407,0.02,1.2744038929440407,20,50,10,14,2.0,1.0,2.0,3.0,22
TRUMP/USDT,4h,LONG,2026-01-03 00:00:00+00:00,2026-01-03 04:00:00+00:00,5.109,4.957714285714286,4.957714285714286,4.957714285714286,0.15128571428571394,1,INITIAL_STOP,False,False,0.04627006610009237,-1.0576015108593046,-0.9999999999999991,0.02,-1.0199999999999991,20,50,10,14,2.0,1.0,2.0,3.0,22
SAPIEN/USDT,4h,LONG,2026-01-02 16:00:00+00:00,2026-01-03 08:00:00+00:00,0.1655,0.1655,0.1477857142857143,0.1655,0.017714285714285707,4,STOP_BE_CHAND,True,False,1.3548387096774195,-0.8016129032258078,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
WLFI/USDT,4h,LONG,2026-01-02 00:00:00+00:00,2026-01-03 08:00:00+00:00,0.1481,0.1518857142857143,0.14411428571428572,0.1518857142857143,0.0039857142857142825,8,STOP_BE_CHAND,True,True,3.562724014336918,-0.12544802867383534,0.9498207885304656,0.02,0.9298207885304656,20,50,10,14,2.0,1.0,2.0,3.0,22
WLFI/USDT,4h,LONG,2026-01-03 12:00:00+00:00,2026-01-03 16:00:00+00:00,0.1668,0.1668,0.15824285714285716,0.1668,0.008557142857142855,1,STOP_BE_CHAND,True,False,1.7762938230383967,-0.10517529215359073,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
BFUSD/USDT,4h,LONG,2025-12-26 04:00:00+00:00,2026-01-05 04:00:00+00:00,0.9998,0.9993571428571427,0.9993571428571427,0.9993571428571427,0.0004428571428572844,60,INITIAL_STOP,False,False,0.45161290322561237,-1.1290322580642818,-1.000000000000036,0.02,-1.020000000000036,20,50,10,14,2.0,1.0,2.0,3.0,22
KITE/USDT,4h,LONG,2025-12-26 20:00:00+00:00,2026-01-05 04:00:00+00:00,0.0919,0.0919,0.08764285714285713,0.0919,0.004257142857142858,56,STOP_BE_CHAND,True,False,1.0570469798657727,-0.6577181208053683,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
OSMO/USDT,4h,LONG,2026-01-03 00:00:00+00:00,2026-01-05 04:00:00+00:00,0.0541,0.0541,0.051742857142857146,0.0541,0.002357142857142854,13,STOP_BE_CHAND,True,False,1.0181818181818192,-0.593939393939397,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
PNUT/USDT,4h,LONG,2026-01-04 00:00:00+00:00,2026-01-05 04:00:00+00:00,0.0858,0.09186428571428572,0.07808571428571429,0.09186428571428572,0.0077142857142857135,7,STOP_BE_CHAND,True,True,2.4888888888888885,-0.1425925925925931,0.7861111111111115,0.02,0.7661111111111115,20,50,10,14,2.0,1.0,2.0,3.0,22
DOT/USDT,4h,LONG,2026-01-01 16:00:00+00:00,2026-01-05 08:00:00+00:00,2.002,2.1010714285714287,1.9184285714285711,2.1010714285714287,0.0835714285714286,22,STOP_BE_CHAND,True,True,2.6085470085470126,-0.4068376068376044,1.1854700854700893,0.02,1.1654700854700892,20,50,10,14,2.0,1.0,2.0,3.0,22
LUNC/USDT,4h,LONG,2026-01-05 00:00:00+00:00,2026-01-05 08:00:00+00:00,4.616e-05,4.326142857142857e-05,4.326142857142857e-05,4.326142857142857e-05,2.898571428571429e-06,2,INITIAL_STOP,False,False,0.3380975850172501,-1.034992607195662,-1.0000000000000007,0.02,-1.0200000000000007,20,50,10,14,2.0,1.0,2.0,3.0,22
SHIB/USDT,4h,LONG,2026-01-04 00:00:00+00:00,2026-01-05 08:00:00+00:00,8.36e-06,8.617142857142857e-06,7.90142857142857e-06,8.617142857142857e-06,4.5857142857142865e-07,8,STOP_BE_CHAND,True,True,2.289719626168224,-0.10903426791277153,0.5607476635514027,0.02,0.5407476635514027,20,50,10,14,2.0,1.0,2.0,3.0,22
FIL/USDT,4h,LONG,2026-01-01 12:00:00+00:00,2026-01-05 12:00:00+00:00,1.505,1.505,1.4169999999999998,1.505,0.0880000000000001,24,STOP_BE_CHAND,True,False,1.7272727272727266,-0.9886363636363621,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
SOL/USDT,4h,LONG,2026-01-03 20:00:00+00:00,2026-01-05 12:00:00+00:00,133.37,133.37,129.17714285714285,133.37,4.192857142857146,10,STOP_BE_CHAND,True,False,1.044633730834751,-0.05962521294718905,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
DOGS/USDT,4h,LONG,2026-01-02 16:00:00+00:00,2026-01-05 20:00:00+00:00,4.4e-05,4.4e-05,3.897142857142857e-05,4.4e-05,5.0285714285714285e-06,19,STOP_BE_CHAND,True,False,1.9090909090909096,-2.7642045454545454,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
OSMO/USDT,4h,LONG,2026-01-06 00:00:00+00:00,2026-01-06 04:00:00+00:00,0.058,0.058,0.05531428571428572,0.058,0.0026857142857142865,1,STOP_BE_CHAND,True,False,1.1542553191489353,-0.07446808510638508,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
TRX/USDT,4h,LONG,2026-01-01 20:00:00+00:00,2026-01-06 08:00:00+00:00,0.2871,0.29187857142857143,0.28440000000000004,0.29187857142857143,0.0026999999999999962,27,STOP_BE_CHAND,True,True,3.2222222222222214,-0.9629629629629816,1.7698412698412653,0.02,1.7498412698412653,20,50,10,14,2.0,1.0,2.0,3.0,22
XUSD/USDT,4h,SHORT,2026-01-06 00:00:00+00:00,2026-01-06 08:00:00+00:00,1.0,1.000557142857143,1.000557142857143,1.000557142857143,0.0005571428571428275,2,INITIAL_STOP,False,False,0.0,-1.256410256410185,-1.0000000000001708,0.02,-1.0200000000001708,20,50,10,14,2.0,1.0,2.0,3.0,22
MLN/USDT,4h,LONG,2026-01-06 08:00:00+00:00,2026-01-06 12:00:00+00:00,5.04,5.04,4.882857142857143,5.04,0.15714285714285708,1,STOP_BE_CHAND,True,False,1.5909090909090915,-0.0636363636363623,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
AAVE/USDT,4h,LONG,2026-01-05 12:00:00+00:00,2026-01-06 16:00:00+00:00,169.27,169.27,162.0471428571429,169.27,7.222857142857127,7,STOP_BE_CHAND,True,False,1.0826740506329129,-0.213212025316459,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
ADA/USDT,4h,LONG,2026-01-02 16:00:00+00:00,2026-01-06 16:00:00+00:00,0.3884,0.40249285714285715,0.3682857142857143,0.40249285714285715,0.020114285714285703,24,STOP_BE_CHAND,True,True,2.4360795454545463,-0.28835227272727426,0.7006392045454543,0.02,0.6806392045454542,20,50,10,14,2.0,1.0,2.0,3.0,22
ASTER/USDT,4h,LONG,2026-01-04 12:00:00+00:00,2026-01-06 16:00:00+00:00,0.788,0.7435714285714285,0.7435714285714285,0.7435714285714285,0.04442857142857147,13,INITIAL_STOP,False,False,0.5627009646302226,-1.057877813504823,-1.0000000000000002,0.02,-1.0200000000000002,20,50,10,14,2.0,1.0,2.0,3.0,22
BB/USDT,4h,LONG,2026-01-04 16:00:00+00:00,2026-01-06 16:00:00+00:00,0.0673,0.0673,0.062428571428571424,0.0673,0.004871428571428573,12,STOP_BE_CHAND,True,False,1.1290322580645167,-0.7800586510263922,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
BIO/USDT,4h,LONG,2026-01-02 00:00:00+00:00,2026-01-06 16:00:00+00:00,0.0463,0.05075714285714286,0.04448571428571429,0.05075714285714286,0.0018142857142857127,28,STOP_BE_CHAND,True,True,5.622047244094493,-0.4409448818897653,2.456692913385831,0.02,2.436692913385831,20,50,10,14,2.0,1.0,2.0,3.0,22
BTC/USDT,4h,LONG,2026-01-04 00:00:00+00:00,2026-01-06 16:00:00+00:00,91236.78,92200.575,89512.18428571428,92200.575,1724.5957142857162,16,STOP_BE_CHAND,True,True,2.0597870971001893,-0.21646232616008396,0.5588527166201255,0.02,0.5388527166201255,20,50,10,14,2.0,1.0,2.0,3.0,22
CFX/USDT,4h,LONG,2026-01-04 04:00:00+00:00,2026-01-06 16:00:00+00:00,0.078,0.078,0.07488571428571429,0.078,0.0031142857142857122,15,STOP_BE_CHAND,True,False,1.8302752293577984,-0.1605504587155966,0.0,0.02,-0.02,20,50,10,14,2.0,1.0,2.0,3.0,22
DASH/USDT,4h,LONG,2026-01-06 08:00:00+00:00,2026-01-06 16:00:00+00:00,45.7,43.31714285714286,43.31714285714286,43.31714285714286,2.382857142857144,2,INITIAL_STOP,False,False,0.43225419664268316,-1.179256594724221,-0.9999999999999987,0.02,-1.0199999999999987,20,50,10,14,2.0,1.0,2.0,3.0,22
DOGE/USDT,4h,LONG,2026-01-02 12:00:00+00:00,2026-01-06 16:00:00+00:00,0.13528,0.14380785714285715,0.12866285714285716,0.14380785714285715,0.006617142857142855,25,STOP_BE_CHAND,True,True,3.215889464594128,-0.06649395509499496,1.2887521588946462,0.02,1.2687521588946462,20,50,10,14,2.0,1.0,2.0,3.0,22
FF/USDT,4h,LONG,2026-01-05 16:00:00+00:00,2026-01-06 16:00:00+00:00,0.09803,0.09365285714285715,0.09365285714285715,0.09365285714285715,0.004377142857142857,6,INITIAL_STOP,False,False,0.22845953002610986,-1.491840731070498,-1.0,0.02,-1.02,20,50,10,14,2.0,1.0,2.0,3.0,22
