trade_id,symbol,timeframe,side,filter_mode,linreg_n,linreg_mult,stop_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,pnl_pct,mae_r,mfe_r
195,DOGE/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.796800+00:00,1970-01-01 00:29:13.315200+00:00,0.2358,0.23218,0.21315550000000003,0.022644499999999994,midline_exit,6,-0.15986221819868016,-1.5351993214588688,-0.6200181059418401,2.2831151052131857
196,DOGE/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:17.635200+00:00,1970-01-01 00:29:18.412800+00:00,0.2755,0.26074,0.2454695,0.030030500000000005,midline_exit,9,-0.49150030802017924,-5.357531760435574,-0.6160403589683826,1.0436056675713017
197,DOT/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:51.542400+00:00,5.241,4.849349999999999,4.849349999999999,0.39165000000000005,initial_stop,4,-1.0000000000000007,-7.4728105323411675,-1.4170815779394859,1.5268734839780433
198,DOT/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.715200+00:00,1970-01-01 00:28:53.616000+00:00,5.787,10.392,5.2639,0.5231000000000001,midline_exit,22,8.80328809023131,79.57490927941939,-0.9233416172815896,11.206270311603896
199,DOT/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.094400+00:00,5.309,4.8359000000000005,4.8359000000000005,0.4731000000000001,initial_stop,3,-0.9999999999999991,-8.91128272744396,-1.0272669625871902,0.19234834073134682
200,DOT/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:17.721600+00:00,1970-01-01 00:29:18.412800+00:00,4.492,4.262,4.0535,0.4385,midline_exit,8,-0.524515393386546,-5.12021371326804,-0.8848346636259975,0.8893956670467495
201,ETH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:36.163200+00:00,1970-01-01 00:28:37.372800+00:00,3661.78,3767.06,3338.3765000000003,323.40349999999995,midline_exit,14,0.3255376024068996,2.875104457395028,-0.5064261827716776,0.9746956974800824
202,ETH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:41.001600+00:00,1970-01-01 00:28:41.865600+00:00,3483.39,3212.167,3212.167,271.2229999999999,initial_stop,10,-1.0000000000000002,-7.786179554973749,-1.4595369861700513,0.29285864399405775
203,ETH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:50.937600+00:00,1970-01-01 00:28:52.060800+00:00,2895.47,3069.97,2681.7275,213.74249999999992,midline_exit,13,0.8164029147221543,6.026655430724537,-0.04243423745862293,2.5592944781688267
204,ETH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.526400+00:00,2583.23,2352.786,2352.786,230.44400000000005,initial_stop,8,-0.9999999999999997,-8.920769734015167,-1.1283435455034625,0.6737862560969258
205,ETH/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.019200+00:00,1970-01-01 00:29:13.660800+00:00,2768.74,3799.0,2513.0134999999996,255.72650000000007,midline_exit,19,4.028757285615686,37.21042784804642,-0.05177406330591385,4.584038024999364
206,ICP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:51.542400+00:00,9.001,8.013449999999999,8.013449999999999,0.9875499999999999,initial_stop,4,-1.0000000000000007,-10.97155871569826,-1.1523467166219423,0.682497088755001
207,ICP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:52.233600+00:00,1970-01-01 00:28:53.702400+00:00,11.27,11.945,10.033249999999999,1.23675,midline_exit,17,0.5457853244390546,5.9893522626441875,-0.705882352941176,3.482514655346675
208,ICP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:22.214400+00:00,1970-01-01 00:29:23.078400+00:00,5.19,5.393,4.4923,0.6977,midline_exit,10,0.2909559982800622,3.9113680154142516,-0.6851082126988687,6.677655152644403
209,ICP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:28.348800+00:00,1970-01-01 00:29:28.608000+00:00,4.541,4.05595,4.05595,0.4850499999999999,initial_stop,3,-1.0000000000000007,-10.681567936577851,-1.2534790227811579,0.5793217194103695
210,ICP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:38.025600+00:00,1970-01-01 00:29:38.112000+00:00,3.2,2.9747500000000002,2.9747500000000002,0.22524999999999995,initial_stop,1,-1.0,-7.039062499999993,-1.3140954495005563,0.3462819089900105
211,ICP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:38.198400+00:00,1970-01-01 00:29:38.371200+00:00,3.621,3.35835,3.35835,0.26265,initial_stop,2,-0.9999999999999993,-7.253521126760553,-1.3325718636969355,1.793260993717874
212,LINK/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:35.904000+00:00,1970-01-01 00:28:37.372800+00:00,16.231,17.629,14.1597,2.0713,midline_exit,17,0.6749384444551729,8.61314768036474,-0.3809201950465898,1.4430550861777616
213,LINK/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.024000+00:00,1970-01-01 00:28:51.542400+00:00,13.69,13.0,12.362499999999999,1.3275,midline_exit,6,-0.5197740112994347,-5.040175310445583,-0.6704331450094153,1.242937853107345
214,LINK/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:52.233600+00:00,1970-01-01 00:28:53.702400+00:00,16.57,22.25,14.7575,1.8124999999999996,midline_exit,17,3.1337931034482764,34.27881713940857,-0.25931034482758564,5.980689655172415
215,LINK/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:53.961600+00:00,1970-01-01 00:28:54.393600+00:00,29.13,27.86,25.15595,3.9740499999999996,midline_exit,5,-0.3195732313383072,-4.359766563680056,-0.46048741208590693,0.45545476277349367
216,LINK/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:57.417600+00:00,1970-01-01 00:28:58.022400+00:00,26.67,22.61,22.157500000000002,4.5125,midline_exit,7,-0.8997229916897511,-15.223097112860895,-0.9950138504155128,0.11966759002770064
217,LINK/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.267200+00:00,17.34,16.04,15.4915,1.8484999999999996,midline_exit,5,-0.7032729239924268,-7.497116493656286,-0.8926156342980799,0.34622667027319487
218,LINK/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.315200+00:00,15.23,17.91,13.677000000000001,1.5529999999999997,midline_exit,14,1.7256922086284612,17.596848325673008,-0.34127495170637556,3.251770766258855
219,LTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:51.369600+00:00,80.03,74.148,74.148,5.882000000000002,initial_stop,1,-1.0000000000000004,-7.3497438460577325,-2.045222713362801,0.4675280516831008
220,LTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.542400+00:00,1970-01-01 00:28:53.702400+00:00,82.38,110.44,75.4905,6.8895000000000035,midline_exit,25,4.072864503955293,34.0616654527798,-0.5138253864576515,9.38819943392118
221,LTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:56.985600+00:00,1970-01-01 00:28:57.849600+00:00,124.41,117.11,105.913,18.497000000000003,midline_exit,10,-0.39465859328539743,-5.867695522867933,-0.7249824295831754,0.9087960209763745
222,LTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:06.748800+00:00,1970-01-01 00:29:07.267200+00:00,100.52,99.26,90.405,10.115,midline_exit,6,-0.124567474048442,-1.25348189415041,-0.48838358872960924,0.6455758774097875
223,LTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.660800+00:00,94.85,109.02,87.5675,7.2825000000000015,midline_exit,18,1.9457603844833504,14.939377965208234,-0.5629934775145888,3.7679368348781335
224,LTC/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:22.646400+00:00,1970-01-01 00:29:23.251200+00:00,110.31,95.79,92.444,17.866,midline_exit,7,-0.8127168924213588,-13.16290454174599,-0.956565543490429,0.11138475316243115
225,NEAR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:41.001600+00:00,1970-01-01 00:28:41.779200+00:00,5.915,5.62,5.02505,0.8899500000000001,midline_exit,9,-0.33147929658969594,-4.9873203719357555,-0.41800101129276906,0.6449800550592727
226,NEAR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:47.049600+00:00,1970-01-01 00:28:47.740800+00:00,5.177,4.839,4.58395,0.59305,midline_exit,8,-0.5699350813590747,-6.528877728414129,-0.9830537054211269,1.1702217350982225
227,NEAR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.283200+00:00,1970-01-01 00:28:53.529600+00:00,5.562,7.723,4.93745,0.6245499999999999,midline_exit,26,3.460091265711312,38.85293060050341,-0.987911296133216,4.294291890160915
228,NEAR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:18.153600+00:00,1970-01-01 00:29:18.499200+00:00,3.175,2.84795,2.84795,0.32705,initial_stop,4,-0.9999999999999994,-10.300787401574796,-1.2903225806451604,0.5106252866534177
229,NEAR/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:22.473600+00:00,1970-01-01 00:29:23.078400+00:00,2.768,2.3200999999999996,2.3200999999999996,0.4479,initial_stop,7,-1.0000000000000004,-16.181358381502896,-1.0314802411252506,0.9310113864701948
230,SOL/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:36.163200+00:00,1970-01-01 00:28:36.595200+00:00,186.7,168.35,161.118,25.581999999999997,midline_exit,5,-0.7173012274255335,-9.82860203535083,-0.9459776405284963,0.08560706746931428
231,SOL/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:39.446400+00:00,1970-01-01 00:28:40.051200+00:00,149.71,131.4965,131.4965,18.213500000000003,initial_stop,7,-1.0000000000000004,-12.16585398436979,-1.2358964504351169,0.2904439015016329
232,SOL/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:41.001600+00:00,1970-01-01 00:28:42.297600+00:00,159.38,179.16,140.2475,19.132500000000007,midline_exit,15,1.0338429374101656,12.410591040281084,-0.3559388475107801,1.8084411341957392
233,SOL/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:50.937600+00:00,1970-01-01 00:28:52.492800+00:00,196.35,234.18,178.91899999999998,17.431,midline_exit,18,2.1702713556307733,19.266615737203985,-0.08547989214617524,3.9033905111582805
234,SOL/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:55.776000+00:00,1970-01-01 00:28:56.380800+00:00,208.31,184.95,178.2875,30.022499999999997,midline_exit,7,-0.7780831043384134,-11.214055974269122,-0.876342742942793,0.4952951952702142
235,SOL/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:57.158400+00:00,1970-01-01 00:28:57.331200+00:00,261.97,233.46750000000003,233.46750000000003,28.502500000000005,initial_stop,2,-0.9999999999999998,-10.880062602588081,-1.1413033944390851,1.1879659678975512
236,SOL/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.488000+00:00,164.34,184.88,147.53050000000002,16.809499999999993,midline_exit,16,1.2219280763853773,12.498478763539001,-0.42297510336417005,2.496207501710344
237,SOL/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:17.635200+00:00,1970-01-01 00:29:18.412800+00:00,242.18,236.16,218.918,23.262000000000004,midline_exit,9,-0.2587911615510278,-2.4857543975555396,-0.5171524374516379,0.48706044192244785
238,SUI/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:43.420800+00:00,1970-01-01 00:28:43.680000+00:00,1.0143,0.8773299999999999,0.8773299999999999,0.13696999999999998,initial_stop,3,-1.0000000000000004,-13.50389431134773,-1.3959261152077094,0.01606191136745258
239,SUI/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:46.531200+00:00,1970-01-01 00:28:47.913600+00:00,1.1694,1.6633,0.9905200000000001,0.17887999999999996,midline_exit,16,2.761068872987478,42.2353343595006,-0.15149821109123385,4.708184257602864
240,SUI/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.110400+00:00,1970-01-01 00:28:52.320000+00:00,2.7477,3.4367,2.350725,0.39697499999999997,midline_exit,14,1.735625669122741,25.07551770571752,-0.1274639460923237,3.005730839473519
241,SUI/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:05.366400+00:00,1970-01-01 00:29:06.489600+00:00,2.9662,3.3458,2.5644150000000003,0.40178499999999995,midline_exit,13,0.9447839018380477,12.797518710808431,-0.17720920392747405,2.261906243388877
242,SUI/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.105600+00:00,1970-01-01 00:29:13.228800+00:00,3.4909,3.7179,3.06432,0.42658000000000007,midline_exit,13,0.5321393408036014,6.502621100575801,-0.44751277603263173,1.7748136340194107
243,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:39.792000+00:00,1970-01-01 00:28:40.137600+00:00,0.12781,0.12305100000000001,0.12305100000000001,0.004758999999999998,initial_stop,4,-1.0000000000000004,-3.7234958140990537,-1.3952511031729378,0.45387686488758067
244,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:40.656000+00:00,1970-01-01 00:28:41.088000+00:00,0.13435,0.13402,0.128968,0.005382,midline_exit,5,-0.06131549609810423,-0.24562709341272582,-0.28056484578223406,1.3359345968041625
245,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:44.025600+00:00,1970-01-01 00:28:45.148800+00:00,0.1432,0.1556,0.13697,0.006229999999999994,midline_exit,13,1.9903691813804183,8.65921787709496,-0.17656500802568073,4.301765650080264
246,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.369600+00:00,1970-01-01 00:28:51.456000+00:00,0.1873,0.181505,0.181505,0.005795000000000004,initial_stop,1,-0.9999999999999983,-3.0939668980245583,-2.381363244176013,0.8455565142364128
247,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.628800+00:00,1970-01-01 00:28:52.492800+00:00,0.1912,0.1959,0.18316,0.008040000000000005,midline_exit,10,0.5845771144278581,2.4581589958158956,-0.3358208955223888,4.179104477611936
248,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:53.184000+00:00,1970-01-01 00:28:53.270400+00:00,0.4334,0.417735,0.417735,0.015665000000000002,initial_stop,1,-0.9999999999999989,-3.6144439317028154,-7.117778487073092,1.059687200766039
249,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:04.502400+00:00,1970-01-01 00:29:04.934400+00:00,0.2547,0.2398,0.23795999999999998,0.016740000000000005,midline_exit,5,-0.8900836320191138,-5.850019630938352,-0.8960573476702498,0.2986857825567505
250,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.612800+00:00,0.2662,0.2667,0.251585,0.014615000000000006,midline_exit,9,0.034211426616489925,0.18782870022540088,-0.4515908313376662,0.9510776599384206
251,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.192000+00:00,1970-01-01 00:29:13.228800+00:00,0.3009,0.3095,0.28703,0.013870000000000007,midline_exit,12,0.620043258832011,2.858092389498168,-0.3965392934390773,2.4152847873107395
252,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:13.747200+00:00,1970-01-01 00:29:13.833600+00:00,0.3385,0.32459,0.32459,0.013910000000000014,initial_stop,1,-1.0000000000000013,-4.109305760709015,-1.3084112149532732,0.12940330697339802
253,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:15.043200+00:00,1970-01-01 00:29:15.302400+00:00,0.3621,0.34550499999999995,0.34550499999999995,0.016595000000000006,initial_stop,3,-1.0000000000000013,-4.582988124827403,-1.0183790298282593,0.4760470021090699
254,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:27.398400+00:00,1970-01-01 00:29:28.867200+00:00,0.2956,0.297,0.28678499999999996,0.008814999999999993,midline_exit,17,0.15882019285309285,0.47361299052774974,-0.5104934770277881,2.881452070334663
255,TRX/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:33.446400+00:00,1970-01-01 00:29:34.915200+00:00,0.2978,0.3133,0.28805000000000003,0.00975,midline_exit,17,1.5897435897435912,5.204835460040291,-0.2666666666666658,2.748717948717948
256,UNI/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:36.163200+00:00,1970-01-01 00:28:37.113600+00:00,9.328,9.957,8.025749999999999,1.3022500000000004,midline_exit,11,0.48301017469763957,6.743138936535176,-0.5459781148013042,1.898253023612978
257,UNI/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:48.518400+00:00,1970-01-01 00:28:49.036800+00:00,8.133,7.571,7.2822499999999994,0.85075,midline_exit,6,-0.6605935938877454,-6.910119267183079,-0.6841022627093729,0.20922715251248994
258,UNI/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:50.851200+00:00,1970-01-01 00:28:51.542400+00:00,9.288,8.24135,8.24135,1.0466499999999999,initial_stop,8,-0.9999999999999998,-11.268841515934536,-1.1732670902402904,1.41021353843214
259,UNI/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:52.320000+00:00,1970-01-01 00:28:53.788800+00:00,10.733,15.254,9.3038,1.4291999999999998,midline_exit,17,3.1633081444164564,42.12242616230317,-0.5128743352924717,6.113210187517492
260,UNI/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:09.513600+00:00,1970-01-01 00:29:09.686400+00:00,8.665,7.527449999999999,7.527449999999999,1.1375499999999998,initial_stop,2,-1.0000000000000002,-13.128101557991922,-1.0443496989143326,0.007911740143290706
261,UNI/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.796800+00:00,1970-01-01 00:29:13.660800+00:00,10.132,10.46,8.7637,1.3683,midline_exit,10,0.23971351311846903,3.237268061587062,-0.3712636117810415,1.135715851786889
262,UNI/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:22.732800+00:00,1970-01-01 00:29:22.905600+00:00,9.347,8.064,8.064,1.2830000000000001,initial_stop,2,-0.9999999999999994,-13.726329303519847,-1.4598597038191732,0.7427903351519883
263,XRP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:41.001600+00:00,1970-01-01 00:28:42.470400+00:00,0.5372,0.5964,0.491505,0.045695,midline_exit,17,1.2955465587044541,11.020104244229344,-0.13787066418645305,2.6567458146405505
264,XRP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:47.568000+00:00,1970-01-01 00:28:47.740800+00:00,0.6412,0.59512,0.59512,0.04607999999999999,initial_stop,2,-1.0000000000000004,-7.1865252651278855,-1.3758680555555562,0.29513888888889017
265,XRP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:51.196800+00:00,1970-01-01 00:28:53.702400+00:00,0.5884,2.2124,0.546315,0.04208500000000003,midline_exit,29,38.58857074967325,276.00271923861317,-0.43008197695140765,55.1455387905429
266,XRP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:28:56.899200+00:00,1970-01-01 00:28:57.849600+00:00,3.1429,3.0223,2.743615,0.399285,midline_exit,11,-0.30203989631466255,-3.837220401539976,-0.7894110722917212,0.6439009729892179
267,XRP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:00.873600+00:00,1970-01-01 00:29:00.960000+00:00,2.9396,2.51159,2.51159,0.4280099999999999,initial_stop,1,-1.0000000000000002,-14.560144237311201,-1.4999649540898579,0.06541903226560135
268,XRP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:06.835200+00:00,1970-01-01 00:29:07.267200+00:00,2.4711,2.3856,2.21445,0.25664999999999993,midline_exit,5,-0.3331385154880176,-3.459997571931517,-0.556399766218585,0.7161503993765838
269,XRP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:12.019200+00:00,1970-01-01 00:29:13.228800+00:00,2.4038,3.1838,2.20675,0.1970499999999999,midline_exit,14,3.958386196396857,32.448623013561864,-0.0543009388480078,6.378584115706676
270,XRP/USDT,1d,LONG,ema200_price,40,2.5,2.0,1970-01-01 00:29:27.571200+00:00,1970-01-01 00:29:27.744000+00:00,2.3478,2.171195,2.171195,0.17660499999999996,initial_stop,2,-0.9999999999999997,-7.5221483942414125,-1.1103875881203815,0.3929673565301091
