exit_time,net_r,cumulative_r
2025-11-08 00:00:00+00:00,-1.0,87.74502252643886
2025-11-11 00:00:00+00:00,-0.9999999999999997,86.74502252643886
2025-11-13 00:00:00+00:00,0.6151042975622008,87.36012682400106
2025-11-14 00:00:00+00:00,-1.0000000000000004,86.36012682400106
2025-11-16 00:00:00+00:00,-0.6447944006999127,85.71533242330115
2025-11-19 00:00:00+00:00,-0.9999999999999998,84.71533242330115
2026-01-08 00:00:00+00:00,-0.9999999999999991,83.71533242330115
2026-01-17 00:00:00+00:00,-0.9999999999999996,82.71533242330115
2026-01-18 00:00:00+00:00,-1.0,81.71533242330115
2026-01-20 00:00:00+00:00,-1.0000000000000002,80.71533242330115
2026-01-20 00:00:00+00:00,-0.9999999999999991,79.71533242330115
2026-01-26 00:00:00+00:00,-0.9999999999999994,78.71533242330115
2026-01-26 00:00:00+00:00,-0.9999999999999999,77.71533242330115
2026-02-11 00:00:00+00:00,-1.000000000000001,76.71533242330115
2026-02-19 00:00:00+00:00,-1.0000000000000002,75.71533242330115
2026-02-28 00:00:00+00:00,0.7456140350877185,76.46094645838886
2026-04-26 00:00:00+00:00,-1.0,75.46094645838886
2026-04-30 00:00:00+00:00,-0.4245055475156782,75.03644091087318
2026-05-02 00:00:00+00:00,-0.9999999999999994,74.03644091087318
2026-05-03 00:00:00+00:00,-1.0000000000000002,73.03644091087318
2026-05-07 00:00:00+00:00,-0.9999999999999992,72.03644091087318
2026-05-10 00:00:00+00:00,-0.9999999999999996,71.03644091087318
