symbol,entry_ts,r,funding,year,tf,lookback_n,hold_bars,atr_mult,ov_s7,ov_mc,ov_any
BANDUSDT,1677801600000,0.8262670303630194,0.0001,2023,4h,15,30,2.0,False,True,True
BANDUSDT,1683504000000,1.0960317052464843,0.0001,2023,4h,15,30,2.0,True,False,True
BANDUSDT,1686369600000,-0.1321667108889296,0.0001,2023,4h,15,30,2.0,True,True,True
BANDUSDT,1692115200000,1.1922180540256313,0.0001,2023,4h,15,30,2.0,True,False,True
BANDUSDT,1692720000000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
BANDUSDT,1705593600000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
BANDUSDT,1709654400000,-1.0,0.00122054,2024,4h,15,30,2.0,False,False,False
BANDUSDT,1712937600000,2.095244412216731,0.0001,2024,4h,15,30,2.0,False,True,True
BANDUSDT,1717776000000,1.1183659710128242,0.00018658,2024,4h,15,30,2.0,True,True,True
BANDUSDT,1718668800000,0.5307896630556094,0.0001,2024,4h,15,30,2.0,True,False,True
BANDUSDT,1720137600000,-1.0,0.0001,2024,4h,15,30,2.0,True,True,True
BANDUSDT,1722600000000,1.845885712929944,0.0001,2024,4h,15,30,2.0,False,False,False
BANDUSDT,1729670400000,1.0567832649994966,0.0001,2024,4h,15,30,2.0,True,True,True
BANDUSDT,1736251200000,1.7568383381050212,0.0001,2025,4h,15,30,2.0,False,True,True
BANDUSDT,1758499200000,1.038423557768255,0.0001,2025,4h,15,30,2.0,True,True,True
BANDUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
BANDUSDT,1768780800000,0.6134376536037289,0.0001,2026,4h,15,30,2.0,True,True,True
BANDUSDT,1779926400000,-1.0,0.0001,2026,4h,15,30,2.0,True,False,True
BANUSDT,1762056000000,-1.0,0.00010974,2025,4h,15,30,2.0,False,False,False
BANUSDT,1768665600000,-1.0,0.00022742,2026,4h,15,30,2.0,False,True,True
BANUSDT,1773792000000,1.1216920316181422,0.00052218,2026,4h,15,30,2.0,False,False,False
BATUSDT,1595851200000,-1.0,0.00062354,2020,4h,15,30,2.0,False,False,False
BATUSDT,1599134400000,1.017059671675541,0.00074598,2020,4h,15,30,2.0,False,False,False
BATUSDT,1600675200000,-1.0,0.0001,2020,4h,15,30,2.0,False,False,False
BATUSDT,1604361600000,-1.0,0.0001,2020,4h,15,30,2.0,True,True,True
BATUSDT,1623110400000,0.817567759448568,0.0001,2021,4h,15,30,2.0,False,True,True
BATUSDT,1631016000000,-0.1847559118535608,0.00061709,2021,4h,15,30,2.0,False,True,True
BATUSDT,1635321600000,-1.0,0.00069018,2021,4h,15,30,2.0,True,True,True
BATUSDT,1638590400000,-1.0,0.0001,2021,4h,15,30,2.0,False,False,False
BATUSDT,1661515200000,0.4432154337847438,0.0001,2022,4h,15,30,2.0,True,False,True
BATUSDT,1662480000000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
BATUSDT,1677801600000,0.7942582210054223,0.0001,2023,4h,15,30,2.0,False,False,False
BATUSDT,1683504000000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
BATUSDT,1685966400000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
BATUSDT,1686369600000,-0.1242281432884754,0.0001,2023,4h,15,30,2.0,True,False,True
BATUSDT,1692115200000,3.031277150846017,0.0001,2023,4h,15,30,2.0,False,False,False
BATUSDT,1694318400000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
BATUSDT,1700568000000,-0.5333860784205294,0.0001,2023,4h,15,30,2.0,False,False,False
BATUSDT,1702886400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
BATUSDT,1704283200000,0.7077271299682982,0.0001,2024,4h,15,30,2.0,False,True,True
BATUSDT,1705996800000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
BATUSDT,1712937600000,1.6830622796609551,0.0001,2024,4h,15,30,2.0,False,True,True
BATUSDT,1717776000000,0.4816988024836675,0.0001,2024,4h,15,30,2.0,True,True,True
BATUSDT,1718668800000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
BATUSDT,1720051200000,1.4879865666689636,0.0001,2024,4h,15,30,2.0,True,True,True
BATUSDT,1722528000000,-1.0,0.0001,2024,4h,15,30,2.0,True,True,True
BATUSDT,1724788800000,1.0152293766096867,0.0001,2024,4h,15,30,2.0,True,True,True
BATUSDT,1727784000000,0.304713168688482,0.0001,2024,4h,15,30,2.0,False,True,True
BATUSDT,1734552000000,0.6447193599445462,0.0001,2024,4h,15,30,2.0,False,False,False
BATUSDT,1737316800000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
BATUSDT,1743624000000,1.3891544982080963,0.0001,2025,4h,15,30,2.0,True,True,True
BATUSDT,1748563200000,0.2046993673191442,0.0001,2025,4h,15,30,2.0,False,True,True
BATUSDT,1750593600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
BATUSDT,1758499200000,1.6531560683958688,0.0001,2025,4h,15,30,2.0,True,True,True
BATUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
BATUSDT,1769688000000,3.180891584080201,0.0001,2026,4h,15,30,2.0,False,False,False
BCHUSDT,1583668800000,5.901619380574386,0.00060928,2020,4h,15,30,2.0,False,True,True
BCHUSDT,1589068800000,-0.3967186125990676,0.00041499,2020,4h,15,30,2.0,False,True,True
BCHUSDT,1591891200000,0.1468488451766877,0.0001,2020,4h,15,30,2.0,True,True,True
BCHUSDT,1593273600000,-1.0,0.0001,2020,4h,15,30,2.0,True,True,True
BCHUSDT,1594656000000,0.4053287678663494,0.0001,2020,4h,15,30,2.0,True,True,True
BCHUSDT,1599033600000,2.246493366734017,0.00071156,2020,4h,15,30,2.0,False,True,True
BCHUSDT,1604361600000,-1.0,0.0001,2020,4h,15,30,2.0,False,False,False
BCHUSDT,1614067200000,0.3072951868213853,0.0001,2021,4h,15,30,2.0,False,False,False
BCHUSDT,1616616000000,-1.0,0.00040309,2021,4h,15,30,2.0,False,False,False
BCHUSDT,1635321600000,-1.0,0.00028113,2021,4h,15,30,2.0,True,False,True
BCHUSDT,1637020800000,1.376950929453993,0.00020384,2021,4h,15,30,2.0,False,True,True
BCHUSDT,1637913600000,-1.0,0.00011613,2021,4h,15,30,2.0,False,True,True
BCHUSDT,1638590400000,-0.1959135313170453,0.0001,2021,4h,15,30,2.0,True,False,True
BCHUSDT,1641412800000,2.4289622781343456,0.0001,2022,4h,15,30,2.0,True,False,True
BCHUSDT,1685966400000,-1.0,0.0001,2023,4h,15,30,2.0,True,True,True
BCHUSDT,1699545600000,-0.0590929498797508,0.0001,2023,4h,15,30,2.0,False,False,False
BCHUSDT,1702252800000,0.5252061477116251,0.00027072,2023,4h,15,30,2.0,False,True,True
BCHUSDT,1704283200000,-0.0904986205931294,0.0001,2024,4h,15,30,2.0,False,False,False
BCHUSDT,1712937600000,1.568319037208098,0.0001,2024,4h,15,30,2.0,False,False,False
BCHUSDT,1716854400000,0.2521847750504876,0.0001,2024,4h,15,30,2.0,False,True,True
BCHUSDT,1720051200000,1.8179035756200703,0.0001,2024,4h,15,30,2.0,False,False,False
BCHUSDT,1734552000000,0.9580697866822702,0.0001,2024,4h,15,30,2.0,False,False,False
BCHUSDT,1736251200000,0.0906651847205897,0.0001,2025,4h,15,30,2.0,False,True,True
BCHUSDT,1759838400000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
BCHUSDT,1760126400000,-0.2453036569276558,0.0001,2025,4h,15,30,2.0,False,True,True
BELUSDT,1614067200000,-1.0,0.0001,2021,4h,15,30,2.0,False,False,False
BELUSDT,1621425600000,0.7025759377827764,0.0001,2021,4h,15,30,2.0,False,False,False
BELUSDT,1631016000000,0.2123437032862467,0.00040112,2021,4h,15,30,2.0,False,True,True
BELUSDT,1635321600000,-1.0,0.00057593,2021,4h,15,30,2.0,False,True,True
BELUSDT,1636574400000,-1.0,0.00078694,2021,4h,15,30,2.0,False,True,True
BELUSDT,1637020800000,0.1921924796209885,0.00018951,2021,4h,15,30,2.0,False,True,True
BELUSDT,1662480000000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
BELUSDT,1677801600000,0.5499949034632127,0.0001,2023,4h,15,30,2.0,False,False,False
BELUSDT,1690185600000,0.2183375797212309,0.0001,2023,4h,15,30,2.0,False,False,False
BELUSDT,1696838400000,0.4546116893445032,0.0001,2023,4h,15,30,2.0,True,True,True
BELUSDT,1704283200000,1.482564810534938,0.00043924,2024,4h,15,30,2.0,False,True,True
BELUSDT,1705593600000,-1.0,0.00011759,2024,4h,15,30,2.0,False,True,True
BELUSDT,1705996800000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
BELUSDT,1717776000000,0.8277962562999003,0.00015439,2024,4h,15,30,2.0,False,True,True
BELUSDT,1718380800000,2.691019738878181,0.0001,2024,4h,15,30,2.0,False,True,True
BELUSDT,1720051200000,1.7486894960487396,0.0001,2024,4h,15,30,2.0,True,False,True
BELUSDT,1727784000000,1.110620157956135,0.0002341,2024,4h,15,30,2.0,False,False,False
BELUSDT,1733774400000,-1.0,0.00014956,2024,4h,15,30,2.0,False,False,False
BELUSDT,1734552000000,0.7980606335625358,0.0001,2024,4h,15,30,2.0,False,False,False
BELUSDT,1743134400000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
BELUSDT,1743998400000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
BELUSDT,1746288000000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
BELUSDT,1748620800000,-0.6357747074583748,0.0001,2025,4h,15,30,2.0,True,False,True
BELUSDT,1750593600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
BELUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
BELUSDT,1768780800000,-1.0,0.0001,2026,4h,15,30,2.0,True,True,True
BELUSDT,1769688000000,1.783922196964839,0.0001,2026,4h,15,30,2.0,True,True,True
BELUSDT,1772251200000,-1.0,0.0001,2026,4h,15,30,2.0,False,True,True
BICOUSDT,1704283200000,0.7573140498950586,0.0001,2024,4h,15,30,2.0,False,False,False
BICOUSDT,1707091200000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
BICOUSDT,1710806400000,-0.2029038773885562,0.0001922,2024,4h,15,30,2.0,False,False,False
BICOUSDT,1717776000000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
BICOUSDT,1718668800000,0.3632448176681307,0.0001,2024,4h,15,30,2.0,False,True,True
BICOUSDT,1720137600000,-1.0,0.0001,2024,4h,15,30,2.0,True,False,True
BICOUSDT,1727784000000,1.0591089771932154,0.0001,2024,4h,15,30,2.0,False,True,True
BICOUSDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,True,True,True
BICOUSDT,1734436800000,2.069846989768087,0.0001,2024,4h,15,30,2.0,False,False,False
BICOUSDT,1736251200000,1.8708999582599253,0.0001,2025,4h,15,30,2.0,False,True,True
BICOUSDT,1738512000000,1.777067013049707,0.0001,2025,4h,15,30,2.0,False,False,False
BICOUSDT,1741046400000,0.5351165863990287,0.0001,2025,4h,15,30,2.0,True,False,True
BICOUSDT,1750593600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
BICOUSDT,1758513600000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
BICOUSDT,1760126400000,-0.4606041729689202,0.0001,2025,4h,15,30,2.0,True,True,True
BICOUSDT,1762948800000,0.5689680774016661,0.0001,2025,4h,15,30,2.0,True,True,True
BICOUSDT,1764547200000,1.2037539548224423,0.0001,2025,4h,15,30,2.0,True,True,True
BICOUSDT,1769860800000,1.650262036791514,0.0001,2026,4h,15,30,2.0,True,False,True
BIGTIMEUSDT,1704283200000,0.8534125295653362,0.00061895,2024,4h,15,30,2.0,False,False,False
BIGTIMEUSDT,1707278400000,-1.0,0.00029847,2024,4h,15,30,2.0,True,False,True
BIGTIMEUSDT,1709136000000,-1.0,0.00076566,2024,4h,15,30,2.0,False,False,False
BIGTIMEUSDT,1711944000000,1.3269586039366374,0.00064702,2024,4h,15,30,2.0,False,False,False
BIGTIMEUSDT,1712937600000,1.076270545385524,0.00014796,2024,4h,15,30,2.0,True,False,True
BIGTIMEUSDT,1717776000000,0.9636472559750976,0.00023873,2024,4h,15,30,2.0,True,True,True
BLURUSDT,1690185600000,-0.0327718115221205,0.0001,2023,4h,15,30,2.0,True,True,True
BLURUSDT,1691424000000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
BLURUSDT,1692302400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
BLURUSDT,1694318400000,0.4075864570180865,0.0001,2023,4h,15,30,2.0,True,False,True
BLURUSDT,1696838400000,0.4367941908275113,0.0001,2023,4h,15,30,2.0,True,False,True
BLURUSDT,1702886400000,-1.0,0.00032526,2023,4h,15,30,2.0,False,False,False
BLURUSDT,1709654400000,-1.0,0.00063951,2024,4h,15,30,2.0,False,False,False
BLURUSDT,1711944000000,1.112233953606879,0.0001,2024,4h,15,30,2.0,False,True,True
BLURUSDT,1712937600000,0.6400432958377879,0.0001,2024,4h,15,30,2.0,False,True,True
BLURUSDT,1717776000000,0.2411839163528564,0.0001,2024,4h,15,30,2.0,True,False,True
BLURUSDT,1720137600000,-1.0,0.0001,2024,4h,15,30,2.0,True,False,True
BLURUSDT,1724788800000,0.9289846172618098,0.0001,2024,4h,15,30,2.0,True,False,True
BLURUSDT,1736251200000,2.3918203674965763,0.0001,2025,4h,15,30,2.0,False,True,True
BLURUSDT,1737316800000,-0.0365083226000043,0.0001,2025,4h,15,30,2.0,False,False,False
BLURUSDT,1738512000000,0.6609100625153871,0.0001,2025,4h,15,30,2.0,False,False,False
BLURUSDT,1758513600000,0.737000540170097,0.0001,2025,4h,15,30,2.0,False,True,True
BLURUSDT,1759838400000,5.608712178512079,0.0001,2025,4h,15,30,2.0,True,True,True
BNBUSDT,1591891200000,0.2874264123903051,0.00022627,2020,4h,15,30,2.0,True,False,True
BNBUSDT,1621396800000,2.6309415376631478,0.00011351,2021,4h,15,30,2.0,False,False,False
BNBUSDT,1631016000000,-0.034003463967686,0.00070154,2021,4h,15,30,2.0,False,True,True
BNBUSDT,1637913600000,-1.0,0.0002718,2021,4h,15,30,2.0,False,False,False
BNBUSDT,1685923200000,9.975564822612515,0.00016004,2023,4h,15,30,2.0,True,False,True
BNBUSDT,1700596800000,-0.2779472553337092,0.00016938,2023,4h,15,30,2.0,False,True,True
BNBUSDT,1702252800000,-1.0,0.00033978,2023,4h,15,30,2.0,False,False,False
BNTUSDT,1702252800000,0.4911200810516702,0.00026619,2023,4h,15,30,2.0,False,True,True
BNTUSDT,1704283200000,-1.0,0.00023381,2024,4h,15,30,2.0,False,True,True
BNTUSDT,1709654400000,-1.0,0.00109657,2024,4h,15,30,2.0,False,False,False
BNTUSDT,1712937600000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
BNTUSDT,1717776000000,0.534202794216465,0.0001,2024,4h,15,30,2.0,True,False,True
BNTUSDT,1720022400000,2.360593123486613,0.0001,2024,4h,15,30,2.0,True,False,True
BNTUSDT,1721865600000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
BNTUSDT,1727798400000,-0.2466077989633605,0.0001,2024,4h,15,30,2.0,False,True,True
BNTUSDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,True,False,True
BNTUSDT,1734624000000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
BNTUSDT,1736251200000,1.5072708077120494,0.0001,2025,4h,15,30,2.0,False,True,True
BNTUSDT,1738512000000,1.0772680245822004,0.0001,2025,4h,15,30,2.0,False,True,True
BNTUSDT,1758513600000,0.4125967864935831,0.0001,2025,4h,15,30,2.0,False,False,False
BNTUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
BNTUSDT,1768780800000,1.6419232022612094,0.0001,2026,4h,15,30,2.0,True,False,True
BNTUSDT,1770782400000,-1.0,0.0001,2026,4h,15,30,2.0,False,False,False
BOMEUSDT,1717776000000,0.6342508878624534,0.00012982,2024,4h,15,30,2.0,True,True,True
BRETTUSDT,1737273600000,-1.0,0.0001588,2025,4h,15,30,2.0,False,False,False
BSVUSDT,1702252800000,0.2755946175514726,0.00046224,2023,4h,15,30,2.0,False,False,False
BSVUSDT,1708430400000,0.0832302247602525,0.00034243,2024,4h,15,30,2.0,False,False,False
BSVUSDT,1717776000000,0.8740387486220701,0.00010404,2024,4h,15,30,2.0,True,False,True
BSVUSDT,1758499200000,2.833081432131945,0.00012813,2025,4h,15,30,2.0,True,False,True
BSVUSDT,1759852800000,-1.0,0.00017276,2025,4h,15,30,2.0,False,False,False
BTCDOMUSDT,1628683200000,1.8368711388493664,0.00150803,2021,4h,15,30,2.0,False,False,False
BTCDOMUSDT,1630396800000,2.8028867683499468,0.00196791,2021,4h,15,30,2.0,True,True,True
BTCDOMUSDT,1657987200000,0.6915816709892465,0.0001,2022,4h,15,30,2.0,False,True,True
BTCDOMUSDT,1660132800000,0.1993639285418386,0.0001,2022,4h,15,30,2.0,False,False,False
BTCDOMUSDT,1662422400000,-1.0,0.00062848,2022,4h,15,30,2.0,False,True,True
BTCDOMUSDT,1666699200000,4.505697253458317,0.00039799,2022,4h,15,30,2.0,True,False,True
BTCDOMUSDT,1672790400000,1.63620908940214,0.0001,2023,4h,15,30,2.0,True,False,True
BTCDOMUSDT,1673265600000,-1.0,0.0001,2023,4h,15,30,2.0,True,False,True
BTCDOMUSDT,1684800000000,0.2471099968325785,0.0001,2023,4h,15,30,2.0,True,False,True
BTCDOMUSDT,1714233600000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
BTCDOMUSDT,1716235200000,1.0493991794211106,0.0001,2024,4h,15,30,2.0,False,True,True
BTCDOMUSDT,1719244800000,0.5153507387754961,0.0001,2024,4h,15,30,2.0,False,True,True
BTCDOMUSDT,1746777600000,2.2963361146054067,0.00017819,2025,4h,15,30,2.0,False,False,False
BTCDOMUSDT,1748476800000,-1.0,0.00019392,2025,4h,15,30,2.0,False,True,True
BTCDOMUSDT,1749542400000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
BTCDOMUSDT,1752235200000,-1.0,0.00034633,2025,4h,15,30,2.0,False,False,False
BTCDOMUSDT,1755864000000,1.188526737566636,0.0001,2025,4h,15,30,2.0,False,False,False
BTCDOMUSDT,1765296000000,-1.0,0.0001,2025,4h,15,30,2.0,True,True,True
BTCDOMUSDT,1767355200000,3.421361877323334,0.0001,2026,4h,15,30,2.0,True,False,True
BTCDOMUSDT,1773619200000,0.638451073931156,0.0001,2026,4h,15,30,2.0,False,False,False
BTCDOMUSDT,1780358400000,-1.0,0.00026106,2026,4h,15,30,2.0,False,False,False
BTCUSDT,1573214400000,-1.0,0.0001,2019,4h,15,30,2.0,False,True,True
BTCUSDT,1574092800000,4.112080226051619,0.0001,2019,4h,15,30,2.0,True,False,True
BTCUSDT,1582718400000,0.695496565015207,0.0005063,2020,4h,15,30,2.0,False,False,False
BTCUSDT,1583668800000,10.557478039179411,0.00049747,2020,4h,15,30,2.0,False,True,True
BTCUSDT,1591891200000,-0.5139896081501157,0.0001,2020,4h,15,30,2.0,False,True,True
BTCUSDT,1599134400000,1.5451128509572756,0.00016828,2020,4h,15,30,2.0,False,True,True
BTCUSDT,1601568000000,-0.4645654600210141,0.0001,2020,4h,15,30,2.0,True,False,True
BTCUSDT,1618704000000,0.8498335344023987,0.00087572,2021,4h,15,30,2.0,False,True,True
BTCUSDT,1631016000000,0.1912763136429918,0.0001,2021,4h,15,30,2.0,True,True,True
BTCUSDT,1632124800000,0.7062795796535873,0.0001,2021,4h,15,30,2.0,True,True,True
BTCUSDT,1637020800000,0.5123422780289457,0.00035998,2021,4h,15,30,2.0,False,True,True
BTCUSDT,1637913600000,-1.0,0.00033741,2021,4h,15,30,2.0,False,False,False
BTCUSDT,1638590400000,-1.0,0.0001,2021,4h,15,30,2.0,False,True,True
BTCUSDT,1641398400000,1.997324109143484,0.0001,2022,4h,15,30,2.0,True,False,True
BTCUSDT,1642723200000,0.7860219945638536,0.0001,2022,4h,15,30,2.0,True,False,True
BTCUSDT,1651752000000,3.24653722535804,0.0001,2022,4h,15,30,2.0,True,True,True
BTCUSDT,1663070400000,0.8466750279825599,0.0001,2022,4h,15,30,2.0,True,False,True
BTCUSDT,1677801600000,0.1500970309921847,0.0001,2023,4h,15,30,2.0,False,False,False
BTCUSDT,1678377600000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
BTCUSDT,1692273600000,4.047772916856253,0.0001,2023,4h,15,30,2.0,True,True,True
BTCUSDT,1705593600000,1.3725242113025866,0.0001,2024,4h,15,30,2.0,False,True,True
BTCUSDT,1712059200000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
BTCUSDT,1712937600000,2.400598017051532,0.00012214,2024,4h,15,30,2.0,False,False,False
BTCUSDT,1718078400000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
BTCUSDT,1719216000000,0.1517352187647629,0.0001,2024,4h,15,30,2.0,False,False,False
BTCUSDT,1720137600000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
BTCUSDT,1722816000000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
BTCUSDT,1738540800000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
BTCUSDT,1739894400000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
BTCUSDT,1740456000000,1.233726931063865,0.0001,2025,4h,15,30,2.0,False,False,False
BTCUSDT,1750593600000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
C98USDT,1637020800000,0.5227167464676269,0.00044079,2021,4h,15,30,2.0,True,True,True
C98USDT,1637913600000,-0.4974205380281101,0.0003793,2021,4h,15,30,2.0,True,False,True
C98USDT,1638590400000,0.1063138252999204,0.0001,2021,4h,15,30,2.0,False,True,True
C98USDT,1665446400000,-1.0,0.0001,2022,4h,15,30,2.0,True,True,True
C98USDT,1677801600000,0.4267743976349164,0.0001,2023,4h,15,30,2.0,False,False,False
C98USDT,1683504000000,0.9122096797242673,0.0001,2023,4h,15,30,2.0,True,False,True
C98USDT,1685966400000,5.159781412685956,0.0001,2023,4h,15,30,2.0,True,True,True
C98USDT,1692302400000,0.0384135264058835,0.0001,2023,4h,15,30,2.0,False,True,True
C98USDT,1704283200000,0.9323466514843788,0.00029216,2024,4h,15,30,2.0,False,False,False
C98USDT,1709654400000,-1.0,0.0009193,2024,4h,15,30,2.0,False,False,False
C98USDT,1712937600000,1.5150090856662546,0.00025403,2024,4h,15,30,2.0,False,True,True
C98USDT,1717776000000,0.9691743271868384,0.0001,2024,4h,15,30,2.0,False,True,True
C98USDT,1720051200000,1.1957357187917228,0.0001,2024,4h,15,30,2.0,True,False,True
C98USDT,1722700800000,0.6942388302640113,0.0001,2024,4h,15,30,2.0,True,False,True
C98USDT,1727784000000,0.6040300057248142,0.0001,2024,4h,15,30,2.0,False,True,True
C98USDT,1729886400000,-1.0,0.0001,2024,4h,15,30,2.0,False,True,True
C98USDT,1734552000000,0.7275264345038991,0.0001,2024,4h,15,30,2.0,False,False,False
C98USDT,1736251200000,1.9228008771474596,0.0001,2025,4h,15,30,2.0,False,True,True
C98USDT,1737273600000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
C98USDT,1737316800000,0.1953132764688684,0.0001,2025,4h,15,30,2.0,False,False,False
C98USDT,1738512000000,1.1559624495628746,0.0001,2025,4h,15,30,2.0,False,False,False
C98USDT,1743998400000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
C98USDT,1748563200000,0.6429305112463238,0.0001,2025,4h,15,30,2.0,True,False,True
C98USDT,1749715200000,0.0327960599243488,0.0001,2025,4h,15,30,2.0,True,False,True
C98USDT,1760126400000,-0.4525700007863453,0.0001,2025,4h,15,30,2.0,False,False,False
C98USDT,1762171200000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
C98USDT,1764547200000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
C98USDT,1766491200000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
C98USDT,1768780800000,0.4488591156461487,0.0001,2026,4h,15,30,2.0,True,True,True
C98USDT,1769356800000,-1.0,0.0001,2026,4h,15,30,2.0,True,True,True
C98USDT,1769688000000,-1.0,0.0001,2026,4h,15,30,2.0,True,False,True
C98USDT,1775275200000,0.9928803906638736,0.0001,2026,4h,15,30,2.0,True,False,True
C98USDT,1778846400000,1.0200424132383272,0.0001,2026,4h,15,30,2.0,False,True,True
C98USDT,1780531200000,1.4041288792977356,0.0001,2026,4h,15,30,2.0,False,True,True
CAKEUSDT,1709654400000,-1.0,0.00036075,2024,4h,15,30,2.0,False,False,False
CAKEUSDT,1712937600000,2.206340909354334,0.00011074,2024,4h,15,30,2.0,False,False,False
CELOUSDT,1637020800000,-0.3955131246465536,0.00033917,2021,4h,15,30,2.0,True,False,True
CELOUSDT,1638590400000,-1.0,0.0001,2021,4h,15,30,2.0,True,False,True
CELOUSDT,1650844800000,-1.0,0.0001,2022,4h,15,30,2.0,True,False,True
CELOUSDT,1654862400000,3.560455979444877,0.0001,2022,4h,15,30,2.0,True,False,True
CELOUSDT,1662480000000,-1.0,0.0001,2022,4h,15,30,2.0,True,True,True
CELOUSDT,1679918400000,-1.0,0.0001,2023,4h,15,30,2.0,False,True,True
CELOUSDT,1683504000000,0.2427718640546335,0.0001,2023,4h,15,30,2.0,True,False,True
CELOUSDT,1685980800000,3.228021094852602,0.0001,2023,4h,15,30,2.0,True,True,True
CELOUSDT,1686772800000,0.0779200000733041,0.0001,2023,4h,15,30,2.0,False,False,False
CELOUSDT,1692115200000,1.488067549458394,0.0001,2023,4h,15,30,2.0,True,True,True
CELOUSDT,1700582400000,-1.0,0.0001,2023,4h,15,30,2.0,False,False,False
CELOUSDT,1705996800000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
CELOUSDT,1712937600000,0.9623886117292126,0.0001,2024,4h,15,30,2.0,False,False,False
CELOUSDT,1717776000000,0.0604659245436038,0.0001,2024,4h,15,30,2.0,False,False,False
CELOUSDT,1718668800000,-1.0,0.0001,2024,4h,15,30,2.0,False,False,False
CELOUSDT,1720051200000,1.4297570606894947,0.0001,2024,4h,15,30,2.0,True,True,True
CELOUSDT,1729886400000,-0.3934243172613324,0.0001,2024,4h,15,30,2.0,False,False,False
CELOUSDT,1733774400000,0.2343842880612465,0.0001,2024,4h,15,30,2.0,False,True,True
CELOUSDT,1734552000000,0.5854680545164156,0.0001,2024,4h,15,30,2.0,False,False,False
CELOUSDT,1736251200000,1.4595700759186556,0.0001,2025,4h,15,30,2.0,False,True,True
CELOUSDT,1737316800000,-1.0,0.0001,2025,4h,15,30,2.0,False,True,True
CELOUSDT,1738512000000,1.2179813943568103,0.0001,2025,4h,15,30,2.0,False,False,False
CELOUSDT,1740456000000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
CELOUSDT,1741651200000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
CELOUSDT,1743998400000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
CELOUSDT,1749153600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
CELOUSDT,1750593600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
CELOUSDT,1758499200000,2.288328468814909,0.0001,2025,4h,15,30,2.0,True,True,True
CELOUSDT,1759233600000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
CELOUSDT,1760126400000,-1.0,0.0001,2025,4h,15,30,2.0,False,False,False
CELOUSDT,1764547200000,-1.0,0.0001,2025,4h,15,30,2.0,True,False,True
CELOUSDT,1768780800000,0.7868704551320432,0.0001,2026,4h,15,30,2.0,False,False,False
