symbol,entry_time,exit_time,net_r,risk_pct,risk_amount,pnl_usdt,equity,peak_equity,dd_pct
JST/USDT,2024-04-11 00:00:00+00:00,2024-04-13 00:00:00+00:00,-1.0000000000000004,0.02,2363.9864473275584,-2363.9864473275593,115778.5724374759,121261.51233745494,-4.5215829773924785
HBAR/USDT,2024-04-23 00:00:00+00:00,2024-04-24 00:00:00+00:00,-1.0000000000000009,0.02,2315.571448749518,-2315.57144874952,113463.00098872639,121261.51233745494,-6.431151317844624
BTC/USDT,2024-02-07 00:00:00+00:00,2024-05-01 00:00:00+00:00,5.399301740268138,0.02,1989.4199959629339,10741.4788463269,124204.4798350533,124204.4798350533,0.0
TRX/USDT,2024-05-09 00:00:00+00:00,2024-05-19 00:00:00+00:00,-0.7927794273645549,0.02,2484.089596701066,-1969.3351279949193,122235.14470705838,124204.4798350533,-1.5855588547291046
NEAR/USDT,2024-05-15 00:00:00+00:00,2024-05-30 00:00:00+00:00,-0.62754941689507,0.02,2484.089596701066,-1558.8889779248636,120676.25572913353,124204.4798350533,-2.840657688519239
ZRX/USDT,2024-05-17 00:00:00+00:00,2024-05-30 00:00:00+00:00,-0.8150505458710449,0.02,2484.089596701066,-2024.6585817837877,118651.59714734973,124204.4798350533,-4.470758780261332
MTL/USDT,2024-05-17 00:00:00+00:00,2024-05-31 00:00:00+00:00,-0.7325133173338545,0.02,2484.089596701066,-1819.6287110340147,116831.96843631571,124204.4798350533,-5.935785414929046
AVAX/USDT,2024-05-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,-0.9999999999999994,0.02,2444.7028941411677,-2444.7028941411663,114387.26554217454,124204.4798350533,-7.9040742378344655
ETC/USDT,2024-05-20 00:00:00+00:00,2024-06-02 00:00:00+00:00,-1.0000000000000002,0.02,2444.7028941411677,-2444.702894141168,111942.56264803337,124204.4798350533,-9.872363060739884
ETH/USDT,2024-05-20 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.0608911941682536,0.02,2444.7028941411677,148.86087861084138,112091.42352664421,124204.4798350533,-9.75251160384515
SOL/USDT,2024-05-16 00:00:00+00:00,2024-06-11 00:00:00+00:00,-0.4435910503768911,0.02,2484.089596701066,-1101.9199134309338,110989.50361321328,124204.4798350533,-10.639693704598931
DEXE/USDT,2024-06-05 00:00:00+00:00,2024-06-11 00:00:00+00:00,-1.0000000000000002,0.02,2238.8512529606674,-2238.851252960668,108750.65236025261,124204.4798350533,-12.442246443384132
BTC/USDT,2024-05-15 00:00:00+00:00,2024-06-14 00:00:00+00:00,-0.0306726241861892,0.02,2484.089596701066,-76.1935466444341,108674.45881360817,124204.4798350533,-12.503591691756515
TRX/USDT,2024-06-21 00:00:00+00:00,2024-07-22 00:00:00+00:00,3.119768919914145,0.02,2173.4891762721636,6780.783979903693,115455.24279351186,124204.4798350533,-7.044220186873004
NEAR/USDT,2024-07-15 00:00:00+00:00,2024-07-30 00:00:00+00:00,-1.0000000000000002,0.02,2173.4891762721636,-2173.489176272164,113281.7536172397,124204.4798350533,-8.794148353037876
BTC/USDT,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,-0.6925462716453611,0.02,2173.4891762721636,-1505.241825488834,111776.51179175086,124204.4798350533,-10.00605458016256
SOL/USDT,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,-0.3491273602462579,0.02,2173.4891762721636,-758.824538635714,111017.68725311515,124204.4798350533,-10.617002381436278
ZEC/USDT,2024-07-13 00:00:00+00:00,2024-08-26 00:00:00+00:00,2.8222987685556404,0.02,2173.4891762721636,6134.235825661941,117151.9230787771,124204.4798350533,-5.6781822730083285
JST/USDT,2024-08-20 00:00:00+00:00,2024-08-27 00:00:00+00:00,-0.9999999999999994,0.02,2220.353745062303,-2220.3537450623016,114931.5693337148,124204.4798350533,-7.465842225379599
BTC/USDT,2024-08-23 00:00:00+00:00,2024-08-27 00:00:00+00:00,-1.0000000000000002,0.02,2220.353745062303,-2220.3537450623035,112711.2155886525,124204.4798350533,-9.25350217775087
TRX/USDT,2024-08-19 00:00:00+00:00,2024-09-03 00:00:00+00:00,1.146843432124604,0.02,2220.353745062303,2546.3981095179693,115257.61369817046,124204.4798350533,-7.203336102501695
ARDR/USDT,2024-09-21 00:00:00+00:00,2024-09-22 00:00:00+00:00,-0.9999999999999996,0.02,2305.1522739634092,-2305.1522739634083,112952.46142420705,124204.4798350533,-9.059269380451662
BTC/USDT,2024-09-18 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.2004304648822911,0.02,2305.1522739634092,-462.0227418949566,112490.4386823121,124204.4798350533,-9.431254950141684
FET/USDT,2024-09-18 00:00:00+00:00,2024-10-01 00:00:00+00:00,0.1493132090425968,0.02,2305.1522739634092,344.18968335731586,112834.62836566941,124204.4798350533,-9.154139596642032
DEXE/USDT,2024-09-24 00:00:00+00:00,2024-10-01 00:00:00+00:00,-1.0000000000000009,0.02,2259.049228484141,-2259.049228484143,110575.57913718527,124204.4798350533,-10.972954209033002
AVAX/USDT,2024-09-26 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.9999999999999996,0.02,2259.049228484141,-2259.0492284841403,108316.52990870112,124204.4798350533,-12.791768821423972
SOL/USDT,2024-09-19 00:00:00+00:00,2024-10-02 00:00:00+00:00,-0.176885993835678,0.02,2305.1522739634092,-407.74915092259073,107908.78075777853,124204.4798350533,-13.120057423786863
NEAR/USDT,2024-09-23 00:00:00+00:00,2024-10-02 00:00:00+00:00,-0.9999999999999996,0.02,2259.049228484141,-2259.0492284841403,105649.73152929438,124204.4798350533,-14.938872036177834
TRX/USDT,2024-09-27 00:00:00+00:00,2024-10-19 00:00:00+00:00,0.2739576857325393,0.02,2259.049228484141,618.8838985913937,106268.61542788577,124204.4798350533,-14.440593794190681
TRX/USDT,2024-10-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,-0.8812671801925428,0.02,2125.3723085577153,-1873.0208612219728,104395.5945666638,124204.4798350533,-15.94860772710952
ZRX/USDT,2024-11-11 00:00:00+00:00,2024-11-14 00:00:00+00:00,-1.0000000000000002,0.02,2087.911891333276,-2087.9118913332763,102307.68267533052,124204.4798350533,-17.62963557256733
SOL/USDT,2024-10-20 00:00:00+00:00,2024-12-19 00:00:00+00:00,1.843885831035567,0.02,2125.3723085577153,3918.9438854249247,106226.62656075545,124204.4798350533,-14.474400036273158
ETH/USDT,2024-11-07 00:00:00+00:00,2024-12-19 00:00:00+00:00,2.1500278963163524,0.02,2087.911891333276,4489.06881141718,110715.69537217263,124204.4798350533,-10.860143274054295
ZEC/USDT,2024-10-10 00:00:00+00:00,2024-12-20 00:00:00+00:00,3.2074981237403875,0.02,2112.9946305858875,6777.426313077747,117493.12168525037,124204.4798350533,-5.403475107110289
ADA/USDT,2024-11-07 00:00:00+00:00,2024-12-20 00:00:00+00:00,11.279634334038803,0.02,2087.911891333276,23550.882655930713,141044.00434118108,141044.00434118108,0.0
ETC/USDT,2024-11-09 00:00:00+00:00,2024-12-20 00:00:00+00:00,2.112569278086111,0.02,2087.911891333276,4410.858516981346,145454.86285816244,145454.86285816244,0.0
AVAX/USDT,2024-11-09 00:00:00+00:00,2024-12-20 00:00:00+00:00,2.0254071384289984,0.02,2087.911891333276,4228.871649117208,149683.73450727965,149683.73450727965,0.0
BTC/USDT,2024-10-15 00:00:00+00:00,2025-01-09 00:00:00+00:00,5.747561035187561,0.02,2112.9946305858875,12144.56560631598,161828.30011359561,161828.30011359561,0.0
MTL/USDT,2025-01-09 00:00:00+00:00,2025-01-10 00:00:00+00:00,-1.0000000000000002,0.02,3236.5660022719126,-3236.5660022719135,158591.7341113237,161828.30011359561,-2.000000000000007
DEXE/USDT,2024-12-23 00:00:00+00:00,2025-01-13 00:00:00+00:00,0.2099370760743527,0.02,2993.674690145593,628.4833111669597,159220.21742249065,161828.30011359561,-1.6116357208684877
IOST/USDT,2025-01-09 00:00:00+00:00,2025-01-13 00:00:00+00:00,-1.0000000000000004,0.02,3236.5660022719126,-3236.566002271914,155983.65142021872,161828.30011359561,-3.6116357208684944
ARDR/USDT,2025-01-09 00:00:00+00:00,2025-01-13 00:00:00+00:00,-0.9999999999999996,0.02,3236.5660022719126,-3236.566002271911,152747.0854179468,161828.30011359561,-5.611635720868502
VET/USDT,2025-01-17 00:00:00+00:00,2025-01-19 00:00:00+00:00,-1.0,0.02,3054.941708358936,-3054.941708358936,149692.14370958786,161828.30011359561,-7.499403006451131
SOL/USDT,2025-01-18 00:00:00+00:00,2025-01-20 00:00:00+00:00,-0.9999999999999996,0.02,3054.941708358936,-3054.9417083589346,146637.20200122893,161828.30011359561,-9.387170292033762
VTHO/USDT,2025-01-21 00:00:00+00:00,2025-01-24 00:00:00+00:00,-0.9999999999999994,0.02,2932.7440400245787,-2932.744040024577,143704.45796120435,161828.30011359561,-11.19942688619309
DEXE/USDT,2025-01-27 00:00:00+00:00,2025-01-29 00:00:00+00:00,-0.9999999999999998,0.02,2874.089159224087,-2874.0891592240864,140830.36880198025,161828.30011359561,-12.97543834846923
HBAR/USDT,2024-11-16 00:00:00+00:00,2025-02-02 00:00:00+00:00,13.983753959775918,0.02,2046.1536535066105,28612.909254533024,169443.27805651329,169443.27805651329,0.0
BTC/USDT,2025-01-17 00:00:00+00:00,2025-02-02 00:00:00+00:00,-0.9999999999999996,0.02,3054.941708358936,-3054.9417083589346,166388.33634815435,169443.27805651329,-1.8029288286904137
DEXE/USDT,2025-02-03 00:00:00+00:00,2025-02-09 00:00:00+00:00,-1.0,0.02,3327.766726963087,-3327.766726963087,163060.56962119127,169443.27805651329,-3.766870252116599
ADA/USDT,2025-03-02 00:00:00+00:00,2025-03-03 00:00:00+00:00,-1.0000000000000004,0.02,3261.2113924238256,-3261.211392423827,159799.35822876744,169443.27805651329,-5.691532847074273
HBAR/USDT,2025-03-01 00:00:00+00:00,2025-03-09 00:00:00+00:00,-1.0,0.02,3261.2113924238256,-3261.2113924238256,156538.1468363436,169443.27805651329,-7.616195442031949
ZEC/USDT,2025-04-01 00:00:00+00:00,2025-04-07 00:00:00+00:00,-0.9999999999999994,0.02,3130.762936726872,-3130.76293672687,153407.38389961672,169443.27805651329,-9.463871533191314
VTHO/USDT,2025-04-14 00:00:00+00:00,2025-04-16 00:00:00+00:00,-1.0,0.02,3068.1476779923346,-3068.1476779923346,150339.2362216244,169443.27805651329,-11.274594102527484
ARDR/USDT,2025-04-15 00:00:00+00:00,2025-04-23 00:00:00+00:00,-1.0000000000000002,0.02,3068.1476779923346,-3068.147677992335,147271.08854363207,169443.27805651329,-13.08531667186365
JST/USDT,2025-04-27 00:00:00+00:00,2025-04-28 00:00:00+00:00,-1.0,0.02,2945.4217708726414,-2945.4217708726414,144325.66677275943,169443.27805651329,-14.823610338426374
ADA/USDT,2025-04-24 00:00:00+00:00,2025-05-05 00:00:00+00:00,-0.653999150285848,0.02,2945.4217708726414,-1926.3033353841452,142399.3634373753,169443.27805651329,-15.96045291930567
HBAR/USDT,2025-04-25 00:00:00+00:00,2025-05-05 00:00:00+00:00,-0.7362772102232428,0.02,2945.4217708726414,-2168.646924388912,140230.71651298637,169443.27805651329,-17.240318930671208
ETC/USDT,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,-1.0000000000000009,0.02,2804.6143302597275,-2804.6143302597297,137426.10218272664,169443.27805651329,-18.895512552057788
VET/USDT,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,-1.0000000000000004,0.02,2804.6143302597275,-2804.614330259729,134621.4878524669,169443.27805651329,-20.550706173444368
HBAR/USDT,2025-05-09 00:00:00+00:00,2025-05-29 00:00:00+00:00,-0.9999999999999996,0.02,2804.6143302597275,-2804.614330259726,131816.87352220717,169443.27805651329,-22.20589979483095
BTC/USDT,2025-04-22 00:00:00+00:00,2025-05-30 00:00:00+00:00,1.6670640105560888,0.02,3006.784724432488,5012.502601591208,136829.37612379837,169443.27805651329,-19.247681174957805
ADA/USDT,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,-0.9999999999999996,0.02,2804.6143302597275,-2804.614330259726,134024.76179353864,169443.27805651329,-20.902874796344385
SOL/USDT,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,-0.5794577799656362,0.02,2804.6143302597275,-1625.1555934721111,132399.6062000665,169443.27805651329,-21.86198961760634
ZEC/USDT,2025-05-07 00:00:00+00:00,2025-06-13 00:00:00+00:00,0.8575706524232949,0.02,2804.6143302597275,2405.154940996557,134804.76114106306,169443.27805651329,-20.44254414382698
ETH/USDT,2025-06-10 00:00:00+00:00,2025-06-13 00:00:00+00:00,-1.0000000000000009,0.02,2647.9921240013305,-2647.9921240013327,132156.76901706174,169443.27805651329,-22.005304351474848
ICX/USDT,2025-06-04 00:00:00+00:00,2025-06-14 00:00:00+00:00,-0.8410909379083136,0.02,2647.9921240013305,-2227.2021791501065,129929.56683791164,169443.27805651329,-23.319727800251187
TRX/USDT,2025-04-12 00:00:00+00:00,2025-06-22 00:00:00+00:00,1.0427416028039869,0.02,3068.1476779923346,3199.2852273890576,133128.85206530069,169443.27805651329,-21.43161204606824
ZEC/USDT,2025-07-08 00:00:00+00:00,2025-07-23 00:00:00+00:00,-0.4430728293882246,0.02,2662.5770413060136,-1179.7155431555832,131949.1365221451,169443.27805651329,-22.127842405092647
JST/USDT,2025-07-10 00:00:00+00:00,2025-07-31 00:00:00+00:00,-0.5599823216830814,0.02,2662.5770413060136,-1490.996073250611,130458.14044889448,169443.27805651329,-23.007780571039444
ICX/USDT,2025-07-10 00:00:00+00:00,2025-07-31 00:00:00+00:00,-0.2011551285112552,0.02,2662.5770413060136,-535.5910269150288,129922.54942197945,169443.27805651329,-23.32386925455535
BTC/USDT,2025-07-09 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.4269017115153876,0.02,2662.5770413060136,1136.658695975114,131059.20811795456,169443.27805651329,-22.653049668784583
ETH/USDT,2025-07-09 00:00:00+00:00,2025-08-01 00:00:00+00:00,3.010282902395563,0.02,2662.5770413060136,8015.110143754457,139074.318261709,169443.27805651329,-17.922788170254545
SOL/USDT,2025-07-10 00:00:00+00:00,2025-08-01 00:00:00+00:00,-0.1027131782878965,0.02,2662.5770413060136,-273.48175034892455,138800.83651136007,169443.27805651329,-18.084188347048645
BTC/USDT,2025-08-13 00:00:00+00:00,2025-08-14 00:00:00+00:00,-1.000000000000001,0.02,2776.0167302272016,-2776.016730227205,136024.81978113286,169443.27805651329,-19.72250458010768
SOL/USDT,2025-08-13 00:00:00+00:00,2025-08-18 00:00:00+00:00,-1.0,0.02,2776.0167302272016,-2776.0167302272016,133248.80305090567,169443.27805651329,-21.3608208131667
ETC/USDT,2025-08-22 00:00:00+00:00,2025-08-25 00:00:00+00:00,-1.0000000000000004,0.02,2664.9760610181133,-2664.9760610181147,130583.82698988756,169443.27805651329,-22.933604396903366
HBAR/USDT,2025-07-10 00:00:00+00:00,2025-08-30 00:00:00+00:00,1.7967373348559892,0.02,2662.5770413060136,4783.951577044912,135367.77856693248,169443.27805651329,-20.110269277377785
ADA/USDT,2025-08-13 00:00:00+00:00,2025-09-01 00:00:00+00:00,-1.0000000000000002,0.02,2776.0167302272016,-2776.016730227202,132591.76183670526,169443.27805651329,-21.748585510436822
AVAX/USDT,2025-08-23 00:00:00+00:00,2025-09-01 00:00:00+00:00,-1.0000000000000002,0.02,2664.9760610181133,-2664.976061018114,129926.78577568715,169443.27805651329,-23.321369094173487
TRX/USDT,2025-07-09 00:00:00+00:00,2025-09-06 00:00:00+00:00,3.237537794681507,0.02,2662.5770413060136,8620.193802479484,138546.97957816665,169443.27805651329,-18.234006584812413
JST/USDT,2025-08-23 00:00:00+00:00,2025-09-06 00:00:00+00:00,-0.7206437687932188,0.02,2664.9760610181133,-1920.4983923558002,136626.48118581084,169443.27805651329,-19.36742327409251
ETH/USDT,2025-08-08 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.5125843507788715,0.02,2776.0167302272016,1422.9427334147958,138049.42391922564,169443.27805651329,-18.527648011399464
SOL/USDT,2025-08-28 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.2199378638354611,0.02,2611.676539797751,574.406559192306,138623.83047841795,169443.27805651329,-18.18865164295059
BTC/USDT,2025-09-16 00:00:00+00:00,2025-09-22 00:00:00+00:00,-1.0000000000000009,0.02,2732.529623716217,-2732.5296237162192,135891.30085470172,169443.27805651329,-19.801303177468743
NEAR/USDT,2025-09-18 00:00:00+00:00,2025-09-22 00:00:00+00:00,-0.9999999999999996,0.02,2732.529623716217,-2732.5296237162156,133158.7712309855,169443.27805651329,-21.4139547119869
DEXE/USDT,2025-09-20 00:00:00+00:00,2025-09-29 00:00:00+00:00,-0.9999999999999992,0.02,2732.529623716217,-2732.5296237162147,130426.24160726929,169443.27805651329,-23.026606246505043
ETH/USDT,2025-10-06 00:00:00+00:00,2025-10-09 00:00:00+00:00,-1.0000000000000009,0.02,2608.524832145386,-2608.5248321453882,127817.7167751239,169443.27805651329,-24.56607412157494
AVAX/USDT,2025-09-10 00:00:00+00:00,2025-10-10 00:00:00+00:00,-1.0,0.02,2732.529623716217,-2732.529623716217,125085.18715140769,169443.27805651329,-26.17872565609309
BTC/USDT,2025-10-01 00:00:00+00:00,2025-10-10 00:00:00+00:00,-0.9999999999999996,0.02,2608.524832145386,-2608.5248321453846,122476.66231926231,169443.27805651329,-27.71819353116299
DUSK/USDT,2025-11-07 00:00:00+00:00,2025-11-09 00:00:00+00:00,-1.0000000000000002,0.02,2449.533246385246,-2449.5332463852465,120027.12907287705,169443.27805651329,-29.16382966053973
NEAR/USDT,2025-11-07 00:00:00+00:00,2025-11-14 00:00:00+00:00,-1.0000000000000004,0.02,2449.533246385246,-2449.533246385247,117577.5958264918,169443.27805651329,-30.609465789916474
ZEC/USDT,2025-08-21 00:00:00+00:00,2025-12-01 00:00:00+00:00,63.232682388245166,0.02,2664.9760610181133,168513.58483863503,286091.1806651268,286091.1806651268,0.0
JST/USDT,2025-10-27 00:00:00+00:00,2025-12-09 00:00:00+00:00,1.960225945527962,0.02,2449.533246385246,4801.638623997697,290892.8192891245,290892.8192891245,0.0
JST/USDT,2025-12-31 00:00:00+00:00,2026-01-01 00:00:00+00:00,-0.9999999999999988,0.02,5817.85638578249,-5817.856385782483,285074.96290334204,290892.8192891245,-1.9999999999999956
ZEC/USDT,2025-12-27 00:00:00+00:00,2026-01-07 00:00:00+00:00,-0.5072585778995397,0.02,5817.85638578249,-2951.1575566757815,282123.80534666625,290892.8192891245,-3.014517155799075
JST/USDT,2026-01-07 00:00:00+00:00,2026-01-11 00:00:00+00:00,-0.9999999999999996,0.02,5642.476106933325,-5642.476106933323,276481.32923973294,290892.8192891245,-4.954226812683092
DUSK/USDT,2026-01-12 00:00:00+00:00,2026-01-13 00:00:00+00:00,-1.0,0.02,5529.626584794659,-5529.626584794659,270951.7026549383,290892.8192891245,-6.855142276429431
TRX/USDT,2026-01-03 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.1585495641928364,0.02,5701.49925806684,903.9702226122776,271855.67287755053,290892.8192891245,-6.544385130611477
DUSK/USDT,2026-01-16 00:00:00+00:00,2026-01-20 00:00:00+00:00,6.770965923491787,0.02,5419.034053098766,36692.09491177333,308547.7677893239,308547.7677893239,0.0
JST/USDT,2026-01-21 00:00:00+00:00,2026-01-27 00:00:00+00:00,-1.0000000000000002,0.02,6170.955355786477,-6170.955355786479,302376.8124335374,308547.7677893239,-2.0000000000000027
JST/USDT,2026-02-23 00:00:00+00:00,2026-04-16 00:00:00+00:00,4.751743756497641,0.02,6047.536248670748,28736.34261181439,331113.15504535177,331113.15504535177,0.0
ZEC/USDT,2026-04-07 00:00:00+00:00,2026-04-19 00:00:00+00:00,-0.4803618572147684,0.02,6047.536248670748,-2905.005743985114,328208.14930136665,331113.15504535177,-0.877345312235399
DUSK/USDT,2026-03-23 00:00:00+00:00,2026-04-23 00:00:00+00:00,1.4719048954184717,0.02,6047.536248670748,8901.398209639134,337109.5475110058,337109.5475110058,0.0
DEXE/USDT,2026-03-17 00:00:00+00:00,2026-05-03 00:00:00+00:00,5.291183936077696,0.02,6047.536248670748,31998.626651814237,369108.17416282,369108.17416282,0.0
TRX/USDT,2026-03-13 00:00:00+00:00,2026-05-28 00:00:00+00:00,5.842042359918359,0.02,6047.536248670748,35329.96293787628,404438.1371006963,404438.1371006963,0.0
JST/USDT,2026-04-29 00:00:00+00:00,2026-05-28 00:00:00+00:00,0.683543947748963,0.02,6742.190950220116,4608.5838185907905,409046.72091928707,409046.72091928707,0.0
ZEC/USDT,2026-05-03 00:00:00+00:00,2026-05-28 00:00:00+00:00,2.5932258154930343,0.02,7382.1634832564,19143.616918970474,428190.33783825755,428190.33783825755,0.0
NEAR/USDT,2026-05-20 00:00:00+00:00,2026-05-28 00:00:00+00:00,3.922835472837476,0.02,7382.1634832564,28959.012778403667,457149.3506166612,457149.3506166612,0.0
DEXE/USDT,2026-05-24 00:00:00+00:00,2026-05-28 00:00:00+00:00,0.8860584840086603,0.02,7382.1634832564,6541.028584678256,463690.37920133944,463690.37920133944,0.0
