trade_id,symbol,config,linreg_n,linreg_mult,stop_mult,chan_activate_r,chan_atr_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mfe_r,mae_r,chan_activated
1513,ARDR/USDT,A,40,2.5,2.0,2.5,2.0,2025-07-12 00:00:00+00:00,2025-07-24 00:00:00+00:00,0.09156,0.15086850000000002,0.0801385,0.011421500000000001,chandelier_stop,12,5.192706737293701,6.561309810445213,-0.590990675480454,True
1514,ARDR/USDT,A,40,2.5,2.0,2.5,2.0,2025-09-13 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.09018,0.0822055,0.0822055,0.007974499999999999,initial_stop,9,-0.9999999999999996,0.5655526992287918,-1.5599724120634515,False
1617,ARK/USDT,A,40,2.5,2.0,2.5,2.0,2024-06-12 00:00:00+00:00,2024-06-13 00:00:00+00:00,0.8705,0.7834,0.7611000000000001,0.10939999999999998,midline_exit,1,-0.7961608775137119,0.11425959780621534,-0.8336380255941506,False
1618,ARK/USDT,A,40,2.5,2.0,2.5,2.0,2025-01-06 00:00:00+00:00,2025-01-18 00:00:00+00:00,0.6247,0.5774,0.49665500000000007,0.128045,midline_exit,12,-0.3694013823265259,0.5708930454137213,-0.5802647506735916,False
1619,ARK/USDT,A,40,2.5,2.0,2.5,2.0,2025-04-12 00:00:00+00:00,2025-04-13 00:00:00+00:00,0.4847,0.4122,0.4122,0.07249999999999998,initial_stop,1,-1.0000000000000004,0.16551724137930976,-1.0289655172413796,False
1620,ARK/USDT,A,40,2.5,2.0,2.5,2.0,2025-04-17 00:00:00+00:00,2025-04-27 00:00:00+00:00,0.4819,0.4485,0.392385,0.089515,midline_exit,10,-0.37312182315812975,0.8378484052952014,-0.5094118304194825,False
1621,ARK/USDT,A,40,2.5,2.0,2.5,2.0,2025-07-12 00:00:00+00:00,2025-07-14 00:00:00+00:00,0.4951,0.44688,0.44688,0.04822,initial_stop,2,-0.9999999999999997,0.0,-1.312733305682289,False
1622,ARK/USDT,A,40,2.5,2.0,2.5,2.0,2025-09-14 00:00:00+00:00,2025-09-16 00:00:00+00:00,0.4944,0.448415,0.448415,0.045985,initial_stop,2,-1.0,0.1804936392301844,-1.1047080569751009,False
1733,ARKM/USDT,A,40,2.5,2.0,2.5,2.0,2024-05-05 00:00:00+00:00,2024-05-14 00:00:00+00:00,2.6324,2.2341,2.0991850000000003,0.533215,midline_exit,9,-0.746978235796067,0.4392224524816443,-0.8326847519293342,False
1734,ARKM/USDT,A,40,2.5,2.0,2.5,2.0,2024-09-23 00:00:00+00:00,2024-10-01 00:00:00+00:00,1.439,1.332,1.2603,0.1787,midline_exit,8,-0.5987688864017906,1.5165081141578058,-0.900951315053162,False
1735,ARKM/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-06 00:00:00+00:00,2024-11-13 00:00:00+00:00,2.124,2.063,1.80885,0.31515,midline_exit,7,-0.19355862287799444,1.3612565445026172,-0.43154053625257854,False
1852,ARPA/USDT,A,40,2.5,2.0,2.5,2.0,2024-10-20 00:00:00+00:00,2024-10-21 00:00:00+00:00,0.06023,0.054591499999999994,0.054591499999999994,0.005638500000000002,initial_stop,1,-1.0000000000000004,1.317726345659306,-1.4259111465815368,False
1853,ARPA/USDT,A,40,2.5,2.0,2.5,2.0,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.07231,0.0625545,0.0625545,0.009755499999999999,initial_stop,6,-1.0000000000000002,0.3997744861872791,-2.22541130644252,False
1854,ARPA/USDT,A,40,2.5,2.0,2.5,2.0,2026-01-19 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.0198,0.0184185,0.0184185,0.0013815000000000001,initial_stop,1,-1.0000000000000004,0.6587043069127742,-3.14151284835324,False
1974,ASR/USDT,A,40,2.5,2.0,2.5,2.0,2024-10-07 00:00:00+00:00,2024-10-08 00:00:00+00:00,2.432,2.2012,2.2012,0.23079999999999995,initial_stop,1,-0.9999999999999998,0.9445407279029464,-1.3908145580589246,False
1975,ASR/USDT,A,40,2.5,2.0,2.5,2.0,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,2.295,2.247,2.05165,0.24335,midline_exit,6,-0.1972467639202796,1.7135812615574286,-0.7478939798643925,False
1976,ASR/USDT,A,40,2.5,2.0,2.5,2.0,2025-05-06 00:00:00+00:00,2025-05-07 00:00:00+00:00,1.843,1.65705,1.65705,0.18595,initial_stop,1,-1.0000000000000002,0.13444474321054117,-1.6886259747243886,False
1977,ASR/USDT,A,40,2.5,2.0,2.5,2.0,2025-05-08 00:00:00+00:00,2025-05-15 00:00:00+00:00,1.71,1.625,1.462,0.24800000000000005,midline_exit,7,-0.3427419354838708,2.1774193548387095,-0.5967741935483866,False
1978,ASR/USDT,A,40,2.5,2.0,2.5,2.0,2025-06-24 00:00:00+00:00,2025-07-01 00:00:00+00:00,2.521,2.2455,2.2455,0.27549999999999997,initial_stop,7,-1.0000000000000004,0.660617059891107,-1.0381125226860257,False
1979,ASR/USDT,A,40,2.5,2.0,2.5,2.0,2025-07-25 00:00:00+00:00,2025-07-28 00:00:00+00:00,3.103,6.2635000000000005,2.82925,0.27375000000000005,chandelier_stop,3,11.545205479452054,13.391780821917806,-0.2337899543378997,True
1980,ASR/USDT,A,40,2.5,2.0,2.5,2.0,2025-07-29 00:00:00+00:00,2025-07-30 00:00:00+00:00,5.968,5.3913,5.3913,0.5767,initial_stop,1,-0.9999999999999997,0.6866655106641233,-1.4687012311427077,False
1981,ASR/USDT,A,40,2.5,2.0,2.5,2.0,2025-08-07 00:00:00+00:00,2025-08-11 00:00:00+00:00,7.459,6.686699999999999,6.686699999999999,0.7723000000000001,initial_stop,4,-1.0000000000000004,1.68069403081704,-1.0358668911044928,False
2104,ASTR/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-23 00:00:00+00:00,2024-12-07 00:00:00+00:00,0.0767,0.0886,0.068085,0.008615000000000001,midline_exit,14,1.3813116656993607,2.124201973302379,-0.6964596633778299,False
2235,ATA/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-24 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.1155,0.1191,0.099695,0.015805000000000007,midline_exit,15,0.22777602024675675,2.39164821259095,-0.8794685226194244,False
2236,ATA/USDT,A,40,2.5,2.0,2.5,2.0,2024-12-28 00:00:00+00:00,2024-12-29 00:00:00+00:00,0.2055,0.17969999999999997,0.17969999999999997,0.025800000000000007,initial_stop,1,-1.0000000000000004,0.019379844961240324,-1.8333333333333321,False
2237,ATA/USDT,A,40,2.5,2.0,2.5,2.0,2025-01-02 00:00:00+00:00,2025-01-06 00:00:00+00:00,0.2299,0.19172,0.19172,0.038180000000000006,initial_stop,4,-0.9999999999999997,0.044525929806181426,-1.0712414876898897,False
2369,ATM/USDT,A,40,2.5,2.0,2.5,2.0,2024-06-04 00:00:00+00:00,2024-06-06 00:00:00+00:00,3.535,3.1764,3.1764,0.35860000000000003,initial_stop,2,-1.0,1.715002788622421,-1.0680423870607918,False
2370,ATM/USDT,A,40,2.5,2.0,2.5,2.0,2024-10-07 00:00:00+00:00,2024-10-08 00:00:00+00:00,2.261,2.0501,2.0501,0.21090000000000003,initial_stop,1,-1.0000000000000002,0.8013276434329066,-1.0858226647700335,False
2371,ATM/USDT,A,40,2.5,2.0,2.5,2.0,2024-10-10 00:00:00+00:00,2024-10-18 00:00:00+00:00,2.383,2.166,2.12045,0.26255,midline_exit,8,-0.8265092363359363,0.6817749000190433,-0.9369643877356694,False
2372,ATM/USDT,A,40,2.5,2.0,2.5,2.0,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,2.363,2.1119,2.1119,0.25109999999999993,initial_stop,6,-1.0000000000000007,1.8199920350457983,-1.1907606531262445,False
2373,ATM/USDT,A,40,2.5,2.0,2.5,2.0,2025-07-27 00:00:00+00:00,2025-07-28 00:00:00+00:00,1.508,1.3835,1.3835,0.12450000000000006,initial_stop,1,-1.0,5.236947791164657,-1.0200803212851401,False
2374,ATM/USDT,A,40,2.5,2.0,2.5,2.0,2025-09-30 00:00:00+00:00,2025-10-10 00:00:00+00:00,1.512,1.33025,1.33025,0.18175000000000002,initial_stop,10,-1.0000000000000002,1.3810178817056389,-3.1801925722145796,False
2375,ATM/USDT,A,40,2.5,2.0,2.5,2.0,2026-02-10 00:00:00+00:00,2026-02-11 00:00:00+00:00,1.357,1.24845,1.24845,0.10855000000000001,initial_stop,1,-0.9999999999999992,0.8567480423767846,-2.3675725472132645,False
2376,ATM/USDT,A,40,2.5,2.0,2.5,2.0,2026-02-12 00:00:00+00:00,2026-02-16 00:00:00+00:00,1.213,1.4520499999999998,1.05855,0.15445,chandelier_stop,4,1.547750080932339,2.8941404985432166,-0.6474587245063133,True
2377,ATM/USDT,A,40,2.5,2.0,2.5,2.0,2026-02-17 00:00:00+00:00,2026-02-26 00:00:00+00:00,1.503,1.375,1.2883499999999999,0.21465,midline_exit,9,-0.5963195900302813,0.5870020964360592,-0.6568832983927314,False
2378,ATM/USDT,A,40,2.5,2.0,2.5,2.0,2026-04-12 00:00:00+00:00,2026-04-22 00:00:00+00:00,1.127,1.083,1.0135,0.11350000000000002,midline_exit,10,-0.38766519823788576,1.797356828193832,-0.572687224669603,False
2513,ATOM/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-16 00:00:00+00:00,2024-11-25 00:00:00+00:00,6.122,8.6348,5.53435,0.5876500000000002,chandelier_stop,9,4.276014634561387,5.877648260018717,-0.9291244788564623,True
2514,ATOM/USDT,A,40,2.5,2.0,2.5,2.0,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,5.384,4.8345,4.8345,0.5494999999999999,initial_stop,5,-1.0000000000000004,0.20928116469517624,-1.1301182893539592,False
2659,AUCTION/USDT,A,40,2.5,2.0,2.5,2.0,2024-05-29 00:00:00+00:00,2024-06-03 00:00:00+00:00,24.26,21.425,21.425,2.8350000000000004,initial_stop,5,-1.0000000000000002,1.6296296296296284,-1.2204585537918873,False
2660,AUCTION/USDT,A,40,2.5,2.0,2.5,2.0,2024-08-20 00:00:00+00:00,2024-08-22 00:00:00+00:00,20.21,17.473000000000003,17.473000000000003,2.7369999999999997,initial_stop,2,-0.9999999999999996,1.65509682133723,-1.0449397150164412,False
2661,AUCTION/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-27 00:00:00+00:00,2024-12-07 00:00:00+00:00,16.83,20.8685,14.747499999999999,2.0825,chandelier_stop,10,1.9392557022809136,3.2797118847539024,-0.542617046818727,True
2662,AUCTION/USDT,A,40,2.5,2.0,2.5,2.0,2025-02-25 00:00:00+00:00,2025-02-28 00:00:00+00:00,16.14,13.6265,13.6265,2.5135,initial_stop,3,-1.0000000000000002,0.8514024268947684,-1.0980704197334392,False
2663,AUCTION/USDT,A,40,2.5,2.0,2.5,2.0,2025-03-10 00:00:00+00:00,2025-03-12 00:00:00+00:00,19.69,24.403000000000002,16.526500000000002,3.1635,chandelier_stop,2,1.4898055950687532,2.686897423739529,-0.5247352615773669,True
2664,AUCTION/USDT,A,40,2.5,2.0,2.5,2.0,2025-03-13 00:00:00+00:00,2025-03-17 00:00:00+00:00,25.74,32.20099999999999,21.779999999999998,3.96,chandelier_stop,4,1.6315656565656553,2.9217171717171726,-0.2601010101010095,True
2665,AUCTION/USDT,A,40,2.5,2.0,2.5,2.0,2025-03-18 00:00:00+00:00,2025-03-22 00:00:00+00:00,37.61,32.5355,32.5355,5.0745000000000005,initial_stop,4,-1.0,6.049857128781161,-1.4228002758892497,True
2666,AUCTION/USDT,A,40,2.5,2.0,2.5,2.0,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.778,7.778,0.6320000000000002,initial_stop,1,-1.0000000000000004,0.6170886075949373,-3.3544303797468342,False
2813,AUDIO/USDT,A,40,2.5,2.0,2.5,2.0,2024-05-23 00:00:00+00:00,2024-06-02 00:00:00+00:00,0.2088,0.1914,0.18214,0.026660000000000007,midline_exit,10,-0.6526631657914487,2.355588897224305,-0.6901725431357838,False
2814,AUDIO/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-23 00:00:00+00:00,2024-12-05 00:00:00+00:00,0.1651,0.2163,0.14182999999999998,0.023270000000000002,chandelier_stop,12,2.200257842715943,3.4851740438332617,-0.502793296089385,True
2815,AUDIO/USDT,A,40,2.5,2.0,2.5,2.0,2024-12-06 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.2292,0.19858499999999998,0.19858499999999998,0.030615000000000003,initial_stop,3,-1.0,0.19598236158745727,-2.0970112689857903,False
2970,AVA/USDT,A,40,2.5,2.0,2.5,2.0,2024-06-05 00:00:00+00:00,2024-06-08 00:00:00+00:00,0.8041,0.7643,0.72245,0.08165000000000001,midline_exit,3,-0.4874464176362529,0.6834047764849963,-0.5964482547458674,False
2971,AVA/USDT,A,40,2.5,2.0,2.5,2.0,2024-07-15 00:00:00+00:00,2024-07-23 00:00:00+00:00,0.6982,0.6166,0.59708,0.10111999999999999,midline_exit,8,-0.8069620253164559,0.15130537974683528,-0.9483781645569631,False
2972,AVA/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-24 00:00:00+00:00,2024-11-26 00:00:00+00:00,0.5852,0.521785,0.521785,0.063415,initial_stop,2,-1.0,0.130883860285421,-1.015532602696523,False
2973,AVA/USDT,A,40,2.5,2.0,2.5,2.0,2024-12-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.688,0.6877,0.616385,0.071615,midline_exit,8,-0.004189066536339691,2.038679047685541,-0.7875445088319472,False
2974,AVA/USDT,A,40,2.5,2.0,2.5,2.0,2024-12-12 00:00:00+00:00,2024-12-13 00:00:00+00:00,2.65,2.54126,2.54126,0.10873999999999999,initial_stop,1,-1.0000000000000007,6.8971859481331625,-3.1037336766599224,False
2975,AVA/USDT,A,40,2.5,2.0,2.5,2.0,2024-12-14 00:00:00+00:00,2024-12-16 00:00:00+00:00,2.1623,1.8620200000000002,1.8620200000000002,0.30028,initial_stop,2,-0.9999999999999997,0.9371253496736383,-1.1076328759824166,False
2976,AVA/USDT,A,40,2.5,2.0,2.5,2.0,2025-05-13 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.7603,0.65908,0.65908,0.10121999999999998,initial_stop,2,-1.0,0.027662517289073554,-1.2793914246196403,False
2977,AVA/USDT,A,40,2.5,2.0,2.5,2.0,2025-07-15 00:00:00+00:00,2025-07-24 00:00:00+00:00,0.6348,0.5962,0.565775,0.069025,midline_exit,9,-0.5592176747555245,0.7750814922129662,-0.9460340456356395,False
2978,AVA/USDT,A,40,2.5,2.0,2.5,2.0,2025-09-21 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.6051,0.53919,0.53919,0.06591000000000001,initial_stop,1,-1.0000000000000002,0.02124108632984475,-1.4216355636473978,False
3136,AVAX/USDT,A,40,2.5,2.0,2.5,2.0,2024-05-21 00:00:00+00:00,2024-05-26 00:00:00+00:00,41.2,36.76,35.0615,6.1385000000000005,midline_exit,5,-0.7233037386983798,0.097743748472753,-0.78683717520567,False
3137,AVAX/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-09 00:00:00+00:00,2024-11-24 00:00:00+00:00,30.36,40.556000000000004,27.2775,3.0825000000000005,chandelier_stop,15,3.307704785077049,4.83698296836983,-0.21735604217355978,True
3138,AVAX/USDT,A,40,2.5,2.0,2.5,2.0,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,52.27,46.5795,46.5795,5.6905,initial_stop,7,-1.0,0.6185748176785864,-2.0859326948422816,False
3139,AVAX/USDT,A,40,2.5,2.0,2.5,2.0,2025-07-17 00:00:00+00:00,2025-07-24 00:00:00+00:00,23.91,23.67,21.552,2.357999999999999,midline_exit,7,-0.10178117048345993,1.1111111111111118,-0.585241730279898,False
3140,AVAX/USDT,A,40,2.5,2.0,2.5,2.0,2025-09-10 00:00:00+00:00,2025-09-24 00:00:00+00:00,29.48,32.31,26.4825,2.9974999999999996,midline_exit,14,0.9441201000834035,2.2285237698081724,-0.4203502919099255,False
3307,AWE/USDT,A,40,2.5,2.0,2.5,2.0,2026-02-04 00:00:00+00:00,2026-02-06 00:00:00+00:00,0.06282,0.057182500000000004,0.057182500000000004,0.005637499999999998,initial_stop,2,-0.9999999999999997,2.795565410199557,-1.1121951219512194,False
3308,AWE/USDT,A,40,2.5,2.0,2.5,2.0,2026-02-07 00:00:00+00:00,2026-02-15 00:00:00+00:00,0.07446,0.090274,0.067303,0.007156999999999998,chandelier_stop,8,2.2095850216571185,3.5559592007824516,-0.29761073075310795,True
3309,AWE/USDT,A,40,2.5,2.0,2.5,2.0,2026-04-30 00:00:00+00:00,2026-05-02 00:00:00+00:00,0.06135,0.0562755,0.0562755,0.005074500000000001,initial_stop,2,-1.0000000000000004,0.42368706276480417,-1.3715637008572272,False
3481,AXL/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-27 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.9121,0.75742,0.75742,0.15468,initial_stop,12,-1.0000000000000002,1.4733643651409352,-1.047970002585984,False
3482,AXL/USDT,A,40,2.5,2.0,2.5,2.0,2025-06-10 00:00:00+00:00,2025-06-12 00:00:00+00:00,0.5105,0.45772499999999994,0.45772499999999994,0.052774999999999996,initial_stop,2,-1.0000000000000004,0.20274751302700225,-1.3585978209379428,False
3483,AXL/USDT,A,40,2.5,2.0,2.5,2.0,2025-07-25 00:00:00+00:00,2025-07-28 00:00:00+00:00,0.4473,0.39238,0.39238,0.05491999999999999,initial_stop,3,-0.9999999999999997,0.005462490895848917,-1.2764020393299347,False
3658,AXS/USDT,A,40,2.5,2.0,2.5,2.0,2024-05-24 00:00:00+00:00,2024-05-30 00:00:00+00:00,8.183,7.419,7.22115,0.9618499999999999,midline_exit,6,-0.7943026459427149,0.05510214690440384,-0.8036596142849715,False
3659,AXS/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,5.824,5.2490499999999995,5.2490499999999995,0.5749500000000002,initial_stop,1,-1.0000000000000002,0.2643708148534657,-1.0053048091138346,False
3660,AXS/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-16 00:00:00+00:00,2024-11-17 00:00:00+00:00,6.11,5.443350000000001,5.443350000000001,0.66665,initial_stop,1,-0.9999999999999997,0.022500562514062374,-1.0770269256731417,False
3661,AXS/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-23 00:00:00+00:00,2024-12-05 00:00:00+00:00,6.886,9.10985,6.0645,0.8215,chandelier_stop,12,2.7070602556299446,4.220328667072428,-0.10955569080949465,True
3662,AXS/USDT,A,40,2.5,2.0,2.5,2.0,2026-01-17 00:00:00+00:00,2026-01-18 00:00:00+00:00,1.979,1.8163500000000001,1.8163500000000001,0.16265000000000002,initial_stop,1,-0.9999999999999997,1.4017829695665522,-1.1435597909621897,False
3663,AXS/USDT,A,40,2.5,2.0,2.5,2.0,2026-01-20 00:00:00+00:00,2026-01-24 00:00:00+00:00,2.104,2.65565,1.8663,0.23769999999999997,chandelier_stop,4,2.320782498948254,3.756836348338241,-0.27766091712242447,True
3664,AXS/USDT,A,40,2.5,2.0,2.5,2.0,2026-04-25 00:00:00+00:00,2026-04-26 00:00:00+00:00,1.578,1.44565,1.44565,0.13234999999999994,initial_stop,1,-1.0000000000000002,0.06044578768417084,-1.6395919909331331,False
3665,AXS/USDT,A,40,2.5,2.0,2.5,2.0,2026-04-28 00:00:00+00:00,2026-05-03 00:00:00+00:00,1.509,1.3416,1.3416,0.16739999999999994,initial_stop,5,-1.0000000000000002,0.35244922341696644,-1.1768219832735958,False
4028,BCH/USDT,A,40,2.5,2.0,2.5,2.0,2024-05-20 00:00:00+00:00,2024-05-28 00:00:00+00:00,517.9,470.4,442.825,75.075,midline_exit,8,-0.6327006327006327,0.1625041625041631,-0.7552447552447551,False
4029,BCH/USDT,A,40,2.5,2.0,2.5,2.0,2024-07-15 00:00:00+00:00,2024-07-25 00:00:00+00:00,400.2,350.385,350.385,49.81500000000001,initial_stop,10,-0.9999999999999997,0.10237880156579386,-1.0739737026999896,False
4030,BCH/USDT,A,40,2.5,2.0,2.5,2.0,2024-07-29 00:00:00+00:00,2024-08-01 00:00:00+00:00,439.0,390.435,390.435,48.56500000000001,initial_stop,3,-0.9999999999999997,0.15855039637599067,-1.0130752599608768,False
4031,BCH/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-10 00:00:00+00:00,2024-11-24 00:00:00+00:00,441.3,504.975,402.805,38.495,chandelier_stop,14,1.6541109234965583,3.3043252370437717,-0.9897389271333946,True
4032,BCH/USDT,A,40,2.5,2.0,2.5,2.0,2025-05-08 00:00:00+00:00,2025-05-13 00:00:00+00:00,421.8,411.2,377.195,44.605000000000004,midline_exit,5,-0.2376415200089681,0.2578186301984082,-0.6815379441766625,False
4033,BCH/USDT,A,40,2.5,2.0,2.5,2.0,2025-06-15 00:00:00+00:00,2025-06-22 00:00:00+00:00,460.4,454.9,413.40999999999997,46.990000000000016,midline_exit,7,-0.11704618003830598,0.9533943392211108,-0.5001064056182165,False
4034,BCH/USDT,A,40,2.5,2.0,2.5,2.0,2025-07-27 00:00:00+00:00,2025-08-01 00:00:00+00:00,590.0,537.185,537.185,52.815,initial_stop,5,-1.000000000000001,0.32566505727539613,-1.1776957303796278,False
4035,BCH/USDT,A,40,2.5,2.0,2.5,2.0,2025-10-26 00:00:00+00:00,2025-11-03 00:00:00+00:00,559.4,501.585,501.585,57.81500000000001,initial_stop,8,-0.9999999999999998,0.3563089163711843,-1.1554094958055858,False
4036,BCH/USDT,A,40,2.5,2.0,2.5,2.0,2025-12-03 00:00:00+00:00,2025-12-11 00:00:00+00:00,590.6,574.3,516.7,73.90000000000002,midline_exit,8,-0.22056833558863415,0.1948579161028413,-0.5290933694181328,False
4037,BCH/USDT,A,40,2.5,2.0,2.5,2.0,2026-02-13 00:00:00+00:00,2026-02-23 00:00:00+00:00,563.9,500.725,500.725,63.174999999999976,initial_stop,10,-0.9999999999999997,0.35298773248911874,-1.2125049465769686,False
4223,BNB/USDT,A,40,2.5,2.0,2.5,2.0,2024-06-04 00:00:00+00:00,2024-06-10 00:00:00+00:00,685.7,646.1650000000001,646.1650000000001,39.53499999999998,initial_stop,6,-0.9999999999999997,0.9131149614265821,-1.831288731503734,False
4224,BNB/USDT,A,40,2.5,2.0,2.5,2.0,2024-07-15 00:00:00+00:00,2024-08-01 00:00:00+00:00,585.3,575.1,535.38,49.92,midline_exit,17,-0.2043269230769217,0.40665064102564236,-0.6450320512820499,False
4225,BNB/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,659.63,620.813,620.813,38.81699999999997,initial_stop,1,-1.0000000000000009,0.20017002859571806,-1.278563515985265,False
4226,BNB/USDT,A,40,2.5,2.0,2.5,2.0,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,734.64,677.2864999999999,677.2864999999999,57.3535,initial_stop,6,-1.0000000000000009,1.0325437854708088,-1.6152458001691263,False
4227,BNB/USDT,A,40,2.5,2.0,2.5,2.0,2025-02-12 00:00:00+00:00,2025-02-18 00:00:00+00:00,696.93,638.5074999999999,638.5074999999999,58.42250000000003,initial_stop,6,-0.9999999999999998,0.6002824254354064,-1.1516111087337917,False
4228,BNB/USDT,A,40,2.5,2.0,2.5,2.0,2025-05-09 00:00:00+00:00,2025-05-16 00:00:00+00:00,666.29,646.76,631.702,34.588,midline_exit,7,-0.5646466982768582,0.7722331444431605,-0.7410084422343007,False
4229,BNB/USDT,A,40,2.5,2.0,2.5,2.0,2025-07-10 00:00:00+00:00,2025-07-19 00:00:00+00:00,685.8,734.2584999999999,656.12,29.679999999999986,chandelier_stop,9,1.632698787061994,2.6873315363881414,-0.3537735849056606,True
4230,BNB/USDT,A,40,2.5,2.0,2.5,2.0,2025-07-20 00:00:00+00:00,2025-07-29 00:00:00+00:00,756.82,818.7175,725.3180000000001,31.502,chandelier_stop,9,1.9648752460161236,3.310266014856199,-0.4507650307916972,True
4231,BNB/USDT,A,40,2.5,2.0,2.5,2.0,2025-09-17 00:00:00+00:00,2025-09-25 00:00:00+00:00,989.98,945.9,933.8455,56.13450000000002,midline_exit,8,-0.7852568384861365,1.665464197596843,-0.8983780028324836,False
4232,BNB/USDT,A,40,2.5,2.0,2.5,2.0,2025-10-03 00:00:00+00:00,2025-10-10 00:00:00+00:00,1189.4,1123.1580000000001,1123.1580000000001,66.242,initial_stop,7,-0.9999999999999993,2.4242927447842746,-4.971015367893482,False
4233,BNB/USDT,A,40,2.5,2.0,2.5,2.0,2025-12-03 00:00:00+00:00,2025-12-17 00:00:00+00:00,920.76,843.07,823.201,97.559,midline_exit,14,-0.7963386258571731,0.07667155259894032,-0.8955606351028609,False
4234,BNB/USDT,A,40,2.5,2.0,2.5,2.0,2026-01-05 00:00:00+00:00,2026-01-19 00:00:00+00:00,910.31,923.6,849.7665,60.543499999999995,midline_exit,14,0.21951159083964553,0.8128040169464937,-0.5815653208023971,False
4430,BTC/USDT,A,40,2.5,2.0,2.5,2.0,2024-05-15 00:00:00+00:00,2024-05-29 00:00:00+00:00,66206.5,67652.42,60218.464,5988.036000000001,midline_exit,14,0.24146815416607348,0.9640055604208123,-0.26782237114138974,False
4431,BTC/USDT,A,40,2.5,2.0,2.5,2.0,2024-07-14 00:00:00+00:00,2024-07-31 00:00:00+00:00,60797.91,64628.0,56551.319,4246.590999999999,midline_exit,17,0.9019210938844822,2.185772069879111,-0.03899834008031398,False
4432,BTC/USDT,A,40,2.5,2.0,2.5,2.0,2024-11-10 00:00:00+00:00,2024-11-14 00:00:00+00:00,80370.01,88020.1435,75939.374,4430.636,chandelier_stop,4,1.7266445494506906,2.9105595675203295,-0.03475798959788166,True
4433,BTC/USDT,A,40,2.5,2.0,2.5,2.0,2025-01-17 00:00:00+00:00,2025-01-27 00:00:00+00:00,104077.48,102082.83,96416.2445,7661.235500000001,midline_exit,10,-0.2603561788434769,0.7192730206505209,-0.8222838209320144,False
4434,BTC/USDT,A,40,2.5,2.0,2.5,2.0,2025-04-22 00:00:00+00:00,2025-05-04 00:00:00+00:00,93442.99,94277.62,87010.508,6432.482000000002,midline_exit,12,0.12975240350458656,0.6922195818037247,-0.27718383044056866,False
4435,BTC/USDT,A,40,2.5,2.0,2.5,2.0,2025-07-10 00:00:00+00:00,2025-07-20 00:00:00+00:00,116010.0,117265.12,110671.756,5338.244,midline_exit,10,0.23511851462765573,1.350256751096428,-0.14757287227784996,False
4436,BTC/USDT,A,40,2.5,2.0,2.5,2.0,2025-10-03 00:00:00+00:00,2025-10-10 00:00:00+00:00,122232.0,117172.135,117172.135,5059.865,initial_stop,7,-1.000000000000001,0.7841375214556129,-3.998525652364243,False
4644,DOGE/USDT,A,40,2.5,2.0,2.5,2.0,2024-07-20 00:00:00+00:00,2024-07-30 00:00:00+00:00,0.13424,0.12551,0.11863399999999999,0.015606000000000004,midline_exit,10,-0.5594002306805066,0.6080994489298985,-0.906061771113674,False
4645,DOGE/USDT,A,40,2.5,2.0,2.5,2.0,2024-09-26 00:00:00+00:00,2024-10-01 00:00:00+00:00,0.11818,0.107912,0.107912,0.010268,initial_stop,5,-1.0,1.3556680950525908,-1.517335410985586,False
4646,DOGE/USDT,A,40,2.5,2.0,2.5,2.0,2024-10-18 00:00:00+00:00,2024-10-25 00:00:00+00:00,0.13716,0.13161,0.124213,0.012947,midline_exit,7,-0.4286707345330964,0.972426044643546,-0.723719780644166,False
