trade_id,symbol,config,linreg_n,linreg_mult,stop_mult,chan_activate_r,chan_atr_mult,entry_time,exit_time,entry_price,exit_price,initial_stop,initial_risk,exit_reason,bars_held,net_r,mfe_r,mae_r,chan_activated
1709,ATM/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-27 00:00:00+00:00,2025-07-29 00:00:00+00:00,1.508,1.9031818181818183,1.3566181818181817,0.15138181818181823,chandelier_stop,2,2.610497237569061,4.3069901513331725,-0.8389382656737927,True
1710,ATM/USDT,B,55,3.0,2.0,3.0,2.5,2025-09-30 00:00:00+00:00,2025-10-10 00:00:00+00:00,1.512,1.2948727272727272,1.2948727272727272,0.21712727272727272,initial_stop,10,-1.0000000000000004,1.1560040194272312,-2.6620331602746607,False
1711,ATM/USDT,B,55,3.0,2.0,3.0,2.5,2026-02-10 00:00:00+00:00,2026-02-11 00:00:00+00:00,1.357,1.2506727272727272,1.2506727272727272,0.10632727272727271,initial_stop,1,-1.000000000000001,0.8746580027359779,-2.4170656634746917,False
1712,ATM/USDT,B,55,3.0,2.0,3.0,2.5,2026-02-12 00:00:00+00:00,2026-02-16 00:00:00+00:00,1.213,1.4502272727272727,1.0762,0.13679999999999998,chandelier_stop,4,1.7341174906964376,3.2675438596491224,-0.7309941520467844,True
1713,ATM/USDT,B,55,3.0,2.0,3.0,2.5,2026-02-17 00:00:00+00:00,2026-02-28 00:00:00+00:00,1.503,1.3299818181818182,1.3299818181818182,0.1730181818181818,initial_stop,11,-0.9999999999999997,0.728247162673393,-1.468053804119377,False
1714,ATM/USDT,B,55,3.0,2.0,3.0,2.5,2026-04-12 00:00:00+00:00,2026-04-30 00:00:00+00:00,1.127,1.063,0.9762363636363637,0.15076363636363635,midline_exit,18,-0.4245055475156782,1.3531114327062228,-0.7893150024119634,False
1815,ATOM/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-16 00:00:00+00:00,2024-11-25 00:00:00+00:00,6.122,8.552,5.544145454545454,0.5778545454545456,chandelier_stop,9,4.205210496507456,5.977282738657101,-0.9448744572399473,True
1816,ATOM/USDT,B,55,3.0,2.0,3.0,2.5,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,5.384,4.84029090909091,4.84029090909091,0.5437090909090908,initial_stop,5,-0.9999999999999998,0.21151016586409724,-1.1421548956661327,False
1926,AUCTION/USDT,B,55,3.0,2.0,3.0,2.5,2024-05-29 00:00:00+00:00,2024-06-04 00:00:00+00:00,24.26,20.759636363636364,20.759636363636364,3.500363636363637,initial_stop,6,-1.0000000000000002,1.3198628713899845,-1.1113131103261997,False
1927,AUCTION/USDT,B,55,3.0,2.0,3.0,2.5,2024-08-20 00:00:00+00:00,2024-08-22 00:00:00+00:00,20.21,17.577272727272728,17.577272727272728,2.632727272727273,initial_stop,2,-1.0,1.7206491712707173,-1.0863259668508285,False
1928,AUCTION/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-27 00:00:00+00:00,2024-12-07 00:00:00+00:00,16.83,20.576818181818183,14.994363636363635,1.8356363636363635,chandelier_stop,10,2.0411549128367685,3.7207805071315385,-0.6155903328050708,True
1929,AUCTION/USDT,B,55,3.0,2.0,3.0,2.5,2025-02-25 00:00:00+00:00,2025-02-28 00:00:00+00:00,16.14,13.681454545454546,13.681454545454546,2.458545454545455,initial_stop,3,-0.9999999999999998,0.8704333678449934,-1.122614997781393,False
1930,AUCTION/USDT,B,55,3.0,2.0,3.0,2.5,2025-03-10 00:00:00+00:00,2025-03-17 00:00:00+00:00,19.69,31.844545454545454,16.791454545454545,2.898545454545455,chandelier_stop,7,4.193325806046919,6.07891105256555,-0.5727010412746205,True
1931,AUCTION/USDT,B,55,3.0,2.0,3.0,2.5,2025-03-18 00:00:00+00:00,2025-03-22 00:00:00+00:00,37.61,33.31436363636364,33.31436363636364,4.295636363636364,initial_stop,4,-0.9999999999999996,7.146787437568781,-1.6807754169135696,True
1932,AUCTION/USDT,B,55,3.0,2.0,3.0,2.5,2026-01-25 00:00:00+00:00,2026-01-26 00:00:00+00:00,8.41,7.780909090909091,7.780909090909091,0.6290909090909093,initial_stop,1,-0.9999999999999994,0.6199421965317926,-3.3699421965317913,False
2044,AUDIO/USDT,B,55,3.0,2.0,3.0,2.5,2024-05-23 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.2088,0.17658545454545455,0.17658545454545455,0.032214545454545454,initial_stop,15,-1.0000000000000004,1.9494299582345636,-1.2882379501072359,False
2045,AUDIO/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-23 00:00:00+00:00,2024-12-09 00:00:00+00:00,0.1651,0.21285909090909091,0.14266,0.022439999999999998,chandelier_stop,16,2.128301733916708,3.614081996434938,-0.5213903743315503,True
2164,AVA/USDT,B,55,3.0,2.0,3.0,2.5,2024-06-06 00:00:00+00:00,2024-06-11 00:00:00+00:00,0.8318,0.7295018181818181,0.7295018181818181,0.10229818181818183,initial_stop,5,-1.0000000000000002,0.27468718896630184,-1.0009953078344938,False
2165,AVA/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-24 00:00:00+00:00,2024-11-26 00:00:00+00:00,0.5852,0.5245672727272728,0.5245672727272728,0.06063272727272726,initial_stop,2,-1.0000000000000004,0.13688976850185877,-1.0621326616288838,False
2166,AVA/USDT,B,55,3.0,2.0,3.0,2.5,2024-12-01 00:00:00+00:00,2024-12-10 00:00:00+00:00,0.688,0.6238072727272727,0.6238072727272727,0.06419272727272726,initial_stop,9,-1.0000000000000004,2.2744009516796018,-1.1216223871296658,False
2167,AVA/USDT,B,55,3.0,2.0,3.0,2.5,2024-12-12 00:00:00+00:00,2024-12-13 00:00:00+00:00,2.65,2.5592654545454545,2.5592654545454545,0.09073454545454544,initial_stop,1,-0.9999999999999996,8.265870471304906,-3.7196417120872067,False
2168,AVA/USDT,B,55,3.0,2.0,3.0,2.5,2024-12-14 00:00:00+00:00,2024-12-15 00:00:00+00:00,2.1623,1.9315218181818183,1.9315218181818183,0.23077818181818183,initial_stop,1,-0.9999999999999998,0.501347220471448,-1.0499259422664826,False
2169,AVA/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-15 00:00:00+00:00,2025-07-28 00:00:00+00:00,0.6348,0.5918,0.5634363636363636,0.07136363636363637,midline_exit,13,-0.6025477707006375,0.7496815286624202,-0.9150318471337583,False
2290,AVAX/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-10 00:00:00+00:00,2024-11-24 00:00:00+00:00,31.89,39.85727272727273,28.73109090909091,3.1589090909090918,chandelier_stop,14,2.522159548751007,4.235639461263958,-0.4115344768044205,True
2291,AVAX/USDT,B,55,3.0,2.0,3.0,2.5,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,52.27,47.397636363636366,47.397636363636366,4.8723636363636365,initial_stop,7,-1.0000000000000002,0.7224419732815873,-2.436189267855811,False
2292,AVAX/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-17 00:00:00+00:00,2025-07-30 00:00:00+00:00,23.91,23.31,21.397636363636366,2.5123636363636352,midline_exit,13,-0.23881893182805103,1.3811694890722248,-0.6010276451005944,False
2293,AVAX/USDT,B,55,3.0,2.0,3.0,2.5,2025-09-10 00:00:00+00:00,2025-09-25 00:00:00+00:00,29.48,28.64,26.261454545454544,3.218545454545455,midline_exit,15,-0.26098745904417575,2.075471698113206,-0.3914811885662641,False
2420,AWE/USDT,B,55,3.0,2.0,3.0,2.5,2026-02-06 00:00:00+00:00,2026-02-15 00:00:00+00:00,0.07503,0.08951636363636364,0.06876018181818182,0.00626981818181818,chandelier_stop,9,2.310491822294399,3.9682171441828102,-0.5103816262614539,True
2421,AWE/USDT,B,55,3.0,2.0,3.0,2.5,2026-04-30 00:00:00+00:00,2026-05-02 00:00:00+00:00,0.06135,0.056442727272727276,0.056442727272727276,0.004907272727272728,initial_stop,2,-0.9999999999999994,0.43812523156724686,-1.4183030752130419,False
2552,AXL/USDT,B,55,3.0,2.0,3.0,2.5,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.1237,0.9622527272727271,0.9622527272727271,0.16144727272727274,initial_stop,6,-1.0000000000000002,0.09167079598180188,-2.3146875985404742,False
2553,AXL/USDT,B,55,3.0,2.0,3.0,2.5,2025-06-10 00:00:00+00:00,2025-06-12 00:00:00+00:00,0.5105,0.45806727272727266,0.45806727272727266,0.05243272727272727,initial_stop,2,-1.0000000000000004,0.20407101740758804,-1.3674665372078496,False
2686,AXS/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,5.824,5.2431636363636365,5.2431636363636365,0.5808363636363637,initial_stop,2,-0.9999999999999994,0.26169160458273355,-1.4083140299254984,False
2687,AXS/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-16 00:00:00+00:00,2024-11-17 00:00:00+00:00,6.11,5.464254545454546,5.464254545454546,0.6457454545454546,initial_stop,1,-0.9999999999999997,0.02322896722603847,-1.1118932312197318,False
2688,AXS/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-23 00:00:00+00:00,2024-12-05 00:00:00+00:00,6.886,9.001545454545454,6.142509090909091,0.7434909090909091,chandelier_stop,12,2.845422087449867,4.663137043920571,-0.12105057223906858,True
2689,AXS/USDT,B,55,3.0,2.0,3.0,2.5,2026-01-17 00:00:00+00:00,2026-01-18 00:00:00+00:00,1.979,1.8221272727272728,1.8221272727272728,0.15687272727272727,initial_stop,1,-1.0,1.4534075104311528,-1.1856745479833113,False
2690,AXS/USDT,B,55,3.0,2.0,3.0,2.5,2026-01-20 00:00:00+00:00,2026-01-24 00:00:00+00:00,2.104,2.6336363636363638,1.8909454545454547,0.2130545454545454,chandelier_stop,4,2.4859190988223254,4.191414917221369,-0.30977982590885955,True
2691,AXS/USDT,B,55,3.0,2.0,3.0,2.5,2026-04-25 00:00:00+00:00,2026-04-26 00:00:00+00:00,1.578,1.4380727272727274,1.4380727272727274,0.13992727272727268,initial_stop,1,-1.0,0.057172557172557245,-1.5508056133056145,False
2692,AXS/USDT,B,55,3.0,2.0,3.0,2.5,2026-04-28 00:00:00+00:00,2026-05-03 00:00:00+00:00,1.509,1.3410727272727272,1.3410727272727272,0.16792727272727268,initial_stop,5,-1.0000000000000002,0.35134257254222717,-1.1731268947596356,False
2968,BCH/USDT,B,55,3.0,2.0,3.0,2.5,2024-07-15 00:00:00+00:00,2024-07-25 00:00:00+00:00,400.2,353.33454545454543,353.33454545454543,46.865454545454554,initial_stop,10,-1.0,0.10882216014897626,-1.1415657976412164,False
2969,BCH/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-10 00:00:00+00:00,2024-11-13 00:00:00+00:00,441.3,404.91818181818184,404.91818181818184,36.38181818181819,initial_stop,3,-0.9999999999999996,1.1351824087956022,-1.0472263868065972,False
3111,BNB/USDT,B,55,3.0,2.0,3.0,2.5,2024-06-04 00:00:00+00:00,2024-06-10 00:00:00+00:00,685.7,636.82,636.82,48.879999999999995,initial_stop,6,-1.0,0.7385433715220932,-1.481178396072015,False
3112,BNB/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,659.63,618.2612727272727,618.2612727272727,41.36872727272727,initial_stop,1,-0.9999999999999997,0.18782303716465623,-1.1996984986463204,False
3113,BNB/USDT,B,55,3.0,2.0,3.0,2.5,2024-12-03 00:00:00+00:00,2024-12-09 00:00:00+00:00,734.64,683.2738181818182,683.2738181818182,51.3661818181818,initial_stop,6,-0.9999999999999992,1.1528986174136513,-1.803521241425204,False
3114,BNB/USDT,B,55,3.0,2.0,3.0,2.5,2025-05-09 00:00:00+00:00,2025-05-29 00:00:00+00:00,666.29,675.02,628.824909090909,37.46509090909092,midline_exit,20,0.23301691756689907,0.8391812014093132,-0.8749478302225577,False
3115,BNB/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-17 00:00:00+00:00,2025-07-29 00:00:00+00:00,720.65,810.539090909091,688.1394545454546,32.51054545454544,chandelier_stop,12,2.7649210326159945,4.320136682922467,-0.0590577602791809,True
3116,BNB/USDT,B,55,3.0,2.0,3.0,2.5,2025-09-20 00:00:00+00:00,2025-09-22 00:00:00+00:00,1043.77,983.7652727272728,983.7652727272728,60.00472727272728,initial_stop,2,-0.999999999999999,0.6616145394605281,-1.1145788513632258,False
3117,BNB/USDT,B,55,3.0,2.0,3.0,2.5,2025-10-03 00:00:00+00:00,2025-10-10 00:00:00+00:00,1189.4,1121.2687272727273,1121.2687272727273,68.13127272727273,initial_stop,7,-1.0000000000000002,2.3570673726122284,-4.833169656438641,False
3261,BTC/USDT,B,55,3.0,2.0,3.0,2.5,2024-05-20 00:00:00+00:00,2024-06-08 00:00:00+00:00,71446.62,69310.46,65633.56727272726,5813.052727272728,midline_exit,19,-0.3674764534610023,0.0946834693959909,-0.883263964889046,False
3262,BTC/USDT,B,55,3.0,2.0,3.0,2.5,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,64724.14,61498.33,60490.153454545456,4233.986545454544,midline_exit,18,-0.7618848017982276,1.2649662304075704,-0.8252577003937742,False
3263,BTC/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-10 00:00:00+00:00,2024-11-25 00:00:00+00:00,80370.01,92760.33318181818,76067.05109090908,4302.9589090909085,chandelier_stop,15,2.879489078001886,4.466229031236604,-0.03578932619473602,True
3264,BTC/USDT,B,55,3.0,2.0,3.0,2.5,2025-04-22 00:00:00+00:00,2025-05-23 00:00:00+00:00,93442.99,107318.3,85496.70818181819,7946.28181818182,midline_exit,31,1.746138674348551,2.3327904074060926,-0.22437915503077036,False
3265,BTC/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-10 00:00:00+00:00,2025-07-25 00:00:00+00:00,116010.0,117614.31,110458.35018181818,5551.649818181818,midline_exit,15,0.28897896166754516,1.2983527844990486,-0.23179415887968247,False
3416,DOGE/USDT,B,55,3.0,2.0,3.0,2.5,2024-07-20 00:00:00+00:00,2024-08-01 00:00:00+00:00,0.13424,0.11855927272727272,0.11855927272727272,0.015680727272727273,initial_stop,12,-1.0000000000000002,0.6052015212652473,-1.4112865822549971,False
3417,DOGE/USDT,B,55,3.0,2.0,3.0,2.5,2024-09-26 00:00:00+00:00,2024-10-01 00:00:00+00:00,0.11818,0.10580763636363635,0.10580763636363635,0.012372363636363636,initial_stop,5,-1.0000000000000002,1.1250881730543147,-1.2592581707030328,False
3418,DOGE/USDT,B,55,3.0,2.0,3.0,2.5,2024-10-18 00:00:00+00:00,2024-10-25 00:00:00+00:00,0.13716,0.13161,0.1246069090909091,0.01255309090909091,midline_exit,7,-0.44212218649517676,1.0029402392746436,-0.7464297094522189,False
3419,DOGE/USDT,B,55,3.0,2.0,3.0,2.5,2024-10-28 00:00:00+00:00,2024-11-03 00:00:00+00:00,0.16146,0.14727054545454543,0.14727054545454543,0.014189454545454547,initial_stop,6,-1.0000000000000009,1.2925091617334252,-1.3580507931626546,False
3420,DOGE/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-06 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.19646,0.40061181818181824,0.17879599999999998,0.017664000000000003,chandelier_stop,7,11.55750782279315,13.706974637681158,-0.628962862318841,True
3421,DOGE/USDT,B,55,3.0,2.0,3.0,2.5,2025-05-10 00:00:00+00:00,2025-05-11 00:00:00+00:00,0.25063,0.22761800000000001,0.22761800000000001,0.023012000000000005,initial_stop,1,-1.0,0.3941421866852062,-1.2393533808447772,False
3422,DOGE/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-18 00:00:00+00:00,2025-07-28 00:00:00+00:00,0.2358,0.22615,0.21260945454545455,0.023190545454545453,midline_exit,10,-0.4161178536707758,2.2293567911688137,-0.6446592655314086,False
3423,DOGE/USDT,B,55,3.0,2.0,3.0,2.5,2025-09-12 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.2755,0.24256545454545458,0.24256545454545458,0.03293454545454545,initial_stop,10,-0.9999999999999996,0.9515844098487352,-1.3611847190018782,False
3579,DOT/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-10 00:00:00+00:00,2024-11-14 00:00:00+00:00,5.241,4.834672727272727,4.834672727272727,0.40632727272727276,initial_stop,4,-1.0000000000000002,1.471720064435298,-1.3658940397350985,False
3580,DOT/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-16 00:00:00+00:00,2024-11-24 00:00:00+00:00,5.787,8.547227272727273,5.280381818181818,0.5066181818181819,chandelier_stop,8,5.448338357737583,9.30286391042205,-0.9533807062876822,True
3581,DOT/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-25 00:00:00+00:00,2024-12-05 00:00:00+00:00,8.232,10.272545454545453,7.448327272727272,0.7836727272727273,chandelier_stop,10,2.603823488469211,4.360238504013735,-0.8702612407776894,True
3582,DOT/USDT,B,55,3.0,2.0,3.0,2.5,2025-05-10 00:00:00+00:00,2025-05-13 00:00:00+00:00,5.309,4.847036363636364,4.847036363636364,0.4619636363636364,initial_stop,3,-0.9999999999999999,0.19698520151133542,-1.0520308564231733,False
3746,ETH/USDT,B,55,3.0,2.0,3.0,2.5,2024-05-20 00:00:00+00:00,2024-06-07 00:00:00+00:00,3661.78,3678.32,3328.736363636364,333.04363636363627,midline_exit,18,0.04966316180243912,0.9464825794053738,-0.4917673905685312,False
3747,ETH/USDT,B,55,3.0,2.0,3.0,2.5,2024-07-15 00:00:00+00:00,2024-07-25 00:00:00+00:00,3483.39,3201.715818181818,3201.715818181818,281.6741818181818,initial_stop,10,-0.9999999999999998,0.2819924761555592,-1.4053826213135991,False
3748,ETH/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-08 00:00:00+00:00,2024-12-09 00:00:00+00:00,2961.75,3692.419090909091,2741.521272727273,220.22872727272727,chandelier_stop,31,3.3177737525779,5.112775312939109,-0.03650749881528114,True
3749,ETH/USDT,B,55,3.0,2.0,3.0,2.5,2025-05-10 00:00:00+00:00,2025-05-18 00:00:00+00:00,2583.23,2368.022727272727,2368.022727272727,215.20727272727277,initial_stop,8,-1.000000000000001,0.72149048697239,-1.2082305430705278,False
3750,ETH/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-10 00:00:00+00:00,2025-07-24 00:00:00+00:00,2951.29,3510.438181818182,2683.39,267.9,chandelier_stop,14,2.0871526010383796,3.3919746173945504,-0.17708100037327382,True
3918,ICP/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-11 00:00:00+00:00,2024-11-13 00:00:00+00:00,9.488,8.425781818181818,8.425781818181818,1.0622181818181813,initial_stop,2,-1.0000000000000002,0.17604669473828471,-1.3452980041765097,False
3919,ICP/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-22 00:00:00+00:00,2024-12-09 00:00:00+00:00,11.27,13.471772727272727,10.097963636363636,1.1720363636363635,chandelier_stop,17,1.8785873848158607,3.6748006577518546,-0.7448574353882903,True
3920,ICP/USDT,B,55,3.0,2.0,3.0,2.5,2025-11-04 00:00:00+00:00,2025-11-08 00:00:00+00:00,5.19,7.75690909090909,4.566545454545455,0.6234545454545455,chandelier_stop,4,4.1172353455818005,7.472878390201224,-0.7666958296879567,True
3921,ICP/USDT,B,55,3.0,2.0,3.0,2.5,2026-01-14 00:00:00+00:00,2026-01-17 00:00:00+00:00,4.541,3.9986000000000006,3.9986000000000006,0.5424,initial_stop,3,-0.9999999999999996,0.518067846607669,-1.1209439528023608,False
3922,ICP/USDT,B,55,3.0,2.0,3.0,2.5,2026-05-06 00:00:00+00:00,2026-05-07 00:00:00+00:00,3.2,2.965636363636364,2.965636363636364,0.2343636363636363,initial_stop,1,-0.9999999999999992,0.3328161365399529,-1.262994569433671,False
3923,ICP/USDT,B,55,3.0,2.0,3.0,2.5,2026-05-08 00:00:00+00:00,2026-05-10 00:00:00+00:00,3.621,3.363436363636364,3.363436363636364,0.25756363636363633,initial_stop,2,-0.9999999999999996,1.8286742905548485,-1.3588874770577444,False
4096,LINK/USDT,B,55,3.0,2.0,3.0,2.5,2024-05-17 00:00:00+00:00,2024-06-06 00:00:00+00:00,16.231,17.248,14.252163636363639,1.9788363636363635,midline_exit,20,0.5139384027343891,1.5104836634936956,-0.3987191738027866,False
4097,LINK/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-08 00:00:00+00:00,2024-11-24 00:00:00+00:00,13.69,16.203181818181818,12.408181818181818,1.2818181818181817,chandelier_stop,16,1.960638297872341,3.666666666666668,-0.7645390070921976,True
4098,LINK/USDT,B,55,3.0,2.0,3.0,2.5,2024-12-02 00:00:00+00:00,2024-12-03 00:00:00+00:00,25.23,23.237963636363638,23.237963636363638,1.9920363636363634,initial_stop,1,-0.9999999999999996,0.5471787663605995,-1.350376955513774,False
4099,LINK/USDT,B,55,3.0,2.0,3.0,2.5,2024-12-04 00:00:00+00:00,2024-12-09 00:00:00+00:00,24.07,21.676509090909093,21.676509090909093,2.3934909090909087,initial_stop,5,-0.9999999999999994,1.3954512997371662,-1.8842770544355154,False
4100,LINK/USDT,B,55,3.0,2.0,3.0,2.5,2024-12-12 00:00:00+00:00,2024-12-18 00:00:00+00:00,29.13,25.865236363636363,25.865236363636363,3.2647636363636354,initial_stop,6,-1.0000000000000002,0.5544046067653521,-1.3507869148260772,False
4101,LINK/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-10 00:00:00+00:00,2025-07-29 00:00:00+00:00,15.23,17.83,13.540181818181818,1.6898181818181819,midline_exit,19,1.5386270712287484,2.9884871960404564,-0.3136432106735535,False
4280,LTC/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-14 00:00:00+00:00,2024-11-24 00:00:00+00:00,82.38,94.91181818181818,75.93745454545454,6.442545454545457,chandelier_stop,10,1.9451656601004677,3.7221312863351574,-0.5494722582830036,True
4281,LTC/USDT,B,55,3.0,2.0,3.0,2.5,2024-12-01 00:00:00+00:00,2024-12-09 00:00:00+00:00,119.55,109.12781818181817,109.12781818181817,10.422181818181821,initial_stop,8,-1.0000000000000004,2.639562471651373,-1.822075293953455,False
4282,LTC/USDT,B,55,3.0,2.0,3.0,2.5,2025-05-10 00:00:00+00:00,2025-05-19 00:00:00+00:00,105.27,95.49218181818182,95.49218181818182,9.777818181818184,initial_stop,9,-0.9999999999999992,0.07159061326192895,-1.12294990516568,False
4283,LTC/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-10 00:00:00+00:00,2025-07-23 00:00:00+00:00,94.85,110.52772727272728,86.63363636363636,8.216363636363637,chandelier_stop,13,1.908110201371986,3.3396769196724954,-0.49900420447001476,True
4468,NEAR/USDT,B,55,3.0,2.0,3.0,2.5,2024-07-15 00:00:00+00:00,2024-07-30 00:00:00+00:00,5.915,5.151,5.023181818181818,0.8918181818181817,midline_exit,15,-0.8566768603465854,0.6436289500509683,-0.9508664627930682,False
4469,NEAR/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-11 00:00:00+00:00,2024-12-09 00:00:00+00:00,5.562,7.037454545454545,4.867636363636364,0.6943636363636363,chandelier_stop,28,2.124901806755694,3.862529457973291,-0.8885833987954963,True
4470,NEAR/USDT,B,55,3.0,2.0,3.0,2.5,2025-09-18 00:00:00+00:00,2025-09-22 00:00:00+00:00,3.175,2.8407454545454542,2.8407454545454542,0.3342545454545455,initial_stop,4,-1.0000000000000002,0.49961923411662384,-1.2625108790252382,False
4471,NEAR/USDT,B,55,3.0,2.0,3.0,2.5,2025-11-07 00:00:00+00:00,2025-11-14 00:00:00+00:00,2.768,2.318654545454545,2.318654545454545,0.44934545454545455,initial_stop,7,-1.0000000000000004,0.9280165088613747,-1.0281621752852628,False
4660,SOL/USDT,B,55,3.0,2.0,3.0,2.5,2024-05-20 00:00:00+00:00,2024-05-26 00:00:00+00:00,186.7,161.85999999999999,161.85999999999999,24.839999999999996,initial_stop,6,-1.0000000000000002,0.08816425120772939,-1.0346215780998387,False
4661,SOL/USDT,B,55,3.0,2.0,3.0,2.5,2024-07-15 00:00:00+00:00,2024-08-01 00:00:00+00:00,159.38,167.37,140.8101818181818,18.56981818181819,midline_exit,17,0.430268079190084,1.8632384906103736,-0.3667241075449899,False
4662,SOL/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-10 00:00:00+00:00,2024-11-25 00:00:00+00:00,210.07,236.8640909090909,192.83654545454544,17.233454545454546,chandelier_stop,15,1.5547719024307893,3.1520087778528016,-0.5454507089804189,True
4663,SOL/USDT,B,55,3.0,2.0,3.0,2.5,2025-01-18 00:00:00+00:00,2025-01-20 00:00:00+00:00,261.97,232.90563636363638,232.90563636363638,29.06436363636364,initial_stop,2,-1.0000000000000004,1.1650005630137483,-1.119240056551604,False
4664,SOL/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-21 00:00:00+00:00,2025-07-25 00:00:00+00:00,195.72,178.76945454545455,178.76945454545455,16.95054545454545,initial_stop,4,-1.0,0.624168704680998,-1.1852125970738412,False
4857,SUI/USDT,B,55,3.0,2.0,3.0,2.5,2024-08-12 00:00:00+00:00,2024-08-15 00:00:00+00:00,1.0143,0.8820527272727272,0.8820527272727272,0.13224727272727274,initial_stop,3,-1.0000000000000002,0.0166355037395511,-1.445776506819181,False
4858,SUI/USDT,B,55,3.0,2.0,3.0,2.5,2024-09-18 00:00:00+00:00,2024-10-03 00:00:00+00:00,1.3141,1.6585409090909091,1.1472454545454547,0.16685454545454545,chandelier_stop,15,2.0643184047074206,4.180287675711017,-0.03775743707093805,True
4859,SUI/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-10 00:00:00+00:00,2024-11-25 00:00:00+00:00,3.0331,3.1926,2.6406163636363638,0.3924836363636363,midline_exit,15,0.40638636932170885,2.312962671286817,-0.5340350031964275,False
4860,SUI/USDT,B,55,3.0,2.0,3.0,2.5,2025-04-23 00:00:00+00:00,2025-05-16 00:00:00+00:00,2.9662,3.7802,2.5000436363636367,0.4661563636363636,midline_exit,23,1.7461951900649795,2.8589119530707596,-0.15273844905728115,False
4861,SUI/USDT,B,55,3.0,2.0,3.0,2.5,2025-07-10 00:00:00+00:00,2025-07-29 00:00:00+00:00,3.4909,3.8128,3.0230963636363635,0.4678036363636364,midline_exit,19,0.6881092299799455,2.0365382522581346,-0.4080772041105049,False
5059,TRX/USDT,B,55,3.0,2.0,3.0,2.5,2024-08-20 00:00:00+00:00,2024-08-21 00:00:00+00:00,0.1613,0.15468654545454547,0.15468654545454547,0.006613454545454541,initial_stop,1,-0.9999999999999988,0.8013966019684394,-1.2247759388574257,False
5060,TRX/USDT,B,55,3.0,2.0,3.0,2.5,2024-08-25 00:00:00+00:00,2024-08-27 00:00:00+00:00,0.1664,0.15797163636363637,0.15797163636363637,0.008428363636363631,initial_stop,2,-0.999999999999999,0.2728880835274827,-1.1864699283803593,False
5061,TRX/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-12 00:00:00+00:00,2024-11-13 00:00:00+00:00,0.1873,0.18194,0.18194,0.005360000000000003,initial_stop,1,-1.0000000000000002,0.9141791044776143,-2.574626865671642,False
5062,TRX/USDT,B,55,3.0,2.0,3.0,2.5,2024-11-15 00:00:00+00:00,2024-11-24 00:00:00+00:00,0.1912,0.2122181818181818,0.18407272727272728,0.007127272727272731,chandelier_stop,9,2.9489795918367303,4.71428571428571,-0.3788265306122458,True
5063,TRX/USDT,B,55,3.0,2.0,3.0,2.5,2024-12-03 00:00:00+00:00,2024-12-04 00:00:00+00:00,0.4334,0.42066909090909094,0.42066909090909094,0.012730909090909097,initial_stop,1,-0.999999999999998,1.3039131676663807,-8.758211939445868,False
