symbol,entry_time,exit_time,net_r,variant
MTL/USDT,2022-04-18 00:00:00+00:00,2022-04-30 00:00:00+00:00,-1.0000000000000002,max8
TRX/USDT,2022-05-04 00:00:00+00:00,2022-05-05 00:00:00+00:00,-1.0,max8
ETC/USDT,2022-07-27 00:00:00+00:00,2022-08-19 00:00:00+00:00,0.0,max8
HBAR/USDT,2023-01-20 00:00:00+00:00,2023-01-24 00:00:00+00:00,-0.9999999999999992,max8
CELR/USDT,2023-01-23 00:00:00+00:00,2023-01-25 00:00:00+00:00,-1.0,max8
CELR/USDT,2023-01-29 00:00:00+00:00,2023-02-09 00:00:00+00:00,-1.0000000000000004,max8
FET/USDT,2023-01-06 00:00:00+00:00,2023-02-09 00:00:00+00:00,15.98257576893877,max8
BTC/USDT,2023-01-20 00:00:00+00:00,2023-02-09 00:00:00+00:00,-0.7184664220388493,max8
AVAX/USDT,2023-01-27 00:00:00+00:00,2023-02-09 00:00:00+00:00,-1.0,max8
ETH/USDT,2023-01-14 00:00:00+00:00,2023-02-10 00:00:00+00:00,-0.4256865432932034,max8
DUSK/USDT,2023-01-24 00:00:00+00:00,2023-02-11 00:00:00+00:00,4.133361074903037,max8
MTL/USDT,2023-02-04 00:00:00+00:00,2023-02-20 00:00:00+00:00,5.285750507086714,max8
DUSK/USDT,2023-02-15 00:00:00+00:00,2023-02-20 00:00:00+00:00,-1.0,max8
IOST/USDT,2023-02-20 00:00:00+00:00,2023-02-21 00:00:00+00:00,-1.0,max8
HBAR/USDT,2023-02-11 00:00:00+00:00,2023-02-24 00:00:00+00:00,-1.0000000000000002,max8
BTC/USDT,2023-02-15 00:00:00+00:00,2023-02-24 00:00:00+00:00,-1.0000000000000002,max8
ARDR/USDT,2023-02-24 00:00:00+00:00,2023-03-02 00:00:00+00:00,-1.0,max8
VET/USDT,2023-02-17 00:00:00+00:00,2023-03-03 00:00:00+00:00,-1.0,max8
ZRX/USDT,2023-03-01 00:00:00+00:00,2023-03-03 00:00:00+00:00,-0.9999999999999996,max8
CELR/USDT,2023-02-11 00:00:00+00:00,2023-03-03 00:00:00+00:00,-0.7036472948070712,max8
VTHO/USDT,2023-02-16 00:00:00+00:00,2023-03-03 00:00:00+00:00,-1.0000000000000002,max8
TRX/USDT,2023-01-14 00:00:00+00:00,2023-03-08 00:00:00+00:00,0.9217690828067872,max8
QTUM/USDT,2023-03-19 00:00:00+00:00,2023-03-22 00:00:00+00:00,-1.0000000000000004,max8
CELR/USDT,2023-03-21 00:00:00+00:00,2023-04-02 00:00:00+00:00,-0.5246346531561615,max8
ICX/USDT,2023-04-01 00:00:00+00:00,2023-04-06 00:00:00+00:00,2.4892477444863856,max8
ARDR/USDT,2023-04-05 00:00:00+00:00,2023-04-07 00:00:00+00:00,1.936248701608114,max8
HBAR/USDT,2023-03-31 00:00:00+00:00,2023-04-12 00:00:00+00:00,-1.0000000000000004,max8
VET/USDT,2023-04-14 00:00:00+00:00,2023-04-19 00:00:00+00:00,-1.0000000000000004,max8
MTL/USDT,2023-04-01 00:00:00+00:00,2023-04-19 00:00:00+00:00,-0.5915386273209048,max8
ZRX/USDT,2023-03-31 00:00:00+00:00,2023-04-20 00:00:00+00:00,-0.8244944014401782,max8
FET/USDT,2023-04-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,-1.0000000000000002,max8
AVAX/USDT,2023-04-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,-0.9999999999999996,max8
ADA/USDT,2023-03-31 00:00:00+00:00,2023-04-21 00:00:00+00:00,-0.3633848385110363,max8
ETH/USDT,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,0.9742065498142812,max8
BTC/USDT,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,1.2255207010656153,max8
JST/USDT,2023-06-03 00:00:00+00:00,2023-06-04 00:00:00+00:00,-0.9999999999999992,max8
TRX/USDT,2023-04-29 00:00:00+00:00,2023-06-05 00:00:00+00:00,2.729514587773465,max8
ETH/USDT,2023-05-28 00:00:00+00:00,2023-06-05 00:00:00+00:00,-1.0,max8
MTL/USDT,2023-06-04 00:00:00+00:00,2023-06-08 00:00:00+00:00,6.880211525178928,max8
QTUM/USDT,2023-07-01 00:00:00+00:00,2023-07-05 00:00:00+00:00,-0.9999999999999996,max8
ETC/USDT,2023-06-30 00:00:00+00:00,2023-07-05 00:00:00+00:00,-1.0000000000000009,max8
ETH/USDT,2023-07-13 00:00:00+00:00,2023-07-17 00:00:00+00:00,-0.9999999999999992,max8
BTC/USDT,2023-06-20 00:00:00+00:00,2023-07-24 00:00:00+00:00,0.4999096084714253,max8
SOL/USDT,2023-07-13 00:00:00+00:00,2023-07-24 00:00:00+00:00,-1.0,max8
TRX/USDT,2023-06-30 00:00:00+00:00,2023-07-31 00:00:00+00:00,0.3607995765089216,max8
HBAR/USDT,2023-08-08 00:00:00+00:00,2023-08-11 00:00:00+00:00,-1.0,max8
SC/USDT,2023-07-29 00:00:00+00:00,2023-08-15 00:00:00+00:00,-0.9999999999999996,max8
HBAR/USDT,2023-08-14 00:00:00+00:00,2023-08-17 00:00:00+00:00,-0.9999999999999996,max8
FET/USDT,2023-09-03 00:00:00+00:00,2023-09-10 00:00:00+00:00,-1.0000000000000004,max8
VTHO/USDT,2023-09-13 00:00:00+00:00,2023-09-14 00:00:00+00:00,-1.0,max8
JST/USDT,2023-09-29 00:00:00+00:00,2023-09-30 00:00:00+00:00,-1.0,max8
TRX/USDT,2023-09-06 00:00:00+00:00,2023-10-06 00:00:00+00:00,2.160618818601834,max8
MTL/USDT,2023-09-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,-0.3103726902786471,max8
SOL/USDT,2023-10-01 00:00:00+00:00,2023-10-09 00:00:00+00:00,-0.999999999999999,max8
ZRX/USDT,2023-10-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,-1.0000000000000004,max8
BTC/USDT,2023-10-01 00:00:00+00:00,2023-10-11 00:00:00+00:00,-1.0000000000000016,max8
ARDR/USDT,2023-10-19 00:00:00+00:00,2023-10-20 00:00:00+00:00,-0.9999999999999994,max8
ICX/USDT,2023-10-21 00:00:00+00:00,2023-10-22 00:00:00+00:00,-1.0000000000000009,max8
SOL/USDT,2023-10-19 00:00:00+00:00,2023-11-02 00:00:00+00:00,6.025283827287946,max8
JST/USDT,2023-10-25 00:00:00+00:00,2023-11-04 00:00:00+00:00,2.365602565052914,max8
ICX/USDT,2023-10-25 00:00:00+00:00,2023-11-13 00:00:00+00:00,2.373450903501117,max8
MTL/USDT,2023-10-23 00:00:00+00:00,2023-11-14 00:00:00+00:00,1.315344458396621,max8
TRX/USDT,2023-10-23 00:00:00+00:00,2023-11-14 00:00:00+00:00,3.2731087639466745,max8
ETH/USDT,2023-10-23 00:00:00+00:00,2023-11-17 00:00:00+00:00,1.84765195857434,max8
VET/USDT,2023-11-04 00:00:00+00:00,2023-11-21 00:00:00+00:00,-0.6257844820279878,max8
BTC/USDT,2023-10-23 00:00:00+00:00,2023-12-11 00:00:00+00:00,4.899685818567825,max8
VTHO/USDT,2023-12-04 00:00:00+00:00,2023-12-12 00:00:00+00:00,4.105105528193807,max8
IOST/USDT,2023-12-04 00:00:00+00:00,2023-12-15 00:00:00+00:00,1.5379877145638443,max8
ADA/USDT,2023-12-13 00:00:00+00:00,2023-12-16 00:00:00+00:00,-0.9999999999999998,max8
HBAR/USDT,2023-11-02 00:00:00+00:00,2023-12-18 00:00:00+00:00,3.892073996907394,max8
AVAX/USDT,2023-11-15 00:00:00+00:00,2023-12-31 00:00:00+00:00,5.848605783989639,max8
BTC/USDT,2024-01-02 00:00:00+00:00,2024-01-03 00:00:00+00:00,-1.000000000000001,max8
ICX/USDT,2024-01-02 00:00:00+00:00,2024-01-03 00:00:00+00:00,-1.0000000000000002,max8
FET/USDT,2023-10-23 00:00:00+00:00,2024-01-03 00:00:00+00:00,15.174418582804462,max8
NEAR/USDT,2023-11-17 00:00:00+00:00,2024-01-03 00:00:00+00:00,5.550856955425743,max8
HBAR/USDT,2023-12-21 00:00:00+00:00,2024-01-03 00:00:00+00:00,-1.0000000000000004,max8
BTC/USDT,2024-01-08 00:00:00+00:00,2024-01-12 00:00:00+00:00,-0.9999999999999992,max8
TRX/USDT,2024-01-13 00:00:00+00:00,2024-01-15 00:00:00+00:00,-1.0000000000000002,max8
ETC/USDT,2024-01-10 00:00:00+00:00,2024-01-19 00:00:00+00:00,-1.0,max8
ETH/USDT,2023-12-02 00:00:00+00:00,2024-01-22 00:00:00+00:00,1.0240984634923105,max8
DUSK/USDT,2024-01-24 00:00:00+00:00,2024-02-17 00:00:00+00:00,1.606247237194997,max8
SOL/USDT,2024-02-09 00:00:00+00:00,2024-02-23 00:00:00+00:00,-0.552699794833631,max8
TRX/USDT,2024-02-04 00:00:00+00:00,2024-03-01 00:00:00+00:00,2.9355248943917496,max8
BTC/USDT,2024-02-07 00:00:00+00:00,2024-03-05 00:00:00+00:00,6.2000810281649175,max8
CELR/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,3.9103619454804273,max8
HBAR/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,2.3218308700820023,max8
ADA/USDT,2024-02-09 00:00:00+00:00,2024-03-05 00:00:00+00:00,2.2253192199192853,max8
ICX/USDT,2024-02-17 00:00:00+00:00,2024-03-05 00:00:00+00:00,2.356621199967708,max8
MTL/USDT,2024-03-01 00:00:00+00:00,2024-03-07 00:00:00+00:00,5.230964248975122,max8
CELR/USDT,2024-03-11 00:00:00+00:00,2024-03-15 00:00:00+00:00,-1.0000000000000002,max8
BTC/USDT,2024-03-11 00:00:00+00:00,2024-03-15 00:00:00+00:00,-1.0000000000000002,max8
HBAR/USDT,2024-03-07 00:00:00+00:00,2024-03-15 00:00:00+00:00,-1.0,max8
DUSK/USDT,2024-03-11 00:00:00+00:00,2024-03-16 00:00:00+00:00,-1.0,max8
AVAX/USDT,2024-02-09 00:00:00+00:00,2024-04-01 00:00:00+00:00,2.97321654779964,max8
SOL/USDT,2024-03-07 00:00:00+00:00,2024-04-05 00:00:00+00:00,1.4961015433350109,max8
DUSK/USDT,2024-03-25 00:00:00+00:00,2024-04-05 00:00:00+00:00,-1.0000000000000002,max8
ETC/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,max8
DEXE/USDT,2024-02-28 00:00:00+00:00,2024-04-12 00:00:00+00:00,13.22056503396104,max8
FET/USDT,2024-03-06 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0,max8
QTUM/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,max8
ETH/USDT,2024-04-08 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,max8
VET/USDT,2024-04-11 00:00:00+00:00,2024-04-12 00:00:00+00:00,-1.0000000000000002,max8
JST/USDT,2024-04-11 00:00:00+00:00,2024-04-13 00:00:00+00:00,-1.0000000000000004,max8
HBAR/USDT,2024-04-23 00:00:00+00:00,2024-04-24 00:00:00+00:00,-1.0000000000000009,max8
TRX/USDT,2024-05-09 00:00:00+00:00,2024-05-19 00:00:00+00:00,-0.7927794273645549,max8
NEAR/USDT,2024-05-15 00:00:00+00:00,2024-05-30 00:00:00+00:00,-0.62754941689507,max8
ZRX/USDT,2024-05-17 00:00:00+00:00,2024-05-30 00:00:00+00:00,-0.8150505458710449,max8
MTL/USDT,2024-05-17 00:00:00+00:00,2024-05-31 00:00:00+00:00,-0.7325133173338545,max8
AVAX/USDT,2024-05-20 00:00:00+00:00,2024-05-31 00:00:00+00:00,-0.9999999999999994,max8
ETC/USDT,2024-05-20 00:00:00+00:00,2024-06-02 00:00:00+00:00,-1.0000000000000002,max8
ETH/USDT,2024-05-20 00:00:00+00:00,2024-06-07 00:00:00+00:00,0.0608911941682536,max8
DEXE/USDT,2024-06-05 00:00:00+00:00,2024-06-11 00:00:00+00:00,-1.0000000000000002,max8
SOL/USDT,2024-05-16 00:00:00+00:00,2024-06-11 00:00:00+00:00,-0.4435910503768911,max8
BTC/USDT,2024-05-15 00:00:00+00:00,2024-06-14 00:00:00+00:00,-0.0306726241861892,max8
TRX/USDT,2024-06-21 00:00:00+00:00,2024-07-22 00:00:00+00:00,3.343748565778087,max8
NEAR/USDT,2024-07-15 00:00:00+00:00,2024-07-30 00:00:00+00:00,-1.0000000000000002,max8
SOL/USDT,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,-0.3491273602462579,max8
BTC/USDT,2024-07-15 00:00:00+00:00,2024-08-02 00:00:00+00:00,-0.6925462716453611,max8
ZEC/USDT,2024-07-13 00:00:00+00:00,2024-08-26 00:00:00+00:00,2.9686800640929047,max8
JST/USDT,2024-08-20 00:00:00+00:00,2024-08-27 00:00:00+00:00,-0.9999999999999994,max8
BTC/USDT,2024-08-23 00:00:00+00:00,2024-08-27 00:00:00+00:00,-1.0000000000000002,max8
TRX/USDT,2024-08-19 00:00:00+00:00,2024-09-03 00:00:00+00:00,1.712595804658222,max8
ARDR/USDT,2024-09-21 00:00:00+00:00,2024-09-22 00:00:00+00:00,-0.9999999999999996,max8
FET/USDT,2024-09-18 00:00:00+00:00,2024-10-01 00:00:00+00:00,0.1493132090425968,max8
BTC/USDT,2024-09-18 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.2004304648822911,max8
DEXE/USDT,2024-09-24 00:00:00+00:00,2024-10-01 00:00:00+00:00,-1.0000000000000009,max8
AVAX/USDT,2024-09-26 00:00:00+00:00,2024-10-01 00:00:00+00:00,-0.9999999999999996,max8
SOL/USDT,2024-09-19 00:00:00+00:00,2024-10-02 00:00:00+00:00,-0.176885993835678,max8
NEAR/USDT,2024-09-23 00:00:00+00:00,2024-10-02 00:00:00+00:00,-0.9999999999999996,max8
TRX/USDT,2024-09-27 00:00:00+00:00,2024-10-19 00:00:00+00:00,0.2739576857325393,max8
TRX/USDT,2024-10-24 00:00:00+00:00,2024-11-05 00:00:00+00:00,-0.8812671801925428,max8
ADA/USDT,2024-11-07 00:00:00+00:00,2024-11-13 00:00:00+00:00,3.839324951187937,max8
ZEC/USDT,2024-10-10 00:00:00+00:00,2024-11-26 00:00:00+00:00,2.7976601525547427,max8
ADA/USDT,2024-11-15 00:00:00+00:00,2024-11-26 00:00:00+00:00,2.166910986833853,max8
SOL/USDT,2024-10-20 00:00:00+00:00,2024-12-02 00:00:00+00:00,3.76260855671706,max8
ETC/USDT,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,5.441301071792694,max8
AVAX/USDT,2024-11-09 00:00:00+00:00,2024-12-09 00:00:00+00:00,4.45208999166253,max8
NEAR/USDT,2024-11-11 00:00:00+00:00,2024-12-09 00:00:00+00:00,1.3331152578861265,max8
ADA/USDT,2024-12-02 00:00:00+00:00,2024-12-09 00:00:00+00:00,-1.0,max8
ETH/USDT,2024-11-07 00:00:00+00:00,2024-12-09 00:00:00+00:00,2.6664745065536337,max8
FET/USDT,2024-11-28 00:00:00+00:00,2024-12-18 00:00:00+00:00,-0.8834132319579873,max8
DUSK/USDT,2024-11-27 00:00:00+00:00,2024-12-18 00:00:00+00:00,-0.52363070984851,max8
BTC/USDT,2024-10-15 00:00:00+00:00,2024-12-19 00:00:00+00:00,6.960512355666963,max8
MTL/USDT,2025-01-09 00:00:00+00:00,2025-01-10 00:00:00+00:00,-1.0000000000000002,max8
DEXE/USDT,2024-12-23 00:00:00+00:00,2025-01-13 00:00:00+00:00,0.2099370760743527,max8
IOST/USDT,2025-01-09 00:00:00+00:00,2025-01-13 00:00:00+00:00,-1.0000000000000004,max8
ARDR/USDT,2025-01-09 00:00:00+00:00,2025-01-13 00:00:00+00:00,-0.9999999999999996,max8
VET/USDT,2025-01-17 00:00:00+00:00,2025-01-19 00:00:00+00:00,-1.0,max8
SOL/USDT,2025-01-18 00:00:00+00:00,2025-01-20 00:00:00+00:00,-0.9999999999999996,max8
VTHO/USDT,2025-01-21 00:00:00+00:00,2025-01-23 00:00:00+00:00,3.2723252181174014,max8
HBAR/USDT,2025-01-16 00:00:00+00:00,2025-01-27 00:00:00+00:00,-1.0000000000000002,max8
DEXE/USDT,2025-01-27 00:00:00+00:00,2025-01-29 00:00:00+00:00,-0.9999999999999998,max8
BTC/USDT,2025-01-17 00:00:00+00:00,2025-02-02 00:00:00+00:00,-0.9999999999999996,max8
DEXE/USDT,2025-02-03 00:00:00+00:00,2025-02-09 00:00:00+00:00,-1.0,max8
ADA/USDT,2025-03-02 00:00:00+00:00,2025-03-03 00:00:00+00:00,-1.0000000000000004,max8
HBAR/USDT,2025-03-01 00:00:00+00:00,2025-03-09 00:00:00+00:00,-1.0,max8
ZEC/USDT,2025-04-01 00:00:00+00:00,2025-04-07 00:00:00+00:00,-0.9999999999999994,max8
VTHO/USDT,2025-04-14 00:00:00+00:00,2025-04-16 00:00:00+00:00,-1.0,max8
ARDR/USDT,2025-04-15 00:00:00+00:00,2025-04-17 00:00:00+00:00,2.051395654477521,max8
JST/USDT,2025-04-27 00:00:00+00:00,2025-04-28 00:00:00+00:00,-1.0,max8
ADA/USDT,2025-04-24 00:00:00+00:00,2025-05-05 00:00:00+00:00,-0.653999150285848,max8
HBAR/USDT,2025-04-25 00:00:00+00:00,2025-05-05 00:00:00+00:00,-0.7362772102232428,max8
VET/USDT,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,-1.0000000000000004,max8
ETC/USDT,2025-05-10 00:00:00+00:00,2025-05-15 00:00:00+00:00,-1.0000000000000009,max8
HBAR/USDT,2025-05-09 00:00:00+00:00,2025-05-29 00:00:00+00:00,-0.9999999999999996,max8
BTC/USDT,2025-04-22 00:00:00+00:00,2025-05-30 00:00:00+00:00,1.6670640105560888,max8
SOL/USDT,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,-0.5794577799656362,max8
ADA/USDT,2025-05-08 00:00:00+00:00,2025-05-30 00:00:00+00:00,-0.9999999999999996,max8
ZEC/USDT,2025-05-07 00:00:00+00:00,2025-06-13 00:00:00+00:00,0.8575706524232949,max8
ETH/USDT,2025-06-10 00:00:00+00:00,2025-06-13 00:00:00+00:00,-1.0000000000000009,max8
ICX/USDT,2025-06-04 00:00:00+00:00,2025-06-14 00:00:00+00:00,-0.8410909379083136,max8
TRX/USDT,2025-04-12 00:00:00+00:00,2025-06-22 00:00:00+00:00,1.0427416028039869,max8
ZEC/USDT,2025-07-08 00:00:00+00:00,2025-07-23 00:00:00+00:00,-0.4430728293882246,max8
HBAR/USDT,2025-07-10 00:00:00+00:00,2025-07-23 00:00:00+00:00,2.728788334110523,max8
JST/USDT,2025-07-10 00:00:00+00:00,2025-07-30 00:00:00+00:00,1.6605840086485917,max8
TRX/USDT,2025-07-09 00:00:00+00:00,2025-07-30 00:00:00+00:00,2.7904567752133795,max8
ICX/USDT,2025-07-10 00:00:00+00:00,2025-07-31 00:00:00+00:00,-0.2011551285112552,max8
SOL/USDT,2025-07-10 00:00:00+00:00,2025-08-01 00:00:00+00:00,-0.1027131782878965,max8
BTC/USDT,2025-07-09 00:00:00+00:00,2025-08-01 00:00:00+00:00,0.4269017115153876,max8
ETH/USDT,2025-07-09 00:00:00+00:00,2025-08-01 00:00:00+00:00,2.811452394637409,max8
BTC/USDT,2025-08-13 00:00:00+00:00,2025-08-14 00:00:00+00:00,-1.000000000000001,max8
SOL/USDT,2025-08-13 00:00:00+00:00,2025-08-18 00:00:00+00:00,-1.0,max8
TRX/USDT,2025-08-12 00:00:00+00:00,2025-08-25 00:00:00+00:00,-0.6663568415253556,max8
ETC/USDT,2025-08-22 00:00:00+00:00,2025-08-25 00:00:00+00:00,-1.0000000000000004,max8
ADA/USDT,2025-08-13 00:00:00+00:00,2025-09-01 00:00:00+00:00,-1.0000000000000002,max8
AVAX/USDT,2025-08-23 00:00:00+00:00,2025-09-01 00:00:00+00:00,-1.0000000000000002,max8
JST/USDT,2025-08-23 00:00:00+00:00,2025-09-06 00:00:00+00:00,-0.7206437687932188,max8
QTUM/USDT,2025-08-23 00:00:00+00:00,2025-09-14 00:00:00+00:00,-0.1660335486124168,max8
ETH/USDT,2025-08-08 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.5125843507788715,max8
SOL/USDT,2025-08-28 00:00:00+00:00,2025-09-22 00:00:00+00:00,0.2199378638354611,max8
BTC/USDT,2025-09-16 00:00:00+00:00,2025-09-22 00:00:00+00:00,-1.0000000000000009,max8
NEAR/USDT,2025-09-18 00:00:00+00:00,2025-09-22 00:00:00+00:00,-0.9999999999999996,max8
DEXE/USDT,2025-09-20 00:00:00+00:00,2025-09-29 00:00:00+00:00,-0.9999999999999992,max8
ZEC/USDT,2025-08-21 00:00:00+00:00,2025-10-03 00:00:00+00:00,14.913459626105844,max8
ETH/USDT,2025-10-06 00:00:00+00:00,2025-10-09 00:00:00+00:00,-1.0000000000000009,max8
AVAX/USDT,2025-09-10 00:00:00+00:00,2025-10-10 00:00:00+00:00,-1.0,max8
BTC/USDT,2025-10-01 00:00:00+00:00,2025-10-10 00:00:00+00:00,-0.9999999999999996,max8
ZEC/USDT,2025-10-08 00:00:00+00:00,2025-11-08 00:00:00+00:00,9.445374764230136,max8
DUSK/USDT,2025-11-07 00:00:00+00:00,2025-11-09 00:00:00+00:00,-1.0000000000000002,max8
NEAR/USDT,2025-11-07 00:00:00+00:00,2025-11-14 00:00:00+00:00,-1.0000000000000004,max8
JST/USDT,2025-10-27 00:00:00+00:00,2025-12-03 00:00:00+00:00,3.7007780382501134,max8
JST/USDT,2025-12-31 00:00:00+00:00,2026-01-01 00:00:00+00:00,-0.9999999999999988,max8
ZEC/USDT,2025-12-27 00:00:00+00:00,2026-01-07 00:00:00+00:00,-0.5072585778995397,max8
JST/USDT,2026-01-07 00:00:00+00:00,2026-01-11 00:00:00+00:00,-0.9999999999999996,max8
DUSK/USDT,2026-01-12 00:00:00+00:00,2026-01-13 00:00:00+00:00,-1.0,max8
TRX/USDT,2026-01-03 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.1585495641928364,max8
DUSK/USDT,2026-01-16 00:00:00+00:00,2026-01-20 00:00:00+00:00,10.97741493518854,max8
JST/USDT,2026-01-21 00:00:00+00:00,2026-01-27 00:00:00+00:00,-1.0000000000000002,max8
DEXE/USDT,2026-03-17 00:00:00+00:00,2026-04-08 00:00:00+00:00,1.9683588852827996,max8
JST/USDT,2026-02-23 00:00:00+00:00,2026-04-13 00:00:00+00:00,7.031900308988939,max8
ZEC/USDT,2026-04-07 00:00:00+00:00,2026-04-19 00:00:00+00:00,-0.4803618572147684,max8
DEXE/USDT,2026-04-10 00:00:00+00:00,2026-04-21 00:00:00+00:00,2.177983584321475,max8
DUSK/USDT,2026-03-23 00:00:00+00:00,2026-04-23 00:00:00+00:00,1.4719048954184717,max8
TRX/USDT,2026-03-13 00:00:00+00:00,2026-04-24 00:00:00+00:00,2.916042602579303,max8
ZEC/USDT,2026-05-03 00:00:00+00:00,2026-05-16 00:00:00+00:00,1.754933991127229,max8
ZEC/USDT,2026-05-20 00:00:00+00:00,2026-05-23 00:00:00+00:00,-1.0,max8
TRX/USDT,2026-05-03 00:00:00+00:00,2026-05-28 00:00:00+00:00,2.2972285060705024,max8
NEAR/USDT,2026-05-20 00:00:00+00:00,2026-05-28 00:00:00+00:00,3.672435474872095,max8
JST/USDT,2026-04-29 00:00:00+00:00,2026-05-28 00:00:00+00:00,0.683543947748963,max8
DEXE/USDT,2026-05-24 00:00:00+00:00,2026-05-28 00:00:00+00:00,0.8860584840086603,max8
ETH/USDT,2020-12-16 00:00:00+00:00,2020-12-23 00:00:00+00:00,-0.9999999999999998,uncap
FET/USDT,2020-12-18 00:00:00+00:00,2020-12-23 00:00:00+00:00,-1.0,uncap
BTC/USDT,2020-12-16 00:00:00+00:00,2021-01-04 00:00:00+00:00,4.897129729821177,uncap
ADA/USDT,2020-12-29 00:00:00+00:00,2021-01-08 00:00:00+00:00,2.181556289065685,uncap
HBAR/USDT,2021-01-08 00:00:00+00:00,2021-01-09 00:00:00+00:00,-0.9999999999999998,uncap
IOST/USDT,2021-01-08 00:00:00+00:00,2021-01-10 00:00:00+00:00,1.5999957004230978,uncap
ETH/USDT,2020-12-27 00:00:00+00:00,2021-01-11 00:00:00+00:00,4.094389313934422,uncap
CELR/USDT,2021-01-06 00:00:00+00:00,2021-01-11 00:00:00+00:00,-0.9999999999999996,uncap
FET/USDT,2021-01-06 00:00:00+00:00,2021-01-11 00:00:00+00:00,-1.0000000000000002,uncap
BTC/USDT,2021-01-06 00:00:00+00:00,2021-01-11 00:00:00+00:00,-0.9999999999999998,uncap
TRX/USDT,2021-01-09 00:00:00+00:00,2021-01-11 00:00:00+00:00,-1.0000000000000002,uncap
ETH/USDT,2021-01-19 00:00:00+00:00,2021-01-21 00:00:00+00:00,-0.9999999999999998,uncap
ADA/USDT,2021-01-17 00:00:00+00:00,2021-01-22 00:00:00+00:00,-1.0000000000000002,uncap
MTL/USDT,2021-02-04 00:00:00+00:00,2021-02-06 00:00:00+00:00,2.75668027825269,uncap
ZRX/USDT,2021-01-05 00:00:00+00:00,2021-02-06 00:00:00+00:00,14.70732605301142,uncap
VTHO/USDT,2021-02-09 00:00:00+00:00,2021-02-10 00:00:00+00:00,-0.9999999999999998,uncap
VTHO/USDT,2021-02-12 00:00:00+00:00,2021-02-14 00:00:00+00:00,1.866822437358213,uncap
VET/USDT,2020-12-28 00:00:00+00:00,2021-02-15 00:00:00+00:00,6.350154971028294,uncap
ICX/USDT,2020-12-29 00:00:00+00:00,2021-02-15 00:00:00+00:00,8.383224459234945,uncap
ETC/USDT,2021-01-04 00:00:00+00:00,2021-02-15 00:00:00+00:00,7.198402357297277,uncap
QTUM/USDT,2021-01-06 00:00:00+00:00,2021-02-15 00:00:00+00:00,7.648482874345254,uncap
ZEC/USDT,2021-01-09 00:00:00+00:00,2021-02-15 00:00:00+00:00,4.918056838030156,uncap
IOST/USDT,2021-01-14 00:00:00+00:00,2021-02-15 00:00:00+00:00,3.833981022116877,uncap
FET/USDT,2021-01-15 00:00:00+00:00,2021-02-15 00:00:00+00:00,4.862892717941311,uncap
DUSK/USDT,2021-01-30 00:00:00+00:00,2021-02-15 00:00:00+00:00,3.8660937468368415,uncap
ADA/USDT,2021-02-01 00:00:00+00:00,2021-02-15 00:00:00+00:00,3.9711055220526377,uncap
CELR/USDT,2021-02-03 00:00:00+00:00,2021-02-15 00:00:00+00:00,3.3135949633193187,uncap
ARDR/USDT,2021-02-05 00:00:00+00:00,2021-02-17 00:00:00+00:00,3.6463385916493767,uncap
FET/USDT,2021-02-18 00:00:00+00:00,2021-02-22 00:00:00+00:00,-1.0,uncap
ADA/USDT,2021-02-20 00:00:00+00:00,2021-02-22 00:00:00+00:00,-1.0000000000000002,uncap
HBAR/USDT,2021-01-19 00:00:00+00:00,2021-02-23 00:00:00+00:00,2.201049373272346,uncap
SC/USDT,2021-01-28 00:00:00+00:00,2021-02-23 00:00:00+00:00,3.72647271094868,uncap
TRX/USDT,2021-02-09 00:00:00+00:00,2021-02-23 00:00:00+00:00,-1.0,uncap
ICX/USDT,2021-02-15 00:00:00+00:00,2021-02-23 00:00:00+00:00,-1.0000000000000002,uncap
DUSK/USDT,2021-02-16 00:00:00+00:00,2021-02-23 00:00:00+00:00,-1.0000000000000002,uncap
IOST/USDT,2021-02-17 00:00:00+00:00,2021-02-28 00:00:00+00:00,-1.0000000000000004,uncap
ADA/USDT,2021-02-26 00:00:00+00:00,2021-03-12 00:00:00+00:00,-0.7650518015626002,uncap
HBAR/USDT,2021-03-09 00:00:00+00:00,2021-03-16 00:00:00+00:00,3.0189893801902348,uncap
