symbol,entry_time,exit_time,net_r,risk_pct,risk_amount,pnl_usdt,equity,peak_equity,dd_pct
MTL/USDT,2023-02-04 00:00:00+00:00,2023-02-21 00:00:00+00:00,2.7520760863948155,0.0025,32.812896337349564,90.30358733537176,13114.905548889135,13462.027288184378,-2.5785250012077374
HBAR/USDT,2023-02-11 00:00:00+00:00,2023-02-24 00:00:00+00:00,-1.0000000000000002,0.0025,32.56150490388441,-32.56150490388442,13082.344043985251,13462.027288184378,-2.8204016829796092
BTC/USDT,2023-02-15 00:00:00+00:00,2023-02-24 00:00:00+00:00,-1.0000000000000002,0.0025,32.56150490388441,-32.56150490388442,13049.782539081367,13462.027288184378,-3.062278364751481
ARDR/USDT,2023-02-24 00:00:00+00:00,2023-03-02 00:00:00+00:00,-1.0,0.0025,32.624456347703415,-32.624456347703415,13017.158082733664,13462.027288184378,-3.304622668839599
CELR/USDT,2023-02-11 00:00:00+00:00,2023-03-03 00:00:00+00:00,-0.7036472948070712,0.0025,32.56150490388441,-22.91181484046545,12994.246267893199,13462.027288184378,-3.474818541645285
VTHO/USDT,2023-02-16 00:00:00+00:00,2023-03-03 00:00:00+00:00,-1.0000000000000002,0.0018516698588844796,24.117262876176774,-24.11726287617678,12970.129005017023,13462.027288184378,-3.6539688461268676
ZRX/USDT,2023-03-01 00:00:00+00:00,2023-03-03 00:00:00+00:00,-0.9999999999999996,0.0025,32.624456347703415,-32.6244563477034,12937.50454866932,13462.027288184378,-3.8963131502149864
DUSK/USDT,2023-01-24 00:00:00+00:00,2023-03-06 00:00:00+00:00,3.126312146280509,0.0025,32.89534080050873,102.84110350066723,13040.345652169986,13462.027288184378,-3.1323784077046195
FET/USDT,2023-01-06 00:00:00+00:00,2023-03-08 00:00:00+00:00,12.465328547250776,0.0025,32.9777852636679,411.0789280723054,13451.424580242292,13462.027288184378,-0.07876011328094353
TRX/USDT,2023-01-14 00:00:00+00:00,2023-03-08 00:00:00+00:00,0.9217690828067872,0.0025,32.9777852636679,30.397902875490338,13481.822483117783,13481.822483117783,0.0
QTUM/USDT,2023-03-19 00:00:00+00:00,2023-03-22 00:00:00+00:00,-1.0000000000000004,0.0025,33.70455620779446,-33.704556207794475,13448.117926909988,13481.822483117783,-0.25000000000000155
CELR/USDT,2023-03-21 00:00:00+00:00,2023-04-02 00:00:00+00:00,-0.5246346531561615,0.0025,33.70455620779446,-17.682578155858597,13430.43534875413,13481.822483117783,-0.3811586632890391
HBAR/USDT,2023-03-31 00:00:00+00:00,2023-04-12 00:00:00+00:00,-1.0000000000000004,0.0025,33.620294817274974,-33.62029481727499,13396.815053936854,13481.822483117783,-0.6305336632890457
MTL/USDT,2023-04-01 00:00:00+00:00,2023-04-19 00:00:00+00:00,-0.5915386273209048,0.0025,33.620294817274974,-19.887703046334966,13376.927350890519,13481.822483117783,-0.7780486084771999
ARDR/USDT,2023-04-05 00:00:00+00:00,2023-04-19 00:00:00+00:00,-0.7605221719697659,0.0025,33.57608837188533,-25.53535965483503,13351.391991235683,13481.822483117783,-0.9674544524334722
VET/USDT,2023-04-14 00:00:00+00:00,2023-04-19 00:00:00+00:00,-1.0000000000000004,0.0025,33.492037634842134,-33.49203763484215,13317.899953600841,13481.822483117783,-1.2158781182752474
ZRX/USDT,2023-03-31 00:00:00+00:00,2023-04-20 00:00:00+00:00,-0.8244944014401782,0.0025,33.620294817274974,-27.719744851611456,13290.18020874923,13481.822483117783,-1.4214864096343869
BTC/USDT,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,1.2255207010656153,0.0025,33.70455620779446,41.305631352881704,13331.485840102112,13481.822483117783,-1.1151062343679856
ETH/USDT,2023-03-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,0.9742065498142812,0.0025,33.70455620779446,32.83519941621696,13364.321039518329,13481.822483117783,-0.871554596914417
ADA/USDT,2023-03-31 00:00:00+00:00,2023-04-21 00:00:00+00:00,-0.3633848385110363,0.0025,33.620294817274974,-12.217105402868897,13352.10393411546,13481.822483117783,-0.962173691018111
ICX/USDT,2023-04-01 00:00:00+00:00,2023-05-08 00:00:00+00:00,-1.0,0.0025,33.620294817274974,-33.620294817274974,13318.483639298183,13481.822483117783,-1.2115486910181177
JST/USDT,2023-06-03 00:00:00+00:00,2023-06-04 00:00:00+00:00,-0.9999999999999992,0.0025,33.296209098245455,-33.29620909824543,13285.187430199938,13481.822483117783,-1.4585198192905728
ETH/USDT,2023-05-28 00:00:00+00:00,2023-06-05 00:00:00+00:00,-1.0,0.0025,33.296209098245455,-33.296209098245455,13251.891221101692,13481.822483117783,-1.7054909475630282
MTL/USDT,2023-06-04 00:00:00+00:00,2023-06-08 00:00:00+00:00,3.670766170870799,0.0025,33.21296857549984,121.91704148113973,13373.808262582832,13481.822483117783,-0.8011841178758198
TRX/USDT,2023-04-29 00:00:00+00:00,2023-06-09 00:00:00+00:00,1.1106761258048057,0.0025,33.38025983528865,37.074657672216155,13410.882920255048,13481.822483117783,-0.526186744793349
ETC/USDT,2023-06-30 00:00:00+00:00,2023-07-05 00:00:00+00:00,-1.0000000000000009,0.0025,33.52720730063762,-33.52720730063765,13377.35571295441,13481.822483117783,-0.7748712779313693
QTUM/USDT,2023-07-01 00:00:00+00:00,2023-07-05 00:00:00+00:00,-0.9999999999999996,0.0025,33.52720730063762,-33.527207300637606,13343.828505653772,13481.822483117783,-1.0235558110693896
ETH/USDT,2023-07-13 00:00:00+00:00,2023-07-17 00:00:00+00:00,-0.9999999999999992,0.0025,33.35957126413443,-33.3595712641344,13310.468934389637,13481.822483117783,-1.2709969215417167
BTC/USDT,2023-06-20 00:00:00+00:00,2023-07-24 00:00:00+00:00,0.4999096084714253,0.0025,33.52720730063762,16.760573074802064,13327.229507464439,13481.822483117783,-1.146677133947793
SOL/USDT,2023-07-13 00:00:00+00:00,2023-07-24 00:00:00+00:00,-1.0,0.0025,33.35957126413443,-33.35957126413443,13293.869936200304,13481.822483117783,-1.3941182444201201
TRX/USDT,2023-06-30 00:00:00+00:00,2023-07-31 00:00:00+00:00,0.3607995765089216,0.0025,33.52720730063762,12.096602195596878,13305.966538395902,13481.822483117783,-1.304392970179601
HBAR/USDT,2023-08-08 00:00:00+00:00,2023-08-11 00:00:00+00:00,-1.0,0.0025,33.264916345989754,-33.264916345989754,13272.701622049912,13481.822483117783,-1.5511319877541543
SC/USDT,2023-07-29 00:00:00+00:00,2023-08-15 00:00:00+00:00,-0.9999999999999996,0.0025,33.23467484050076,-33.234674840500745,13239.46694720941,13481.822483117783,-1.7976466921431105
HBAR/USDT,2023-08-14 00:00:00+00:00,2023-08-17 00:00:00+00:00,-0.9999999999999996,0.0025,33.18175405512478,-33.18175405512476,13206.285193154285,13481.822483117783,-2.043768862173731
FET/USDT,2023-09-03 00:00:00+00:00,2023-09-10 00:00:00+00:00,-1.0000000000000004,0.0025,33.01571298288571,-33.015712982885724,13173.269480171399,13481.822483117783,-2.2886594400182974
VTHO/USDT,2023-09-13 00:00:00+00:00,2023-09-14 00:00:00+00:00,-1.0,0.0015139160224967429,19.94322373469882,-19.94322373469882,13153.3262564367,13481.822483117783,-2.4365862040716917
JST/USDT,2023-09-29 00:00:00+00:00,2023-09-30 00:00:00+00:00,-1.0,0.0037941775428802357,49.906055096349085,-49.906055096349085,13103.42020134035,13481.822483117783,-2.806759117702938
MTL/USDT,2023-09-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,-0.3103726902786471,0.0027961046420657888,36.92615533302339,-11.460870172357682,13091.959331167993,13481.822483117783,-2.8917689165391773
SOL/USDT,2023-10-01 00:00:00+00:00,2023-10-09 00:00:00+00:00,-0.999999999999999,0.003408119275205052,44.65801895929931,-44.65801895929927,13047.301312208694,13481.822483117783,-3.223015074209777
ZRX/USDT,2023-10-08 00:00:00+00:00,2023-10-09 00:00:00+00:00,-1.0000000000000004,0.002388860096523671,31.30223764696413,-31.302237646964144,13015.99907456173,13481.822483117783,-3.455196129005305
BTC/USDT,2023-10-01 00:00:00+00:00,2023-10-11 00:00:00+00:00,-1.0000000000000016,0.006247355411644674,81.86172310589778,-81.86172310589791,12934.137351455833,13481.822483117783,-4.062396848406609
TRX/USDT,2023-09-06 00:00:00+00:00,2023-10-12 00:00:00+00:00,1.984543545168557,0.004694278430774338,61.993979732878664,123.0297523181947,13057.167103774027,13481.822483117783,-3.149836603141143
ARDR/USDT,2023-10-19 00:00:00+00:00,2023-10-20 00:00:00+00:00,-0.9999999999999994,0.0019243732709429452,25.126863368738245,-25.12686336873823,13032.04024040529,13481.822483117783,-3.3362124688685117
ICX/USDT,2023-10-21 00:00:00+00:00,2023-10-22 00:00:00+00:00,-1.0000000000000009,0.0033388265215184855,43.51172158416132,-43.51172158416136,12988.528518821127,13481.822483117783,-3.6589560863478856
MTL/USDT,2023-10-23 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.6355241841181817,0.003237242131343881,42.04701174528929,26.721892834032577,13015.250411655159,13481.822483117783,-3.4607492573565275
TRX/USDT,2023-10-23 00:00:00+00:00,2023-11-21 00:00:00+00:00,1.0734231109928971,0.007273030247622556,94.46596078949425,101.40194551359195,13116.65235716875,13481.822483117783,-2.708610993849729
JST/USDT,2023-10-25 00:00:00+00:00,2023-11-21 00:00:00+00:00,0.8896462384409575,0.002978486410548672,38.6861556863326,34.41699288608705,13151.069350054837,13481.822483117783,-2.4533265697358217
IOST/USDT,2023-12-04 00:00:00+00:00,2024-01-03 00:00:00+00:00,-1.0,0.0029453210047792854,38.73412079202558,-38.73412079202558,13112.335229262811,13481.822483117783,-2.7406328359363226
VTHO/USDT,2023-12-04 00:00:00+00:00,2024-01-08 00:00:00+00:00,2.5726890067889268,0.002726333946153108,35.8542067972682,92.2417236744687,13204.576952937281,13481.822483117783,-2.0564395542789167
TRX/USDT,2024-01-13 00:00:00+00:00,2024-01-15 00:00:00+00:00,-1.0000000000000002,0.005429480622114804,71.69399468919671,-71.69399468919673,13132.882958248085,13481.822483117783,-2.5882222177798853
ETC/USDT,2024-01-10 00:00:00+00:00,2024-01-19 00:00:00+00:00,-1.0,0.0023223685741515505,30.665894550467378,-30.665894550467378,13102.217063697617,13481.822483117783,-2.8156832645995435
SOL/USDT,2023-10-19 00:00:00+00:00,2024-01-22 00:00:00+00:00,24.8369515531254,0.003136820311184602,40.957986977649796,1017.2715382774289,14119.488601975047,14119.488601975047,0.0
BTC/USDT,2023-10-23 00:00:00+00:00,2024-01-22 00:00:00+00:00,4.315392157258392,0.004776349474321092,62.037751363075806,267.7172256861635,14387.20582766121,14387.20582766121,0.0
ICX/USDT,2023-10-25 00:00:00+00:00,2024-01-22 00:00:00+00:00,-0.2322269423906416,0.002708519799847686,35.17968666411336,-8.169671068267876,14379.036156592942,14387.20582766121,-0.05678427879693585
VET/USDT,2023-12-04 00:00:00+00:00,2024-01-22 00:00:00+00:00,1.4055986625520558,0.0032646696455168617,42.93389691321119,60.34782807935749,14439.383984672299,14439.383984672299,0.0
ETH/USDT,2023-10-23 00:00:00+00:00,2024-01-23 00:00:00+00:00,4.62552468759818,0.005234151992291563,67.98393242372339,314.4613577859389,14753.845342458237,14753.845342458237,0.0
FET/USDT,2023-10-23 00:00:00+00:00,2024-02-01 00:00:00+00:00,12.52442844300867,0.003131383072670127,40.67205834272968,509.39428434339163,15263.23962680163,15263.23962680163,0.0
DUSK/USDT,2024-01-24 00:00:00+00:00,2024-02-17 00:00:00+00:00,1.606247237194997,0.0017492140055915958,25.807632909360283,41.45343905920264,15304.693065860833,15304.693065860833,0.0
SOL/USDT,2024-02-09 00:00:00+00:00,2024-02-23 00:00:00+00:00,-0.552699794833631,0.002697058114862521,41.16584429455653,-22.75235369575459,15281.940712165078,15304.693065860833,-0.14866259387132943
SOL/USDT,2024-02-28 00:00:00+00:00,2024-03-05 00:00:00+00:00,-1.0,0.0027913641501020577,42.65746144792271,-42.65746144792271,15239.283250717155,15304.693065860833,-0.42738403744654485
TRX/USDT,2024-02-04 00:00:00+00:00,2024-03-10 00:00:00+00:00,2.6319514004867206,0.006677187256808262,101.91550913369073,268.2366669957345,15507.519917712889,15507.519917712889,0.0
ADA/USDT,2024-02-09 00:00:00+00:00,2024-03-16 00:00:00+00:00,2.103288527657734,0.00314503215229436,48.003379374464494,100.96495712711307,15608.484874840002,15608.484874840002,0.0
DUSK/USDT,2024-03-11 00:00:00+00:00,2024-03-16 00:00:00+00:00,-1.0,0.0020292261512830727,31.468264958566117,-31.468264958566117,15577.016609881435,15608.484874840002,-0.20160999104590635
AVAX/USDT,2024-02-09 00:00:00+00:00,2024-04-01 00:00:00+00:00,2.856010080351308,0.0025393092130386393,38.758085005153816,110.69348146983218,15687.710091351268,15687.710091351268,0.0
SOL/USDT,2024-03-07 00:00:00+00:00,2024-04-05 00:00:00+00:00,1.4961015433350109,0.002134620650120663,32.53008872001878,48.66831593884493,15736.378407290113,15736.378407290113,0.0
DUSK/USDT,2024-03-25 00:00:00+00:00,2024-04-05 00:00:00+00:00,-1.0000000000000002,0.0014872160095528342,23.166388483286084,-23.166388483286088,15713.212018806826,15736.378407290113,-0.14721550209135006
