variant,max_open,risk_pct,max_heat,trade_id,symbol,side,entry_time,entry_price,initial_stop,final_stop,bars_held,max_favorable_r,chandelier_active,net_r,risk_amount,equity_before_entry,open_positions_before_entry,heat_before_entry_pct,heat_after_entry_pct,exit_time,net_r_after_cost,pnl_usdt,equity_after_exit,peak_equity,drawdown_pct,open_positions_after_exit,heat_after_exit_pct
ACT3_ATR3,12,0.0025,0.02,1143,ADA/USDT,LONG,2026-05-05 06:00:00+00:00,0.2585,0.2505285714285714,0.2699642857142857,29,3.78853046594982,True,1.438172043010751,22.9397131039729,9175.88524158916,6,1.5393651166346913,1.789365116634691,2026-05-12 12:00:00+00:00,1.438172043010751,32.9912540608212,9213.106771391394,10764.246142708695,-14.410106855165006,6,1.5323766556962235
ACT3_ATR3,12,0.0025,0.02,9966,AXL/USDT,LONG,2026-05-02 12:00:00+00:00,0.0774,0.0680857142857142,0.0680857142857142,44,1.5352760736196318,False,-1.0,22.973933797419104,9189.573518967642,6,1.5397057978933921,1.7897057978933921,2026-05-13 12:00:00+00:00,-1.0,-22.973933797419104,9190.132837593976,10764.246142708695,-14.623535027401482,6,1.5368475413376734
ACT3_ATR3,12,0.0025,0.02,6755,ALT/USDT,LONG,2026-04-22 00:00:00+00:00,0.00779,0.0073342857142857,0.0073342857142857,88,1.579937304075235,False,-1.0,23.19619243584277,9278.476974337109,5,1.3233897401650625,1.5733897401650627,2026-05-14 00:00:00+00:00,-1.0,-23.19619243584277,9166.936645158134,10764.246142708695,-14.839027985554937,6,1.5383270952663894
ACT3_ATR3,12,0.0025,0.02,9100,ATOM/USDT,LONG,2026-04-22 00:00:00+00:00,1.905,1.831142857142857,2.019,88,4.468085106382964,True,1.5435203094777472,23.19619243584277,9278.476974337109,6,1.5733897401650623,1.823389740165062,2026-05-14 00:00:00+00:00,1.5435203094777472,35.80379412727741,9202.740439285411,10764.246142708695,-14.506410228095628,5,1.280284699539753
ACT3_ATR3,12,0.0025,0.02,3888,1INCH/USDT,LONG,2026-05-08 12:00:00+00:00,0.0997,0.0964142857142857,0.0964142857142857,22,1.6434782608695684,False,-1.0,22.950288793326433,9180.115517330572,5,1.2877684678728951,1.5377684678728953,2026-05-14 00:00:00+00:00,-1.0,-22.950288793326433,9179.790150492085,10764.246142708695,-14.719618737907275,4,1.033476663778818
ACT3_ATR3,12,0.0025,0.02,4249,A/USDT,LONG,2026-05-08 12:00:00+00:00,0.0951,0.0898142857142857,0.0898142857142857,22,0.9648648648648642,False,-1.0,22.950288793326433,9180.115517330572,6,1.5377684678728953,1.7877684678728953,2026-05-14 00:00:00+00:00,-1.0,-22.950288793326433,9156.839861698758,10764.246142708695,-14.932827247718919,3,0.7854314510479287
ACT3_ATR3,12,0.0025,0.02,5366,AEVO/USDT,SHORT,2026-05-15 00:00:00+00:00,0.0281,0.0303999999999999,0.0303999999999999,2,0.3043478260869566,False,-1.0,22.892099654246895,9156.839861698758,4,1.0354314510479286,1.2854314510479286,2026-05-15 12:00:00+00:00,-1.0,-22.892099654246895,9133.94776204451,10764.246142708695,-15.145495179599628,4,1.038026517341282
ACT3_ATR3,12,0.0025,0.02,512,BNB/USDT,LONG,2026-05-13 00:00:00+00:00,678.15,656.49,656.49,13,0.5461680517082206,False,-1.0,23.032766928478488,9213.106771391394,6,1.5323766556962235,1.7823766556962235,2026-05-16 06:00:00+00:00,-1.0,-23.032766928478488,9110.914995116033,10764.246142708695,-15.359469912461709,3,0.7878465879675343
ACT3_ATR3,12,0.0025,0.02,1358,DOGE/USDT,LONG,2026-05-14 00:00:00+00:00,0.11511,0.10922,0.10922,9,0.5942275042444811,False,-1.0,22.892099654246895,9156.839861698758,3,0.7854314510479287,1.0354314510479288,2026-05-16 06:00:00+00:00,-1.0,-22.892099654246895,9088.022895461785,10764.246142708695,-15.572137844342418,2,0.5379380513203812
ACT3_ATR3,12,0.0025,0.02,7306,APE/USDT,SHORT,2026-05-13 12:00:00+00:00,0.1496,0.1600571428571428,0.1600571428571428,16,1.0232240437158482,False,-1.0,22.97533209398494,9190.132837593976,6,1.5368475413376734,1.7868475413376734,2026-05-17 12:00:00+00:00,-1.0,-22.97533209398494,9065.0475633678,10764.246142708695,-15.785579006773917,1,0.28585179495501023
ACT3_ATR3,12,0.0025,0.02,2108,BCH/USDT,SHORT,2026-02-23 18:00:00+00:00,495.8,527.9142857142857,398.1857142857143,333,3.826957295373669,True,3.039590747330964,25.912601173412273,10365.040469364909,4,0.9922366622812475,1.2422366622812475,2026-05-18 00:00:00+00:00,3.039590747330964,78.76370276598142,9143.811266133782,10764.246142708695,-15.053863086106926,0,0.0
ACT3_ATR3,12,0.0025,0.02,2109,BCH/USDT,SHORT,2026-05-18 06:00:00+00:00,356.6,376.9142857142857,376.9142857142857,1,0.0393811533052045,False,-1.0,22.859528165334456,9143.811266133782,0,0.0,0.25,2026-05-18 12:00:00+00:00,-1.0,-22.859528165334456,9120.951737968448,10764.246142708695,-15.266228428391656,0,0.0
ACT3_ATR3,12,0.0025,0.02,8673,AT/USDT,SHORT,2026-05-18 18:00:00+00:00,0.1097,0.1247857142857142,0.1247857142857142,1,0.086174242424243,False,-1.0,22.802379344921118,9120.951737968448,0,0.0,0.25,2026-05-19 00:00:00+00:00,-1.0,-22.802379344921118,9098.149358623526,10764.246142708695,-15.478062857320676,0,0.0
ACT3_ATR3,12,0.0025,0.03,7737,ARDR/USDT,SHORT,2025-09-28 06:00:00+00:00,0.07544,0.0786585714285714,0.0786585714285714,3,0.0372836218375483,False,-1.0,25.0,10000.0,2,0.5,0.75,2025-09-29 00:00:00+00:00,-1.0,-25.0,9975.0,10000.0,-0.25,2,0.5012531328320802
ACT3_ATR3,12,0.0025,0.03,6627,ALPINE/USDT,LONG,2025-09-27 18:00:00+00:00,6.251,4.764142857142858,10.839714285714283,11,6.119619523443506,True,3.0861837048424285,25.0,10000.0,0,0.0,0.25,2025-09-30 12:00:00+00:00,3.0861837048424285,77.15459262106071,10052.15459262106,10052.15459262106,0.0,4,0.9929463288723088
ACT3_ATR3,12,0.0025,0.03,489,BNB/USDT,LONG,2025-09-29 18:00:00+00:00,1029.79,995.2114285714284,995.2114285714284,3,0.1220409006403643,False,-1.0,24.9375,9975.0,3,0.7512531328320802,1.0012531328320802,2025-09-30 12:00:00+00:00,-1.0,-24.9375,10027.21709262106,10052.15459262106,-0.24808114290547975,3,0.7467176516513225
ACT3_ATR3,12,0.0025,0.03,7466,AR/USDT,SHORT,2025-09-30 12:00:00+00:00,5.38,5.648571428571429,5.648571428571429,2,0.1861702127659567,False,-1.0,25.06804273155265,10027.21709262106,3,0.7467176516513225,0.9967176516513225,2025-10-01 00:00:00+00:00,-1.0,-25.06804273155265,10002.149049889507,10052.15459262106,-0.4974609400482181,11,2.7536016557907996
ACT3_ATR3,12,0.0025,0.03,10164,BABY/USDT,SHORT,2025-09-28 00:00:00+00:00,0.04645,0.0507957142857142,0.0507957142857142,13,0.3842866535174222,False,-1.0,25.0,10000.0,1,0.25,0.5,2025-10-01 06:00:00+00:00,-1.0,-25.0,9977.149049889507,10052.15459262106,-0.7461638402040875,10,2.5099288444046497
ACT3_ATR3,12,0.0025,0.03,4233,A/USDT,SHORT,2025-09-30 12:00:00+00:00,0.3852,0.4007857142857142,0.4007857142857142,3,0.1475710357470193,False,-1.0,25.06804273155265,10027.21709262106,4,0.9967176516513225,1.2467176516513225,2025-10-01 06:00:00+00:00,-1.0,-25.06804273155265,9952.081007157954,10052.15459262106,-0.9955436373468258,9,2.2643635934915163
ACT3_ATR3,12,0.0025,0.03,4567,ACE/USDT,SHORT,2025-09-30 12:00:00+00:00,0.439,0.4652857142857143,0.4652857142857143,3,0.0380434782608695,False,-1.0,25.06804273155265,10027.21709262106,5,1.2467176516513225,1.4967176516513228,2025-10-01 06:00:00+00:00,-1.0,-25.06804273155265,9927.012964426402,10052.15459262106,-1.244923434489564,8,2.017558122539317
ACT3_ATR3,12,0.0025,0.03,5517,AGLD/USDT,SHORT,2025-09-30 12:00:00+00:00,0.53,0.5539999999999999,0.5539999999999999,3,0.0416666666666668,False,-1.0,25.06804273155265,10027.21709262106,6,1.4967176516513225,1.7467176516513225,2025-10-01 06:00:00+00:00,-1.0,-25.06804273155265,9901.944921694849,10052.15459262106,-1.4943032316323024,7,1.7695030122200768
ACT3_ATR3,12,0.0025,0.03,5745,AIXBT/USDT,SHORT,2025-09-30 12:00:00+00:00,0.0867,0.0922,0.0922,3,0.0363636363636373,False,-1.0,25.06804273155265,10027.21709262106,7,1.7467176516513225,1.9967176516513225,2025-10-01 06:00:00+00:00,-1.0,-25.06804273155265,9876.876878963296,10052.15459262106,-1.7436830287750407,6,1.5201887475787839
ACT3_ATR3,12,0.0025,0.03,6747,ALT/USDT,SHORT,2025-09-30 12:00:00+00:00,0.02625,0.0276585714285714,0.0276585714285714,3,0.1490872210953334,False,-1.0,25.06804273155265,10027.21709262106,8,1.9967176516513228,2.2467176516513225,2025-10-01 06:00:00+00:00,-1.0,-25.06804273155265,9851.808836231743,10052.15459262106,-1.993062825917779,5,1.2696057168167705
ACT3_ATR3,12,0.0025,0.03,7003,ANIME/USDT,SHORT,2025-09-30 12:00:00+00:00,0.01331,0.0139942857142857,0.0139942857142857,3,0.0438413361169109,False,-1.0,25.06804273155265,10027.21709262106,9,2.2467176516513225,2.4967176516513225,2025-10-01 06:00:00+00:00,-1.0,-25.06804273155265,9826.74079350019,10052.15459262106,-2.242442623060517,4,1.017744210056469
ACT3_ATR3,12,0.0025,0.03,7975,ARKM/USDT,SHORT,2025-09-30 12:00:00+00:00,0.493,0.5207142857142857,0.5207142857142857,3,0.0721649484536083,False,-1.0,25.06804273155265,10027.21709262106,10,2.4967176516513225,2.7467176516513225,2025-10-01 06:00:00+00:00,-1.0,-25.06804273155265,9801.672750768637,10052.15459262106,-2.4918224202032557,3,0.7645944180872156
ACT3_ATR3,12,0.0025,0.03,9217,AUCTION/USDT,SHORT,2025-09-30 12:00:00+00:00,8.1,8.455714285714285,8.455714285714285,3,0.1124497991967849,False,-1.0,25.06804273155265,10027.21709262106,11,2.7467176516513225,2.9967176516513225,2025-10-01 06:00:00+00:00,-1.0,-25.06804273155265,9776.604708037084,10052.15459262106,-2.741202217345994,2,0.5101464310917583
ACT3_ATR3,12,0.0025,0.03,5214,ADX/USDT,SHORT,2025-09-30 06:00:00+00:00,0.104,0.1074285714285714,0.1074285714285714,5,0.4958333333333306,False,-1.0,24.9375,9975.0,4,1.0012531328320802,1.2512531328320804,2025-10-01 12:00:00+00:00,-1.0,-24.9375,9751.667208037084,10052.15459262106,-2.9892833602514735,2,0.5063648165658868
ACT3_ATR3,12,0.0025,0.03,3417,1000CHEEMS/USDT,SHORT,2025-09-29 12:00:00+00:00,0.001056,0.0010978571428571,0.0010978571428571,11,0.931740614334478,False,-1.0,24.9375,9975.0,2,0.5012531328320802,0.7512531328320802,2025-10-02 06:00:00+00:00,-1.0,-24.9375,9726.729708037084,10052.15459262106,-3.237364503156953,5,1.2538457170213224
ACT3_ATR3,12,0.0025,0.03,2051,DOT/USDT,LONG,2025-10-02 12:00:00+00:00,4.296,4.089,4.089,13,0.4251207729468605,False,-1.0,24.316824270092713,9726.729708037084,6,1.5038457170213224,1.7538457170213222,2025-10-05 18:00:00+00:00,-1.0,-24.316824270092713,9702.412883766992,10052.15459262106,-3.4792710918990553,10,2.510121019570248
ACT3_ATR3,12,0.0025,0.03,67,BTC/USDT,LONG,2025-10-01 06:00:00+00:00,116789.58,114366.69142857144,121889.93714285716,25,3.8838145967446183,True,2.10507292947851,24.441511770092713,9776.604708037084,2,0.5101464310917583,0.7601464310917582,2025-10-07 12:00:00+00:00,2.10507292947851,51.45116478275255,9753.864048549745,10052.15459262106,-2.9674289359843273,10,2.494978650809014
ACT3_ATR3,12,0.0025,0.03,904,XRP/USDT,LONG,2025-10-02 00:00:00+00:00,2.9648,2.852028571428572,2.852028571428572,22,1.1971117304281758,False,-1.0,24.379168020092713,9751.667208037084,4,1.0063648165658867,1.256364816565887,2025-10-07 12:00:00+00:00,-1.0,-24.379168020092713,9729.484880529653,10052.15459262106,-3.209955727583692,9,2.2506603413133472
ACT3_ATR3,12,0.0025,0.03,4692,ACH/USDT,LONG,2025-10-02 12:00:00+00:00,0.01919,0.0183785714285714,0.0183785714285714,20,0.5052816901408463,False,-1.0,24.316824270092713,9726.729708037084,7,1.7538457170213226,2.0038457170213224,2025-10-07 12:00:00+00:00,-1.0,-24.316824270092713,9705.168056259561,10052.15459262106,-3.451862316325794,8,2.0057440759566827
ACT3_ATR3,12,0.0025,0.03,7852,ARK/USDT,LONG,2025-10-02 12:00:00+00:00,0.4503,0.4304428571428572,0.4304428571428572,22,0.5589928057553973,False,-1.0,24.316824270092713,9726.729708037084,8,2.0038457170213224,2.2538457170213224,2025-10-08 00:00:00+00:00,-1.0,-24.316824270092713,9680.851231989469,10052.15459262106,-3.6937689050678966,10,2.5114813116692765
ACT3_ATR3,12,0.0025,0.03,744,SOL/USDT,LONG,2025-10-02 12:00:00+00:00,229.82,218.04,218.04,22,0.6765704584040746,False,-1.0,24.316824270092713,9726.729708037084,9,2.2538457170213224,2.5038457170213224,2025-10-08 00:00:00+00:00,-1.0,-24.316824270092713,9656.534407719377,10052.15459262106,-3.935675493809999,9,2.2659883555834233
ACT3_ATR3,12,0.0025,0.03,9421,AUDIO/USDT,SHORT,2025-10-07 12:00:00+00:00,0.0542,0.0567285714285714,0.0567285714285714,4,0.3163841807909585,False,-1.0,24.2629201406489,9705.168056259561,8,2.0057440759566827,2.2557440759566822,2025-10-08 12:00:00+00:00,-1.0,-24.2629201406489,9632.271487578728,10052.15459262106,-4.177045838019184,10,2.5210636706297564
ACT3_ATR3,12,0.0025,0.03,7183,ANKR/USDT,SHORT,2025-10-08 00:00:00+00:00,0.0135,0.0141214285714285,0.0141214285714285,2,0.0643678160919542,False,-1.0,24.141336019298443,9656.534407719377,9,2.2659883555834233,2.515988355583423,2025-10-08 12:00:00+00:00,-1.0,-24.141336019298443,9608.13015155943,10052.15459262106,-4.417206649284658,9,2.2761386207386307
ACT3_ATR3,12,0.0025,0.03,3871,1INCH/USDT,LONG,2025-10-02 00:00:00+00:00,0.2667,0.2481142857142857,0.2481142857142857,29,0.2690238278247508,False,-1.0,24.379168020092713,9751.667208037084,5,1.2563648165658867,1.5063648165658867,2025-10-09 06:00:00+00:00,-1.0,-24.379168020092713,9583.750983539338,10052.15459262106,-4.659733440884022,10,2.528820336259178
ACT3_ATR3,12,0.0025,0.03,7295,APE/USDT,LONG,2025-10-08 12:00:00+00:00,0.5851,0.5575999999999999,0.5575999999999999,3,0.269090909090911,False,-1.0,24.020325378898576,9608.13015155943,9,2.2761386207386307,2.5261386207386307,2025-10-09 06:00:00+00:00,-1.0,-24.020325378898576,9559.730658160439,10052.15459262106,-4.898690424260812,9,2.283908681913608
ACT3_ATR3,12,0.0025,0.03,490,BNB/USDT,LONG,2025-10-02 06:00:00+00:00,1047.81,1011.7242857142857,1237.6442857142856,29,8.373950910530484,True,5.260649247822643,24.316824270092713,9726.729708037084,5,1.2538457170213224,1.5038457170213226,2025-10-09 12:00:00+00:00,5.260649247822643,127.92228330589863,9687.652941466338,10052.15459262106,-3.626104710151294,10,2.496139663044027
ACT3_ATR3,12,0.0025,0.03,4568,ACE/USDT,SHORT,2025-10-07 12:00:00+00:00,0.446,0.4742857142857142,0.4742857142857142,8,1.060606060606063,False,-1.0,24.2629201406489,9705.168056259561,9,2.2557440759566827,2.5057440759566827,2025-10-09 12:00:00+00:00,-1.0,-24.2629201406489,9663.39002132569,10052.15459262106,-3.86747505436048,9,2.2513261585140714
ACT3_ATR3,12,0.0025,0.03,5215,ADX/USDT,SHORT,2025-10-07 12:00:00+00:00,0.104,0.1081714285714285,0.1081714285714285,8,0.8630136986301341,False,-1.0,24.2629201406489,9705.168056259561,10,2.5057440759566827,2.7557440759566827,2025-10-09 12:00:00+00:00,-1.0,-24.2629201406489,9639.12710118504,10052.15459262106,-4.108845398569666,8,2.0052801999563994
ACT3_ATR3,12,0.0025,0.03,6365,ALICE/USDT,LONG,2025-10-09 12:00:00+00:00,0.5883,0.5208857142857144,0.5208857142857144,1,1.1822420004238197,False,-1.0,24.0978177529626,9639.12710118504,8,2.0052801999563994,2.255280199956399,2025-10-09 18:00:00+00:00,-1.0,-24.0978177529626,9615.029283432077,10052.15459262106,-4.348573285073249,10,2.511559097700651
ACT3_ATR3,12,0.0025,0.03,289,ETH/USDT,LONG,2025-10-01 18:00:00+00:00,4348.03,4170.617142857142,4170.617142857142,35,2.2939149200009656,False,-1.0,24.379168020092713,9751.667208037084,2,0.5063648165658868,0.7563648165658867,2025-10-10 12:00:00+00:00,-1.0,-24.379168020092713,9590.650115411985,10052.15459262106,-4.591100076672613,9,2.2637461703001667
ACT3_ATR3,12,0.0025,0.03,4064,1MBABYDOGE/USDT,LONG,2025-10-02 12:00:00+00:00,0.0012994,0.0012272571428571,0.0012272571428571,32,2.0514851485148484,False,-1.0,24.316824270092713,9726.729708037084,10,2.5038457170213224,2.7538457170213224,2025-10-10 12:00:00+00:00,-1.0,-24.316824270092713,9566.333291141893,10052.15459262106,-4.8330066654147155,8,2.015308734883331
ACT3_ATR3,12,0.0025,0.03,2227,LTC/USDT,LONG,2025-10-01 18:00:00+00:00,115.1,110.4042857142857,122.08928571428572,36,4.448737450562824,True,1.4884393063583836,24.379168020092713,9751.667208037084,3,0.7563648165658867,1.0063648165658867,2025-10-10 18:00:00+00:00,1.4884393063583836,36.28691193742129,9602.620203079314,10052.15459262106,-4.472020255953227,10,2.5009786600837667
ACT3_ATR3,12,0.0025,0.03,5354,AEVO/USDT,SHORT,2025-10-05 18:00:00+00:00,0.1059,0.1155142857142857,0.0472285714285714,20,9.173848439821692,True,6.102526002971768,24.25603220941748,9702.412883766992,10,2.510121019570248,2.760121019570248,2025-10-10 18:00:00+00:00,6.102526002971768,148.02306728689092,9750.643270366205,10052.15459262106,-2.9994696109845376,9,2.214248269492685
ACT3_ATR3,12,0.0025,0.03,7004,ANIME/USDT,SHORT,2025-10-08 00:00:00+00:00,0.01393,0.0147471428571428,0.0061135714285714,11,14.734265734265746,True,9.565559440559449,24.141336019298443,9656.534407719377,10,2.5159883555834233,2.7659883555834233,2025-10-10 18:00:00+00:00,9.565559440559449,230.9253846671181,9981.568655033323,10052.15459262106,-0.7021970955316569,8,1.921162098729761
ACT3_ATR3,12,0.0025,0.03,10166,BABY/USDT,SHORT,2025-10-09 00:00:00+00:00,0.04719,0.0509842857142857,0.0208407142857142,7,10.370858433734938,True,6.944465361445782,24.020325378898576,9608.13015155943,10,2.5261386207386307,2.7761386207386307,2025-10-10 18:00:00+00:00,6.944465361445782,166.8083175644182,10148.376972597742,10148.376972597742,0.0,7,1.6528927623916765
ACT3_ATR3,12,0.0025,0.03,4234,A/USDT,SHORT,2025-10-09 06:00:00+00:00,0.3892,0.4092142857142857,0.1987928571428571,6,13.93004996431121,True,9.513561741613136,23.899326645401096,9559.730658160439,9,2.283908681913608,2.533908681913608,2025-10-10 18:00:00+00:00,9.513561741613136,227.36771962400329,10375.744692221746,10375.744692221746,0.0,6,1.3863338594165977
ACT3_ATR3,12,0.0025,0.03,5062,ACX/USDT,SHORT,2025-10-09 06:00:00+00:00,0.1112,0.1188428571428571,0.0720428571428571,6,8.269158878504669,True,5.1233644859813054,23.899326645401096,9559.730658160439,10,2.533908681913608,2.7839086819136076,2025-10-10 18:00:00+00:00,5.1233644859813054,122.44496137391471,10498.18965359566,10498.18965359566,0.0,5,1.14251255832865
ACT3_ATR3,12,0.0025,0.03,3055,0G/USDT,SHORT,2025-10-09 12:00:00+00:00,2.597,2.8305714285714285,2.263071428571428,5,3.9259938837920494,True,1.4296636085626928,24.0978177529626,9639.12710118504,9,2.255280199956399,2.505280199956399,2025-10-10 18:00:00+00:00,1.4296636085626928,34.45177308718664,10532.641426682847,10532.641426682847,0.0,4,0.9099836741210732
ACT3_ATR3,12,0.0025,0.03,4423,AAVE/USDT,SHORT,2025-10-09 12:00:00+00:00,272.7,287.4242857142857,144.29714285714286,5,13.120500630639372,True,8.720481226351023,24.0978177529626,9639.12710118504,10,2.505280199956399,2.755280199956399,2025-10-10 18:00:00+00:00,8.720481226351023,210.14456731073875,10742.785993993586,10742.785993993586,0.0,3,0.6678667872903643
ACT3_ATR3,12,0.0025,0.03,3671,1000SATS/USDT,SHORT,2025-10-10 12:00:00+00:00,3.454e-05,3.743142857142857e-05,1.575357142857143e-05,1,10.09535573122529,True,6.497282608695648,23.915833227854733,9566.333291141893,8,2.015308734883331,2.265308734883331,2025-10-10 18:00:00+00:00,6.497282608695648,155.38792730380607,10898.173921297392,10898.173921297392,0.0,2,0.43889615637566615
ACT3_ATR3,12,0.0025,0.03,3872,1INCH/USDT,SHORT,2025-10-10 12:00:00+00:00,0.2417,0.2584571428571428,0.1573214285714285,1,8.241261722080148,True,5.035379369138968,23.915833227854733,9566.333291141893,9,2.265308734883331,2.515308734883331,2025-10-10 18:00:00+00:00,5.035379369138968,120.42529323130793,11018.5992145287,11018.5992145287,0.0,1,0.21704966994643238
ACT3_ATR3,12,0.0025,0.03,4693,ACH/USDT,SHORT,2025-10-10 12:00:00+00:00,0.01762,0.0188971428571428,0.0108128571428571,1,8.605145413870236,True,5.3299776286353415,23.915833227854733,9566.333291141893,10,2.515308734883331,2.7653087348833307,2025-10-10 18:00:00+00:00,5.3299776286353415,127.47085607463947,11146.07007060334,11146.07007060334,0.0,0,0.0
ACT3_ATR3,12,0.0025,0.03,5216,ADX/USDT,SHORT,2025-10-10 18:00:00+00:00,0.0926,0.1069571428571428,0.1069571428571428,3,0.2646766169154226,False,-1.0,27.86517517650835,11146.07007060334,0,0.0,0.25,2025-10-11 12:00:00+00:00,-1.0,-27.86517517650835,11118.204895426832,11146.07007060334,-0.2499999999999993,7,1.7543859649122806
ACT3_ATR3,12,0.0025,0.03,290,ETH/USDT,SHORT,2025-10-10 18:00:00+00:00,3829.72,4203.041428571429,4203.041428571429,9,0.4992748493255517,False,-1.0,27.86517517650835,11146.07007060334,1,0.25,0.5,2025-10-13 00:00:00+00:00,-1.0,-27.86517517650835,11090.339720250324,11146.07007060334,-0.4999999999999986,6,1.507537688442211
ACT3_ATR3,12,0.0025,0.03,5924,ALCX/USDT,SHORT,2025-10-10 18:00:00+00:00,7.25,8.262857142857143,8.262857142857143,12,0.1777150916784199,False,-1.0,27.86517517650835,11146.07007060334,2,0.5,0.75,2025-10-13 18:00:00+00:00,-1.0,-27.86517517650835,11062.474545073816,11146.07007060334,-0.7499999999999979,5,1.2594458438287155
ACT3_ATR3,12,0.0025,0.03,9739,AVNT/USDT,SHORT,2025-10-16 12:00:00+00:00,0.559,0.6364142857142857,0.6364142857142857,17,1.1935781509503611,False,-1.0,27.65618636268454,11062.474545073816,5,1.2594458438287155,1.5094458438287155,2025-10-20 18:00:00+00:00,-1.0,-27.65618636268454,11034.81835871113,11146.07007060334,-0.9981250000000004,10,2.5157351817831732
ACT3_ATR3,12,0.0025,0.03,3056,0G/USDT,SHORT,2025-10-17 00:00:00+00:00,1.92,2.1421428571428573,2.1421428571428573,16,0.8147909967845641,False,-1.0,27.65618636268454,11062.474545073816,8,2.0094458438287153,2.2594458438287153,2025-10-21 00:00:00+00:00,-1.0,-27.65618636268454,11007.162172348446,11146.07007060334,-1.246250000000003,9,2.270799843043935
ACT3_ATR3,12,0.0025,0.03,68,BTC/USDT,SHORT,2025-10-16 12:00:00+00:00,108276.7,112606.48571428572,112606.48571428572,20,1.0966986158998278,False,-1.0,27.65618636268454,11062.474545073816,6,1.5094458438287155,1.7594458438287153,2025-10-21 12:00:00+00:00,-1.0,-27.65618636268454,10979.505985985761,11146.07007060334,-1.4943750000000056,10,2.525890018970998
ACT3_ATR3,12,0.0025,0.03,8141,ARPA/USDT,SHORT,2025-10-21 18:00:00+00:00,0.01897,0.0209857142857142,0.0209857142857142,7,0.4464918497519493,False,-1.0,27.448764964964404,10979.505985985761,10,2.525890018970998,2.775890018970998,2025-10-23 12:00:00+00:00,-1.0,-27.448764964964404,10952.057221020797,11146.07007060334,-1.7406390624999986,10,2.5322205703969902
ACT3_ATR3,12,0.0025,0.03,7296,APE/USDT,SHORT,2025-10-10 18:00:00+00:00,0.3835,0.4843142857142857,0.4843142857142857,55,0.4126399319824289,False,-1.0,27.86517517650835,11146.07007060334,3,0.75,1.0,2025-10-24 12:00:00+00:00,-1.0,-27.86517517650835,10924.19204584429,11146.07007060334,-1.990639062499998,10,2.534239718109834
ACT3_ATR3,12,0.0025,0.03,2102,BCH/USDT,SHORT,2025-10-10 18:00:00+00:00,513.5,551.2714285714286,551.2714285714286,63,1.8611951588502256,False,-1.0,27.86517517650835,11146.07007060334,4,1.0,1.25,2025-10-26 12:00:00+00:00,-1.0,-27.86517517650835,10896.32687066778,11146.07007060334,-2.240639062499997,10,2.5356298679901035
ACT3_ATR3,12,0.0025,0.03,4424,AAVE/USDT,SHORT,2025-10-17 00:00:00+00:00,220.95,242.71571428571428,242.71571428571428,40,0.9547125229719082,False,-1.0,27.65618636268454,11062.474545073816,9,2.2594458438287153,2.5094458438287153,2025-10-27 00:00:00+00:00,-1.0,-27.65618636268454,10868.670684305096,11146.07007060334,-2.4887640625,10,2.5382602663529594
ACT3_ATR3,12,0.0025,0.03,3419,1000CHEEMS/USDT,SHORT,2025-10-23 12:00:00+00:00,0.00136,0.0014414285714285,0.0011398571428571,14,6.140350877192979,True,2.7035087719298225,27.380143052551993,10952.057221020797,10,2.5322205703969902,2.7822205703969902,2025-10-27 00:00:00+00:00,2.7035087719298225,74.0224569192677,10942.693141224363,11146.07007060334,-1.8246514519531323,9,2.2708761289463775
ACT3_ATR3,12,0.0025,0.03,292,ETH/USDT,LONG,2025-10-26 18:00:00+00:00,4158.46,3996.5014285714287,3996.5014285714287,8,0.588175106508721,False,-1.0,27.240817176669452,10896.32687066778,10,2.5356298679901035,2.7856298679901035,2025-10-28 18:00:00+00:00,-1.0,-27.240817176669452,10915.452324047694,11146.07007060334,-2.0690498542968805,10,2.52822921803605
ACT3_ATR3,12,0.0025,0.03,8265,ASR/USDT,SHORT,2025-10-10 18:00:00+00:00,1.656,1.8997142857142852,1.8997142857142852,83,1.3171160609613135,False,-1.0,27.86517517650835,11146.07007060334,5,1.25,1.5000000000000002,2025-10-31 12:00:00+00:00,-1.0,-27.86517517650835,10887.587148871185,11146.07007060334,-2.3190498542968796,10,2.529404419963996
ACT3_ATR3,12,0.0025,0.03,8142,ARPA/USDT,SHORT,2025-10-28 18:00:00+00:00,0.0186,0.0194571428571428,0.0194571428571428,18,1.924999999999996,False,-1.0,27.288630810119233,10915.452324047694,10,2.52822921803605,2.77822921803605,2025-11-02 06:00:00+00:00,-1.0,-27.288630810119233,10860.298518061067,11146.07007060334,-2.5638772296611334,9,2.2844904249018314
ACT3_ATR3,12,0.0025,0.03,6629,ALPINE/USDT,SHORT,2025-10-21 00:00:00+00:00,0.841,0.8965714285714286,0.6850714285714286,54,4.390745501285345,True,2.8059125964010265,27.517905430871114,11007.162172348446,9,2.270799843043935,2.520799843043935,2025-11-03 12:00:00+00:00,2.8059125964010265,77.21283747505348,10937.51135553612,11146.07007060334,-1.871141251994037,10,2.513241431115486
ACT3_ATR3,12,0.0025,0.03,2948,ICP/USDT,LONG,2025-11-02 12:00:00+00:00,4.022,3.614857142857143,4.098714285714285,6,3.1389473684210523,True,0.1884210526315774,27.15074629515267,10860.298518061067,9,2.2844904249018314,2.534490424901831,2025-11-04 00:00:00+00:00,0.1884210526315774,5.115772196665566,10942.627127732785,11146.07007060334,-1.8252437099522276,10,2.513830507089355
