variant,max_open,risk_pct,max_heat,time,event,equity,peak,drawdown_pct,open_positions,portfolio_heat_pct
ACT3_ATR3,10,0.005,0.015,2026-02-18 18:00:00+00:00,exit,10186.531569803094,10689.092419740175,-4.701623208056208,1,0.505050505050505
ACT3_ATR3,10,0.005,0.015,2026-02-18 18:00:00+00:00,entry,10186.531569803094,10689.092419740175,-4.701623208056208,2,1.0050505050505052
ACT3_ATR3,10,0.005,0.015,2026-02-20 06:00:00+00:00,exit,10135.598911954077,10689.092419740175,-5.178115092015935,1,0.5075884472869396
ACT3_ATR3,10,0.005,0.015,2026-02-20 12:00:00+00:00,exit,10285.561820299556,10689.092419740175,-3.775162414120355,0,0.0
ACT3_ATR3,10,0.005,0.015,2026-02-20 12:00:00+00:00,entry,10285.561820299556,10689.092419740175,-3.775162414120355,1,0.5
ACT3_ATR3,10,0.005,0.015,2026-02-22 00:00:00+00:00,entry,10285.561820299556,10689.092419740175,-3.775162414120355,2,1.0
ACT3_ATR3,10,0.005,0.015,2026-02-22 06:00:00+00:00,entry,10285.561820299556,10689.092419740175,-3.775162414120355,3,1.5
ACT3_ATR3,10,0.005,0.015,2026-02-22 12:00:00+00:00,exit,10366.48227978184,10689.092419740175,-3.0181247133999127,2,0.9921940290545708
ACT3_ATR3,10,0.005,0.015,2026-02-22 12:00:00+00:00,entry,10366.48227978184,10689.092419740175,-3.0181247133999127,3,1.492194029054571
ACT3_ATR3,10,0.005,0.015,2026-02-23 18:00:00+00:00,exit,10315.054470680341,10689.092419740175,-3.4992489013293175,2,1.001063259471051
ACT3_ATR3,10,0.005,0.015,2026-02-25 12:00:00+00:00,exit,10263.222059281432,10689.092419740175,-3.9841582777623183,1,0.5010883405274235
ACT3_ATR3,10,0.005,0.015,2026-02-27 00:00:00+00:00,entry,10263.222059281432,10689.092419740175,-3.9841582777623183,2,1.0010883405274233
ACT3_ATR3,10,0.005,0.015,2026-02-28 06:00:00+00:00,exit,10211.905948985024,10689.092419740175,-4.464237486373512,1,0.5036063723893703
ACT3_ATR3,10,0.005,0.015,2026-02-28 06:00:00+00:00,entry,10211.905948985024,10689.092419740175,-4.464237486373512,2,1.0036063723893702
ACT3_ATR3,10,0.005,0.015,2026-02-28 18:00:00+00:00,exit,10160.846419240099,10689.092419740175,-4.9419162989416465,1,0.5061370576777591
ACT3_ATR3,10,0.005,0.015,2026-03-01 18:00:00+00:00,entry,10160.846419240099,10689.092419740175,-4.9419162989416465,2,1.006137057677759
ACT3_ATR3,10,0.005,0.015,2026-03-02 00:00:00+00:00,exit,10110.042187143898,10689.092419740175,-5.4172067174469465,1,0.5086804599776473
ACT3_ATR3,10,0.005,0.015,2026-03-02 12:00:00+00:00,entry,10110.042187143898,10689.092419740175,-5.4172067174469465,2,1.0086804599776475
ACT3_ATR3,10,0.005,0.015,2026-03-08 00:00:00+00:00,exit,10059.491976208177,10689.092419740175,-5.890120683859719,1,0.5112366431936155
ACT3_ATR3,10,0.005,0.015,2026-03-08 00:00:00+00:00,entry,10059.491976208177,10689.092419740175,-5.890120683859719,2,1.0112366431936155
ACT3_ATR3,10,0.005,0.015,2026-03-09 00:00:00+00:00,exit,10009.194516327136,10689.092419740175,-6.360670080440427,1,0.5138056715513724
ACT3_ATR3,10,0.005,0.015,2026-03-09 06:00:00+00:00,entry,10009.194516327136,10689.092419740175,-6.360670080440427,2,1.0138056715513724
ACT3_ATR3,10,0.005,0.015,2026-04-01 12:00:00+00:00,exit,9959.1485437455,10689.092419740175,-6.82886673003823,1,0.5163876095993692
ACT3_ATR3,10,0.005,0.015,2026-04-01 18:00:00+00:00,entry,9959.1485437455,10689.092419740175,-6.82886673003823,2,1.0163876095993694
ACT3_ATR3,10,0.005,0.015,2026-04-02 00:00:00+00:00,exit,9909.352801026773,10689.092419740175,-7.29472239638803,1,0.5189825222104213
ACT3_ATR3,10,0.005,0.015,2026-04-02 00:00:00+00:00,entry,9909.352801026773,10689.092419740175,-7.29472239638803,2,1.0189825222104214
ACT3_ATR3,10,0.005,0.015,2026-04-25 06:00:00+00:00,exit,9857.924991925274,10689.092419740175,-7.775846584317437,1,0.5026084500107083
ACT3_ATR3,10,0.005,0.015,2026-04-26 00:00:00+00:00,entry,9857.924991925274,10689.092419740175,-7.775846584317437,2,1.0026084500107084
ACT3_ATR3,10,0.005,0.015,2026-04-26 12:00:00+00:00,exit,9808.37822792014,10689.092419740175,-8.239372972335495,1,0.5025257368167194
ACT3_ATR3,10,0.005,0.015,2026-04-26 12:00:00+00:00,entry,9808.37822792014,10689.092419740175,-8.239372972335495,2,1.0025257368167193
ACT3_ATR3,10,0.005,0.015,2026-04-27 00:00:00+00:00,exit,9759.33633678054,10689.092419740175,-8.698176107473818,1,0.5050509917755974
ACT3_ATR3,10,0.005,0.015,2026-04-27 06:00:00+00:00,entry,9759.33633678054,10689.092419740175,-8.698176107473818,2,1.0050509917755974
ACT3_ATR3,10,0.005,0.015,2026-04-27 12:00:00+00:00,exit,9710.046711820913,10689.092419740175,-9.159296874552238,1,0.5025380735243848
ACT3_ATR3,10,0.005,0.015,2026-04-27 12:00:00+00:00,exit,9661.25003013701,10689.092419740175,-9.615805994014876,0,0.0
ACT3_ATR3,10,0.005,0.015,2026-04-27 12:00:00+00:00,entry,9661.25003013701,10689.092419740175,-9.615805994014876,1,0.5
ACT3_ATR3,10,0.005,0.015,2026-04-27 12:00:00+00:00,entry,9661.25003013701,10689.092419740175,-9.615805994014876,2,1.0
ACT3_ATR3,10,0.005,0.015,2026-04-27 12:00:00+00:00,entry,9661.25003013701,10689.092419740175,-9.615805994014876,3,1.4999999999999998
ACT3_ATR3,10,0.005,0.015,2026-05-02 06:00:00+00:00,exit,9612.943779986324,10689.092419740175,-10.067726964044798,2,1.0050251256281406
ACT3_ATR3,10,0.005,0.015,2026-05-02 06:00:00+00:00,exit,9564.63752983564,10689.092419740175,-10.51964793407472,1,0.505050505050505
ACT3_ATR3,10,0.005,0.015,2026-05-02 12:00:00+00:00,entry,9564.63752983564,10689.092419740175,-10.51964793407472,2,1.005050505050505
ACT3_ATR3,10,0.005,0.015,2026-05-05 06:00:00+00:00,exit,9516.331279684955,10689.092419740175,-10.971568904104643,1,0.5025380710659898
ACT3_ATR3,10,0.005,0.015,2026-05-05 06:00:00+00:00,entry,9516.331279684955,10689.092419740175,-10.971568904104643,2,1.00253807106599
ACT3_ATR3,10,0.005,0.015,2026-05-06 00:00:00+00:00,exit,9590.628017639929,10689.092419740175,-10.27649831216397,1,0.49612659682878324
ACT3_ATR3,10,0.005,0.015,2026-05-06 00:00:00+00:00,entry,9590.628017639929,10689.092419740175,-10.27649831216397,2,0.9961265968287834
ACT3_ATR3,10,0.005,0.015,2026-05-06 00:00:00+00:00,entry,9590.628017639929,10689.092419740175,-10.27649831216397,3,1.4961265968287834
ACT3_ATR3,10,0.005,0.015,2026-05-06 06:00:00+00:00,exit,9669.062010071426,10689.092419740175,-9.542722334264775,2,0.9880461660822331
ACT3_ATR3,10,0.005,0.015,2026-05-06 06:00:00+00:00,entry,9669.062010071426,10689.092419740175,-9.542722334264775,3,1.488046166082233
ACT3_ATR3,10,0.005,0.015,2026-05-07 12:00:00+00:00,exit,9621.108869983227,10689.092419740175,-9.991339842703947,2,0.9970468866438381
ACT3_ATR3,10,0.005,0.015,2026-05-07 12:00:00+00:00,exit,9572.76355993287,10689.092419740175,-10.443626231032626,1,0.4970524561745099
ACT3_ATR3,10,0.005,0.015,2026-05-08 12:00:00+00:00,entry,9572.76355993287,10689.092419740175,-10.443626231032626,2,0.99705245617451
ACT3_ATR3,10,0.005,0.015,2026-05-08 12:00:00+00:00,entry,9572.76355993287,10689.092419740175,-10.443626231032626,3,1.4970524561745098
ACT3_ATR3,10,0.005,0.015,2026-05-12 12:00:00+00:00,exit,9641.194167925229,10689.092419740175,-9.80343522785649,2,0.9929022684534227
ACT3_ATR3,10,0.005,0.015,2026-05-13 00:00:00+00:00,entry,9641.194167925229,10689.092419740175,-9.80343522785649,3,1.4929022684534226
ACT3_ATR3,10,0.005,0.015,2026-05-14 00:00:00+00:00,exit,9593.330350125565,10689.092419740175,-10.25121709670132,2,1.0014227086220695
ACT3_ATR3,10,0.005,0.015,2026-05-14 00:00:00+00:00,exit,9545.466532325901,10689.092419740175,-10.69899896554615,1,0.5050142984250766
ACT3_ATR3,10,0.005,0.015,2026-05-14 00:00:00+00:00,entry,9545.466532325901,10689.092419740175,-10.69899896554615,2,1.0050142984250767
ACT3_ATR3,10,0.005,0.015,2026-05-16 06:00:00+00:00,exit,9497.260561486275,10689.092419740175,-11.14998178940687,1,0.5025378881903648
ACT3_ATR3,10,0.005,0.015,2026-05-16 06:00:00+00:00,exit,9449.533228824646,10689.092419740175,-11.59648679457913,0,0.0
ACT3_ATR3,10,0.005,0.015,2026-05-18 06:00:00+00:00,entry,9449.533228824646,10689.092419740175,-11.59648679457913,1,0.5
ACT3_ATR3,10,0.005,0.015,2026-05-18 12:00:00+00:00,exit,9402.285562680523,10689.092419740175,-12.038504360606236,0,0.0
ACT3_ATR3,10,0.005,0.015,2026-05-18 18:00:00+00:00,entry,9402.285562680523,10689.092419740175,-12.038504360606236,1,0.5
ACT3_ATR3,10,0.005,0.015,2026-05-19 00:00:00+00:00,exit,9355.27413486712,10689.092419740175,-12.478311838803203,0,0.0
ACT3_ATR3,10,0.005,0.02,2025-09-27 18:00:00+00:00,entry,10000.0,10000.0,0.0,1,0.5
ACT3_ATR3,10,0.005,0.02,2025-09-28 00:00:00+00:00,entry,10000.0,10000.0,0.0,2,1.0
ACT3_ATR3,10,0.005,0.02,2025-09-28 06:00:00+00:00,entry,10000.0,10000.0,0.0,3,1.5
ACT3_ATR3,10,0.005,0.02,2025-09-29 00:00:00+00:00,exit,9950.0,10000.0,-0.5,2,1.0050251256281406
ACT3_ATR3,10,0.005,0.02,2025-09-29 12:00:00+00:00,entry,9950.0,10000.0,-0.5,3,1.5050251256281406
ACT3_ATR3,10,0.005,0.02,2025-09-30 12:00:00+00:00,exit,10104.309185242122,10104.309185242122,0.0,2,0.9872025704210452
ACT3_ATR3,10,0.005,0.02,2025-09-30 12:00:00+00:00,entry,10104.309185242122,10104.309185242122,0.0,3,1.4872025704210452
ACT3_ATR3,10,0.005,0.02,2025-09-30 12:00:00+00:00,entry,10104.309185242122,10104.309185242122,0.0,4,1.9872025704210454
ACT3_ATR3,10,0.005,0.02,2025-10-01 00:00:00+00:00,exit,10053.787639315911,10104.309185242122,-0.5000000000000021,3,1.494675950171905
ACT3_ATR3,10,0.005,0.02,2025-10-01 00:00:00+00:00,entry,10053.787639315911,10104.309185242122,-0.5000000000000021,4,1.9946759501719047
ACT3_ATR3,10,0.005,0.02,2025-10-01 06:00:00+00:00,exit,10003.787639315911,10104.309185242122,-0.9948383811634333,3,1.5048348640583955
ACT3_ATR3,10,0.005,0.02,2025-10-01 06:00:00+00:00,exit,9953.2660933897,10104.309185242122,-1.4948383811634351,2,1.004885604967454
ACT3_ATR3,10,0.005,0.02,2025-10-01 06:00:00+00:00,entry,9953.2660933897,10104.309185242122,-1.4948383811634351,3,1.5048856049674537
ACT3_ATR3,10,0.005,0.02,2025-10-01 18:00:00+00:00,exit,9902.997155193121,10104.309185242122,-1.9923383811634325,2,1.004911229473213
ACT3_ATR3,10,0.005,0.02,2025-10-01 18:00:00+00:00,entry,9902.997155193121,10104.309185242122,-1.9923383811634325,3,1.504911229473213
ACT3_ATR3,10,0.005,0.02,2025-10-02 06:00:00+00:00,exit,9853.247155193121,10104.309185242122,-2.4847025704210464,2,1.0075999787601817
ACT3_ATR3,10,0.005,0.02,2025-10-02 06:00:00+00:00,entry,9853.247155193121,10104.309185242122,-2.4847025704210464,3,1.507599978760182
ACT3_ATR3,10,0.005,0.02,2025-10-07 12:00:00+00:00,exit,9958.008910258575,10104.309185242122,-1.447899824732463,2,0.9919776377200108
ACT3_ATR3,10,0.005,0.02,2025-10-07 12:00:00+00:00,entry,9958.008910258575,10104.309185242122,-1.447899824732463,3,1.4919776377200111
ACT3_ATR3,10,0.005,0.02,2025-10-07 12:00:00+00:00,entry,9958.008910258575,10104.309185242122,-1.447899824732463,4,1.991977637720011
ACT3_ATR3,10,0.005,0.02,2025-10-08 12:00:00+00:00,exit,9908.218865707282,10104.309185242122,-1.9406603256088044,3,1.4994750127839307
ACT3_ATR3,10,0.005,0.02,2025-10-08 12:00:00+00:00,entry,9908.218865707282,10104.309185242122,-1.9406603256088044,4,1.9994750127839305
ACT3_ATR3,10,0.005,0.02,2025-10-09 06:00:00+00:00,exit,9858.677771378745,10104.309185242122,-2.4309570239807656,3,1.5070100630994279
ACT3_ATR3,10,0.005,0.02,2025-10-09 12:00:00+00:00,exit,10117.850157556632,10117.850157556632,0.0,2,0.9814835047057047
ACT3_ATR3,10,0.005,0.02,2025-10-09 12:00:00+00:00,exit,10068.060113005338,10117.850157556632,-0.49210102715453824,1,0.49180264341096863
ACT3_ATR3,10,0.005,0.02,2025-10-09 12:00:00+00:00,entry,10068.060113005338,10117.850157556632,-0.49210102715453824,2,0.9918026434109687
ACT3_ATR3,10,0.005,0.02,2025-10-09 12:00:00+00:00,entry,10068.060113005338,10117.850157556632,-0.49210102715453824,3,1.4918026434109686
ACT3_ATR3,10,0.005,0.02,2025-10-09 12:00:00+00:00,entry,10068.060113005338,10117.850157556632,-0.49210102715453824,4,1.9918026434109688
ACT3_ATR3,10,0.005,0.02,2025-10-09 18:00:00+00:00,exit,10017.719812440311,10117.850157556632,-0.9896405220187692,3,1.4992991391065014
ACT3_ATR3,10,0.005,0.02,2025-10-10 12:00:00+00:00,exit,9968.204826664345,10117.850157556632,-1.4790229995699444,2,1.0100173790644718
ACT3_ATR3,10,0.005,0.02,2025-10-10 12:00:00+00:00,entry,9968.204826664345,10117.850157556632,-1.4790229995699444,3,1.5100173790644718
ACT3_ATR3,10,0.005,0.02,2025-10-10 18:00:00+00:00,exit,10040.174522426272,10117.850157556632,-0.7677088899398887,2,0.9978046145968682
ACT3_ATR3,10,0.005,0.02,2025-10-10 18:00:00+00:00,exit,10479.166168432455,10479.166168432455,0.0,1,0.4756201336272663
ACT3_ATR3,10,0.005,0.02,2025-10-10 18:00:00+00:00,exit,10802.997387733467,10802.997387733467,0.0,0,0.0
ACT3_ATR3,10,0.005,0.02,2025-10-10 18:00:00+00:00,entry,10802.997387733467,10802.997387733467,0.0,1,0.5
ACT3_ATR3,10,0.005,0.02,2025-10-10 18:00:00+00:00,entry,10802.997387733467,10802.997387733467,0.0,2,1.0
ACT3_ATR3,10,0.005,0.02,2025-10-10 18:00:00+00:00,entry,10802.997387733467,10802.997387733467,0.0,3,1.5
ACT3_ATR3,10,0.005,0.02,2025-10-10 18:00:00+00:00,entry,10802.997387733467,10802.997387733467,0.0,4,2.0
ACT3_ATR3,10,0.005,0.02,2025-10-11 12:00:00+00:00,exit,10748.9824007948,10802.997387733467,-0.5000000000000042,3,1.5075376884422111
ACT3_ATR3,10,0.005,0.02,2025-10-13 00:00:00+00:00,exit,10694.967413856131,10802.997387733467,-1.0000000000000084,2,1.0101010101010102
ACT3_ATR3,10,0.005,0.02,2025-10-13 18:00:00+00:00,exit,10640.952426917464,10802.997387733467,-1.5000000000000127,1,0.5076142131979696
ACT3_ATR3,10,0.005,0.02,2025-10-16 12:00:00+00:00,entry,10640.952426917464,10802.997387733467,-1.5000000000000127,2,1.0076142131979697
ACT3_ATR3,10,0.005,0.02,2025-10-16 12:00:00+00:00,entry,10640.952426917464,10802.997387733467,-1.5000000000000127,3,1.5076142131979697
ACT3_ATR3,10,0.005,0.02,2025-10-20 18:00:00+00:00,exit,10587.747664782877,10802.997387733467,-1.9925000000000044,2,1.0126776012039895
ACT3_ATR3,10,0.005,0.02,2025-10-21 00:00:00+00:00,entry,10587.747664782877,10802.997387733467,-1.9925000000000044,3,1.5126776012039895
ACT3_ATR3,10,0.005,0.02,2025-10-21 12:00:00+00:00,exit,10534.54290264829,10802.997387733467,-2.484999999999996,2,1.015266882018151
ACT3_ATR3,10,0.005,0.02,2025-10-21 18:00:00+00:00,entry,10534.54290264829,10802.997387733467,-2.484999999999996,3,1.515266882018151
ACT3_ATR3,10,0.005,0.02,2025-10-23 12:00:00+00:00,exit,10481.87018813505,10802.997387733467,-2.9725749999999906,2,1.0203687256463827
ACT3_ATR3,10,0.005,0.02,2025-10-23 12:00:00+00:00,entry,10481.87018813505,10802.997387733467,-2.9725749999999906,3,1.520368725646383
ACT3_ATR3,10,0.005,0.02,2025-10-24 12:00:00+00:00,exit,10427.855201196382,10802.997387733467,-3.4725749999999946,2,1.0102565410814595
ACT3_ATR3,10,0.005,0.02,2025-10-24 12:00:00+00:00,entry,10427.855201196382,10802.997387733467,-3.4725749999999946,3,1.5102565410814597
ACT3_ATR3,10,0.005,0.02,2025-10-27 00:00:00+00:00,exit,10569.544341195646,10802.997387733467,-2.1610025269736823,2,0.9941584134364838
ACT3_ATR3,10,0.005,0.02,2025-10-28 00:00:00+00:00,entry,10569.544341195646,10802.997387733467,-2.1610025269736823,3,1.494158413436484
ACT3_ATR3,10,0.005,0.02,2025-10-28 06:00:00+00:00,entry,10569.544341195646,10802.997387733467,-2.1610025269736823,4,1.994158413436484
ACT3_ATR3,10,0.005,0.02,2025-11-03 12:00:00+00:00,exit,10718.085813896294,10802.997387733467,-0.786000133014823,3,1.4726017514554819
ACT3_ATR3,10,0.005,0.02,2025-11-03 12:00:00+00:00,entry,10718.085813896294,10802.997387733467,-0.786000133014823,4,1.972601751455482
ACT3_ATR3,10,0.005,0.02,2025-11-05 18:00:00+00:00,exit,10881.716111561907,10881.716111561907,0.0,3,1.4572832552849992
ACT3_ATR3,10,0.005,0.02,2025-11-06 00:00:00+00:00,entry,10881.716111561907,10881.716111561907,0.0,4,1.9572832552849992
ACT3_ATR3,10,0.005,0.02,2025-11-06 18:00:00+00:00,exit,10827.307531004099,10881.716111561907,-0.4999999999999934,3,1.4646062867185923
ACT3_ATR3,10,0.005,0.02,2025-11-07 18:00:00+00:00,exit,10773.717101934617,10881.716111561907,-0.9924814112044391,2,0.9744733105448612
ACT3_ATR3,10,0.005,0.02,2025-11-07 18:00:00+00:00,entry,10773.717101934617,10881.716111561907,-0.9924814112044391,3,1.4744733105448613
ACT3_ATR3,10,0.005,0.02,2025-11-08 06:00:00+00:00,entry,10773.717101934617,10881.716111561907,-0.9924814112044391,4,1.9744733105448613
ACT3_ATR3,10,0.005,0.02,2025-11-08 12:00:00+00:00,exit,10719.848516424943,10881.716111561907,-1.4875190041484228,3,1.4818827241656898
ACT3_ATR3,10,0.005,0.02,2025-11-08 18:00:00+00:00,entry,10719.848516424943,10881.716111561907,-1.4875190041484228,4,1.98188272416569
ACT3_ATR3,10,0.005,0.02,2025-11-11 18:00:00+00:00,exit,10665.97993091527,10881.716111561907,-1.9825565970924064,3,1.4868417278230923
ACT3_ATR3,10,0.005,0.02,2025-11-12 06:00:00+00:00,entry,10665.97993091527,10881.716111561907,-1.9825565970924064,4,1.9868417278230923
ACT3_ATR3,10,0.005,0.02,2025-11-12 12:00:00+00:00,exit,10612.380688333145,10881.716111561907,-2.475119002071659,3,1.4918132134157622
ACT3_ATR3,10,0.005,0.02,2025-11-12 12:00:00+00:00,entry,10612.380688333145,10881.716111561907,-2.475119002071659,4,1.9918132134157625
ACT3_ATR3,10,0.005,0.02,2025-11-13 12:00:00+00:00,exit,10559.050788678569,10881.716111561907,-2.9652062190861974,3,1.4968097447081716
ACT3_ATR3,10,0.005,0.02,2025-11-13 12:00:00+00:00,exit,10505.988885236904,10881.716111561907,-3.452830624075832,2,0.9993061943886945
ACT3_ATR3,10,0.005,0.02,2025-11-13 12:00:00+00:00,entry,10505.988885236904,10881.716111561907,-3.452830624075832,3,1.4993061943886945
ACT3_ATR3,10,0.005,0.02,2025-11-13 12:00:00+00:00,entry,10505.988885236904,10881.716111561907,-3.452830624075832,4,1.9993061943886947
ACT3_ATR3,10,0.005,0.02,2025-11-13 18:00:00+00:00,exit,10453.45894081072,10881.716111561907,-3.935566470955445,3,1.506840396370547
ACT3_ATR3,10,0.005,0.02,2025-11-14 12:00:00+00:00,exit,10400.928996384537,10881.716111561907,-4.418302317835058,2,1.0094001963522166
ACT3_ATR3,10,0.005,0.02,2025-11-14 18:00:00+00:00,entry,10400.928996384537,10881.716111561907,-4.418302317835058,3,1.5094001963522166
ACT3_ATR3,10,0.005,0.02,2025-11-20 00:00:00+00:00,exit,10527.059544026926,10881.716111561907,-3.259197022776176,2,0.989297348916356
ACT3_ATR3,10,0.005,0.02,2025-11-20 12:00:00+00:00,entry,10527.059544026926,10881.716111561907,-3.259197022776176,3,1.4892973489163557
ACT3_ATR3,10,0.005,0.02,2025-11-20 12:00:00+00:00,entry,10527.059544026926,10881.716111561907,-3.259197022776176,4,1.989297348916356
ACT3_ATR3,10,0.005,0.02,2025-11-21 06:00:00+00:00,exit,10474.424246306791,10881.716111561907,-3.742901037662298,3,1.4967812551923174
ACT3_ATR3,10,0.005,0.02,2025-11-21 06:00:00+00:00,entry,10474.424246306791,10881.716111561907,-3.742901037662298,4,1.9967812551923174
ACT3_ATR3,10,0.005,0.02,2025-11-21 12:00:00+00:00,exit,10422.052125075257,10881.716111561907,-4.224186532473988,3,1.5043027690375048
ACT3_ATR3,10,0.005,0.02,2025-11-23 00:00:00+00:00,exit,10369.416827355122,10881.716111561907,-4.70789054736011,2,1.0043372999836107
ACT3_ATR3,10,0.005,0.02,2025-11-26 18:00:00+00:00,exit,10523.826145526926,10881.716111561907,-3.288911072167383,1,0.4941610043988315
ACT3_ATR3,10,0.005,0.02,2025-11-27 12:00:00+00:00,entry,10523.826145526926,10881.716111561907,-3.288911072167383,2,0.9941610043988315
ACT3_ATR3,10,0.005,0.02,2025-11-28 00:00:00+00:00,entry,10523.826145526926,10881.716111561907,-3.288911072167383,3,1.4941610043988316
ACT3_ATR3,10,0.005,0.02,2025-11-28 00:00:00+00:00,entry,10523.826145526926,10881.716111561907,-3.288911072167383,4,1.9941610043988316
ACT3_ATR3,10,0.005,0.02,2025-11-28 12:00:00+00:00,exit,10471.20701479929,10881.716111561907,-3.7724665168065488,3,1.5016693511546046
ACT3_ATR3,10,0.005,0.02,2025-11-28 18:00:00+00:00,exit,10418.587884071656,10881.716111561907,-4.256021961445715,2,1.0042030347462947
ACT3_ATR3,10,0.005,0.02,2025-11-29 00:00:00+00:00,entry,10418.587884071656,10881.716111561907,-4.256021961445715,3,1.5042030347462945
ACT3_ATR3,10,0.005,0.02,2025-12-03 00:00:00+00:00,exit,10365.968753344021,10881.716111561907,-4.739577406084881,2,1.0042243699480524
ACT3_ATR3,10,0.005,0.02,2025-12-03 00:00:00+00:00,entry,10365.968753344021,10881.716111561907,-4.739577406084881,3,1.5042243699480524
ACT3_ATR3,10,0.005,0.02,2025-12-04 00:00:00+00:00,exit,10314.138909577301,10881.716111561907,-5.215879519054455,2,1.0092707235658818
ACT3_ATR3,10,0.005,0.02,2025-12-04 06:00:00+00:00,exit,10262.045970156943,10881.716111561907,-5.69459940924722,1,0.5067668292770994
ACT3_ATR3,10,0.005,0.02,2025-12-04 18:00:00+00:00,entry,10262.045970156943,10881.716111561907,-5.69459940924722,2,1.0067668292770993
ACT3_ATR3,10,0.005,0.02,2025-12-05 06:00:00+00:00,entry,10262.045970156943,10881.716111561907,-5.69459940924722,3,1.5067668292770993
ACT3_ATR3,10,0.005,0.02,2025-12-09 00:00:00+00:00,exit,10210.735740306158,10881.716111561907,-6.166126412200993,2,1.0118259590724619
ACT3_ATR3,10,0.005,0.02,2025-12-09 00:00:00+00:00,entry,10210.735740306158,10881.716111561907,-6.166126412200993,3,1.5118259590724619
ACT3_ATR3,10,0.005,0.02,2025-12-09 12:00:00+00:00,exit,10159.425510455372,10881.716111561907,-6.637653415154765,2,1.0144109386637368
ACT3_ATR3,10,0.005,0.02,2025-12-09 12:00:00+00:00,exit,10108.37183175384,10881.716111561907,-7.106822783093768,1,0.5144710329962179
ACT3_ATR3,10,0.005,0.02,2025-12-09 12:00:00+00:00,entry,10108.37183175384,10881.716111561907,-7.106822783093768,2,1.0144710329962179
ACT3_ATR3,10,0.005,0.02,2025-12-09 12:00:00+00:00,entry,10108.37183175384,10881.716111561907,-7.106822783093768,3,1.5144710329962179
ACT3_ATR3,10,0.005,0.02,2025-12-11 00:00:00+00:00,exit,10057.829972595071,10881.716111561907,-7.571288669178301,2,1.0195688773831335
ACT3_ATR3,10,0.005,0.02,2025-12-11 00:00:00+00:00,exit,10007.288113436302,10881.716111561907,-8.035754555262836,1,0.5196677100971898
ACT3_ATR3,10,0.005,0.02,2025-12-11 00:00:00+00:00,entry,10007.288113436302,10881.716111561907,-8.035754555262836,2,1.0196677100971896
ACT3_ATR3,10,0.005,0.02,2025-12-11 00:00:00+00:00,entry,10007.288113436302,10881.716111561907,-8.035754555262836,3,1.5196677100971896
ACT3_ATR3,10,0.005,0.02,2025-12-12 18:00:00+00:00,exit,9957.25167286912,10881.716111561907,-8.495575782486513,2,1.0247916684393865
ACT3_ATR3,10,0.005,0.02,2025-12-14 00:00:00+00:00,exit,9907.21523230194,10881.716111561907,-8.955397009710193,1,0.5249168788860501
ACT3_ATR3,10,0.005,0.02,2025-12-14 00:00:00+00:00,entry,9907.21523230194,10881.716111561907,-8.955397009710193,2,1.0249168788860503
ACT3_ATR3,10,0.005,0.02,2025-12-14 06:00:00+00:00,entry,9907.21523230194,10881.716111561907,-8.955397009710193,3,1.52491687888605
ACT3_ATR3,10,0.005,0.02,2025-12-21 18:00:00+00:00,exit,9857.67915614043,10881.716111561907,-9.410620024661648,2,1.0300672149608545
ACT3_ATR3,10,0.005,0.02,2025-12-22 12:00:00+00:00,entry,9857.67915614043,10881.716111561907,-9.410620024661648,3,1.5300672149608547
ACT3_ATR3,10,0.005,0.02,2025-12-28 06:00:00+00:00,exit,9808.390760359727,10881.716111561907,-9.863566924538343,2,1.035243432121462
ACT3_ATR3,10,0.005,0.02,2025-12-29 18:00:00+00:00,entry,9808.390760359727,10881.716111561907,-9.863566924538343,3,1.5352434321214616
ACT3_ATR3,10,0.005,0.02,2025-12-31 06:00:00+00:00,exit,9759.348806557928,10881.716111561907,-10.31424908991566,2,1.0404456604235799
ACT3_ATR3,10,0.005,0.02,2025-12-31 12:00:00+00:00,entry,9759.348806557928,10881.716111561907,-10.31424908991566,3,1.5404456604235799
ACT3_ATR3,10,0.005,0.02,2026-01-01 12:00:00+00:00,exit,9710.552062525137,10881.716111561907,-10.762677844466086,2,1.0456740305764622
ACT3_ATR3,10,0.005,0.02,2026-01-01 12:00:00+00:00,entry,9710.552062525137,10881.716111561907,-10.762677844466086,3,1.5456740305764622
ACT3_ATR3,10,0.005,0.02,2026-01-01 18:00:00+00:00,exit,9815.703501031192,10881.716111561907,-9.796364834385532,2,1.0244543886638822
ACT3_ATR3,10,0.005,0.02,2026-01-01 18:00:00+00:00,entry,9815.703501031192,10881.716111561907,-9.796364834385532,3,1.5244543886638822
ACT3_ATR3,10,0.005,0.02,2026-01-09 06:00:00+00:00,exit,9900.514623386593,10881.716111561907,-9.016973776156325,2,1.0156785694454282
ACT3_ATR3,10,0.005,0.02,2026-01-10 12:00:00+00:00,entry,9900.514623386593,10881.716111561907,-9.016973776156325,3,1.5156785694454282
ACT3_ATR3,10,0.005,0.02,2026-02-03 18:00:00+00:00,exit,10032.615042892143,10881.716111561907,-7.803006988645735,2,1.0117722813532148
ACT3_ATR3,10,0.005,0.02,2026-02-04 00:00:00+00:00,exit,10144.920449431851,10881.716111561907,-6.770950965603719,1,0.5126175729138923
