entry_bar,exit_bar,entry_price,exit_price,net_r,exit_reason,chandelier_active,symbol,chandelier_atr_mult,chandelier_activate_r
2025-11-08 00:00:00+00:00,2025-11-11 00:00:00+00:00,8.96,6.404489466096242,-1.0070122974498663,stop,False,ICP/USDT,3.0,4.0
2026-05-10 00:00:00+00:00,2026-05-15 00:00:00+00:00,3.374,2.7219064872142553,-1.0103482090646363,stop,False,ICP/USDT,3.0,4.0
2023-09-01 00:00:00+00:00,2023-10-22 00:00:00+00:00,5.941,10.19,0.11385975425012612,degen_close,True,LINK/USDT,3.0,4.0
2024-05-30 00:00:00+00:00,2024-06-07 00:00:00+00:00,17.944,15.679070852378088,-1.0158450872680416,stop,False,LINK/USDT,3.0,4.0
2024-11-10 00:00:00+00:00,2024-12-03 00:00:00+00:00,14.25,24.09,0.2971430292159119,degen_close,True,LINK/USDT,3.0,4.0
2025-07-18 00:00:00+00:00,2025-08-02 00:00:00+00:00,17.83,15.597461616254837,-1.0159728496762412,stop,False,LINK/USDT,3.0,4.0
2023-09-21 00:00:00+00:00,2023-10-14 00:00:00+00:00,64.69,61.62,-0.5098441424895764,ema_cross,False,LTC/USDT,3.0,4.0
2023-10-24 00:00:00+00:00,2024-01-03 00:00:00+00:00,69.15,62.94867923613986,-1.0223017007612283,stop,False,LTC/USDT,3.0,4.0
2024-02-16 00:00:00+00:00,2024-03-03 00:00:00+00:00,70.59,90.7,0.34588874400638214,degen_close,True,LTC/USDT,3.0,4.0
2024-10-20 00:00:00+00:00,2024-10-23 00:00:00+00:00,74.3,68.30409072404044,-1.0247835637866984,stop,False,LTC/USDT,3.0,4.0
2025-05-22 00:00:00+00:00,2025-05-30 00:00:00+00:00,100.26,88.49293477011113,-1.01704078256409,stop,False,LTC/USDT,3.0,4.0
2025-07-17 00:00:00+00:00,2025-10-10 00:00:00+00:00,101.6,91.9041046451587,-1.020957321893799,stop,False,LTC/USDT,3.0,4.0
2023-10-30 00:00:00+00:00,2023-11-17 00:00:00+00:00,1.32,1.872,0.013645866324390531,degen_close,True,NEAR/USDT,3.0,4.0
2024-11-16 00:00:00+00:00,2024-12-20 00:00:00+00:00,5.945,4.822352645634463,-1.010591037295696,stop,False,NEAR/USDT,3.0,4.0
2023-10-01 00:00:00+00:00,2023-10-12 00:00:00+00:00,23.87,21.434382440006974,-1.0196007783751306,stop,False,SOL/USDT,3.0,4.0
2024-07-19 00:00:00+00:00,2024-08-03 00:00:00+00:00,169.13,148.8557196461823,-1.0166841926863415,stop,False,SOL/USDT,3.0,4.0
2024-10-16 00:00:00+00:00,2024-11-11 00:00:00+00:00,154.28,222.13,1.5499103403788959,degen_close,True,SOL/USDT,3.0,4.0
2025-05-15 00:00:00+00:00,2025-06-05 00:00:00+00:00,169.16,147.1373880795225,-1.0153623921277666,stop,False,SOL/USDT,3.0,4.0
2025-07-16 00:00:00+00:00,2025-08-02 00:00:00+00:00,173.63,157.23105733213035,-1.0211757554760152,stop,False,SOL/USDT,3.0,4.0
2023-11-08 00:00:00+00:00,2023-11-09 00:00:00+00:00,0.578,0.4845988288433911,-1.012376718468141,stop,False,SUI/USDT,3.0,4.0
2024-09-15 00:00:00+00:00,2024-09-25 00:00:00+00:00,1.0787,1.6978,0.023697764247637903,degen_close,True,SUI/USDT,3.0,4.0
2025-05-03 00:00:00+00:00,2025-06-18 00:00:00+00:00,3.3351,2.7726985407932525,-1.0118602110481865,stop,False,SUI/USDT,3.0,4.0
2025-07-15 00:00:00+00:00,2025-07-24 00:00:00+00:00,4.1014,3.582584952473395,-1.0158106439647538,stop,False,SUI/USDT,3.0,4.0
2025-10-03 00:00:00+00:00,2025-10-10 00:00:00+00:00,3.5792,3.2031260954626743,-1.019034556542302,stop,False,SUI/USDT,3.0,4.0
2023-09-03 00:00:00+00:00,2023-09-30 00:00:00+00:00,0.07703,0.0886,0.00011698449858400542,degen_close,True,TRX/USDT,3.0,4.0
2024-05-09 00:00:00+00:00,2024-05-23 00:00:00+00:00,0.1262,0.1198259060764485,-1.0395977848816147,stop,False,TRX/USDT,3.0,4.0
2024-06-29 00:00:00+00:00,2024-08-05 00:00:00+00:00,0.12553,0.12055555322507566,-1.0504699339161827,stop,False,TRX/USDT,3.0,4.0
2025-03-22 00:00:00+00:00,2025-03-24 00:00:00+00:00,0.237,0.2282,-0.48585403316699893,ema_cross,False,TRX/USDT,3.0,4.0
2025-03-31 00:00:00+00:00,2025-04-07 00:00:00+00:00,0.2388,0.22533666825467025,-1.0354741314434053,stop,False,TRX/USDT,3.0,4.0
2026-01-17 00:00:00+00:00,2026-01-20 00:00:00+00:00,0.3188,0.3052498347850528,-1.0470547768153162,stop,False,TRX/USDT,3.0,4.0
2026-03-19 00:00:00+00:00,2026-05-10 00:00:00+00:00,0.3036,0.3506,0.00047571805119111225,degen_close,True,TRX/USDT,3.0,4.0
2023-09-04 00:00:00+00:00,2023-09-10 00:00:00+00:00,4.443,4.22,-0.4272588665860961,ema_cross,False,UNI/USDT,3.0,4.0
2023-11-05 00:00:00+00:00,2023-12-25 00:00:00+00:00,4.772,6.969,0.06817199980454809,degen_close,True,UNI/USDT,3.0,4.0
2024-05-28 00:00:00+00:00,2024-06-02 00:00:00+00:00,11.107,9.421184966065208,-1.0131770090744483,stop,False,UNI/USDT,3.0,4.0
2024-10-16 00:00:00+00:00,2024-11-26 00:00:00+00:00,7.571,10.874,0.11942977733796807,degen_close,True,UNI/USDT,3.0,4.0
2025-06-19 00:00:00+00:00,2025-06-21 00:00:00+00:00,7.679,6.299682632250336,-1.0111344933074078,stop,False,UNI/USDT,3.0,4.0
2023-10-03 00:00:00+00:00,2023-10-09 00:00:00+00:00,0.539,0.4986073057583455,-1.0266879944563916,stop,False,XRP/USDT,3.0,4.0
2023-10-23 00:00:00+00:00,2023-11-07 00:00:00+00:00,0.5475,0.685,0.0025725791687295917,degen_close,True,XRP/USDT,3.0,4.0
2024-03-04 00:00:00+00:00,2024-03-05 00:00:00+00:00,0.6477,0.5688140189454464,-1.0164211686624542,stop,False,XRP/USDT,3.0,4.0
2024-07-22 00:00:00+00:00,2024-08-04 00:00:00+00:00,0.608,0.5254845660967679,-1.0147366370444835,stop,False,XRP/USDT,3.0,4.0
2024-11-12 00:00:00+00:00,2024-11-17 00:00:00+00:00,0.704,1.0543,0.011551908763113985,degen_close,True,XRP/USDT,3.0,4.0
2025-05-12 00:00:00+00:00,2025-05-28 00:00:00+00:00,2.5439,2.2578607865636124,-1.0177870717055775,stop,False,XRP/USDT,3.0,4.0
2025-06-09 00:00:00+00:00,2025-06-12 00:00:00+00:00,2.3211,2.1899,-0.6661952979746061,ema_cross,False,XRP/USDT,3.0,4.0
2025-07-10 00:00:00+00:00,2025-07-18 00:00:00+00:00,2.5471,3.4135,0.017962681602904044,degen_close,True,XRP/USDT,3.0,4.0
