tf,donchian_n,hold_bars,atr_mult,n,avg_r,total_r,win_rate,pf,y2019_n,y2019_total,y2019_avg,y2020_n,y2020_total,y2020_avg,y2021_n,y2021_total,y2021_avg,y2022_n,y2022_total,y2022_avg,y2023_n,y2023_total,y2023_avg,y2024_n,y2024_total,y2024_avg,y2025_n,y2025_total,y2025_avg,y2026_n,y2026_total,y2026_avg,y2022_positive,r2025_share,flag_2025_conc
2h,10,25,2.0,20321,0.09818222325745293,1995.160958814701,0.4239948821416269,1.1934963830877372,20,8.00608987670702,0.40030449383535094,798,-40.54792883512473,-0.050811940896146275,2239,-114.96000930410187,-0.051344354311791816,2856,497.5727934492935,0.17422016577356214,3800,-46.318285302703146,-0.012189022448079775,4866,801.8879163204471,0.16479406418422668,4367,906.8737266999949,0.20766515381268488,1375,-17.353344089811575,-0.012620613883499327,True,0.4545366240720532,True
4h,30,20,3.0,6032,0.09778692771860281,589.8507479986122,0.5184018567639257,1.3113183603789869,5,2.738656919762978,0.5477313839525956,205,-5.664801730224873,-0.02763317917182865,622,-49.50436387452695,-0.0795890094445771,900,171.15534973763442,0.1901726108195938,1036,128.8543981813091,0.12437683222134084,1527,155.7263996306612,0.10198192510193924,1311,134.65973818146918,0.10271528465405734,426,51.88537095252719,0.12179664542846758,True,0.2282945959437624,False
8h,30,30,2.0,2898,0.09747462654024022,282.48146771361615,0.4468599033816425,1.2097122326328342,0,0.0,,68,-37.60566942720854,-0.5530245504001255,227,-25.174421953146542,-0.11090053723853102,501,127.91676499584455,0.2553228842232426,462,152.76320006822812,0.33065627720395696,706,11.10799483891439,0.01573370373783908,722,-16.071862977336036,-0.022260198029551297,212,69.5454621683202,0.3280446328694349,True,-0.05689528275047737,False
8h,20,25,3.0,3500,0.09719036940429156,340.16629291502045,0.5534285714285714,1.3089359782081293,0,0.0,,78,-22.314964185698212,-0.28608928443202836,280,-23.363020598614664,-0.08343935928076666,591,75.31200809104048,0.1274314857716421,544,127.29598304368582,0.23399996883030483,907,40.10309195139416,0.044215095867027744,838,86.02452530935453,0.10265456480829896,262,57.108669303858335,0.2179720202437341,True,0.25288962222616507,False
6h,30,15,3.0,4213,0.09635605967296414,405.9480794021979,0.5290766674578685,1.3625161977400844,1,-1.0,-1.0,121,-15.351735530909618,-0.1268738473628894,374,-54.53713046565537,-0.14582120445362398,683,121.74996449707663,0.1782576346955734,655,113.16370747873223,0.1727690190514996,1083,135.74515298829945,0.12534178484607522,966,57.35073637971574,0.05936929231854632,330,48.82738405493879,0.1479617698634509,True,0.14127603821693369,False
4h,20,15,3.0,7904,0.09583944565491288,757.5149784564314,0.5199898785425101,1.3553167929853687,6,0.7059242992614146,0.11765404987690244,273,-13.1030100954886,-0.04799637397614872,863,-56.62446115117208,-0.06561351234203022,1195,211.18071058895407,0.17672025990707455,1339,160.58291089030524,0.11992749132957822,2018,199.15678125833426,0.09869017901800509,1651,225.75091435556647,0.13673586575140306,559,29.865208310670603,0.05342613293501002,True,0.2980151162364779,False
8h,15,25,3.0,4016,0.09554390170760912,383.70430925775827,0.5512948207171314,1.2987540584426829,0,0.0,,91,-20.561276785520565,-0.22594809654418205,333,-20.47102196458449,-0.06147454043418766,676,67.9816916981317,0.10056463268954394,627,103.00197330815081,0.16427746939099014,1018,35.56190983865322,0.03493311379042556,969,152.77670901791694,0.15766430239207116,302,65.41432414501062,0.21660372233447225,True,0.3981626094151766,False
8h,10,25,3.0,4758,0.09513255517112054,452.6406975041915,0.5390920554854981,1.2884412529330413,0,0.0,,111,-21.31340440298761,-0.19201265227916767,393,-19.397269704719857,-0.04935692036824391,830,102.08114056559606,0.12298932598264585,749,77.9097374575539,0.10401834106482497,1173,63.9980862910604,0.054559323351287645,1121,193.45812087585995,0.17257637901504008,381,55.90428642182866,0.14673041055598074,True,0.4273988661261916,True
4h,30,10,3.0,6935,0.09500005422622962,658.8253760589024,0.5077144917087238,1.4331637784185038,6,1.5784117308239694,0.2630686218039949,237,-8.342175820989326,-0.03519905409700137,727,-40.63876017375084,-0.05589925746045508,1043,129.04773848310663,0.12372745779780117,1195,46.386653098855064,0.038817282927912186,1784,263.3178525228805,0.14759969311820656,1448,246.60473173313954,0.17030713517482013,495,20.87092448483682,0.04216348380775115,True,0.3743097043534216,False
4h,25,15,3.0,7122,0.09485705908890571,675.5719748311865,0.5150238696995226,1.3494991457287253,6,0.7059242992614146,0.11765404987690244,244,-10.790534933151404,-0.044223503824391004,745,-51.180309370519424,-0.06869840183962339,1076,193.1982600544364,0.1795522862959446,1205,133.16505239226643,0.11051041692304268,1835,217.48193363632038,0.11851876492442527,1506,168.87461681429076,0.11213453971732454,505,24.117031938281908,0.047756498887686946,True,0.24997279802272668,False
8h,20,10,2.0,4220,0.09418064924597103,397.4423398179977,0.5073459715639811,1.2939862711147754,0,0.0,,88,-4.483944885270903,-0.050953919150805715,334,-45.4554990151001,-0.13609430842844342,719,121.8418174233764,0.1694601076820256,656,134.25415919085765,0.20465573047386837,1027,149.4652973982043,0.14553582998851441,1047,-10.243016781483924,-0.009783206095018074,349,52.06352648741429,0.14917915898972578,True,-0.025772334135750478,False
8h,15,10,2.0,4977,0.09371010364101175,466.39518582131547,0.510548523206751,1.2937921005725046,0,0.0,,108,-2.030678258978059,-0.018802576472019064,396,-33.52535921601047,-0.08465999802022846,841,123.40202856045343,0.14673249531564023,767,116.13954991566766,0.15142053444024467,1207,187.2353401051384,0.15512455683938559,1256,20.7435060869163,0.016515530323977946,402,54.43079862812819,0.13539999658738355,True,0.044476244004078375,False
8h,10,20,3.0,5092,0.09358144444677687,476.5167151229878,0.5392772977219167,1.3187781587874072,0,0.0,,121,-16.025193529085154,-0.1324396159428525,412,-19.290085365413866,-0.046820595547121036,868,133.9534400633433,0.15432423970431255,799,57.82363148629112,0.07237000186018913,1246,127.03950717430519,0.10195787092640865,1212,152.92219432077633,0.12617342765740622,434,40.09322097277093,0.0923806934856473,True,0.32091674744569554,False
8h,10,10,2.0,6175,0.09310673109464417,574.9340645094277,0.5097975708502024,1.290986398492117,0,0.0,,143,-2.6052290318373794,-0.018218384838023634,512,-34.622196821764504,-0.0676214781675088,1043,196.30358750076115,0.18821053451654954,968,101.9366698400961,0.1053064771075373,1498,201.41476509899894,0.13445578444525963,1498,49.99446788320344,0.03337414411428801,513,62.51200003996995,0.12185575056524356,True,0.08695687204734003,False
2h,10,20,2.0,21496,0.09291313798271653,1997.2608140764744,0.43040565686639376,1.1957404673701435,20,8.475657406536461,0.42378287032682305,857,-59.294692706643545,-0.06918867293657356,2420,-143.88792463776534,-0.05945782009825014,3005,446.2241801455517,0.14849390354261288,4020,47.162420030923286,0.0117319452813242,5108,1022.3780008800657,0.20015231027409272,4612,734.6840652542674,0.15929836627369195,1454,-58.480892296461406,-0.0402206962148978,True,0.367845831689229,False
8h,25,10,2.0,3793,0.09291286218403957,352.4184862640621,0.5093593461639863,1.2921846991296297,0,0.0,,80,-5.366053399770625,-0.06707566749713281,304,-41.940380727822365,-0.137961778709942,634,114.10497092993579,0.17997629484217,593,119.95218681551256,0.20228024758096552,915,114.09349681150177,0.12469234624207844,950,-3.3067552176111956,-0.0034807949659065216,317,54.88102105231621,0.17312624937639182,True,-0.009383035642271874,False
4h,15,20,3.0,8725,0.09259396198660781,807.8823183331532,0.5135816618911174,1.2909154213996294,6,3.6230155014789576,0.6038359169131596,276,5.936221825591579,0.02150805009272311,919,-99.95454476523753,-0.10876446655629764,1330,282.9888989659378,0.212773608245066,1475,150.58052714739506,0.10208849298128479,2178,147.61555181269586,0.06777573545119185,1929,235.69016625964628,0.12218256415741123,612,81.4024815856452,0.13301059082621766,True,0.2917382407204173,False
6h,20,15,3.0,5259,0.09231719778133317,485.49614313203114,0.5299486594409584,1.344796798398181,2,-1.1880487587635074,-0.5940243793817537,156,-9.539140841700455,-0.06114833872884907,472,-50.876638153938615,-0.10778948761427673,862,130.9883973948993,0.15195869767389708,817,102.98213025893723,0.12604911904398683,1316,137.81935010388574,0.10472594992696485,1244,127.00901862075077,0.10209728184947811,390,48.301074507960735,0.12384890899477112,True,0.2616066479980471,False
2h,25,20,3.0,13759,0.09218195528715747,1268.3315227959997,0.4842648448288393,1.279092315537684,13,5.14552782164168,0.39580983243397544,538,-0.5783009480394199,-0.0010749088253520817,1627,-131.29560065904843,-0.08069797213217482,1872,330.1264081876203,0.17634957702330145,2554,-47.77441567227679,-0.018705722659466243,3516,499.6285806932666,0.14210141657942735,2734,588.3024257420846,0.21518011182958469,905,24.776897630750923,0.027377787437293837,True,0.46383963117560073,True
4h,25,10,3.0,7720,0.09082380182107365,701.1597500586886,0.5095854922279792,1.416065736025926,6,1.5784117308239694,0.2630686218039949,268,-8.817500801150606,-0.03290112239235301,821,-50.22024705415177,-0.06116960664330301,1168,148.33289725115878,0.12699734353695102,1331,44.61445529607549,0.0335195005981033,2012,270.56105138535054,0.1344736835911285,1568,275.18675460128867,0.17550175676102595,546,19.923927649293603,0.036490709980391216,True,0.39247369030845675,False
2h,25,15,2.0,14739,0.08978385718535696,1323.3242710549762,0.44148178302462854,1.2062449320595727,13,10.505917468273749,0.8081474975595191,580,-24.40425189672112,-0.042076296373657104,1743,-94.33248088468997,-0.05412075782254158,2022,223.26484120261404,0.11041782453146094,2709,-64.77236840226756,-0.023910065855395925,3748,645.1066401511573,0.17212023483221914,2958,627.2819817259433,0.21206287414670158,966,0.6739916906665613,0.0006977139654933347,True,0.47401985699685206,True
8h,20,20,3.0,3653,0.08957491541390333,327.21716600698886,0.5368190528332877,1.3128746247860859,0,0.0,,80,-13.624492596294342,-0.17030615745367927,292,-14.880970827696189,-0.05096222886197325,604,101.54457580800918,0.16812015862253177,561,104.36966566208615,0.18604218478090223,938,46.804310448810135,0.049897985553102486,871,64.83270316505818,0.07443479123428035,307,38.17137434701573,0.12433672425738022,True,0.1981335635786096,False
8h,30,30,3.0,2799,0.08909633607786117,249.38064468193343,0.5130403715612719,1.2660657297390912,0,0.0,,66,-29.023101350955262,-0.4397439598629585,220,-21.499782513411255,-0.09772628415186933,475,104.14928482050223,0.2192616522536889,444,124.4972957998785,0.28039931486459124,693,11.417894494203203,0.016476038231173454,698,5.748891658779533,0.008236234468165519,203,54.090161772936476,0.2664539988814605,True,0.023052677829555772,False
4h,25,20,3.0,6704,0.08903090813084624,596.8632081091932,0.5141706443914081,1.279676262834136,5,2.738656919762978,0.5477313839525956,231,-8.474434184788063,-0.0366858622718098,699,-61.797883786557726,-0.0884089896803401,1002,193.56068528143845,0.193174336608222,1162,125.57082331015854,0.10806439183318291,1707,150.63552371685046,0.08824576667653805,1426,142.70656034646782,0.1000747267506787,472,51.92327650586076,0.110006941749705,True,0.23909424874511673,False
8h,15,20,3.0,4249,0.08862641561810108,376.5736399613115,0.5394210402447635,1.3088204969540507,0,0.0,,93,-10.533472383873663,-0.11326314391262003,348,-24.984223964614895,-0.07179374702475544,701,92.75506549365905,0.13231821040464914,653,83.67108720894986,0.1281333647916537,1069,63.825865275441046,0.0597061415111703,1038,121.36591333829409,0.11692284521993651,347,50.47340499345601,0.14545649854021905,True,0.3222899864970979,False
8h,30,25,3.0,2902,0.08822562545524147,256.03076507111075,0.5441075120606478,1.2895226835831957,0,0.0,,68,-23.976918727199354,-0.3526017459882258,229,-29.401158622157915,-0.12838933896138827,487,95.16408982692187,0.19540880867951102,455,111.80080278925254,0.24571605008626932,725,16.19260789663485,0.02233463158156531,719,19.969151742324883,0.027773507291133356,219,66.28219016533387,0.30265840258143323,True,0.07799512584660906,False
4h,20,20,3.0,7439,0.08808543986481653,655.2675871543702,0.5109557736254873,1.275744254557773,5,2.738656919762978,0.5477313839525956,254,-1.044538067233629,-0.004112354595407989,804,-77.0036640427518,-0.09577570154571119,1113,223.02321284336836,0.20038024514228964,1289,127.16387900835468,0.09865312568530231,1881,134.7716195542979,0.07164892054986598,1574,171.98403022587604,0.1092655846415985,519,73.63439071269576,0.14187743875278566,True,0.2624638141690342,False
2h,15,30,3.0,15685,0.08791443034094581,1378.937839897735,0.4755498884284348,1.222089307590653,16,5.338429411761458,0.33365183823509115,592,-12.180814803156153,-0.020575700681007014,1788,-106.8732949837594,-0.059772536344384446,2169,456.7988056450912,0.21060341431308954,2869,52.852871375655496,0.018422053459621994,3813,463.1657904958722,0.12147017846731503,3400,481.83869515221704,0.14171726328006384,1038,37.99735760405331,0.03660631753762362,True,0.34942742247754344,False
2h,20,25,3.0,14703,0.08703052713311368,1279.6098404381705,0.4847990206080392,1.2407150670653013,13,8.121288481969705,0.6247144986130542,568,-9.689043429605126,-0.0170581750521217,1729,-184.22688699806798,-0.10655112029963446,1997,420.5091036993564,0.2105704074608695,2715,-13.260771863686259,-0.004884262196569524,3674,545.0265146678616,0.14834690110720242,3067,469.2230883588589,0.15299089936708798,940,43.90654752148288,0.04670909310796051,True,0.36669231005459063,False
4h,20,10,3.0,8579,0.08698344529219593,746.2309771617488,0.5114815246532229,1.397956968316171,6,1.5784117308239694,0.2630686218039949,297,-4.487530670157375,-0.01510953087595076,938,-47.850482699611874,-0.05101330778210221,1290,155.7175536651446,0.12071128191096481,1484,63.197940814722145,0.042586213487009535,2222,256.1379289704474,0.11527359539624095,1737,299.28563313200493,0.17230030692688827,605,22.65152221837502,0.037440532592355406,True,0.40106299830961517,True
2h,25,10,2.0,15867,0.08635123183990785,1370.134995603818,0.47406567088926704,1.246724132851935,14,6.259125865780104,0.4470804189842931,616,26.134361439145735,0.04242591142718463,1851,-9.375067608316083,-0.00506486634701031,2156,325.2824921973174,0.15087314109337543,2871,15.722414572020472,0.005476285117387835,4183,337.00671700533223,0.08056579416814062,3128,663.761494917388,0.21219996640581457,1048,5.343457215150227,0.0050987187167464,True,0.4844497053553971,True
6h,30,10,3.0,4518,0.08608385369248776,388.9268509826597,0.5216910137228863,1.4039023026456232,1,-1.0,-1.0,127,-14.860651247018843,-0.11701300194503027,389,-20.919548733218942,-0.05377776023963739,744,116.03520483708094,0.15596129682403354,685,117.08358298762808,0.17092493866807018,1187,143.318965825006,0.12074049353412468,1036,21.950495353247366,0.021187736827458847,349,27.318801959935072,0.07827736951270794,True,0.05643862155000975,False
8h,30,15,3.0,3201,0.08503707446467815,272.20367536143476,0.5182755388940956,1.3285369688074664,0,0.0,,71,-13.822815528005103,-0.1946875426479592,253,-21.588070266898335,-0.08532834097588275,539,110.89457908400368,0.2057413341076135,488,97.80915827162409,0.20042860301562312,763,56.58808469489958,0.07416524861716851,804,5.8915264442042705,0.007327769209209292,283,36.43121266160654,0.12873220021769094,True,0.02164381666184868,False
1d,30,10,2.0,1042,0.08440257982963248,87.94748818247704,0.5163147792706334,1.345868384584986,0,0.0,,4,-2.283391235210676,-0.570847808802669,42,2.152313459928641,0.051245558569729545,165,35.584268039514996,0.21566223054251513,194,48.844078290495716,0.25177359943554495,219,-8.29141881596399,-0.03786035989024653,323,-6.922356810361743,-0.021431445233318087,95,18.8639952540741,0.19856837109551687,True,-0.07871011388067109,False
4h,15,15,3.0,9352,0.08419312842862388,787.3741370644905,0.5143284858853722,1.307700113644975,7,1.2946323426614863,0.18494747752306948,298,-9.68969886803883,-0.032515768013553124,988,-61.19987630415842,-0.06194319463983646,1426,249.09362731244127,0.17467996305220285,1555,158.78096841474814,0.10210994753360009,2369,177.40347016057189,0.07488538208550945,2046,243.70366348871536,0.11911224999448454,663,27.987350517549586,0.04221319836734477,True,0.3095144379485183,False
8h,30,20,3.0,3030,0.08400523600363488,254.5358650910137,0.53003300330033,1.2997387703771346,0,0.0,,70,-15.256308305691023,-0.21794726150987176,236,-19.880777300924432,-0.0842405817835781,497,110.39623928984278,0.22212522995944223,466,92.43802039957905,0.19836485064287349,748,17.014337798636042,0.022746440907267435,750,21.45609659810806,0.028608128797477414,263,48.36825661146324,0.18390972095613398,True,0.08429498369683998,False
6h,15,15,3.0,6136,0.08297366331652802,509.1263981102159,0.5257496740547588,1.3072636570309344,2,-1.1880487587635074,-0.5940243793817537,180,-10.869522560350166,-0.06038623644638981,546,-34.56281417947891,-0.0633018574715731,1023,133.7471278480116,0.13074010542327624,978,103.87006683672801,0.10620661230749286,1533,119.54320649212215,0.07797991291071243,1411,142.79160317813103,0.10119886830484126,463,55.79477925381573,0.12050708262163225,True,0.28046395493957366,False
6h,25,10,3.0,4953,0.08285136958919374,410.3628335752766,0.523722996163941,1.3868170215753906,1,-1.0,-1.0,145,-15.466753910049263,-0.10666726834516733,427,-10.56010369766387,-0.02473092200858049,813,132.71007972458625,0.16323503041154522,752,105.33150333446352,0.14006848847668021,1275,179.6503489244712,0.14090223445056563,1162,-6.292834651705201,-0.005415520354307402,378,25.990593851174005,0.06875818479146562,True,-0.015334806509836737,False
2h,15,25,3.0,16551,0.0826193532013171,1367.4329148349993,0.485831671802308,1.2274665264693196,17,6.993523506971951,0.4113837357042324,641,-19.219085715608557,-0.029982973035270758,1906,-151.32003368706103,-0.07939141326708343,2282,390.81647064734074,0.17126050422758138,3042,-28.816304014530534,-0.009472815257899584,4075,529.131879026206,0.1298483138714616,3506,596.0687777251981,0.17001391264266916,1082,43.77768734648252,0.040459969821148356,True,0.4359034883968128,True
8h,10,15,3.0,5598,0.08249124754902054,461.786003779417,0.5309038942479457,1.3083777222239028,0,0.0,,128,-9.795318749109361,-0.07652592772741688,470,-30.49201824643069,-0.0648766345668738,957,120.49895423198765,0.12591322281294426,883,68.11907593186078,0.07714504635544822,1330,153.58423005342462,0.11547686470182303,1351,128.98732419573977,0.09547544352016267,479,30.883756361944275,0.06447548301032208,True,0.27932272338282826,False
1d,15,25,2.0,1313,0.08248145135151064,108.29814562453348,0.5316070068545317,1.204899544236046,0,0.0,,6,-6.0,-1.0,65,-17.62846672248574,-0.27120718034593444,214,36.14893349007903,0.16892024995364033,231,47.411282932730245,0.2052436490594383,294,-5.990876752235551,-0.020377131810325005,403,32.11190674128925,0.07968215072280212,100,22.245365935156244,0.22245365935156244,True,0.2965139112595732,False
1d,30,30,2.0,864,0.08189014396384994,70.75308438476635,0.5057870370370371,1.185486475623104,0,0.0,,4,-4.0,-1.0,39,-8.321880702888068,-0.21338155648430943,133,38.75865678302536,0.29141847205282223,176,-18.16122613400504,-0.10318878485230137,185,-6.876553393152842,-0.037170558881907255,260,55.55820418585185,0.21368540071481482,67,13.795883645935103,0.20590871113335973,True,0.7852407378273099,True
2h,20,30,3.0,14032,0.0811963491346031,1139.3471710567505,0.47013968072976053,1.204072684019361,13,6.634735350090965,0.510364257699305,534,-8.795043941134068,-0.01647011973995144,1644,-169.31175220344278,-0.10298768382204548,1906,484.9283004873561,0.25442198346660866,2574,52.897585869006775,0.020550732660841793,3464,425.0187055403669,0.122695931160614,2988,329.3982800977228,0.11024038825224994,909,18.576359856783927,0.02043603944640696,True,0.2891114214047718,False
4h,15,10,3.0,10163,0.08098483924238162,823.0489212203244,0.5096920200728131,1.3708381399921743,7,1.765121837026998,0.2521602624324283,328,-4.439386841578755,-0.013534715980423034,1085,-50.55324652157389,-0.04659285393693446,1544,180.07068108533278,0.11662608878583729,1730,53.890694194903254,0.031150690286071245,2619,234.72901178131897,0.08962543405166819,2141,368.62242950684,0.1721730170513031,709,38.96361617805513,0.05495573508893531,True,0.447874263610343,True
4h,10,25,3.0,9784,0.08044834063961179,787.1065648179617,0.5038838920686836,1.2236256757375847,6,3.1451847775482227,0.5241974629247038,304,-25.96692641338345,-0.08541752109665608,993,-111.56603551141094,-0.11235250303263943,1494,198.90238825151036,0.13313412868240318,1730,66.64595588947877,0.038523673924554205,2349,255.34604361738735,0.10870414798526494,2211,313.31423117485946,0.141707024502424,697,87.285723031972,0.12523059258532568,True,0.39805821114872963,False
2h,20,20,3.0,15461,0.08000606438872666,1236.973761514103,0.4817282193907251,1.2390927110824943,14,7.133660029318233,0.5095471449513024,595,-10.330070837310583,-0.017361463592118626,1839,-163.29660882264528,-0.08879641589050859,2112,333.87370921665615,0.1580841426215228,2874,-15.214679817511453,-0.005293903903100714,3856,568.896766873642,0.14753546858756278,3183,494.1091448730597,0.15523378726769074,988,21.801839998894224,0.022066639674994153,True,0.39944998046543145,False
2h,30,15,3.0,13142,0.07744275270298816,1017.7526560226703,0.47694414853142597,1.2596313806130255,10,5.54808021588267,0.5548080215882669,518,-2.8334306465429435,-0.005469943333094486,1522,-55.68435143074436,-0.036586301859884596,1835,194.63774596978146,0.10606961633230598,2406,-44.68523203698484,-0.018572415642969593,3347,504.65969826497536,0.15077971265759646,2628,413.76300596046434,0.15744406619500165,876,2.347139725838577,0.0026793832486741746,True,0.40654573929330806,True
2h,20,15,2.0,16595,0.07596256189328113,1260.5987146190002,0.43989153359445615,1.1731546193026496,15,10.15852673443893,0.677235115629262,644,-40.74247117401426,-0.06326470679194761,1974,-133.88372015987846,-0.06782356644370743,2282,223.31475517513203,0.0978592266323979,3055,-50.635279805375646,-0.01657455967442738,4120,690.3380938389204,0.16755778976672825,3452,554.9853821312141,0.16077212692097745,1053,7.063427878563184,0.00670790871658422,True,0.4402553926916793,True
4h,10,10,3.0,12543,0.07558946868860036,948.1187057611144,0.5116798214143347,1.3366898671625356,7,2.854030818474288,0.40771868835346975,408,-16.15794803844905,-0.039602813819728064,1349,-66.65191247122468,-0.04940838582003312,1902,163.93235719822138,0.08618946224932775,2160,47.104317975806694,0.021807554618429027,3139,326.1557540127446,0.10390434979698776,2705,444.07265280167076,0.1641673392982147,873,46.80945346387041,0.053619076132726706,True,0.46837242014457015,True
2h,20,10,2.0,17871,0.07538760887557854,1347.251958215464,0.47244138548486375,1.2121449137224953,16,9.387348922370547,0.5867093076481592,686,-0.2551772277555111,-0.0003719784661159054,2093,-33.75591584167364,-0.016128005657751382,2437,355.6554632798046,0.1459398700368505,3252,2.3243019660933193,0.0007147300018737144,4577,423.4024944777124,0.09250655330515893,3670,584.1293508502458,0.15916331085837762,1140,6.364091788666126,0.005582536656724672,True,0.4335709792724806,True
2h,15,20,3.0,17542,0.0751912591220052,1319.0050675182151,0.4794208186067723,1.2231255095067088,18,5.671254087266808,0.3150696715148227,678,-19.327001929116072,-0.02850590255031869,2060,-149.91037164908496,-0.07277202507237135,2420,328.6265080691694,0.1357960777145328,3244,-17.24096687544173,-0.005314724684168227,4284,561.037758312807,0.13096119475088866,3685,590.579242974877,0.16026573757798562,1153,19.568644527737522,0.01697193801191459,True,0.4477460000105127,True
6h,20,10,3.0,5696,0.07493749736469926,426.843984989327,0.5173806179775281,1.3460794795433235,2,-1.034904014216535,-0.5174520071082676,171,-15.625132817200289,-0.09137504571462157,502,-11.562147888272982,-0.02303216710811351,939,149.22578665960964,0.15891990059596342,863,89.7087883917122,0.10394992861148575,1446,160.86418283467378,0.11124770597142032,1356,27.14179745335757,0.0200160748181103,417,28.125614369663626,0.0674475164740135,True,0.06358716160434177,False
2h,10,30,3.0,18156,0.07454489747042481,1353.437158473033,0.47521480502313285,1.185887769248267,18,4.049107132708025,0.22495039626155697,690,-24.17839083246573,-0.03504114613400831,1994,-77.42472722728343,-0.038828850164134114,2535,486.5783181536172,0.19194410972529277,3385,-1.0127135831226788,-0.000299176834009654,4297,497.34990759988557,0.11574352050264966,3997,432.95616883607306,0.10832028242083389,1240,35.11948839362093,0.028322168059371714,True,0.31989380971669223,False
1d,15,30,2.0,1252,0.0728361726322543,91.19088813558238,0.5087859424920128,1.166855510582245,0,0.0,,6,-6.0,-1.0,60,-15.07153371605436,-0.251192228600906,202,29.82041498894997,0.14762581677698006,227,9.147177566490035,0.04029593641625566,280,3.299852275187262,0.011785186697097364,383,52.32338289932983,0.1366145767606523,94,17.671594121679647,0.18799568214552814,True,0.5737786303992956,True
2h,30,10,3.0,14285,0.07269513011651509,1038.449933714418,0.49562478123906195,1.3136144598155088,11,2.038316232208215,0.18530147565529226,557,27.530750707748403,0.04942684148608331,1624,11.770241486173754,0.0072476856441956615,1980,251.51014455401418,0.1270253255323304,2568,26.651362007190105,0.01037825623332948,3777,250.5794297422691,0.06634350800695502,2812,480.5141646633891,0.17087985941087808,956,-12.144475678574826,-0.012703426442023878,True,0.46272251464704156,True
6h,10,15,3.0,7642,0.07243655609687391,553.5601616923104,0.5198900811305941,1.2639361085744407,3,-0.9755400184951569,-0.3251800061650523,207,-8.910976954239896,-0.04304819784656955,672,-67.81592130666772,-0.10091654956349363,1248,199.84982924829026,0.16013608112843772,1218,103.10767326859387,0.08465326212528232,1922,68.7146487084126,0.035751638245792194,1789,185.08862355694873,0.1034592641458629,583,74.50182518946782,0.12779043771778356,True,0.33436044781674146,False
2h,10,25,3.0,19260,0.07185283370425577,1383.8855771439662,0.48317757009345796,1.1953276063620268,19,5.5468640394942215,0.291940212604959,760,-37.20122769142391,-0.048948983804505145,2139,-151.7195472995985,-0.070930129639831,2699,383.7822400995546,0.14219423493870123,3605,-57.23778705167736,-0.015877333440132417,4620,568.5495983193409,0.12306268361890496,4113,628.6514566570136,0.1528449931089262,1305,43.513980071262694,0.033344046031618925,True,0.4542654877250843,True
6h,15,10,3.0,6648,0.0716283267678599,476.1851163527326,0.516395908543923,1.3300551379391854,2,-1.034904014216535,-0.5174520071082676,198,-19.03854914163036,-0.09615428859409272,599,-12.406475418542582,-0.020711978995897468,1121,166.94138371458047,0.14892184095859096,1032,92.28297433878905,0.08942148676239249,1673,164.90997192248392,0.09857141178869332,1525,60.566681616960054,0.03971585679800659,498,23.964033334308624,0.04812054886407354,True,0.12719146301938483,False
2h,10,20,3.0,20687,0.06968856772921941,1441.6474006143621,0.4797215642674143,1.2060713677878745,20,4.621874301070544,0.2310937150535272,821,-29.529734452846487,-0.035968007859739935,2350,-154.04340272479868,-0.06555038413821221,2877,370.4945014023863,0.12877806791879953,3895,-15.305711914833426,-0.003929579438981624,4931,692.626735746657,0.14046374685594343,4386,582.5381094276353,0.13281762640848957,1407,-9.75497117090853,-0.006933170697163134,True,0.40407807705225635,True
2h,15,10,2.0,20530,0.06944197522431879,1425.6437513552648,0.4735021919142718,1.1960586055450477,20,6.821193471257272,0.3410596735628636,789,-7.480938802978791,-0.00948154474395284,2392,52.172474321877466,0.021811235084396936,2813,362.13216046545153,0.1287352152383404,3726,31.856892259529005,0.008549890568848363,5176,398.9801564102221,0.07708271955375233,4275,598.1833341823612,0.13992592612452895,1339,-17.021520952455027,-0.012712114228868579,True,0.41958822715261657,True
4h,10,20,3.0,10486,0.0682506873578843,715.6767076347747,0.4989509822620637,1.2079613929550725,6,2.078170030864451,0.34636167181074184,324,-9.7572494803683,-0.030114967532000925,1086,-141.84288332515774,-0.13061038980217105,1602,252.80528744697523,0.15780604709549015,1797,132.44737942879618,0.073704718658206,2580,87.6761218064917,0.03398299294825259,2340,329.35635545885077,0.14075057925591913,751,62.91352626832239,0.08377300435196057,True,0.4602027031833044,True
8h,30,10,2.0,3492,0.06647772165269397,232.14020401120737,0.4959908361970218,1.2029080234768184,0,0.0,,75,-6.931331575713892,-0.09241775434285189,269,-42.44692133452494,-0.15779524659674699,589,121.29757855011442,0.2059381639220958,551,92.8210835254069,0.16845931674302525,806,82.25375532299563,0.10205180561165711,900,-69.38385065844948,-0.0770931673982772,302,54.52989018137873,0.180562550269466,True,-0.2988876957095279,False
1d,15,10,2.0,1628,0.06644606030491172,108.17418617639628,0.5288697788697788,1.2693022049288474,0,0.0,,6,-4.283391235210677,-0.7138985392017795,73,-10.908869481412074,-0.14943656823852156,264,49.42539272253341,0.18721739667626291,274,74.55650748521404,0.27210404191683957,344,5.437817147015838,0.015807607985511157,516,-31.359953041964708,-0.06077510279450525,151,25.30668258022045,0.16759392437232085,True,-0.2899023708930614,False
