timeframe,filter_mode,rsi_n,oversold,exit_rsi,atr_mult,time_exit_bars,num_trades,win_rate,avg_r,profit_factor,max_dd_r,avg_bars_held,total_r
2h,none,10,20,50,2.0,5,4547,0.5287,-0.0162,0.9482,137.83,4.3,-73.53
2h,none,10,20,50,2.0,10,4219,0.4892,-0.0337,0.9201,197.12,7.1,-142.04
2h,none,10,20,50,2.0,15,4162,0.4786,-0.0317,0.9319,179.29,8.6,-132.02
2h,none,10,20,50,2.0,20,4146,0.4802,-0.0406,0.9165,194.62,9.4,-168.18
2h,none,10,20,50,3.0,5,4339,0.5545,-0.004,0.9808,71.67,4.6,-17.49
2h,none,10,20,50,3.0,10,3864,0.5432,-0.0052,0.982,84.78,8.1,-20.17
2h,none,10,20,50,3.0,15,3772,0.5589,0.0012,1.0038,69.33,10.1,4.7
2h,none,10,20,50,3.0,20,3747,0.5783,-0.0034,0.9903,74.3,11.3,-12.67
2h,none,10,20,50,4.0,5,4260,0.5589,-0.0041,0.9746,59.94,4.8,-17.36
2h,none,10,20,50,4.0,10,3730,0.5574,-0.0083,0.9629,69.91,8.5,-31.1
2h,none,10,20,50,4.0,15,3583,0.5811,-0.0056,0.9784,61.55,10.8,-20.18
2h,none,10,20,50,4.0,20,3547,0.6095,-0.0106,0.9617,72.12,12.3,-37.66
2h,none,10,20,55,2.0,5,4547,0.5285,-0.0162,0.9479,140.48,4.4,-73.85
2h,none,10,20,55,2.0,10,4219,0.4835,-0.0278,0.9346,176.85,7.4,-117.15
2h,none,10,20,55,2.0,15,4162,0.457,-0.0331,0.9308,190.57,9.4,-137.6
2h,none,10,20,55,2.0,20,4144,0.4467,-0.0428,0.9157,212.26,10.7,-177.22
2h,none,10,20,55,3.0,5,4339,0.5543,-0.0042,0.9801,73.28,4.7,-18.11
2h,none,10,20,55,3.0,10,3864,0.538,0.0018,1.0062,75.44,8.4,6.98
2h,none,10,20,55,3.0,15,3772,0.5318,0.0037,1.011,71.41,11.1,14.14
2h,none,10,20,55,3.0,20,3745,0.5367,-0.001,0.9972,70.62,12.9,-3.83
2h,none,10,20,55,4.0,5,4260,0.5587,-0.0042,0.9738,61.27,4.8,-17.91
2h,none,10,20,55,4.0,10,3730,0.5512,-0.0033,0.9853,62.86,8.9,-12.4
2h,none,10,20,55,4.0,15,3582,0.553,-0.0026,0.9903,60.9,11.8,-9.38
2h,none,10,20,55,4.0,20,3543,0.5701,-0.0075,0.9746,65.06,14.0,-26.61
2h,none,10,20,60,2.0,5,4547,0.5285,-0.0166,0.9466,142.28,4.4,-75.7
2h,none,10,20,60,2.0,10,4219,0.4814,-0.0308,0.9276,186.96,7.6,-130.02
2h,none,10,20,60,2.0,15,4162,0.451,-0.0423,0.9121,209.18,10.0,-176.06
2h,none,10,20,60,2.0,20,4144,0.4324,-0.0526,0.8978,232.34,11.8,-218.15
2h,none,10,20,60,3.0,5,4339,0.5543,-0.0045,0.9786,73.77,4.7,-19.5
2h,none,10,20,60,3.0,10,3863,0.5351,0.0002,1.0007,77.61,8.7,0.81
2h,none,10,20,60,3.0,15,3771,0.5224,-0.0046,0.9865,77.76,11.8,-17.43
2h,none,10,20,60,3.0,20,3743,0.5154,-0.0082,0.9782,75.33,14.2,-30.63
2h,none,10,20,60,4.0,5,4260,0.5587,-0.0044,0.9723,61.69,4.8,-18.89
2h,none,10,20,60,4.0,10,3729,0.5481,-0.0039,0.9829,64.01,9.1,-14.49
2h,none,10,20,60,4.0,15,3581,0.542,-0.008,0.9706,63.83,12.6,-28.73
2h,none,10,20,60,4.0,20,3542,0.544,-0.0135,0.9554,73.54,15.4,-47.92
2h,none,10,20,65,2.0,5,4547,0.5285,-0.0176,0.9437,142.69,4.4,-79.91
2h,none,10,20,65,2.0,10,4219,0.4812,-0.0323,0.9241,188.53,7.7,-136.42
2h,none,10,20,65,2.0,15,4162,0.4491,-0.0477,0.9011,219.9,10.4,-198.45
2h,none,10,20,65,2.0,20,4144,0.4269,-0.0559,0.892,248.86,12.6,-231.71
2h,none,10,20,65,3.0,5,4339,0.5543,-0.0053,0.9746,75.15,4.7,-23.14
2h,none,10,20,65,3.0,10,3863,0.5348,-0.0004,0.9988,77.61,8.8,-1.39
2h,none,10,20,65,3.0,15,3771,0.5198,-0.0086,0.9749,84.05,12.2,-32.5
2h,none,10,20,65,3.0,20,3743,0.5081,-0.0113,0.9701,83.85,15.2,-42.23
2h,none,10,20,65,4.0,5,4260,0.5587,-0.005,0.9685,62.4,4.8,-21.5
2h,none,10,20,65,4.0,10,3729,0.5479,-0.0042,0.9815,63.95,9.2,-15.72
2h,none,10,20,65,4.0,15,3581,0.5387,-0.012,0.9559,68.2,13.1,-43.13
2h,none,10,20,65,4.0,20,3542,0.5359,-0.018,0.9411,89.13,16.4,-63.78
2h,none,10,25,50,2.0,5,10266,0.5199,-0.0275,0.911,292.29,4.4,-282.57
2h,none,10,25,50,2.0,10,9161,0.4822,-0.0434,0.8958,407.39,7.0,-397.42
2h,none,10,25,50,2.0,15,8895,0.4841,-0.0405,0.9117,367.99,8.3,-360.59
2h,none,10,25,50,2.0,20,8807,0.4892,-0.0431,0.9091,386.8,9.0,-379.36
2h,none,10,25,50,3.0,5,9743,0.5381,-0.0177,0.9153,184.93,4.7,-172.58
2h,none,10,25,50,3.0,10,8274,0.5236,-0.0336,0.886,283.53,8.0,-277.98
2h,none,10,25,50,3.0,15,7880,0.5538,-0.0284,0.9148,227.56,9.8,-224.12
2h,none,10,25,50,3.0,20,7755,0.5725,-0.03,0.9136,236.55,10.8,-232.45
2h,none,10,25,50,4.0,5,9565,0.5413,-0.0153,0.9039,154.26,4.8,-146.61
2h,none,10,25,50,4.0,10,7931,0.5386,-0.0276,0.8786,226.54,8.4,-218.98
2h,none,10,25,50,4.0,15,7395,0.5788,-0.024,0.9076,181.48,10.6,-177.48
2h,none,10,25,50,4.0,20,7203,0.602,-0.0302,0.89,221.97,11.8,-217.46
2h,none,10,25,55,2.0,5,10266,0.5196,-0.0272,0.9122,290.92,4.4,-278.91
2h,none,10,25,55,2.0,10,9159,0.4733,-0.0406,0.9038,394.12,7.5,-371.48
2h,none,10,25,55,2.0,15,8886,0.4557,-0.0435,0.9086,403.31,9.3,-386.28
2h,none,10,25,55,2.0,20,8780,0.4443,-0.0526,0.8954,472.81,10.4,-462.14
2h,none,10,25,55,3.0,5,9743,0.5378,-0.0173,0.9175,183.1,4.7,-168.35
2h,none,10,25,55,3.0,10,8271,0.5138,-0.0316,0.894,273.5,8.4,-260.97
2h,none,10,25,55,3.0,15,7863,0.5198,-0.0286,0.9178,235.7,10.9,-225.11
2h,none,10,25,55,3.0,20,7704,0.5215,-0.0368,0.9018,293.56,12.5,-283.55
2h,none,10,25,55,4.0,5,9565,0.541,-0.0151,0.9053,154.2,4.8,-144.52
2h,none,10,25,55,4.0,10,7927,0.5287,-0.0257,0.8884,216.77,8.9,-203.71
2h,none,10,25,55,4.0,15,7373,0.5431,-0.0244,0.9107,193.8,11.7,-179.71
2h,none,10,25,55,4.0,20,7147,0.5523,-0.0364,0.8786,270.49,13.7,-259.81
2h,none,10,25,60,2.0,5,10266,0.5196,-0.0271,0.9124,290.45,4.4,-278.39
2h,none,10,25,60,2.0,10,9159,0.4701,-0.041,0.9032,400.01,7.7,-375.56
2h,none,10,25,60,2.0,15,8884,0.4425,-0.048,0.9005,444.09,10.0,-426.77
2h,none,10,25,60,2.0,20,8769,0.4208,-0.0611,0.8816,551.25,11.6,-536.16
2h,none,10,25,60,3.0,5,9743,0.5378,-0.0174,0.9167,185.7,4.7,-169.83
2h,none,10,25,60,3.0,10,8270,0.5105,-0.0312,0.8957,272.12,8.7,-258.16
2h,none,10,25,60,3.0,15,7854,0.5033,-0.0334,0.9058,271.07,11.7,-262.01
2h,none,10,25,60,3.0,20,7683,0.4911,-0.0426,0.8899,337.44,13.9,-327.2
2h,none,10,25,60,4.0,5,9565,0.541,-0.0152,0.905,155.52,4.9,-145.0
2h,none,10,25,60,4.0,10,7926,0.5252,-0.0253,0.8909,214.26,9.1,-200.23
2h,none,10,25,60,4.0,15,7364,0.5239,-0.0282,0.8989,219.11,12.5,-207.5
2h,none,10,25,60,4.0,20,7126,0.517,-0.0419,0.8652,309.39,15.2,-298.36
2h,none,10,25,65,2.0,5,10266,0.5196,-0.0272,0.9121,292.21,4.5,-279.3
2h,none,10,25,65,2.0,10,9159,0.4693,-0.0432,0.8982,418.33,7.8,-395.5
2h,none,10,25,65,2.0,15,8884,0.439,-0.0508,0.8951,467.84,10.4,-451.2
2h,none,10,25,65,2.0,20,8762,0.4113,-0.0665,0.8725,606.48,12.5,-582.68
2h,none,10,25,65,3.0,5,9743,0.5378,-0.0175,0.9166,185.85,4.8,-170.12
2h,none,10,25,65,3.0,10,8270,0.5098,-0.0321,0.8929,279.3,8.8,-265.21
2h,none,10,25,65,3.0,15,7853,0.499,-0.0363,0.8979,295.66,12.2,-284.94
2h,none,10,25,65,3.0,20,7677,0.4778,-0.0482,0.8769,383.78,15.0,-369.94
2h,none,10,25,65,4.0,5,9565,0.541,-0.0152,0.905,155.21,4.9,-144.94
2h,none,10,25,65,4.0,10,7926,0.5244,-0.026,0.8876,220.04,9.3,-206.29
2h,none,10,25,65,4.0,15,7363,0.5192,-0.0302,0.8921,233.79,13.0,-222.33
2h,none,10,25,65,4.0,20,7120,0.5021,-0.046,0.8539,341.3,16.2,-327.36
2h,none,10,30,50,2.0,5,19648,0.5098,-0.0267,0.9123,543.79,4.3,-523.8
2h,none,10,30,50,2.0,10,16578,0.4911,-0.0415,0.8983,695.6,6.8,-688.07
2h,none,10,30,50,2.0,15,15879,0.5051,-0.0306,0.9308,495.39,7.9,-485.61
2h,none,10,30,50,2.0,20,15598,0.5118,-0.0346,0.9241,549.77,8.5,-539.85
2h,none,10,30,50,3.0,5,18646,0.5255,-0.0151,0.9259,302.98,4.6,-281.87
2h,none,10,30,50,3.0,10,14885,0.5384,-0.0201,0.9279,310.01,7.7,-298.83
2h,none,10,30,50,3.0,15,13839,0.5761,-0.015,0.9522,220.79,9.4,-207.17
2h,none,10,30,50,3.0,20,13409,0.5915,-0.0199,0.9391,277.54,10.2,-266.8
2h,none,10,30,50,4.0,5,18322,0.5283,-0.0133,0.9141,261.44,4.7,-243.66
2h,none,10,30,50,4.0,10,14247,0.5506,-0.0162,0.924,241.03,8.1,-231.32
2h,none,10,30,50,4.0,15,12985,0.5958,-0.0161,0.9338,218.05,10.1,-209.47
2h,none,10,30,50,4.0,20,12428,0.6177,-0.0187,0.9265,238.8,11.2,-232.2
2h,none,10,30,55,2.0,5,19646,0.5082,-0.0273,0.9103,561.32,4.4,-536.76
2h,none,10,30,55,2.0,10,16526,0.4756,-0.0396,0.9049,669.36,7.4,-653.89
2h,none,10,30,55,2.0,15,15744,0.4681,-0.0308,0.9335,513.74,9.1,-485.43
2h,none,10,30,55,2.0,20,15366,0.46,-0.0399,0.9187,635.54,10.0,-612.57
2h,none,10,30,55,3.0,5,18640,0.5237,-0.0159,0.9224,320.09,4.7,-295.98
2h,none,10,30,55,3.0,10,14833,0.5197,-0.0199,0.9303,309.83,8.3,-294.71
2h,none,10,30,55,3.0,15,13706,0.5325,-0.0158,0.9527,246.56,10.7,-216.23
2h,none,10,30,55,3.0,20,13170,0.534,-0.0268,0.926,374.23,12.1,-352.39
2h,none,10,30,55,4.0,5,18317,0.5264,-0.0138,0.9111,273.12,4.8,-252.99
2h,none,10,30,55,4.0,10,14197,0.531,-0.0161,0.9266,242.77,8.7,-228.52
2h,none,10,30,55,4.0,15,12852,0.552,-0.0165,0.9367,231.02,11.4,-212.09
2h,none,10,30,55,4.0,20,12177,0.5659,-0.0238,0.916,304.04,13.2,-290.34
2h,none,10,30,60,2.0,5,19646,0.508,-0.0283,0.9072,580.01,4.5,-555.7
2h,none,10,30,60,2.0,10,16519,0.47,-0.0398,0.9051,672.15,7.7,-657.22
2h,none,10,30,60,2.0,15,15701,0.4501,-0.0336,0.9292,544.5,9.9,-527.48
2h,none,10,30,60,2.0,20,15254,0.4287,-0.0426,0.9163,674.28,11.4,-649.77
2h,none,10,30,60,3.0,5,18640,0.5233,-0.0164,0.9197,330.8,4.8,-306.3
2h,none,10,30,60,3.0,10,14825,0.5136,-0.0192,0.933,301.46,8.7,-285.34
2h,none,10,30,60,3.0,15,13661,0.5105,-0.0179,0.9475,282.98,11.6,-245.04
2h,none,10,30,60,3.0,20,13045,0.4942,-0.0321,0.9155,446.77,13.7,-418.82
2h,none,10,30,60,4.0,5,18317,0.5261,-0.0143,0.9082,282.84,4.9,-261.48
2h,none,10,30,60,4.0,10,14187,0.5244,-0.0159,0.928,239.4,9.1,-225.84
2h,none,10,30,60,4.0,15,12799,0.5274,-0.019,0.9293,262.7,12.4,-242.73
2h,none,10,30,60,4.0,20,12053,0.5222,-0.029,0.9034,362.68,14.9,-349.33
2h,none,10,30,65,2.0,5,19646,0.5078,-0.0284,0.9069,581.39,4.5,-557.38
2h,none,10,30,65,2.0,10,16517,0.468,-0.042,0.8999,710.52,7.9,-694.47
2h,none,10,30,65,2.0,15,15685,0.4434,-0.0346,0.9275,559.76,10.5,-542.89
2h,none,10,30,65,2.0,20,15203,0.4149,-0.0489,0.9056,764.4,12.4,-742.9
2h,none,10,30,65,3.0,5,18640,0.5231,-0.0165,0.9193,332.6,4.8,-307.87
2h,none,10,30,65,3.0,10,14825,0.5116,-0.0205,0.9289,319.75,8.9,-303.76
2h,none,10,30,65,3.0,15,13643,0.503,-0.018,0.9478,279.81,12.2,-245.61
2h,none,10,30,65,3.0,20,12995,0.4766,-0.0366,0.9055,496.02,14.9,-475.86
2h,none,10,30,65,4.0,5,18317,0.5257,-0.0145,0.9069,286.71,4.9,-265.18
2h,none,10,30,65,4.0,10,14185,0.5222,-0.0171,0.923,254.8,9.3,-241.98
2h,none,10,30,65,4.0,15,12782,0.5192,-0.0193,0.9287,265.27,13.0,-246.61
2h,none,10,30,65,4.0,20,12006,0.502,-0.0332,0.8918,410.21,16.2,-398.45
2h,none,14,10,50,2.0,5,42,0.8571,0.3781,6.6918,1.0,4.8,15.88
2h,none,14,10,50,2.0,10,42,0.7857,0.3783,4.5906,1.46,9.6,15.89
2h,none,14,10,50,2.0,15,42,0.7857,0.2925,2.6556,2.77,14.0,12.28
2h,none,14,10,50,2.0,20,42,0.6429,0.1982,1.8118,4.08,17.7,8.33
2h,none,14,10,50,3.0,5,42,0.8571,0.2362,4.926,1.0,4.8,9.92
2h,none,14,10,50,3.0,10,42,0.7857,0.2363,3.7444,1.31,9.6,9.93
2h,none,14,10,50,3.0,15,42,0.7857,0.1549,1.9813,3.2,14.1,6.51
2h,none,14,10,50,3.0,20,42,0.6429,0.0984,1.501,3.8,18.0,4.13
2h,none,14,10,50,4.0,5,42,0.8571,0.1652,3.8976,1.0,4.8,6.94
2h,none,14,10,50,4.0,10,42,0.7857,0.1653,3.1617,1.35,9.6,6.94
2h,none,14,10,50,4.0,15,42,0.7857,0.0864,1.5833,3.4,14.1,3.63
2h,none,14,10,50,4.0,20,42,0.6429,0.0381,1.2082,4.1,18.1,1.6
2h,none,14,10,55,2.0,5,42,0.8571,0.3781,6.6918,1.0,4.8,15.88
2h,none,14,10,55,2.0,10,42,0.7857,0.3783,4.5906,1.46,9.6,15.89
2h,none,14,10,55,2.0,15,42,0.7857,0.2795,2.5823,2.77,14.0,11.74
2h,none,14,10,55,2.0,20,42,0.619,0.15,1.5597,3.9,18.1,6.3
2h,none,14,10,55,3.0,5,42,0.8571,0.2362,4.926,1.0,4.8,9.92
2h,none,14,10,55,3.0,10,42,0.7857,0.2363,3.7444,1.31,9.6,9.93
2h,none,14,10,55,3.0,15,42,0.7857,0.1463,1.9266,3.2,14.2,6.14
2h,none,14,10,55,3.0,20,42,0.619,0.0778,1.3873,3.68,18.4,3.27
2h,none,14,10,55,4.0,5,42,0.8571,0.1652,3.8976,1.0,4.8,6.94
2h,none,14,10,55,4.0,10,42,0.7857,0.1653,3.1617,1.35,9.6,6.94
2h,none,14,10,55,4.0,15,42,0.7857,0.0799,1.5396,3.4,14.2,3.36
2h,none,14,10,55,4.0,20,42,0.619,0.0226,1.1214,4.01,18.5,0.95
2h,none,14,10,60,2.0,5,42,0.8571,0.3781,6.6918,1.0,4.8,15.88
2h,none,14,10,60,2.0,10,42,0.7857,0.3783,4.5906,1.46,9.6,15.89
2h,none,14,10,60,2.0,15,42,0.7857,0.2795,2.5823,2.77,14.0,11.74
2h,none,14,10,60,2.0,20,42,0.619,0.1495,1.5578,3.93,18.2,6.28
2h,none,14,10,60,3.0,5,42,0.8571,0.2362,4.926,1.0,4.8,9.92
2h,none,14,10,60,3.0,10,42,0.7857,0.2363,3.7444,1.31,9.6,9.93
2h,none,14,10,60,3.0,15,42,0.7857,0.1463,1.9266,3.2,14.2,6.14
2h,none,14,10,60,3.0,20,42,0.619,0.0774,1.3855,3.7,18.5,3.25
2h,none,14,10,60,4.0,5,42,0.8571,0.1652,3.8976,1.0,4.8,6.94
2h,none,14,10,60,4.0,10,42,0.7857,0.1653,3.1617,1.35,9.6,6.94
2h,none,14,10,60,4.0,15,42,0.7857,0.0799,1.5396,3.4,14.2,3.36
2h,none,14,10,60,4.0,20,42,0.619,0.0224,1.12,4.02,18.6,0.94
2h,none,14,10,65,2.0,5,42,0.8571,0.3781,6.6918,1.0,4.8,15.88
2h,none,14,10,65,2.0,10,42,0.7857,0.3783,4.5906,1.46,9.6,15.89
2h,none,14,10,65,2.0,15,42,0.7857,0.2795,2.5823,2.77,14.0,11.74
2h,none,14,10,65,2.0,20,42,0.619,0.1489,1.5557,3.93,18.2,6.25
2h,none,14,10,65,3.0,5,42,0.8571,0.2362,4.926,1.0,4.8,9.92
2h,none,14,10,65,3.0,10,42,0.7857,0.2363,3.7444,1.31,9.6,9.93
2h,none,14,10,65,3.0,15,42,0.7857,0.1463,1.9266,3.2,14.2,6.14
2h,none,14,10,65,3.0,20,42,0.619,0.0771,1.3837,3.7,18.5,3.24
2h,none,14,10,65,4.0,5,42,0.8571,0.1652,3.8976,1.0,4.8,6.94
2h,none,14,10,65,4.0,10,42,0.7857,0.1653,3.1617,1.35,9.6,6.94
2h,none,14,10,65,4.0,15,42,0.7857,0.0799,1.5396,3.4,14.2,3.36
2h,none,14,10,65,4.0,20,42,0.619,0.0221,1.1185,4.02,18.6,0.93
2h,none,14,15,50,2.0,5,375,0.6587,0.1466,1.6759,6.02,4.5,54.98
2h,none,14,15,50,2.0,10,363,0.6281,0.1968,1.7084,10.13,8.3,71.45
2h,none,14,15,50,2.0,15,361,0.5762,0.1375,1.3827,8.48,11.3,49.63
2h,none,14,15,50,2.0,20,361,0.5512,0.1514,1.3902,9.2,13.6,54.66
2h,none,14,15,50,3.0,5,371,0.717,0.1446,2.2366,2.65,4.8,53.66
2h,none,14,15,50,3.0,10,355,0.7042,0.1965,2.2478,6.75,9.2,69.75
2h,none,14,15,50,3.0,15,353,0.6402,0.1222,1.5036,7.48,12.8,43.15
2h,none,14,15,50,3.0,20,353,0.6261,0.1324,1.4902,8.22,15.6,46.72
2h,none,14,15,50,4.0,5,367,0.7248,0.1156,2.3963,1.95,4.9,42.41
2h,none,14,15,50,4.0,10,350,0.7229,0.1632,2.4313,4.11,9.5,57.12
2h,none,14,15,50,4.0,15,346,0.659,0.0903,1.4639,5.38,13.3,31.25
2h,none,14,15,50,4.0,20,346,0.6532,0.0949,1.4298,5.69,16.3,32.83
2h,none,14,15,55,2.0,5,375,0.6587,0.1457,1.6719,6.02,4.5,54.65
2h,none,14,15,55,2.0,10,363,0.6281,0.1935,1.6963,10.13,8.4,70.23
2h,none,14,15,55,2.0,15,361,0.5706,0.0979,1.2719,10.13,11.7,35.34
2h,none,14,15,55,2.0,20,361,0.5374,0.1176,1.2967,9.36,14.5,42.46
2h,none,14,15,55,3.0,5,371,0.717,0.144,2.2316,2.65,4.8,53.44
2h,none,14,15,55,3.0,10,355,0.7042,0.1942,2.2333,6.75,9.3,68.93
2h,none,14,15,55,3.0,15,353,0.6346,0.0893,1.367,7.24,13.3,31.51
2h,none,14,15,55,3.0,20,353,0.6119,0.1017,1.3683,7.96,16.8,35.89
2h,none,14,15,55,4.0,5,367,0.7248,0.1151,2.3909,1.95,4.9,42.25
2h,none,14,15,55,4.0,10,350,0.7229,0.1622,2.4223,4.11,9.6,56.77
2h,none,14,15,55,4.0,15,346,0.6532,0.064,1.328,6.7,13.8,22.14
2h,none,14,15,55,4.0,20,346,0.6358,0.0708,1.3128,6.4,17.6,24.49
2h,none,14,15,60,2.0,5,375,0.6587,0.1457,1.6719,6.02,4.5,54.65
2h,none,14,15,60,2.0,10,363,0.6281,0.1917,1.6901,10.13,8.4,69.6
2h,none,14,15,60,2.0,15,361,0.5706,0.092,1.2555,10.13,11.8,33.21
2h,none,14,15,60,2.0,20,361,0.5346,0.1136,1.2845,9.58,14.9,40.99
2h,none,14,15,60,3.0,5,371,0.717,0.144,2.2316,2.65,4.8,53.44
2h,none,14,15,60,3.0,10,355,0.7042,0.193,2.2258,6.75,9.3,68.52
2h,none,14,15,60,3.0,15,353,0.6346,0.0848,1.3487,7.49,13.4,29.95
2h,none,14,15,60,3.0,20,353,0.6091,0.0994,1.3589,8.71,17.2,35.1
2h,none,14,15,60,4.0,5,367,0.7248,0.1151,2.3909,1.95,4.9,42.25
2h,none,14,15,60,4.0,10,350,0.7229,0.1609,2.4107,4.11,9.6,56.3
2h,none,14,15,60,4.0,15,346,0.6532,0.0596,1.3056,6.7,14.0,20.63
2h,none,14,15,60,4.0,20,346,0.6329,0.0648,1.2855,6.76,18.0,22.42
2h,none,14,15,65,2.0,5,375,0.6587,0.1457,1.6719,6.02,4.5,54.65
2h,none,14,15,65,2.0,10,363,0.6281,0.1917,1.6901,10.13,8.4,69.6
2h,none,14,15,65,2.0,15,361,0.5706,0.0944,1.2621,10.13,11.9,34.07
2h,none,14,15,65,2.0,20,361,0.5346,0.1113,1.2787,9.58,15.0,40.16
2h,none,14,15,65,3.0,5,371,0.717,0.144,2.2316,2.65,4.8,53.44
2h,none,14,15,65,3.0,10,355,0.7042,0.193,2.2258,6.75,9.3,68.52
2h,none,14,15,65,3.0,15,353,0.6346,0.0865,1.3554,7.49,13.5,30.53
2h,none,14,15,65,3.0,20,353,0.6091,0.0979,1.3532,8.71,17.3,34.54
2h,none,14,15,65,4.0,5,367,0.7248,0.1151,2.3909,1.95,4.9,42.25
2h,none,14,15,65,4.0,10,350,0.7229,0.1609,2.4107,4.11,9.6,56.3
2h,none,14,15,65,4.0,15,346,0.6532,0.0609,1.312,6.7,14.0,21.07
2h,none,14,15,65,4.0,20,346,0.6329,0.0631,1.278,6.76,18.1,21.84
2h,none,14,20,50,2.0,5,1717,0.5865,0.0702,1.2505,15.06,4.4,120.6
2h,none,14,20,50,2.0,10,1594,0.5213,0.0539,1.1387,23.38,7.6,85.85
2h,none,14,20,50,2.0,15,1572,0.4885,0.0396,1.0886,23.41,9.9,62.25
2h,none,14,20,50,2.0,20,1566,0.4725,0.0284,1.059,26.98,11.4,44.5
2h,none,14,20,50,3.0,5,1647,0.6181,0.0617,1.335,12.23,4.7,101.58
2h,none,14,20,50,3.0,10,1485,0.5933,0.0834,1.3374,10.27,8.6,123.82
2h,none,14,20,50,3.0,15,1450,0.569,0.0649,1.2111,9.28,11.5,94.07
2h,none,14,20,50,3.0,20,1441,0.5607,0.0621,1.1826,9.49,13.6,89.42
2h,none,14,20,50,4.0,5,1618,0.6224,0.0452,1.3274,10.69,4.8,73.13
2h,none,14,20,50,4.0,10,1436,0.6038,0.0675,1.3669,13.33,9.0,96.97
2h,none,14,20,50,4.0,15,1377,0.5832,0.0444,1.1826,13.11,12.2,61.1
2h,none,14,20,50,4.0,20,1364,0.5828,0.0356,1.1296,15.24,14.7,48.61
2h,none,14,20,55,2.0,5,1717,0.5865,0.07,1.2496,14.47,4.4,120.19
2h,none,14,20,55,2.0,10,1594,0.5207,0.0561,1.1443,22.94,7.8,89.47
2h,none,14,20,55,2.0,15,1572,0.4866,0.0251,1.0559,34.93,10.5,39.38
2h,none,14,20,55,2.0,20,1566,0.4617,0.0092,1.0189,41.35,12.7,14.45
2h,none,14,20,55,3.0,5,1647,0.6181,0.0614,1.3336,11.84,4.7,101.15
2h,none,14,20,55,3.0,10,1485,0.5926,0.0873,1.3524,9.2,8.8,129.67
2h,none,14,20,55,3.0,15,1450,0.5655,0.0536,1.174,13.48,12.2,77.78
2h,none,14,20,55,3.0,20,1441,0.5441,0.0437,1.1253,11.42,15.1,63.01
2h,none,14,20,55,4.0,5,1618,0.6224,0.045,1.3259,10.4,4.8,72.81
2h,none,14,20,55,4.0,10,1436,0.6031,0.0708,1.3832,11.95,9.2,101.66
2h,none,14,20,55,4.0,15,1377,0.5802,0.0355,1.1454,14.95,13.0,48.82
2h,none,14,20,55,4.0,20,1364,0.5667,0.0236,1.084,20.56,16.2,32.14
2h,none,14,20,60,2.0,5,1717,0.5865,0.07,1.2495,14.39,4.4,120.15
2h,none,14,20,60,2.0,10,1594,0.5207,0.0524,1.1347,22.18,7.9,83.51
2h,none,14,20,60,2.0,15,1572,0.4835,0.008,1.0177,44.04,10.8,12.54
2h,none,14,20,60,2.0,20,1566,0.4585,-0.0061,0.9875,51.55,13.3,-9.58
2h,none,14,20,60,3.0,5,1647,0.6181,0.0614,1.3335,11.79,4.7,101.12
2h,none,14,20,60,3.0,10,1485,0.5926,0.0864,1.3485,10.25,8.9,128.24
2h,none,14,20,60,3.0,15,1450,0.5634,0.0432,1.1401,13.31,12.6,62.65
2h,none,14,20,60,3.0,20,1441,0.5413,0.0307,1.0877,17.49,15.9,44.19
2h,none,14,20,60,4.0,5,1618,0.6224,0.045,1.3258,10.35,4.8,72.79
2h,none,14,20,60,4.0,10,1436,0.6031,0.0702,1.3799,12.89,9.3,100.79
2h,none,14,20,60,4.0,15,1377,0.5788,0.0278,1.114,18.12,13.4,38.31
2h,none,14,20,60,4.0,20,1364,0.5638,0.013,1.0461,25.72,17.1,17.72
2h,none,14,20,65,2.0,5,1717,0.5865,0.0714,1.2546,14.46,4.4,122.62
2h,none,14,20,65,2.0,10,1594,0.5207,0.0541,1.139,23.02,7.9,86.16
2h,none,14,20,65,2.0,15,1572,0.4835,0.0054,1.0121,47.33,10.9,8.53
2h,none,14,20,65,2.0,20,1566,0.4585,-0.0128,0.9739,58.07,13.6,-20.04
2h,none,14,20,65,3.0,5,1647,0.6181,0.0624,1.3389,11.83,4.7,102.77
2h,none,14,20,65,3.0,10,1485,0.5926,0.0874,1.3525,9.54,8.9,129.72
2h,none,14,20,65,3.0,15,1450,0.5634,0.0395,1.128,15.21,12.7,57.25
2h,none,14,20,65,3.0,20,1441,0.5413,0.0219,1.0627,22.42,16.3,31.63
2h,none,14,20,65,4.0,5,1618,0.6224,0.0458,1.3314,10.39,4.8,74.02
2h,none,14,20,65,4.0,10,1436,0.6031,0.0711,1.3846,12.26,9.3,102.05
2h,none,14,20,65,4.0,15,1377,0.5788,0.025,1.1024,19.97,13.5,34.38
2h,none,14,20,65,4.0,20,1364,0.5638,0.0067,1.0237,30.63,17.4,9.11
2h,none,14,25,50,2.0,5,5056,0.5346,-0.0116,0.9621,105.04,4.4,-58.54
2h,none,14,25,50,2.0,10,4512,0.4847,-0.0298,0.929,170.29,7.5,-134.62
2h,none,14,25,50,2.0,15,4428,0.4612,-0.0289,0.9389,168.34,9.4,-128.03
2h,none,14,25,50,2.0,20,4394,0.4463,-0.0379,0.9245,199.43,10.8,-166.41
2h,none,14,25,50,3.0,5,4786,0.5547,-0.0043,0.9792,60.46,4.7,-20.38
2h,none,14,25,50,3.0,10,4091,0.5368,-0.0025,0.9913,69.81,8.5,-10.22
