timeframe,filter_mode,rsi_n,oversold,exit_rsi,atr_mult,time_exit_bars,num_trades,win_rate,avg_r,profit_factor,max_dd_r,avg_bars_held,total_r
1d,ema200_price_above,2,15,65,2.0,20,978,0.6155,0.0098,1.0464,15.66,4.2,9.62
1d,ema200_price_above,2,15,65,3.0,5,1034,0.5812,0.0076,1.057,7.36,3.6,7.9
1d,ema200_price_above,2,15,65,3.0,10,955,0.623,0.0168,1.1257,6.3,4.5,16.04
1d,ema200_price_above,2,15,65,3.0,15,951,0.6225,0.0166,1.1242,6.15,4.6,15.82
1d,ema200_price_above,2,15,65,3.0,20,951,0.6225,0.016,1.119,6.39,4.6,15.23
1d,ema200_price_above,2,15,65,4.0,5,1032,0.5824,0.0038,1.0372,6.62,3.6,3.94
1d,ema200_price_above,2,15,65,4.0,10,949,0.6259,0.0144,1.1469,4.7,4.6,13.68
1d,ema200_price_above,2,15,65,4.0,15,943,0.6257,0.0152,1.1552,4.17,4.8,14.36
1d,ema200_price_above,2,15,65,4.0,20,943,0.6257,0.0151,1.1536,4.14,4.8,14.23
1d,ema200_price_above,2,20,50,2.0,5,1437,0.6333,-0.0056,0.9703,20.87,2.7,-8.0
1d,ema200_price_above,2,20,50,2.0,10,1397,0.6378,-0.0077,0.9596,26.48,2.9,-10.79
1d,ema200_price_above,2,20,50,2.0,15,1397,0.6378,-0.0078,0.9591,26.3,2.9,-10.92
1d,ema200_price_above,2,20,50,2.0,20,1397,0.6378,-0.0078,0.9591,26.3,2.9,-10.92
1d,ema200_price_above,2,20,50,3.0,5,1407,0.6368,0.0003,1.0026,8.34,2.8,0.44
1d,ema200_price_above,2,20,50,3.0,10,1355,0.6406,0.0036,1.0302,8.17,3.2,4.9
1d,ema200_price_above,2,20,50,3.0,15,1353,0.6401,0.0041,1.034,7.57,3.2,5.49
1d,ema200_price_above,2,20,50,3.0,20,1353,0.6401,0.0041,1.034,7.57,3.2,5.49
1d,ema200_price_above,2,20,50,4.0,5,1402,0.6369,-0.0048,0.9501,11.32,2.9,-6.78
1d,ema200_price_above,2,20,50,4.0,10,1348,0.6409,-0.0014,0.9846,6.97,3.2,-1.95
1d,ema200_price_above,2,20,50,4.0,15,1345,0.6401,-0.0011,0.9881,6.5,3.3,-1.51
1d,ema200_price_above,2,20,50,4.0,20,1345,0.6401,-0.001,0.9891,6.5,3.3,-1.37
1d,ema200_price_above,2,20,55,2.0,5,1404,0.6154,-0.0114,0.9426,26.65,2.9,-15.96
1d,ema200_price_above,2,20,55,2.0,10,1345,0.629,-0.0118,0.9417,31.12,3.3,-15.86
1d,ema200_price_above,2,20,55,2.0,15,1345,0.629,-0.0118,0.9416,31.1,3.3,-15.9
1d,ema200_price_above,2,20,55,2.0,20,1345,0.629,-0.0121,0.9403,31.47,3.3,-16.27
1d,ema200_price_above,2,20,55,3.0,5,1376,0.6192,-0.0034,0.9738,12.41,3.1,-4.67
1d,ema200_price_above,2,20,55,3.0,10,1303,0.6309,0.0009,1.0075,9.41,3.6,1.24
1d,ema200_price_above,2,20,55,3.0,15,1301,0.6303,0.0018,1.014,8.65,3.6,2.29
1d,ema200_price_above,2,20,55,3.0,20,1301,0.6303,0.0016,1.0124,8.65,3.6,2.05
1d,ema200_price_above,2,20,55,4.0,5,1371,0.6193,-0.0081,0.9212,15.02,3.1,-11.09
1d,ema200_price_above,2,20,55,4.0,10,1295,0.6317,-0.0031,0.9685,9.3,3.7,-4.05
1d,ema200_price_above,2,20,55,4.0,15,1292,0.6308,-0.0023,0.9763,8.19,3.7,-3.02
1d,ema200_price_above,2,20,55,4.0,20,1292,0.6308,-0.0024,0.9759,8.37,3.7,-3.07
1d,ema200_price_above,2,20,60,2.0,5,1386,0.5988,-0.0067,0.967,19.97,3.1,-9.35
1d,ema200_price_above,2,20,60,2.0,10,1305,0.6215,-0.0083,0.9608,26.2,3.6,-10.83
1d,ema200_price_above,2,20,60,2.0,15,1303,0.6209,-0.0078,0.963,25.61,3.7,-10.17
1d,ema200_price_above,2,20,60,2.0,20,1303,0.6209,-0.0081,0.9617,25.97,3.7,-10.54
1d,ema200_price_above,2,20,60,3.0,5,1357,0.6021,-0.0016,0.9878,10.05,3.3,-2.24
1d,ema200_price_above,2,20,60,3.0,10,1259,0.6235,0.0023,1.0175,8.3,4.0,2.95
1d,ema200_price_above,2,20,60,3.0,15,1254,0.6228,0.0032,1.0244,8.59,4.1,4.07
1d,ema200_price_above,2,20,60,3.0,20,1254,0.6228,0.0031,1.0229,8.59,4.1,3.83
1d,ema200_price_above,2,20,60,4.0,5,1352,0.6021,-0.0069,0.9354,13.11,3.3,-9.37
1d,ema200_price_above,2,20,60,4.0,10,1250,0.6272,-0.0005,0.9955,6.68,4.1,-0.59
1d,ema200_price_above,2,20,60,4.0,15,1243,0.6259,0.0005,1.0048,6.24,4.2,0.61
1d,ema200_price_above,2,20,60,4.0,20,1243,0.6259,0.0004,1.0044,6.24,4.2,0.56
1d,ema200_price_above,2,20,65,2.0,5,1365,0.5832,-0.0011,0.9949,20.49,3.4,-1.46
1d,ema200_price_above,2,20,65,2.0,10,1257,0.6221,-0.0007,0.9969,24.67,4.1,-0.88
1d,ema200_price_above,2,20,65,2.0,15,1253,0.6217,-0.001,0.9957,24.28,4.1,-1.21
1d,ema200_price_above,2,20,65,2.0,20,1253,0.6217,-0.0014,0.9939,24.65,4.1,-1.7
1d,ema200_price_above,2,20,65,3.0,5,1336,0.5868,0.0014,1.0103,12.22,3.5,1.94
1d,ema200_price_above,2,20,65,3.0,10,1209,0.6278,0.0065,1.0455,9.56,4.5,7.88
1d,ema200_price_above,2,20,65,3.0,15,1200,0.6267,0.0079,1.0556,8.95,4.6,9.47
1d,ema200_price_above,2,20,65,3.0,20,1200,0.6267,0.0072,1.0508,9.07,4.6,8.69
1d,ema200_price_above,2,20,65,4.0,5,1331,0.5868,-0.0049,0.9558,14.62,3.5,-6.57
1d,ema200_price_above,2,20,65,4.0,10,1200,0.6317,0.0024,1.0218,7.65,4.6,2.88
1d,ema200_price_above,2,20,65,4.0,15,1188,0.6296,0.0027,1.0242,7.71,4.8,3.16
1d,ema200_price_above,2,20,65,4.0,20,1188,0.6296,0.0026,1.0233,7.79,4.8,3.05
1d,ema200_price_above,2,25,50,2.0,5,1758,0.6513,0.0083,1.0466,18.77,2.6,14.66
1d,ema200_price_above,2,25,50,2.0,10,1703,0.6541,0.0012,1.0065,22.53,2.8,2.06
1d,ema200_price_above,2,25,50,2.0,15,1703,0.6541,0.0014,1.0075,22.35,2.8,2.37
1d,ema200_price_above,2,25,50,2.0,20,1703,0.6541,0.0014,1.0075,22.35,2.8,2.37
1d,ema200_price_above,2,25,50,3.0,5,1724,0.6555,0.0071,1.0598,9.24,2.7,12.26
1d,ema200_price_above,2,25,50,3.0,10,1651,0.6584,0.0074,1.0629,7.61,3.1,12.26
1d,ema200_price_above,2,25,50,3.0,15,1649,0.658,0.0079,1.0675,7.35,3.1,13.06
1d,ema200_price_above,2,25,50,3.0,20,1649,0.658,0.0079,1.0675,7.35,3.1,13.06
1d,ema200_price_above,2,25,50,4.0,5,1717,0.6564,0.0015,1.0162,8.87,2.8,2.59
1d,ema200_price_above,2,25,50,4.0,10,1639,0.6595,0.0031,1.0344,7.17,3.2,5.13
1d,ema200_price_above,2,25,50,4.0,15,1636,0.6589,0.0034,1.0372,6.98,3.2,5.53
1d,ema200_price_above,2,25,50,4.0,20,1636,0.6589,0.0034,1.0372,6.98,3.2,5.53
1d,ema200_price_above,2,25,55,2.0,5,1698,0.6278,-0.0012,0.9936,24.28,2.9,-2.08
1d,ema200_price_above,2,25,55,2.0,10,1618,0.6403,-0.0078,0.9614,35.31,3.2,-12.55
1d,ema200_price_above,2,25,55,2.0,15,1617,0.6401,-0.0076,0.9624,35.17,3.2,-12.23
1d,ema200_price_above,2,25,55,2.0,20,1617,0.6401,-0.0078,0.9613,35.54,3.2,-12.6
1d,ema200_price_above,2,25,55,3.0,5,1665,0.6318,-0.0007,0.9949,14.84,3.0,-1.12
1d,ema200_price_above,2,25,55,3.0,10,1565,0.6435,-0.0005,0.9963,15.46,3.5,-0.75
1d,ema200_price_above,2,25,55,3.0,15,1562,0.6428,0.0007,1.005,13.64,3.5,1.02
1d,ema200_price_above,2,25,55,3.0,20,1562,0.6428,0.0005,1.0038,13.88,3.5,0.78
1d,ema200_price_above,2,25,55,4.0,5,1659,0.6335,-0.0048,0.9532,17.45,3.0,-7.95
1d,ema200_price_above,2,25,55,4.0,10,1552,0.6456,-0.0028,0.9722,13.04,3.6,-4.34
1d,ema200_price_above,2,25,55,4.0,15,1548,0.6447,-0.0019,0.9806,11.4,3.6,-2.99
1d,ema200_price_above,2,25,55,4.0,20,1548,0.6447,-0.002,0.9795,11.58,3.6,-3.17
1d,ema200_price_above,2,25,60,2.0,5,1667,0.6161,0.0036,1.0182,16.34,3.1,6.08
1d,ema200_price_above,2,25,60,2.0,10,1562,0.6364,-0.0034,0.984,28.45,3.5,-5.27
1d,ema200_price_above,2,25,60,2.0,15,1559,0.6363,-0.0021,0.9897,26.75,3.6,-3.35
1d,ema200_price_above,2,25,60,2.0,20,1559,0.6363,-0.0024,0.9886,27.11,3.6,-3.72
1d,ema200_price_above,2,25,60,3.0,5,1634,0.6206,0.0018,1.0135,10.43,3.2,3.0
1d,ema200_price_above,2,25,60,3.0,10,1508,0.6412,0.0006,1.0045,13.13,3.9,0.93
1d,ema200_price_above,2,25,60,3.0,15,1503,0.6407,0.0023,1.0171,10.52,4.0,3.52
1d,ema200_price_above,2,25,60,3.0,20,1503,0.6407,0.0022,1.0159,10.76,4.0,3.28
1d,ema200_price_above,2,25,60,4.0,5,1629,0.6225,-0.0031,0.9711,13.74,3.2,-5.02
1d,ema200_price_above,2,25,60,4.0,10,1493,0.6457,-0.0012,0.9884,10.06,4.0,-1.83
1d,ema200_price_above,2,25,60,4.0,15,1485,0.6444,0.0009,1.0082,7.84,4.1,1.27
1d,ema200_price_above,2,25,60,4.0,20,1484,0.6449,0.0005,1.0052,8.02,4.1,0.8
1d,ema200_price_above,2,25,65,2.0,5,1627,0.595,0.0037,1.0175,16.87,3.3,5.98
1d,ema200_price_above,2,25,65,2.0,10,1490,0.6329,0.0009,1.0038,25.25,4.0,1.27
1d,ema200_price_above,2,25,65,2.0,15,1483,0.6332,0.0017,1.0076,23.39,4.0,2.52
1d,ema200_price_above,2,25,65,2.0,20,1483,0.6332,0.0015,1.0066,23.6,4.1,2.18
1d,ema200_price_above,2,25,65,3.0,5,1593,0.597,0.0005,1.0036,13.23,3.4,0.82
1d,ema200_price_above,2,25,65,3.0,10,1433,0.6413,0.0047,1.0315,11.01,4.4,6.69
1d,ema200_price_above,2,25,65,3.0,15,1422,0.6406,0.007,1.0481,9.93,4.5,9.97
1d,ema200_price_above,2,25,65,3.0,20,1422,0.6406,0.0064,1.044,10.17,4.5,9.15
1d,ema200_price_above,2,25,65,4.0,5,1589,0.5997,-0.004,0.9647,15.67,3.5,-6.34
1d,ema200_price_above,2,25,65,4.0,10,1418,0.646,0.0017,1.0151,9.25,4.5,2.43
1d,ema200_price_above,2,25,65,4.0,15,1404,0.6446,0.0037,1.0333,8.75,4.7,5.2
1d,ema200_price_above,2,25,65,4.0,20,1403,0.645,0.0033,1.0296,8.82,4.7,4.64
1d,ema200_price_above,2,30,50,2.0,5,2090,0.6455,0.0097,1.0546,12.8,2.6,20.19
1d,ema200_price_above,2,30,50,2.0,10,2026,0.65,0.0032,1.0173,15.9,2.8,6.41
1d,ema200_price_above,2,30,50,2.0,15,2025,0.6499,0.0033,1.018,15.9,2.8,6.65
1d,ema200_price_above,2,30,50,2.0,20,2025,0.6499,0.0033,1.018,15.9,2.8,6.65
1d,ema200_price_above,2,30,50,3.0,5,2048,0.6509,0.0055,1.0457,6.76,2.7,11.29
1d,ema200_price_above,2,30,50,3.0,10,1962,0.6555,0.0043,1.0353,7.03,3.0,8.39
1d,ema200_price_above,2,30,50,3.0,15,1961,0.6553,0.0048,1.0396,7.03,3.0,9.37
1d,ema200_price_above,2,30,50,3.0,20,1961,0.6553,0.0048,1.04,7.03,3.0,9.45
1d,ema200_price_above,2,30,50,4.0,5,2036,0.6523,0.0021,1.0224,6.31,2.7,4.24
1d,ema200_price_above,2,30,50,4.0,10,1942,0.6571,0.0024,1.0261,5.71,3.1,4.65
1d,ema200_price_above,2,30,50,4.0,15,1940,0.6567,0.0023,1.0246,5.92,3.1,4.4
1d,ema200_price_above,2,30,50,4.0,20,1940,0.6567,0.0023,1.025,5.85,3.1,4.46
1d,ema200_price_above,2,30,55,2.0,5,2011,0.63,0.0068,1.0363,15.15,2.8,13.75
1d,ema200_price_above,2,30,55,2.0,10,1914,0.6447,-0.0005,0.9974,20.42,3.1,-1.0
1d,ema200_price_above,2,30,55,2.0,15,1912,0.6444,-0.0005,0.9973,20.72,3.1,-1.02
1d,ema200_price_above,2,30,55,2.0,20,1912,0.6444,-0.0006,0.997,20.83,3.1,-1.13
1d,ema200_price_above,2,30,55,3.0,5,1972,0.6344,0.0029,1.0226,8.69,2.9,5.76
1d,ema200_price_above,2,30,55,3.0,10,1846,0.6468,0.0004,1.0034,10.51,3.4,0.82
1d,ema200_price_above,2,30,55,3.0,15,1844,0.6464,0.0017,1.0127,10.29,3.4,3.06
1d,ema200_price_above,2,30,55,3.0,20,1844,0.6464,0.0017,1.0127,10.37,3.5,3.07
1d,ema200_price_above,2,30,55,4.0,5,1961,0.6364,0.0001,1.0005,6.64,3.0,0.1
1d,ema200_price_above,2,30,55,4.0,10,1825,0.6493,-0.0003,0.9974,8.11,3.5,-0.47
1d,ema200_price_above,2,30,55,4.0,15,1822,0.6487,-0.0,1.0,8.12,3.6,-0.0
1d,ema200_price_above,2,30,55,4.0,20,1822,0.6487,0.0,1.0,8.18,3.6,0.01
1d,ema200_price_above,2,30,60,2.0,5,1958,0.619,0.0082,1.0416,12.52,3.0,16.09
1d,ema200_price_above,2,30,60,2.0,10,1830,0.6383,-0.0013,0.9938,22.89,3.5,-2.4
1d,ema200_price_above,2,30,60,2.0,15,1825,0.6378,-0.0011,0.9947,22.01,3.5,-2.04
1d,ema200_price_above,2,30,60,2.0,20,1825,0.6378,-0.0012,0.9944,22.13,3.5,-2.16
1d,ema200_price_above,2,30,60,3.0,5,1919,0.6243,0.0036,1.0262,7.61,3.1,6.83
1d,ema200_price_above,2,30,60,3.0,10,1762,0.6425,-0.0007,0.9954,11.37,3.8,-1.15
1d,ema200_price_above,2,30,60,3.0,15,1757,0.642,0.0005,1.0034,10.04,3.9,0.84
1d,ema200_price_above,2,30,60,3.0,20,1757,0.642,0.0005,1.0034,10.11,3.9,0.85
1d,ema200_price_above,2,30,60,4.0,5,1909,0.6265,0.0005,1.0043,6.88,3.2,0.87
1d,ema200_price_above,2,30,60,4.0,10,1736,0.6469,-0.0007,0.9938,7.82,4.0,-1.15
1d,ema200_price_above,2,30,60,4.0,15,1728,0.6458,0.0003,1.0026,7.43,4.1,0.47
1d,ema200_price_above,2,30,60,4.0,20,1728,0.6464,0.0001,1.001,7.49,4.1,0.19
1d,ema200_price_above,2,30,65,2.0,5,1906,0.5992,0.0107,1.0516,10.17,3.2,20.4
1d,ema200_price_above,2,30,65,2.0,10,1742,0.6372,0.0068,1.0305,18.38,3.9,11.81
1d,ema200_price_above,2,30,65,2.0,15,1733,0.637,0.0073,1.033,18.7,4.0,12.66
1d,ema200_price_above,2,30,65,2.0,20,1733,0.637,0.0073,1.0331,18.7,4.0,12.7
1d,ema200_price_above,2,30,65,3.0,5,1868,0.6044,0.0044,1.0308,7.58,3.4,8.28
1d,ema200_price_above,2,30,65,3.0,10,1675,0.6466,0.0059,1.0395,10.99,4.3,9.94
1d,ema200_price_above,2,30,65,3.0,15,1663,0.6464,0.0088,1.0601,10.17,4.4,14.72
1d,ema200_price_above,2,30,65,3.0,20,1663,0.6464,0.0087,1.059,10.24,4.4,14.48
1d,ema200_price_above,2,30,65,4.0,5,1858,0.6071,0.001,1.009,8.49,3.4,1.85
1d,ema200_price_above,2,30,65,4.0,10,1649,0.6513,0.0046,1.0407,8.34,4.4,7.58
1d,ema200_price_above,2,30,65,4.0,15,1634,0.6506,0.0061,1.0544,7.36,4.6,9.92
1d,ema200_price_above,2,30,65,4.0,20,1634,0.6512,0.0058,1.0518,7.31,4.6,9.48
1d,ema200_price_above,3,10,50,2.0,5,225,0.6489,0.0474,1.2556,6.06,3.4,10.66
1d,ema200_price_above,3,10,50,2.0,10,222,0.7117,0.0697,1.3736,5.61,3.7,15.47
1d,ema200_price_above,3,10,50,2.0,15,222,0.7117,0.0698,1.3746,5.61,3.8,15.5
1d,ema200_price_above,3,10,50,2.0,20,222,0.7117,0.0698,1.3746,5.61,3.8,15.5
1d,ema200_price_above,3,10,50,3.0,5,225,0.6578,0.0457,1.4147,3.0,3.7,10.27
1d,ema200_price_above,3,10,50,3.0,10,220,0.7364,0.0675,1.6312,3.2,4.2,14.85
1d,ema200_price_above,3,10,50,3.0,15,220,0.7364,0.0689,1.6533,3.2,4.2,15.16
1d,ema200_price_above,3,10,50,3.0,20,220,0.7364,0.0689,1.6533,3.2,4.2,15.16
1d,ema200_price_above,3,10,50,4.0,5,225,0.6667,0.0446,1.5971,1.47,3.8,10.03
1d,ema200_price_above,3,10,50,4.0,10,220,0.7455,0.0661,1.9854,1.78,4.3,14.55
1d,ema200_price_above,3,10,50,4.0,15,220,0.75,0.074,2.202,1.2,4.4,16.29
1d,ema200_price_above,3,10,50,4.0,20,220,0.75,0.0744,2.2145,1.2,4.4,16.37
1d,ema200_price_above,3,10,55,2.0,5,225,0.6356,0.0537,1.2825,6.2,3.6,12.08
1d,ema200_price_above,3,10,55,2.0,10,222,0.7117,0.0649,1.3132,6.23,4.2,14.42
1d,ema200_price_above,3,10,55,2.0,15,222,0.7162,0.0652,1.3134,6.23,4.3,14.47
1d,ema200_price_above,3,10,55,2.0,20,222,0.7162,0.0652,1.3134,6.23,4.3,14.47
1d,ema200_price_above,3,10,55,3.0,5,225,0.6444,0.0499,1.4404,3.0,3.9,11.22
1d,ema200_price_above,3,10,55,3.0,10,220,0.7455,0.0657,1.5473,4.42,4.7,14.46
1d,ema200_price_above,3,10,55,3.0,15,220,0.75,0.0671,1.5631,4.47,4.8,14.77
1d,ema200_price_above,3,10,55,3.0,20,220,0.75,0.0689,1.5864,4.4,4.8,15.15
1d,ema200_price_above,3,10,55,4.0,5,225,0.6533,0.0477,1.6199,1.47,4.0,10.74
1d,ema200_price_above,3,10,55,4.0,10,220,0.7591,0.0661,1.8575,1.86,4.9,14.54
1d,ema200_price_above,3,10,55,4.0,15,220,0.7682,0.0749,2.0508,1.8,5.1,16.48
1d,ema200_price_above,3,10,55,4.0,20,220,0.7682,0.077,2.1134,1.76,5.2,16.94
1d,ema200_price_above,3,10,60,2.0,5,225,0.6178,0.0642,1.3259,5.35,3.9,14.45
1d,ema200_price_above,3,10,60,2.0,10,220,0.6864,0.0743,1.3168,5.99,4.8,16.35
1d,ema200_price_above,3,10,60,2.0,15,220,0.6955,0.0685,1.2815,6.52,4.9,15.07
1d,ema200_price_above,3,10,60,2.0,20,220,0.6955,0.0677,1.2775,6.52,4.9,14.9
1d,ema200_price_above,3,10,60,3.0,5,225,0.6267,0.0554,1.4641,3.0,4.2,12.46
1d,ema200_price_above,3,10,60,3.0,10,218,0.7202,0.073,1.5248,4.52,5.3,15.91
1d,ema200_price_above,3,10,60,3.0,15,217,0.7327,0.0771,1.559,4.18,5.6,16.73
1d,ema200_price_above,3,10,60,3.0,20,216,0.7315,0.0764,1.5524,4.79,5.7,16.51
1d,ema200_price_above,3,10,60,4.0,5,225,0.6356,0.0526,1.6497,1.47,4.2,11.82
1d,ema200_price_above,3,10,60,4.0,10,218,0.7339,0.0706,1.7641,2.93,5.6,15.38
1d,ema200_price_above,3,10,60,4.0,15,217,0.7512,0.0817,1.9476,1.68,6.0,17.73
1d,ema200_price_above,3,10,60,4.0,20,216,0.75,0.0822,1.9619,1.68,6.1,17.76
1d,ema200_price_above,3,10,65,2.0,5,224,0.5893,0.0605,1.2979,7.19,4.1,13.56
1d,ema200_price_above,3,10,65,2.0,10,218,0.6606,0.0733,1.2816,7.66,5.5,15.98
1d,ema200_price_above,3,10,65,2.0,15,218,0.6789,0.0753,1.282,7.12,5.8,16.41
1d,ema200_price_above,3,10,65,2.0,20,217,0.682,0.0743,1.2771,7.12,5.9,16.13
1d,ema200_price_above,3,10,65,3.0,5,224,0.5982,0.0537,1.438,3.0,4.4,12.03
1d,ema200_price_above,3,10,65,3.0,10,215,0.7023,0.0685,1.4241,4.02,6.1,14.72
1d,ema200_price_above,3,10,65,3.0,15,214,0.7243,0.078,1.4908,4.0,6.6,16.69
1d,ema200_price_above,3,10,65,3.0,20,212,0.7264,0.0772,1.481,4.29,6.8,16.37
1d,ema200_price_above,3,10,65,4.0,5,224,0.6071,0.0525,1.6383,1.47,4.4,11.75
1d,ema200_price_above,3,10,65,4.0,10,215,0.7163,0.0676,1.6178,3.04,6.3,14.53
1d,ema200_price_above,3,10,65,4.0,15,214,0.743,0.0792,1.7449,1.8,7.0,16.95
1d,ema200_price_above,3,10,65,4.0,20,212,0.7453,0.0798,1.7496,1.97,7.3,16.92
1d,ema200_price_above,3,15,50,2.0,5,434,0.5876,0.011,1.0583,7.88,3.6,4.78
1d,ema200_price_above,3,15,50,2.0,10,425,0.6447,0.0394,1.2165,5.96,4.1,16.74
1d,ema200_price_above,3,15,50,2.0,15,424,0.6439,0.038,1.2075,5.9,4.1,16.11
1d,ema200_price_above,3,15,50,2.0,20,424,0.6439,0.038,1.2075,5.9,4.1,16.11
1d,ema200_price_above,3,15,50,3.0,5,430,0.5884,0.0175,1.1534,7.44,3.8,7.54
1d,ema200_price_above,3,15,50,3.0,10,419,0.6516,0.0474,1.4682,5.22,4.5,19.88
1d,ema200_price_above,3,15,50,3.0,15,417,0.6523,0.0479,1.4745,5.22,4.6,19.99
1d,ema200_price_above,3,15,50,3.0,20,417,0.6523,0.048,1.476,5.22,4.6,20.04
1d,ema200_price_above,3,15,50,4.0,5,430,0.593,0.0121,1.1387,5.42,3.8,5.22
1d,ema200_price_above,3,15,50,4.0,10,419,0.6563,0.0355,1.4615,3.33,4.6,14.86
1d,ema200_price_above,3,15,50,4.0,15,417,0.6595,0.0377,1.4958,2.98,4.7,15.73
1d,ema200_price_above,3,15,50,4.0,20,417,0.6595,0.0375,1.4914,2.98,4.7,15.63
1d,ema200_price_above,3,15,55,2.0,5,433,0.5751,0.0217,1.1133,6.82,3.8,9.42
1d,ema200_price_above,3,15,55,2.0,10,420,0.6595,0.0479,1.2408,6.74,4.6,20.1
1d,ema200_price_above,3,15,55,2.0,15,419,0.6611,0.0447,1.2214,6.99,4.7,18.72
1d,ema200_price_above,3,15,55,2.0,20,419,0.6611,0.0447,1.2214,6.99,4.7,18.72
1d,ema200_price_above,3,15,55,3.0,5,429,0.5758,0.0231,1.1966,6.73,4.0,9.91
1d,ema200_price_above,3,15,55,3.0,10,414,0.6715,0.0471,1.3975,3.46,5.1,19.49
1d,ema200_price_above,3,15,55,3.0,15,410,0.6756,0.0493,1.4218,3.62,5.2,20.2
1d,ema200_price_above,3,15,55,3.0,20,410,0.6756,0.0503,1.4346,3.62,5.2,20.63
1d,ema200_price_above,3,15,55,4.0,5,429,0.5804,0.0163,1.1815,4.9,4.0,6.99
1d,ema200_price_above,3,15,55,4.0,10,414,0.6763,0.035,1.3883,2.47,5.1,14.49
1d,ema200_price_above,3,15,55,4.0,15,410,0.6829,0.0383,1.4327,3.48,5.4,15.72
1d,ema200_price_above,3,15,55,4.0,20,410,0.6829,0.0392,1.4476,3.61,5.4,16.09
1d,ema200_price_above,3,15,60,2.0,5,432,0.5602,0.0226,1.1136,8.24,4.0,9.78
1d,ema200_price_above,3,15,60,2.0,10,413,0.6562,0.0504,1.2188,7.74,5.3,20.81
1d,ema200_price_above,3,15,60,2.0,15,411,0.6594,0.0409,1.1701,8.3,5.4,16.82
1d,ema200_price_above,3,15,60,2.0,20,411,0.6594,0.0386,1.159,8.3,5.4,15.87
1d,ema200_price_above,3,15,60,3.0,5,428,0.5607,0.0231,1.1882,7.92,4.3,9.9
1d,ema200_price_above,3,15,60,3.0,10,407,0.6683,0.0477,1.337,4.78,5.8,19.43
1d,ema200_price_above,3,15,60,3.0,15,400,0.675,0.053,1.384,4.33,6.2,21.2
1d,ema200_price_above,3,15,60,3.0,20,400,0.675,0.0516,1.3702,4.34,6.2,20.65
1d,ema200_price_above,3,15,60,4.0,5,427,0.5667,0.0176,1.1889,5.28,4.3,7.5
1d,ema200_price_above,3,15,60,4.0,10,406,0.6749,0.0355,1.3283,3.17,5.9,14.4
1d,ema200_price_above,3,15,60,4.0,15,399,0.6842,0.0408,1.3878,3.35,6.4,16.29
1d,ema200_price_above,3,15,60,4.0,20,399,0.6842,0.0411,1.3904,3.28,6.5,16.39
1d,ema200_price_above,3,15,65,2.0,5,432,0.5347,0.0137,1.0669,7.58,4.2,5.94
1d,ema200_price_above,3,15,65,2.0,10,407,0.6388,0.0428,1.1694,5.97,5.9,17.44
1d,ema200_price_above,3,15,65,2.0,15,404,0.6411,0.0356,1.1348,6.35,6.3,14.37
1d,ema200_price_above,3,15,65,2.0,20,401,0.6459,0.033,1.1238,6.25,6.4,13.24
1d,ema200_price_above,3,15,65,3.0,5,428,0.5397,0.0174,1.1366,7.82,4.5,7.43
1d,ema200_price_above,3,15,65,3.0,10,400,0.6625,0.0377,1.2309,5.11,6.4,15.07
1d,ema200_price_above,3,15,65,3.0,15,392,0.6658,0.0456,1.2887,4.82,7.1,17.88
1d,ema200_price_above,3,15,65,3.0,20,389,0.671,0.0421,1.2599,4.48,7.3,16.36
1d,ema200_price_above,3,15,65,4.0,5,427,0.5457,0.0132,1.1376,5.2,4.5,5.65
1d,ema200_price_above,3,15,65,4.0,10,399,0.6692,0.0276,1.221,3.81,6.6,11.0
1d,ema200_price_above,3,15,65,4.0,15,391,0.6752,0.0351,1.2891,3.59,7.4,13.7
1d,ema200_price_above,3,15,65,4.0,20,388,0.6804,0.0335,1.2718,3.34,7.7,13.0
1d,ema200_price_above,3,20,50,2.0,5,679,0.57,0.0005,1.0026,15.09,3.4,0.35
1d,ema200_price_above,3,20,50,2.0,10,649,0.6225,0.0187,1.0952,11.34,4.1,12.14
1d,ema200_price_above,3,20,50,2.0,15,646,0.6223,0.0175,1.0886,12.18,4.1,11.27
1d,ema200_price_above,3,20,50,2.0,20,646,0.6223,0.0178,1.0905,12.23,4.1,11.49
1d,ema200_price_above,3,20,50,3.0,5,669,0.5665,0.002,1.0154,10.66,3.6,1.34
1d,ema200_price_above,3,20,50,3.0,10,635,0.622,0.023,1.1879,6.16,4.4,14.6
1d,ema200_price_above,3,20,50,3.0,15,630,0.6222,0.0237,1.195,5.7,4.5,14.91
1d,ema200_price_above,3,20,50,3.0,20,630,0.6222,0.0238,1.1963,5.56,4.5,14.99
1d,ema200_price_above,3,20,50,4.0,5,666,0.5691,-0.0007,0.9931,8.75,3.7,-0.46
1d,ema200_price_above,3,20,50,4.0,10,630,0.6238,0.0154,1.1649,4.94,4.5,9.7
1d,ema200_price_above,3,20,50,4.0,15,625,0.6256,0.0175,1.1898,4.12,4.7,10.91
1d,ema200_price_above,3,20,50,4.0,20,625,0.6256,0.0173,1.1885,4.15,4.7,10.84
1d,ema200_price_above,3,20,55,2.0,5,674,0.5475,0.0081,1.0404,9.37,3.7,5.49
1d,ema200_price_above,3,20,55,2.0,10,636,0.6462,0.0285,1.134,9.12,4.6,18.14
1d,ema200_price_above,3,20,55,2.0,15,632,0.6472,0.0255,1.1179,10.18,4.7,16.11
