timeframe,filter_mode,rsi_n,oversold,exit_rsi,atr_mult,time_exit_bars,num_trades,win_rate,avg_r,profit_factor,max_dd_r,avg_bars_held,total_r
4h,ema200_price_above,14,20,65,2.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,20,65,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,20,65,3.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,20,65,3.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,20,65,3.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,20,65,4.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,20,65,4.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,20,65,4.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,20,65,4.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,50,2.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,50,2.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,50,2.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,50,2.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,50,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,50,3.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,50,3.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,50,3.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,50,4.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,50,4.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,50,4.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,50,4.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,55,2.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,55,2.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,55,2.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,55,2.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,55,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,55,3.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,55,3.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,55,3.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,55,4.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,55,4.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,55,4.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,55,4.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,60,2.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,60,2.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,60,2.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,60,2.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,60,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,60,3.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,60,3.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,60,3.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,60,4.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,60,4.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,60,4.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,60,4.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,65,2.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,65,2.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,65,2.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,65,2.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,65,3.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,65,3.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,65,3.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,65,3.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,65,4.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,65,4.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,65,4.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,25,65,4.0,20,0,0.0,0.0,0.0,0.0,0.0,0.0
4h,ema200_price_above,14,30,50,2.0,5,11,0.6364,0.0993,1.6178,1.15,4.9,1.09
4h,ema200_price_above,14,30,50,2.0,10,11,0.6364,0.1702,1.8603,1.91,8.5,1.87
4h,ema200_price_above,14,30,50,2.0,15,11,0.7273,0.2951,2.5839,1.28,11.4,3.25
4h,ema200_price_above,14,30,50,2.0,20,11,0.6364,0.2802,2.0273,2.23,13.1,3.08
4h,ema200_price_above,14,30,50,3.0,5,11,0.6364,0.0727,1.7222,0.69,5.0,0.8
4h,ema200_price_above,14,30,50,3.0,10,11,0.6364,0.0886,1.5651,1.54,9.3,0.97
4h,ema200_price_above,14,30,50,3.0,15,11,0.7273,0.1831,2.3286,1.0,12.6,2.01
4h,ema200_price_above,14,30,50,3.0,20,11,0.6364,0.1302,1.546,2.11,14.6,1.43
4h,ema200_price_above,14,30,50,4.0,5,11,0.6364,0.0545,1.7222,0.52,5.0,0.6
4h,ema200_price_above,14,30,50,4.0,10,11,0.6364,0.0935,2.0339,0.86,9.4,1.03
4h,ema200_price_above,14,30,50,4.0,15,11,0.7273,0.1617,3.0465,0.48,13.2,1.78
4h,ema200_price_above,14,30,50,4.0,20,11,0.6364,0.116,1.7226,1.38,15.8,1.28
4h,ema200_price_above,14,30,55,2.0,5,11,0.6364,0.0993,1.6178,1.15,4.9,1.09
4h,ema200_price_above,14,30,55,2.0,10,11,0.5455,0.0345,1.1376,1.91,8.8,0.38
4h,ema200_price_above,14,30,55,2.0,15,11,0.7273,0.2312,2.2407,1.67,12.5,2.54
4h,ema200_price_above,14,30,55,2.0,20,11,0.4545,0.165,1.5771,3.1,15.5,1.81
4h,ema200_price_above,14,30,55,3.0,5,11,0.6364,0.0727,1.7222,0.69,5.0,0.8
4h,ema200_price_above,14,30,55,3.0,10,11,0.5455,-0.0019,0.99,1.54,9.6,-0.02
4h,ema200_price_above,14,30,55,3.0,15,11,0.7273,0.1405,2.0193,1.26,13.7,1.55
4h,ema200_price_above,14,30,55,3.0,20,11,0.4545,0.0534,1.2159,2.69,17.0,0.59
4h,ema200_price_above,14,30,55,4.0,5,11,0.6364,0.0545,1.7222,0.52,5.0,0.6
4h,ema200_price_above,14,30,55,4.0,10,11,0.5455,0.0257,1.2199,0.86,9.7,0.28
4h,ema200_price_above,14,30,55,4.0,15,11,0.7273,0.1297,2.6419,0.68,14.3,1.43
4h,ema200_price_above,14,30,55,4.0,20,11,0.4545,0.0584,1.3493,1.82,18.2,0.64
4h,ema200_price_above,14,30,60,2.0,5,11,0.6364,0.0993,1.6178,1.15,4.9,1.09
4h,ema200_price_above,14,30,60,2.0,10,11,0.5455,0.0345,1.1376,1.91,8.8,0.38
4h,ema200_price_above,14,30,60,2.0,15,11,0.7273,0.2312,2.2407,1.67,12.5,2.54
4h,ema200_price_above,14,30,60,2.0,20,11,0.4545,0.1114,1.3896,3.1,15.6,1.23
4h,ema200_price_above,14,30,60,3.0,5,11,0.6364,0.0727,1.7222,0.69,5.0,0.8
4h,ema200_price_above,14,30,60,3.0,10,11,0.5455,-0.0019,0.99,1.54,9.6,-0.02
4h,ema200_price_above,14,30,60,3.0,15,11,0.7273,0.1405,2.0193,1.26,13.7,1.55
4h,ema200_price_above,14,30,60,3.0,20,11,0.4545,0.0176,1.0714,2.69,17.2,0.19
4h,ema200_price_above,14,30,60,4.0,5,11,0.6364,0.0545,1.7222,0.52,5.0,0.6
4h,ema200_price_above,14,30,60,4.0,10,11,0.5455,0.0257,1.2199,0.86,9.7,0.28
4h,ema200_price_above,14,30,60,4.0,15,11,0.7273,0.1297,2.6419,0.68,14.3,1.43
4h,ema200_price_above,14,30,60,4.0,20,11,0.4545,0.0316,1.1889,1.82,18.4,0.35
4h,ema200_price_above,14,30,65,2.0,5,11,0.6364,0.0993,1.6178,1.15,4.9,1.09
4h,ema200_price_above,14,30,65,2.0,10,11,0.5455,0.0367,1.1466,1.91,9.1,0.4
4h,ema200_price_above,14,30,65,2.0,15,11,0.7273,0.2915,2.5645,1.67,12.9,3.21
4h,ema200_price_above,14,30,65,2.0,20,11,0.3636,0.0486,1.1687,3.1,16.5,0.53
4h,ema200_price_above,14,30,65,3.0,5,11,0.6364,0.0727,1.7222,0.69,5.0,0.8
4h,ema200_price_above,14,30,65,3.0,10,11,0.5455,-0.0004,0.9979,1.54,9.9,-0.0
4h,ema200_price_above,14,30,65,3.0,15,11,0.7273,0.1807,2.3112,1.26,14.2,1.99
4h,ema200_price_above,14,30,65,3.0,20,11,0.3636,-0.0242,0.9026,2.69,18.1,-0.27
4h,ema200_price_above,14,30,65,4.0,5,11,0.6364,0.0545,1.7222,0.52,5.0,0.6
4h,ema200_price_above,14,30,65,4.0,10,11,0.5455,0.0268,1.2295,0.86,10.0,0.29
4h,ema200_price_above,14,30,65,4.0,15,11,0.7273,0.1599,3.0237,0.68,14.7,1.76
4h,ema200_price_above,14,30,65,4.0,20,11,0.3636,0.0002,1.001,1.82,19.3,0.0
