timeframe,filter_mode,rsi_n,oversold,exit_rsi,atr_mult,time_exit_bars,num_trades,win_rate,avg_r,profit_factor,max_dd_r,avg_bars_held,total_r
6h,none,10,20,50,3.0,20,334,0.485,-0.0919,0.7475,32.52,13.8,-30.68
6h,none,10,20,50,4.0,5,421,0.5701,0.0337,1.3247,3.74,4.9,14.19
6h,none,10,20,50,4.0,10,348,0.5977,0.0548,1.4042,4.33,9.2,19.08
6h,none,10,20,50,4.0,15,324,0.5957,0.0084,1.0369,6.87,12.5,2.73
6h,none,10,20,50,4.0,20,316,0.5032,-0.0658,0.7653,24.18,15.0,-20.79
6h,none,10,20,55,2.0,5,442,0.5226,-0.0387,0.8649,18.97,4.3,-17.09
6h,none,10,20,55,2.0,10,394,0.5127,-0.0341,0.9021,21.94,7.8,-13.44
6h,none,10,20,55,2.0,15,372,0.4866,-0.0821,0.8167,33.41,10.5,-30.56
6h,none,10,20,55,2.0,20,371,0.3774,-0.2271,0.5804,84.09,12.6,-84.24
6h,none,10,20,55,3.0,5,424,0.5566,0.0205,1.1299,6.79,4.7,8.68
6h,none,10,20,55,3.0,10,358,0.5726,0.0454,1.2269,6.67,9.0,16.25
6h,none,10,20,55,3.0,15,336,0.5625,-0.0251,0.9182,13.03,12.5,-8.44
6h,none,10,20,55,3.0,20,334,0.4371,-0.142,0.6276,47.1,15.3,-47.43
6h,none,10,20,55,4.0,5,421,0.5701,0.0329,1.3174,3.88,4.9,13.87
6h,none,10,20,55,4.0,10,348,0.5948,0.0539,1.3974,3.94,9.4,18.76
6h,none,10,20,55,4.0,15,324,0.5772,-0.0179,0.9237,9.75,13.4,-5.8
6h,none,10,20,55,4.0,20,315,0.454,-0.1144,0.6164,35.54,16.7,-36.04
6h,none,10,20,60,2.0,5,442,0.5226,-0.0419,0.8536,20.4,4.4,-18.53
6h,none,10,20,60,2.0,10,394,0.5127,-0.0244,0.9299,18.48,8.0,-9.62
6h,none,10,20,60,2.0,15,372,0.4839,-0.0831,0.8149,37.08,10.9,-30.93
6h,none,10,20,60,2.0,20,371,0.3612,-0.2433,0.558,93.09,13.4,-90.26
6h,none,10,20,60,3.0,5,424,0.5566,0.0181,1.1148,6.83,4.8,7.68
6h,none,10,20,60,3.0,10,358,0.5726,0.0528,1.2639,6.67,9.2,18.9
6h,none,10,20,60,3.0,15,336,0.5595,-0.0242,0.9214,13.95,13.0,-8.13
6h,none,10,20,60,3.0,20,334,0.4132,-0.1568,0.6,54.83,16.3,-52.38
6h,none,10,20,60,4.0,5,421,0.5701,0.0312,1.3001,3.88,4.9,13.12
6h,none,10,20,60,4.0,10,348,0.5948,0.0596,1.4395,3.94,9.6,20.75
6h,none,10,20,60,4.0,15,324,0.5741,-0.0166,0.9293,11.45,13.9,-5.39
6h,none,10,20,60,4.0,20,315,0.4317,-0.1264,0.5885,41.55,17.7,-39.83
6h,none,10,20,65,2.0,5,442,0.5226,-0.0419,0.8536,20.4,4.4,-18.53
6h,none,10,20,65,2.0,10,394,0.5127,-0.0226,0.935,18.32,8.0,-8.92
6h,none,10,20,65,2.0,15,372,0.4839,-0.0799,0.8221,37.01,11.0,-29.74
6h,none,10,20,65,2.0,20,371,0.3585,-0.2614,0.5273,98.82,13.8,-96.99
6h,none,10,20,65,3.0,5,424,0.5566,0.0181,1.1148,6.83,4.8,7.68
6h,none,10,20,65,3.0,10,358,0.5726,0.0539,1.2693,6.67,9.2,19.29
6h,none,10,20,65,3.0,15,336,0.5595,-0.0236,0.9234,14.4,13.2,-7.93
6h,none,10,20,65,3.0,20,334,0.4102,-0.1701,0.5694,58.81,16.8,-56.81
6h,none,10,20,65,4.0,5,421,0.5701,0.0312,1.3001,3.88,4.9,13.12
6h,none,10,20,65,4.0,10,348,0.5948,0.0605,1.4456,3.94,9.7,21.04
6h,none,10,20,65,4.0,15,324,0.5741,-0.0155,0.9339,11.32,14.1,-5.04
6h,none,10,20,65,4.0,20,315,0.4286,-0.1378,0.5563,44.82,18.1,-43.39
6h,none,10,25,50,2.0,5,927,0.4898,-0.0766,0.7523,74.03,4.3,-70.99
6h,none,10,25,50,2.0,10,796,0.4874,-0.0275,0.9279,43.88,7.3,-21.89
6h,none,10,25,50,2.0,15,769,0.4746,-0.0369,0.9189,51.84,8.9,-28.35
6h,none,10,25,50,2.0,20,756,0.4683,-0.0629,0.8705,64.5,10.0,-47.53
6h,none,10,25,50,3.0,5,887,0.5186,-0.0317,0.837,29.99,4.7,-28.13
6h,none,10,25,50,3.0,10,733,0.5307,-0.0008,0.9971,15.77,8.2,-0.56
6h,none,10,25,50,3.0,15,688,0.5291,-0.0243,0.9264,29.68,10.4,-16.73
6h,none,10,25,50,3.0,20,660,0.5288,-0.0422,0.8823,40.79,11.8,-27.84
6h,none,10,25,50,4.0,5,870,0.5287,-0.0155,0.888,14.85,4.8,-13.49
6h,none,10,25,50,4.0,10,700,0.55,0.0107,1.0572,9.6,8.6,7.51
6h,none,10,25,50,4.0,15,654,0.5489,-0.0071,0.9708,18.07,11.2,-4.67
6h,none,10,25,50,4.0,20,605,0.5537,-0.027,0.9023,26.28,13.0,-16.34
6h,none,10,25,55,2.0,5,927,0.4887,-0.0763,0.7531,73.43,4.4,-70.77
6h,none,10,25,55,2.0,10,796,0.4874,-0.0071,0.9813,29.24,7.6,-5.67
6h,none,10,25,55,2.0,15,767,0.4498,-0.0453,0.903,49.09,9.8,-34.72
6h,none,10,25,55,2.0,20,752,0.4242,-0.0906,0.8215,76.67,11.5,-68.13
6h,none,10,25,55,3.0,5,887,0.5175,-0.031,0.8409,28.71,4.7,-27.46
6h,none,10,25,55,3.0,10,733,0.5293,0.0102,1.0392,15.16,8.5,7.5
6h,none,10,25,55,3.0,15,686,0.5044,-0.0302,0.9112,28.54,11.4,-20.72
6h,none,10,25,55,3.0,20,656,0.4802,-0.0594,0.8443,46.58,13.5,-38.97
6h,none,10,25,55,4.0,5,870,0.5276,-0.0149,0.8926,15.21,4.8,-12.94
6h,none,10,25,55,4.0,10,700,0.5471,0.0196,1.104,8.91,9.0,13.69
6h,none,10,25,55,4.0,15,653,0.5237,-0.01,0.9603,14.72,12.3,-6.55
6h,none,10,25,55,4.0,20,600,0.505,-0.0452,0.8489,30.64,14.7,-27.09
6h,none,10,25,60,2.0,5,927,0.4887,-0.079,0.7447,76.0,4.4,-73.19
6h,none,10,25,60,2.0,10,796,0.4874,0.0085,1.0224,26.39,7.8,6.81
6h,none,10,25,60,2.0,15,765,0.4366,-0.0491,0.8961,58.38,10.4,-37.59
6h,none,10,25,60,2.0,20,750,0.3853,-0.1318,0.7516,106.52,12.6,-98.89
6h,none,10,25,60,3.0,5,887,0.5175,-0.0329,0.8308,30.33,4.7,-29.2
6h,none,10,25,60,3.0,10,733,0.5293,0.0189,1.0725,15.93,8.8,13.87
6h,none,10,25,60,3.0,15,684,0.4898,-0.0311,0.9101,33.47,12.1,-21.26
6h,none,10,25,60,3.0,20,651,0.4286,-0.1003,0.7535,70.54,14.9,-65.31
6h,none,10,25,60,4.0,5,870,0.5276,-0.0164,0.8817,15.92,4.9,-14.25
6h,none,10,25,60,4.0,10,700,0.5471,0.0264,1.1402,9.1,9.3,18.46
6h,none,10,25,60,4.0,15,651,0.51,-0.0102,0.9604,17.55,13.0,-6.61
6h,none,10,25,60,4.0,20,594,0.4444,-0.0815,0.7457,49.78,16.2,-48.43
6h,none,10,25,65,2.0,5,927,0.4887,-0.0795,0.7431,76.47,4.4,-73.66
6h,none,10,25,65,2.0,10,796,0.4874,0.0257,1.0674,25.83,7.9,20.46
6h,none,10,25,65,2.0,15,764,0.4319,-0.0597,0.8744,64.26,10.7,-45.63
6h,none,10,25,65,2.0,20,751,0.3688,-0.154,0.7151,121.8,13.2,-115.65
6h,none,10,25,65,3.0,5,887,0.5175,-0.0336,0.8275,30.91,4.7,-29.78
6h,none,10,25,65,3.0,10,733,0.5293,0.031,1.119,15.56,8.9,22.75
6h,none,10,25,65,3.0,15,684,0.4839,-0.0373,0.8929,37.55,12.5,-25.49
6h,none,10,25,65,3.0,20,650,0.4108,-0.1131,0.7275,76.15,15.6,-73.54
6h,none,10,25,65,4.0,5,870,0.5276,-0.0169,0.8781,16.08,4.9,-14.68
6h,none,10,25,65,4.0,10,700,0.5471,0.0359,1.1908,8.06,9.4,25.13
6h,none,10,25,65,4.0,15,651,0.5038,-0.0154,0.9403,20.3,13.5,-10.03
6h,none,10,25,65,4.0,20,592,0.4206,-0.0996,0.6982,60.59,17.0,-58.99
6h,none,10,30,50,2.0,5,1718,0.4657,-0.0934,0.6991,164.23,4.4,-160.52
6h,none,10,30,50,2.0,10,1418,0.4929,-0.0334,0.912,60.57,7.2,-47.34
6h,none,10,30,50,2.0,15,1333,0.4921,-0.0513,0.8845,77.89,8.7,-68.4
6h,none,10,30,50,2.0,20,1300,0.4923,-0.0622,0.8675,86.08,9.4,-80.84
6h,none,10,30,50,3.0,5,1647,0.476,-0.0583,0.7179,98.87,4.6,-96.03
6h,none,10,30,50,3.0,10,1282,0.5109,-0.0248,0.9067,41.5,8.1,-31.82
6h,none,10,30,50,3.0,15,1165,0.5322,-0.0414,0.871,52.31,10.1,-48.24
6h,none,10,30,50,3.0,20,1104,0.5643,-0.0384,0.8849,53.48,11.6,-42.42
6h,none,10,30,50,4.0,5,1621,0.4867,-0.0441,0.7163,73.03,4.7,-71.52
6h,none,10,30,50,4.0,10,1236,0.5178,-0.0238,0.8846,30.92,8.4,-29.46
6h,none,10,30,50,4.0,15,1113,0.5454,-0.0397,0.842,45.84,10.7,-44.2
6h,none,10,30,50,4.0,20,1032,0.5756,-0.0405,0.8468,43.9,12.4,-41.84
6h,none,10,30,55,2.0,5,1718,0.4639,-0.0962,0.6904,168.22,4.4,-165.28
6h,none,10,30,55,2.0,10,1418,0.4859,-0.0169,0.9558,38.49,7.7,-23.9
6h,none,10,30,55,2.0,15,1326,0.4578,-0.0527,0.8852,80.5,9.7,-69.84
6h,none,10,30,55,2.0,20,1273,0.4375,-0.0804,0.8398,110.12,11.1,-102.41
6h,none,10,30,55,3.0,5,1647,0.4742,-0.061,0.7053,102.73,4.7,-100.4
6h,none,10,30,55,3.0,10,1282,0.5016,-0.0133,0.9505,28.74,8.5,-17.0
6h,none,10,30,55,3.0,15,1156,0.4853,-0.0494,0.853,61.07,11.1,-57.14
6h,none,10,30,55,3.0,20,1083,0.506,-0.0476,0.8688,55.91,13.4,-51.53
6h,none,10,30,55,4.0,5,1621,0.4849,-0.0461,0.7038,75.87,4.8,-74.75
6h,none,10,30,55,4.0,10,1236,0.5089,-0.0159,0.9237,23.3,8.9,-19.65
6h,none,10,30,55,4.0,15,1102,0.4946,-0.0454,0.827,52.58,11.8,-50.0
6h,none,10,30,55,4.0,20,1011,0.5213,-0.0484,0.8328,52.28,14.3,-48.94
6h,none,10,30,60,2.0,5,1718,0.4639,-0.0995,0.6799,173.66,4.5,-170.9
6h,none,10,30,60,2.0,10,1418,0.4845,-0.0016,0.9959,29.7,7.9,-2.24
6h,none,10,30,60,2.0,15,1320,0.4364,-0.059,0.8738,85.26,10.4,-77.85
6h,none,10,30,60,2.0,20,1257,0.393,-0.1055,0.8017,133.5,12.4,-132.62
6h,none,10,30,60,3.0,5,1647,0.4742,-0.0632,0.6947,106.22,4.7,-104.01
6h,none,10,30,60,3.0,10,1282,0.4984,-0.0057,0.9788,24.89,8.8,-7.29
6h,none,10,30,60,3.0,15,1150,0.4635,-0.0492,0.8565,59.6,12.0,-56.55
6h,none,10,30,60,3.0,20,1068,0.4438,-0.0725,0.8148,81.3,14.9,-77.46
6h,none,10,30,60,4.0,5,1621,0.4849,-0.0478,0.693,78.49,4.8,-77.46
6h,none,10,30,60,4.0,10,1236,0.5065,-0.0102,0.9512,18.19,9.2,-12.58
6h,none,10,30,60,4.0,15,1097,0.474,-0.0437,0.8364,49.46,12.7,-47.92
6h,none,10,30,60,4.0,20,999,0.4555,-0.0682,0.784,69.1,15.8,-68.14
6h,none,10,30,65,2.0,5,1718,0.4639,-0.1011,0.6748,175.9,4.5,-173.63
6h,none,10,30,65,2.0,10,1417,0.482,0.0043,1.0111,30.15,8.1,6.07
6h,none,10,30,65,2.0,15,1318,0.4294,-0.0706,0.8504,97.76,10.8,-93.08
6h,none,10,30,65,2.0,20,1251,0.3701,-0.1485,0.7278,187.24,13.1,-185.72
6h,none,10,30,65,3.0,5,1647,0.4742,-0.0644,0.6886,107.98,4.7,-106.09
6h,none,10,30,65,3.0,10,1281,0.4957,-0.003,0.9889,25.98,9.0,-3.82
6h,none,10,30,65,3.0,15,1149,0.4578,-0.0543,0.8428,65.91,12.4,-62.36
6h,none,10,30,65,3.0,20,1063,0.4158,-0.0973,0.7599,106.97,15.7,-103.47
6h,none,10,30,65,4.0,5,1621,0.4849,-0.0486,0.688,79.51,4.8,-78.72
6h,none,10,30,65,4.0,10,1235,0.5045,-0.0065,0.9691,18.61,9.4,-7.97
6h,none,10,30,65,4.0,15,1096,0.4681,-0.0468,0.8262,53.61,13.1,-51.24
6h,none,10,30,65,4.0,20,992,0.4254,-0.0896,0.7255,90.48,16.7,-88.87
6h,none,14,10,50,2.0,5,40,0.325,-0.0173,0.8846,3.56,5.0,-0.69
6h,none,14,10,50,2.0,10,37,0.3514,-0.0346,0.7949,4.1,9.8,-1.28
6h,none,14,10,50,2.0,15,37,0.0811,-0.793,0.0904,29.02,12.7,-29.34
6h,none,14,10,50,2.0,20,37,0.1081,-0.789,0.0729,29.34,13.4,-29.19
6h,none,14,10,50,3.0,5,40,0.325,-0.0115,0.8846,2.37,5.0,-0.46
6h,none,14,10,50,3.0,10,37,0.3784,-0.0037,0.9622,2.21,9.9,-0.14
6h,none,14,10,50,3.0,15,36,0.0556,-0.6088,0.0784,21.71,14.2,-21.92
6h,none,14,10,50,3.0,20,36,0.0833,-0.4724,0.1049,17.1,17.4,-17.01
6h,none,14,10,50,4.0,5,40,0.325,-0.0086,0.8846,1.78,5.0,-0.35
6h,none,14,10,50,4.0,10,37,0.3784,0.0043,1.0642,1.39,10.0,0.16
6h,none,14,10,50,4.0,15,34,0.0,-0.5241,0.0,17.66,14.8,-17.82
6h,none,14,10,50,4.0,20,34,0.0294,-0.3723,0.0056,12.73,19.4,-12.66
6h,none,14,10,55,2.0,5,40,0.325,-0.0173,0.8846,3.56,5.0,-0.69
6h,none,14,10,55,2.0,10,37,0.3514,-0.0346,0.7949,4.1,9.8,-1.28
6h,none,14,10,55,2.0,15,37,0.0811,-0.7986,0.084,29.23,12.8,-29.55
6h,none,14,10,55,2.0,20,37,0.1081,-0.7786,0.0852,28.95,13.5,-28.81
6h,none,14,10,55,3.0,5,40,0.325,-0.0115,0.8846,2.37,5.0,-0.46
6h,none,14,10,55,3.0,10,37,0.3784,-0.0037,0.9622,2.21,9.9,-0.14
6h,none,14,10,55,3.0,15,36,0.0556,-0.6126,0.0726,21.84,14.2,-22.06
6h,none,14,10,55,3.0,20,36,0.0833,-0.4652,0.1185,16.84,17.5,-16.75
6h,none,14,10,55,4.0,5,40,0.325,-0.0086,0.8846,1.78,5.0,-0.35
6h,none,14,10,55,4.0,10,37,0.3784,0.0043,1.0642,1.39,10.0,0.16
6h,none,14,10,55,4.0,15,34,0.0,-0.5241,0.0,17.66,14.8,-17.82
6h,none,14,10,55,4.0,20,34,0.0294,-0.3723,0.0056,12.73,19.4,-12.66
6h,none,14,10,60,2.0,5,40,0.325,-0.0173,0.8846,3.56,5.0,-0.69
6h,none,14,10,60,2.0,10,37,0.3514,-0.0346,0.7949,4.1,9.8,-1.28
6h,none,14,10,60,2.0,15,37,0.0811,-0.7986,0.084,29.23,12.8,-29.55
6h,none,14,10,60,2.0,20,37,0.1081,-0.795,0.0659,29.56,13.6,-29.41
6h,none,14,10,60,3.0,5,40,0.325,-0.0115,0.8846,2.37,5.0,-0.46
6h,none,14,10,60,3.0,10,37,0.3784,-0.0037,0.9622,2.21,9.9,-0.14
6h,none,14,10,60,3.0,15,36,0.0556,-0.6126,0.0726,21.84,14.2,-22.06
6h,none,14,10,60,3.0,20,36,0.0833,-0.4765,0.0972,17.25,17.6,-17.15
6h,none,14,10,60,4.0,5,40,0.325,-0.0086,0.8846,1.78,5.0,-0.35
6h,none,14,10,60,4.0,10,37,0.3784,0.0043,1.0642,1.39,10.0,0.16
6h,none,14,10,60,4.0,15,34,0.0,-0.5241,0.0,17.66,14.8,-17.82
6h,none,14,10,60,4.0,20,34,0.0294,-0.3723,0.0056,12.73,19.4,-12.66
6h,none,14,10,65,2.0,5,40,0.325,-0.0173,0.8846,3.56,5.0,-0.69
6h,none,14,10,65,2.0,10,37,0.3514,-0.0346,0.7949,4.1,9.8,-1.28
6h,none,14,10,65,2.0,15,37,0.0811,-0.7986,0.084,29.23,12.8,-29.55
6h,none,14,10,65,2.0,20,37,0.1081,-0.795,0.0659,29.56,13.6,-29.41
6h,none,14,10,65,3.0,5,40,0.325,-0.0115,0.8846,2.37,5.0,-0.46
6h,none,14,10,65,3.0,10,37,0.3784,-0.0037,0.9622,2.21,9.9,-0.14
6h,none,14,10,65,3.0,15,36,0.0556,-0.6126,0.0726,21.84,14.2,-22.06
6h,none,14,10,65,3.0,20,36,0.0833,-0.4765,0.0972,17.25,17.6,-17.15
6h,none,14,10,65,4.0,5,40,0.325,-0.0086,0.8846,1.78,5.0,-0.35
6h,none,14,10,65,4.0,10,37,0.3784,0.0043,1.0642,1.39,10.0,0.16
6h,none,14,10,65,4.0,15,34,0.0,-0.5241,0.0,17.66,14.8,-17.82
6h,none,14,10,65,4.0,20,34,0.0294,-0.3723,0.0056,12.73,19.4,-12.66
6h,none,14,15,50,2.0,5,104,0.4712,0.0536,1.3331,2.65,4.9,5.58
6h,none,14,15,50,2.0,10,84,0.5476,0.0578,1.3178,3.26,9.2,4.86
6h,none,14,15,50,2.0,15,68,0.2647,-0.4609,0.3006,31.02,12.4,-31.34
6h,none,14,15,50,2.0,20,68,0.2353,-0.5289,0.238,36.11,13.9,-35.97
6h,none,14,15,50,3.0,5,104,0.4808,0.0399,1.3623,2.03,4.9,4.15
6h,none,14,15,50,3.0,10,82,0.561,0.063,1.5926,1.82,9.6,5.17
6h,none,14,15,50,3.0,15,66,0.2727,-0.3339,0.3018,21.83,13.7,-22.04
6h,none,14,15,50,3.0,20,65,0.2615,-0.3136,0.2779,20.48,17.1,-20.38
6h,none,14,15,50,4.0,5,103,0.4854,0.0474,1.7122,0.7,5.0,4.88
6h,none,14,15,50,4.0,10,81,0.5679,0.0736,2.3388,0.7,10.0,5.96
6h,none,14,15,50,4.0,15,63,0.2698,-0.2415,0.3115,15.06,14.5,-15.22
6h,none,14,15,50,4.0,20,61,0.2459,-0.2106,0.2967,12.92,18.8,-12.85
6h,none,14,15,55,2.0,5,104,0.4712,0.0536,1.3331,2.65,4.9,5.58
6h,none,14,15,55,2.0,10,84,0.5476,0.0578,1.3178,3.26,9.2,4.86
6h,none,14,15,55,2.0,15,68,0.2647,-0.4659,0.2929,31.36,12.5,-31.68
6h,none,14,15,55,2.0,20,68,0.2353,-0.5315,0.2343,36.28,14.2,-36.14
6h,none,14,15,55,3.0,5,104,0.4808,0.0399,1.3623,2.03,4.9,4.15
6h,none,14,15,55,3.0,10,82,0.561,0.063,1.5926,1.82,9.6,5.17
6h,none,14,15,55,3.0,15,66,0.2727,-0.3373,0.2946,22.05,13.8,-22.26
6h,none,14,15,55,3.0,20,65,0.2615,-0.3154,0.2737,20.59,17.4,-20.5
6h,none,14,15,55,4.0,5,103,0.4854,0.0474,1.7122,0.7,5.0,4.88
6h,none,14,15,55,4.0,10,81,0.5679,0.0736,2.3388,0.7,10.0,5.96
6h,none,14,15,55,4.0,15,63,0.2698,-0.2425,0.3087,15.12,14.7,-15.28
6h,none,14,15,55,4.0,20,61,0.2459,-0.2119,0.2924,13.0,19.1,-12.93
6h,none,14,15,60,2.0,5,104,0.4712,0.0536,1.3331,2.65,4.9,5.58
6h,none,14,15,60,2.0,10,84,0.5476,0.0641,1.352,3.26,9.2,5.38
6h,none,14,15,60,2.0,15,68,0.2647,-0.4606,0.301,31.0,12.5,-31.32
6h,none,14,15,60,2.0,20,68,0.2353,-0.5457,0.2138,37.25,14.3,-37.11
6h,none,14,15,60,3.0,5,104,0.4808,0.0399,1.3623,2.03,4.9,4.15
6h,none,14,15,60,3.0,10,82,0.561,0.0673,1.6326,1.82,9.6,5.52
6h,none,14,15,60,3.0,15,66,0.2727,-0.3337,0.3022,21.81,13.8,-22.03
6h,none,14,15,60,3.0,20,65,0.2615,-0.3253,0.2509,21.24,17.5,-21.14
6h,none,14,15,60,4.0,5,103,0.4854,0.0474,1.7122,0.7,5.0,4.88
6h,none,14,15,60,4.0,10,81,0.5679,0.0768,2.3975,0.7,10.0,6.22
6h,none,14,15,60,4.0,15,63,0.2698,-0.2397,0.3168,14.94,14.7,-15.1
6h,none,14,15,60,4.0,20,61,0.2459,-0.2209,0.2626,13.54,19.3,-13.47
6h,none,14,15,65,2.0,5,104,0.4712,0.0536,1.3331,2.65,4.9,5.58
6h,none,14,15,65,2.0,10,84,0.5476,0.0629,1.3457,3.26,9.2,5.28
6h,none,14,15,65,2.0,15,68,0.2647,-0.4638,0.2962,31.22,12.7,-31.54
6h,none,14,15,65,2.0,20,68,0.2353,-0.5496,0.2083,37.51,14.5,-37.37
6h,none,14,15,65,3.0,5,104,0.4808,0.0399,1.3623,2.03,4.9,4.15
6h,none,14,15,65,3.0,10,82,0.561,0.0665,1.6252,1.82,9.7,5.45
6h,none,14,15,65,3.0,15,66,0.2727,-0.3359,0.2977,21.96,14.0,-22.17
6h,none,14,15,65,3.0,20,65,0.2615,-0.328,0.2448,21.41,17.7,-21.32
6h,none,14,15,65,4.0,5,103,0.4854,0.0474,1.7122,0.7,5.0,4.88
6h,none,14,15,65,4.0,10,81,0.5679,0.0762,2.3866,0.7,10.0,6.17
6h,none,14,15,65,4.0,15,63,0.2698,-0.2414,0.312,15.05,14.9,-15.21
6h,none,14,15,65,4.0,20,61,0.2459,-0.223,0.2555,13.67,19.5,-13.6
6h,none,14,20,50,2.0,5,224,0.5714,0.0778,1.5211,5.16,4.8,17.43
6h,none,14,20,50,2.0,10,195,0.6308,0.1461,1.791,5.83,8.9,28.49
6h,none,14,20,50,2.0,15,179,0.5978,0.0479,1.1346,7.8,12.8,8.58
6h,none,14,20,50,2.0,20,178,0.427,-0.2209,0.5643,41.53,15.6,-39.32
6h,none,14,20,50,3.0,5,224,0.6071,0.0848,2.0396,2.54,4.9,18.99
6h,none,14,20,50,3.0,10,188,0.6649,0.15,2.7288,2.31,9.6,28.2
6h,none,14,20,50,3.0,15,171,0.614,0.0263,1.1059,5.09,13.8,4.49
6h,none,14,20,50,3.0,20,161,0.4161,-0.1712,0.5268,30.17,17.6,-27.57
6h,none,14,20,50,4.0,5,223,0.6143,0.0741,2.41,1.41,5.0,16.52
6h,none,14,20,50,4.0,10,185,0.6703,0.1293,3.5765,1.32,9.8,23.92
6h,none,14,20,50,4.0,15,164,0.622,0.0329,1.1865,3.86,14.3,5.39
6h,none,14,20,50,4.0,20,149,0.396,-0.1329,0.5051,22.01,18.7,-19.81
6h,none,14,20,55,2.0,5,224,0.5714,0.0778,1.5211,5.16,4.8,17.43
6h,none,14,20,55,2.0,10,195,0.6308,0.1484,1.8038,5.83,9.0,28.95
6h,none,14,20,55,2.0,15,179,0.5922,0.0341,1.0956,7.37,13.1,6.11
6h,none,14,20,55,2.0,20,178,0.4213,-0.236,0.5397,44.75,16.2,-42.0
6h,none,14,20,55,3.0,5,224,0.6071,0.0848,2.0396,2.54,4.9,18.99
6h,none,14,20,55,3.0,10,188,0.6649,0.1517,2.7477,2.31,9.7,28.51
6h,none,14,20,55,3.0,15,171,0.6082,0.0173,1.0697,6.32,14.2,2.97
6h,none,14,20,55,3.0,20,161,0.4099,-0.1873,0.4892,33.12,18.2,-30.15
6h,none,14,20,55,4.0,5,223,0.6143,0.0741,2.41,1.41,5.0,16.52
6h,none,14,20,55,4.0,10,185,0.6703,0.1305,3.6014,1.32,9.9,24.15
6h,none,14,20,55,4.0,15,164,0.6159,0.0254,1.1438,3.86,14.7,4.17
6h,none,14,20,55,4.0,20,149,0.3893,-0.1495,0.4512,24.74,19.4,-22.28
6h,none,14,20,60,2.0,5,224,0.5714,0.0778,1.5211,5.16,4.8,17.43
6h,none,14,20,60,2.0,10,195,0.6308,0.1511,1.8183,5.83,9.0,29.47
6h,none,14,20,60,2.0,15,179,0.5922,0.0369,1.1034,7.39,13.1,6.61
6h,none,14,20,60,2.0,20,178,0.4213,-0.232,0.5474,44.04,16.3,-41.29
6h,none,14,20,60,3.0,5,224,0.6071,0.0848,2.0396,2.54,4.9,18.99
6h,none,14,20,60,3.0,10,188,0.6649,0.1535,2.769,2.31,9.7,28.86
6h,none,14,20,60,3.0,15,171,0.6082,0.0194,1.0779,5.97,14.2,3.32
6h,none,14,20,60,3.0,20,161,0.4099,-0.1873,0.4891,33.12,18.2,-30.16
6h,none,14,20,60,4.0,5,223,0.6143,0.0741,2.41,1.41,5.0,16.52
6h,none,14,20,60,4.0,10,185,0.6703,0.1319,3.6295,1.32,9.9,24.41
6h,none,14,20,60,4.0,15,164,0.6159,0.027,1.1528,3.86,14.7,4.43
6h,none,14,20,60,4.0,20,149,0.3893,-0.1499,0.4497,24.81,19.4,-22.34
6h,none,14,20,65,2.0,5,224,0.5714,0.0778,1.5211,5.16,4.8,17.43
6h,none,14,20,65,2.0,10,195,0.6308,0.1518,1.8222,5.83,9.0,29.61
6h,none,14,20,65,2.0,15,179,0.5922,0.0269,1.0754,7.39,13.2,4.81
6h,none,14,20,65,2.0,20,178,0.4213,-0.2409,0.53,44.47,16.4,-42.88
6h,none,14,20,65,3.0,5,224,0.6071,0.0848,2.0396,2.54,4.9,18.99
6h,none,14,20,65,3.0,10,188,0.6649,0.154,2.7747,2.31,9.7,28.95
6h,none,14,20,65,3.0,15,171,0.6082,0.0135,1.0542,6.07,14.3,2.31
6h,none,14,20,65,3.0,20,161,0.4099,-0.1928,0.4741,33.24,18.4,-31.05
6h,none,14,20,65,4.0,5,223,0.6143,0.0741,2.41,1.41,5.0,16.52
6h,none,14,20,65,4.0,10,185,0.6703,0.1323,3.637,1.32,9.9,24.48
6h,none,14,20,65,4.0,15,164,0.6159,0.0224,1.1267,3.86,14.8,3.68
6h,none,14,20,65,4.0,20,149,0.3893,-0.1547,0.4323,24.94,19.6,-23.05
6h,none,14,25,50,2.0,5,486,0.5206,-0.016,0.9334,14.28,4.6,-7.78
6h,none,14,25,50,2.0,10,399,0.5188,-0.0296,0.9072,20.69,8.1,-11.79
6h,none,14,25,50,2.0,15,386,0.5026,-0.0194,0.9529,16.26,11.2,-7.48
6h,none,14,25,50,2.0,20,381,0.4226,-0.1338,0.7245,52.4,13.8,-50.99
6h,none,14,25,50,3.0,5,478,0.5607,0.0174,1.1183,7.4,4.8,8.33
6h,none,14,25,50,3.0,10,377,0.5597,0.0201,1.1045,7.26,9.0,7.56
6h,none,14,25,50,3.0,15,366,0.5492,0.0059,1.0217,12.47,12.7,2.18
6h,none,14,25,50,3.0,20,334,0.4581,-0.0926,0.7315,32.25,15.8,-30.94
6h,none,14,25,50,4.0,5,475,0.5789,0.0287,1.2874,5.74,4.9,13.66
6h,none,14,25,50,4.0,10,366,0.5738,0.0299,1.2234,5.73,9.4,10.93
6h,none,14,25,50,4.0,15,355,0.5634,0.009,1.044,8.8,13.4,3.18
6h,none,14,25,50,4.0,20,313,0.4633,-0.0829,0.6999,28.39,16.7,-25.94
6h,none,14,25,55,2.0,5,486,0.5206,-0.0173,0.9281,14.73,4.6,-8.4
