timeframe,filter_mode,rsi_n,oversold,exit_rsi,atr_mult,time_exit_bars,num_trades,win_rate,avg_r,profit_factor,max_dd_r,avg_bars_held,total_r
8h,none,10,20,55,3.0,10,246,0.5122,-0.0258,0.8864,8.22,9.0,-6.36
8h,none,10,20,55,3.0,15,228,0.4386,-0.1764,0.5206,42.83,12.8,-40.22
8h,none,10,20,55,3.0,20,223,0.3857,-0.2103,0.4747,48.7,15.5,-46.9
8h,none,10,20,55,4.0,5,257,0.5914,0.0329,1.2821,3.35,4.9,8.47
8h,none,10,20,55,4.0,10,241,0.5436,0.0023,1.0148,5.16,9.4,0.55
8h,none,10,20,55,4.0,15,221,0.4525,-0.1398,0.513,34.4,13.3,-30.9
8h,none,10,20,55,4.0,20,210,0.4,-0.1879,0.4395,41.96,16.3,-39.46
8h,none,10,20,60,2.0,5,274,0.5766,0.0116,1.0414,11.6,4.3,3.17
8h,none,10,20,60,2.0,10,262,0.4847,-0.0723,0.7954,23.1,8.1,-18.94
8h,none,10,20,60,2.0,15,254,0.4213,-0.2003,0.5685,57.86,11.5,-50.88
8h,none,10,20,60,2.0,20,251,0.3665,-0.2182,0.5626,60.45,13.9,-54.78
8h,none,10,20,60,3.0,5,259,0.5792,0.0271,1.1581,4.6,4.8,7.01
8h,none,10,20,60,3.0,10,246,0.5122,-0.0335,0.8529,10.09,9.1,-8.23
8h,none,10,20,60,3.0,15,228,0.4342,-0.1906,0.4846,46.41,13.2,-43.46
8h,none,10,20,60,3.0,20,223,0.3677,-0.2201,0.4579,51.59,16.2,-49.09
8h,none,10,20,60,4.0,5,257,0.5914,0.0334,1.286,3.35,4.9,8.59
8h,none,10,20,60,4.0,10,241,0.5436,-0.0035,0.9771,6.71,9.5,-0.85
8h,none,10,20,60,4.0,15,221,0.4434,-0.1542,0.4684,37.84,13.7,-34.09
8h,none,10,20,60,4.0,20,210,0.381,-0.2,0.4159,45.01,17.1,-42.0
8h,none,10,20,65,2.0,5,274,0.5766,0.0121,1.0433,11.6,4.4,3.32
8h,none,10,20,65,2.0,10,262,0.4847,-0.0809,0.771,25.36,8.1,-21.2
8h,none,10,20,65,2.0,15,254,0.4173,-0.2233,0.5196,64.3,11.7,-56.73
8h,none,10,20,65,2.0,20,251,0.3665,-0.2409,0.5171,65.4,14.4,-60.47
8h,none,10,20,65,3.0,5,259,0.5792,0.0274,1.1602,4.51,4.8,7.11
8h,none,10,20,65,3.0,10,246,0.5122,-0.0396,0.826,11.6,9.1,-9.74
8h,none,10,20,65,3.0,15,228,0.4298,-0.2048,0.4469,50.04,13.4,-46.7
8h,none,10,20,65,3.0,20,223,0.3632,-0.2387,0.4126,55.23,16.7,-53.24
8h,none,10,20,65,4.0,5,257,0.5914,0.0337,1.2885,3.35,4.9,8.66
8h,none,10,20,65,4.0,10,241,0.5436,-0.0082,0.9468,7.5,9.6,-1.98
8h,none,10,20,65,4.0,15,221,0.4389,-0.1652,0.4313,40.56,14.0,-36.52
8h,none,10,20,65,4.0,20,210,0.3762,-0.2151,0.3722,47.81,17.6,-45.18
8h,none,10,25,50,2.0,5,727,0.553,0.0445,1.1784,9.09,4.5,32.32
8h,none,10,25,50,2.0,10,663,0.5445,0.0863,1.2782,9.69,7.6,57.22
8h,none,10,25,50,2.0,15,626,0.5064,0.0374,1.098,13.72,9.9,23.44
8h,none,10,25,50,2.0,20,591,0.4958,-0.0059,0.9859,23.09,11.3,-3.46
8h,none,10,25,50,3.0,5,690,0.5725,0.0519,1.3416,6.14,4.8,35.8
8h,none,10,25,50,3.0,10,620,0.571,0.075,1.3689,7.6,8.4,46.48
8h,none,10,25,50,3.0,15,566,0.5495,0.0343,1.1276,12.43,11.0,19.4
8h,none,10,25,50,3.0,20,523,0.5545,-0.0073,0.9758,23.93,13.0,-3.81
8h,none,10,25,50,4.0,5,689,0.5733,0.0492,1.4769,5.0,4.8,33.88
8h,none,10,25,50,4.0,10,613,0.571,0.0593,1.3955,6.05,8.6,36.35
8h,none,10,25,50,4.0,15,553,0.5588,0.0197,1.0923,9.6,11.4,10.89
8h,none,10,25,50,4.0,20,493,0.5538,-0.0355,0.8647,28.82,13.5,-17.48
8h,none,10,25,55,2.0,5,727,0.553,0.0463,1.1859,9.43,4.5,33.68
8h,none,10,25,55,2.0,10,663,0.5415,0.0808,1.2574,9.55,8.1,53.58
8h,none,10,25,55,2.0,15,623,0.4623,0.0003,1.0008,28.38,10.9,0.21
8h,none,10,25,55,2.0,20,589,0.4533,-0.0283,0.9359,29.69,12.7,-16.68
8h,none,10,25,55,3.0,5,690,0.5725,0.0525,1.3458,6.45,4.8,36.23
8h,none,10,25,55,3.0,10,620,0.5677,0.0716,1.3486,7.56,8.8,44.4
8h,none,10,25,55,3.0,15,563,0.4973,0.0012,1.0043,23.21,12.2,0.7
8h,none,10,25,55,3.0,20,520,0.5019,-0.0314,0.9042,30.72,14.6,-16.35
8h,none,10,25,55,4.0,5,689,0.5733,0.0496,1.4815,4.83,4.9,34.21
8h,none,10,25,55,4.0,10,613,0.5677,0.0567,1.3733,5.83,9.2,34.79
8h,none,10,25,55,4.0,15,549,0.5046,-0.0044,0.9812,19.54,12.6,-2.39
8h,none,10,25,55,4.0,20,490,0.502,-0.0552,0.8072,33.89,15.2,-27.03
8h,none,10,25,60,2.0,5,727,0.553,0.0461,1.1848,10.91,4.6,33.48
8h,none,10,25,60,2.0,10,662,0.5408,0.0709,1.2256,11.91,8.3,46.96
8h,none,10,25,60,2.0,15,623,0.443,-0.0438,0.8961,46.8,11.7,-27.26
8h,none,10,25,60,2.0,20,588,0.4286,-0.0524,0.8848,41.74,13.8,-30.84
8h,none,10,25,60,3.0,5,690,0.5725,0.0523,1.3445,7.43,4.9,36.1
8h,none,10,25,60,3.0,10,619,0.567,0.0638,1.31,9.0,9.1,39.48
8h,none,10,25,60,3.0,15,563,0.4742,-0.0313,0.8967,36.13,13.0,-17.64
8h,none,10,25,60,3.0,20,518,0.471,-0.055,0.839,39.86,15.9,-28.49
8h,none,10,25,60,4.0,5,689,0.5733,0.0495,1.4801,5.01,4.9,34.11
8h,none,10,25,60,4.0,10,612,0.567,0.0508,1.3338,6.32,9.4,31.1
8h,none,10,25,60,4.0,15,549,0.4791,-0.0309,0.8713,29.75,13.4,-16.99
8h,none,10,25,60,4.0,20,488,0.4672,-0.0724,0.7571,41.27,16.5,-35.31
8h,none,10,25,65,2.0,5,727,0.553,0.047,1.1884,11.51,4.6,34.15
8h,none,10,25,65,2.0,10,662,0.5408,0.0656,1.2087,11.68,8.5,43.45
8h,none,10,25,65,2.0,15,623,0.4382,-0.0738,0.8262,55.24,12.1,-46.01
8h,none,10,25,65,2.0,20,588,0.4167,-0.0758,0.8358,51.75,14.6,-44.56
8h,none,10,25,65,3.0,5,690,0.5725,0.053,1.3488,7.84,4.9,36.55
8h,none,10,25,65,3.0,10,619,0.567,0.0604,1.2936,8.84,9.3,37.4
8h,none,10,25,65,3.0,15,563,0.4671,-0.0538,0.8241,41.99,13.4,-30.29
8h,none,10,25,65,3.0,20,518,0.4575,-0.0706,0.7952,44.76,16.8,-36.59
8h,none,10,25,65,4.0,5,689,0.5733,0.05,1.4848,5.01,5.0,34.44
8h,none,10,25,65,4.0,10,612,0.567,0.0483,1.3169,6.13,9.6,29.53
8h,none,10,25,65,4.0,15,549,0.4718,-0.0485,0.7996,34.15,13.9,-26.65
8h,none,10,25,65,4.0,20,488,0.4549,-0.0847,0.718,45.98,17.5,-41.32
8h,none,10,30,50,2.0,5,1483,0.5051,0.0226,1.0877,23.07,4.4,33.45
8h,none,10,30,50,2.0,10,1228,0.535,0.089,1.2882,11.05,7.5,109.29
8h,none,10,30,50,2.0,15,1134,0.5494,0.0726,1.2003,15.69,9.2,82.33
8h,none,10,30,50,2.0,20,1043,0.535,0.0222,1.0543,34.65,10.3,23.13
8h,none,10,30,50,3.0,5,1394,0.5122,0.0196,1.1158,15.16,4.7,27.35
8h,none,10,30,50,3.0,10,1144,0.5507,0.0625,1.2916,9.03,8.1,71.52
8h,none,10,30,50,3.0,15,1029,0.5792,0.0605,1.2442,10.49,10.3,62.3
8h,none,10,30,50,3.0,20,927,0.5858,0.0224,1.0788,25.89,11.8,20.77
8h,none,10,30,50,4.0,5,1380,0.5138,0.0203,1.1681,10.94,4.8,28.06
8h,none,10,30,50,4.0,10,1118,0.5492,0.0439,1.2653,7.65,8.3,49.04
8h,none,10,30,50,4.0,15,985,0.5959,0.0393,1.1981,9.89,10.6,38.69
8h,none,10,30,50,4.0,20,886,0.6095,0.0095,1.041,20.61,12.3,8.4
8h,none,10,30,55,2.0,5,1483,0.5051,0.0279,1.1087,19.84,4.5,41.44
8h,none,10,30,55,2.0,10,1221,0.5233,0.0935,1.299,9.51,8.0,114.2
8h,none,10,30,55,2.0,15,1120,0.5009,0.0679,1.1741,14.22,10.3,76.07
8h,none,10,30,55,2.0,20,1025,0.4859,0.0257,1.0585,29.78,11.8,26.32
8h,none,10,30,55,3.0,5,1394,0.5122,0.0225,1.1327,13.13,4.8,31.33
8h,none,10,30,55,3.0,10,1140,0.5368,0.0622,1.2849,8.4,8.6,70.94
8h,none,10,30,55,3.0,15,1020,0.5196,0.0468,1.1702,10.61,11.4,47.71
8h,none,10,30,55,3.0,20,908,0.5297,0.0139,1.0436,23.55,13.6,12.59
8h,none,10,30,55,4.0,5,1380,0.5138,0.0226,1.1865,9.42,4.9,31.14
8h,none,10,30,55,4.0,10,1114,0.5341,0.0431,1.2562,7.14,8.8,48.06
8h,none,10,30,55,4.0,15,975,0.5333,0.0323,1.1487,8.64,11.8,31.47
8h,none,10,30,55,4.0,20,863,0.5574,0.0058,1.0227,18.44,14.2,5.02
8h,none,10,30,60,2.0,5,1483,0.5051,0.0275,1.1068,20.76,4.6,40.75
8h,none,10,30,60,2.0,10,1218,0.5189,0.0942,1.2977,12.89,8.3,114.73
8h,none,10,30,60,2.0,15,1116,0.4695,0.039,1.0962,25.36,11.1,43.57
8h,none,10,30,60,2.0,20,1018,0.4479,0.0083,1.0181,41.49,13.0,8.47
8h,none,10,30,60,3.0,5,1394,0.5122,0.0223,1.1314,13.57,4.9,31.02
8h,none,10,30,60,3.0,10,1137,0.533,0.0632,1.286,8.91,8.9,71.91
8h,none,10,30,60,3.0,15,1015,0.4887,0.0288,1.1003,16.98,12.3,29.18
8h,none,10,30,60,3.0,20,899,0.4861,-0.0035,0.9897,32.83,15.0,-3.11
8h,none,10,30,60,4.0,5,1380,0.5138,0.0224,1.1851,9.75,4.9,30.9
8h,none,10,30,60,4.0,10,1111,0.5311,0.0449,1.2642,7.69,9.2,49.84
8h,none,10,30,60,4.0,15,970,0.501,0.0202,1.0902,12.14,12.8,19.64
8h,none,10,30,60,4.0,20,853,0.5076,-0.0109,0.9605,27.79,15.6,-9.31
8h,none,10,30,65,2.0,5,1483,0.5051,0.0328,1.1277,18.39,4.6,48.71
8h,none,10,30,65,2.0,10,1218,0.5164,0.0981,1.3096,10.78,8.5,119.5
8h,none,10,30,65,2.0,15,1114,0.4542,0.0188,1.0453,27.51,11.7,20.9
8h,none,10,30,65,2.0,20,1009,0.4272,-0.0229,0.9519,52.04,14.0,-23.07
8h,none,10,30,65,3.0,5,1394,0.5122,0.026,1.1535,12.27,4.9,36.23
8h,none,10,30,65,3.0,10,1137,0.5303,0.0667,1.3011,8.81,9.1,75.83
8h,none,10,30,65,3.0,15,1011,0.4718,0.0143,1.0488,16.75,12.9,14.44
8h,none,10,30,65,3.0,20,891,0.4635,-0.029,0.9176,38.02,16.1,-25.84
8h,none,10,30,65,4.0,5,1380,0.5138,0.0252,1.2085,8.65,4.9,34.81
8h,none,10,30,65,4.0,10,1111,0.5284,0.0477,1.2807,7.42,9.4,53.03
8h,none,10,30,65,4.0,15,966,0.4834,0.0104,1.0455,11.14,13.4,10.0
8h,none,10,30,65,4.0,20,842,0.4857,-0.0272,0.9051,29.56,16.9,-22.87
8h,none,14,10,50,2.0,5,1,1.0,0.3049,99.0,0.0,5.0,0.3
8h,none,14,10,50,2.0,10,1,1.0,0.213,99.0,0.0,10.0,0.21
8h,none,14,10,50,2.0,15,1,0.0,-0.0493,0.0,0.0,15.0,-0.05
8h,none,14,10,50,2.0,20,1,0.0,-0.4283,0.0,0.0,20.0,-0.43
8h,none,14,10,50,3.0,5,1,1.0,0.2033,99.0,0.0,5.0,0.2
8h,none,14,10,50,3.0,10,1,1.0,0.142,99.0,0.0,10.0,0.14
8h,none,14,10,50,3.0,15,1,0.0,-0.0329,0.0,0.0,15.0,-0.03
8h,none,14,10,50,3.0,20,1,0.0,-0.2855,0.0,0.0,20.0,-0.29
8h,none,14,10,50,4.0,5,1,1.0,0.1525,99.0,0.0,5.0,0.15
8h,none,14,10,50,4.0,10,1,1.0,0.1065,99.0,0.0,10.0,0.11
8h,none,14,10,50,4.0,15,1,0.0,-0.0247,0.0,0.0,15.0,-0.02
8h,none,14,10,50,4.0,20,1,0.0,-0.2141,0.0,0.0,20.0,-0.21
8h,none,14,10,55,2.0,5,1,1.0,0.3049,99.0,0.0,5.0,0.3
8h,none,14,10,55,2.0,10,1,1.0,0.213,99.0,0.0,10.0,0.21
8h,none,14,10,55,2.0,15,1,0.0,-0.0493,0.0,0.0,15.0,-0.05
8h,none,14,10,55,2.0,20,1,0.0,-0.4283,0.0,0.0,20.0,-0.43
8h,none,14,10,55,3.0,5,1,1.0,0.2033,99.0,0.0,5.0,0.2
8h,none,14,10,55,3.0,10,1,1.0,0.142,99.0,0.0,10.0,0.14
8h,none,14,10,55,3.0,15,1,0.0,-0.0329,0.0,0.0,15.0,-0.03
8h,none,14,10,55,3.0,20,1,0.0,-0.2855,0.0,0.0,20.0,-0.29
8h,none,14,10,55,4.0,5,1,1.0,0.1525,99.0,0.0,5.0,0.15
8h,none,14,10,55,4.0,10,1,1.0,0.1065,99.0,0.0,10.0,0.11
8h,none,14,10,55,4.0,15,1,0.0,-0.0247,0.0,0.0,15.0,-0.02
8h,none,14,10,55,4.0,20,1,0.0,-0.2141,0.0,0.0,20.0,-0.21
8h,none,14,10,60,2.0,5,1,1.0,0.3049,99.0,0.0,5.0,0.3
8h,none,14,10,60,2.0,10,1,1.0,0.213,99.0,0.0,10.0,0.21
8h,none,14,10,60,2.0,15,1,0.0,-0.0493,0.0,0.0,15.0,-0.05
8h,none,14,10,60,2.0,20,1,0.0,-0.4283,0.0,0.0,20.0,-0.43
8h,none,14,10,60,3.0,5,1,1.0,0.2033,99.0,0.0,5.0,0.2
8h,none,14,10,60,3.0,10,1,1.0,0.142,99.0,0.0,10.0,0.14
8h,none,14,10,60,3.0,15,1,0.0,-0.0329,0.0,0.0,15.0,-0.03
8h,none,14,10,60,3.0,20,1,0.0,-0.2855,0.0,0.0,20.0,-0.29
8h,none,14,10,60,4.0,5,1,1.0,0.1525,99.0,0.0,5.0,0.15
8h,none,14,10,60,4.0,10,1,1.0,0.1065,99.0,0.0,10.0,0.11
8h,none,14,10,60,4.0,15,1,0.0,-0.0247,0.0,0.0,15.0,-0.02
8h,none,14,10,60,4.0,20,1,0.0,-0.2141,0.0,0.0,20.0,-0.21
8h,none,14,10,65,2.0,5,1,1.0,0.3049,99.0,0.0,5.0,0.3
8h,none,14,10,65,2.0,10,1,1.0,0.213,99.0,0.0,10.0,0.21
8h,none,14,10,65,2.0,15,1,0.0,-0.0493,0.0,0.0,15.0,-0.05
8h,none,14,10,65,2.0,20,1,0.0,-0.4283,0.0,0.0,20.0,-0.43
8h,none,14,10,65,3.0,5,1,1.0,0.2033,99.0,0.0,5.0,0.2
8h,none,14,10,65,3.0,10,1,1.0,0.142,99.0,0.0,10.0,0.14
8h,none,14,10,65,3.0,15,1,0.0,-0.0329,0.0,0.0,15.0,-0.03
8h,none,14,10,65,3.0,20,1,0.0,-0.2855,0.0,0.0,20.0,-0.29
8h,none,14,10,65,4.0,5,1,1.0,0.1525,99.0,0.0,5.0,0.15
8h,none,14,10,65,4.0,10,1,1.0,0.1065,99.0,0.0,10.0,0.11
8h,none,14,10,65,4.0,15,1,0.0,-0.0247,0.0,0.0,15.0,-0.02
8h,none,14,10,65,4.0,20,1,0.0,-0.2141,0.0,0.0,20.0,-0.21
8h,none,14,15,50,2.0,5,16,0.75,0.2912,2.7651,1.49,4.7,4.66
8h,none,14,15,50,2.0,10,16,0.4375,0.1804,1.6438,1.94,8.7,2.89
8h,none,14,15,50,2.0,15,16,0.3125,-0.2156,0.622,3.97,11.5,-3.45
8h,none,14,15,50,2.0,20,16,0.3125,-0.3305,0.493,5.22,13.1,-5.29
8h,none,14,15,50,3.0,5,16,0.75,0.203,3.0072,1.33,4.8,3.25
8h,none,14,15,50,3.0,10,16,0.4375,0.093,1.4346,1.63,9.1,1.49
8h,none,14,15,50,3.0,15,16,0.3125,-0.2864,0.4523,4.6,12.3,-4.58
8h,none,14,15,50,3.0,20,16,0.3125,-0.3758,0.363,5.63,14.5,-6.01
8h,none,14,15,50,4.0,5,16,0.8125,0.2012,7.944,0.25,5.0,3.22
8h,none,14,15,50,4.0,10,16,0.5,0.1239,2.0901,0.78,9.6,1.98
8h,none,14,15,50,4.0,15,15,0.2667,-0.2922,0.3774,4.14,13.4,-4.38
8h,none,14,15,50,4.0,20,15,0.2667,-0.3544,0.3155,4.78,15.7,-5.32
8h,none,14,15,55,2.0,5,16,0.75,0.2912,2.7651,1.49,4.7,4.66
8h,none,14,15,55,2.0,10,16,0.4375,0.1521,1.5428,1.94,8.8,2.43
8h,none,14,15,55,2.0,15,16,0.3125,-0.2507,0.5605,4.53,11.9,-4.01
8h,none,14,15,55,2.0,20,16,0.3125,-0.3875,0.4054,6.13,13.8,-6.2
8h,none,14,15,55,3.0,5,16,0.75,0.203,3.0072,1.33,4.8,3.25
8h,none,14,15,55,3.0,10,16,0.4375,0.0742,1.3465,1.63,9.2,1.19
8h,none,14,15,55,3.0,15,16,0.3125,-0.3098,0.4076,4.97,12.7,-4.96
8h,none,14,15,55,3.0,20,16,0.3125,-0.4139,0.2986,6.24,15.2,-6.62
8h,none,14,15,55,4.0,5,16,0.8125,0.2012,7.944,0.25,5.0,3.22
8h,none,14,15,55,4.0,10,16,0.5,0.1098,1.9657,0.78,9.7,1.76
8h,none,14,15,55,4.0,15,15,0.2667,-0.3109,0.3376,4.42,13.8,-4.66
8h,none,14,15,55,4.0,20,15,0.2667,-0.3848,0.2567,5.24,16.5,-5.77
8h,none,14,15,60,2.0,5,16,0.75,0.2912,2.7651,1.49,4.7,4.66
8h,none,14,15,60,2.0,10,16,0.4375,0.1079,1.385,1.94,9.1,1.73
8h,none,14,15,60,2.0,15,16,0.3125,-0.2678,0.5305,4.81,12.5,-4.28
8h,none,14,15,60,2.0,20,16,0.3125,-0.4503,0.309,7.14,14.8,-7.21
8h,none,14,15,60,3.0,5,16,0.75,0.203,3.0072,1.33,4.8,3.25
8h,none,14,15,60,3.0,10,16,0.4375,0.0447,1.2088,1.63,9.5,0.72
8h,none,14,15,60,3.0,15,16,0.3125,-0.3212,0.3858,5.15,13.3,-5.14
8h,none,14,15,60,3.0,20,16,0.3125,-0.4557,0.2276,6.91,16.1,-7.29
8h,none,14,15,60,4.0,5,16,0.8125,0.2012,7.944,0.25,5.0,3.22
8h,none,14,15,60,4.0,10,16,0.5,0.0877,1.7712,0.78,10.0,1.4
8h,none,14,15,60,4.0,15,15,0.2667,-0.32,0.3181,4.56,14.5,-4.8
8h,none,14,15,60,4.0,20,15,0.2667,-0.4183,0.192,5.74,17.5,-6.27
8h,none,14,15,65,2.0,5,16,0.75,0.2912,2.7651,1.49,4.7,4.66
8h,none,14,15,65,2.0,10,16,0.4375,0.1079,1.385,1.94,9.1,1.73
8h,none,14,15,65,2.0,15,16,0.3125,-0.2678,0.5305,4.81,12.5,-4.28
8h,none,14,15,65,2.0,20,16,0.3125,-0.4503,0.309,7.14,14.8,-7.21
8h,none,14,15,65,3.0,5,16,0.75,0.203,3.0072,1.33,4.8,3.25
8h,none,14,15,65,3.0,10,16,0.4375,0.0447,1.2088,1.63,9.5,0.72
8h,none,14,15,65,3.0,15,16,0.3125,-0.3212,0.3858,5.15,13.3,-5.14
8h,none,14,15,65,3.0,20,16,0.3125,-0.4557,0.2276,6.91,16.1,-7.29
8h,none,14,15,65,4.0,5,16,0.8125,0.2012,7.944,0.25,5.0,3.22
8h,none,14,15,65,4.0,10,16,0.5,0.0877,1.7712,0.78,10.0,1.4
8h,none,14,15,65,4.0,15,15,0.2667,-0.32,0.3181,4.56,14.5,-4.8
8h,none,14,15,65,4.0,20,15,0.2667,-0.4183,0.192,5.74,17.5,-6.27
8h,none,14,20,50,2.0,5,105,0.6381,-0.0186,0.9351,6.61,4.1,-1.95
8h,none,14,20,50,2.0,10,103,0.5146,-0.119,0.6607,13.03,7.8,-12.25
8h,none,14,20,50,2.0,15,100,0.44,-0.2992,0.3832,29.51,10.9,-29.92
8h,none,14,20,50,2.0,20,99,0.3434,-0.3337,0.3528,32.52,13.2,-33.04
8h,none,14,20,50,3.0,5,91,0.6923,0.0665,1.5109,2.06,4.9,6.05
8h,none,14,20,50,3.0,10,90,0.6222,0.0249,1.1585,4.2,9.5,2.24
8h,none,14,20,50,3.0,15,84,0.5595,-0.1786,0.4662,14.94,14.0,-15.0
8h,none,14,20,50,3.0,20,83,0.4217,-0.2311,0.3777,20.1,17.1,-19.18
8h,none,14,20,50,4.0,5,90,0.7222,0.0687,1.8517,1.8,5.0,6.18
8h,none,14,20,50,4.0,10,89,0.6629,0.0382,1.378,3.15,9.8,3.4
8h,none,14,20,50,4.0,15,81,0.5679,-0.1622,0.4385,12.95,14.3,-13.14
8h,none,14,20,50,4.0,20,78,0.4231,-0.2338,0.3324,18.36,17.5,-18.23
8h,none,14,20,55,2.0,5,105,0.6381,-0.0186,0.9351,6.61,4.1,-1.95
8h,none,14,20,55,2.0,10,103,0.5146,-0.1234,0.6482,13.43,7.8,-12.71
8h,none,14,20,55,2.0,15,100,0.44,-0.3136,0.3534,30.96,11.1,-31.36
8h,none,14,20,55,2.0,20,99,0.3434,-0.337,0.3464,32.85,13.5,-33.36
8h,none,14,20,55,3.0,5,91,0.6923,0.0665,1.5109,2.06,4.9,6.05
8h,none,14,20,55,3.0,10,90,0.6222,0.0216,1.1371,4.2,9.5,1.94
8h,none,14,20,55,3.0,15,84,0.5595,-0.19,0.4319,15.9,14.2,-15.96
8h,none,14,20,55,3.0,20,83,0.4217,-0.2337,0.3707,20.54,17.5,-19.4
8h,none,14,20,55,4.0,5,90,0.7222,0.0687,1.8517,1.8,5.0,6.18
8h,none,14,20,55,4.0,10,89,0.6629,0.0356,1.3529,3.15,9.8,3.17
8h,none,14,20,55,4.0,15,81,0.5679,-0.1711,0.4076,13.67,14.5,-13.86
8h,none,14,20,55,4.0,20,78,0.4231,-0.2358,0.3265,18.69,17.9,-18.39
8h,none,14,20,60,2.0,5,105,0.6381,-0.0186,0.9351,6.61,4.1,-1.95
8h,none,14,20,60,2.0,10,103,0.5146,-0.1234,0.6482,13.43,7.8,-12.71
8h,none,14,20,60,2.0,15,100,0.44,-0.3166,0.3473,31.26,11.1,-31.66
8h,none,14,20,60,2.0,20,99,0.3434,-0.3481,0.325,33.94,13.7,-34.46
8h,none,14,20,60,3.0,5,91,0.6923,0.0665,1.5109,2.06,4.9,6.05
8h,none,14,20,60,3.0,10,90,0.6222,0.0216,1.1371,4.2,9.5,1.94
8h,none,14,20,60,3.0,15,84,0.5595,-0.1924,0.4248,16.1,14.2,-16.16
8h,none,14,20,60,3.0,20,83,0.4217,-0.2388,0.3569,20.29,17.6,-19.82
8h,none,14,20,60,4.0,5,90,0.7222,0.0687,1.8517,1.8,5.0,6.18
8h,none,14,20,60,4.0,10,89,0.6629,0.0356,1.3529,3.15,9.8,3.17
8h,none,14,20,60,4.0,15,81,0.5679,-0.1729,0.4012,13.82,14.5,-14.01
8h,none,14,20,60,4.0,20,78,0.4231,-0.2399,0.3148,18.56,18.0,-18.71
8h,none,14,20,65,2.0,5,105,0.6381,-0.0186,0.9351,6.61,4.1,-1.95
8h,none,14,20,65,2.0,10,103,0.5146,-0.1234,0.6482,13.43,7.8,-12.71
8h,none,14,20,65,2.0,15,100,0.44,-0.3166,0.3473,31.26,11.1,-31.66
8h,none,14,20,65,2.0,20,99,0.3434,-0.3427,0.3353,33.42,13.7,-33.93
8h,none,14,20,65,3.0,5,91,0.6923,0.0665,1.5109,2.06,4.9,6.05
8h,none,14,20,65,3.0,10,90,0.6222,0.0216,1.1371,4.2,9.5,1.94
8h,none,14,20,65,3.0,15,84,0.5595,-0.1924,0.4248,16.1,14.2,-16.16
8h,none,14,20,65,3.0,20,83,0.4217,-0.2346,0.3683,19.94,17.7,-19.47
8h,none,14,20,65,4.0,5,90,0.7222,0.0687,1.8517,1.8,5.0,6.18
8h,none,14,20,65,4.0,10,89,0.6629,0.0356,1.3529,3.15,9.8,3.17
8h,none,14,20,65,4.0,15,81,0.5679,-0.1729,0.4012,13.82,14.5,-14.01
8h,none,14,20,65,4.0,20,78,0.4231,-0.2365,0.3244,18.29,18.1,-18.45
8h,none,14,25,50,2.0,5,313,0.5431,-0.0331,0.8921,13.91,4.3,-10.35
8h,none,14,25,50,2.0,10,294,0.4762,-0.0617,0.8332,23.11,7.8,-18.15
8h,none,14,25,50,2.0,15,280,0.4357,-0.1511,0.6703,47.93,11.1,-42.29
8h,none,14,25,50,2.0,20,274,0.3978,-0.1767,0.6418,53.38,13.1,-48.41
8h,none,14,25,50,3.0,5,289,0.5467,-0.0155,0.9242,8.65,4.7,-4.48
8h,none,14,25,50,3.0,10,268,0.5,-0.0329,0.8668,11.94,8.8,-8.8
8h,none,14,25,50,3.0,15,244,0.4672,-0.1437,0.598,38.7,12.7,-35.06
8h,none,14,25,50,3.0,20,236,0.411,-0.1884,0.5284,46.46,15.4,-44.45
8h,none,14,25,50,4.0,5,288,0.5556,0.0041,1.0295,4.79,4.9,1.17
8h,none,14,25,50,4.0,10,262,0.5115,-0.0143,0.9188,8.36,9.2,-3.75
8h,none,14,25,50,4.0,15,237,0.4726,-0.1205,0.5739,31.19,13.3,-28.57
8h,none,14,25,50,4.0,20,219,0.411,-0.1904,0.4543,42.7,16.3,-41.71
8h,none,14,25,55,2.0,5,313,0.5431,-0.0325,0.894,13.91,4.3,-10.17
8h,none,14,25,55,2.0,10,294,0.4762,-0.0729,0.8029,26.57,8.0,-21.44
8h,none,14,25,55,2.0,15,280,0.4357,-0.1672,0.635,52.97,11.6,-46.81
8h,none,14,25,55,2.0,20,274,0.3869,-0.1863,0.6233,57.43,13.9,-51.04
8h,none,14,25,55,3.0,5,289,0.5467,-0.0151,0.9263,8.65,4.8,-4.36
8h,none,14,25,55,3.0,10,268,0.5,-0.041,0.8336,14.24,9.0,-11.0
8h,none,14,25,55,3.0,15,244,0.4672,-0.1536,0.5701,41.67,13.2,-37.49
8h,none,14,25,55,3.0,20,236,0.4025,-0.1915,0.5216,47.76,16.2,-45.2
8h,none,14,25,55,4.0,5,288,0.5556,0.0044,1.0318,4.79,4.9,1.26
8h,none,14,25,55,4.0,10,262,0.5115,-0.0206,0.8831,10.09,9.4,-5.4
8h,none,14,25,55,4.0,15,237,0.4684,-0.1282,0.5473,33.27,13.7,-30.39
8h,none,14,25,55,4.0,20,219,0.3927,-0.1938,0.4465,43.66,17.1,-42.44
8h,none,14,25,60,2.0,5,313,0.5431,-0.0325,0.894,13.91,4.3,-10.17
8h,none,14,25,60,2.0,10,294,0.4762,-0.0836,0.7742,29.57,8.0,-24.56
8h,none,14,25,60,2.0,15,280,0.4357,-0.1857,0.5946,58.16,11.7,-51.99
8h,none,14,25,60,2.0,20,274,0.3869,-0.2022,0.5911,60.65,14.4,-55.41
