date,regime,breadth_pct,btc_above_ema,entries,open_pos
2022-10-07,BEAR,7.1,False,0,2
2022-10-08,BEAR,7.1,False,0,2
2022-10-09,BEAR,7.1,False,0,2
2022-10-10,BEAR,3.6,False,0,2
2022-10-11,BEAR,7.1,False,0,2
2022-10-12,BEAR,3.6,False,0,2
2022-10-13,BEAR,3.6,False,0,2
2022-10-14,BEAR,3.6,False,1,3
2022-10-15,BEAR,3.6,False,0,3
2022-10-16,BEAR,3.6,False,0,3
2022-10-17,BEAR,3.6,False,0,3
2022-10-18,BEAR,0.0,False,0,3
2022-10-19,BEAR,0.0,False,0,3
2022-10-20,BEAR,3.4,False,0,3
2022-10-21,BEAR,3.4,False,0,3
2022-10-22,BEAR,3.4,False,0,3
2022-10-23,BEAR,3.4,False,0,3
2022-10-24,BEAR,6.9,False,0,3
2022-10-25,BEAR,6.9,False,0,3
2022-10-26,BEAR,6.9,False,0,3
2022-10-27,BEAR,6.9,False,0,3
2022-10-28,BEAR,13.8,False,0,3
2022-10-29,BEAR,13.8,False,2,5
2022-10-30,BEAR,13.8,False,0,5
2022-10-31,BEAR,17.2,False,1,6
2022-11-01,BEAR,13.8,False,0,6
2022-11-02,BEAR,10.3,False,0,6
2022-11-03,BEAR,13.8,False,0,6
2022-11-04,BEAR,24.1,False,0,5
2022-11-05,BEAR,31.0,False,0,5
2022-11-06,BEAR,17.2,False,0,5
2022-11-07,BEAR,13.8,False,0,5
2022-11-08,BEAR,10.3,False,0,2
2022-11-09,BEAR,0.0,False,6,6
2022-11-10,BEAR,6.9,False,0,6
2022-11-11,BEAR,3.4,False,0,6
2022-11-12,BEAR,6.9,False,0,6
2022-11-13,BEAR,3.4,False,0,6
2022-11-14,BEAR,3.4,False,0,5
2022-11-15,BEAR,6.9,False,0,5
2022-11-16,BEAR,3.4,False,0,5
2022-11-17,BEAR,3.4,False,0,5
2022-11-18,BEAR,3.4,False,0,5
2022-11-19,BEAR,3.4,False,0,5
2022-11-20,BEAR,0.0,False,0,5
2022-11-21,BEAR,0.0,False,0,5
2022-11-22,BEAR,3.4,False,0,5
2022-11-23,BEAR,3.4,False,1,6
2022-11-24,BEAR,3.4,False,0,6
2022-11-25,BEAR,6.9,False,0,6
2022-11-26,BEAR,10.3,False,0,6
2022-11-27,BEAR,10.3,False,0,6
2022-11-28,BEAR,6.9,False,0,6
2022-11-29,BEAR,6.9,False,0,6
2022-11-30,BEAR,6.9,False,0,1
2022-12-01,BEAR,6.9,False,0,1
2022-12-02,BEAR,6.9,False,0,1
2022-12-03,BEAR,6.9,False,0,1
2022-12-04,BEAR,6.9,False,0,1
2022-12-05,BEAR,6.9,False,0,1
2022-12-06,BEAR,6.9,False,0,1
2022-12-07,BEAR,6.9,False,0,1
2022-12-08,BEAR,6.9,False,0,1
2022-12-09,BEAR,6.9,False,0,1
2022-12-10,BEAR,6.9,False,0,1
2022-12-11,BEAR,6.9,False,0,1
2022-12-12,BEAR,6.9,False,0,1
2022-12-13,BEAR,6.9,False,0,1
2022-12-14,BEAR,6.9,False,0,1
2022-12-15,BEAR,3.4,False,0,1
2022-12-16,BEAR,0.0,False,4,4
2022-12-17,BEAR,0.0,False,0,4
2022-12-18,BEAR,0.0,False,0,4
2022-12-19,BEAR,0.0,False,0,4
2022-12-20,BEAR,0.0,False,0,4
2022-12-21,BEAR,0.0,False,0,4
2022-12-22,BEAR,0.0,False,0,4
2022-12-23,BEAR,0.0,False,0,4
2022-12-24,BEAR,0.0,False,0,4
2022-12-25,BEAR,3.4,False,0,4
2022-12-26,BEAR,3.4,False,0,4
2022-12-27,BEAR,0.0,False,0,4
2022-12-28,BEAR,0.0,False,1,5
2022-12-29,BEAR,0.0,False,1,6
2022-12-30,BEAR,0.0,False,1,7
2022-12-31,BEAR,3.4,False,1,8
2023-01-01,BEAR,3.4,False,0,8
2023-01-02,BEAR,3.4,False,0,8
2023-01-03,BEAR,3.4,False,0,8
2023-01-04,BEAR,3.4,False,0,8
2023-01-05,BEAR,3.4,False,0,8
2023-01-06,BEAR,6.9,False,2,6
2023-01-07,BEAR,6.9,False,0,6
2023-01-08,BEAR,6.9,False,1,7
2023-01-09,BEAR,6.9,False,0,7
2023-01-10,BEAR,6.9,False,0,7
2023-01-11,BEAR,6.9,False,0,7
2023-01-12,BEAR,13.8,False,1,8
2023-01-13,BEAR,20.7,False,2,10
2023-01-14,BEAR,31.0,False,3,13
2023-01-15,BEAR,31.0,False,0,13
2023-01-16,MIXED,27.6,True,0,13
2023-01-17,MIXED,27.6,True,1,14
2023-01-18,BEAR,17.2,False,0,11
2023-01-19,MIXED,24.1,True,0,10
2023-01-20,MIXED,44.8,True,2,11
2023-01-21,MIXED,44.8,True,0,10
2023-01-22,MIXED,44.8,True,0,10
2023-01-23,MIXED,44.8,True,1,11
2023-01-24,MIXED,24.1,True,0,11
2023-01-25,MIXED,37.9,True,1,12
2023-01-26,MIXED,41.4,True,0,12
2023-01-27,MIXED,51.7,True,1,12
2023-01-28,MIXED,44.8,True,0,12
2023-01-29,BULL,55.2,True,1,13
2023-01-30,MIXED,37.9,True,0,13
2023-01-31,MIXED,41.4,True,1,14
2023-02-01,BULL,55.2,True,0,14
2023-02-02,MIXED,51.7,True,1,15
2023-02-03,BULL,55.2,True,0,15
2023-02-04,BULL,58.6,True,1,16
2023-02-05,MIXED,51.7,True,0,16
2023-02-06,MIXED,48.3,True,0,16
2023-02-07,BULL,62.1,True,1,17
2023-02-08,BULL,55.2,True,0,17
2023-02-09,MIXED,41.4,True,0,14
2023-02-10,MIXED,37.9,True,0,14
2023-02-11,MIXED,44.8,True,1,15
2023-02-12,MIXED,41.4,True,0,15
2023-02-13,MIXED,41.4,True,0,13
2023-02-14,MIXED,48.3,True,0,13
2023-02-15,BULL,58.6,True,0,13
2023-02-16,MIXED,48.3,True,0,13
2023-02-17,BULL,69.0,True,3,16
2023-02-18,BULL,72.4,True,1,17
2023-02-19,BULL,69.0,True,0,17
2023-02-20,BULL,79.3,True,0,17
2023-02-21,BULL,69.0,True,0,17
2023-02-22,BULL,69.0,True,0,16
2023-02-23,BULL,58.6,True,0,16
2023-02-24,MIXED,44.8,True,0,15
2023-02-25,MIXED,44.8,True,2,14
2023-02-26,MIXED,48.3,True,0,14
2023-02-27,MIXED,48.3,True,0,14
2023-02-28,MIXED,34.5,True,0,14
2023-03-01,MIXED,51.7,True,0,14
2023-03-02,MIXED,37.9,True,0,14
2023-03-03,MIXED,31.0,True,0,13
2023-03-04,MIXED,31.0,True,0,13
2023-03-05,MIXED,31.0,True,0,13
2023-03-06,MIXED,31.0,True,0,13
2023-03-07,MIXED,31.0,True,0,12
2023-03-08,BEAR,20.7,False,0,11
2023-03-09,BEAR,10.3,False,1,8
2023-03-10,BEAR,10.3,False,2,8
2023-03-11,BEAR,10.3,False,2,9
2023-03-12,MIXED,24.1,True,0,9
2023-03-13,MIXED,34.5,True,0,9
2023-03-14,MIXED,41.4,True,2,11
2023-03-15,MIXED,27.6,True,0,11
2023-03-16,MIXED,31.0,True,1,12
2023-03-17,MIXED,41.4,True,0,12
2023-03-18,MIXED,31.0,True,0,12
2023-03-19,MIXED,37.9,True,0,12
2023-03-20,MIXED,27.6,True,0,12
2023-03-21,MIXED,41.4,True,1,13
2023-03-22,MIXED,34.5,True,0,12
2023-03-23,MIXED,40.0,True,0,12
2023-03-24,MIXED,36.7,True,0,12
2023-03-25,MIXED,36.7,True,0,12
2023-03-26,MIXED,36.7,True,0,12
2023-03-27,MIXED,33.3,True,0,12
2023-03-28,MIXED,36.7,True,1,13
2023-03-29,MIXED,40.0,True,0,13
2023-03-30,MIXED,40.0,True,0,12
2023-03-31,MIXED,50.0,True,2,12
2023-04-01,MIXED,43.3,True,0,10
2023-04-02,MIXED,40.0,True,0,10
2023-04-03,MIXED,40.0,True,1,10
2023-04-04,MIXED,40.0,True,0,10
2023-04-05,MIXED,40.0,True,0,10
2023-04-06,MIXED,43.3,True,0,10
2023-04-07,MIXED,33.3,True,0,9
2023-04-08,MIXED,33.3,True,0,9
2023-04-09,MIXED,36.7,True,0,9
2023-04-10,MIXED,43.3,True,0,9
2023-04-11,MIXED,43.3,True,0,9
2023-04-12,MIXED,40.0,True,0,9
2023-04-13,MIXED,53.3,True,0,9
2023-04-14,BULL,60.0,True,4,13
2023-04-15,BULL,66.7,True,0,13
2023-04-16,BULL,73.3,True,3,16
2023-04-17,BULL,60.0,True,0,16
2023-04-18,BULL,70.0,True,0,16
2023-04-19,MIXED,46.7,True,0,10
2023-04-20,MIXED,46.7,True,0,10
2023-04-21,MIXED,36.7,True,0,8
2023-04-22,MIXED,36.7,True,0,8
2023-04-23,MIXED,36.7,True,0,8
2023-04-24,MIXED,36.7,True,0,8
2023-04-25,MIXED,36.7,True,0,8
2023-04-26,MIXED,36.7,True,0,7
2023-04-27,MIXED,40.0,True,0,7
2023-04-28,MIXED,40.0,True,0,7
2023-04-29,MIXED,43.3,True,1,8
2023-04-30,MIXED,40.0,True,0,8
2023-05-01,MIXED,26.7,True,0,8
2023-05-02,MIXED,30.0,True,0,8
2023-05-03,MIXED,32.3,True,1,9
2023-05-04,MIXED,25.8,True,0,9
2023-05-05,MIXED,31.2,True,0,9
2023-05-06,MIXED,21.9,True,0,9
2023-05-07,MIXED,21.9,True,0,8
2023-05-08,MIXED,15.6,True,1,7
2023-05-09,MIXED,15.6,True,0,7
2023-05-10,MIXED,15.6,True,0,7
2023-05-11,MIXED,12.5,True,0,6
2023-05-12,MIXED,15.6,True,0,6
2023-05-13,MIXED,15.6,True,0,6
2023-05-14,MIXED,15.6,True,0,6
2023-05-15,MIXED,18.8,True,0,6
2023-05-16,MIXED,21.9,True,0,6
2023-05-17,MIXED,21.9,True,2,8
2023-05-18,MIXED,21.9,True,0,8
2023-05-19,MIXED,21.9,True,1,9
2023-05-20,MIXED,21.9,True,0,9
2023-05-21,MIXED,18.8,True,0,9
2023-05-22,MIXED,21.9,True,0,9
2023-05-23,MIXED,21.9,True,0,9
2023-05-24,MIXED,18.8,True,0,8
2023-05-25,MIXED,18.8,True,1,9
2023-05-26,MIXED,18.8,True,0,8
2023-05-27,MIXED,18.8,True,0,8
2023-05-28,MIXED,21.9,True,1,9
2023-05-29,MIXED,21.9,True,0,8
2023-05-30,MIXED,25.0,True,0,8
2023-05-31,MIXED,21.9,True,0,8
2023-06-01,MIXED,18.8,True,0,8
2023-06-02,MIXED,18.8,True,1,9
2023-06-03,MIXED,18.8,True,1,10
2023-06-04,MIXED,18.8,True,0,10
2023-06-05,MIXED,18.8,True,2,8
2023-06-06,MIXED,18.8,True,0,8
2023-06-07,MIXED,18.8,True,2,9
2023-06-08,MIXED,18.8,True,0,8
2023-06-09,MIXED,18.8,True,2,9
2023-06-10,MIXED,15.6,True,12,16
2023-06-11,MIXED,15.6,True,1,17
2023-06-12,MIXED,15.6,True,1,18
2023-06-13,MIXED,15.6,True,0,18
2023-06-14,BEAR,9.4,False,1,19
2023-06-15,MIXED,12.5,True,0,19
2023-06-16,MIXED,12.5,True,0,19
2023-06-17,MIXED,15.6,True,0,19
2023-06-18,MIXED,12.5,True,0,19
2023-06-19,MIXED,15.6,True,0,19
2023-06-20,MIXED,15.6,True,0,19
2023-06-21,MIXED,21.9,True,0,19
2023-06-22,MIXED,21.9,True,0,19
2023-06-23,MIXED,21.9,True,0,19
2023-06-24,MIXED,21.9,True,0,19
2023-06-25,MIXED,21.9,True,0,19
2023-06-26,MIXED,21.9,True,0,19
2023-06-27,MIXED,21.9,True,0,19
2023-06-28,MIXED,18.8,True,0,19
2023-06-29,MIXED,21.9,True,0,19
2023-06-30,MIXED,21.9,True,1,19
2023-07-01,MIXED,21.9,True,2,9
2023-07-02,MIXED,21.9,True,1,9
2023-07-03,MIXED,27.3,True,1,9
2023-07-04,MIXED,30.3,True,1,10
2023-07-05,MIXED,27.3,True,0,7
2023-07-06,MIXED,24.2,True,0,7
2023-07-07,MIXED,27.3,True,0,7
2023-07-08,MIXED,27.3,True,0,7
2023-07-09,MIXED,27.3,True,0,7
2023-07-10,MIXED,21.2,True,0,7
2023-07-11,MIXED,27.3,True,0,7
2023-07-12,MIXED,24.2,True,0,7
2023-07-13,MIXED,33.3,True,4,9
2023-07-14,MIXED,36.4,True,0,9
2023-07-15,MIXED,39.4,True,0,8
2023-07-16,MIXED,36.4,True,0,8
2023-07-17,MIXED,39.4,True,1,7
2023-07-18,MIXED,35.3,True,3,10
2023-07-19,MIXED,35.3,True,0,10
2023-07-20,MIXED,35.3,True,1,11
2023-07-21,MIXED,35.3,True,0,11
2023-07-22,MIXED,32.4,True,0,11
2023-07-23,MIXED,35.3,True,0,11
2023-07-24,MIXED,28.6,True,0,10
2023-07-25,MIXED,34.3,True,1,11
2023-07-26,MIXED,37.1,True,0,11
2023-07-27,MIXED,34.3,True,0,11
2023-07-28,MIXED,37.1,True,0,11
2023-07-29,MIXED,37.1,True,0,11
2023-07-30,MIXED,34.3,True,0,11
2023-07-31,MIXED,34.3,True,0,11
2023-08-01,MIXED,34.3,True,1,10
2023-08-02,MIXED,28.6,True,0,10
2023-08-03,MIXED,28.6,True,0,8
2023-08-04,MIXED,28.6,True,0,8
2023-08-05,MIXED,28.6,True,0,8
2023-08-06,MIXED,28.6,True,0,8
2023-08-07,MIXED,28.6,True,1,8
2023-08-08,MIXED,28.6,True,1,6
2023-08-09,MIXED,31.4,True,0,6
2023-08-10,MIXED,31.4,True,0,6
2023-08-11,MIXED,31.4,True,0,5
2023-08-12,MIXED,31.4,True,1,6
2023-08-13,MIXED,28.6,True,0,6
2023-08-14,MIXED,31.4,True,1,7
2023-08-15,MIXED,30.6,True,0,6
2023-08-16,MIXED,27.8,True,1,6
2023-08-17,BEAR,11.1,False,12,14
2023-08-18,BEAR,13.9,False,0,14
2023-08-19,BEAR,13.9,False,0,14
2023-08-20,BEAR,16.7,False,0,14
2023-08-21,BEAR,13.9,False,0,14
2023-08-22,BEAR,13.9,False,1,14
2023-08-23,BEAR,16.7,False,0,14
2023-08-24,BEAR,13.9,False,0,14
2023-08-25,BEAR,16.7,False,0,14
2023-08-26,BEAR,13.9,False,0,14
2023-08-27,BEAR,13.9,False,0,14
2023-08-28,BEAR,11.1,False,0,14
2023-08-29,MIXED,16.7,True,0,14
2023-08-30,MIXED,16.7,True,0,14
2023-08-31,BEAR,10.5,False,0,14
2023-09-01,BEAR,13.2,False,0,14
2023-09-02,BEAR,15.8,False,0,14
2023-09-03,BEAR,15.8,False,0,14
2023-09-04,BEAR,15.8,False,0,14
2023-09-05,BEAR,15.8,False,0,14
2023-09-06,BEAR,15.8,False,1,14
2023-09-07,BEAR,18.4,False,0,2
2023-09-08,BEAR,15.8,False,0,2
2023-09-09,BEAR,15.8,False,1,3
2023-09-10,BEAR,15.8,False,0,3
2023-09-11,BEAR,10.5,False,4,7
2023-09-12,BEAR,10.5,False,0,6
2023-09-13,BEAR,15.8,False,0,6
2023-09-14,BEAR,13.2,False,1,7
2023-09-15,BEAR,15.8,False,0,7
2023-09-16,BEAR,15.8,False,0,7
2023-09-17,BEAR,13.2,False,1,8
2023-09-18,BEAR,13.2,False,0,8
2023-09-19,MIXED,18.4,True,1,9
2023-09-20,MIXED,21.1,True,0,9
2023-09-21,BEAR,13.2,False,0,9
2023-09-22,BEAR,15.8,False,0,9
2023-09-23,BEAR,15.8,False,0,9
2023-09-24,BEAR,15.8,False,0,9
2023-09-25,BEAR,15.8,False,0,9
2023-09-26,BEAR,15.8,False,0,9
2023-09-27,BEAR,15.8,False,1,10
2023-09-28,MIXED,18.4,True,0,10
2023-09-29,BEAR,18.4,False,0,10
2023-09-30,MIXED,21.1,True,1,10
2023-10-01,MIXED,31.6,True,5,15
2023-10-02,MIXED,26.3,True,0,11
2023-10-03,MIXED,26.3,True,0,9
2023-10-04,MIXED,26.3,True,0,8
2023-10-05,MIXED,26.3,True,0,7
2023-10-06,MIXED,28.9,True,0,7
2023-10-07,MIXED,28.9,True,0,7
2023-10-08,MIXED,23.7,True,0,6
2023-10-09,MIXED,18.4,True,0,5
2023-10-10,MIXED,18.4,True,0,5
2023-10-11,BEAR,15.8,False,0,3
2023-10-12,BEAR,13.2,False,0,3
2023-10-13,BEAR,15.8,False,0,3
2023-10-14,BEAR,18.4,False,0,3
2023-10-15,MIXED,21.1,True,0,3
2023-10-16,MIXED,21.1,True,0,3
2023-10-17,MIXED,21.1,True,0,3
2023-10-18,MIXED,21.1,True,0,3
2023-10-19,MIXED,23.7,True,1,4
2023-10-20,MIXED,23.7,True,0,4
2023-10-21,MIXED,28.9,True,0,4
2023-10-22,MIXED,28.9,True,1,5
2023-10-23,MIXED,39.5,True,6,11
2023-10-24,MIXED,39.5,True,2,13
2023-10-25,MIXED,44.7,True,1,14
2023-10-26,MIXED,44.7,True,2,16
2023-10-27,MIXED,42.1,True,0,15
2023-10-28,MIXED,44.7,True,0,15
2023-10-29,MIXED,47.4,True,1,16
2023-10-30,MIXED,52.6,True,2,18
2023-10-31,MIXED,46.2,True,0,16
2023-11-01,BULL,61.5,True,2,18
2023-11-02,MIXED,51.3,True,1,19
2023-11-03,BULL,56.4,True,0,19
2023-11-04,BULL,61.5,True,0,19
2023-11-05,BULL,71.8,True,0,19
2023-11-06,BULL,82.1,True,0,19
2023-11-07,BULL,70.0,True,0,19
2023-11-08,BULL,77.5,True,0,19
2023-11-09,BULL,75.0,True,1,18
2023-11-10,BULL,82.5,True,0,18
2023-11-11,BULL,85.0,True,0,18
2023-11-12,BULL,90.0,True,0,18
2023-11-13,BULL,80.0,True,0,18
2023-11-14,BULL,82.5,True,0,18
2023-11-15,BULL,85.0,True,0,18
2023-11-16,BULL,80.0,True,0,18
2023-11-17,BULL,80.0,True,0,18
2023-11-18,BULL,77.5,True,0,18
2023-11-19,BULL,82.5,True,0,18
2023-11-20,BULL,80.0,True,0,18
2023-11-21,BULL,65.0,True,0,18
2023-11-22,BULL,77.5,True,0,18
2023-11-23,BULL,77.5,True,0,18
2023-11-24,BULL,82.5,True,0,18
2023-11-25,BULL,82.5,True,0,18
2023-11-26,BULL,77.5,True,0,18
2023-11-27,BULL,77.5,True,0,18
2023-11-28,BULL,77.5,True,0,18
2023-11-29,BULL,77.5,True,0,18
2023-11-30,BULL,77.5,True,0,18
2023-12-01,BULL,77.5,True,0,18
2023-12-02,BULL,85.0,True,0,18
2023-12-03,BULL,85.0,True,0,18
2023-12-04,BULL,87.5,True,0,18
2023-12-05,BULL,92.5,True,0,18
2023-12-06,BULL,90.0,True,0,18
2023-12-07,BULL,95.1,True,0,18
2023-12-08,BULL,97.6,True,0,18
2023-12-09,BULL,97.6,True,0,18
2023-12-10,BULL,97.6,True,0,18
2023-12-11,BULL,92.7,True,0,18
2023-12-12,BULL,90.2,True,0,18
2023-12-13,BULL,95.1,True,0,18
2023-12-14,BULL,95.1,True,0,18
2023-12-15,BULL,85.4,True,0,18
2023-12-16,BULL,90.2,True,0,18
2023-12-17,BULL,85.4,True,0,18
2023-12-18,BULL,85.4,True,0,18
2023-12-19,BULL,82.9,True,0,18
2023-12-20,BULL,90.2,True,0,18
2023-12-21,BULL,90.2,True,0,18
2023-12-22,BULL,97.6,True,0,18
2023-12-23,BULL,97.6,True,0,18
2023-12-24,BULL,90.2,True,0,18
2023-12-25,BULL,97.6,True,0,18
2023-12-26,BULL,95.1,True,0,18
2023-12-27,BULL,97.6,True,0,18
2023-12-28,BULL,95.1,True,0,18
2023-12-29,BULL,87.8,True,0,18
2023-12-30,BULL,87.8,True,0,18
2023-12-31,BULL,85.4,True,0,18
2024-01-01,BULL,92.7,True,0,18
2024-01-02,BULL,85.4,True,0,18
2024-01-03,BULL,82.9,True,0,16
2024-01-04,BULL,85.4,True,1,17
2024-01-05,BULL,82.9,True,0,16
2024-01-06,BULL,80.5,True,0,16
2024-01-07,BULL,78.0,True,0,16
2024-01-08,BULL,82.9,True,1,17
2024-01-09,BULL,78.0,True,0,17
2024-01-10,BULL,82.9,True,0,17
2024-01-11,BULL,85.4,True,1,18
2024-01-12,BULL,80.5,True,0,18
2024-01-13,BULL,90.2,True,0,18
2024-01-14,BULL,87.8,True,0,18
2024-01-15,BULL,87.8,True,0,18
2024-01-16,BULL,87.8,True,0,18
2024-01-17,BULL,85.4,True,0,18
2024-01-18,BULL,82.9,True,0,17
2024-01-19,BULL,82.9,True,0,17
2024-01-20,BULL,82.9,True,1,18
2024-01-21,BULL,82.9,True,0,18
2024-01-22,BULL,75.6,True,0,18
2024-01-23,BULL,75.6,True,0,18
2024-01-24,BULL,75.6,True,0,18
2024-01-25,BULL,71.4,True,0,18
2024-01-26,BULL,83.3,True,0,18
2024-01-27,BULL,83.3,True,0,18
2024-01-28,BULL,81.0,True,0,18
2024-01-29,BULL,83.3,True,0,16
2024-01-30,BULL,83.3,True,0,16
2024-01-31,BULL,73.8,True,0,16
2024-02-01,BULL,73.8,True,1,17
2024-02-02,BULL,76.2,True,0,17
2024-02-03,BULL,71.4,True,0,17
2024-02-04,BULL,69.0,True,0,17
2024-02-05,BULL,71.4,True,0,17
2024-02-06,BULL,73.8,True,0,17
2024-02-07,BULL,78.6,True,0,17
2024-02-08,BULL,81.0,True,0,17
2024-02-09,BULL,83.3,True,0,17
2024-02-10,BULL,83.3,True,1,17
2024-02-11,BULL,83.3,True,0,17
2024-02-12,BULL,85.7,True,0,17
2024-02-13,BULL,83.3,True,0,17
2024-02-14,BULL,83.3,True,0,17
2024-02-15,BULL,85.7,True,0,17
2024-02-16,BULL,85.7,True,0,17
2024-02-17,BULL,85.7,True,1,17
2024-02-18,BULL,88.1,True,0,17
2024-02-19,BULL,90.5,True,0,17
2024-02-20,BULL,88.1,True,0,16
2024-02-21,BULL,85.7,True,3,15
2024-02-22,BULL,85.7,True,1,15
2024-02-23,BULL,85.7,True,2,15
2024-02-24,BULL,90.5,True,0,15
2024-02-25,BULL,90.5,True,0,15
2024-02-26,BULL,95.2,True,0,15
2024-02-27,BULL,100.0,True,0,14
2024-02-28,BULL,97.6,True,2,14
2024-02-29,BULL,100.0,True,0,14
2024-03-01,BULL,100.0,True,1,14
2024-03-02,BULL,100.0,True,1,14
2024-03-03,BULL,100.0,True,0,14
2024-03-04,BULL,100.0,True,0,14
2024-03-05,BULL,100.0,True,0,12
2024-03-06,BULL,100.0,True,2,14
2024-03-07,BULL,100.0,True,0,14
2024-03-08,BULL,100.0,True,0,14
2024-03-09,BULL,100.0,True,1,14
2024-03-10,BULL,100.0,True,0,14
2024-03-11,BULL,100.0,True,0,14
2024-03-12,BULL,100.0,True,0,14
2024-03-13,BULL,100.0,True,0,14
2024-03-14,BULL,100.0,True,0,14
2024-03-15,BULL,100.0,True,2,14
2024-03-16,BULL,100.0,True,1,14
2024-03-17,BULL,100.0,True,0,14
2024-03-18,BULL,95.3,True,0,14
2024-03-19,BULL,95.3,True,1,13
2024-03-20,BULL,97.7,True,0,12
2024-03-21,BULL,97.7,True,0,12
2024-03-22,BULL,97.7,True,0,12
2024-03-23,BULL,97.7,True,0,12
2024-03-24,BULL,97.7,True,1,13
2024-03-25,BULL,97.7,True,1,14
2024-03-26,BULL,97.7,True,0,14
2024-03-27,BULL,97.7,True,0,14
2024-03-28,BULL,97.7,True,0,14
2024-03-29,BULL,97.7,True,0,14
2024-03-30,BULL,97.7,True,0,14
2024-03-31,BULL,97.7,True,0,14
2024-04-01,BULL,97.7,True,0,14
2024-04-02,BULL,90.9,True,0,14
2024-04-03,BULL,90.9,True,0,14
2024-04-04,BULL,93.2,True,0,14
2024-04-05,BULL,90.9,True,0,14
2024-04-06,BULL,93.2,True,1,14
2024-04-07,BULL,93.2,True,0,14
2024-04-08,BULL,97.7,True,0,14
2024-04-09,BULL,88.9,True,0,13
2024-04-10,BULL,88.9,True,0,13
2024-04-11,BULL,87.0,True,0,13
2024-04-12,BULL,58.7,True,1,10
2024-04-13,MIXED,37.0,True,9,17
2024-04-14,MIXED,50.0,True,0,17
2024-04-15,MIXED,43.5,True,0,17
2024-04-16,MIXED,43.5,True,0,17
2024-04-17,MIXED,43.5,True,0,17
2024-04-18,MIXED,45.7,True,0,17
2024-04-19,MIXED,45.7,True,0,17
2024-04-20,BULL,63.0,True,0,17
2024-04-21,BULL,56.5,True,0,17
2024-04-22,BULL,63.0,True,0,17
2024-04-23,BULL,58.7,True,0,17
2024-04-24,BULL,56.5,True,0,17
2024-04-25,MIXED,54.3,True,0,17
2024-04-26,MIXED,47.8,True,0,17
2024-04-27,MIXED,50.0,True,0,17
2024-04-28,MIXED,47.8,True,0,17
2024-04-29,MIXED,47.8,True,0,17
2024-04-30,MIXED,39.1,True,0,17
2024-05-01,MIXED,43.5,True,1,17
2024-05-02,MIXED,43.5,True,0,17
2024-05-03,MIXED,50.0,True,1,17
2024-05-04,MIXED,50.0,True,2,10
2024-05-05,MIXED,50.0,True,0,10
2024-05-06,MIXED,52.2,True,0,10
2024-05-07,MIXED,47.8,True,0,10
2024-05-08,MIXED,47.8,True,1,11
2024-05-09,MIXED,50.0,True,2,13
2024-05-10,MIXED,50.0,True,0,13
2024-05-11,MIXED,50.0,True,0,12
2024-05-12,MIXED,47.8,True,0,12
2024-05-13,MIXED,45.7,True,0,12
2024-05-14,MIXED,37.0,True,2,13
2024-05-15,MIXED,45.7,True,2,15
2024-05-16,MIXED,45.7,True,2,17
2024-05-17,MIXED,50.0,True,1,18
2024-05-18,MIXED,52.2,True,0,18
2024-05-19,MIXED,50.0,True,0,18
2024-05-20,BULL,65.2,True,0,18
2024-05-21,BULL,63.0,True,0,18
2024-05-22,BULL,58.7,True,0,17
2024-05-23,BULL,56.5,True,0,15
2024-05-24,BULL,58.7,True,2,17
2024-05-25,BULL,58.7,True,0,16
2024-05-26,BULL,58.7,True,0,16
2024-05-27,BULL,60.9,True,0,16
2024-05-28,BULL,60.9,True,0,16
2024-05-29,BULL,58.7,True,0,15
2024-05-30,BULL,60.9,True,1,16
2024-05-31,BULL,56.5,True,0,16
2024-06-01,BULL,58.7,True,0,16
2024-06-02,BULL,56.5,True,0,16
2024-06-03,MIXED,52.2,True,0,16
2024-06-04,BULL,60.9,True,0,13
2024-06-05,BULL,63.0,True,0,13
2024-06-06,BULL,63.0,True,1,14
2024-06-07,MIXED,50.0,True,0,12
2024-06-08,MIXED,45.7,True,0,12
2024-06-09,MIXED,47.8,True,0,12
2024-06-10,MIXED,45.7,True,0,12
2024-06-11,MIXED,31.9,True,0,10
2024-06-12,MIXED,46.8,True,1,11
2024-06-13,MIXED,31.9,True,0,11
2024-06-14,MIXED,29.8,True,1,12
2024-06-15,MIXED,29.8,True,0,11
2024-06-16,MIXED,29.8,True,1,12
2024-06-17,MIXED,23.4,True,2,12
2024-06-18,MIXED,19.1,True,3,12
2024-06-19,MIXED,19.1,True,0,12
2024-06-20,MIXED,21.3,True,0,12
2024-06-21,MIXED,23.4,True,1,11
2024-06-22,MIXED,21.3,True,0,11
2024-06-23,MIXED,19.1,True,0,11
2024-06-24,MIXED,23.4,True,0,10
2024-06-25,MIXED,23.4,True,0,10
2024-06-26,MIXED,23.4,True,0,10
2024-06-27,MIXED,21.3,True,0,10
2024-06-28,MIXED,21.3,True,0,10
2024-06-29,MIXED,21.3,True,0,10
2024-06-30,MIXED,23.4,True,0,10
2024-07-01,MIXED,21.3,True,1,11
2024-07-02,MIXED,19.1,True,0,11
2024-07-03,MIXED,12.8,True,1,10
2024-07-04,BEAR,6.4,False,3,12
2024-07-05,BEAR,8.5,False,5,15
2024-07-06,BEAR,10.6,False,1,16
2024-07-07,BEAR,6.4,False,0,16
2024-07-08,BEAR,8.5,False,0,16
2024-07-09,BEAR,10.6,False,1,14
2024-07-10,BEAR,12.8,False,0,14
2024-07-11,BEAR,12.8,False,0,14
