date,equity,dd_pct
2023-10-18,10766.0965,-4.1637
2023-10-19,10766.0965,-4.1637
2023-10-20,10766.0965,-4.1637
2023-10-21,10766.0965,-4.1637
2023-10-22,10766.0965,-4.1637
2023-10-23,10766.0965,-4.1637
2023-10-24,10766.0965,-4.1637
2023-10-25,10766.0965,-4.1637
2023-10-26,10766.0965,-4.1637
2023-10-27,10766.0965,-4.1637
2023-10-28,10766.0965,-4.1637
2023-10-29,10766.0965,-4.1637
2023-10-30,10794.5863,-3.9101
2023-10-31,10794.5863,-3.9101
2023-11-01,10794.5863,-3.9101
2023-11-02,10794.5863,-3.9101
2023-11-03,10794.5863,-3.9101
2023-11-04,10794.5863,-3.9101
2023-11-05,10794.5863,-3.9101
2023-11-06,10794.5863,-3.9101
2023-11-07,10794.5863,-3.9101
2023-11-08,10794.5863,-3.9101
2023-11-09,10794.5863,-3.9101
2023-11-10,10794.5863,-3.9101
2023-11-11,10794.5863,-3.9101
2023-11-12,10794.5863,-3.9101
2023-11-13,10794.5863,-3.9101
2023-11-14,10794.5863,-3.9101
2023-11-15,10794.5863,-3.9101
2023-11-16,10794.5863,-3.9101
2023-11-17,10794.5863,-3.9101
2023-11-18,10794.5863,-3.9101
2023-11-19,10794.5863,-3.9101
2023-11-20,10794.5863,-3.9101
2023-11-21,10794.5863,-3.9101
2023-11-22,10794.5863,-3.9101
2023-11-23,10794.5863,-3.9101
2023-11-24,10794.5863,-3.9101
2023-11-25,10794.5863,-3.9101
2023-11-26,10794.5863,-3.9101
2023-11-27,10794.5863,-3.9101
2023-11-28,10794.5863,-3.9101
2023-11-29,10794.5863,-3.9101
2023-11-30,10794.5863,-3.9101
2023-12-01,10794.5863,-3.9101
2023-12-02,10794.5863,-3.9101
2023-12-03,10794.5863,-3.9101
2023-12-04,10815.7311,-3.7219
2023-12-05,10815.7311,-3.7219
2023-12-06,10815.7311,-3.7219
2023-12-07,10815.7311,-3.7219
2023-12-08,10815.7311,-3.7219
2023-12-09,10815.7311,-3.7219
2023-12-10,10815.7311,-3.7219
2023-12-11,10815.7311,-3.7219
2023-12-12,10815.7311,-3.7219
2023-12-13,10815.7311,-3.7219
2023-12-14,10815.7311,-3.7219
2023-12-15,10815.7311,-3.7219
2023-12-16,10815.7311,-3.7219
2023-12-17,10815.7311,-3.7219
2023-12-18,10815.7311,-3.7219
2023-12-19,10815.7311,-3.7219
2023-12-20,10833.8411,-3.5607
2023-12-21,10885.9512,-3.0968
2023-12-22,10885.9512,-3.0968
2023-12-23,10885.9512,-3.0968
2023-12-24,10885.9512,-3.0968
2023-12-25,10885.9512,-3.0968
2023-12-26,10885.9512,-3.0968
2023-12-27,10885.9512,-3.0968
2023-12-28,10885.9512,-3.0968
2023-12-29,10885.9512,-3.0968
2023-12-30,10885.9512,-3.0968
2023-12-31,10885.9512,-3.0968
2024-01-01,10885.9512,-3.0968
2024-01-02,10885.9512,-3.0968
2024-01-03,10885.9512,-3.0968
2024-01-04,10885.9512,-3.0968
2024-01-05,10885.9512,-3.0968
2024-01-06,10885.9512,-3.0968
2024-01-07,10893.8903,-3.0261
2024-01-08,10893.8903,-3.0261
2024-01-09,10893.8903,-3.0261
2024-01-10,10893.8903,-3.0261
2024-01-11,10893.8903,-3.0261
2024-01-12,10893.8903,-3.0261
2024-01-13,10893.8903,-3.0261
2024-01-14,10893.8903,-3.0261
2024-01-15,10893.8903,-3.0261
2024-01-16,10893.8903,-3.0261
2024-01-17,10893.8903,-3.0261
2024-01-18,10893.8903,-3.0261
2024-01-19,10893.8903,-3.0261
2024-01-20,10893.8903,-3.0261
2024-01-21,10893.8903,-3.0261
2024-01-22,10893.8903,-3.0261
2024-01-23,10893.8903,-3.0261
2024-01-24,10893.8903,-3.0261
2024-01-25,10866.6556,-3.2686
2024-01-26,10866.6556,-3.2686
2024-01-27,10866.6556,-3.2686
2024-01-28,10863.2352,-3.299
2024-01-29,10863.2352,-3.299
2024-01-30,10863.2352,-3.299
2024-01-31,10863.2352,-3.299
2024-02-01,10863.2352,-3.299
2024-02-02,10863.2352,-3.299
2024-02-03,10863.2352,-3.299
2024-02-04,10863.2352,-3.299
2024-02-05,10863.2352,-3.299
2024-02-06,10847.9303,-3.4353
2024-02-07,10847.9303,-3.4353
2024-02-08,10848.4611,-3.4305
2024-02-09,10848.4611,-3.4305
2024-02-10,10847.9924,-3.4347
2024-02-11,10864.7291,-3.2857
2024-02-12,10932.3034,-2.6842
2024-02-13,10932.3034,-2.6842
2024-02-14,11069.5251,-1.4627
2024-02-15,11174.3739,-0.5294
2024-02-16,11174.3739,-0.5294
2024-02-17,11174.3739,-0.5294
2024-02-18,11174.3739,-0.5294
2024-02-19,11174.3739,-0.5294
2024-02-20,11174.3739,-0.5294
2024-02-21,11174.3739,-0.5294
2024-02-22,11174.3739,-0.5294
2024-02-23,11174.3739,-0.5294
2024-02-24,11174.3739,-0.5294
2024-02-25,11174.3739,-0.5294
2024-02-26,11174.3739,-0.5294
2024-02-27,11174.3739,-0.5294
2024-02-28,11174.3739,-0.5294
2024-02-29,11174.3739,-0.5294
2024-03-01,11174.3739,-0.5294
2024-03-02,11174.3739,-0.5294
2024-03-03,11174.3739,-0.5294
2024-03-04,11174.3739,-0.5294
2024-03-05,11146.4379,-0.778
2024-03-06,11146.4379,-0.778
2024-03-07,11146.4379,-0.778
2024-03-08,11146.4379,-0.778
2024-03-09,11146.4379,-0.778
2024-03-10,11146.4379,-0.778
2024-03-11,11146.4379,-0.778
2024-03-12,11146.4379,-0.778
2024-03-13,11146.4379,-0.778
2024-03-14,11146.4379,-0.778
2024-03-15,11510.4045,-0.2415
2024-03-16,11510.4045,-0.2415
2024-03-17,11510.4045,-0.2415
2024-03-18,11510.4045,-0.2415
2024-03-19,11510.4045,-0.2415
2024-03-20,11510.4045,-0.2415
2024-03-21,11510.4045,-0.2415
2024-03-22,11510.4045,-0.2415
2024-03-23,11510.4045,-0.2415
2024-03-24,11510.4045,-0.2415
2024-03-25,11510.4045,-0.2415
2024-03-26,11510.4045,-0.2415
2024-03-27,11510.4045,-0.2415
2024-03-28,11510.4045,-0.2415
2024-03-29,11510.4045,-0.2415
2024-03-30,11510.4045,-0.2415
2024-03-31,11510.4045,-0.2415
2024-04-01,11510.4045,-0.2415
2024-04-02,11510.4045,-0.2415
2024-04-03,11510.4045,-0.2415
2024-04-04,11510.4045,-0.2415
2024-04-05,11510.4045,-0.2415
2024-04-06,11730.8509,0.0
2024-04-07,11730.8509,0.0
2024-04-08,11727.1539,-0.0315
2024-04-09,11727.1539,-0.0315
2024-04-10,11727.1539,-0.0315
2024-04-11,11727.1539,-0.0315
2024-04-12,11698.3779,-0.2768
2024-04-13,11669.06,-0.5267
2024-04-14,11669.06,-0.5267
2024-04-15,11669.06,-0.5267
2024-04-16,11669.06,-0.5267
2024-04-17,11669.06,-0.5267
2024-04-18,11669.06,-0.5267
2024-04-19,11669.06,-0.5267
2024-04-20,11669.06,-0.5267
2024-04-21,11669.06,-0.5267
2024-04-22,11669.06,-0.5267
2024-04-23,11669.06,-0.5267
2024-04-24,11669.06,-0.5267
2024-04-25,11669.06,-0.5267
2024-04-26,11669.06,-0.5267
2024-04-27,11669.06,-0.5267
2024-04-28,11669.06,-0.5267
2024-04-29,11669.06,-0.5267
2024-04-30,11669.06,-0.5267
2024-05-01,11639.8873,-0.7754
2024-05-02,11639.8873,-0.7754
2024-05-03,11639.8873,-0.7754
2024-05-04,11692.8278,-0.3241
2024-05-05,11692.8278,-0.3241
2024-05-06,11692.8278,-0.3241
2024-05-07,11692.8278,-0.3241
2024-05-08,11692.8278,-0.3241
2024-05-09,11692.8278,-0.3241
2024-05-10,11692.8278,-0.3241
2024-05-11,11692.8278,-0.3241
2024-05-12,11692.8278,-0.3241
2024-05-13,11692.8278,-0.3241
2024-05-14,11692.8278,-0.3241
2024-05-15,11692.8278,-0.3241
2024-05-16,11692.8278,-0.3241
2024-05-17,11692.8278,-0.3241
2024-05-18,11692.8278,-0.3241
2024-05-19,11699.3148,-0.2688
2024-05-20,11699.3148,-0.2688
2024-05-21,11776.4286,0.0
2024-05-22,11825.8162,0.0
2024-05-23,11825.8162,0.0
2024-05-24,11825.8162,0.0
2024-05-25,11825.8162,0.0
2024-05-26,11825.8162,0.0
2024-05-27,11825.8162,0.0
2024-05-28,11825.8162,0.0
2024-05-29,11826.6479,0.0
2024-05-30,11826.6479,0.0
2024-05-31,11826.6479,0.0
2024-06-01,11826.6479,0.0
2024-06-02,11826.6479,0.0
2024-06-03,11826.6479,0.0
2024-06-04,11946.1773,0.0
2024-06-05,11946.1773,0.0
2024-06-06,11946.1773,0.0
2024-06-07,11857.4816,-0.7425
2024-06-08,11857.4816,-0.7425
2024-06-09,11857.4816,-0.7425
2024-06-10,11857.4816,-0.7425
2024-06-11,11857.4816,-0.7425
2024-06-12,11857.4816,-0.7425
2024-06-13,11857.4816,-0.7425
2024-06-14,11857.4816,-0.7425
2024-06-15,11857.4816,-0.7425
2024-06-16,11857.4816,-0.7425
2024-06-17,11857.4816,-0.7425
2024-06-18,11857.4816,-0.7425
2024-06-19,11857.4816,-0.7425
2024-06-20,11857.4816,-0.7425
2024-06-21,11857.4816,-0.7425
2024-06-22,11857.4816,-0.7425
2024-06-23,11857.4816,-0.7425
2024-06-24,11827.8379,-0.9906
2024-06-25,11827.8379,-0.9906
2024-06-26,11827.8379,-0.9906
2024-06-27,11827.8379,-0.9906
2024-06-28,11827.8379,-0.9906
2024-06-29,11827.8379,-0.9906
2024-06-30,11827.8379,-0.9906
2024-07-01,11819.7476,-1.0583
2024-07-02,11808.1822,-1.1551
2024-07-03,11808.1822,-1.1551
2024-07-04,11808.1822,-1.1551
2024-07-05,11808.1822,-1.1551
2024-07-06,11808.1822,-1.1551
2024-07-07,11808.1822,-1.1551
2024-07-08,11808.1822,-1.1551
2024-07-09,11808.1822,-1.1551
2024-07-10,11808.1822,-1.1551
2024-07-11,11808.1822,-1.1551
2024-07-12,11808.1822,-1.1551
2024-07-13,11808.1822,-1.1551
2024-07-14,11808.1822,-1.1551
2024-07-15,11808.1822,-1.1551
2024-07-16,11808.1822,-1.1551
2024-07-17,11808.1822,-1.1551
2024-07-18,11808.1822,-1.1551
2024-07-19,11808.1822,-1.1551
2024-07-20,11808.1822,-1.1551
2024-07-21,11808.1822,-1.1551
2024-07-22,11808.1822,-1.1551
2024-07-23,11808.1822,-1.1551
2024-07-24,11808.1822,-1.1551
2024-07-25,11808.1822,-1.1551
2024-07-26,11849.353,-0.8105
2024-07-27,11849.353,-0.8105
