date,equity,peak,dd_pct,open_pos,heat_pct,regime
2023-03-10,48419.4535,51079.3504,-5.2074,8,2.4,BEAR
2023-03-11,48295.4134,51079.3504,-5.4502,9,2.85,BEAR
2023-03-12,48295.4134,51079.3504,-5.4502,9,2.85,MIXED
2023-03-13,48295.4134,51079.3504,-5.4502,9,2.85,MIXED
2023-03-14,48295.4134,51079.3504,-5.4502,11,3.35,MIXED
2023-03-15,48295.4134,51079.3504,-5.4502,11,3.35,MIXED
2023-03-16,48295.4134,51079.3504,-5.4502,12,3.6,MIXED
2023-03-17,48295.4134,51079.3504,-5.4502,12,3.6,MIXED
2023-03-18,48295.4134,51079.3504,-5.4502,12,3.6,MIXED
2023-03-19,48295.4134,51079.3504,-5.4502,12,3.6,MIXED
2023-03-20,48295.4134,51079.3504,-5.4502,12,3.6,MIXED
2023-03-21,48295.4134,51079.3504,-5.4502,13,3.85,MIXED
2023-03-22,48174.6749,51079.3504,-5.6866,12,3.6,MIXED
2023-03-23,48174.6749,51079.3504,-5.6866,12,3.6,MIXED
2023-03-24,48174.6749,51079.3504,-5.6866,12,3.6,MIXED
2023-03-25,48174.6749,51079.3504,-5.6866,12,3.6,MIXED
2023-03-26,48174.6749,51079.3504,-5.6866,12,3.6,MIXED
2023-03-27,48174.6749,51079.3504,-5.6866,12,3.6,MIXED
2023-03-28,48174.6749,51079.3504,-5.6866,13,3.85,MIXED
2023-03-29,48174.6749,51079.3504,-5.6866,13,3.85,MIXED
2023-03-30,48294.3861,51079.3504,-5.4522,12,3.5,MIXED
2023-03-31,48637.6925,51079.3504,-4.7801,12,3.3,MIXED
2023-04-01,48976.7618,51079.3504,-4.1163,10,2.6,MIXED
2023-04-02,48976.7618,51079.3504,-4.1163,10,2.6,MIXED
2023-04-03,48856.0232,51079.3504,-4.3527,10,2.6,MIXED
2023-04-04,48856.0232,51079.3504,-4.3527,10,2.6,MIXED
2023-04-05,48856.0232,51079.3504,-4.3527,10,2.6,MIXED
2023-04-06,48856.0232,51079.3504,-4.3527,10,2.6,MIXED
2023-04-07,48733.8832,51079.3504,-4.5918,9,2.35,MIXED
2023-04-08,48733.8832,51079.3504,-4.5918,9,2.35,MIXED
2023-04-09,48733.8832,51079.3504,-4.5918,9,2.35,MIXED
2023-04-10,48733.8832,51079.3504,-4.5918,9,2.35,MIXED
2023-04-11,48733.8832,51079.3504,-4.5918,9,2.35,MIXED
2023-04-12,48733.8832,51079.3504,-4.5918,9,2.35,MIXED
2023-04-13,48733.8832,51079.3504,-4.5918,9,2.35,MIXED
2023-04-14,48733.8832,51079.3504,-4.5918,13,3.75,BULL
2023-04-15,48733.8832,51079.3504,-4.5918,13,3.75,BULL
2023-04-16,48733.8832,51079.3504,-4.5918,16,4.8,BULL
2023-04-17,48733.8832,51079.3504,-4.5918,16,4.8,BULL
2023-04-18,48733.8832,51079.3504,-4.5918,16,4.8,BULL
2023-04-19,47759.446,51079.3504,-6.4995,10,2.8,MIXED
2023-04-20,47759.446,51079.3504,-6.4995,10,2.8,MIXED
2023-04-21,47418.3088,51079.3504,-7.1674,8,2.1,MIXED
2023-04-22,47418.3088,51079.3504,-7.1674,8,2.1,MIXED
2023-04-23,47418.3088,51079.3504,-7.1674,8,2.1,MIXED
2023-04-24,47418.3088,51079.3504,-7.1674,8,2.1,MIXED
2023-04-25,47418.3088,51079.3504,-7.1674,8,2.1,MIXED
2023-04-26,47297.8721,51079.3504,-7.4031,7,1.85,MIXED
2023-04-27,47297.8721,51079.3504,-7.4031,7,1.85,MIXED
2023-04-28,47297.8721,51079.3504,-7.4031,7,1.85,MIXED
2023-04-29,47297.8721,51079.3504,-7.4031,8,2.1,MIXED
2023-04-30,47297.8721,51079.3504,-7.4031,8,2.1,MIXED
2023-05-01,47297.8721,51079.3504,-7.4031,8,2.1,MIXED
2023-05-02,47297.8721,51079.3504,-7.4031,8,2.1,MIXED
2023-05-03,47297.8721,51079.3504,-7.4031,9,2.35,MIXED
2023-05-04,47297.8721,51079.3504,-7.4031,9,2.35,MIXED
2023-05-05,47297.8721,51079.3504,-7.4031,9,2.35,MIXED
2023-05-06,47297.8721,51079.3504,-7.4031,9,2.35,MIXED
2023-05-07,48312.0972,51079.3504,-5.4176,8,2.1,MIXED
2023-05-08,48070.3122,51079.3504,-5.8909,7,1.85,MIXED
2023-05-09,48070.3122,51079.3504,-5.8909,7,1.85,MIXED
2023-05-10,48070.3122,51079.3504,-5.8909,7,1.85,MIXED
2023-05-11,47948.718,51079.3504,-6.129,6,1.6,MIXED
2023-05-12,47948.718,51079.3504,-6.129,6,1.6,MIXED
2023-05-13,47948.718,51079.3504,-6.129,6,1.6,MIXED
2023-05-14,47948.718,51079.3504,-6.129,6,1.6,MIXED
2023-05-15,47948.718,51079.3504,-6.129,6,1.6,MIXED
2023-05-16,47948.718,51079.3504,-6.129,6,1.6,MIXED
2023-05-17,47948.718,51079.3504,-6.129,8,2.1,MIXED
2023-05-18,47948.718,51079.3504,-6.129,8,2.1,MIXED
2023-05-19,47948.718,51079.3504,-6.129,9,2.35,MIXED
2023-05-20,47948.718,51079.3504,-6.129,9,2.35,MIXED
2023-05-21,47948.718,51079.3504,-6.129,9,2.35,MIXED
2023-05-22,47948.718,51079.3504,-6.129,9,2.35,MIXED
2023-05-23,47948.718,51079.3504,-6.129,9,2.35,MIXED
2023-05-24,47828.8462,51079.3504,-6.3636,8,2.1,MIXED
2023-05-25,47828.8462,51079.3504,-6.3636,9,2.35,MIXED
2023-05-26,49056.1257,51079.3504,-3.9609,8,2.1,MIXED
2023-05-27,49056.1257,51079.3504,-3.9609,8,2.1,MIXED
2023-05-28,49056.1257,51079.3504,-3.9609,9,2.35,MIXED
2023-05-29,49093.7698,51079.3504,-3.8872,8,2.1,MIXED
2023-05-30,49093.7698,51079.3504,-3.8872,8,2.1,MIXED
2023-05-31,49093.7698,51079.3504,-3.8872,8,2.1,MIXED
2023-06-01,49093.7698,51079.3504,-3.8872,8,2.1,MIXED
2023-06-02,49093.7698,51079.3504,-3.8872,9,2.35,MIXED
2023-06-03,49093.7698,51079.3504,-3.8872,10,2.6,MIXED
2023-06-04,49093.7698,51079.3504,-3.8872,10,2.6,MIXED
2023-06-05,48739.4375,51079.3504,-4.5809,8,2.0,MIXED
2023-06-06,48739.4375,51079.3504,-4.5809,8,2.0,MIXED
2023-06-07,48617.589,51079.3504,-4.8195,9,2.25,MIXED
2023-06-08,48494.8545,51079.3504,-5.0598,8,2.0,MIXED
2023-06-09,48465.8044,51079.3504,-5.1166,9,2.25,MIXED
2023-06-10,47861.4586,51079.3504,-6.2998,16,4.0,MIXED
2023-06-11,47861.4586,51079.3504,-6.2998,17,4.25,MIXED
2023-06-12,47861.4586,51079.3504,-6.2998,18,4.5,MIXED
2023-06-13,47861.4586,51079.3504,-6.2998,18,4.5,MIXED
2023-06-14,47861.4586,51079.3504,-6.2998,19,4.85,BEAR
2023-06-15,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-16,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-17,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-18,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-19,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-20,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-21,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-22,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-23,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-24,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-25,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-26,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-27,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-28,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-29,47861.4586,51079.3504,-6.2998,19,4.85,MIXED
2023-06-30,47991.3192,51079.3504,-6.0456,19,4.85,MIXED
2023-07-01,49315.3387,51079.3504,-3.4535,9,2.35,MIXED
2023-07-02,49415.1125,51079.3504,-3.2581,9,2.35,MIXED
2023-07-03,49611.0273,51079.3504,-2.8746,9,2.35,MIXED
2023-07-04,49611.0273,51079.3504,-2.8746,10,2.6,MIXED
2023-07-05,49522.7699,51079.3504,-3.0474,7,1.75,MIXED
2023-07-06,49522.7699,51079.3504,-3.0474,7,1.75,MIXED
2023-07-07,49522.7699,51079.3504,-3.0474,7,1.75,MIXED
2023-07-08,49522.7699,51079.3504,-3.0474,7,1.75,MIXED
2023-07-09,49522.7699,51079.3504,-3.0474,7,1.75,MIXED
2023-07-10,49522.7699,51079.3504,-3.0474,7,1.75,MIXED
2023-07-11,49522.7699,51079.3504,-3.0474,7,1.75,MIXED
2023-07-12,49522.7699,51079.3504,-3.0474,7,1.75,MIXED
2023-07-13,50114.3112,51079.3504,-1.8893,9,2.25,MIXED
2023-07-14,50114.3112,51079.3504,-1.8893,9,2.25,MIXED
2023-07-15,49994.3329,51079.3504,-2.1242,8,2.0,MIXED
2023-07-16,49994.3329,51079.3504,-2.1242,8,2.0,MIXED
2023-07-17,49743.7613,51079.3504,-2.6147,7,1.75,MIXED
2023-07-18,49743.7613,51079.3504,-2.6147,10,2.5,MIXED
2023-07-19,49743.7613,51079.3504,-2.6147,10,2.5,MIXED
2023-07-20,49743.7613,51079.3504,-2.6147,11,2.75,MIXED
2023-07-21,49743.7613,51079.3504,-2.6147,11,2.75,MIXED
2023-07-22,49743.7613,51079.3504,-2.6147,11,2.75,MIXED
2023-07-23,49743.7613,51079.3504,-2.6147,11,2.75,MIXED
2023-07-24,49619.4019,51079.3504,-2.8582,10,2.5,MIXED
2023-07-25,49619.4019,51079.3504,-2.8582,11,2.75,MIXED
2023-07-26,49619.4019,51079.3504,-2.8582,11,2.75,MIXED
2023-07-27,49619.4019,51079.3504,-2.8582,11,2.75,MIXED
2023-07-28,49619.4019,51079.3504,-2.8582,11,2.75,MIXED
2023-07-29,49619.4019,51079.3504,-2.8582,11,2.75,MIXED
2023-07-30,49619.4019,51079.3504,-2.8582,11,2.75,MIXED
2023-07-31,49619.4019,51079.3504,-2.8582,11,2.75,MIXED
2023-08-01,49372.086,51079.3504,-3.3424,10,2.5,MIXED
2023-08-02,49372.086,51079.3504,-3.3424,10,2.5,MIXED
2023-08-03,49122.4408,51079.3504,-3.8311,8,2.0,MIXED
2023-08-04,49122.4408,51079.3504,-3.8311,8,2.0,MIXED
2023-08-05,49122.4408,51079.3504,-3.8311,8,2.0,MIXED
2023-08-06,49122.4408,51079.3504,-3.8311,8,2.0,MIXED
2023-08-07,49110.3503,51079.3504,-3.8548,8,2.0,MIXED
2023-08-08,48937.8841,51079.3504,-4.1924,6,1.5,MIXED
2023-08-09,48937.8841,51079.3504,-4.1924,6,1.5,MIXED
2023-08-10,48937.8841,51079.3504,-4.1924,6,1.5,MIXED
2023-08-11,48815.5394,51079.3504,-4.4319,5,1.25,MIXED
2023-08-12,48815.5394,51079.3504,-4.4319,6,1.5,MIXED
2023-08-13,48815.5394,51079.3504,-4.4319,6,1.5,MIXED
2023-08-14,48815.5394,51079.3504,-4.4319,7,1.75,MIXED
2023-08-15,48691.4909,51079.3504,-4.6748,6,1.5,MIXED
2023-08-16,48569.452,51079.3504,-4.9137,6,1.5,MIXED
2023-08-17,48076.1987,51079.3504,-5.8794,14,4.7,BEAR
2023-08-18,48076.1987,51079.3504,-5.8794,14,4.7,BEAR
2023-08-19,48076.1987,51079.3504,-5.8794,14,4.7,BEAR
2023-08-20,48076.1987,51079.3504,-5.8794,14,4.7,BEAR
2023-08-21,48076.1987,51079.3504,-5.8794,14,4.7,BEAR
2023-08-22,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-08-23,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-08-24,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-08-25,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-08-26,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-08-27,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-08-28,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-08-29,48003.9881,51079.3504,-6.0208,14,4.8,MIXED
2023-08-30,48003.9881,51079.3504,-6.0208,14,4.8,MIXED
2023-08-31,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-09-01,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-09-02,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-09-03,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-09-04,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-09-05,48003.9881,51079.3504,-6.0208,14,4.8,BEAR
2023-09-06,47944.2721,51079.3504,-6.1377,14,4.8,BEAR
2023-09-07,47542.2939,51079.3504,-6.9246,2,0.6,BEAR
2023-09-08,47542.2939,51079.3504,-6.9246,2,0.6,BEAR
2023-09-09,47542.2939,51079.3504,-6.9246,3,0.85,BEAR
2023-09-10,47542.2939,51079.3504,-6.9246,3,0.85,BEAR
2023-09-11,47542.2939,51079.3504,-6.9246,7,2.25,BEAR
2023-09-12,47474.1447,51079.3504,-7.058,6,1.9,BEAR
2023-09-13,47474.1447,51079.3504,-7.058,6,1.9,BEAR
2023-09-14,47474.1447,51079.3504,-7.058,7,2.25,BEAR
2023-09-15,47474.1447,51079.3504,-7.058,7,2.25,BEAR
2023-09-16,47474.1447,51079.3504,-7.058,7,2.25,BEAR
2023-09-17,47474.1447,51079.3504,-7.058,8,2.6,BEAR
2023-09-18,47474.1447,51079.3504,-7.058,8,2.6,BEAR
2023-09-19,47474.1447,51079.3504,-7.058,9,2.85,MIXED
2023-09-20,47474.1447,51079.3504,-7.058,9,2.85,MIXED
2023-09-21,47474.1447,51079.3504,-7.058,9,2.85,BEAR
2023-09-22,47474.1447,51079.3504,-7.058,9,2.85,BEAR
2023-09-23,47474.1447,51079.3504,-7.058,9,2.85,BEAR
2023-09-24,47474.1447,51079.3504,-7.058,9,2.85,BEAR
2023-09-25,47474.1447,51079.3504,-7.058,9,2.85,BEAR
2023-09-26,47474.1447,51079.3504,-7.058,9,2.85,BEAR
2023-09-27,47474.1447,51079.3504,-7.058,10,3.1,BEAR
2023-09-28,47474.1447,51079.3504,-7.058,10,3.1,MIXED
2023-09-29,47474.1447,51079.3504,-7.058,10,3.1,BEAR
2023-09-30,47401.2755,51079.3504,-7.2007,10,3.1,MIXED
2023-10-01,47401.2755,51079.3504,-7.2007,15,4.35,MIXED
2023-10-02,47970.2027,51079.3504,-6.0869,11,2.95,MIXED
2023-10-03,47733.1964,51079.3504,-6.5509,9,2.45,MIXED
2023-10-04,47614.6932,51079.3504,-6.7829,8,2.2,MIXED
2023-10-05,47673.1236,51079.3504,-6.6685,7,1.85,MIXED
2023-10-06,47673.1236,51079.3504,-6.6685,7,1.85,MIXED
2023-10-07,47673.1236,51079.3504,-6.6685,7,1.85,MIXED
2023-10-08,47772.8193,51079.3504,-6.4733,6,1.5,MIXED
2023-10-09,47654.3161,51079.3504,-6.7053,5,1.25,MIXED
2023-10-10,47654.3161,51079.3504,-6.7053,5,1.25,MIXED
2023-10-11,47417.1276,51079.3504,-7.1697,3,0.75,BEAR
2023-10-12,47417.1276,51079.3504,-7.1697,3,0.75,BEAR
2023-10-13,47417.1276,51079.3504,-7.1697,3,0.75,BEAR
2023-10-14,47417.1276,51079.3504,-7.1697,3,0.75,BEAR
2023-10-15,47417.1276,51079.3504,-7.1697,3,0.75,MIXED
2023-10-16,47417.1276,51079.3504,-7.1697,3,0.75,MIXED
2023-10-17,47417.1276,51079.3504,-7.1697,3,0.75,MIXED
2023-10-18,47417.1276,51079.3504,-7.1697,3,0.75,MIXED
2023-10-19,47417.1276,51079.3504,-7.1697,4,1.0,MIXED
2023-10-20,47417.1276,51079.3504,-7.1697,4,1.0,MIXED
2023-10-21,47417.1276,51079.3504,-7.1697,4,1.0,MIXED
2023-10-22,47417.1276,51079.3504,-7.1697,5,1.25,MIXED
2023-10-23,47417.1276,51079.3504,-7.1697,11,2.75,MIXED
2023-10-24,47417.1276,51079.3504,-7.1697,13,3.25,MIXED
2023-10-25,47417.1276,51079.3504,-7.1697,14,3.5,MIXED
2023-10-26,47417.1276,51079.3504,-7.1697,16,4.0,MIXED
2023-10-27,47298.5847,51079.3504,-7.4017,15,3.75,MIXED
2023-10-28,47298.5847,51079.3504,-7.4017,15,3.75,MIXED
2023-10-29,47298.5847,51079.3504,-7.4017,16,4.0,MIXED
2023-10-30,47298.5847,51079.3504,-7.4017,18,4.5,MIXED
2023-10-31,47061.7955,51079.3504,-7.8653,16,4.0,MIXED
2023-11-01,47061.7955,51079.3504,-7.8653,18,4.7,BULL
2023-11-02,47061.7955,51079.3504,-7.8653,19,4.95,MIXED
2023-11-03,47061.7955,51079.3504,-7.8653,19,4.95,BULL
2023-11-04,47061.7955,51079.3504,-7.8653,19,4.95,BULL
2023-11-05,47061.7955,51079.3504,-7.8653,19,4.95,BULL
2023-11-06,47061.7955,51079.3504,-7.8653,19,4.95,BULL
2023-11-07,47061.7955,51079.3504,-7.8653,19,4.95,BULL
2023-11-08,47061.7955,51079.3504,-7.8653,19,4.95,BULL
2023-11-09,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-10,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-11,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-12,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-13,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-14,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-15,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-16,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-17,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-18,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-19,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-20,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-21,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-22,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-23,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-24,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-25,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-26,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-27,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-28,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-29,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-11-30,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-01,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-02,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-03,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-04,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-05,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-06,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-07,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-08,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-09,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-10,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-11,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-12,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-13,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-14,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-15,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-16,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-17,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-18,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-19,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-20,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-21,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-22,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-23,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-24,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-25,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-26,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-27,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-28,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-29,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-30,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2023-12-31,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2024-01-01,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2024-01-02,46778.5363,51079.3504,-8.4199,18,4.7,BULL
2024-01-03,46541.4507,51079.3504,-8.884,16,4.2,BULL
2024-01-04,46541.4507,51079.3504,-8.884,17,4.55,BULL
2024-01-05,47722.4894,51079.3504,-6.5719,16,4.3,BULL
2024-01-06,47722.4894,51079.3504,-6.5719,16,4.3,BULL
2024-01-07,47722.4894,51079.3504,-6.5719,16,4.3,BULL
2024-01-08,47722.4894,51079.3504,-6.5719,17,4.55,BULL
2024-01-09,47722.4894,51079.3504,-6.5719,17,4.55,BULL
2024-01-10,47722.4894,51079.3504,-6.5719,17,4.55,BULL
2024-01-11,47722.4894,51079.3504,-6.5719,18,4.9,BULL
2024-01-12,47722.4894,51079.3504,-6.5719,18,4.9,BULL
2024-01-13,47722.4894,51079.3504,-6.5719,18,4.9,BULL
2024-01-14,47722.4894,51079.3504,-6.5719,18,4.9,BULL
2024-01-15,47722.4894,51079.3504,-6.5719,18,4.9,BULL
2024-01-16,47722.4894,51079.3504,-6.5719,18,4.9,BULL
2024-01-17,47722.4894,51079.3504,-6.5719,18,4.9,BULL
2024-01-18,49333.3582,51079.3504,-3.4182,17,4.65,BULL
2024-01-19,49333.3582,51079.3504,-3.4182,17,4.65,BULL
2024-01-20,49333.3582,51079.3504,-3.4182,18,5.0,BULL
2024-01-21,49333.3582,51079.3504,-3.4182,18,5.0,BULL
2024-01-22,49333.3582,51079.3504,-3.4182,18,5.0,BULL
2024-01-23,49333.3582,51079.3504,-3.4182,18,5.0,BULL
2024-01-24,49333.3582,51079.3504,-3.4182,18,5.0,BULL
2024-01-25,49333.3582,51079.3504,-3.4182,18,5.0,BULL
2024-01-26,49333.3582,51079.3504,-3.4182,18,5.0,BULL
2024-01-27,49333.3582,51079.3504,-3.4182,18,5.0,BULL
2024-01-28,49333.3582,51079.3504,-3.4182,18,5.0,BULL
2024-01-29,54974.0913,54974.0913,0.0,16,4.5,BULL
2024-01-30,54974.0913,54974.0913,0.0,16,4.5,BULL
2024-01-31,54974.0913,54974.0913,0.0,16,4.5,BULL
2024-02-01,54974.0913,54974.0913,0.0,17,4.85,BULL
2024-02-02,54974.0913,54974.0913,0.0,17,4.85,BULL
2024-02-03,54974.0913,54974.0913,0.0,17,4.85,BULL
2024-02-04,54974.0913,54974.0913,0.0,17,4.85,BULL
2024-02-05,54974.0913,54974.0913,0.0,17,4.85,BULL
2024-02-06,54974.0913,54974.0913,0.0,17,4.85,BULL
2024-02-07,54974.0913,54974.0913,0.0,17,4.85,BULL
2024-02-08,54974.0913,54974.0913,0.0,17,4.85,BULL
2024-02-09,54974.0913,54974.0913,0.0,17,4.85,BULL
2024-02-10,54971.1194,54974.0913,-0.0054,17,4.85,BULL
2024-02-11,54971.1194,54974.0913,-0.0054,17,4.85,BULL
2024-02-12,54971.1194,54974.0913,-0.0054,17,4.85,BULL
2024-02-13,54971.1194,54974.0913,-0.0054,17,4.85,BULL
2024-02-14,54971.1194,54974.0913,-0.0054,17,4.85,BULL
2024-02-15,54971.1194,54974.0913,-0.0054,17,4.85,BULL
2024-02-16,54971.1194,54974.0913,-0.0054,17,4.85,BULL
2024-02-17,59037.3317,59037.3317,0.0,17,4.95,BULL
2024-02-18,59037.3317,59037.3317,0.0,17,4.95,BULL
2024-02-19,59037.3317,59037.3317,0.0,17,4.95,BULL
2024-02-20,59267.7351,59267.7351,0.0,16,4.7,BULL
2024-02-21,68462.5814,68462.5814,0.0,15,4.75,BULL
2024-02-22,69806.2147,69806.2147,0.0,15,4.85,BULL
2024-02-23,69924.6097,70117.0087,-0.2744,15,4.95,BULL
2024-02-24,69924.6097,70117.0087,-0.2744,15,4.95,BULL
2024-02-25,69924.6097,70117.0087,-0.2744,15,4.95,BULL
2024-02-26,69924.6097,70117.0087,-0.2744,15,4.95,BULL
2024-02-27,71605.2308,71605.2308,0.0,14,4.7,BULL
2024-02-28,72992.0893,73231.7084,-0.3272,14,4.8,BULL
2024-02-29,72992.0893,73231.7084,-0.3272,14,4.8,BULL
2024-03-01,74323.3871,74323.3871,0.0,14,4.8,BULL
2024-03-02,75598.1294,75598.1294,0.0,14,4.9,BULL
2024-03-03,75598.1294,75598.1294,0.0,14,4.9,BULL
2024-03-04,75598.1294,75598.1294,0.0,14,4.9,BULL
2024-03-05,75073.4041,75598.1294,-0.6941,12,4.2,BULL
2024-03-06,75073.4041,75598.1294,-0.6941,14,4.9,BULL
2024-03-07,75073.4041,75598.1294,-0.6941,14,4.9,BULL
2024-03-08,75073.4041,75598.1294,-0.6941,14,4.9,BULL
2024-03-09,75765.6271,75765.6271,0.0,14,4.9,BULL
2024-03-10,75765.6271,75765.6271,0.0,14,4.9,BULL
2024-03-11,75765.6271,75765.6271,0.0,14,4.9,BULL
2024-03-12,75765.6271,75765.6271,0.0,14,4.9,BULL
2024-03-13,75765.6271,75765.6271,0.0,14,4.9,BULL
2024-03-14,75765.6271,75765.6271,0.0,14,4.9,BULL
2024-03-15,77374.4016,77374.4016,0.0,14,4.9,BULL
2024-03-16,77109.2219,77374.4016,-0.3427,14,4.9,BULL
2024-03-17,77109.2219,77374.4016,-0.3427,14,4.9,BULL
2024-03-18,77109.2219,77374.4016,-0.3427,14,4.9,BULL
2024-03-19,76675.5164,77374.4016,-0.9033,13,4.45,BULL
2024-03-20,76412.7595,77374.4016,-1.2428,12,4.1,BULL
2024-03-21,76412.7595,77374.4016,-1.2428,12,4.1,BULL
2024-03-22,76412.7595,77374.4016,-1.2428,12,4.1,BULL
2024-03-23,76412.7595,77374.4016,-1.2428,12,4.1,BULL
2024-03-24,76412.7595,77374.4016,-1.2428,13,4.45,BULL
2024-03-25,76412.7595,77374.4016,-1.2428,14,4.8,BULL
2024-03-26,76412.7595,77374.4016,-1.2428,14,4.8,BULL
2024-03-27,76412.7595,77374.4016,-1.2428,14,4.8,BULL
2024-03-28,76412.7595,77374.4016,-1.2428,14,4.8,BULL
2024-03-29,76412.7595,77374.4016,-1.2428,14,4.8,BULL
2024-03-30,76412.7595,77374.4016,-1.2428,14,4.8,BULL
2024-03-31,76412.7595,77374.4016,-1.2428,14,4.8,BULL
2024-04-01,76412.7595,77374.4016,-1.2428,14,4.8,BULL
2024-04-02,76412.7595,77374.4016,-1.2428,14,4.8,BULL
2024-04-03,76412.7595,77374.4016,-1.2428,14,4.8,BULL
2024-04-04,76412.7595,77374.4016,-1.2428,14,4.8,BULL
2024-04-05,76412.7595,77374.4016,-1.2428,14,4.8,BULL
2024-04-06,76798.7358,77374.4016,-0.744,14,4.7,BULL
2024-04-07,76798.7358,77374.4016,-0.744,14,4.7,BULL
