date,trend,funding,vol_mult,auto_equity,manual_equity
2023-02-10,MIXED,LOW,1.0,96854.51017868666,86962.72976458534
2023-02-11,MIXED,LOW,1.0,96891.34989273941,87003.72197937866
2023-02-12,MIXED,LOW,1.0,96928.20361919623,87044.73351695175
2023-02-13,MIXED,LOW,1.0,96965.07136338687,87085.76438641289
2023-02-14,MIXED,NEUTRAL,1.0,97010.7784501301,87126.8145968747
2023-02-15,BULL,HIGH,1.0,97070.88400624011,87167.88415745407
2023-02-16,MIXED,HIGH,1.0,97119.2494375954,87208.9730772722
2023-02-17,BULL,HIGH,1.0,97179.4221997327,87250.08136545458
2023-02-18,BULL,HIGH,1.0,97239.63224347301,87291.20903113102
2023-02-19,BULL,HIGH,1.0,97299.87959191513,87332.35608343562
2023-02-20,BULL,HIGH,1.0,97360.16426817217,87373.52253150678
2023-02-21,BULL,HIGH,1.25,97435.56680217138,87414.70838448721
2023-02-22,BULL,HIGH,1.25,97511.02773317696,87455.91365152395
2023-02-23,BULL,HIGH,1.0,97571.44323176792,87497.13834176832
2023-02-24,MIXED,LOW,1.25,97617.83374138051,87538.38246437599
2023-02-25,MIXED,LOW,1.25,97664.24630744028,87579.6460285069
2023-02-26,MIXED,NEUTRAL,1.25,97721.79213444427,87620.92904332536
2023-02-27,MIXED,HIGH,1.25,97782.654316212,87662.23151799996
2023-02-28,MIXED,LOW,1.25,97829.14524649605,87703.55346170362
2023-03-01,MIXED,HIGH,1.0,97877.88848044725,87744.89488361358
2023-03-02,MIXED,HIGH,1.0,97926.65600064617,87786.25579291144
2023-03-03,MIXED,HIGH,1.0,97975.4478191934,87827.63619878309
2023-03-04,MIXED,LOW,1.0,98012.71389462128,87869.03611041876
2023-03-05,MIXED,LOW,1.0,98049.99414462462,87910.45553701303
2023-03-06,MIXED,LOW,1.0,98087.28857459487,87951.89448776477
2023-03-07,MIXED,NEUTRAL,1.0,98133.52464851562,87993.35297187725
2023-03-08,BEAR,LOW,1.0,98175.88148126485,88034.83099855803
2023-03-09,BEAR,LOW,1.0,98218.2565962605,88076.32857701901
2023-03-10,BEAR,LOW,1.0,98260.65000139365,88117.84571647647
2023-03-11,BEAR,LOW,1.0,98303.06170455876,88159.38242615099
2023-03-12,MIXED,LOW,1.0,98340.45239165246,88200.93871526752
2023-03-13,MIXED,HIGH,1.25,98401.6998816734,88242.51459305537
2023-03-14,MIXED,HIGH,1.25,98462.98551728898,88284.11006874817
2023-03-15,MIXED,LOW,1.25,98509.79991220651,88325.72515158392
2023-03-16,MIXED,LOW,1.25,98556.63656510819,88367.35985080498
2023-03-17,MIXED,LOW,1.25,98603.49548657662,88409.01417565804
2023-03-18,MIXED,LOW,1.25,98650.37668719943,88450.6881353942
2023-03-19,MIXED,LOW,1.25,98697.28017756928,88492.38173926887
2023-03-20,MIXED,LOW,1.25,98744.20596828387,88534.09499654183
2023-03-21,MIXED,LOW,1.25,98791.15406994594,88575.82791647725
2023-03-22,MIXED,LOW,1.25,98838.12449316327,88617.58050834366
2023-03-23,MIXED,HIGH,1.25,98899.68193871451,88659.35278141394
2023-03-24,MIXED,LOW,1.25,98946.7039616927,88701.14474496536
2023-03-25,MIXED,LOW,1.25,98993.74834137218,88742.95640827956
2023-03-26,MIXED,LOW,1.25,99040.81508838246,88784.78778064254
2023-03-27,MIXED,LOW,1.25,99087.90421335812,88826.6388713447
2023-03-28,MIXED,HIGH,1.25,99149.61722440197,88868.5096896808
2023-03-29,MIXED,HIGH,1.25,99211.36867097195,88910.40024494998
2023-03-30,MIXED,LOW,1.25,99258.53888594024,88952.31054645579
2023-03-31,MIXED,HIGH,1.25,99320.35817009096,88994.24060350614
2023-04-01,MIXED,HIGH,1.25,99382.21595595583,89036.19042541334
2023-04-02,MIXED,LOW,1.25,99429.46740055807,89078.16002149408
2023-04-03,MIXED,LOW,1.25,99476.74131094049,89120.14940106946
2023-04-04,MIXED,HIGH,1.25,99538.6964939052,89162.15857346494
2023-04-05,MIXED,HIGH,1.25,99600.69026322331,89204.18754801042
2023-04-06,MIXED,HIGH,1.25,99662.72264292683,89246.23633404015
2023-04-07,MIXED,HIGH,1.0,99712.37945423555,89288.30494089282
2023-04-08,MIXED,HIGH,1.0,99762.06100698061,89330.3933779115
2023-04-09,MIXED,HIGH,1.0,99811.76731348943,89372.50165444368
2023-04-10,MIXED,HIGH,1.0,99861.49838609551,89414.62977984124
2023-04-11,MIXED,HIGH,1.0,99911.25423713854,89456.77776346047
2023-04-12,MIXED,HIGH,1.0,99961.03487896432,89498.94561466208
2023-04-13,MIXED,HIGH,1.0,100010.84032392484,89541.1333428112
2023-04-14,MIXED,HIGH,1.0,100060.67058437823,89583.34095727734
2023-04-15,MIXED,HIGH,1.0,100110.52567268876,89625.56846743445
2023-04-16,BULL,HIGH,1.0,100172.55175797697,89667.81588266091
2023-04-17,MIXED,HIGH,1.0,100222.4625909248,89710.08321233952
2023-04-18,BULL,HIGH,1.0,100284.55802964802,89752.37046585747
2023-04-19,MIXED,HIGH,1.0,100334.5246695631,89794.6776526064
2023-04-20,MIXED,HIGH,1.0,100384.51620528621,89837.00478198238
2023-04-21,MIXED,LOW,1.25,100432.24419525676,89879.35186338589
2023-04-22,MIXED,LOW,1.25,100479.99487758179,89921.71890622187
2023-04-23,MIXED,LOW,1.25,100527.76826305043,89964.10591989965
2023-04-24,MIXED,LOW,1.0,100566.0051425756,90006.51291383305
2023-04-25,MIXED,HIGH,1.0,100616.11201311863,90048.93989744029
2023-04-26,MIXED,LOW,1.25,100663.95011571223,90091.38688014403
2023-04-27,MIXED,HIGH,1.25,100726.64470507232,90133.8538713714
2023-04-28,MIXED,HIGH,1.25,100789.37834129606,90176.34088055392
2023-04-29,MIXED,HIGH,1.25,100852.15104870226,90218.84791712763
2023-04-30,MIXED,LOW,1.25,100900.10137645915,90261.37499053295
2023-05-01,MIXED,LOW,1.25,100948.07450228141,90303.92211021479
2023-05-02,MIXED,LOW,1.25,100996.07043700841,90346.48928562249
2023-05-03,MIXED,LOW,1.25,101044.08919148469,90389.07652620987
2023-05-04,MIXED,HIGH,1.25,101107.02053554423,90431.68384143518
2023-05-05,MIXED,HIGH,1.25,101169.9910739208,90474.31124076115
2023-05-06,MIXED,HIGH,1.25,101233.00083102503,90516.95873365494
2023-05-07,MIXED,HIGH,1.25,101296.04983128277,90559.62632958821
2023-05-08,MIXED,LOW,1.25,101344.21121147527,90602.31403803706
2023-05-09,MIXED,LOW,1.25,101392.39549007837,90645.02186848206
2023-05-10,MIXED,HIGH,1.25,101455.54376304183,90687.74983040825
2023-05-11,MIXED,HIGH,1.25,101518.73136542796,90730.49793330516
2023-05-12,MIXED,LOW,1.25,101566.99861993684,90773.26618666676
2023-05-13,MIXED,LOW,1.25,101615.28882319445,90816.05459999152
2023-05-14,MIXED,LOW,1.25,101663.60198611183,90858.86318278237
2023-05-15,MIXED,LOW,1.0,101702.27089290648,90901.69194454674
2023-05-16,MIXED,HIGH,1.0,101752.94390626064,90944.54089479652
2023-05-17,MIXED,HIGH,1.0,101803.6421673724,90987.4100430481
2023-05-18,MIXED,HIGH,1.0,101854.3656888214,91030.29939882236
2023-05-19,MIXED,HIGH,1.0,101905.1144831936,91073.20897164464
2023-05-20,MIXED,HIGH,1.0,101955.88856308117,91116.13877104479
2023-05-21,MIXED,HIGH,1.0,102006.6879410826,91159.08880655716
2023-05-22,MIXED,HIGH,1.0,102057.51262980262,91202.05908772058
2023-05-23,MIXED,HIGH,1.0,102108.36264185228,91245.04962407838
2023-05-24,MIXED,LOW,1.0,102147.20071841868,91288.0604251784
2023-05-25,MIXED,HIGH,1.0,102198.09541743228,91331.09150057295
2023-05-26,MIXED,HIGH,1.0,102249.01547465805,91374.14285981886
2023-05-27,MIXED,HIGH,1.0,102299.96090273067,91417.2145124775
2023-05-28,MIXED,HIGH,1.0,102350.93171429113,91460.30646811468
2023-05-29,MIXED,HIGH,1.0,102401.92792198673,91503.41873630077
2023-05-30,MIXED,HIGH,1.0,102452.94953847105,91546.55132661063
2023-05-31,MIXED,HIGH,1.0,102503.99657640398,91589.70424862363
2023-06-01,MIXED,HIGH,1.0,102555.06904845173,91632.87751192368
2023-06-02,MIXED,HIGH,1.0,102606.1669672868,91676.07112609918
2023-06-03,MIXED,HIGH,1.0,102657.29034558803,91719.28510074307
2023-06-04,MIXED,HIGH,1.0,102708.43919604055,91762.5194454528
2023-06-05,MIXED,LOW,1.0,102747.5055185464,91805.77416983033
2023-06-06,MIXED,HIGH,1.0,102798.6993185819,91849.04928348218
2023-06-07,MIXED,HIGH,1.0,102849.91862585623,91892.34479601937
2023-06-08,MIXED,HIGH,1.0,102901.16345307832,91935.66071705749
2023-06-09,MIXED,HIGH,1.0,102952.43381296347,91978.9970562166
2023-06-10,MIXED,LOW,1.0,102991.59294159577,92022.35382312135
2023-06-11,MIXED,LOW,1.0,103030.76696484782,92065.73102740089
2023-06-12,MIXED,LOW,1.0,103069.95588838497,92109.12867868894
2023-06-13,MIXED,LOW,1.0,103109.15971787472,92152.54678662373
2023-06-14,BEAR,LOW,1.0,103153.66415658439,92195.98536084806
2023-06-15,MIXED,LOW,1.0,103192.89982546559,92239.44441100927
2023-06-16,MIXED,LOW,1.0,103232.15041807952,92282.92394675924
2023-06-17,MIXED,LOW,1.25,103281.23232060834,92326.42397775438
2023-06-18,MIXED,LOW,1.25,103330.3375592117,92369.9445136557
2023-06-19,MIXED,LOW,1.0,103369.64042783013,92413.48556412873
2023-06-20,MIXED,HIGH,1.0,103421.1442057087,92457.04713884355
2023-06-21,MIXED,HIGH,1.25,103485.55600516296,92500.62924747483
2023-06-22,MIXED,HIGH,1.25,103550.00792097778,92544.23189970177
2023-06-23,MIXED,HIGH,1.25,103614.49997813803,92587.85510520816
2023-06-24,MIXED,HIGH,1.25,103679.0322016442,92631.49887368231
2023-06-25,MIXED,HIGH,1.25,103743.6046165123,92675.16321481716
2023-06-26,MIXED,LOW,1.25,103792.92969081478,92718.84813831018
2023-06-27,MIXED,LOW,1.25,103842.27821680823,92762.55365386339
2023-06-28,MIXED,LOW,1.25,103891.6502056428,92806.27977118343
2023-06-29,MIXED,LOW,1.25,103941.04566847392,92850.02649998148
2023-06-30,MIXED,LOW,1.25,103990.46461646234,92893.79384997334
2023-07-01,MIXED,HIGH,1.25,104055.23099478347,92937.58183087934
2023-07-02,MIXED,HIGH,1.25,104120.03771030068,92981.39045242443
2023-07-03,MIXED,HIGH,1.25,104184.88478813639,93025.21972433811
2023-07-04,MIXED,HIGH,1.0,104236.79476037025,93069.0696563545
2023-07-05,MIXED,LOW,1.0,104276.44241029036,93112.9402582123
2023-07-06,MIXED,LOW,1.0,104316.10514064485,93156.83153965477
2023-07-07,MIXED,LOW,1.0,104355.78295716975,93200.7435104298
2023-07-08,MIXED,LOW,1.0,104395.47586560325,93244.67618028987
2023-07-09,MIXED,LOW,1.0,104435.18387168572,93288.62955899203
2023-07-10,MIXED,LOW,1.0,104474.90698115973,93332.60365629797
2023-07-11,MIXED,LOW,1.0,104514.64519977002,93376.59848197395
2023-07-12,MIXED,LOW,1.0,104554.39853326353,93420.61404579083
2023-07-13,MIXED,HIGH,1.0,104606.4926152009,93464.65035752411
2023-07-14,MIXED,LOW,1.0,104646.28088390306,93508.70742695386
2023-07-15,MIXED,LOW,1.0,104686.08428652555,93552.78526386479
2023-07-16,MIXED,LOW,1.0,104725.90282882475,93596.8838780462
2023-07-17,MIXED,LOW,1.0,104765.73651655919,93641.00327929201
2023-07-18,MIXED,LOW,1.0,104805.58535548962,93685.14347740078
2023-07-19,MIXED,HIGH,1.0,104857.80459090769,93729.30448217565
2023-07-20,MIXED,HIGH,0.75,104896.98853109166,93773.4863034244
2023-07-21,MIXED,HIGH,0.75,104936.18711378293,93817.68895095945
2023-07-22,MIXED,HIGH,0.75,104975.4003444532,93861.9124345978
2023-07-23,MIXED,HIGH,0.75,105014.62822857621,93906.15676416115
2023-07-24,MIXED,LOW,1.0,105054.57173629888,93950.42194947574
2023-07-25,MIXED,LOW,0.75,105084.54076181633,93994.70800037251
2023-07-26,MIXED,LOW,0.75,105114.51833662845,94039.01492668701
2023-07-27,MIXED,HIGH,0.75,105153.79820725933,94083.34273825944
2023-07-28,MIXED,HIGH,0.75,105193.09275624542,94127.69144493461
2023-07-29,MIXED,HIGH,0.75,105232.4019890718,94172.06105656199
2023-07-30,MIXED,LOW,0.75,105262.42174440801,94216.45158299568
2023-07-31,MIXED,LOW,0.75,105292.45006351064,94260.86303409445
2023-08-01,MIXED,HIGH,0.75,105331.79642481593,94305.2954197217
2023-08-02,MIXED,LOW,0.75,105361.84453450484,94349.74874974549
2023-08-03,MIXED,LOW,0.75,105391.90121604885,94394.2230340385
2023-08-04,MIXED,HIGH,0.75,105431.28474090173,94438.7182824781
2023-08-05,MIXED,HIGH,0.75,105470.682982844,94483.2345049463
2023-08-06,MIXED,HIGH,0.75,105510.09594737522,94527.77171132977
2023-08-07,MIXED,HIGH,0.75,105549.52363999702,94572.32991151985
2023-08-08,MIXED,HIGH,0.75,105588.96606621309,94616.90911541252
2023-08-09,MIXED,HIGH,0.75,105628.42323152919,94661.50933290845
2023-08-10,MIXED,HIGH,0.75,105667.8951414531,94706.13057391296
2023-08-11,MIXED,HIGH,0.75,105707.3818014947,94750.77284833604
2023-08-12,MIXED,NEUTRAL,0.75,105744.75280840574,94795.43616609236
2023-08-13,MIXED,HIGH,0.75,105784.26818911564,94840.12053710126
2023-08-14,MIXED,HIGH,0.75,105823.79833618765,94884.82597128676
2023-08-15,MIXED,LOW,0.75,105853.98679976686,94929.55247857755
2023-08-16,MIXED,LOW,0.75,105884.18387524007,94974.300068907
2023-08-17,BEAR,LOW,0.75,105918.46053056701,95019.06875221318
2023-08-18,BEAR,LOW,1.0,105964.17753231354,95063.85853843881
2023-08-19,BEAR,LOW,1.0,106009.91426663773,95108.66943753132
2023-08-20,BEAR,LOW,1.0,106055.67074205665,95153.50145944284
2023-08-21,BEAR,LOW,1.0,106101.44696709105,95198.35461413016
2023-08-22,BEAR,LOW,1.0,106147.24295026532,95243.2289115548
2023-08-23,BEAR,LOW,1.0,106193.05870010759,95288.12436168295
2023-08-24,BEAR,LOW,1.0,106238.89422514962,95333.04097448548
2023-08-25,BEAR,LOW,1.0,106284.74953392686,95377.97875993802
2023-08-26,BEAR,LOW,1.0,106330.62463497848,95422.93772802084
2023-08-27,BEAR,LOW,1.0,106376.51953684729,95467.91788871896
2023-08-28,BEAR,LOW,1.0,106422.43424807982,95512.91925202208
2023-08-29,MIXED,HIGH,1.0,106475.45907618335,95557.94182792462
2023-08-30,MIXED,LOW,1.0,106515.9582275266,95602.98562642568
2023-08-31,BEAR,LOW,1.0,106561.9331239132,95648.05065752914
2023-09-01,BEAR,LOW,1.0,106607.92786419111,95693.13693124353
2023-09-02,BEAR,LOW,1.0,106653.94245692543,95738.24445758213
2023-09-03,BEAR,LOW,1.0,106699.97691068499,95783.37324656294
2023-09-04,BEAR,LOW,1.0,106746.03123404227,95828.52330820868
2023-09-05,BEAR,LOW,0.75,106780.58688519069,95873.69465254678
2023-09-06,BEAR,LOW,0.75,106815.15372263815,95918.88728960943
2023-09-07,BEAR,LOW,0.75,106849.73175000586,95964.1012294335
2023-09-08,BEAR,LOW,0.75,106884.32097091619,96009.33648206062
2023-09-09,BEAR,LOW,0.75,106918.9213889927,96054.59305753717
2023-09-10,BEAR,LOW,0.75,106953.53300786014,96099.87096591425
2023-09-11,BEAR,LOW,1.0,106999.69677223911,96145.17021724767
2023-09-12,BEAR,LOW,0.75,107034.33453958188,96190.49082159801
2023-09-13,BEAR,LOW,0.75,107068.98351980619,96235.8327890306
2023-09-14,BEAR,LOW,0.75,107103.64371654189,96281.19612961549
2023-09-15,BEAR,LOW,0.75,107138.31513341995,96326.5808534275
2023-09-16,BEAR,LOW,0.75,107172.99777407253,96371.98697054618
2023-09-17,BEAR,LOW,0.75,107207.691642133,96417.41449105584
2023-09-18,BEAR,LOW,0.75,107242.39674123585,96462.86342504554
2023-09-19,MIXED,LOW,0.75,107272.98988983825,96508.3337826091
2023-09-20,MIXED,LOW,0.75,107303.59176577957,96553.8255738451
2023-09-21,BEAR,LOW,0.75,107338.32790951405,96599.33880885688
2023-09-22,BEAR,LOW,0.75,107373.07529797632,96644.87349775252
2023-09-23,BEAR,LOW,0.75,107407.83393480653,96690.4296506449
2023-09-24,BEAR,LOW,0.75,107442.60382364597,96736.00727765165
2023-09-25,BEAR,LOW,0.75,107477.38496813712,96781.60638889516
2023-09-26,BEAR,LOW,0.75,107512.17737192364,96827.2269945026
2023-09-27,BEAR,LOW,0.75,107546.98103865037,96872.86910460594
2023-09-28,MIXED,LOW,0.75,107577.66107632795,96918.53272934187
2023-09-29,BEAR,LOW,0.75,107612.48594133268,96964.2178788519
2023-09-30,MIXED,LOW,0.75,107643.18466566109,97009.92456328231
2023-10-01,MIXED,LOW,0.75,107673.89214744611,97055.65279278417
2023-10-02,MIXED,LOW,0.75,107704.60838918597,97101.40257751332
2023-10-03,MIXED,LOW,0.75,107735.33339337965,97147.17392763039
2023-10-04,MIXED,LOW,0.75,107766.06716252682,97192.96685330081
2023-10-05,MIXED,LOW,0.75,107796.80969912784,97238.78136469479
2023-10-06,MIXED,LOW,0.75,107827.56100568385,97284.61747198735
2023-10-07,MIXED,HIGH,0.75,107867.85470358373,97330.47518535829
2023-10-08,MIXED,LOW,0.75,107898.62627722108,97376.35451499221
2023-10-09,MIXED,LOW,0.75,107929.40662909683,97422.25547107853
2023-10-10,MIXED,LOW,0.75,107960.19576171516,97468.17806381144
2023-10-11,BEAR,HIGH,0.75,108006.64295623222,97514.12230338997
2023-10-12,BEAR,NEUTRAL,0.75,108048.97939536211,97560.08820001793
2023-10-13,BEAR,LOW,0.75,108083.95683476445,97606.07576390395
2023-10-14,BEAR,HIGH,0.75,108130.45727441128,97652.08500526148
2023-10-15,MIXED,LOW,0.75,108161.30376095358,97698.11593430878
2023-10-16,MIXED,LOW,1.0,108202.44414248847,97744.1685612689
2023-10-17,MIXED,HIGH,1.0,108256.355858017,97790.24289636976
2023-10-18,MIXED,LOW,1.0,108297.53239369763,97836.33894984407
2023-10-19,MIXED,HIGH,1.0,108351.49148681352,97882.45673192936
2023-10-20,MIXED,LOW,1.0,108392.70420841213,97928.596252868
2023-10-21,MIXED,HIGH,1.0,108446.71072075078,97974.75752290717
2023-10-22,MIXED,HIGH,1.0,108500.7441417582,98020.94055229891
2023-10-23,MIXED,LOW,1.25,108552.33100618662,98067.14535130006
2023-10-24,MIXED,LOW,1.25,108603.94239767798,98113.37193017232
2023-10-25,MIXED,LOW,1.25,108655.57832789373,98159.6202991822
2023-10-26,MIXED,LOW,1.25,108707.23880850084,98205.8904686011
2023-10-27,MIXED,HIGH,1.25,108774.94284445149,98252.18244870518
2023-10-28,MIXED,HIGH,1.25,108842.68904720293,98298.49624977552
2023-10-29,MIXED,HIGH,1.25,108910.47744301711,98344.83188209802
2023-10-30,MIXED,HIGH,1.25,108978.3080581723,98391.18935596342
2023-10-31,MIXED,HIGH,1.25,109046.18091896319,98437.56868166731
2023-11-01,MIXED,HIGH,1.25,109114.09605170079,98483.96986951014
2023-11-02,MIXED,HIGH,1.25,109182.05348271254,98530.39292979722
2023-11-03,MIXED,HIGH,1.25,109250.05323834225,98576.83787283872
2023-11-04,MIXED,HIGH,1.25,109318.09534495015,98623.30470894965
2023-11-05,BULL,HIGH,1.25,109402.75893876118,98669.79344844991
2023-11-06,BULL,LOW,1.25,109471.36661754081,98716.30410166425
2023-11-07,BULL,LOW,1.25,109540.01732095376,98762.83667892228
2023-11-08,BULL,LOW,1.0,109594.97232497575,98809.39119055848
2023-11-09,BULL,LOW,1.25,109663.70054289339,98855.96764691222
2023-11-10,BULL,HIGH,1.25,109748.63179758897,98902.56605832772
2023-11-11,BULL,HIGH,1.25,109833.628829,98949.18643515409
2023-11-12,BULL,HIGH,1.25,109918.69168806855,98995.82878774531
2023-11-13,BULL,HIGH,1.25,110003.82042577618,99042.49312646026
2023-11-14,BULL,HIGH,1.25,110089.01509314394,99089.17946166269
2023-11-15,BULL,HIGH,1.25,110174.27574123237,99135.88780372121
2023-11-16,BULL,HIGH,1.25,110259.60242114155,99182.61816300936
2023-11-17,BULL,HIGH,1.25,110344.99518401116,99229.37054990555
2023-11-18,BULL,HIGH,1.25,110430.45408102048,99276.14497479309
2023-11-19,BULL,HIGH,1.25,110515.97916338842,99322.94144806017
2023-11-20,BULL,HIGH,1.25,110601.57048237356,99369.75998009989
2023-11-21,MIXED,HIGH,1.25,110670.45432843764,99416.60058131024
2023-11-22,BULL,HIGH,1.25,110756.16528381588,99463.46326209411
2023-11-23,BULL,HIGH,1.25,110841.9426197644,99510.34803285931
2023-11-24,BULL,HIGH,1.25,110927.78638769298,99557.25490401854
2023-11-25,BULL,LOW,1.25,110997.35042803388,99604.1838859894
2023-11-26,BULL,LOW,1.25,111066.958092753,99651.13498919444
2023-11-27,BULL,HIGH,1.25,111152.97612843246,99698.10822406108
2023-11-28,BULL,HIGH,1.25,111239.0607825067,99745.10360102169
2023-11-29,BULL,HIGH,1.25,111325.21210656968,99792.12113051352
2023-11-30,BULL,HIGH,1.25,111411.43015225531,99839.16082297877
2023-12-01,BULL,HIGH,1.25,111497.7149712375,99886.22268886454
2023-12-02,BULL,HIGH,1.25,111584.06661523016,99933.30673862288
2023-12-03,BULL,HIGH,1.25,111670.48513598727,99980.41298271074
2023-12-04,BULL,HIGH,1.25,111756.97058530287,100027.54143159003
2023-12-05,BULL,HIGH,1.25,111843.52301501115,100074.69209572756
2023-12-06,BULL,HIGH,1.25,111930.14247698638,100121.8649855951
2023-12-07,BULL,HIGH,1.25,112016.82902314307,100169.06011166931
2023-12-08,BULL,HIGH,1.25,112103.58270543593,100216.27748443186
2023-12-09,BULL,HIGH,1.25,112190.40357585985,100263.51711436932
2023-12-10,BULL,HIGH,1.25,112277.29168645004,100310.7790119732
2023-12-11,BULL,HIGH,1.25,112364.24708928201,100358.06318773994
2023-12-12,BULL,HIGH,1.25,112451.26983647159,100405.36965217098
2023-12-13,BULL,HIGH,1.25,112538.35998017495,100452.69841577267
2023-12-14,BULL,HIGH,1.25,112625.5175725887,100500.04948905631
2023-12-15,BULL,HIGH,1.25,112712.74266594982,100547.42288253819
2023-12-16,BULL,HIGH,1.25,112800.03531253578,100594.81860673951
2023-12-17,BULL,HIGH,1.25,112887.39556466453,100642.23667218648
2023-12-18,BULL,HIGH,1.25,112974.82347469455,100689.67708941022
2023-12-19,BULL,HIGH,1.25,113062.31909502487,100737.13986894686
2023-12-20,BULL,HIGH,1.25,113149.88247809507,100784.62502133746
2023-12-21,BULL,HIGH,1.25,113237.51367638537,100832.13255712806
2023-12-22,BULL,HIGH,1.25,113325.21274241662,100879.6624868697
2023-12-23,BULL,HIGH,1.25,113412.97972875038,100927.21482111835
2023-12-24,BULL,HIGH,1.25,113500.81468798887,100974.78957043498
2023-12-25,BULL,HIGH,1.25,113588.71767277508,101022.38674538553
2023-12-26,BULL,HIGH,1.25,113676.68873579276,101070.00635654094
2023-12-27,BULL,HIGH,1.25,113764.72792976646,101117.6484144771
2023-12-28,BULL,HIGH,1.25,113852.83530746157,101165.3129297749
2023-12-29,BULL,LOW,1.25,113924.23367829513,101212.99991302022
2023-12-30,BULL,LOW,1.25,113995.67682383583,101260.70937480395
2023-12-31,BULL,LOW,1.25,114067.16477216239,101308.44132572193
2024-01-01,BULL,HIGH,1.25,114174.35920728151,101363.63727873983
2024-01-02,BULL,HIGH,1.25,114281.65437819908,101418.86330420963
2024-01-03,BULL,HIGH,1.25,114389.0503795814,101474.11941851575
2024-01-04,BULL,HIGH,1.25,114496.54730618375,101529.4056380515
2024-01-05,BULL,HIGH,1.25,114604.14525285045,101584.72197921912
2024-01-06,BULL,HIGH,1.25,114711.8443145149,101640.06845842981
2024-01-07,BULL,HIGH,1.25,114819.6445861998,101695.4450921037
2024-01-08,BULL,HIGH,1.25,114927.5461630171,101750.85189666989
2024-01-09,BULL,HIGH,1.25,115035.54914016814,101806.28888856639
2024-01-10,BULL,HIGH,1.25,115143.6536129437,101861.75608424017
2024-01-11,BULL,HIGH,1.25,115251.85967672414,101917.2535001472
2024-01-12,BULL,HIGH,1.25,115360.16742697945,101972.78115275239
2024-01-13,BULL,HIGH,1.25,115468.57695926931,102028.33905852961
2024-01-14,BULL,HIGH,1.25,115577.08836924325,102083.92723396175
2024-01-15,BULL,HIGH,1.25,115685.70175264066,102139.54569554061
2024-01-16,BULL,HIGH,1.25,115794.41720529087,102195.19445976704
2024-01-17,BULL,HIGH,1.25,115903.23482311332,102250.87354315082
2024-01-18,BULL,HIGH,1.25,116012.15470211756,102306.5829622108
2024-01-19,BULL,HIGH,1.25,116121.17693840338,102362.32273347476
2024-01-20,BULL,HIGH,1.25,116230.30162816087,102418.09287347953
2024-01-21,BULL,HIGH,1.25,116339.52886767051,102473.89339877093
2024-01-22,BULL,HIGH,1.25,116448.85875330327,102529.7243259038
2024-01-23,MIXED,LOW,1.25,116517.08882229478,102585.58567144198
2024-01-24,BULL,HIGH,1.25,116626.58556961008,102641.47745195837
2024-01-25,MIXED,HIGH,1.25,116706.7429060455,102697.39968403488
2024-01-26,BULL,HIGH,1.25,116816.41788048178,102753.35238426246
2024-01-27,BULL,HIGH,1.25,116926.19592179934,102809.33556924108
2024-01-28,BULL,HIGH,1.25,117036.07712685515,102865.34925557979
2024-01-29,BULL,HIGH,1.25,117146.06159259714,102921.39345989664
2024-01-30,BULL,HIGH,1.0,117234.13185137093,102977.4681988188
2024-01-31,BULL,HIGH,1.25,117344.30243872259,103033.57348898242
2024-02-01,BULL,HIGH,1.0,117432.52173471008,103089.7093470328
2024-02-02,BULL,HIGH,1.0,117520.8073538511,103145.87578962422
2024-02-03,BULL,HIGH,1.0,117609.15934600729,103202.0728334201
2024-02-04,BULL,HIGH,1.0,117697.5777610778,103258.30049509292
2024-02-05,BULL,HIGH,1.0,117786.0626489993,103314.55879132423
2024-02-06,BULL,HIGH,1.0,117874.61405974599,103370.8477388047
2024-02-07,BULL,HIGH,1.0,117963.23204332964,103427.16735423406
2024-02-08,BULL,HIGH,1.0,118051.91664979962,103483.51765432114
2024-02-09,BULL,HIGH,1.0,118140.66792924293,103539.8986557839
2024-02-10,BULL,HIGH,1.0,118229.48593178425,103596.31037534938
2024-02-11,BULL,HIGH,1.0,118318.3707075859,103652.75282975376
2024-02-12,BULL,HIGH,1.25,118429.56020666345,103709.22603574232
2024-02-13,BULL,HIGH,1.25,118540.8541958944,103765.73001006947
2024-02-14,BULL,HIGH,1.25,118652.2527734732,103822.26476949874
2024-02-15,BULL,HIGH,1.25,118763.75603768659,103878.83033080281
2024-02-16,BULL,HIGH,1.25,118875.36408691366,103935.42671076348
2024-02-17,BULL,HIGH,1.25,118987.07701962595,103992.0539261717
2024-02-18,BULL,HIGH,1.25,119098.89493438757,104048.71199382759
2024-02-19,BULL,HIGH,1.25,119210.81792985523,104105.40093054037
2024-02-20,BULL,HIGH,1.25,119322.84610477833,104162.12075312847
2024-02-21,BULL,HIGH,1.25,119434.97955799912,104218.87147841947
2024-02-22,BULL,HIGH,1.25,119547.21838845269,104275.6531232501
2024-02-23,BULL,HIGH,1.25,119659.56269516714,104332.46570446627
2024-02-24,BULL,HIGH,1.25,119772.01257726362,104389.3092389231
2024-02-25,BULL,HIGH,1.25,119884.56813395642,104446.18374348484
2024-02-26,BULL,HIGH,1.25,119997.22946455306,104503.08923502498
2024-02-27,BULL,HIGH,1.25,120109.99666845442,104560.02573042615
2024-02-28,BULL,HIGH,1.25,120222.86984515475,104616.99324658023
2024-02-29,BULL,HIGH,1.25,120335.84909424183,104673.99180038826
