timestamp_utc,symbol,timeframe,bar_time,side,entry_price,initial_stop,atr,ema50,ema50_slope,donchian_high_entry,donchian_low_entry,signal,skip_reason,closed_equity_usdt,open_positions,portfolio_heat_pct
2026-05-15T12:26:31.398580+00:00,ALLO/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,0.0861,0.09168571428571429,0.0027928571428571425,0.1006465238047302,-0.0057631442083896645,0.1055,0.0873,SELL,MAX_OPEN_POSITIONS,10000.0,5,1.25
2026-05-15T12:26:31.428898+00:00,ARK/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,0.1741,0.18184285714285714,0.0038714285714285673,0.17996298395640178,-0.0010699303807338578,0.1923,0.1742,SELL,MAX_OPEN_POSITIONS,10000.0,5,1.25
2026-05-15T12:41:58.053393+00:00,ICP/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,2.681,2.906,0.11250000000000004,2.9920319734123133,-0.02703317390661031,3.612,2.737,SELL,SYMBOL_ALREADY_OPEN,10000.0,5,1.25
2026-05-15T12:41:58.116146+00:00,ALLO/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,0.0861,0.09168571428571429,0.0027928571428571425,0.1006465238047302,-0.0057631442083896645,0.1055,0.0873,SELL,MAX_OPEN_POSITIONS,10000.0,5,1.25
2026-05-15T12:41:58.146487+00:00,ARK/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,0.1741,0.18184285714285714,0.0038714285714285673,0.17996298395640178,-0.0010699303807338578,0.1923,0.1742,SELL,MAX_OPEN_POSITIONS,10000.0,5,1.25
2026-05-15T12:57:23.969771+00:00,ICP/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,2.681,2.906,0.11250000000000004,2.9920319734123133,-0.02703317390661031,3.612,2.737,SELL,SYMBOL_ALREADY_OPEN,10000.0,5,1.25
2026-05-15T12:57:24.049825+00:00,ALLO/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,0.0861,0.09168571428571429,0.0027928571428571425,0.1006465238047302,-0.0057631442083896645,0.1055,0.0873,SELL,MAX_OPEN_POSITIONS,10000.0,5,1.25
2026-05-15T12:57:24.083937+00:00,ARK/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,0.1741,0.18184285714285714,0.0038714285714285673,0.17996298395640178,-0.0010699303807338578,0.1923,0.1742,SELL,MAX_OPEN_POSITIONS,10000.0,5,1.25
2026-05-15T13:12:49.960121+00:00,ICP/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,2.681,2.906,0.11250000000000004,2.9920319734123133,-0.02703317390661031,3.612,2.737,SELL,SYMBOL_ALREADY_OPEN,10000.0,5,1.25
2026-05-15T13:12:50.030654+00:00,ALLO/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,0.0861,0.09168571428571429,0.0027928571428571425,0.1006465238047302,-0.0057631442083896645,0.1055,0.0873,SELL,MAX_OPEN_POSITIONS,10000.0,5,1.25
2026-05-15T13:12:50.075276+00:00,ARK/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,0.1741,0.18184285714285714,0.0038714285714285673,0.17996298395640178,-0.0010699303807338578,0.1923,0.1742,SELL,MAX_OPEN_POSITIONS,10000.0,5,1.25
2026-05-15T13:28:16.506152+00:00,ICP/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,2.681,2.906,0.11250000000000004,2.9920319734123133,-0.02703317390661031,3.612,2.737,SELL,SYMBOL_ALREADY_OPEN,10000.0,5,1.25
2026-05-15T13:28:16.569358+00:00,ALLO/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,0.0861,0.09168571428571429,0.0027928571428571425,0.1006465238047302,-0.0057631442083896645,0.1055,0.0873,SELL,MAX_OPEN_POSITIONS,10000.0,5,1.25
2026-05-15T13:28:16.599524+00:00,ARK/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,0.1741,0.18184285714285714,0.0038714285714285673,0.17996298395640178,-0.0010699303807338578,0.1923,0.1742,SELL,MAX_OPEN_POSITIONS,10000.0,5,1.25
2026-05-15T13:43:42.612352+00:00,ICP/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,2.681,2.906,0.11250000000000004,2.9920319734123133,-0.02703317390661031,3.612,2.737,SELL,SYMBOL_ALREADY_OPEN,10000.0,5,1.25
2026-05-15T13:43:42.675406+00:00,ALLO/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,0.0861,0.09168571428571429,0.0027928571428571425,0.1006465238047302,-0.0057631442083896645,0.1055,0.0873,SELL,MAX_OPEN_POSITIONS,10000.0,5,1.25
2026-05-15T13:43:42.705557+00:00,ARK/USDT,6h,2026-05-15 06:00:00+00:00,SHORT,0.1741,0.18184285714285714,0.0038714285714285673,0.17996298395640178,-0.0010699303807338578,0.1923,0.1742,SELL,MAX_OPEN_POSITIONS,10000.0,5,1.25
2026-05-15T19:47:27.304556+00:00,BCH/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,426.9,438.3857142857143,5.742857142857149,444.7601750877645,-5.678672661095675,465.4,430.0,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.320167+00:00,APT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.999,1.0691428571428572,0.035071428571428545,1.0512207653493577,-0.006718842865353958,1.239,1.009,SELL,SYMBOL_ALREADY_OPEN,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.334931+00:00,0G/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.525,0.5511428571428572,0.013071428571428567,0.5543274540312298,-0.004574068206935733,0.582,0.535,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.339755+00:00,1000CAT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.00197,0.0021257142857142855,7.785714285714279e-05,0.0020979534924619593,-2.2756331254202965e-05,0.00234,0.002,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.351635+00:00,1INCH/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0961,0.10081428571428572,0.0023571428571428563,0.09886323849903628,-0.00027245533446623726,0.1051,0.0964,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.364883+00:00,A/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0871,0.09292857142857143,0.0029142857142857165,0.09209924502471953,-0.0006380067461525946,0.1002,0.0889,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.374565+00:00,ACE/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.121,0.131,0.0050000000000000044,0.13101542617906345,-0.0010684936630914743,0.14,0.127,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.379514+00:00,ACH/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.00751,0.00819,0.00033999999999999997,0.008011257951790878,-6.218063385510578e-05,0.0091,0.00759,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.384239+00:00,ACM/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.411,0.43657142857142855,0.012785714285714293,0.43333058735037006,-0.006245094835976961,0.475,0.412,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.389121+00:00,ACT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0144,0.015671428571428572,0.0006357142857142855,0.015508555908260136,-9.932003419947655e-05,0.017,0.0148,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.398856+00:00,ADX/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0735,0.07705714285714285,0.00177857142857143,0.07762628495861885,-0.0005797658049593452,0.0828,0.0745,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.408856+00:00,AGLD/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.246,0.2621428571428572,0.008071428571428578,0.2629525746840006,-0.0019528584094878343,0.278,0.255,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.424545+00:00,ALCX/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,5.17,5.3585714285714285,0.09428571428571418,5.412189595763147,-0.05859005176277421,6.22,5.23,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.430009+00:00,ALGO/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1138,0.12127142857142856,0.003735714285714282,0.12027935257685583,-0.0013688595103594908,0.1312,0.1153,SELL,SYMBOL_ALREADY_OPEN,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.435178+00:00,ALICE/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1351,0.14394285714285712,0.004421428571428568,0.14514464996052787,-0.0026676127585113785,0.1537,0.1365,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.440628+00:00,ALLO/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0837,0.08937142857142856,0.0028357142857142847,0.09998206749978678,-0.00589405700938124,0.1055,0.0859,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.445577+00:00,ALPINE/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.445,0.47085714285714286,0.012928571428571416,0.4721522144727973,-0.0045327821981752114,0.527,0.454,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.450454+00:00,ALT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.00693,0.007455714285714286,0.0002628571428571428,0.0077764195159382475,-0.00020600717042607106,0.00844,0.00713,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.459328+00:00,ANIME/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.00458,0.004815714285714285,0.00011785714285714283,0.0048632287094900195,-6.018825478333427e-05,0.0052,0.00467,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.462480+00:00,ANKR/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0049,0.0051542857142857145,0.00012714285714285716,0.00508323926156756,-2.030908357349495e-05,0.00545,0.00497,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.465593+00:00,APE/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1446,0.15564285714285714,0.005521428571428568,0.15502668909908165,-0.0022808572200033184,0.1629,0.1464,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.468700+00:00,API3/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.3512,0.3755,0.012150000000000003,0.36936552713972665,-0.0013461661846387307,0.3969,0.3561,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.476753+00:00,ARB/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1262,0.1353,0.0045500000000000046,0.1321934015674784,-0.0007573500637201303,0.1461,0.1268,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.481572+00:00,ARDR/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.04098,0.04247714285714286,0.0007485714285714288,0.04267640690441877,-0.00026259466651168406,0.04435,0.04163,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.486429+00:00,ARK/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1726,0.18074285714285715,0.004071428571428567,0.1796741592645046,-0.0014396975704232817,0.1923,0.1741,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.501117+00:00,ASR/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,1.221,1.287,0.03299999999999997,1.2753178955075308,-0.01682239988840628,1.38,1.223,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.520732+00:00,ATA/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0059,0.008057142857142856,0.0010785714285714285,0.009302697701553083,-0.0012471608027133773,0.0113,0.006,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.543924+00:00,AVA/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.2548,0.2713,0.008249999999999992,0.27318938908490853,-0.004044846604059127,0.2931,0.259,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.548790+00:00,AVNT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1446,0.1556142857142857,0.005507142857142855,0.154059614586736,-0.0018404309838153388,0.1679,0.1464,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T19:47:27.563531+00:00,AXS/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,1.209,1.2875714285714286,0.03928571428571427,1.3410067244046977,-0.040394973411266744,1.458,1.227,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.668306+00:00,ETH/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,2229.47,2309.075714285714,39.80285714285709,2301.801829143503,-17.997459894475014,2382.53,2234.13,SELL,SYMBOL_ALREADY_OPEN,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.697983+00:00,BCH/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,426.9,438.3857142857143,5.742857142857149,444.7601750877645,-5.678672661095675,465.4,430.0,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.709244+00:00,APT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.999,1.0691428571428572,0.035071428571428545,1.0512207653493577,-0.006718842865353958,1.239,1.009,SELL,SYMBOL_ALREADY_OPEN,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.717566+00:00,0G/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.525,0.5511428571428572,0.013071428571428567,0.5543274540312298,-0.004574068206935733,0.582,0.535,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.720353+00:00,1000CAT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.00197,0.0021257142857142855,7.785714285714279e-05,0.0020979534924619593,-2.2756331254202965e-05,0.00234,0.002,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.728698+00:00,1INCH/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0961,0.10081428571428572,0.0023571428571428563,0.09886323849903628,-0.00027245533446623726,0.1051,0.0964,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.736889+00:00,A/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0871,0.09292857142857143,0.0029142857142857165,0.09209924502471953,-0.0006380067461525946,0.1002,0.0889,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.742474+00:00,ACE/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.121,0.131,0.0050000000000000044,0.13101542617906345,-0.0010684936630914743,0.14,0.127,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.745217+00:00,ACH/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.00751,0.00819,0.00033999999999999997,0.008011257951790878,-6.218063385510578e-05,0.0091,0.00759,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.747970+00:00,ACM/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.411,0.43657142857142855,0.012785714285714293,0.43333058735037006,-0.006245094835976961,0.475,0.412,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.750712+00:00,ACT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0144,0.015671428571428572,0.0006357142857142855,0.015508555908260136,-9.932003419947655e-05,0.017,0.0148,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.756433+00:00,ADX/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0735,0.07705714285714285,0.00177857142857143,0.07762628495861885,-0.0005797658049593452,0.0828,0.0745,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.761886+00:00,AGLD/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.246,0.2621428571428572,0.008071428571428578,0.2629525746840006,-0.0019528584094878343,0.278,0.255,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.770847+00:00,ALCX/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,5.17,5.3585714285714285,0.09428571428571418,5.412189595763147,-0.05859005176277421,6.22,5.23,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.774841+00:00,ALGO/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1138,0.12127142857142856,0.003735714285714282,0.12027935257685583,-0.0013688595103594908,0.1312,0.1153,SELL,SYMBOL_ALREADY_OPEN,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.779462+00:00,ALICE/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1351,0.14394285714285712,0.004421428571428568,0.14514464996052787,-0.0026676127585113785,0.1537,0.1365,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.785258+00:00,ALLO/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0837,0.08937142857142856,0.0028357142857142847,0.09998206749978678,-0.00589405700938124,0.1055,0.0859,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.789314+00:00,ALPINE/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.445,0.47085714285714286,0.012928571428571416,0.4721522144727973,-0.0045327821981752114,0.527,0.454,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.794112+00:00,ALT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.00693,0.007455714285714286,0.0002628571428571428,0.0077764195159382475,-0.00020600717042607106,0.00844,0.00713,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.801042+00:00,ANIME/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.00458,0.004815714285714285,0.00011785714285714283,0.0048632287094900195,-6.018825478333427e-05,0.0052,0.00467,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.805315+00:00,ANKR/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0049,0.0051542857142857145,0.00012714285714285716,0.00508323926156756,-2.030908357349495e-05,0.00545,0.00497,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.810169+00:00,APE/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1446,0.15564285714285714,0.005521428571428568,0.15502668909908165,-0.0022808572200033184,0.1629,0.1464,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.814677+00:00,API3/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.3512,0.3755,0.012150000000000003,0.36936552713972665,-0.0013461661846387307,0.3969,0.3561,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.823622+00:00,ARB/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1262,0.1353,0.0045500000000000046,0.1321934015674784,-0.0007573500637201303,0.1461,0.1268,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.827749+00:00,ARDR/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.04098,0.04247714285714286,0.0007485714285714288,0.04267640690441877,-0.00026259466651168406,0.04435,0.04163,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.831523+00:00,ARK/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1726,0.18074285714285715,0.004071428571428567,0.1796741592645046,-0.0014396975704232817,0.1923,0.1741,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.845129+00:00,ASR/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,1.221,1.287,0.03299999999999997,1.2753178955075308,-0.01682239988840628,1.38,1.223,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.858139+00:00,ATA/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0059,0.008057142857142856,0.0010785714285714285,0.009302697701553083,-0.0012471608027133773,0.0113,0.006,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.872586+00:00,AVA/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.2548,0.2713,0.008249999999999992,0.27318938908490853,-0.004044846604059127,0.2931,0.259,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.875373+00:00,AVNT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1446,0.1556142857142857,0.005507142857142855,0.154059614586736,-0.0018404309838153388,0.1679,0.1464,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:02:57.883963+00:00,AXS/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,1.209,1.2875714285714286,0.03928571428571427,1.3410067244046977,-0.040394973411266744,1.458,1.227,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.189802+00:00,ETH/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,2229.47,2309.075714285714,39.80285714285709,2301.801829143503,-17.997459894475014,2382.53,2234.13,SELL,SYMBOL_ALREADY_OPEN,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.218516+00:00,BCH/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,426.9,438.3857142857143,5.742857142857149,444.7601750877645,-5.678672661095675,465.4,430.0,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.229396+00:00,APT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.999,1.0691428571428572,0.035071428571428545,1.0512207653493577,-0.006718842865353958,1.239,1.009,SELL,SYMBOL_ALREADY_OPEN,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.237447+00:00,0G/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.525,0.5511428571428572,0.013071428571428567,0.5543274540312298,-0.004574068206935733,0.582,0.535,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.240169+00:00,1000CAT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.00197,0.0021257142857142855,7.785714285714279e-05,0.0020979534924619593,-2.2756331254202965e-05,0.00234,0.002,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.248387+00:00,1INCH/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0961,0.10081428571428572,0.0023571428571428563,0.09886323849903628,-0.00027245533446623726,0.1051,0.0964,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.256438+00:00,A/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0871,0.09292857142857143,0.0029142857142857165,0.09209924502471953,-0.0006380067461525946,0.1002,0.0889,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.261981+00:00,ACE/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.121,0.131,0.0050000000000000044,0.13101542617906345,-0.0010684936630914743,0.14,0.127,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.264683+00:00,ACH/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.00751,0.00819,0.00033999999999999997,0.008011257951790878,-6.218063385510578e-05,0.0091,0.00759,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.267375+00:00,ACM/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.411,0.43657142857142855,0.012785714285714293,0.43333058735037006,-0.006245094835976961,0.475,0.412,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.270171+00:00,ACT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0144,0.015671428571428572,0.0006357142857142855,0.015508555908260136,-9.932003419947655e-05,0.017,0.0148,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.275540+00:00,ADX/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0735,0.07705714285714285,0.00177857142857143,0.07762628495861885,-0.0005797658049593452,0.0828,0.0745,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.281092+00:00,AGLD/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.246,0.2621428571428572,0.008071428571428578,0.2629525746840006,-0.0019528584094878343,0.278,0.255,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.289172+00:00,ALCX/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,5.17,5.3585714285714285,0.09428571428571418,5.412189595763147,-0.05859005176277421,6.22,5.23,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.292008+00:00,ALGO/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1138,0.12127142857142856,0.003735714285714282,0.12027935257685583,-0.0013688595103594908,0.1312,0.1153,SELL,SYMBOL_ALREADY_OPEN,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.294705+00:00,ALICE/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.1351,0.14394285714285712,0.004421428571428568,0.14514464996052787,-0.0026676127585113785,0.1537,0.1365,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.297399+00:00,ALLO/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0837,0.08937142857142856,0.0028357142857142847,0.09998206749978678,-0.00589405700938124,0.1055,0.0859,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.300116+00:00,ALPINE/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.445,0.47085714285714286,0.012928571428571416,0.4721522144727973,-0.0045327821981752114,0.527,0.454,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.302845+00:00,ALT/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.00693,0.007455714285714286,0.0002628571428571428,0.0077764195159382475,-0.00020600717042607106,0.00844,0.00713,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.308302+00:00,ANIME/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.00458,0.004815714285714285,0.00011785714285714283,0.0048632287094900195,-6.018825478333427e-05,0.0052,0.00467,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
2026-05-15T20:18:28.311026+00:00,ANKR/USDT,6h,2026-05-15 12:00:00+00:00,SHORT,0.0049,0.0051542857142857145,0.00012714285714285716,0.00508323926156756,-2.030908357349495e-05,0.00545,0.00497,SELL,MAX_OPEN_POSITIONS,9975.0,5,1.2525062656641603
