variant,closed_trade_index,portfolio_exit_time,symbol,side,timeframe,portfolio_net_r,equity_r,peak_r,dd_r
T5_LINREG_B_max5,74,2025-08-01 00:00:00+00:00,ETH/USDT,LONG,1d,2.004143337066069,13.130779574118282,20.591113810392166,-7.460334236273884
T5_LINREG_B_max5,75,2025-08-13 00:00:00+00:00,ASR/USDT,LONG,1d,10.85665294924554,23.98743252336382,23.98743252336382,0.0
T5_LINREG_B_max5,76,2025-08-16 00:00:00+00:00,TRX/USDT,LONG,1d,-1.000000000000001,22.98743252336382,23.98743252336382,-1.0
T5_LINREG_B_max5,77,2025-08-18 00:00:00+00:00,ACM/USDT,LONG,1d,-0.1095305832147938,22.877901940149027,23.98743252336382,-1.109530583214795
T5_LINREG_B_max5,78,2025-08-20 00:00:00+00:00,API3/USDT,LONG,1d,-1.0000000000000009,21.877901940149027,23.98743252336382,-2.109530583214795
T5_LINREG_B_max5,79,2025-08-24 00:00:00+00:00,API3/USDT,LONG,1d,-1.0,20.877901940149027,23.98743252336382,-3.109530583214795
T5_LINREG_B_max5,80,2025-08-26 00:00:00+00:00,ALPINE/USDT,LONG,1d,4.987275649611575,25.865177589760602,25.865177589760602,0.0
T5_LINREG_B_max5,81,2025-09-22 00:00:00+00:00,DOGE/USDT,LONG,1d,-0.9999999999999996,24.865177589760602,25.865177589760602,-1.0
T5_LINREG_B_max5,82,2025-09-22 00:00:00+00:00,NEAR/USDT,LONG,1d,-1.0000000000000002,23.865177589760602,25.865177589760602,-2.0
T5_LINREG_B_max5,83,2025-09-22 00:00:00+00:00,BNB/USDT,LONG,1d,-0.999999999999999,22.865177589760602,25.865177589760602,-3.0
T5_LINREG_B_max5,84,2025-09-25 00:00:00+00:00,AVAX/USDT,LONG,1d,-0.2609874590441757,22.604190130716425,25.865177589760602,-3.260987459044177
T5_LINREG_B_max5,85,2025-09-27 00:00:00+00:00,ALPINE/USDT,LONG,1d,-1.0000000000000004,21.604190130716425,25.865177589760602,-4.260987459044177
T5_LINREG_B_max5,86,2025-09-29 00:00:00+00:00,ALPINE/USDT,LONG,1d,-0.9999999999999998,20.604190130716425,25.865177589760602,-5.260987459044177
T5_LINREG_B_max5,87,2025-10-01 00:00:00+00:00,ALPINE/USDT,LONG,1d,-1.0000000000000009,19.604190130716425,25.865177589760602,-6.260987459044177
T5_LINREG_B_max5,88,2025-10-10 00:00:00+00:00,ATM/USDT,LONG,1d,-1.0000000000000004,18.604190130716425,25.865177589760602,-7.260987459044177
T5_LINREG_B_max5,89,2025-10-10 00:00:00+00:00,APT/USDT,LONG,1d,-1.0000000000000004,17.604190130716425,25.865177589760602,-8.260987459044177
T5_LINREG_B_max5,90,2025-10-10 00:00:00+00:00,BNB/USDT,LONG,1d,-1.0000000000000002,16.604190130716425,25.865177589760602,-9.260987459044177
T5_LINREG_B_max5,91,2025-10-10 00:00:00+00:00,ALICE/USDT,LONG,1d,-1.0000000000000004,15.604190130716425,25.865177589760602,-10.260987459044177
T5_LINREG_B_max5,92,2025-10-15 00:00:00+00:00,ALICE/USDT,LONG,1d,-1.0000000000000002,14.604190130716425,25.865177589760602,-11.260987459044177
T5_LINREG_B_max5,93,2025-11-07 00:00:00+00:00,ALCX/USDT,LONG,1d,-0.9999999999999992,13.604190130716425,25.865177589760602,-12.260987459044177
T5_LINREG_B_max5,94,2025-11-08 00:00:00+00:00,AR/USDT,LONG,1d,-1.0,12.604190130716425,25.865177589760602,-13.260987459044177
T5_LINREG_B_max5,95,2025-11-11 00:00:00+00:00,UNI/USDT,LONG,1d,-0.9999999999999996,11.604190130716425,25.865177589760602,-14.260987459044177
T5_LINREG_B_max5,96,2025-11-13 00:00:00+00:00,ADX/USDT,LONG,1d,0.6151042975622008,12.219294428278626,25.865177589760602,-13.645883161481976
T5_LINREG_B_max5,97,2025-11-14 00:00:00+00:00,NEAR/USDT,LONG,1d,-1.0000000000000004,11.219294428278626,25.865177589760602,-14.645883161481976
T5_LINREG_B_max5,98,2025-11-16 00:00:00+00:00,ICP/USDT,LONG,1d,-0.6447944006999127,10.574500027578713,25.865177589760602,-15.29067756218189
T5_LINREG_B_max5,99,2025-11-19 00:00:00+00:00,ALCX/USDT,LONG,1d,-0.9999999999999998,9.574500027578713,25.865177589760602,-16.29067756218189
T5_LINREG_B_max5,100,2026-01-08 00:00:00+00:00,XRP/USDT,LONG,1d,-0.9999999999999992,8.574500027578713,25.865177589760602,-17.29067756218189
T5_LINREG_B_max5,101,2026-01-17 00:00:00+00:00,ICP/USDT,LONG,1d,-0.9999999999999996,7.574500027578713,25.865177589760602,-18.29067756218189
T5_LINREG_B_max5,102,2026-01-18 00:00:00+00:00,AXS/USDT,LONG,1d,-1.0,6.574500027578713,25.865177589760602,-19.29067756218189
T5_LINREG_B_max5,103,2026-01-20 00:00:00+00:00,TRX/USDT,LONG,1d,-0.9999999999999992,5.574500027578714,25.865177589760602,-20.290677562181887
T5_LINREG_B_max5,104,2026-01-20 00:00:00+00:00,ARPA/USDT,LONG,1d,-1.0000000000000002,4.574500027578714,25.865177589760602,-21.290677562181887
T5_LINREG_B_max5,105,2026-01-26 00:00:00+00:00,AXS/USDT,LONG,1d,-1.0,3.574500027578714,25.865177589760602,-22.290677562181887
T5_LINREG_B_max5,106,2026-01-26 00:00:00+00:00,AUCTION/USDT,LONG,1d,-0.9999999999999994,2.5745000275787144,25.865177589760602,-23.290677562181887
T5_LINREG_B_max5,107,2026-02-11 00:00:00+00:00,ATM/USDT,LONG,1d,-1.000000000000001,1.5745000275787133,25.865177589760602,-24.290677562181887
T5_LINREG_B_max5,108,2026-02-19 00:00:00+00:00,AWE/USDT,LONG,1d,-1.0000000000000002,0.5745000275787131,25.865177589760602,-25.29067756218189
T5_LINREG_B_max5,109,2026-02-28 00:00:00+00:00,ATM/USDT,LONG,1d,0.7456140350877185,1.3201140626664316,25.865177589760602,-24.54506352709417
T5_LINREG_B_max5,110,2026-04-26 00:00:00+00:00,AXS/USDT,LONG,1d,-1.0,0.3201140626664316,25.865177589760602,-25.54506352709417
T5_LINREG_B_max5,111,2026-04-30 00:00:00+00:00,ATM/USDT,LONG,1d,-0.4245055475156782,-0.1043914848492466,25.865177589760602,-25.969569074609847
T5_LINREG_B_max5,112,2026-05-02 00:00:00+00:00,AWE/USDT,LONG,1d,-0.9999999999999994,-1.104391484849246,25.865177589760602,-26.969569074609847
T5_LINREG_B_max5,113,2026-05-03 00:00:00+00:00,AXS/USDT,LONG,1d,-1.0000000000000002,-2.104391484849246,25.865177589760602,-27.969569074609847
T5_LINREG_B_max5,114,2026-05-07 00:00:00+00:00,ICP/USDT,LONG,1d,-0.9999999999999992,-3.1043914848492453,25.865177589760602,-28.969569074609847
T5_LINREG_B_max5,115,2026-05-10 00:00:00+00:00,ICP/USDT,LONG,1d,-0.9999999999999996,-4.104391484849245,25.865177589760602,-29.969569074609847
T5_LINREG_B_max8,1,2024-05-26 00:00:00+00:00,SOL/USDT,LONG,1d,-1.0000000000000002,-1.0000000000000002,-1.0000000000000002,0.0
T5_LINREG_B_max8,2,2024-06-01 00:00:00+00:00,UNI/USDT,LONG,1d,-1.0000000000000002,-2.0000000000000004,-1.0000000000000002,-1.0000000000000002
T5_LINREG_B_max8,3,2024-06-04 00:00:00+00:00,AUCTION/USDT,LONG,1d,-1.0000000000000002,-3.000000000000001,-1.0000000000000002,-2.000000000000001
T5_LINREG_B_max8,4,2024-06-04 00:00:00+00:00,ALICE/USDT,LONG,1d,-0.9999999999999992,-4.0,-1.0000000000000002,-3.0
T5_LINREG_B_max8,5,2024-06-06 00:00:00+00:00,LINK/USDT,LONG,1d,0.5139384027343891,-3.486061597265611,-1.0000000000000002,-2.4860615972656106
T5_LINREG_B_max8,6,2024-06-07 00:00:00+00:00,ETH/USDT,LONG,1d,0.0496631618024391,-3.436398435463172,-1.0000000000000002,-2.436398435463172
T5_LINREG_B_max8,7,2024-06-07 00:00:00+00:00,AUDIO/USDT,LONG,1d,-1.0000000000000004,-4.436398435463172,-1.0000000000000002,-3.436398435463172
T5_LINREG_B_max8,8,2024-06-07 00:00:00+00:00,ATM/USDT,LONG,1d,-1.0,-5.436398435463172,-1.0000000000000002,-4.436398435463172
T5_LINREG_B_max8,9,2024-06-07 00:00:00+00:00,ALICE/USDT,LONG,1d,-1.0,-6.436398435463172,-1.0000000000000002,-5.436398435463172
T5_LINREG_B_max8,10,2024-06-08 00:00:00+00:00,BTC/USDT,LONG,1d,-0.3674764534610023,-6.803874888924174,-1.0000000000000002,-5.803874888924174
T5_LINREG_B_max8,11,2024-06-10 00:00:00+00:00,BNB/USDT,LONG,1d,-1.0,-7.803874888924174,-1.0000000000000002,-6.803874888924174
T5_LINREG_B_max8,12,2024-06-11 00:00:00+00:00,AGLD/USDT,LONG,1d,-1.0000000000000002,-8.803874888924174,-1.0000000000000002,-7.803874888924174
T5_LINREG_B_max8,13,2024-06-11 00:00:00+00:00,AVA/USDT,LONG,1d,-1.0000000000000002,-9.803874888924174,-1.0000000000000002,-8.803874888924174
T5_LINREG_B_max8,14,2024-07-25 00:00:00+00:00,BCH/USDT,LONG,1d,-1.0,-10.803874888924174,-1.0000000000000002,-9.803874888924174
T5_LINREG_B_max8,15,2024-07-25 00:00:00+00:00,ETH/USDT,LONG,1d,-0.9999999999999998,-11.803874888924174,-1.0000000000000002,-10.803874888924174
T5_LINREG_B_max8,16,2024-07-30 00:00:00+00:00,NEAR/USDT,LONG,1d,-0.8566768603465854,-12.660551749270759,-1.0000000000000002,-11.660551749270759
T5_LINREG_B_max8,17,2024-08-01 00:00:00+00:00,SOL/USDT,LONG,1d,0.430268079190084,-12.230283670080675,-1.0000000000000002,-11.230283670080675
T5_LINREG_B_max8,18,2024-08-01 00:00:00+00:00,AR/USDT,LONG,1d,-1.0000000000000002,-13.230283670080675,-1.0000000000000002,-12.230283670080675
T5_LINREG_B_max8,19,2024-08-01 00:00:00+00:00,DOGE/USDT,LONG,1d,-1.0000000000000002,-14.230283670080675,-1.0000000000000002,-13.230283670080675
T5_LINREG_B_max8,20,2024-08-02 00:00:00+00:00,BTC/USDT,LONG,1d,-0.7618848017982276,-14.992168471878903,-1.0000000000000002,-13.992168471878903
T5_LINREG_B_max8,21,2024-08-02 00:00:00+00:00,XRP/USDT,LONG,1d,0.5548639134541077,-14.437304558424795,-1.0000000000000002,-13.437304558424795
T5_LINREG_B_max8,22,2024-08-15 00:00:00+00:00,SUI/USDT,LONG,1d,-1.0000000000000002,-15.437304558424795,-1.0000000000000002,-14.437304558424795
T5_LINREG_B_max8,23,2024-08-21 00:00:00+00:00,TRX/USDT,LONG,1d,-0.9999999999999988,-16.437304558424795,-1.0000000000000002,-15.437304558424795
T5_LINREG_B_max8,24,2024-08-22 00:00:00+00:00,AUCTION/USDT,LONG,1d,-1.0,-17.437304558424795,-1.0000000000000002,-16.437304558424795
T5_LINREG_B_max8,25,2024-08-27 00:00:00+00:00,AAVE/USDT,LONG,1d,-0.5820624287343203,-18.019366987159117,-1.0000000000000002,-17.019366987159117
T5_LINREG_B_max8,26,2024-08-27 00:00:00+00:00,TRX/USDT,LONG,1d,-0.999999999999999,-19.019366987159117,-1.0000000000000002,-18.019366987159117
T5_LINREG_B_max8,27,2024-09-22 00:00:00+00:00,ARDR/USDT,LONG,1d,-1.0,-20.019366987159117,-1.0000000000000002,-19.019366987159117
T5_LINREG_B_max8,28,2024-10-01 00:00:00+00:00,APT/USDT,LONG,1d,-0.9999999999999996,-21.019366987159117,-1.0000000000000002,-20.019366987159117
T5_LINREG_B_max8,29,2024-10-01 00:00:00+00:00,DOGE/USDT,LONG,1d,-1.0000000000000002,-22.019366987159117,-1.0000000000000002,-21.019366987159117
T5_LINREG_B_max8,30,2024-10-03 00:00:00+00:00,ARKM/USDT,LONG,1d,-0.6707317073170737,-22.69009869447619,-1.0000000000000002,-21.69009869447619
T5_LINREG_B_max8,31,2024-10-08 00:00:00+00:00,ALPINE/USDT,LONG,1d,-0.9999999999999994,-23.69009869447619,-1.0000000000000002,-22.69009869447619
T5_LINREG_B_max8,32,2024-10-08 00:00:00+00:00,ASR/USDT,LONG,1d,-1.0,-24.69009869447619,-1.0000000000000002,-23.69009869447619
T5_LINREG_B_max8,33,2024-10-08 00:00:00+00:00,ATM/USDT,LONG,1d,-0.999999999999999,-25.69009869447619,-1.0000000000000002,-24.69009869447619
T5_LINREG_B_max8,34,2024-10-10 00:00:00+00:00,SUI/USDT,LONG,1d,3.118884166939087,-22.571214527537105,-1.0000000000000002,-21.571214527537105
T5_LINREG_B_max8,35,2024-10-19 00:00:00+00:00,ATM/USDT,LONG,1d,-0.9999999999999996,-23.571214527537105,-1.0000000000000002,-22.571214527537105
T5_LINREG_B_max8,36,2024-10-21 00:00:00+00:00,ARPA/USDT,LONG,1d,-1.0000000000000002,-24.571214527537105,-1.0000000000000002,-23.571214527537105
T5_LINREG_B_max8,37,2024-10-22 00:00:00+00:00,APE/USDT,LONG,1d,-1.0000000000000004,-25.571214527537105,-1.0000000000000002,-24.571214527537105
T5_LINREG_B_max8,38,2024-10-25 00:00:00+00:00,DOGE/USDT,LONG,1d,-0.4421221864951767,-26.01333671403228,-1.0000000000000002,-25.01333671403228
T5_LINREG_B_max8,39,2024-10-25 00:00:00+00:00,ADX/USDT,LONG,1d,-1.0000000000000004,-27.01333671403228,-1.0000000000000002,-26.01333671403228
T5_LINREG_B_max8,40,2024-11-03 00:00:00+00:00,DOGE/USDT,LONG,1d,-1.0000000000000009,-28.01333671403228,-1.0000000000000002,-27.01333671403228
T5_LINREG_B_max8,41,2024-11-12 00:00:00+00:00,AGLD/USDT,LONG,1d,-0.9999999999999998,-29.01333671403228,-1.0000000000000002,-28.01333671403228
T5_LINREG_B_max8,42,2024-11-13 00:00:00+00:00,UNI/USDT,LONG,1d,-0.9999999999999996,-30.01333671403228,-1.0000000000000002,-29.01333671403228
T5_LINREG_B_max8,43,2024-11-13 00:00:00+00:00,ARKM/USDT,LONG,1d,-1.0,-31.01333671403228,-1.0000000000000002,-30.01333671403228
T5_LINREG_B_max8,44,2024-11-13 00:00:00+00:00,TRX/USDT,LONG,1d,-1.0000000000000002,-32.013336714032285,-1.0000000000000002,-31.013336714032285
T5_LINREG_B_max8,45,2024-11-14 00:00:00+00:00,AAVE/USDT,LONG,1d,-1.0000000000000002,-33.013336714032285,-1.0000000000000002,-32.013336714032285
T5_LINREG_B_max8,46,2024-11-14 00:00:00+00:00,AGLD/USDT,LONG,1d,-1.0000000000000002,-34.013336714032285,-1.0000000000000002,-33.013336714032285
T5_LINREG_B_max8,47,2024-11-17 00:00:00+00:00,AXS/USDT,LONG,1d,-0.9999999999999996,-35.013336714032285,-1.0000000000000002,-34.013336714032285
T5_LINREG_B_max8,48,2024-11-26 00:00:00+00:00,DOGE/USDT,LONG,1d,10.789741847826086,-24.2235948662062,-1.0000000000000002,-23.2235948662062
T5_LINREG_B_max8,49,2024-12-09 00:00:00+00:00,ADA/USDT,LONG,1d,17.020686437163008,-7.202908429043191,-1.0000000000000002,-6.202908429043191
T5_LINREG_B_max8,50,2024-12-09 00:00:00+00:00,ETH/USDT,LONG,1d,3.406685446040398,-3.796222983002793,-1.0000000000000002,-2.796222983002793
T5_LINREG_B_max8,51,2024-12-09 00:00:00+00:00,LTC/USDT,LONG,1d,4.355421346729129,0.5591983637263356,0.5591983637263356,0.0
T5_LINREG_B_max8,52,2024-12-09 00:00:00+00:00,TRX/USDT,LONG,1d,10.059948979591834,10.619147343318168,10.619147343318168,0.0
T5_LINREG_B_max8,53,2024-12-09 00:00:00+00:00,ATOM/USDT,LONG,1d,3.933515826568496,14.552663169886664,14.552663169886664,0.0
T5_LINREG_B_max8,54,2024-12-09 00:00:00+00:00,ARB/USDT,LONG,1d,1.6377333122429607,16.190396482129625,16.190396482129625,0.0
T5_LINREG_B_max8,55,2024-12-09 00:00:00+00:00,AUCTION/USDT,LONG,1d,-0.9999999999999996,15.190396482129625,16.190396482129625,-1.0
T5_LINREG_B_max8,56,2024-12-10 00:00:00+00:00,LINK/USDT,LONG,1d,6.576595744680852,21.766992226810476,21.766992226810476,0.0
T5_LINREG_B_max8,57,2024-12-13 00:00:00+00:00,AVA/USDT,LONG,1d,-0.9999999999999996,20.766992226810476,21.766992226810476,-1.0
T5_LINREG_B_max8,58,2024-12-15 00:00:00+00:00,AVA/USDT,LONG,1d,-0.9999999999999998,19.766992226810476,21.766992226810476,-2.0
T5_LINREG_B_max8,59,2024-12-18 00:00:00+00:00,LINK/USDT,LONG,1d,-1.0000000000000002,18.766992226810476,21.766992226810476,-3.0
T5_LINREG_B_max8,60,2024-12-22 00:00:00+00:00,AGLD/USDT,LONG,1d,-1.0000000000000002,17.766992226810476,21.766992226810476,-4.0
T5_LINREG_B_max8,61,2024-12-28 00:00:00+00:00,AGLD/USDT,LONG,1d,-1.0000000000000002,16.766992226810476,21.766992226810476,-5.0
T5_LINREG_B_max8,62,2024-12-29 00:00:00+00:00,ATA/USDT,LONG,1d,-0.9999999999999996,15.766992226810476,21.766992226810476,-6.0
T5_LINREG_B_max8,63,2025-01-04 00:00:00+00:00,ATA/USDT,LONG,1d,-0.9999999999999998,14.766992226810476,21.766992226810476,-7.0
T5_LINREG_B_max8,64,2025-01-08 00:00:00+00:00,AGLD/USDT,LONG,1d,-0.6158284928156522,14.151163733994824,21.766992226810476,-7.615828492815652
T5_LINREG_B_max8,65,2025-01-20 00:00:00+00:00,SOL/USDT,LONG,1d,-1.0000000000000004,13.151163733994824,21.766992226810476,-8.615828492815652
T5_LINREG_B_max8,66,2025-01-28 00:00:00+00:00,ACH/USDT,LONG,1d,-0.9999999999999992,12.151163733994824,21.766992226810476,-9.615828492815652
T5_LINREG_B_max8,67,2025-02-03 00:00:00+00:00,ACH/USDT,LONG,1d,-0.9999999999999996,11.151163733994824,21.766992226810476,-10.615828492815652
T5_LINREG_B_max8,68,2025-02-28 00:00:00+00:00,AUCTION/USDT,LONG,1d,-0.9999999999999998,10.151163733994824,21.766992226810476,-11.615828492815652
T5_LINREG_B_max8,69,2025-03-03 00:00:00+00:00,ADA/USDT,LONG,1d,-1.0,9.151163733994824,21.766992226810476,-12.615828492815652
T5_LINREG_B_max8,70,2025-03-23 00:00:00+00:00,AUCTION/USDT,LONG,1d,0.3622506586375601,9.513414392632384,21.766992226810476,-12.253577834178092
T5_LINREG_B_max8,71,2025-04-14 00:00:00+00:00,ARK/USDT,LONG,1d,-1.0,8.513414392632384,21.766992226810476,-13.253577834178092
T5_LINREG_B_max8,72,2025-04-18 00:00:00+00:00,TRX/USDT,LONG,1d,-0.8279450394018975,7.685469353230487,21.766992226810476,-14.081522873579988
T5_LINREG_B_max8,73,2025-04-22 00:00:00+00:00,ARDR/USDT,LONG,1d,-1.0,6.685469353230487,21.766992226810476,-15.081522873579988
T5_LINREG_B_max8,74,2025-05-03 00:00:00+00:00,ACH/USDT,LONG,1d,-0.2598366740905719,6.425632679139915,21.766992226810476,-15.34135954767056
T5_LINREG_B_max8,75,2025-05-07 00:00:00+00:00,ALPINE/USDT,LONG,1d,-0.9999999999999994,5.425632679139916,21.766992226810476,-16.34135954767056
T5_LINREG_B_max8,76,2025-05-07 00:00:00+00:00,ASR/USDT,LONG,1d,-1.0000000000000009,4.425632679139915,21.766992226810476,-17.34135954767056
T5_LINREG_B_max8,77,2025-05-15 00:00:00+00:00,ADA/USDT,LONG,1d,-0.9999999999999996,3.4256326791399156,21.766992226810476,-18.34135954767056
T5_LINREG_B_max8,78,2025-05-15 00:00:00+00:00,ALPINE/USDT,LONG,1d,-0.9999999999999998,2.425632679139916,21.766992226810476,-19.34135954767056
T5_LINREG_B_max8,79,2025-05-15 00:00:00+00:00,ATOM/USDT,LONG,1d,-0.9999999999999998,1.4256326791399163,21.766992226810476,-20.34135954767056
T5_LINREG_B_max8,80,2025-05-16 00:00:00+00:00,SUI/USDT,LONG,1d,1.7461951900649797,3.171827869204896,21.766992226810476,-18.59516435760558
T5_LINREG_B_max8,81,2025-05-20 00:00:00+00:00,ASR/USDT,LONG,1d,-0.4743031358885016,2.6975247333163943,21.766992226810476,-19.06946749349408
T5_LINREG_B_max8,82,2025-05-23 00:00:00+00:00,BTC/USDT,LONG,1d,1.746138674348551,4.443663407664945,21.766992226810476,-17.32332881914553
T5_LINREG_B_max8,83,2025-05-29 00:00:00+00:00,BNB/USDT,LONG,1d,0.233016917566899,4.676680325231844,21.766992226810476,-17.09031190157863
T5_LINREG_B_max8,84,2025-05-29 00:00:00+00:00,AAVE/USDT,LONG,1d,0.8650447690857688,5.541725094317613,21.766992226810476,-16.225267132492863
T5_LINREG_B_max8,85,2025-06-12 00:00:00+00:00,AXL/USDT,LONG,1d,-1.0000000000000004,4.541725094317613,21.766992226810476,-17.225267132492863
T5_LINREG_B_max8,86,2025-06-12 00:00:00+00:00,UNI/USDT,LONG,1d,-1.0000000000000004,3.5417250943176124,21.766992226810476,-18.225267132492863
T5_LINREG_B_max8,87,2025-07-24 00:00:00+00:00,1INCH/USDT,LONG,1d,-1.0000000000000009,2.5417250943176115,21.766992226810476,-19.225267132492863
T5_LINREG_B_max8,88,2025-07-25 00:00:00+00:00,BTC/USDT,LONG,1d,0.2889789616675451,2.830704055985157,21.766992226810476,-18.93628817082532
T5_LINREG_B_max8,89,2025-07-28 00:00:00+00:00,XRP/USDT,LONG,1d,3.565181755953454,6.39588581193861,21.766992226810476,-15.371106414871866
T5_LINREG_B_max8,90,2025-07-29 00:00:00+00:00,LINK/USDT,LONG,1d,1.5386270712287484,7.934512883167359,21.766992226810476,-13.832479343643119
T5_LINREG_B_max8,91,2025-07-29 00:00:00+00:00,SUI/USDT,LONG,1d,0.6881092299799455,8.622622113147305,21.766992226810476,-13.144370113663172
T5_LINREG_B_max8,92,2025-07-29 00:00:00+00:00,ADA/USDT,LONG,1d,0.9634384993556396,9.586060612502944,21.766992226810476,-12.180931614307532
T5_LINREG_B_max8,93,2025-07-31 00:00:00+00:00,LTC/USDT,LONG,1d,1.3680017703031655,10.954062382806109,21.766992226810476,-10.812929844004367
T5_LINREG_B_max8,94,2025-08-01 00:00:00+00:00,ETH/USDT,LONG,1d,2.004143337066069,12.958205719872177,21.766992226810476,-8.808786506938299
T5_LINREG_B_max8,95,2025-08-06 00:00:00+00:00,ACM/USDT,LONG,1d,-0.8745874587458744,12.083618261126302,21.766992226810476,-9.683373965684174
T5_LINREG_B_max8,96,2025-08-13 00:00:00+00:00,ASR/USDT,LONG,1d,10.85665294924554,22.94027121037184,22.94027121037184,0.0
T5_LINREG_B_max8,97,2025-08-16 00:00:00+00:00,TRX/USDT,LONG,1d,-1.000000000000001,21.94027121037184,22.94027121037184,-1.0
T5_LINREG_B_max8,98,2025-08-18 00:00:00+00:00,ACM/USDT,LONG,1d,-0.1095305832147938,21.830740627157045,22.94027121037184,-1.109530583214795
T5_LINREG_B_max8,99,2025-08-20 00:00:00+00:00,API3/USDT,LONG,1d,-1.0000000000000009,20.830740627157045,22.94027121037184,-2.109530583214795
T5_LINREG_B_max8,100,2025-08-24 00:00:00+00:00,API3/USDT,LONG,1d,-1.0,19.830740627157045,22.94027121037184,-3.109530583214795
T5_LINREG_B_max8,101,2025-08-26 00:00:00+00:00,ALPINE/USDT,LONG,1d,4.987275649611575,24.81801627676862,24.81801627676862,0.0
T5_LINREG_B_max8,102,2025-09-22 00:00:00+00:00,DOGE/USDT,LONG,1d,-0.9999999999999996,23.81801627676862,24.81801627676862,-1.0
T5_LINREG_B_max8,103,2025-09-22 00:00:00+00:00,NEAR/USDT,LONG,1d,-1.0000000000000002,22.81801627676862,24.81801627676862,-2.0
T5_LINREG_B_max8,104,2025-09-22 00:00:00+00:00,BNB/USDT,LONG,1d,-0.999999999999999,21.81801627676862,24.81801627676862,-3.0
T5_LINREG_B_max8,105,2025-09-25 00:00:00+00:00,AVAX/USDT,LONG,1d,-0.2609874590441757,21.557028817724444,24.81801627676862,-3.260987459044177
T5_LINREG_B_max8,106,2025-09-27 00:00:00+00:00,ALPINE/USDT,LONG,1d,-1.0000000000000004,20.557028817724444,24.81801627676862,-4.260987459044177
T5_LINREG_B_max8,107,2025-09-29 00:00:00+00:00,ALPINE/USDT,LONG,1d,-0.9999999999999998,19.557028817724444,24.81801627676862,-5.260987459044177
T5_LINREG_B_max8,108,2025-10-01 00:00:00+00:00,ALPINE/USDT,LONG,1d,-1.0000000000000009,18.557028817724444,24.81801627676862,-6.260987459044177
T5_LINREG_B_max8,109,2025-10-10 00:00:00+00:00,ATM/USDT,LONG,1d,-1.0000000000000004,17.557028817724444,24.81801627676862,-7.260987459044177
T5_LINREG_B_max8,110,2025-10-10 00:00:00+00:00,APT/USDT,LONG,1d,-1.0000000000000004,16.557028817724444,24.81801627676862,-8.260987459044177
T5_LINREG_B_max8,111,2025-10-10 00:00:00+00:00,BNB/USDT,LONG,1d,-1.0000000000000002,15.557028817724444,24.81801627676862,-9.260987459044177
T5_LINREG_B_max8,112,2025-10-10 00:00:00+00:00,ALICE/USDT,LONG,1d,-1.0000000000000004,14.557028817724444,24.81801627676862,-10.260987459044177
T5_LINREG_B_max8,113,2025-10-15 00:00:00+00:00,ALICE/USDT,LONG,1d,-1.0000000000000002,13.557028817724444,24.81801627676862,-11.260987459044177
T5_LINREG_B_max8,114,2025-11-07 00:00:00+00:00,ALCX/USDT,LONG,1d,-0.9999999999999992,12.557028817724444,24.81801627676862,-12.260987459044177
T5_LINREG_B_max8,115,2025-11-08 00:00:00+00:00,AR/USDT,LONG,1d,-1.0,11.557028817724444,24.81801627676862,-13.260987459044177
T5_LINREG_B_max8,116,2025-11-11 00:00:00+00:00,UNI/USDT,LONG,1d,-0.9999999999999996,10.557028817724444,24.81801627676862,-14.260987459044177
T5_LINREG_B_max8,117,2025-11-13 00:00:00+00:00,ADX/USDT,LONG,1d,0.6151042975622008,11.172133115286645,24.81801627676862,-13.645883161481976
T5_LINREG_B_max8,118,2025-11-14 00:00:00+00:00,NEAR/USDT,LONG,1d,-1.0000000000000004,10.172133115286645,24.81801627676862,-14.645883161481976
T5_LINREG_B_max8,119,2025-11-16 00:00:00+00:00,ICP/USDT,LONG,1d,-0.6447944006999127,9.527338714586731,24.81801627676862,-15.29067756218189
T5_LINREG_B_max8,120,2025-11-19 00:00:00+00:00,ALCX/USDT,LONG,1d,-0.9999999999999998,8.527338714586731,24.81801627676862,-16.29067756218189
T5_LINREG_B_max8,121,2026-01-08 00:00:00+00:00,XRP/USDT,LONG,1d,-0.9999999999999992,7.527338714586732,24.81801627676862,-17.290677562181887
T5_LINREG_B_max8,122,2026-01-17 00:00:00+00:00,ICP/USDT,LONG,1d,-0.9999999999999996,6.527338714586733,24.81801627676862,-18.290677562181887
T5_LINREG_B_max8,123,2026-01-18 00:00:00+00:00,AXS/USDT,LONG,1d,-1.0,5.527338714586733,24.81801627676862,-19.290677562181887
T5_LINREG_B_max8,124,2026-01-20 00:00:00+00:00,TRX/USDT,LONG,1d,-0.9999999999999992,4.527338714586734,24.81801627676862,-20.290677562181887
T5_LINREG_B_max8,125,2026-01-20 00:00:00+00:00,ARPA/USDT,LONG,1d,-1.0000000000000002,3.527338714586734,24.81801627676862,-21.290677562181887
T5_LINREG_B_max8,126,2026-01-26 00:00:00+00:00,AXS/USDT,LONG,1d,-1.0,2.527338714586734,24.81801627676862,-22.290677562181887
T5_LINREG_B_max8,127,2026-01-26 00:00:00+00:00,AUCTION/USDT,LONG,1d,-0.9999999999999994,1.5273387145867345,24.81801627676862,-23.290677562181887
T5_LINREG_B_max8,128,2026-02-11 00:00:00+00:00,ATM/USDT,LONG,1d,-1.000000000000001,0.5273387145867334,24.81801627676862,-24.290677562181887
