variant,symbol,trades,total_r,avg_r,pf,win_rate_pct
VAR_P33,ETH/USDT,2,2.882644683535747,1.4413223417678735,inf,100.0
VAR_P33,LINK/USDT,3,0.1411721205398423,0.047057373513280765,1.1411721205398422,66.66666666666666
VAR_P33,LTC/USDT,3,0.44761618589743657,0.14920539529914553,1.2238080929487183,33.33333333333333
VAR_P33,NEAR/USDT,2,-1.6407685881370084,-0.8203842940685042,0.0,0.0
VAR_P33,SOL/USDT,6,2.0779231575643933,0.34632052626073223,2.2775935176879196,16.666666666666664
VAR_P33,SUI/USDT,4,-0.515217974232171,-0.12880449355804274,0.7519317679938301,25.0
VAR_P33,TRX/USDT,7,10.172393191093644,1.453199027299092,13.544314466267704,85.71428571428571
VAR_P33,UNI/USDT,2,0.5702932148993893,0.28514660744969467,2.6603679599499377,50.0
VAR_P33,XRP/USDT,4,1.4385009860842883,0.3596252465210721,1.7192504930421442,50.0
VAR_P50,1000CHEEMS/USDT,1,-0.9999999999999996,-0.9999999999999996,0.0,0.0
VAR_P50,1INCH/USDT,3,-2.484659245180561,-0.8282197483935203,0.0,0.0
VAR_P50,AAVE/USDT,4,-1.9689497281689086,-0.49223743204222714,0.0,0.0
VAR_P50,ACH/USDT,2,-1.9999999999999998,-0.9999999999999999,0.0,0.0
VAR_P50,ADA/USDT,3,-2.781705948372615,-0.9272353161242051,0.0,0.0
VAR_P50,ADX/USDT,1,0.7763599731363325,0.7763599731363325,inf,100.0
VAR_P50,AGLD/USDT,2,-0.2796517412935323,-0.13982587064676616,0.5717333333333336,50.0
VAR_P50,ALCX/USDT,1,-0.5404651162790696,-0.5404651162790696,0.0,0.0
VAR_P50,ALGO/USDT,1,-0.8164510166358592,-0.8164510166358592,0.0,0.0
VAR_P50,ALICE/USDT,2,-2.0,-1.0,0.0,0.0
VAR_P50,ALPINE/USDT,1,-1.0000000000000002,-1.0000000000000002,0.0,0.0
VAR_P50,AMP/USDT,1,-0.9999999999999998,-0.9999999999999998,0.0,0.0
VAR_P50,APE/USDT,1,-1.0,-1.0,0.0,0.0
VAR_P50,API3/USDT,1,-0.11122881355932188,-0.11122881355932188,0.0,0.0
VAR_P50,APT/USDT,1,-1.0000000000000002,-1.0000000000000002,0.0,0.0
VAR_P50,AR/USDT,1,-0.6005631423342251,-0.6005631423342251,0.0,0.0
VAR_P50,ARDR/USDT,2,1.8706156048675737,0.9353078024337869,2.870615604867574,50.0
VAR_P50,ARK/USDT,1,-0.9999999999999994,-0.9999999999999994,0.0,0.0
VAR_P50,ARKM/USDT,1,-1.0,-1.0,0.0,0.0
VAR_P50,ASR/USDT,1,-0.6846473029045647,-0.6846473029045647,0.0,0.0
VAR_P50,ATA/USDT,1,-0.9999999999999996,-0.9999999999999996,0.0,0.0
VAR_P50,ATOM/USDT,1,-1.0000000000000007,-1.0000000000000007,0.0,0.0
VAR_P50,AVA/USDT,3,-2.233512269938652,-0.7445040899795506,0.0,0.0
VAR_P50,AVAX/USDT,2,-2.0000000000000004,-1.0000000000000002,0.0,0.0
VAR_P50,AXS/USDT,1,-0.825489159175039,-0.825489159175039,0.0,0.0
VAR_P50,BCH/USDT,6,-6.0,-1.0,0.0,0.0
VAR_P50,BNB/USDT,9,1.50185234505022,0.16687248278335776,1.3179539050917715,33.33333333333333
VAR_P50,BTC/USDT,8,5.6499204131638034,0.7062400516454754,2.7463110936585338,37.5
VAR_P50,DOGE/USDT,5,-5.000000000000001,-1.0000000000000002,0.0,0.0
VAR_P50,DOT/USDT,2,-1.9999999999999996,-0.9999999999999998,0.0,0.0
VAR_P50,ETH/USDT,4,0.8826446835357485,0.22066117088393714,1.4413223417678744,50.0
VAR_P50,LINK/USDT,4,-0.8588278794601578,-0.21470696986503945,0.570586060269921,50.0
VAR_P50,LTC/USDT,3,0.44761618589743657,0.14920539529914553,1.2238080929487183,33.33333333333333
VAR_P50,NEAR/USDT,2,-1.6407685881370084,-0.8203842940685042,0.0,0.0
VAR_P50,SOL/USDT,6,2.0779231575643933,0.34632052626073223,2.2775935176879196,16.666666666666664
VAR_P50,SUI/USDT,4,-0.515217974232171,-0.12880449355804274,0.7519317679938301,25.0
VAR_P50,TRX/USDT,9,10.613568396773996,1.1792853774193328,8.036730877412008,77.77777777777779
VAR_P50,UNI/USDT,2,0.5702932148993893,0.28514660744969467,2.6603679599499377,50.0
VAR_P50,XRP/USDT,5,0.4385009860842878,0.08770019721685755,1.146166995361429,40.0
